"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"11","2021-03-15 16:37:00-03","NY","NYBG","809499","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.",NA,"D. R. Hunt","6402","1966","07","23","South America","Brazil","Rio de Janeiro","Itatiaia","Itatiaia, Parque Nacional","-44.5631","-22.4961","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801895' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809499","NY00809499_01","600","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","809498","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.",NA,"L. B. Smith","10501","1957","01","27","South America","Brazil","Santa Catarina","Bom Retiro","Shady ravine of Agua Boa, Riozinho","-49.4892","-27.7972","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801889' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809498","NY00809498_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-09-27 13:03:00-03","NY","NYBG","809501","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha",NA,NA,"E. L. Ekman","1127","1908","01",NA,"South America","Argentina","Misiones","Posadas","Posadas, Bonpland",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-30 12:35:11-03","EAO","IAN","26101","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Trichogonia","macrolepis","Trichogonia macrolepis","Baker",NA,"Schott, HW","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN026101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-10-09 11:11:28-03","UFBA","ALCB","057405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Hind, DJN; Pirani, JR","s/n","2007","01","30","Southern America","Brasil","Bahia","Abaíra","Chapada Diamantina, Arredores de Catolés","-41.85","-13.283333",NA,NA,NA,NA,"1200","1200","2007","02","-41.85","-13.283333",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-10-09 11:11:28-03","UFBA","ALCB","129277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Calvo, J","7564","2017","08","05","Southern America","Brasil","Espírito Santo","Vargem Alta","Morro do Sal. Slopes at the E of the village.","-41.009444","-20.684722",NA,"Open shrubby vegetation on qurtz sandy soli; Open shrubby vegetation on qurtz sandy soli","ALCB046851","ALCB046851","620","620","2017","10","-41.009444","-20.684722",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-10-09 11:11:28-03","UFBA","ALCB","58659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Mattos Silva, LA; Rocha, EA; Araújo, R; Santos, BR dos","4171","2000","10","05","Southern America","Brasil","Bahia","Nova Viçosa","Extremo Sul, Km 6 da Rodovia BA 001, trecho Nova Viçosa/ Mucuri. Ramal à esquerda para o sitio Canto do Sabiá, em direção à praia","-39.454167","-17.949167",NA,"Ca. 30 - 40 cm. de alt. Folhas pegajosas. Flores brancas comum ao longo do ramal.",NA,NA,NA,NA,"2003",NA,"-39.454167","-17.949167",NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-10-09 11:11:28-03","UFBA","ALCB","94458","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Ogasawara, HA","Abreu, IS","101","2010","01","25","Southern America","Brasil","Bahia","Arapiranga","Chapada Diamantina, Estrada para o Riacho do Leandro",NA,NA,NA,"Cerca de 30cm de altura; folhas discolores; brácteas involucrais verdes com ápice vináceo; flores com corola lilás; estames alvos.",NA,NA,NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-10-09 11:11:28-03","UFBA","ALCB","23869","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Fina, BG","117","1997","12","11","Southern America","Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,"ca. 70 cm. Flores rancas.; Cerrado.","ALCB033023","ALCB033023",NA,NA,"2016","07",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"20","2019-10-09 11:11:28-03","UFBA","ALCB","126673","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Joly, CA; et al.","6803","1977","05","10","Southern America","Brasil","São Paulo","Sumaré","Horto Florestal.","-47.2599983215332","-22.8199996948242",NA,"Até 1 m, Flores brancas com tons lilases, aromática.","ALCB039603",NA,NA,NA,"1996","06",NA,NA,"11359","auto",NA,NA,NA,NA,NA,NA
"21","2020-02-08 08:51:55-03","NBC","NL-BOTANY","U.1147662","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.",NA,"Harley RM",NA,"1980","05","23","Southern America","Brazil",NA,NA,"Estado Da Bahia, Serras dos Lencois, ca. 7 km N.E. of Lencois and 3 km S. of the main Seabra Itaberaba road.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1147662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1147662","NL-U1147662",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"22","2020-11-04 11:02:26-03","ESALQ","ESA","130163","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35366.0","2013","02","21",NA,"Brasil","São Paulo","Santa Isabel","Fragmento 20 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3076","-46.1235",NA,"Erva","ESA130163",NA,"670","670","2013",NA,"-23.3076","-46.1235",NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 11:02:26-03","ESALQ","ESA","115361","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha",NA,NA,"Meirelles, J.","629.0","2011","04","20",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115361","ESA115361",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"24","2020-11-04 11:02:26-03","ESALQ","ESA","111648","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha",NA,"Vieira, T.","Cardoso, E.","4.0","2008","10","18",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA111648","ESA111648",NA,NA,"2008","10",NA,NA,"27729","auto",NA,"25",NA,NA,NA,NA
"25","2020-11-04 11:02:26-03","ESALQ","ESA","26550","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Souza, V.C. et al.","3939.0","1993","05","22",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA026550","ESA026550",NA,NA,"1997","02",NA,NA,"27729","auto",NA,"26",NA,NA,NA,NA
"26","2020-11-04 11:02:26-03","ESALQ","ESA","25883","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","579.0","1995","05","27",NA,"Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau. Campo rupestre na borda de encosta íngreme.","-49.1399993896484","-24.3099994659424",NA,"Erva, até 50 cm alt.; corola e estilete passando de lilases para alvos.","ESA025883","ESA025883",NA,NA,"1997",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"27","2020-11-04 11:02:26-03","ESALQ","ESA","31879","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Souza, V.C.; Rodrigues, R.R.; Souza, J.P.; Sanches, I.D.; Astorino, A.; Magossi, R.; Petrini, M.; Tavares Jr., J.E.","11269.0","1996","06","01",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha. Mata mesófila semidecídua.","-46.3899993896484","-23.1800003051758",NA,"Erva, ca. 50 cm alt.; botões roxos; flores alvas.","ESA031879","ESA031879","800","800","1997","02",NA,NA,"18850","auto",NA,"19",NA,NA,NA,NA
"28","2020-11-04 11:02:26-03","ESALQ","ESA","34407","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Hind, N.","Souza, V.C. ; Souza, J.P.","11280.0","1996","06","06",NA,"Brasil","São Paulo","Bauru","Cerca de 5 Km da cidadeem direção a Agudos. Cerradão com abundância de Copaifera.","-490.125","-222.313",NA,"Erva, ca. 1 m alt.; flores róseo-claras.","ESA034407","ESA034407","520","520","2007",NA,"-490,125","-222,313",NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-11-04 11:02:26-03","ESALQ","ESA","130343","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35546.0","2013","02","21",NA,"Brasil","São Paulo","Santa Isabel","Fragmento 20 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3076","-46.1235",NA,"Erva","ESA130343",NA,"670","670","2013",NA,"-23.3076","-46.1235",NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:02:26-03","ESALQ","ESA","130194","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35397.0","2013","02","19",NA,"Brasil","São Paulo","Jundiaí","Fragmento 9 (TAV). Floresta Estacional Semidecidual","-23.2403","-46.8758",NA,"Erva","ESA130194",NA,"770","770","2013",NA,"-23.2403","-46.8758",NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-11-04 11:02:26-03","ESALQ","ESA","130193","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35396.0","2013","02","19",NA,"Brasil","São Paulo","Franco da Rocha","Fragmento 10 (TAV). Floresta Estacional Semidecidual","-23.2835","-46.8392",NA,"Erva","ESA130193",NA,"868","868","2013",NA,"-23.2835","-46.8392",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-11-04 11:02:26-03","ESALQ","ESA","307","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Lima, A.S.",NA,"1943","12","08",NA,"Brasil","São Paulo","Campinas/Mogi Mirim",NA,NA,NA,NA,NA,"ESA000307","ESA000307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020-11-04 11:02:26-03","ESALQ","ESA","9536","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Souza, V.C. et al.","2489.0","1993","02","20",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA009536","ESA009536",NA,NA,"1997",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"34","2020-11-04 11:02:26-03","ESALQ","ESA","5345","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Paulo, K.M.",NA,"1989","09","16",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,"Fl","ESA005345","ESA005345",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"35","2020-11-04 11:02:26-03","ESALQ","ESA","85563","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M. King & H. Rob.","Robinson, H.","Oliveira, A.M.","70.0","2002","03","26",NA,"Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,"ESA085563","ESA085563",NA,NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA
"36","2020-11-04 11:02:26-03","ESALQ","ESA","25207","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Souza, V.C. et al.","8838.0","1995","08","19",NA,"Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.1399993896484","-24.3099994659424",NA,NA,"ESA025207","ESA025207",NA,NA,"1997",NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"37","2020-11-04 11:02:26-03","ESALQ","ESA","8798","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1991","02","07",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA008798","ESA008798",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"38","2020-11-04 11:02:26-03","ESALQ","ESA","26549","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Souza, V.C. et al.","2241.0","1993","02","13",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA026549","ESA026549",NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"39","2020-11-04 11:02:26-03","ESALQ","ESA","48650","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.",NA,"Souza, J.P. ; Souza, V.C.","2434.0","1998","07","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estrada entre Santa Teresa e Santa Maria de Jetibá, ca. 10 km de Santa Teresa em direção a Santa Maria de Jetibá. Mata Atlântica","-40.6002998352051","-19.9356002807617",NA,"Erva, capítulos róseo claros","ESA048650","ESA048650",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"40","2020-11-04 11:02:26-03","ESALQ","ESA","19882","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2123.0","1994","03","09",NA,"Brasil","São Paulo","Cabreúva","Jacaré. 23o14'13,6S, 47o02'34,1W. Cerrado.","-47.1300010681152","-23.2999992370605",NA,"Subarbusto, 2 m alt.; flores lilases.","ESA019882","ESA019882",NA,NA,NA,NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA
"41","2020-11-04 11:02:26-03","ESALQ","ESA","93946","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M. King & H. Rob.","Roque, N.","Souza, V.C.; Camargo, P.C.C.E.; Caliari, C.P.; Garcia, P.B.C.","31992.0","2005","12","09",NA,"Brasil","São Paulo","Bom Sucesso de Itararé","Ventania. Campo de altitude com plantação de Pinus adjacente.","-49.1399993896484","-24.3099994659424",NA,"Subarbusto, ca. 1 m alt.; flores creme a ligeiramente rosadas.","ESA093946","ESA093946",NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"42","2021-01-14 15:24:28-03","MN","R","6164","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M. King & H. Rob.","Roque, N.","Freire Allemão, F.; Cysneiros, M.","891",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 8323","R010054515","R010054515_001 R010054515_002 R010054515_003",NA,NA,"2007","02",NA,NA,NA,NA,NA,"07",NA,NA,NA,NA
"43","2019-02-15 11:34:38-02","IPA","IPA","49627","S","Plantae","Plantae",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H. Rob.","Jeffrey, C.","Harley, R.M.","22425","1980","05","23","Southern America","Brasil","Bahia",NA,"Serra dos Lençois, Ca. 7 km NE of Lençois and 3km S of the main Seabra-Itaberaba road Mata de Cipó dry forest.","-41.366667","-12.5",NA,"Viscid herb to 40cm with sweet fruity scente. Leave rather dull green, paler beneath. Phyllaries pale green. Corolla and styles very pale lilac, anthers dark.","IPA0049627","IPA0049627","500","500",NA,NA,"-41.366667","-12.5",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-01 16:25:28-03","UNICAMP","UEC","1912","S","Plantae","Magnoliopsida",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Roque, N","Davis, PH; et al.","2458","1976","07","30",NA,"Brazil","São Paulo",NA,"Rodovia bragança Paulista-Campinas",NA,NA,NA,"Capitulos lilás claro.","UEC131317","UEC131317",NA,NA,"1996","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:25:28-03","UNICAMP","UEC","181866","S","Plantae","Magnoliopsida",NA,"Asteraceae","Trichogoniopsis","adenantha","Trichogoniopsis adenantha","(DC.) R.M.King & H.Rob.","Monge, M","Lima, CR","102","2008","08","28",NA,"Brazil","São Paulo","Itupeva","Estação experimental, trilha do Rio Pirituba.","-49.597222","-24.816667",NA,"Arbusto 0,7 m flores rosas.","UEC069659","UEC069659","700","700","2014","08","-49.597222","-24.816667",NA,NA,NA,NA,NA,NA,NA,NA
