"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount","sex"
"49","2021-03-31 13:40:33-03","MN","R","164478","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Freire Allemão, F. 670; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará. Herb. J. de Saldanha 8040","R010054560","R010054560_001 R010054560_002",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-02 02:01:11-03","UFPI","TEPB","32418","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess","F. R. Martins","A. J. CASTRO",NA,"1985","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Arvoreta com casca suberosa. VSP 4.20 is a synonym of Eugenia modesta DC. Ambiente: Cerrado <ll>dwc_commonname:</ll> Casqueirinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057369","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella",NA,"M. Sobral","R. M. Harley; S. A. Renvoize, C. M. Erskine, C. A. Brighton, R. Pinheiro","15738","1974","1","31",NA,"Brazil","Bahia","Serra do Sincora. 16 km N of Barra da Estiva on the Paraguacu road.","-41.33333","-13.33333","1150",NA,NA,"Shrub 1.5 m high. Fruit on declinate pedicels, bright red at first, turning black when ripe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057353","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","bella","Eugenia bella",NA,"M. Sobral","R. M. Harley; G. L. Bromley, A. M. De Carvalho, J. M. Soares Nunes, J. L. Hage, E. B. Dos Santos","22975","1980","6","1",NA,"Brazil","Bahia","Morro do Chapeu. Ca. 16 km along the Morro do Capeu to Utinga road, SW of Morro do Chapeu.","-41.28333","-11.63333","980",NA,NA,"Shrub to 1.5 m. Leaves coriaceous, mid-green above, pale beneath. Flower buds brownish-grey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060322","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","I. Lucas & Araujo","J. De Egea Juvinel; R. Elsam","824","2005",NA,"7",NA,"Paraguay","Neembucu","Estancia Redondo.","-58.039167","-26.571389",NA,NA,NA,"Arbol pequeno, 3 m, frutos color castano oscuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034869","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","M. Sobral, 1984.","G. Hatschbach","40191","1977","9","22",NA,"Brazil","Parana","Pirai.","-49.1789","-25.9269",NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto 2m; frutos pretos.",NA,NA,"Tijucas do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:40:08-03","UFJF","CESJ","44753","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"H.L. Mello Barreto","10591","1940","01","06","América do Sul","Brasil","Minas Gerais","Lagoa de D. Ignacia",NA,NA,NA,NA,NA,"Árvore 4 m. Flor alva, pouco frequente.","CESJ044753",NA,"Jaboticabas","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:40:08-03","UFJF","CESJ","63192","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","F.R.G. Salimena; L. Menini Neto; S.G. Furtado; P.H. Nobre","3584","2013","07","19","América do Sul","Brasil","Minas Gerais","RPPN São Lourenço do Funil","-43.903944","-22.02575","996","996",NA,"Arbusto, ca. 2m, frutos vermelhos. Campo rupestre arenoso.","CESJ063192",NA,"Rio Preto","2019",NA,"-43.903944","-22.02575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:40:08-03","UFJF","CESJ","45688","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Mendes Magalhães","4354","1943","01","30","América do Sul","Brasil","Minas Gerais",NA,"-43.2268981933594","-19.6191997528076",NA,NA,NA,"Arbusto de 1,00 m alt, frequente. Flor e frutos.","CESJ045688",NA,"Itabira","2012",NA,NA,NA,"33779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:40:08-03","UFJF","CESJ","62452","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.T.da Silva","394","2013","03","02","América do Sul","Brasil","Minas Gerais","Serra Negra, RPPN Serra Negra","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arbusto 1,7m alt, escrube em solo quartizítico, esparsos. Frutos jovens de coloração verde","CESJ062452",NA,"Lima Duarte","2019",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:40:08-03","UFJF","CESJ","62443","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves","426","2013","03","27","América do Sul","Brasil","Minas Gerais","Serra Negra, Propriedade do Sr Nene Rock","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta 4,0 m alt. Área antropizada, solo quartizítico, abundante. Frutos amadurecendo avermelhados.","CESJ062443",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:40:08-03","UFJF","CESJ","62428","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves","411","2013","03","26","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para Cachoeira da Água Amarela","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto 2,0 m alt. Escrube em solo quartizítico. Frutos de coloração verde, tonando-se avermelhados na maturação","CESJ062428",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:40:08-03","UFJF","CESJ","63492","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","F.R.G. Salimena; P.H. Nobre; K. Antunes","3608","2013","08","15","América do Sul","Brasil","Minas Gerais","Vila do Funil, RPPN São Lourenço do Funil e RPPN Serrinha","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Árvore ca. 3m, frutos avermelhados no campo rupestre","CESJ063492",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:40:08-03","UFJF","CESJ","37890","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M. Sobral","V.C. Souza; P.H.Miyagi; J. Paula-Souza","8267","1995","03","11","América do Sul","Brasil","Minas Gerais","ca. 9Km, de Serro em direção a Milho Verde, campo rupestre com mata adjacente","-43.3793983459473","-18.604700088501",NA,NA,NA,"árvore, ca. 4m alt., frutos maduros negros. Beira de mata","CESJ037890",NA,"Serro","2003",NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:40:08-03","UFJF","CESJ","45579","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M. Sobral","A.M. Oliveira; J.R. Stehmann; R.C. Mota","193","2002","12","16","América do Sul","Brasil","Minas Gerais","Mirante, Mina do Brucutu / CVRD",NA,NA,NA,NA,NA,"Arbusto em canga couraçada, botões brancos","CESJ045579",NA,"Barão dos Cocais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:40:08-03","UFJF","CESJ","66460","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M. Sobral","J.E.Q. Faria","3103","2012","11","28","América do Sul","Brasil","Minas Gerais","Povoado do Funil, próximo à gruta e cruzeiro.","-43.888889","-22.011667","962","962",NA,"Ambiente rupestre de porte baixo em encosta. Arbusto ca. 1,5m alt., caule rugoso acizentado, botão floral verde.","CESJ066460",NA,"Rio Preto","2019","05","-43.888889","-22.011667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:40:08-03","UFJF","CESJ","8955-A","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","M. Sobral","U.C. Câmara","8955-A","1970","07","31","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"arbusto, flores róseas, frutos em maturação vermelhos","CESJ08955A",NA,"Santa Rita do Jacutinga","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:40:08-03","UFJF","CESJ","63552","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; V.V. Belan","508","2013","08","15","América do Sul","Brasil","Minas Gerais","Serra Negra, Propriedade Nenê Rock","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto 1,5 m alt, área antropizada, solo quartizítico. Frutos avermelhados e roxo-nigrescente quando maduros","CESJ063552",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:40:08-03","UFJF","CESJ","63563","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; V.V. Belan","519","2013","08","17","América do Sul","Brasil","Minas Gerais","Serra Negra, RPPN São Lourenço do Funil","-43.8278007507324","-22.0891990661621",NA,NA,NA,"(releves) Arbusto e arvoreta 1,5 - 3,0 m alt,campo quartzitico frutos tornando-se avermelhados ao amadurecer","CESJ063563",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:40:08-03","UFJF","CESJ","61297","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","314","2012","10","19","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para Cachoeira Amarela","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arvoreta, 2,5m alt, cmapo quartzítico. Botões florais verde","CESJ061297",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:40:08-03","UFJF","CESJ","61312","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","329","2012","10","19","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para Cachoeira Amarela","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, 2,0m alt., campo quartizítico. Frutos amarurecendo avermelhados","CESJ061312",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:40:08-03","UFJF","CESJ","61285","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","302","2012","10","19","América do Sul","Brasil","Minas Gerais","Serra Negra, Vila Do Funil, entorno cânion","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, campo quartizítico, 1,5m alt. Botões muito jovens verdes.","CESJ061285",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:40:08-03","UFJF","CESJ","61287","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","K. Antunes","K. Antunes; R.J.V. Alves; J.H.C. Ribeiro; N. L. Abreu","304","2012","10","19","América do Sul","Brasil","Minas Gerais","Serra Negra, Vila Do Funil, entorno cânion","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, 1,5 m alt., campo quartizítico. Fruto imaturo avermelhado. Maduro roxo, uma semente desenvolvida nos frutos","CESJ061287",NA,"Rio Preto","2019",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:46:29-03","UFMS","CGMS","755","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.","M. Sobral","C.A. Conceição","2180","1987","10","07",NA,"Brasil","Mato Grosso do Sul","Loteamento Itamarati, Parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Flor alva perfumada. Folha membranácea. Habitat: Cerrado. Solo arenoso. Habito: Subarbusto. 0,40-0,60m de altura.","CGMS1015633",NA,"Campo Grande",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:46:33-03","UFMS","CGMS","63922","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"G. Hatschbach; A. Schinini; J.M. Silva","65007","1996","04","18",NA,"Brasil","Minas Gerais","Alto da Serra do Espinhaço.","-42.874698638916","-15.1549997329712","1200","1200",NA,"Fruto vermelho. Habitat: Campo rupestre. Habito: Arbusto. 1,50 m de altura.","CGMS1096890",NA,"Monte Azul","2020",NA,NA,NA,"41110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-27 13:50:41-03","UFS","ASE","94","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M","Fonseca, MR","ASE94","1974","09","19","Southern America","Brasil","Sergipe","Pov. Campo Grande","-37.998056","-11.184167",NA,NA,NA,"Arbusto. 1.5 a 2. m. Muito ramificado.Folhas pequenas, caducas . c/ pétalas brancas.Flor diclamídea, hermafrodita,dialipétala, cálice persistente .; Arbusto. 1.5 a 2. m. Muito ramificado.Folhas pequenas, caducas . c/ pétalas brancas.F","ASE0012572","ASE0012572","Tobias Barreto","2005",NA,"-37.998056","-11.184167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:36:19-03","UNICAMP","UEC","12288","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","A.DC.","Mazine, FF","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH; et al.","9567","1978","12","12",NA,"Brazil","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arbusto até 2m; flores brancas.; Em campos rupestre e matas de altitude","UEC121266","UEC121266","Santa Bárbara","2006",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:36:23-03","UNICAMP","UEC","11858","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M","Joly, AB; Sendulsky, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","1664","1972","04","16",NA,"Brazil","Minas Gerais","km 112 da Rod. Lagoa Santa - Conceição do Mato Den","-43.7449989318848","-19.513599395752","1160","1160",NA,"Arbusto 1,5m; caulifloria, flor branca.",NA,NA,"Jaboticatubas","1990",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:36:23-03","UNICAMP","UEC","71442","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Mazine, FF","Durigan, G","30677","1991","01","28",NA,"Brazil","São Paulo","Estação Ecológica de Assis, mata ciliar, Cerradão","-50.4099998474121","-22.6599998474121",NA,NA,NA,"Árvore, casca rugosa, frutos amarelos.",NA,NA,"Assis","2002","10",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-04-22 16:22:20-03","UFPB","JPB","42766","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O. Berg","Rodrigues, LMO","Cruz, A; Santos, E","42","1998","05","11","Southern America","Brasil","Sergipe","Borda da trilha","-36.940299987793","-10.5932998657227",NA,NA,NA,"; HABITAT: Mata.; DESC: Árvore com 5m. Presença de botões flores e frutos; flores alvas com muitos estames expostos, fruto imaturo verde.",NA,NA,"Japaratuba","2006","07",NA,NA,"22401","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-06 09:56:39-03","UFOP","OUPR","6296","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Roschel, M.B.; Craig, J.","s.n.","1996","12","18",NA,"Brasil","Minas Gerais","Antônio Pereira, Estrada da torre (lado esquerdo ao paiol). Samarco.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto aprox. 1,8m. Flores brancas. Orlada de mata.",NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2014-10-14 15:56:58-03","BS","M","M-0170985","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Habitat in montanis sylvaticis udis prope Ilheos; Provinciae Bahiensis",NA,NA,NA,NA,NA,NA,"M0170985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"HOLOTYPE",NA,NA,NA,NA
"81","2014-10-14 15:56:58-03","BS","M","M-0170986","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"In montanis sylvaticis udis prope Ilheos. Crescit in Brasiliae prov. Bahiens.",NA,NA,NA,NA,NA,NA,"M0170986",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"ISOTYPE",NA,NA,NA,NA
"82","2021-03-21 19:37:33-03","UFC","EAC","62920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Faria Júnior, J.E.Q.","Rosa, P.O.; Soares, A.C.A.; Tinti, B.V.; Santos, D.","1954","2017","10","03","Southern America","Brasil","Goiás","Mosteiro Zen Horyu-Zan Eisho-Ji","-49.55","-16.2",NA,NA,NA,"Subarbusto, ca. 0,6 m, cálice vinho, corola alva e botões florais verdes.; Campo rupestre, área queimada há 3 semanas.","EAC0062920","EAC0062920","Pirenópolis","2018","06","-49.55","-16.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-21 19:37:33-03","UFC","EAC","64061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Tameirão Neto, E.; Vidal, C.V.","5531","2013","12","03","Southern America","Brasil","Minas Gerais",NA,"-43.332778","-19.105556","894","894",NA,"Arbóreo, altura 2,5 m; botões florais verdes.; Campo rupestre sobre formação ferruginosa.","EAC0064061",NA,"Conceição do Mato Dentro","2015","05","-43.332778","-19.105556",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:36:34-03","MBM","MBM","303883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Stadnik, A.","Stradmann, M.T.S.; Castilho, P.; Castilho, P.","1111","2004","12","12","Southern America","Brazil","Bahia","Chapada Diamantina, Fazenda Caraíbas","-41.423611","-13.160556",NA,NA,NA,"Arbusto de 60cm. Folhas coriáceas, discolores. Frutos vermelhos.","MBM303883","MBM303883","Mucugê","2019","07","-41.423611","-13.160556",NA,NA,"29",NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:36:34-03","MBM","MBM","312684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","modesta","Eugenia modesta","DC.","Sobral, M.","Guedes, M.L.; et al.; et al.","11765","2005","03","24","Southern America","Brazil","Bahia","Chapada Diamantina, Malhada","-41.7728004455566","-13.1519002914429",NA,NA,NA,"Arbusto de ca. 1m. Folhas cartáceas, discolores. Frutos imaturos verdes, de vez vermelhos e maduros vináceos. Ocasional. Cerrado","MBM312684","MBM312684","Piatã","2009",NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:36:41-03","MBM","MBM","47376","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Legrand, D.","Hatschbach, G.","8702","1961","12","07","Southern America","Brazil","Paraná","Matulão","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM047376","MBM047376","Tijucas do Sul",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:36:42-03","MBM","MBM","81764","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M.","Landrum, L.R.","4276","1982","02",NA,"Southern America","Brazil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"MBM081764","MBM081764","Caeté",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:36:41-03","MBM","MBM","69670","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Sobral, M.","Irwin, H.S.; et al.; et al.","30403","1971","01","15","Southern America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 35km E de Belo Horiaonte",NA,NA,NA,NA,NA,NA,"MBM069670","MBM069670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:36:42-03","MBM","MBM","81756","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg",NA,"Landrum, L.R.","s.n.","1982","02",NA,"Southern America","Brazil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"MBM081756","MBM081756","Caeté",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:36:41-03","MBM","MBM","235769","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, M.L.","Kawasaki, M.L.; et al.; et al.","1072","1998","12","02","Southern America","Brazil","Minas Gerais","Serra do Caraça, trilha da Cascatinha","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"MBM235769","MBM235769","Catas Altas",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:36:41-03","MBM","MBM","235770","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Kawasaki, M.L.","Graças, M.; et al.; et al.","590","1983","03","21","Southern America","Brazil","Minas Gerais","Estrada da Usina, Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"MBM235770","MBM235770","Santana do Riacho",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:36:41-03","MBM","MBM","47375","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","racemulosa","Eugenia racemulosa","O.Berg","Legrand, D.","Reitz, R.","6565","1958","02","06","Southern America","Brazil","Santa Catarina","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"MBM047375","MBM047375","Vidal Ramos",NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-04-13 11:01:16-03","MNHN","RECOLNAT_MNHN_P","P01902305","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Minas Geraes. Carrascos, montis Serra Negra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902305' target='other'> <mi>dwc_moreinfo</mi></a>","P01902305","P01902305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type","C1 114",NA,NA,NA
"94","2015-11-07 06:51:24-02","MNHN","RECOLNAT_MNHN_P","P01902306","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Minas Geraes. Carrascos, montis Serra Negra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902306' target='other'> <mi>dwc_moreinfo</mi></a>","P01902306","P01902306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 114",NA,NA,NA
"95","2015-11-07 06:02:22-02","MNHN","RECOLNAT_MNHN_P","P01902307","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","bella","Eugenia bella","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,"Province de Minas Geraes. Carrascos, montis Serra Negra",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902307' target='other'> <mi>dwc_moreinfo</mi></a>","P01902307","P01902307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 114",NA,NA,NA
