"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","class","identifiedBy","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"89","2019-11-21 10:12:49-03","IBt","SP","174819","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Kuhlmann, M","1961","09","22",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"s.n.",NA,"Mamede, MCH","21048",NA,NA,"auto","2011","07",NA,NA,NA,NA,NA,NA
"90","2019-11-21 10:12:49-03","IBt","SP","22499","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Hoehne, FC","1926","12","02",NA,"Brasil","São Paulo","Cotia","Sítio do Dr. Raul Briquet","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"s.n.",NA,"Mamede, MCH","23869",NA,NA,"auto","2011","07",NA,NA,NA,NA,NA,NA
"91","2019-11-21 10:12:49-03","IBt","SP","65501","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Kuhlmann, M","1949","11","19",NA,"Brasil","São Paulo","Salesópolis","Boracéa","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"2036",NA,"Mamede, MCH","18032",NA,NA,"auto","2011","07",NA,NA,NA,NA,NA,NA
"92","2019-11-21 10:12:49-03","IBt","SP","40319","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Handro, O","1935","10","13",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,"Epífita",NA,NA,NA,"s.n.",NA,"Barros, F","27258",NA,NA,"auto","2002","07","28",NA,NA,NA,NA,NA
"93","2019-11-21 10:12:49-03","IBt","SP","425769","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Barbero, APP",NA,NA,NA,NA,"Brasil","São Paulo","Santo Antonio do Pinhal","Estação de Eugênio Lefivre, estrada de ferro Campos do Jordão. Cultivada no Instituto de Botânica (IBt) sob nº 701-D, fl. 20.VII.2008","-45.6599998474121","-22.8199996948242",NA,NA,NA,NA,NA,"58",NA,"Pessoa, E","10885",NA,NA,"auto","2013","08","12",NA,NA,NA,NA,NA
"94","2019-11-21 10:12:49-03","IBt","SP","4440","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Hoehne, FC","1920","09","18",NA,"Brasil","São Paulo","São Paulo","Butantan, mata do Rio Pequeno","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"s.n.",NA,"Mamede, MCH","53584",NA,NA,"auto","2011","07",NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:12:49-03","IBt","SP","39049","S","Plantae",NA,NA,"Orchidaceae","Acianthera","tricarinata","Acianthera tricarinata","(Poepp. & Endl.) Pridgeon & M.W.Chase","Gehrt, A","1937","11","14",NA,"Brasil","São Paulo","São Paulo","Pirajussara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"s.n.",NA,"Mamede, MCH","53584",NA,NA,"auto","2011","07",NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:13:44-03","IBt","SP","47077","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poepp. & Endl.","Heringer, EP","1942","08","03",NA,"Brasil","Minas Gerais","Piau",NA,"-43.3227996826172","-21.5093994140625",NA,NA,NA,NA,NA,"1107",NA,"Menini Neto, L","12556",NA,NA,"auto","2008","07","18",NA,NA,NA,NA,NA
"97","2021-02-04 09:02:30-03","IBt","SP","27076","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poepp. & Endl.","Holmes, CM","1930","10","10",NA,"Brasil","Rio de Janeiro","Resende",NA,"-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,"s.n.",NA,"Menini Neto, L","36089",NA,NA,"auto","2008","07","18",NA,NA,NA,NA,NA
"98","2019-11-21 10:13:44-03","IBt","SP","361420","S","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poepp. & Endl.","Oliveira, A",NA,NA,NA,NA,"Brasil","São Paulo","Guapiara","Fazenda Brasil, a 5 km de Guapiara","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,NA,"s.n.",NA,"Menini Neto, L","20045",NA,NA,"auto","2008","05","03",NA,NA,NA,NA,NA
"99","2020-03-20 18:21:54-03","AMES","HU-HERB","AMES 02084289","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poeppig & Endlicher","A. Gehrt","1937","11","14","South America","Brazil","São Paulo",NA,"Pirajussára",NA,NA,"Sheet",NA,NA,NA,NA,"39049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39049",NA,"undetermined"
"100","2020-03-20 18:21:26-03","AMES","HU-HERB","AMES 02084290","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poeppig & Endlicher","V. Gomes","1968","9","20","South America","Brazil","Minas Gerais",NA,"Fazenda São Mateus, matas do Rio do Peixe, Municipio de Juiz de Fora.",NA,NA,"Sheet",NA,NA,NA,NA,"42176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42176",NA,"undetermined"
"101","2020-03-20 16:56:22-03","AMES","HU-HERB","AMES 02084291","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poeppig & Endlicher","C. Vargas C.","1943","5","16","South America","Peru","Cusco","Urubamba","Kl. 88-95",NA,NA,"Sheet",NA,NA,NA,NA,"3403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3403",NA,"undetermined"
"102","2020-03-20 16:55:28-03","AMES","HU-HERB","AMES 02084292","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Pleurothallis","tricarinata","Pleurothallis tricarinata","Poeppig & Endlicher","C. Schunke","1923","10",NA,"South America","Peru","Junín",NA,"Chanchamayo Valley",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
