"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","594919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","C. M. D. E. Legrand",NA,NA,NA,"G. G. Hatschbach","15722","1967","01","18","Brazil","Paraná","Terra Boa","Rio Ivai","-52.4442","-23.7683",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=479276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00594919","NY00594919_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"12","2017-01-12 10:50:00-02","NY","NYBG","557814","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa",NA,"F. F. Mazine",NA,NA,NA,"R. M. Klein","1907","1956","03","07","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P.","-49.5178","-27.0569",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557814","NY00557814_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"13","2017-01-12 10:50:00-02","NY","NYBG","557807","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa",NA,"F. F. Mazine",NA,NA,NA,"J. C. Lindeman","5837","1967","08","02","Brazil","Paraná",NA,"Serra dos Orgaos, ca. 20 km N of Morretes, on bank of creek on slope of Pico de Garatuva",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557807","NY00557807_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","557804","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","F. F. Mazine",NA,NA,NA,"G. G. Hatschbach","51473","1987","09","11","Brazil","Paraná","Sao José dos Pinhais","Serra dos Castelhanos","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557804","NY00557804_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"15","2017-01-12 10:50:00-02","NY","NYBG","557813","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa",NA,"F. F. Mazine",NA,NA,NA,"R. Reitz","17574","1965","12","13","Brazil","Paraná","Ponta Grossa","Arenitos, Vila Velha, Ponta Grossa","-50.001697","-25.25301",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557813","NY00557813_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","557805","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","F. F. Mazine",NA,NA,NA,"A. C. Cervi","2327","1985","10","04","Brazil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.012929","-25.234872",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693716' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557805","NY00557805_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"17","2017-01-12 10:50:00-02","NY","NYBG","557816","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa",NA,"F. F. Mazine",NA,NA,NA,"R. Reitz","3850","1956","10","11","Brazil","Santa Catarina","Ibirama","Horto Florestal I. N. P., Ibirama","-49.5178","-27.0569",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557816","NY00557816_01","Magnoliophyta","Myrtales","South America","sheet","paratype",NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","557811","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","F. F. Mazine",NA,NA,NA,"G. G. Hatschbach","26097","1971","10","04","Brazil","Paraná","Bocaiúva do Sul","S'Ana","-49.115","-25.2061",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693712' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557811","NY00557811_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","557812","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","F. F. Mazine",NA,NA,NA,"G. G. Hatschbach","22225","1969","09","26","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553","-25.3058",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693709' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557812","NY00557812_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","580039","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","M. Sobral",NA,NA,NA,"J. Cordeiro","1344","1996","10","24","Brazil","Paraná","Quatro Barras","Serra da Baitaca.","-49.0767","-25.3658",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=392347' target='other'> <mi>dwc_moreinfo</mi></a>","NY00580039","NY00580039_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","02423611","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral",NA,NA,NA,NA,"C. T. Blum","10-096","2010","09","07","Brazil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0736","-25.8242",NA,NA,"850",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2669384' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423611","NY02423611_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","557808","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","F. F. Mazine",NA,NA,NA,"G. G. Hatschbach","17875","1967","11","16","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553","-25.3058",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693708' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557808","NY00557808_01","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","405049","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","D.Legrand",NA,NA,NA,NA,"R. Reitz","7050","1958","08","23","Brazil","Santa Catarina",NA,"Pinhal da Companhia, Lauro Müller-Urussanga",NA,NA,NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=693715' target='other'> <mi>dwc_moreinfo</mi></a>","NY00405049","NY00405049_01","Magnoliophyta","Myrtales","South America","sheet","isotype",NA,NA,NA,NA,NA,NA
"24","2020-11-13 09:20:23-03","UFRJ","RFA","9405","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","D.Legrand","D. Legrand","1969",NA,NA,"G.G. Hatschbach","16814","1967","08","01","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Árvore 6 m de altura com 15 cm diâmetro; flor alva","RFA28050",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"25","2020-11-24 17:10:53-03","UTFPR","DVPR","3163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Brotto, ML","2014","09","18","Brotto, ML; Babadobulos, G","1794","2014","09","15","Brasil","Paraná","Mandirituba",NA,"-49.221","-25.5045","-49.221","-25.5045","920","920","Árvore 10 m, flores com pétalas branco-esverdeadas, com aroma agradável de intensidade moderada.; Floresta Ombrófila Mista","DVPR003163",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-11-24 17:10:53-03","UTFPR","DVPR","429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Estevan, DA","2007",NA,NA,"Dias, MC","s.n.","2006","11","04","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore 6 m, flores brancas.; Remanescente de floresta, próximo do rio.","DVPR000429","DVPR000429","Magnoliophyta",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA
"27","2020-11-24 17:10:53-03","UTFPR","DVPR","2763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Soares-Silva, LH","1996",NA,NA,"Soares-Silva, LH; Chagas-Silva, F","607","1996","08","15","Brasil","Paraná","Rolândia","Fazenda Santa Helene","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,"Árvore 5m, botões florais verdes.","DVPR002763",NA,"Magnoliophyta",NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA
"28","2019-12-04 15:25:30-03","PUCPR","HUCP","13725","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Sobral, M",NA,NA,NA,"Silva, JM","2025","1997","10","01","Brasil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00015307","HUCP00015307","Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"29","2019-12-04 15:25:30-03","PUCPR","HUCP","20927","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Selusniaki, M",NA,NA,NA,"Selusniaki, M","2298","2008","10","15","Brasil","Paraná","Colombo","Santa Mônica Clube de Campo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"HUCP00015169","HUCP00015169","Eudicotiledonea",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA
"30","2019-12-04 15:25:30-03","PUCPR","HUCP","23429","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Brotto, M",NA,NA,NA,"Brotto, M","1794","2014","09","15","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,"HUCP00015178","HUCP00015178","Eudicotiledonea",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA
"31","2019-12-04 15:25:30-03","PUCPR","HUCP","13794","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Hatschbach, GG",NA,NA,NA,"Labiak, P","1972","2001","08","20","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00015408","HUCP00015408","Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"32","2019-12-04 15:25:30-03","PUCPR","HUCP","16232","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Sobral, M",NA,NA,NA,"Silva, JM","2023","1997","10","01","Brasil","Paraná","Piraquara","Serra Piramirim","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00015435","HUCP00015435","Eudicotiledonea",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"33","2019-12-04 15:25:30-03","PUCPR","HUCP","16278","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Silva, JM",NA,NA,NA,"Ramos, FM","021","2000","09","28","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"HUCP00015231","HUCP00015231","Eudicotiledonea",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"34","2019-12-04 15:25:30-03","PUCPR","HUCP","13931","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Ribas, OS",NA,NA,NA,"Libsch, D","339","2001","10","05","Brasil","Paraná","Tijucas do Sul","Proação PUC","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"HUCP00015383","HUCP00015383","Eudicotiledonea",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA
"35","2019-12-04 15:25:30-03","PUCPR","HUCP","16611","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Sobral, M",NA,NA,NA,"Silva, JM","3078","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"HUCP00015124","HUCP00015124","Eudicotiledonea",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA
"36","2019-12-04 15:25:30-03","PUCPR","HUCP","16532","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Sobral, M",NA,NA,NA,"Hatschbach, GG","43969","1981","08","26","Brasil","Paraná","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUCP00015228","HUCP00015228","Eudicotiledonea",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"37","2019-12-04 15:25:30-03","PUCPR","HUCP","18920","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Selusniaki, M",NA,NA,NA,"Nogaroli, RL; Libsch, D","061/842","2004","10","09","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,NA,NA,NA,"HUCP00015176","HUCP00015176","Eudicotiledonea",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA
"38","2019-12-04 15:25:30-03","PUCPR","HUCP","23079","S","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral, A","Bochorny, T",NA,NA,NA,"Bochorny, T","051","2012","02","10","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00015240","HUCP00015240","Eudicotiledonea",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA
"39","2020-11-26 18:08:58-03","CPAN-UFMS","COR","10474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","M. Sobral",NA,NA,NA,"Silva, J.M.; Abe, L.M.","3078","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas. Floresta atlântica.; ;.","-49.0858001708984","-24.9743995666504",NA,NA,"1500","1500","Com Flor: alva",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA
"40","2019-10-09 11:21:13-03","UFBA","ALCB","60027","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Hatschbach, G","2000",NA,NA,"Barbosa, E; Cordeiro, J; Silva, JM","546","2000","10","04","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Árvore, 4 m, flor alvacenta. Mata com Araucária.","ALCB057999",NA,"Dicotyledon",NA,"Southern America",NA,NA,"25228","auto",NA,NA,NA,NA
"41","2019-10-09 11:21:13-03","UFBA","ALCB","60292","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M","2001",NA,NA,"Silva, JM; Abe, LM","3078","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"10 m. Flor alva.","ALCB058001",NA,"Dicotyledon",NA,"Southern America",NA,NA,"41885","auto",NA,NA,NA,NA
"42","2019-10-09 11:21:13-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M","2001",NA,NA,"Silva, JM; Abe, LM","3078","1999","10","04","Brasil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"10 m. Flor alva.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41885","auto",NA,NA,NA,NA
"43","2019-10-09 11:21:13-03","UFBA","ALCB","040381","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M","1993",NA,NA,"Hatschbach, G","32670","1973","10","12","Brasil","Paraná","Antonima",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 6 m, flor alva.","ALCB058000",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:21:13-03","UFBA","ALCB","76746","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M","1997","01",NA,"Krieger, PL","s/n","1971","12","18","Brasil","Paraná","Vila Velha","Reserva Estadual",NA,NA,NA,NA,NA,NA,"alto. Com frutos.","ALCB058002",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:21:13-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral","Sobral, M","1997","01",NA,"Krieger, PL","s/n","1971","12","18","Brasil","Paraná","Vila Velha","Reserva Estadual",NA,NA,NA,NA,NA,NA,"alto. Com frutos.",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1442306","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoverrucosa","Eugenia neoverrucosa","Sobral",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","08","02","Brazil",NA,NA,"Est Parana. Serra dos Orgaos, ca. 20 km N of Morretes, on bank of creek on slope of Pico de Garatuva.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1442306","NL-U1442306",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"47","2020-02-08 10:06:36-03","NBC","NL-BOTANY","WAG.1115738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","D.Legrand",NA,NA,NA,NA,"Hatschbach GG",NA,"1969","09","24","Brazil",NA,NA,"Sitio do Belisario(mun.Campina Gde.Sul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1115738","NL-WAG1115738",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"48","2020-02-08 10:06:36-03","NBC","NL-BOTANY","L.2515782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","D.Legrand",NA,NA,NA,NA,"Cabrera; Reitz R; Klein RM",NA,"1960","09","24","Brazil",NA,NA,"Santa catarina, Salto do Cubatão, Joinville.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2515782","NL-L2515782",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"49","2020-02-08 10:06:36-03","NBC","NL-BOTANY","L.2515783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verrucosa","Eugenia verrucosa","D.Legrand",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","10","11","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2515783","NL-L2515783",NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
