"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","class","individualCount","infraspecificEpithet","typeStatus"
"48","2020-09-02 16:34:44-03","Cenargen","CEN","37510","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","João Aguiar Nogueira Batista","1235","2001","03","25",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Chapada dos Veadeiros. Mun. de Alto Paraíso, área a direita da pista na GO 118, na altura do km 184, ca. de 18 km ao N e antes de Alto Paraíso de Goiás.","-47.5099983215332","-14.1324996948242","Exsicatas","Algumas plantas com até 2 ramificações na inflorescência, Demais informações na exsicata, Doação Flora do Brasil - Estado de Goiás.","CEN00037510","CEN00037510 CEN00037510_1",NA,NA,"J. A. N. Batista","2001","03",NA,NA,NA,"44724","auto",NA,NA,"2",NA,NA
"49","2020-09-02 16:34:44-03","Cenargen","CEN","73721","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Gustavo Martinelli","16431","2009","04","15",NA,"Brasil","GO","CAVALCANTE","Parque Nacional da Chapada dos Veadeiros. Alto do Cruzeiro, campos rupestres.","-47.4583015441895","-13.7974996566772","Exsicatas","Doação do Jardim Botânico do Rio de Janeiro, RB - 485587","CEN00073721","CEN00073721","1320","1320","L. B. Bianchetti","2018","10",NA,NA,NA,"92497","auto",NA,NA,"1",NA,NA
"50","2020-09-02 16:34:44-03","Cenargen","CEN","58149","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Sebastião Pinheiro Cordovil da Silva","560","1997","02","27",NA,"Brasil","GO","COLINAS DO SUL","Margem direita do Rio Tocantins, próximo à foz do Tocantinzinho.","-48.0783004760742","-14.1513996124268","Unicata","Bulbos acima do solo. Mudas coletadas em 27/02/1997 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 01/04/2008.","CEN00058149","CEN00058149",NA,NA,"J. B. Pereira","2008","06",NA,NA,NA,"58154","auto",NA,NA,"1",NA,NA
"51","2020-09-02 16:34:44-03","Cenargen","CEN","35047","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Zenilton de Jesus Gayoso Miranda","31","2000","02","24",NA,"Brasil","GO","FORMOSA","Fazenda Indaiá, caminho para São João d'Aliança, próximo à 1ª cachoeira.","-47.334400177002","-15.5371999740601","Exsicatas","Em início de floração. Flor amarela cádmio. escuro. Apesar da planta não ser comum na região, observei na área visitada uma grande população junto a Phragmipedium alongatum e E. dendrobioides. Doação da Flora do Brasil - Distrito Federal.","CEN00035047","CEN00035047 CEN00035047_1",NA,NA,"T. E. C. Meneguzzo","2009","02",NA,NA,NA,"113054","auto",NA,NA,"1",NA,NA
"52","2020-09-02 16:34:44-03","Cenargen","CEN","58111","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Sebastião Pinheiro Cordovil da Silva","715","1997","11","12",NA,"Brasil","GO","IPAMERI",NA,"-48.1596984863281","-17.7219009399414","Unicata","Bulbo semi enterrados. Unicata herborizada em 20/03/2005.","CEN00058111","CEN00058111",NA,NA,"J. A. N. Batista","1997","11",NA,NA,NA,"102542","auto",NA,NA,"1",NA,NA
"53","2020-09-02 16:34:44-03","Cenargen","CEN","26950","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Taciana Barbosa Cavalcanti","2133","1997","03","12",NA,"Brasil","GO","IPAMERI","Lado direito da estrada Caldas Novas - Ipameri, cerca de 3 km após a ponte do rio São Bento.","-48.1596984863281","-17.7219009399414","Exsicatas","Planta de 1,5 - 2,0 m de altura. Escapo amarelo. Tépalas com pintas vináceas na ponta. 2 exsicatas herborizadas em 20/03/2005.","CEN00026950","CEN00026950","690","690","J. A. N. Batista & L. B. Bianchetti","2003","05",NA,NA,NA,"102542","auto",NA,NA,"4",NA,NA
"54","2020-09-02 16:34:44-03","Cenargen","CEN","51341","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Taciana Barbosa Cavalcanti","2133","1997","03","12",NA,"Brasil","GO","IPAMERI","Lado direito da estrada Caldas Novas - Ipameri, cerca de 3 km após a ponte do rio São Bento.","-48.1596984863281","-17.7219009399414","Exsicatas","Sépalas e pétalas amarelas. As pétalas ocasionalmente com pintas avermelhadas mais ou menos numerosas. Lobos laterais do labelo vermelho-amarelados; lobo central amarelo, na base e em torno do calo avermelhado. Calo branco-avermelhado. Floração em cultivo em Brasília entre o meio de Abril e começo de Maio de 2003. Obs.: A partir de material coletado no local em 12/03/1997 e mantido em cultivo na EMBRAPA-CENARGEN em Brasília onde floresce com regularidade.","CEN00051341","CEN00051341","690","690","J. A. N. Batista & L. B. Bianchetti","2003","03",NA,NA,NA,"102542","auto",NA,NA,"3",NA,NA
"55","2020-09-02 16:34:44-03","Cenargen","CEN","32523","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Maria Aparecida da Silva - IBGE","3771","1998","05","06",NA,"Brasil","GO","NIQUELANDIA","27 km de Colinas do Goiás, emdireção a Niquelândia, próximo ao rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","Exsicatas","Flores com labelo pigmentado de vermelho.","CEN00032523","CEN00032523","440","440","J. A. N. Batista","2000","01",NA,NA,NA,"74171","auto",NA,NA,"1",NA,NA
"56","2020-09-02 16:34:44-03","Cenargen","CEN","32509","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Roberta Cunha de Mendonça","3488","1998","05","21",NA,"Brasil","MG","JANUARIA","Parque Nacional Grande Sertão Veredas, solo de cor preta, parecendo turfoso.","-44.3616981506348","-15.4881000518799","Exsicatas","Crescendo sob Buritis inflorescência ereta, flores amarelas, labelo amarelo com pontuações marons, Doação do Herbário do IBGE - Reserva Ecológica do IBGE. Projeto Biogeografia do Bioma Cerrado.","CEN00032509","CEN00032509","670","670","J. A. N. Batista","2000","01",NA,NA,NA,"148972","auto",NA,NA,"1",NA,NA
"57","2020-09-02 16:34:44-03","Cenargen","CEN","26162","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","João Aguiar Nogueira Batista","691","1997","02","18",NA,"Brasil","MG","TOCANTINS","Área à esquerda da pista, cerca de 124 km após Porto Nacional, na estrada para Natividade.","-43.0177993774414","-21.1749992370605","Exsicatas","Em campo limpo úmido na borda de Mata Ciliar úmida. Área não queimada. Cobertura graminosa densa e alta. Comum. Em plena floração. Flora do Brasil - Estado do Tocantins.","CEN00026162","CEN00026162 CEN00026162_1",NA,NA,"J. A. N. Batista","1997",NA,NA,NA,NA,"11821","auto",NA,NA,"2",NA,NA
"58","2020-09-02 16:34:44-03","Cenargen","CEN","64918","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","José Floriano Barêa Pastore","1339","2005","05","08",NA,"Brasil","GO","ALTO PARAISO DE GOIAS","Rod. Niquelândia - Alto Paraíso, a 6 km de Alto Paraíso, Portal da Chapada.","-47.5099983215332","-14.1324996948242","Unicata","Próximo à filete d'água.","CEN00064918","CEN00064918",NA,NA,"L. B. Bianchetti","2005","05",NA,NA,NA,"44724","auto",NA,NA,"1",NA,NA
"59","2020-09-02 16:34:44-03","Cenargen","CEN","64686","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Sebastião Pinheiro Cordovil da Silva","537","1997","01","16",NA,"Brasil","GO","CALDAS NOVAS","Desvio da estrada Caldas Novas - AHE Corumbá, na altura da Fazenda das Pedras.","-48.625","-17.74169921875","Unicata","Embora o local seja bem encharcado, as plantas se localizavam exclusivamente em locais mais secos. 7 mudas coletadas. Muda coletada em 16/01/1997 e mantida em cultivo no Cenargen. Material devidamente herborizado em 31/01/2007.","CEN00064686","CEN00064686",NA,NA,"J. B. Pereira","2007","02",NA,NA,NA,"36612","auto",NA,NA,"1",NA,NA
"60","2020-09-02 16:34:44-03","Cenargen","CEN","69959","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Bruno Machado Teles Walter","4793","2001","01","24",NA,"Brasil","GO","CAVALCANTE","1 Km após a Balsa da Coterra (Minaçu/Cavalcante) entrando a direita cerca de 4 km na direção do Rio Macacão.","-47.4583015441895","-13.7974996566772","Unicata","Mudas coletadas em 24/01/2001 e mantidas em cultivo no CENARGEN. Material devidamente herborizado em 20/03/2009. Área de influência indireta da futura hidrelétrica de Cana Brava.","CEN00069959","CEN00069959","440","440","L. B. Bianchetti","2009","05",NA,NA,NA,"92497","auto",NA,NA,"1",NA,NA
"61","2020-09-02 16:34:44-03","Cenargen","CEN","34255","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Bruno Machado Teles Walter","4321","1999","06","22",NA,"Brasil","GO","NIQUELANDIA","Estrada de terra Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, cerca de 2 km após ponte do rio Tocantinzinho.","-48.4597015380859","-14.4738998413086","Exsicatas","Plantas ocorrem em locais mais encharcados, próximos aos buritis (Mauritia flexuosa). Pétalas e sépalas amarelas. Labelo amarelo com manchas marrons. Coluna amarela, e verde próximo à polinea. Inflorescências com mais de 1 m de altura). Área de influência do AHE Serra da Mesa.","CEN00034255","CEN00034255","550","550","L. B. Bianchetti","1999","06",NA,NA,NA,"74171","auto",NA,NA,"2",NA,NA
"62","2020-09-02 16:34:44-03","Cenargen","CEN","35090","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","João Aguiar Nogueira Batista","1080","2000","04","23",NA,"Brasil","GO","TERESINA DE GOIAS","Margens da GO 118 alguns quilometros um pouco antes de Teresina de Goiás, ao sul da cidade.","-47.2647018432617","-13.7763996124268","Exsicatas","Em brejo de encosta com buritis a margem da estrada, solo escuro hidromórfico, muito úmido, com água sobre a superficie, área aparentemente, anteriormente queimada, pseudo bulbos não enterrados do meio para o final de floração, Doação Flora do Brasil - Estado do Goiás","CEN00035090","CEN00035090",NA,NA,"J. A. N. Batista","2000","04",NA,NA,NA,"42211","auto",NA,NA,"1",NA,NA
"63","2020-09-02 16:34:44-03","Cenargen","CEN","48278","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Keiko Fueta Pellizzaro","61","2003","03","06",NA,"Brasil","MS","PEDRO GOMES","Entre os municípios de Buritis (MT) e Pedro Gomes (MS). Fazenda Vista Bonita,22 km de Buriti - MT , Mas já em Mato Grosso do Sul.","-54.5518989562988","-18.1005992889404","Exsicatas","Inflorescência de até2,5 m , início de floração, muitos individuos com inflorescência novas, flores amarelas com pintas avermelhadas nosa lobos laterais do labelo, calo e ás vezes nas pétalas e sépalas, Doação da Flora do Brasil - Mato Grosso do Sul","CEN00048278","CEN00048278 CEN00048278_1",NA,NA,"L. B. Bianchetti & K. F. Pellizaro","2003","03",NA,NA,NA,"93377","auto",NA,NA,"2",NA,NA
"64","2020-09-02 16:34:44-03","Cenargen","CEN","87295","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Marcelo Fragomeni Simon","2284","2014","03","23",NA,"Brasil","MT","VILA BELA DA SANTISSIMA TRINDADE","Ao longo de estrada vicinal 7,6km NW do centro de Vila Bela","-59.9505996704102","-15.0080995559692","Exsicatas","Erva terrestre com 1,5 m de altura. Inflorescência em longo pendão. Flores amarelas. Labelo com manchas avermelhadas. Frequente no local.","CEN00087295","CEN00087295","206","206","L. B. Bianchetti","2014","03",NA,NA,NA,"149105","auto",NA,NA,"7",NA,NA
"65","2020-09-02 16:34:44-03","Cenargen","CEN","46558","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Ricardo Ribeiro Rodrigues - ESA",NA,"1995","09","17",NA,"Brasil","SP","OLIMPIA","Estrada Olimpia - Barretos, Fazenda Bacuri.","-48.9099998474121","-20.7299995422363","Exsicatas","Labelo com manchas escuras, mata de brejo de altitude, em solo hidromórfico, devido ao solo concrecionário, Doação da Universidade de São Paulo- Escola Superior de agricultura  Luiz de Queiroz - ESALQ. Herbário ESA (32680) Piracicaba - SP.","CEN00046558","CEN00046558",NA,NA,"R. R. Rodrigues","2002","11",NA,NA,NA,"24945","auto",NA,NA,"1",NA,NA
"66","2020-06-05 10:41:17-03","UFG","HJ","1045","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Souza, L.F.","3252","2006","03","20",NA,"Brasil","Goiás","Aporé","Margem do Rio Itumirim","-52.140833","-18.544167",NA,NA,"HJ00001045",NA,"748","748",NA,NA,NA,NA,"52º8'27''W","18º32'39''S",NA,NA,NA,NA,NA,NA,NA
"67","2020-06-05 10:41:17-03","UFG","HJ","6035","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Guilherme, F.A.G.; Carneiro, SES; Bernasol, WP","1575","2009","03","05",NA,"Brasil","Goiás","Caçu","UHE Salto.","-51.204722","-18.675556",NA,NA,"HJ00006035",NA,"450","450",NA,NA,NA,NA,"51º12'17''W","18º40'32''S",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-07 09:19:55-03","UEFS","HUEFS","78831","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Cavalcanti, T.B.","2133A","1997","03","12",NA,"Brasil","Goiás","Ipameri","lado direito da estrada de Caldas Novas-Ipameri, ca. 3 km após a ponte São Bento.","-48.471667","-17.740833",NA,NA,"HUEFS0078831",NA,"690","690",NA,NA,NA,NA,"48W28'18''","17S44'27''",NA,NA,NA,"Lilianae",NA,NA,NA
"69","2021-03-04 11:15:54-03","UEFS","HUEFS","177292","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Lima, L.C.P.","599","2009","04","12",NA,"Brasil","Mato Grosso do Sul","São Gabriel do Oeste","Em frente a entrada de acesso à Fazenda Pauassú.","-54.5663986206055","-19.395299911499",NA,NA,"HUEFS0177292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"78654","auto",NA,"Lilianae",NA,NA,NA
"70","2020-11-04 17:30:10-03","UEM","HUEM","30100","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Ma.C.Souza","3215","2014","04","04",NA,"Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Margem do rio","-52.900556","-22.592778",NA,"Flores de coloração amarela; população densa no local; área úmida e pedregosa na margem do rio; Floresta Estacional Semidecidual","HUEM000009495","HUEM000009495",NA,NA,"Milaneze-Gutierre, MA","2014","04",NA,"-52.900556","-22.592778",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 17:30:10-03","UEM","HUEM","29708","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Pujals, A","s.n.","2015","05",NA,NA,"Brasil","Paraná","Diamante do Norte",NA,"-52.8596992492676","-22.656400680542",NA,"Terrícola; encontrada em brejo.","HUEM000009496","HUEM000009496",NA,NA,"Milaneze-Gutierre, MA",NA,NA,NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"72","2010-04-22 14:53:27-03","UFAC","LABEV","2500",NA,"Plantae",NA,NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum",NA,"F. Obermüller","465",NA,NA,NA,NA,"Brasil","Acre",NA,"Estrada do Bujari",NA,NA,NA,"HABITAT: Aréa pantanosa,céu aberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-01 15:15:18-03","UnB","UB","109699","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum goiandirense","L.C. Menezes","Menezes, LC","UB 63","1997",NA,NA,"Southern America","Brasil","Goiás","Goiandira",NA,"-48.0849990844727","-18.1317005157471",NA,"Flores fortemente piltalgadas de vermelho.&nf;&nf;HOLOTIPO; .",NA,NA,NA,NA,"Menezes, LC",NA,NA,NA,NA,NA,"21032","auto",NA,NA,NA,"goiandirense","holotype"
"74","2019-11-01 15:15:18-03","UnB","UB","102926","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Anderson, WR","9579","1973","05","01","Southern America","Brasil","Goiás",NA,"25km ao SW de Caiapônia",NA,NA,NA,"Mais informações","UB0015919","UB0015919",NA,NA,"Batista, JAN","1998","09","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-01 15:15:18-03","UnB","UB","102927","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Irwin, HS","24243A","1969","03","11","Southern America","Brasil","Goiás",NA,"24km ao S de Cavalcante",NA,NA,NA,"Mais informações","UB0015913","UB0015913",NA,NA,"Batista, JAN","1998","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-01 15:15:18-03","UnB","UB","102928","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Pott, VJ","3067","1996","03","02","Southern America","Brasil","Mato Grosso","Itiquira","Itiquira","-54.740278","-17.514722",NA,"Mais informações","UB0015916","UB0015916",NA,NA,"Incógnito",NA,NA,NA,"-54.740278","-17.514722",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-01 15:15:18-03","UnB","UB","102929","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Oliveira, RS","s.n.","1997","02","18","Southern America","Brasil","Tocantins",NA,"124 km após Porto Nacional em direção a Natividade",NA,NA,NA,"Mais informações","UB0015918","UB0015918",NA,NA,"Batista, JAN","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-01 15:15:18-03","UnB","UB","102930","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Irwin, HS","32128","1971","03","18","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,"Mais informações; Terrestrial, the inflorescences to ca. 1m tall. Perianth yellow, the inner tepals with a few red-brown spots, the labellum copiously spotted; Gallery margin. Wet campo and adjacent gallery forest","UB0015914","UB0015914","1250","1250","Batista, JAN","1998","08","22","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-01 15:15:18-03","UnB","UB","102931","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Oliveira, RS","s.n.","1997","02","18","Southern America","Brasil","Tocantins",NA,"124 km após Porto Nacional em direção a Natividade",NA,NA,NA,"Mais informações","UB0015917","UB0015917",NA,NA,"Batista, JAN","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-01 15:15:18-03","UnB","UB","163893","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Zanatta, MRV; Faria, JEQ; Oliveira, DR","400","2010","05","15","Southern America","Brasil","Goiás","Montes Claros de Goiás","Fazenda Vereda","-51.557222","-15.901111",NA,"Erva ereta terrestre, flor amarela, fruto verde imaturo. Bulbo verde aparente.; Campo limpo úmido / Vereda.","UB0015921","UB0015921",NA,NA,"Meneguzzo, TEC","2010","05","15","-51.557222","-15.901111",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-01 15:15:18-03","UnB","UB","169903","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Guilherme, FAG; et al.;","1575","2009","09","05","Southern America","Brasil","Goiás","Caçu","UHE Salto.","-51.204722","-18.675556",NA,"Herbáceo - 1,0 m. Perianto amarelo, labelo com estrias laranjas, coluna verde claro.&nf;; Campo hidromórfico.","UB0015920","UB0015920 UB0015920_1",NA,NA,"Meneguzzo, TEC","2009","05","27","-51.204722","-18.675556",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-01 15:15:18-03","UnB","UB","17457","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Irwin, HS","9444","1965","10","21",NA,"Unknown",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,"Pabst, GFJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-01 15:15:18-03","UnB","UB","179691","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4104","2012","03","26","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.078333","-17.721389",NA,"Convênio UnB/Oxford; Erva. Escapo floral de ca. 1,2m, flor amarelo-claro, calo rosado, labelo trífido, porção lateral com pintas marrons; Campo brejoso","UB0031336","UB0031336","478","478",NA,NA,NA,NA,"-50.078333","-17.721389",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-01 15:15:18-03","UnB","UB","188763","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Zanatta, MRV; Zanatta, GV; Pontes, T","762","2011","09","02","Southern America","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (RBC).","-47.856667","-15.651111",NA,"Erva, 1,3m. Fruto verde imaturo (fechado).; Campo úmido com Buritis e afloramentos rochosos. Local alterado, próximo à uma residência, com muitas plantas infestantes. Relevo levemente inclinado","UB0019314","UB0019314","1217","1217","Bianchetti, LB","2012","03",NA,"-47.856667","-15.651111",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-01 15:15:18-03","UnB","UB","210768","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP140","2012","10","08","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CUFCBA)","-50.096944","-17.678889",NA,"Erva, 0,7m; Campo úmido (brejo) circundado por mata. Solo hidromórfico, preto com muita máteria orgânica",NA,NA,"536","536",NA,"2012",NA,NA,"-50.096944","-17.678889",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-01 15:15:18-03","UnB","UB","212542","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE607","2012","10","04","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (CUFPAA)","-50.1022","-17.7792",NA,"Foto (exsicata); Erva, 1,5m. Fruto imaturo verde; Campo úmido (brejo)",NA,NA,"329","329",NA,"2012",NA,NA,"-50.1022","-17.7792",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-01 15:15:18-03","UnB","UB","4360","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Heringer, EP","8104","1961","03","20","Southern America","Brasil","Distrito Federal","Brasília","Parque do Guará","-47.95","-15.833333",NA,"Erva; Mata úmida.","UB0019309","UB0019309_1","1050","1050","Pabst, GFJ",NA,NA,NA,"-47.95","-15.833333",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-01 15:15:18-03","UnB","UB","4497","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Oliveira, RS","98","1995","02","23","Southern America","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","-47.95","-15.85",NA,"Planta robusta, flores amarelas pintalgadas de bege, lobos laterais do labelo desenvolvidos, folhas compridas e duras.; Erva. Flor amarela; Campo limpo enxarcado.","UB0019318","UB0019318","1020","1020","Bianchetti, LB",NA,NA,NA,"-47.95","-15.85",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-01 15:15:18-03","UnB","UB","87805","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Heringer, EP","s.n.","1964","08","23","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"UB0019316","UB0019316",NA,NA,"Batista, JAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-01 15:15:18-03","UnB","UB","87806","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Heringer, EP","18444",NA,NA,NA,"Southern America","Brasil","Distrito Federal",NA,"Reserva Ecológica do IBGE",NA,NA,NA,NA,"UB0019312","UB0019312",NA,NA,"Batista, JAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:15:18-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Cyrtopodium","paludicolum","Cyrtopodium paludicolum","Hoehne","Pott, VJ","3067","1996","03","02","Southern America","Brasil","Mato Grosso","Itiquira","Itiquira","-54.740278","-17.514722",NA,"Mais informações","UB0015915","UB0015915",NA,NA,"Incógnito",NA,NA,NA,"-54.740278","-17.514722",NA,NA,NA,NA,NA,NA,NA
