"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"150","2020-10-14 10:03:27-03","FURB","FURB","36493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2011","10",NA,"Avi, R.C.","1","2009","12","20","Brasil","Santa Catarina","Agrolândia","Parque da Fecol.","-49.8213889","-27.4063889","-49.8213889","-27.4063889",NA,NA,NA,"FURB33115","FURB33115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-08 08:53:51-03","FURB","FURB","37462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Verdi, M","2011","09","21","Verdi, M.","5981","2011","09","21","Brasil","Rio Grande do Sul","Riozinho","Chuvisqueiro - Cachoeira do Chuvisqueiro.","-50.425","-29.5819445","-50.4250000","-29.5819445","168","168",NA,"FURB33109","FURB33109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:03:27-03","FURB","FURB","44460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Oliveira, AA de","2015","04","06","Maçaneiro, J.P.","58","2013","09","03","Brasil","Santa Catarina","Blumenau","Morro do Cachorro, ao lado da estrada principal.","-49.0494444","-26.7772223","-49.0494444","-26.7772223","750","750",NA,"FURB33118","FURB33118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:03:27-03","FURB","FURB","45415","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Oliveira, AA de",NA,NA,NA,"Oliveira, A.A. de","933","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Regeneração IFFSC 15 /N/178","FURB33116","FURB33116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:03:27-03","FURB","FURB","46491","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Seubert, RC","2014","09","10","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","17","2014","09","10","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2033333","-27.1097222","-49.2033333","-27.1097222","685","685","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB33117","FURB33117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-10-14 10:03:27-03","FURB","FURB","47844","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Brotto, ML","2013","10","02","Engels, M.E.","1577","2013","09","02","Brasil","Paraná","Guaratuba","Linha de transmissão elétrica Curitiba a Joinville.","-48.9430555","-25.8819445","-48.9430555","-25.8819445","800","800",NA,"FURB47844","FURB47844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-08 08:53:51-03","FURB","FURB","52305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","M. Sobral","2017","05","02","Funez, L.A.","5806","2017","01","17","Brasil","Santa Catarina","Rodeio","Centro, propriedade dos Feler.","-49.38","-26.9338889","-49.3800000","-26.9338889","127","127","Flores alvas Habitat: Borda da floresta Habito: Arvore","FURB52305","FURB52305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-14 10:03:27-03","FURB","FURB","52779","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","M. Sobral","2017","05","02","Funez, L.A.","6107","2017","03","05","Brasil","Santa Catarina","Rodeio","Bairro Glória, Propriedade do sr. Moser.","-49.3669445","-26.9372222","-49.3669445","-26.9372222","99","99","Flores brancas Habitat: borda da floresta Habito: árvore","FURB52779","FURB52779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-14 10:03:27-03","FURB","FURB","52942","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","M. Sobral","2017","05","02","Funez, L.A.","6137","2017","03","05","Brasil","Santa Catarina","Timbó","Parque Henry Paul.","-49.2836111","-26.8261111","-49.2836111","-26.8261111","68","68","Flores brancas Habitat: Floresta Habito: árvore","FURB52942","FURB52942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-10-14 10:03:27-03","FURB","FURB","53885","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kassner-Filho, A.","2017","05","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","442","2017","05","11","Brasil","Santa Catarina","Paial","Linha Monte Carlo.","-52.4705556","-27.1783334","-52.4705556","-27.1783334","539","539","fruto roxo Habitat: interior da U.A. Habito: árvore","FURB53885","FURB53885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-10-14 10:03:27-03","FURB","FURB","54063","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Funez, L.A.","2017","05","31","Funez, L.A.","6319","2017","05","15","Brasil","Santa Catarina","Blumenau","Morro do Cachorro.","-49.0377777","-26.7766667","-49.0377777","-26.7766667","150","150","Frutos muito jovens Habitat: Borda da floresta Habito: árvore","FURB54063","FURB54063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-08 08:53:51-03","FURB","FURB","54730","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Funez, L.A.","2017","09","05","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","658","2017","06","22","Brasil","Santa Catarina","Joinville",NA,"-49.1408333","-26.1872222","-49.1408333","-26.1872222","822","822",NA,"FURB54730","FURB54730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-09 14:47:01-03","FURB","FURB","63823","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kassner-Filho, A","2019","03","06","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4888","2019","03","06","Brasil","Santa Catarina","Chapadão do Lageado","Rio Saltinho.","-49.59","-27.63","-49.5900000","-27.6300000","890","890","Flor branca Habitat: Interior unidade amostral; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista; Estágio Médio; Habito: Arbórea","FURB63823","FURB63823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-09 14:47:01-03","FURB","FURB","63929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kassner-Filho, A","2019","03","09","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4972","2019","03","09","Brasil","Santa Catarina","Palmeira","Bairro Igaras.","-50.1302778","-27.5411111","-50.1302778","-27.5411111","840","840","Flor branca Habitat: Interior da unidade amostral; Floresta Ombrófila Mista; Estágio Médio a Avançado; Habito: Arvoreta","FURB63929","FURB63929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:03:27-03","FURB","FURB","64601","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Ribeiro, C.L.","2019","12","18","Kassner-Filho, A.; Santos, D; Uller, H.F.;Schneiders, A.","5288","2019","08","12","Brasil","Santa Catarina","Matos Costa","Pedra Branca.","-51.03","-26.46","-51.0300000","-26.4600000","1090","1090","Fruto imaturo Habitat: Interior de unidade amostral;Estágio de regeneração Médio/Avançado;Floresta Ombrófila Mista Habito: Arbórea","FURB64601","FURB64601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:03:27-03","FURB","FURB","64818","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kassner-Filho, A.","2019","08","29","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5403","2019","08","29","Brasil","Santa Catarina","Bela Vista do Toldo","Serra do Lucindo.","-50.4891666","-26.4597222","-50.4891666","-26.4597222","866","866","fruto imaturo Habitat: interior da unidade amostral; floresta estacional decidual; estagio sucessional avançado Habito: arbórea","FURB64818","FURB64818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:03:27-03","FURB","FURB","66316","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Kassner-Filho, A.","2019","07","23","Kassner-Filho, A.","5508","2019","07","23","Brasil","Santa Catarina","Pouso Redondo","Cachoeira João Maria.","-49.9975","-27.3433333","-49.9975000","-27.3433333","502","502","fruto imaturo Habitat: beira de rio Habito: arbórea","FURB66316","FURB66316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:03:27-03","FURB","FURB","7688","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E.","1264","2008","01","15","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande.","-50.9408333","-26.4616667","-50.9408333","-26.4616667","1143","1143","Florística IFFSC 934 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB33113","FURB33113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:03:27-03","FURB","FURB","8507","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2010","10","29","Gasper, A.L. de; Brogni, E.","1588","2008","03","17","Brasil","Santa Catarina","Ponte Alta","Ponte Altinha.","-50.2336111","-27.3611111","-50.2336111","-27.3611111","1150","1150","Florística IFFSC 413. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea; flor branca","FURB02487","FURB02487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:03:27-03","FURB","FURB","9120","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E.","1506","2008","02","26","Brasil","Santa Catarina","Taió","Laranjeira.","-50.3122222","-27.0919444","-50.3122222","-27.0919444","1055","1055","Fito IFFSC 565/O/19 Habitat: Floresta Ombrófila Mista; Estágio Primário avançado Habito: arbórea; flor botão verde","FURB33112","FURB33112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-16 17:53:53-03","UCS","HUCS","47522","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Elias, D.C.","2018","04",NA,"Gonzatti, F.","3803","2017","08","27","Brasil","Rio Grande do Sul","Santa Teresa","Linha Pederneira - RPPN Brum","-51.700394","-29.156978","-51.700394","-29.156978","151","151","Frutos nigrescentes, carnosos; árvore junto à mata ciliar, ca. de 5 metros de altura",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-16 17:53:53-03","UCS","HUCS","12536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Smith, S.F.","1998","08",NA,"Wasum, R.A.","s.n.","1998","06","01","Brasil","Rio Grande do Sul","Marcelino Ramos","estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"700","700","arvoreta; junto ao rio",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"172","2021-03-16 17:53:53-03","UCS","HUCS","11626","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg",NA,NA,NA,NA,"Butzke, A.","s.n.","1996","01","19","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito do Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,"370","370","junto à beira da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"173","2021-03-16 17:53:53-03","UCS","HUCS","3876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Mattos, J.",NA,NA,NA,"Sehnem, A.","s.n.","1948","02","22","Brasil","Rio Grande do Sul","Montenegro","Linha São Pedro","-51.4611015319824","-29.6886005401611",NA,NA,"400","400","Herbário PACA - 69286; arbustum in silva nova",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA
"174","2021-03-16 17:53:53-03","UCS","HUCS","18713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Nilson, A.",NA,NA,NA,"Nilson, A.","741","2000","07","06","Brasil","Santa Catarina","Piratuba","Lote 81-82","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,"árvore. Guamirim-uvá",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"13675","auto",NA,NA,NA,NA,NA
"175","2021-03-16 17:53:53-03","UCS","HUCS","4203","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Smith, S.F.","1988","09",NA,"Wasum, R.A.","s.n.","1988","04","08","Brasil","Rio Grande do Sul","Nova Petrópolis","Parque do Imigrante","-51.1143989562988","-29.3763999938965",NA,NA,"700","700","arvoreta; beira da mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"176","2021-03-16 17:53:53-03","UCS","HUCS","4010","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Smith, S.F.","1988","07",NA,"Rossato, M.","s.n.","1988","04","08","Brasil","Rio Grande do Sul","Nova Petrópolis","Parque do Imigrante","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"arvoreta; na mata",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"177","2021-03-16 17:53:53-03","UCS","HUCS","2785","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Mattos, J.","1973",NA,NA,"Sehnem, A.","s.n.","1971","07","23","Brasil","Rio Grande do Sul","Gravataí","prope urbem","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"arbor in silvicula campestre",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA
"178","2021-03-16 17:53:53-03","UCS","HUCS","18711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Senna, R.M.",NA,NA,NA,"Neves, M.","2155","2000","08","10","Brasil","Rio Grande do Sul","Maximiliano de Almeida","Rio Forquilha","-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,"árvore ; fruto verde.",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"13380","auto",NA,NA,NA,NA,NA
"179","2021-03-16 17:53:53-03","UCS","HUCS","41913","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Molz, M.","2017","05","16","Maçaneiro, J.P.","58","2013","09","03","Brasil","Santa Catarina","Blumenau","Morro do Cachorro,ao lado da estrada principal","-49.049486","-26.777283","-49.049486","-26.777283","750","750","FURB:44460; Ecótono FOD, estádio de sucessão avançado",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-16 17:53:53-03","UCS","HUCS","43832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Brotto, M.L.","2013","10","02","Engels, M.E.","1577","2013","09","02","Brasil","Paraná","Guaratuba","Serra do mar, linha de transmissão elétrica Curitiba- Joinville","-48.943056","-25.881944","-48.943056","-25.881944","800","800","árborea, caule castanho, folhas verdes, frutos verdes, apt esféricos.; FOD;",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:53:53-03","UCS","HUCS","46828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Seubert, R.C.","2014","09","10","Seubert, R.C.","17","2014","09","10","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí","-49.203333","-27.109722","-49.203333","-27.109722","685","685","Arvoreta - Doação FURB 46491; Floresta Ombrófila Densa Montana, encosta",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-16 08:40:15-03","UTFPR","HCF","17314","S","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","M.L. Brotto","2013","10","02","M.E. Engels","1577","2013","09","02","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800","arbórea. Caule castanho. Folhas verdes. Frutos verdes, apt esféricos. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-06-29 09:31:30-03","UFRRJ","RBR","17989","S","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg",NA,NA,NA,NA,"F.C. Nettesheim","15",NA,NA,NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Maramabaia, estrada da senzala, linha 16 da fitossociologia, mata de encosta'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00017989",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"184","2020-06-29 09:31:30-03","UFRRJ","RBR","14789","S","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg",NA,NA,NA,NA,"D.C. Carvalho","44","2005","06","25","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Trilha da senzala","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00014789",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"185","2020-06-29 09:31:31-03","UFRRJ","RBR","38204","S","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O.Berg","G.M. Barroso","2001","11","20","G.R. Souza","101","2001","07","08","Brasil","Rio de Janeiro","Volta Redonda","Floresta da Cicuta, Floresta da Cicuta, Vale do Paraíba do Sul. 22°33#?#2#?##?# S, 44°05#?#00#?##?# O.","-44.1041984558105","-22.523099899292",NA,NA,NA,NA,NA,"RBR00038204","RBR00038204",NA,NA,NA,NA,NA,"16209","auto",NA,NA,NA,NA,NA
"186","2019-11-25 12:12:20-03","UFSM","SMDB",NA,"S","Plantae","Myrtaceae","Eugenia","schuchiana","Eugenia schuchiana","O. Berg","Mattos, J","2004","01",NA,"Alvarez, A.F.; et al.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","Tronqueiras. Passo do Cortado. Propriedade de Flá","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"A primeira determinação foi Hexachlamys edulis Berg",NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"187","2020-03-03 15:59:04-03","UFSM","SMDB","5614","S","Plantae","Myrtaceae","Eugenia","schuchiana","Eugenia schuchiana","O. Berg","Mattos, J","2004","01",NA,"Alvarez, AF; et al.","s.n.",NA,NA,NA,"Brasil","RS","Santa Maria","Tronqueiras. Passo do Cortado. Propriedade de Flá","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"A primeira determinação foi Hexachlamys edulis Berg","SMDB005614",NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"188","2020-08-10 11:15:26-03","UFSM","SMDB","14311","S","Plantae","Myrtaceae","Eugenia","schuechiana","Eugenia schuechiana","O. Berg","Grings, M",NA,NA,NA,"Silveira, N","5486","1988","02","08","Brasil","Rio Grande do Sul","Torres","Rio da Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"3m; flores. HAS 76687","SMDB014311",NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"189","2019-12-26 15:11:32-03","UFSM","SMDB","19277","S","Plantae","Myrtaceae","Eugenia","verticillata","Eugenia verticillata","(Vell.) Angely","Brotto, ML","2013","10","02","Engels, ME","1577","2013","09","02","Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","-48.943056","-25.881944",NA,NA,"Arbórea. Caule castanho. Folhas verdes. Frutos verdes, apt esféricos. Floresta Ombrófila Densa","SMDB019277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:36:42-03","MBM","MBM","232045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Motta, J.T.","974","1987","06","08","Brazil","Paraná","Palmas","Solais","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM232045","MBM232045",NA,NA,"Southern America",NA,NA,"46666","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:36:42-03","MBM","MBM","7841","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Kawasaki, M.L.",NA,NA,NA,"Lindeman, J.; et al.; et al.","5639","1967","07","06","Brazil","São Paulo","Santos","Ca. 70km NE de Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,"MBM007841","MBM007841",NA,NA,"Southern America",NA,NA,"26836","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:36:42-03","MBM","MBM","82359","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.","46670","1983","04","08","Brazil","Paraná","Morretes","Rio dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM082359","MBM082359",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:36:42-03","MBM","MBM","47380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1338","1949","04","15","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM047380","MBM047380",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:36:42-03","MBM","MBM","197868","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1659","1996","04","09","Brazil","Paraná","Piraquara","Serra Piramirim, estrada Itupava","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM197868","MBM197868",NA,NA,"Southern America",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:36:42-03","MBM","MBM","208848","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Cordeiro, J.; Cruz, J.M.; Cruz, J.M.","1425","1997","03","20","Brazil","Paraná","São José dos Pinhais","Estrada para a Usina de Guaricana, córrego Fundo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM208848","MBM208848",NA,NA,"Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:36:42-03","MBM","MBM","1356","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.","14624","1966","08","17","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM001356","MBM001356",NA,NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:36:42-03","MBM","MBM","212738","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","1016","1995","12","08","Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM212738","MBM212738",NA,NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:36:42-03","MBM","MBM","61327","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Landrum, L.R.","2863","1977","12","13","Brazil","Paraná","Morretes","Estrada da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM061327","MBM061327",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:36:42-03","MBM","MBM","62367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.","42224","1979","04","25","Brazil","Paraná","Morretes","Rio Arariba","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM062367","MBM062367",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:36:42-03","MBM","MBM","107168","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","50357","1986","03","07","Brazil","Paraná","Morretes","Rio Bromado","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM107168","MBM107168",NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:36:42-03","MBM","MBM","235765","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","riedeliana","Eugenia riedeliana","O.Berg","Sobral, M.; Kawasaki, M.L.",NA,NA,NA,"Kirizawa, M.; et al.; et al.","3664","1992","08","25","Brazil","São Paulo","Ribeirão Grande","Fazenda Intervales","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,"MBM235765","MBM235765",NA,NA,"Southern America",NA,NA,"25028","auto",NA,NA,NA,NA,NA
