"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"93","2021-03-22 17:44:59-03","UFPI","TEPB","18277","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","443","2000","06","13",NA,"Brasil","Piauí","São José do Piauí","Morro do baixio","-41.47175","-6.853667",NA,"Arbusto, pouco frequente, frutos marrons, solo pedregoso Ambiente: Caatinga <ll>dwc_commonname:</ll> mororo",NA,NA,"(Bong.)Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"41°28'18,3W","06°51'13,2S",NA,NA,NA,NA,NA,NA
"94","2021-03-31 10:26:00-03","UFPI","TEPB","20049","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","CHAVES, E. M. F.","319","2003","05","17",NA,"Brasil","Piauí","Cocal","Várzea","-41.567222","-3.501111",NA,"arbusto, ereto, frequencia media, substrato arenoso Ambiente: Carrasco",NA,NA,"Steud",NA,"150","150",NA,NA,NA,NA,NA,"41°34'02W","03°30'04S",NA,NA,NA,NA,NA,NA
"95","2020-06-12 12:03:33-03","UFPI","TEPB","24139","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","R.P.Lyra-Lemos","6802","2002","06","21",NA,"Brasil","Alagoas","pão-de-açúcar","caminho para a ilha do ferro",NA,NA,NA,"árvore com 4m de altura Ambiente: caatinga",NA,NA,"(Bong.) Steud","R.T.Queiroz",NA,NA,NA,NA,"2003","05","01",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-31 10:26:00-03","UFPI","TEPB","19246","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","CHAVES, E. M. F.","222","2003","03","29",NA,"Brasil","Piauí","Cocal","Baixão","-41.509444","-3.481667",NA,"arbusto Ambiente: Carrasco <ll>dwc_commonname:</ll> pata-de-vaca",NA,NA,"Steud",NA,"180","180",NA,NA,NA,NA,NA,"41°30'34W","03°28'54S",NA,NA,NA,NA,NA,NA
"97","2020-06-12 12:03:33-03","UFPI","TEPB","6477","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A","289","1991","07","22",NA,"Brasil","Rio Grande do Norte","Santa Negra do Norte","Encosta Negra do Norte",NA,NA,NA,"Arbusto",NA,NA,"(Bong.)Steud.",NA,"160","160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-12 12:03:33-03","UFPI","TEPB","110","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,NA,NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"(Bong.)Steud.","Gardene Maria",NA,NA,NA,NA,"2006","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-31 16:50:35-03","UFPI","TEPB","13393","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","374","2000","04","13",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.471667","-6.853611",NA,"Arbusto, flores amareladas, fruto marrom Ambiente: Caatinga",NA,NA,"(Bong.)Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"41°28'18W","06°51'13S",NA,NA,NA,NA,NA,NA
"100","2021-03-22 17:44:59-03","UFPI","TEPB","24763","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Lyra-Lemos, R.P.","6137","2002","02","22",NA,"Brasil","Alagoas","Pão de Açucar","caminho para Ilha do Ferro","-37.500556","-9.718889",NA,"árvore com ca. De 4m de altura, flores brancas, frutos jovens Ambiente: Caatinga arbórea arbustiva preservada em terra. Solo pedregoso",NA,NA,"(Bong) Steud",NA,NA,NA,NA,NA,NA,NA,NA,"37°30'2W","9°43'8S",NA,NA,NA,NA,NA,NA
"101","2021-04-04 13:43:10-03","UFPI","TEPB","18794","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","CHAVES, E. M. F.","329","2003","05","17",NA,"Brasil","Piauí","Cocal","Várzea","-41.567222","-3.501111",NA,"arbusto ereto, 2m, flor branca, fruto imaturo verde, substrato arenoso Ambiente: Carrasco",NA,NA,"Steud","L.P. de Queiroz","280","280",NA,NA,"2005","02","01","41°34'02W","03°30'04S",NA,NA,NA,NA,NA,NA
"102","2021-03-22 17:44:59-03","UFPI","TEPB","18278","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","444","2000","06","14",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.47175","-6.853667",NA,"Arbusto, fruto marrom Ambiente: Caatinga <ll>dwc_commonname:</ll> mororo",NA,NA,"(Bong.)Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"41°28'18,3W","06°51'13,2S",NA,NA,NA,NA,NA,NA
"103","2021-03-03 11:03:57-03","UFPI","TEPB","24718","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","R. P. Lyra-Lemos","4737","2000","07","14",NA,"Brasil","Alagoas","São José da Tapera","Ponta de Serra, área que antecede à Serra Grande","-37.378333","-9.626111",NA,"ca. De 2,5m alt; flores brancas e frutos verdes",NA,NA,"(Bong.) Stend.",NA,"152","152",NA,NA,NA,NA,NA,"37°22'42W","09°37'34S",NA,NA,NA,NA,NA,NA
"104","2020-06-12 12:03:33-03","UFPI","TEPB","6387","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Figueiredo, M.A","59","1991","04","12",NA,"Brasil","Ceará","Aiuaba","Quixariu","-40.1236000061035","-6.57360982894897",NA,"Árvore Ambiente: Caatinga",NA,NA,"(Bong.)Steud.",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-12 12:03:33-03","UFPI","TEPB","6388","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.A . Figueiredo","64","1991","04","11",NA,"Brasil","Ceará","Aiuaba","Volta","-40.1236000061035","-6.57360982894897",NA,"Flor branca",NA,NA,"(Bong.)Steud.",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-23 17:08:48-03","UFPI","TEPB","22999","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Marcondes Oliveira","2951","2007","07","12",NA,"Brasil","Pernambuco","Cabrobó","Eixo Norte - projeto de Integração do rio São Paulo Francisco.","-39.310001373291","-8.51416969299316",NA,"Caatinga arbustivo-arbórea densa. Solo argiloargenoso, com afloramentos rochosos. Levantamento florístico e fitossociológico das Áreas de resevra legal dos projetos de irrigação de Itaparica/Bahia - Fundação Apotônio Sales (FADURPE/UFRPE/CHESF) Ambiente:",NA,NA,"(Bong.) Stend.",NA,"320","320","40602","auto",NA,NA,NA,"9057301'W","449569'S",NA,NA,NA,NA,NA,NA
"107","2021-04-04 23:42:31-03","UFPI","TEPB","29016","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Miranda, A. M.","5723","2008","07","09",NA,"Brasil","Pernambuco","Floresta","Margem da Rodovia PE 360","-38.5685997009277","-8.60111045837402",NA,"Arbusto ca. 1,5; Caule marrom,; Frutos imaturos verdes Ambiente: Caatinga",NA,NA,"(Bong.) Steud.","Miranda, A. M.",NA,NA,"87756","auto","2005","06","15",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-31 10:26:00-03","UFPI","TEPB","8004","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","ALENCAR, M. E.","197","1994","04","21",NA,"Brasil","Piauí","Alagoinha do Piauí","Serra Velha km 2 p/ Alagoinha do PI","-40.9388999938965","-7.00750017166138",NA,"Arbusto ca. 3m; com flores brancas",NA,NA,"(Bong.)Steud.","A.S. Lopes",NA,NA,"25113","auto","1992","07","13",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-02 02:00:12-03","UFPI","TEPB","696","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha",NA,NA,"1979","12","02",NA,"Brasil","Piauí","Paulistana","Chapéu","-41.1497001647949","-8.14361000061035",NA,"Arbusto Ambiente: Caatinga Arbórea <ll>dwc_commonname:</ll> Aroeira mole",NA,NA,"(Bong.)Steud.","A.S. Lopes et FREIRE, F. M. T.",NA,NA,"40262","auto","1985","11","07",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-18 11:59:20-03","UFPI","TEPB","18279","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. R. A. MENDES","464","2001","03","22",NA,"Brasil","Piauí","São José do Piauí",NA,"-41.4752998352051","-6.87166976928711",NA,"Ambiente: Caatinga",NA,NA,NA,NA,NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-12 12:03:33-03","UFPI","TEPB","18273","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","431","2000","06","13",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.4752998352051","-6.87166976928711",NA,"Arbusto, fruto marrom Ambiente: Caatinga <ll>dwc_commonname:</ll> mororo",NA,NA,"(Bong.)Steud.",NA,NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-02 02:00:12-03","UFPI","TEPB","11517","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. R. A. Mendes","338","2000","02","21",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.4752998352051","-6.87166976928711",NA,"Arbusto, flores brancas , fruto marrom Ambiente: Caatinga <ll>dwc_commonname:</ll> mororó",NA,NA,"(Bong.)Steud.","Maria Bernadete C. e Silva",NA,NA,"17188","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-12 12:03:33-03","UFPI","TEPB","18280","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","471","2001","03","22",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.4752998352051","-6.87166976928711",NA,"Arbusto, com botões Ambiente: Caatinga <ll>dwc_commonname:</ll> mororo",NA,NA,"(Bong.)Steud.","M. F. A. Lucena",NA,NA,"17188","auto","2013","10","07",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-04-04 13:43:10-03","UFPI","TEPB","16663","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M.R.A.Mendes","493","2001","03","25",NA,"Brasil","Piauí","São José do Piauí","Morro de baixo","-41.4752998352051","-6.87166976928711",NA,"Arbusto, flores brancas , fruto marrom Ambiente: Caatinga <ll>dwc_commonname:</ll> mororo",NA,NA,"(Bong.)Steud.","Sousa -Silva. R.F.",NA,NA,"17188","auto","2008","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-04-02 02:00:12-03","UFPI","TEPB","300","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","FREIRE, F. M. T.",NA,"1978","12","15",NA,"Brasil","Piauí","São Raimundo Nonato","Baixão","-42.6994018554688","-9.01527976989746",NA,"Ambiente: Caatinga Arbórea <ll>dwc_commonname:</ll> Alga Parda",NA,NA,"(Bong.)Steud.","F.J.Sampaio & FREIRE, F. M. T.",NA,NA,"45407","auto","1983","07","20",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-02 02:00:12-03","UFPI","TEPB","429","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","DEL' ARCO, M. R.",NA,"1979","04","09",NA,"Brasil","Piauí","São Raimundo Nonato","Carnaíba","-42.6994018554688","-9.01527976989746",NA,"Ambiente: Caatinga Arbórea <ll>dwc_commonname:</ll> Alga vermelha",NA,NA,"(Bong.)Steud.",NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-04-02 02:00:12-03","UFPI","TEPB","344","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","FREIRE, F. M. T.",NA,"1979","02","07",NA,"Brasil","Piauí","São Raimundo Nonato","São Victor","-42.6994018554688","-9.01527976989746",NA,"<ll>dwc_commonname:</ll> Alga verde",NA,NA,"(Bong.)Steud.","Yumiko ugadin",NA,NA,"45407","auto","1984","07","12",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-04-02 02:00:12-03","UFPI","TEPB","310","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","DEL' ARCO, M. R.",NA,"1978","12","16",NA,"Brasil","Piauí","São Raimundo Nonato","Várzea Grande","-42.6994018554688","-9.01527976989746",NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Alga parda",NA,NA,"(Bong.)Steud.","Yumiko ugadin",NA,NA,"45407","auto","1984","07","27",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-26 15:10:34-03","UFPI","TEPB","32177","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","SANTOS, F. F. M.","323","2010","04","21",NA,"Brasil","Piauí","São Raimundo Nonato","Zabelê/ Estrada dos 80. Parque Nacional Serra da Capivara.","-42.6994018554688","-9.01527976989746",NA,"Arbusto.",NA,NA,"(Bong.) D.Dietr.",NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-12 12:03:33-03","UFPI","TEPB","29432","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","M. R. A. Mendes","289","2000","02","20",NA,"Brasil","Piauí","Sussuapara","Morro do Borge","-41.3838996887207","-7.04333019256592",NA,"árvore pouco frequente, presença de botões, solo argilo-pedregoso Ambiente: Caatinga <ll>dwc_commonname:</ll> Mororó",NA,NA,"(Bong.) Steud.","Vaz, A. M. S. F",NA,NA,"17212","auto","2000","05","22",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-12 12:03:33-03","UFPI","TEPB","25441","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Cabaral, O","160","2008","03","18",NA,"Brasil","Piauí","Teresina","Horta Vila Irmã Dulce","-42.8018989562988","-5.08916997909546",NA,"<ll>dwc_commonname:</ll> Pata-de-vaca/casco de burro",NA,NA,"(Bong.) D.Dietr.",NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-09 10:52:07-03","UFPI","TEPB","25441","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","O. Cabral","160","2008","03","18",NA,"Brasil","Piauí","Teresina","Horta Vila Irmã Dulce","-42.8018989562988","-5.08916997909546",NA,"<ll>dwc_commonname:</ll> Alho",NA,NA,"(Bong.) D. Dietr.",NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-22 17:44:59-03","UFPI","TEPB","8141","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","L. B. T & F. N. TELES FREIRE",NA,"1990","09","27",NA,"Brasil","Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,"Ambiente: Urbano <ll>dwc_commonname:</ll> Mororo",NA,NA,"(Bong.) D. Dietr.",NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-19 10:23:38-03","CPAP","CPAP","17164","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Pott, A.","7931","1998","04","04",NA,"Brasil","MS","Aquidauana","Estância Caiman; Sub-região de Miranda; Pantanal - piquete da baíazinha, ao lado do 6","-56.229444","-19.951389",NA,"Arbusto 1-2m de altura. FLOR: não vista. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Frequente. AMBIENTE: Floresta decídua de Amburana e Caesalpinia. SUBSTRATO: solo siltoso. Algumas pedras no solo. RELEVO: plano convexo. __COMMON_NA",NA,NA,"(Bong.) Steud.","G. M. Silva","95","95",NA,NA,"2008","10","23","56°13'46'' W","19°57'05'' S",NA,NA,NA,NA,NA,NA
"125","2020-11-19 10:23:38-03","CPAP","CPAP","23729","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Pott, A.","11114","2003","03","31",NA,"Brasil","MS","Corumbá","Fazenda Mandioré, lado oeste da serra do Amolar","-57.661944","-17.915278",NA,"Arbusto 3-4m. Flor branca. Fruto ausente.Botão enrrugado.potencial . Medicinal.. Frequente.. Solo:. Solo: argiloso. vermelho. Relevo: plano.",NA,NA,"(Bong.) Steud.","A. Vaz","150","150",NA,NA,"2003","08","17","57°39'43 W","17°54'55 S",NA,NA,NA,NA,NA,NA
"126","2020-11-19 10:23:38-03","CPAP","CPAP","24884","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, R. R.","920a","2004","04","29",NA,"Brasil","MS","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum. Borda de Floresta Estacional semidecídual. Estrada para a mina 7. Solo: minério de ferro.","-57.581944","-19.280556",NA,"Trepadeira. Flores amarelas. Fruto imaturo verde com tricomas glandulares.",NA,NA,"(Bong.) Steud.","R. R. Silva","360","360",NA,NA,"2004","03",NA,"57°34'55'' W","19°16'50'' S",NA,NA,NA,NA,NA,NA
"127","2020-11-19 10:23:38-03","CPAP","CPAP","24894","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, R. R.","958","2004","05","20",NA,"Brasil","MS","Ladário","Serra do Rabichão, Planalto Residual do Urucum. Acesso Fazenda Uruba. Interior de Floresta Estacional Decidual.","-57.483333","-19.066667",NA,"Arbusto de 1,8m de altura. Flores cremes. Fruto imaturo verde.",NA,NA,"(Bong.) Steud.","R. R. Silva","131","131",NA,NA,"2004","05",NA,"57°29' W","19°04' S",NA,NA,NA,NA,NA,NA
"128","2020-11-19 10:23:38-03","CPAP","CPAP","24749","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Silva, R. R.","209","2003","01","29",NA,"Brasil","MS","Ladário","Fazenda Rabicho (Marinha do Brasil). Mata de Galeria. Sopé da elevação. Solo: arenoso.","-57.6016998291016","-19.0046997070312",NA,"Árvoreta de 2m de altura. Botões florais verdes.",NA,NA,"(Bong.) Steud.","R. R. Silva",NA,NA,"23141","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-07-02 14:01:54-03","JBP","HPL","4319","S","Plantae",NA,NA,"Fabaceae-Cercideae","Bauhinia","cheilantha","Bauhinia cheilantha","E.R. Salviani & H. Lorenzi","1418","2000","06","26",NA,"Brasil","CE","Fortaleza","Coletada na UFCE","-38.5431","-3.71722",NA,NA,NA,NA,"(Bong.) Steud.","E.R. Salviani & H. Lorenzi",NA,NA,"19924","auto","2000","06","26",NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-07-02 14:01:54-03","JBP","HPL","4318","S","Plantae",NA,NA,"Fabaceae-Cercideae","Bauhinia","cheilantha","Bauhinia cheilantha","H. Lorenzi","2671","2001","04","04",NA,"Brasil","CE","Juazeiro do Norte","Em morro bem drenado de vegetação secundária baixa.","-39.3153","-7.21306",NA,NA,NA,NA,"(Bong.) Steud.","H. Lorenzi",NA,NA,"15239","auto","2001","04","04",NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-07-02 14:01:54-03","JBP","HPL","6742","S","Plantae",NA,NA,"Fabaceae-Cercideae","Bauhinia","cheilantha","Bauhinia cheilantha","V. C. Souza & H. Lorenzi et al.","28686","2002","03","17",NA,"Brasil","CE","Caridade","Coletado ca. 18km de Campos Belos, em direção a Baturité, em área de transição floresta-caatinga.","-39.1925","-4.23222",NA,NA,NA,NA,"(Bong.) Steud.","A. Fernandes",NA,NA,"30627","auto","2002","03","17",NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-07-02 14:01:54-03","JBP","HPL","6740","S","Plantae",NA,NA,"Fabaceae-Cercideae","Bauhinia","cheilantha","Bauhinia cheilantha","V.C. Souza & H. Lorenzi et al.","28795","2002","03","21",NA,"Brasil","CE","Cedro","Coletado na Pedra da Galinha Choca, em área de caatinga e afloramento rochoso. S 04° 59' 13,3; W 39° 04' 23,7 - 360 m.s.m.","-39.0622","-6.60667",NA,NA,NA,NA,"(Bong.) Steud.","A. Fernandes",NA,NA,"25872","auto","2002","03","21",NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-08-08 13:03:04-03","UNICAP","HUCPE","178","S","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","cheilantha","Bauhinia cheilantha","Ramalho, F. .B.","170","1973","03","27",NA,"Brasil","Bahia","Casa Nova","Fazenda Caldeirão.","-40.933546","-9.168873",NA,"Árvore com mais ou menos 6 m de altura. Flores alvas, com perfume levemente agradável.",NA,NA,"Steud.",NA,NA,NA,NA,NA,NA,NA,NA,"-40.933546","-9.168873",NA,NA,NA,NA,NA,NA
"134","2019-02-22 11:43:57-03","IPA","IPA","84332","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","aromatica","Bauhinia aromatica","Lima, J.R.","457","2008","04","17","Southern America","Brasil","Ceará","Aratuba","Balança","-39.0449981689453","-4.41833019256592",NA,"Árvore 2m de altura.; Floresta Estacional Decídua Montana. Vertente Sotavento.","IPA0084332","IPA0084332","Ducke","Lima, J.R.","470","470","11686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-02-22 11:43:58-03","IPA","IPA","53472","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Araújo, F.S. de","179","1990","09","06","Southern America","Brasil","Ceará","Novo Oriente","Baixa fria - Pl. Ibiapaba.","-40.7742004394531","-5.53444004058838",NA,"Arbusto.","IPA0053472",NA,"(Bong.) Steud.","Fernández, A.",NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-02-22 11:43:57-03","IPA","IPA","41926","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Pinto, P.","132","1985","06","07","Southern America","Brasil","Bahia","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,"Arbusto de 1,8m, ramificado.","IPA0041926",NA,"(Bong.) Steud.","Pinto, P.",NA,NA,"14660","auto","1984","08","01",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-02-22 11:44:00-03","IPA","IPA","90868","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Vandesmet, L.C.S.","s.n.","2014","09","01","Southern America","Brasil","Ceará","Altaneira","Tabuleiro.","-39.7406005859375","-7.00166988372803",NA,"Arbusto ca. 4m de altura; flor branca; fruto imaturo marrom.; Caatinga.","IPA0090868",NA,"(Bong.) Steud.","Linhares, K.V.","656","656","15136","auto","2014","11","26",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-02-22 11:43:57-03","IPA","IPA","23365","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Luetzelburg","27004","1936","03",NA,"Southern America","Brasil","Paraíba","Sousa","Posto agrícola de São Gonçalo, várzea.","-38.228099822998","-6.7591700553894",NA,"Arbusto de 4m, flor branca.","IPA0023365",NA,"(Bong.) Steud.","Andrade-Lima",NA,NA,"21208","auto","1979","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-07-26 11:40:07-03","IPA","IPA","58367","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Cassandra, L.; et al.; et al.","58367","1999","06","12","Southern America","Brasil","Pernambuco","Alagoinha",NA,"-36.7757987976074","-8.46638965606689",NA,"Arbusto 2m de altura. Flores alvas. Filete esverdeado.","IPA0058367",NA,"(Bong.) Steud.","Lima, V.C.",NA,NA,"16004","auto","1999","09","10",NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-02-22 11:43:58-03","IPA","IPA","58584","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Lima, V.C.; Ferreira, C.; Ferreira, C.","17","1998","01","20","Southern America","Brasil","Pernambuco","Belo Jardim","Subida para Taquarinha.","-36.4241981506348","-8.3355598449707",NA,"Arbusto ca. 2m de altura.","IPA0058584",NA,"(Bong.) Steud.","Lima, V.C.",NA,NA,"27307","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-02-22 11:43:58-03","IPA","IPA","53104","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Guedes, F.","07","1992",NA,NA,"Southern America","Brasil","Pernambuco","Caruaru","Estação Experimental do IPA.","-35.9761009216309","-8.28332996368408",NA,NA,"IPA0053104",NA,"(Bong.) Steud.","Rita Pereira",NA,NA,"35136","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-02-22 11:43:57-03","IPA","IPA","21124","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Bauhinia","cheilantha","Bauhinia cheilantha","Andrade-Lima","705845","1970","03","28","Southern America","Brasil","Pernambuco","Flores","Serra do Cruzeiro, na estrada Triunfo-Sítio dos Nunes.","-37.9747009277344","-7.86806011199951",NA,"Flores alvas.","IPA0021124",NA,"(Bong.) Steud.","Vaz, A.",NA,NA,"33262","auto","1998","06","04",NA,NA,NA,NA,NA,NA,NA,NA
