"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"11","2020-09-23 10:40:26-03","E","E","312569","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"Klitgaard, B.B.; Garcia, F.C.P.","1994","01","02","BR",NA,NA,NA,NA,NA,NA,NA,"E00312569",NA,NA,NA,NA,NA,"64",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00312569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:313538",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-09-23 10:40:26-03","E","E","194413","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"Harley, R.M.; Nic Lughadha, E.; Queiroz, R.F.","1991","12","28","BR",NA,NA,NA,NA,NA,NA,NA,"E00194413",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00194413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:199197",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-09-23 10:40:26-03","E","E","137634","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"S.C.de Sant'Ana, H.S.Brito, J.A.L.Santos & L.A.P.J?nior","2000","06","02","BR",NA,NA,NA,NA,NA,NA,NA,"E00137634",NA,NA,NA,NA,NA,"917",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00137634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","fruit collection/cone collecti","BGBASE:146360",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-09-23 10:40:26-03","E","E","137635","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"S.C.Sant Ana","2000","08","16","BR",NA,NA,NA,NA,NA,NA,NA,"E00137635",NA,NA,NA,NA,NA,"929",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00137635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:146358",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-09-23 10:40:26-03","E","E","137633","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"S.C.de Sant'Ana, H.S.Brito, J.A.L.Santos & L.A.P.J?nior","2000","06","02","BR",NA,NA,NA,NA,NA,NA,NA,"E00137633",NA,NA,NA,NA,NA,"917",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00137633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:146359",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-09-23 10:40:26-03","E","E","166915","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"W. W. Thomas, A.M. Carvalho & S. Sant' Ana","2001","11","02","BR","Bahia",NA,NA,NA,NA,NA,NA,"E00166915",NA,NA,NA,NA,NA,"12717",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00166915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:182712",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020-09-23 10:40:26-03","E","E","79250","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"de Carvalho, A.M., Amorim, A.M., Sant'Ana, S.C., Jardim, J.G. & Pitanga, G.V.F.","1995","10","27","BR",NA,NA,NA,NA,NA,NA,NA,"E00079250",NA,NA,NA,NA,NA,"6141",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00079250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:87959",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-09-23 10:40:26-03","E","E","166916","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"W. W. Thomas, A.M. Carvalho & S. Sant' Ana","2001","11","02","BR","Bahia",NA,NA,NA,NA,NA,NA,"E00166916",NA,NA,NA,NA,NA,"12717",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00166916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:182715",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-09-23 10:40:26-03","E","E","128473","PreservedSpecimen","Plantae","Leguminosae","Andira","fraxinifolia","Andira fraxinifolia",NA,"De Carvalho, A.M.; Jardim, J.G.; Junchum, F.Do S. & Orsi, A.C.","1999","09","05","BR",NA,NA,NA,NA,NA,NA,NA,"E00128473",NA,NA,NA,NA,NA,"6746",NA,NA,"<a href=http://data.rbge.org.uk/herb/E00128473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"E. Tropical South America","herbarium specimen of unspecif","BGBASE:136882",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","452379","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","E. Pereira","1958","10","15","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Jacarepaguá","-43.397161","-23.010952",NA,NA,"NY00452379","NY00452379_01","R. T. Pennington",NA,NA,NA,"4399",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187628' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","452287","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","J. G. Kuhlmann","1934","04","11","Brazil","Espírito Santo","Linhares","Lagoa do Durao, Rio Doce","-40.0719","-19.3911",NA,NA,"NY00452287","NY00452287_01","R. T. Pennington",NA,NA,NA,"163",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","452286","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","G. G. Hatschbach","1967","12","21","Brazil","Paraná","Guaratuba","Serra de Araçatuba","-48.5744","-25.8831",NA,NA,"NY00452286","NY00452286_01","R. T. Pennington",NA,NA,NA,"18175","20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187658' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","452278","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","L. Riedel","1822",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro",NA,NA,NA,NA,"NY00452278","NY00452278_01","R. T. Pennington",NA,NA,NA,"118",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","810642","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","W. W. Thomas","2001","11","02","Brazil","Bahia","Una","Fazenda Bolandeira, ca. 3 km N of Comandatuba on fazenda road paralleling canal between mainland and Ilha de Comandatuba","-39.000567","-15.309567",NA,NA,"NY00810642","NY00810642_01","R. T. Pennington",NA,NA,NA,"12717","5","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=806571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00982004","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","H. S. Irwin","1966","07","07","Brazil","Distrito Federal","Brasília","Sobradinho, ca. 20 km. E. of Brasília.","-47.8167","-15.6333",NA,NA,"NY00982004","NY00982004_01","R. T. Pennington",NA,NA,NA,"18050","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","452290","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","J. G. Jardim","1993","04","25","Brazil","Bahia","Ilhéus","Distrito de Sambaituba N do município sede. Próximo da Cachoeira no Rio das Caldeiras","-39.1247901","-14.5844349",NA,NA,"NY00452290","NY00452290_01","R. T. Pennington",NA,NA,NA,"136",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","452310","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","L. Riedel","1824",NA,NA,"Brazil","Rio de Janeiro","Magé","In collibus siccis apricis prope Mandioca","-43.184668","-22.564777",NA,NA,"NY00452310","NY00452310_01","R. T. Pennington",NA,NA,NA,"2224",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00982053","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","H. S. Irwin","1968","02","24","Brazil","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.","-43.55","-18.55",NA,NA,"NY00982053","NY00982053_01","R. T. Pennington",NA,NA,NA,"20781","1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101078' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","452296","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","W. W. Thomas","1993","01","17","Brazil","Bahia","Ilhéus","Sambaitaba","-39.1","-14.67",NA,NA,"NY00452296","NY00452296_01","R. T. Pennington",NA,NA,NA,"9544",NA,NA,"Fruit apart (NY 532831) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187616' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","452305","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","P. K. H. Dusén","1915","10","17","Brazil","Paraná","Jaguariaíva","Jacarehý","-49.7056","-24.2511",NA,NA,"NY00452305","NY00452305_01","R. T. Pennington",NA,NA,NA,"17253",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187659' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","452315","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","A. M. Amorim","1996","01","24","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no Km. 46 da Rodovia BA-001 Ilhéus/Una.","-39.1326088","-15.1730243",NA,NA,"NY00452315","NY00452315_01","R. T. Pennington",NA,NA,NA,"1896",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","685934","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","I. Cordeiro","2001","08","14","Brazil","São Paulo","Peruíbe","Peruíbe. Estação Ecologica de Juréia-Itatins, Núcleo Arpoador, Trilha dos Fundão.","-46.99","-24.32",NA,NA,"NY00685934","NY00685934_01","I. Cordeiro",NA,NA,NA,"2726",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822631' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00452369","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","L. B. Smith","1965","01","19","Brazil","Paraná","Sengés","Fazenda Morungava, Rio Funil","-49.37","-24.13",NA,NA,"NY00452369","NY00452369_01",NA,NA,NA,NA,"14853","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2964274' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","452318","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","A. M. V. de Carvalho","1995","10","21","Brazil","Bahia","Jacobina","Serra do Tombador, ca. 8 km. a SW da sede do município, na estrada oara Morro do Chapéu","-40.5181","-11.1808",NA,NA,"NY00452318","NY00452318_01","R. T. Pennington",NA,NA,NA,"6141",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187666' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00982080","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","I. Andrade","1987","10","31","Brazil","Minas Gerais",NA,"Matao, próximo Jequetiba",NA,NA,NA,NA,"NY00982080","NY00982080_01",NA,NA,NA,NA,"252",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101554' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","452279","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","F. C. Hoehne","1931","09","28","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,"NY00452279","NY00452279_01","R. T. Pennington",NA,NA,NA,"29294",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187661' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","452307","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","N. T. da Silva","1964","07","09","Brazil","Bahia","Itabuna","Itabuna. CEPLAC","-39.2273659","-14.771874",NA,NA,"NY00452307","NY00452307_01","R. T. Pennington",NA,NA,NA,"58315",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187672' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","887263","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","D. A. de Grande","1979","10","02","Brazil","São Paulo","Cananéia","Ilha do Cardoso trilha de acesso ao centro de pesquisas.","-47.9197","-25.0103",NA,NA,"NY00887263","NY00887263_01","H. C. de Lima",NA,NA,NA,"327",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1091717' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00452374","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","J. G. Kuhlmann","1938",NA,NA,"Brazil",NA,NA,"Guanabara.",NA,NA,NA,NA,"NY00452374","NY00452374_01",NA,NA,NA,NA,"s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2964275' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","452331","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","R. Reitz","1948","11","02","Brazil","Santa Catarina","Brusque","Brusque","-48.9172","-27.0983",NA,NA,"NY00452331","NY00452331_01","R. T. Pennington",NA,NA,NA,"2270","15","15","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187657' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00982056","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","Y. E. J. Mexia","1930","07","31","Brazil","Minas Gerais","Viçosa","Viçosa. Railroad side, near km 377","-42.8817","-20.7542",NA,NA,"NY00982056","NY00982056_01","R. T. Pennington",NA,NA,NA,"4932","675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1101508' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","452338","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","J. A. Correa","1964","10","28","Brazil","São Paulo","Sao Paulo","Grounds of the Instituto de Botânica, Parque do Estado, 10 km. South of center of city of Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00452338","NY00452338_01","R. T. Pennington",NA,NA,NA,"22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187604' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","452332","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","G. G. Hatschbach","1978","10","05","Brazil","Paraná","Paranaguá","Rio da Vila","-48.5092","-25.5203",NA,NA,"NY00452332","NY00452332_01","R. T. Pennington",NA,NA,NA,"41576",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","452341","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","A. M. Amorim","1992","12","14","Brazil","Bahia","Itacaré","Entre a praia do Farol e a praia da Ribeira.","-38.9858437","-14.2814249",NA,NA,"NY00452341","NY00452341_01","R. T. Pennington",NA,NA,NA,"956",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187607' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","566305","PreservedSpecimen","Plantae","Fabaceae","Andira","fraxinifolia","Andira fraxinifolia","Benth.","S. C. de Sant'Ana","2000","06","02","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (BAMA). Entrada no km 46 da Rod. BA 001 Ilhéus/Una. Coletas feitas na trilha da roda d'água e ramal de acesso à sede da Reserva","-39.08","-15.15",NA,NA,"NY00566305","NY00566305_01","T. D. Pennington",NA,NA,NA,"917",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=187587' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA
