"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","dayIdentified","identifiedBy","locality","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber"
"54","2021-01-14 15:25:53-03","MN","R","193039","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Santos, N. 5616; Roppa, O.A. & Cidney","1964","05","23","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010006202",NA,NA,NA,"1964",NA,NA,"Smith, L.B.","Recreio dos Bandeirantes.","57442",NA,"auto",NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:25:53-03","MN","R","193037","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Santos, N. 5335; Roppa, O.A.","1968","01","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010006213",NA,NA,NA,"1968","10",NA,"Smith, L.B.","Recreio dos Bandeirantes.","57442",NA,"auto",NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:25:53-03","MN","R","193031","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Santos, N.","1964","03","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010006211",NA,NA,NA,"1964",NA,NA,"Smith, L.B.","Recreio dos Bandeirantes.","57442",NA,"auto","5528",NA,NA,NA,NA,NA
"57","2021-01-14 15:25:53-03","MN","R","193009","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Santos, N.","1964","03","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010006208",NA,NA,NA,NA,NA,NA,NA,"Recreio dos Bandeirantes.","57442",NA,"auto","5529",NA,NA,NA,NA,NA
"58","2021-01-14 15:25:53-03","MN","R","105767","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Smith, L.B. 6828; Segadas-Vianna, F.; Magnanini, A.; Oliveira e Silva, S.L.; Dau, L.; Ormond, W.T. ; Lopes da Silva, Z. & Machline, G.C.","1952","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"R010005904",NA,NA,NA,NA,NA,NA,NA,"Recreio dos Bandeirantes.","57442",NA,"auto",NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:25:53-03","MN","R","212805","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Kessous, I.M.","2012","08","07","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"R010005902",NA,NA,NA,NA,NA,NA,"Kessous, I.M.","Restinga da Praia da Neves.","24088",NA,"auto","19",NA,NA,NA,NA,NA
"60","2021-01-14 15:25:53-03","MN","R","212829","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Braga, H.N.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,"R010005901","R010005901",NA,NA,"2000","08","10","Braga, H.N.","Restinga da Praia Virgem.","17620",NA,"auto","1258",NA,NA,NA,NA,NA
"61","2019-02-15 11:35:37-02","IPA","IPA","12690","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","Andrade-Lima",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"IPA0012690",NA,"Plantae",NA,NA,NA,NA,NA,"Recreio dos Bandeirantes, Sobre a flor,Granit.entre peq. Arbusto.","57442",NA,"auto","61-3773","Southern America",NA,NA,NA,NA
"62","2020-12-20 21:16:26-03","UFV","VIC","26427","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","de Paula, C.C.; et al.","2002","05","15","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,"Folhas verdes com a bainha amarelada e ápice róseo; brácteas escapais brancas, brácteas da inflorescência verde, ovário, brácteas florais e sépalas verdes; pétalas brancas com ápice roxo.","VIC026427","VIC026427",NA,NA,"2002","05","18","Paula, C.C. de","Ilha Feia",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"63","2020-12-20 21:16:26-03","UFV","VIC","26735","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","de Paula, C.C.; Da Silva, R.R.","2002","03","04","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,"Terrestre","VIC026735","VIC026735",NA,NA,"2002","10","09","Paula, C.C. de","Ilha Feia",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA
"64","2020-12-20 21:16:26-03","UFV","VIC","18643","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","Vinha, P.","1990","05","08","Brasil","Espirito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,"Em solo, restinga, terrestre, Herbáceo.","VIC018643","VIC018643",NA,NA,"1998","03","02","Paula, C.C. de","Praia das neves","24088",NA,"auto","841",NA,NA,NA,NA,NA
"65","2020-12-20 21:16:26-03","UFV","VIC","53343","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","Firmino, A.D.; et al.","2019","03","11","Brasil","Espírito Santo","Linhares","-39","-19","-39","-19",NA,NA,"Erva","VIC053343",NA,NA,NA,"2019","03","11","Firmino, A.D.","Reserva dos Comboios",NA,NA,NA,"746",NA,NA,NA,NA,NA
"66","2020-12-20 21:16:26-03","UFV","VIC","9575","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","Vidal, M R R; Vidal, W. .N.; et al.","1986","03","14","Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"Em dunas, flores azuis","VIC009575","VIC009575",NA,NA,"1996","11","09","Paula, C. .C. de","Restinga da Praia Grande","25964",NA,"auto","772",NA,NA,NA,NA,NA
"67","2020-12-20 21:16:26-03","UFV","VIC","9576","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Smith","Vidal, M.R.R.; et al.","1986","03","14","Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,NA,NA,"Em dunas, flores azuis.","VIC009576","VIC009576",NA,NA,"1996","11","09","Paula, C.C. de","Restinga de Praia grande","25964",NA,"auto","773",NA,NA,NA,NA,NA
"68","2021-03-24 17:08:47-03","UFES","SAMES","10453","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","08","09","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","397333333.0","186225000.0",NA,NA,"Terrestre. Fruto verde","SAMES10453",NA,NA,NA,NA,NA,NA,NA,NA,"41644",NA,"auto","9194",NA,NA,NA,NA,NA
"69","2021-03-24 17:08:47-03","UFES","SAMES","1030","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Marcarini,L.; Ribeiro,M.","2012","03","26","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Planta epífita, brácteas verdes e flores brancas.","SAMES01030",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual de Itaúnas. Restinga arbustiva de moita aberta, trilha das borboletas.","41644",NA,"auto","68",NA,NA,NA,NA,NA
"70","2021-03-24 17:08:47-03","UFES","SAMES","10084","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","03","12","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596","-399313889.0","-196977777.0",NA,NA,"Terrestre. Folhas com ápice vinoso e lâmina foliar com máculas vinosas. Botões esverdeados.","SAMES10084",NA,NA,NA,NA,NA,NA,NA,"Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","37987",NA,"auto","8982",NA,NA,NA,NA,NA
"71","2021-03-01 16:19:02-03","UNICAMP","UEC","179636","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Santos, FAM","2011","06","03","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Erva epífita sobre Laguncularia racemosa (Combretaceae).","UEC086193","UEC086193","Liliopsida",NA,"2011","08",NA,"Forster, W","Mangue do Rio Escuro.","34265",NA,"auto","s.n.",NA,NA,NA,NA,NA
"72","2020-04-27 16:09:05-03","UFES","VIES","43985","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Pereira, O.J.; Oliveira, G.C.S.; Mattos, M; Gudin, G.","2019","03","11","Brasil","Espírito Santo","Linhares","-39.930556","-19.696944","39º55'50''W","19º41'49''S",NA,NA,NA,"VIES043985","VIES043985",NA,NA,"2019","03","11","Pereira, O.J.","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.",NA,NA,NA,"746",NA,NA,NA,NA,NA
"73","2020-04-27 16:09:05-03","UFES","VIES","46110","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Xavier, B.L.","2019","09","06","Brasil","Espírito Santo","Conceição da Barra","-39.745278","-18.679444","39º44'43''W","18º40'46''S","7","7",NA,"VIES046110","VIES046110",NA,NA,"2019","09","06","Firmino, A.D.","APA Conceição da Barra ponto de amostragem 2.",NA,NA,NA,"1378",NA,NA,NA,NA,NA
"74","2020-04-27 16:09:05-03","UFES","VIES","46136","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Gudin, G. e Xavier, B.L.","2019","09","19","Brasil","Espírito Santo","Linhares","-39.925","-19.680833","39º55'30''W","19º40'51''S","3","3",NA,"VIES046136","VIES046136",NA,NA,"2019","09","19","Firmino, A.D.","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.",NA,NA,NA,"1404",NA,NA,NA,NA,NA
"75","2020-04-27 16:09:06-03","UFES","VIES","46942","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Valadares, R.T.","2020","03","10","Brasil","Espírito Santo","São Mateus","-39.738889","-18.961667","39º44'20''W","18º57'42''S","5","5",NA,"VIES046942","VIES046942",NA,NA,"2020","03","10","Firmino, A.D.","Barra Nova, ponto de amostragem 4.",NA,NA,NA,"1610",NA,NA,NA,NA,NA
"76","2021-02-12 18:11:56-03","UFES","VIES","48586","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Valadares, R.T.","2020","12","15","Brasil","Espírito Santo","Conceição da Barra","-39.734167","-18.623611","39º44'3''W","18º37'25''S","6","6",NA,"VIES048586","VIES048586",NA,NA,"2021","01","25","Valadares, R.T.","APA Conceição da Barra ponto de amostragem 1.",NA,NA,NA,"1781",NA,NA,NA,NA,NA
"77","2021-02-23 17:06:12-03","UFES","VIES","48809","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Firmino, A.D.; Santos, T.A.","2021","02","12","Brasil","Espírito Santo","Conceição da Barra","-39.745556","-18.680278","39º44'44''W","18º40'49''S",NA,NA,NA,"VIES048809","VIES048809",NA,NA,"2021","02","12","Firmino, A.D.","APA Conceição da Barra ponto de amostragem 2.",NA,NA,NA,"1868",NA,NA,NA,NA,NA
"78","2020-04-27 16:09:05-03","UFES","VIES","21416","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Couto, D.R.","2009","06","07","Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"VIES021416","VIES021416",NA,NA,"2009","07","07","Couto, D.R.","Itaoca.","28626",NA,"auto","1220",NA,NA,NA,NA,NA
"79","2020-04-27 16:09:05-03","UFES","VIES","37575","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","2014","04","14","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES037575","VIES037575",NA,NA,"2017","11","01","B.S. Mendes","Parque Estadual de Itaúnas. Trilha da Borboleta.","41644",NA,"auto","306",NA,NA,NA,NA,NA
"80","2020-04-27 16:09:06-03","UFES","VIES","6740","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Gomes, J.M.L.","1993","03","02","Brasil","Espírito Santo","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"VIES006740","VIES006740",NA,NA,"1993","03","02","Gomes, J.M.L.","Itaoca.","28626",NA,"auto","1828",NA,NA,NA,NA,NA
"81","2019-06-27 10:24:21-03","UFES","VIES","1248","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Schneider, S.Z.; Garcia, Q.S.","1987","03","20","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES001248","VIES001248",NA,NA,NA,NA,NA,NA,"Reserva Biológica de Comboios.","48094",NA,"auto","1",NA,NA,NA,NA,NA
"82","2019-06-27 10:24:21-03","UFES","VIES","26346","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Gomes, J.M.L.; Behar, L. & Glauco","1991","03","21","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES026346","VIES026346",NA,NA,NA,NA,NA,NA,"Reserva Ecológica de Comboios.","48094",NA,"auto","1483",NA,NA,NA,NA,NA
"83","2019-06-27 10:24:21-03","UFES","VIES","4436","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Vinha, P.C.","1990","05","08","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"VIES004436","VIES004436",NA,NA,NA,NA,NA,NA,"Praia das Neves.","24088",NA,"auto","841",NA,NA,NA,NA,NA
"84","2020-04-27 16:09:06-03","UFES","VIES","5752","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","Gomes, J.M.L.","1991","07","20","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,NA,"VIES005752","VIES005752",NA,NA,"1991","07","20","Gomes, J.M.L.","Praia das Neves.","24088",NA,"auto","1625",NA,NA,NA,NA,NA
"85","2020-06-29 09:29:55-03","UFRRJ","RBR","35513","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","M.M.T. Rosa; G.V. Somner, E.L. Jacques, D.M. Braz, A.V.S. Couto","2008","07","25","Brasil","Espírito Santo","Presidente Kennedy","-40.970833","-21.2575","40º58'15''W","21º15'27''S",NA,NA,NA,"RBR00035513","RBR00035513",NA,NA,NA,NA,NA,NA,"praia das neves, segunda estrada do loteamento, .",NA,NA,NA,"542",NA,NA,NA,NA,NA
"86","2020-06-29 09:29:55-03","UFRRJ","RBR","44210","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","T.C. Rocha-Pessôa; Vítor, Gerônimo","2004","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RBR00044210","RBR00044210_1 RBR00044210_2",NA,NA,NA,NA,NA,NA,"Mendanha. Trilha da Torre (em direção à cachoeira). Parque Natural Municipal do Mendanha","57442",NA,"auto","10",NA,NA,NA,NA,NA
"87","2020-06-29 09:29:55-03","UFRRJ","RBR","6629","S","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","M.C. Souza","2002","03","09","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00006629","RBR00006629",NA,NA,NA,NA,NA,NA,"Restinga da Marambaia, Área do Exército, duna próxima a linha 2.","17272",NA,"auto","242",NA,NA,NA,NA,NA
"88","2020-12-21 16:19:25-03","MBM","MBM","15099","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(L. Graham.) L.B.Sm.","Pabst, G.","1968","11","17","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM015099","MBM015099",NA,NA,NA,NA,NA,"Pereira, E.","Ubatuba","34265",NA,"auto","9227","Southern America",NA,NA,NA,NA
"89","2015-09-03 21:09:34-03","MNHN","RECOLNAT_MNHN_P","P01677471","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Joly","1881","9","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,". . Glaziou 13246. Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677471' target='other'> <mi>dwc_moreinfo</mi></a>","P01677471","P01677471_01",NA,NA,NA,NA,NA,NA,"Brésil. Saint Paul. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"hb",NA,NA,NA
"90","2015-09-03 21:09:34-03","MNHN","RECOLNAT_MNHN_P","P01677472","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,". s.d. Reçu le 12 [?] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677472' target='other'> <mi>dwc_moreinfo</mi></a>","P01677472","P01677472_01",NA,NA,NA,NA,NA,NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"hb",NA,NA,"13246"
"91","2015-09-03 21:09:35-03","MNHN","RECOLNAT_MNHN_P","P01677473","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,". s.d. Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677473' target='other'> <mi>dwc_moreinfo</mi></a>","P01677473","P01677473_01",NA,NA,NA,NA,NA,NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,"hb",NA,NA,"8501"
"92","2015-09-03 21:09:33-03","MNHN","RECOLNAT_MNHN_P","P01677469","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Glaziou, A.","1876","6","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677469' target='other'> <mi>dwc_moreinfo</mi></a>","P01677469","P01677469_01",NA,NA,NA,NA,NA,NA,"Brésil. R.J. Praia do Arpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442",NA,"auto",NA,NA,"hb",NA,NA,"16447"
"93","2015-09-03 21:09:34-03","MNHN","RECOLNAT_MNHN_P","P01677470","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Glaziou","1876","6","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677470' target='other'> <mi>dwc_moreinfo</mi></a>","P01677470","P01677470_01",NA,NA,NA,NA,NA,NA,"Brésil. R.J. Praia do Harpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442",NA,"auto",NA,NA,"hb",NA,NA,"16447"
"94","2015-09-03 21:09:33-03","MNHN","RECOLNAT_MNHN_P","P01677468","PreservedSpecimen",NA,"Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B.Sm.","Glaziou","1876","6","29","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01677468' target='other'> <mi>dwc_moreinfo</mi></a>","P01677468","P01677468_01",NA,NA,NA,NA,NA,NA,"Brésil. RJ. Praia do Harpoador. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","57442",NA,"auto",NA,NA,"hb",NA,NA,"16447"
"95","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","40972",NA,"Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R. Graham) L. B. Smith","A. M. Assis; M. D. S. Demuner","2009","04","21","Brasil","Espírito Santo","Presidente Kennedy","-40.960972","-21.217528","40W57'39,5","21S13'3,1","12","12","Terrrestre. Frutos verdes. Folha de base e ápice avermelhada. Restinga. Brejo na depressão entre cordões arenosos com Formação arbustiva aberta (moitas).","MBML040972","MBML040972",NA,NA,NA,NA,NA,"A.M. Assis/Abril-2009","Praia das Neves. Restinga entre as Rodovias ES 060 e 261.",NA,NA,NA,"2020",NA,NA,NA,NA,NA
"96","2020-09-04 16:57:03-03","MBML","MBML-HERBARIO","41984",NA,"Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","T.S. Coser","2012","01","19","Brasil","Espírito Santo","Presidente Kennedy","-40.974111","-21.235111","40W58'26,8","21S14'6,4",NA,NA,"População com vários ind. na borda e no interior da moita de Clusia. Folhas com ápice vináceos, bainhas levemente vináceas na face adaxial. Brácteas escapais e florais verdes, sépalas verdes, pétalas alvas na base, lilases acima da met","MBML041984","MBML041984",NA,NA,NA,NA,NA,"T.S. Coser/19-01-2012","Praia das Neves, propriedade Ferrous, restinga",NA,NA,NA,"514",NA,NA,NA,NA,NA
"97","2020-07-10 09:44:30-03","MBML","MBML-HERBARIO","48476",NA,"Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(Graham) L.B. Sm.","L. Kollmann; A.P. Fontana","2012","10","03","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.048333","-22.041389","41W2'54","22S2'29","5","5","Restinga arbustiva, erva ao sol, apice da folha vermelho, sépalas verdes, frutos vinaceos.","MBML048476","MBML048476",NA,NA,NA,NA,NA,"L. Kollmann","Farol de São Thomé, Xexé",NA,NA,NA,"12546",NA,NA,NA,NA,NA
"98","2020-06-15 15:29:40-03","UNESP-RC","HRCB","8400","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm","Ribeiro, J.E.L.S.","1988","02","06","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita, brácteas com manchas cor de maravilha, flores brancas e frutos verdes.",NA,NA,NA,NA,"2012",NA,NA,"Forzza, R.C.","Picinguaba.","34265",NA,"auto","229",NA,NA,NA,NA,NA
"99","2020-06-15 15:29:40-03","UNESP-RC","HRCB","8709","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm","Costa, R.","1988","05","08","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Epífita. Folhas com ápice avermelhado. Inflorescência verde-creme.",NA,NA,NA,NA,NA,NA,NA,NA,"Picinguaba.","34265",NA,"auto","90",NA,NA,NA,NA,NA
"100","2021-02-09 10:12:23-03","UENF","HUENF","11906","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R.Graham) L.B.Sm.","D.R. Couto; T.M. Francisco-Couto","2020","07","11","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.071667","-21.568056","41º4'18''W","21º34'5''S","3","3","Erva terrícola (arenícola), heliófila, abundante. Lâmina verde com ápice vermelho e faixas de tricomas alvos. Bainha verde-acastanhada na face abaxial e vinosa na face adaxial. Pedúnculo verde com brácteas verdes. Frutos verdes.","HUENF00012762",NA,NA,NA,"2020","07","12","D.R. Couto","Gargaú, área do Parque eólico. Vegetação de restinga não inundável, impactada pela presença de gado e equinos no local.",NA,NA,NA,"5286",NA,NA,NA,NA,NA
"101","2021-02-25 10:11:29-03","CVRD","CVRD","2687","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R. Graham) L. B. Smith","Vinha, P.","1990","05","09","BRASIL","ES","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bromélia vinha","CVRD002687",NA,"Magnoliophyta","Bromeliales","1999","08","04","Gustavo Martinelli",NA,"28626",NA,"auto","880","América do Sul",NA,"Liliopsida",NA,NA
"102","2021-02-25 10:11:29-03","CVRD","CVRD","2679","PreservedSpecimen","Plantae","Bromeliaceae","Neoregelia","cruenta","Neoregelia cruenta","(R. Graham) L. B. Smith","Vinha, P.","1990","05","08","BRASIL","ES","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bromélia vinha","CVRD002679",NA,"Magnoliophyta","Bromeliales","1998","03","03","Cláudio Coelho de Paula","No solo.","24088",NA,"auto","841","América do Sul",NA,"Liliopsida",NA,NA
