"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class"
"14","2015-07-02 14:04:02-03","JBP","HPL","11035","S","Plantae",NA,NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","M. Arg.","R. Cielo Filho","N.M. Ivanauskas, F.M. Souza et al.","5195","2005","02","14",NA,"Brasil","SP","Natividade da Serra","-45.44","-23.37",NA,NA,NA,NA,"Coletado no Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Base Vargem Grande, Trilha do Corcovado (SAD69, Zona 23, 475110S, 7408035W)",NA,NA,"2005","05",NA,NA,"10","28529","auto",NA,NA,NA
"15","2021-03-01 16:39:56-03","UNICAMP","UEC","116074","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.",NA,"Franco, G; et al.","2939","2000","04","20",NA,"Brazil","São Paulo","São Sebastião","-45.6","-23.75",NA,"árvore 2m, cálice. borda de mata; floresta ombrófila densa aluvial","UEC115555","UEC115555","parque estadual da serrqa do mar, trilha da cachoeira do ribeirão itú","190","190",NA,NA,"-45.6","-23.75",NA,NA,NA,NA,NA,NA
"16","2021-03-01 16:39:56-03","UNICAMP","UEC","14118","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Gomes, M","Gibbs, PE; Leitão Filho, HF; Andrade, JB","4619","1977","03","30",NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"árvore 3m, flores brancas, ornamentais e aromáticas","UEC115554","UEC115554","rodovia ubatuba-taubaté, no alto da serra em mata",NA,NA,"1997","09",NA,NA,"17","34265","auto",NA,NA,NA
"17","2021-03-01 16:40:01-03","UNICAMP","UEC","121682","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Jung-Mendaçolli, SL","Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; et al.","212","2001","04","17",NA,"Brazil","São Paulo","Itanhaém","-46.824417","-24.041222",NA,"Árvore, ca. 4m alt.; Floresta Ombrófila Densa baixomontana e Montana no entorno do Vale dos Rios Mambu dos Macacos.","UEC100959","UEC100959","Parque Estadual da Serra do Mar, Núcleo Curucutu.","30","180",NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,NA,NA
"18","2021-03-01 16:40:02-03","UNICAMP","UEC","80586","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Leitão Filho, HF; Rodrigues, RR; Santin, DA; Nave, AG; Sanchez, M; Mansano, VF","34741","1996","01","30",NA,"Brazil","São Paulo","Ubatuba","-44.681389","-23.328889",NA,"Árvore com 4 metros de altura, floração branca perfumada.; Encosta atlântica.","UEC100958","UEC100958","Estrada à esquerda da entrada de Laranjeiras.",NA,NA,"1998",NA,"-44.681389","-23.328889",NA,NA,NA,NA,NA,NA
"19","2019-08-20 10:25:01-03","UNICAMP","UEC","148862","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Jung-Mendaçolli, SL","Aranha, BA","331","2006","08","12",NA,"Brazil","São Paulo","Ubatuba","-45.084167","-23.366389",NA,NA,"UEC119124","UEC119124","Fazenda Capricórnio, Parcela J","380","380","2008","10","-45.084167","-23.366389",NA,NA,NA,NA,NA,NA
"20","2019-08-20 10:25:01-03","UNICAMP","UEC","150185","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Bertoncello, R","Bertoncello, R; Pansonato, M","776","2007","12","27",NA,"Brazil","São Paulo","Ubatuba","-44.791389","-23.296111",NA,NA,"UEC119125","UEC119125","Parque Estadual da Serra do Mar, Morro do Cuscuzeiro","820","820",NA,NA,"-44.791389","-23.296111",NA,NA,NA,NA,NA,NA
"21","2021-03-01 16:40:01-03","UNICAMP","UEC","170084","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Jung-Mendaçolli, SL","Rochelle, ALC","J1244",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","-45.084167","-23.366667",NA,"Indivíduo J1244 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041820","UEC041820","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","450","450","2008","03","-45.084167","-23.366667",NA,NA,NA,NA,NA,NA
"22","2021-03-01 16:40:01-03","UNICAMP","UEC","174080","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","1120","1997","05","29",NA,"Brazil","São Paulo","Ubatuba","-44.816944","-23.3025",NA,"Árvore 745 com 6m de altura, com frutos.; Mata Atlântica de Encosta, próximo à trilha do corisco.","UEC089122","UEC089122","Picinguaba.","600","600",NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA
"23","2021-03-01 16:40:01-03","UNICAMP","UEC","174443","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1042","1997","01","22",NA,"Brazil","São Paulo","Picinguaba",NA,NA,NA,"Árvore 6 com 4m de altura, com botões.; Mata Atlântica de Encosta.","UEC026054","UEC026054","Morro do Corisco.&nf;23º 18' 40'' S , 44º 48' 44'' W.","300","300","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-01 16:40:02-03","UNICAMP","UEC","174444","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1028","1997","02","04",NA,"Brazil","São Paulo","Picinguaba",NA,NA,NA,"Árvore 6 com 4m de altura, com botões e pétalas brancas.; Mata Atlântica de Encosta.","UEC026056","UEC026056","Morro do Corisco.&nf;23º 18' 40'' S , 44º 48' 44'' W.","300","300","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-01 16:40:02-03","UNICAMP","UEC","174445","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Sanchez, M","Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1152","1997","05","29",NA,"Brazil","São Paulo","Picinguaba",NA,NA,NA,"Árvore 896 com 6m de altura, com frutos.; Mata Atlântica de Encosta.","UEC026058","UEC026058","Morro do Corisco.&nf;23º 18' 09'' S , 44º 48' 61'' W.","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-01 16:40:02-03","UNICAMP","UEC","21199","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Shepherd, GJ; Tamashiro, JY; Silva, AF","10976","1980","01","30",NA,"Brazil","Paraíba","Sobrado","-35.236400604248","-7.14527988433838",NA,"Árv. com cerca de 5m de alt., flores perfumadas, cálice esverdeado e pétalas brancas.","UEC100965","UEC100965","Est. Experimental de Ubatuba ( IAC). No interior da mata.",NA,NA,"1998",NA,NA,NA,NA,"8527","auto",NA,NA,NA
"27","2021-03-01 16:40:02-03","UNICAMP","UEC","45219","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Tamashiro, JY; Rodrigues, RR; Leitão Filho, HF","18715","1986","11","04",NA,"Brazil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,"Arbusto até 2m, frutos azul metálico.","UEC100962","UEC100962","Est. Bertioga - Moji das Cruzes.",NA,NA,"1998",NA,NA,NA,NA,"37616","auto",NA,NA,NA
"28","2021-03-01 16:40:01-03","UNICAMP","UEC","13997","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Shepherd, GJ; Gouvêa, LSK; Tamashiro, JY; Silva, AF","10470","1979","10","06",NA,"Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,"Árvore de 5m, frutos verdes.","UEC100960","UEC100960","Estr. Rio Santos a 15 km da cidade no sentido à Bertioga.",NA,NA,"1998",NA,NA,NA,NA,"41977","auto",NA,NA,NA
"29","2021-03-01 16:40:02-03","UNICAMP","UEC","85217","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1543","1994","04","17",NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"Arbusto até 4 m alt. Frutos verdes e brilhantes, com tubo creme.; Mata Atlântica.","UEC100964","UEC100964","Estrada de Itamambuca, km 35 da Rodovia Rio/Santos.",NA,NA,"1998",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"30","2021-03-01 16:40:02-03","UNICAMP","UEC","67731","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Spina, AP; et al.","29817","1993","11","16",NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"Arvoreta 4 m de altura, fruto carnoso azul metálico, com 2 pirênics, cheiro de vinagre; caule nodoso, botões verdes.; Mata no sopé do morro.","UEC100963","UEC100963","raia de Maranduba, Araribá.",NA,NA,"1998",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"31","2021-03-01 16:40:01-03","UNICAMP","UEC","13922","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","patentinervia","Psychotria patentinervia","Müll.Arg.","Taylor, CM","Davis, PH; Shepherd, GJ; et al.","D59853P","1976","08","21",NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,"2-3 m shrub. Berries bright blue!; Rain forest.","UEC100961","UEC100961","Serra do Mar above Ubatuba.","100","100","1998",NA,NA,NA,NA,"34265","auto",NA,NA,NA
"32","2020-12-21 16:43:44-03","MBM","MBM","316198","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Imaguire, N.","508","1971","05","02","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Arbustivo de 0,90 cm, cálices corolas liláses","MBM316198",NA,"Lomba do Morro Caratuva","1600","1700","2009","07",NA,NA,NA,"55154","auto",NA,NA,NA
"33","2020-12-21 16:43:43-03","MBM","MBM","2314","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Hatschbach, G.","16272","1967","04","08","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Arbusto flor lilás rosado; interior matinha nebular da encosta do morro","MBM002314",NA,"Pico Caratuva","1500","1500","2009",NA,NA,NA,NA,"55154","auto",NA,NA,NA
"34","2020-12-21 16:43:44-03","MBM","MBM","296232","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Silva, J.M.; Ribas, O.S.; Lima, L.R.; Ribas, O.S.; Lima, L.R.","4069","2004","05","16","Southern America","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,"Arbusto, 60cm, flor azul. Floresta atlântica","MBM296232",NA,"Serra Ibitiraquire, trilha para o Pico Caratuva",NA,NA,"2009",NA,NA,NA,NA,"55154","auto",NA,NA,NA
"35","2020-12-21 16:43:44-03","MBM","MBM","232944","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Fernandes, H.M.; et al.; et al.","68","1998","02","18","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Arbusto apoiante, flores com cálice vinho escuro e corola vinho claro. Interior da mata nebulat","MBM232944",NA,"Serra de Araçatuba, Morro dos Perdidos","1310","1310","2009","07",NA,NA,NA,"41937","auto",NA,NA,NA
"36","2020-12-21 16:43:44-03","MBM","MBM","232945","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Santos, E.P.; et al.; et al.","343","1997","09","18","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Arbusto com ca. de 2m, fruto lilás. Interior de mata nebular","MBM232945",NA,"Serra de Araçatuba. Morro dos Perdidos","1100","1100","2009",NA,NA,NA,NA,"41937","auto",NA,NA,NA
"37","2020-12-21 16:43:44-03","MBM","MBM","82453","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Kummrow, R.","2291","1983","04","13","Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Sub-arbusto de 60 cm, flor alvescente, cálice purpúreo. Interior da matinha nebular","MBM082453",NA,"Serra do Araçatuba",NA,NA,"2009",NA,NA,NA,NA,"41937","auto",NA,NA,NA
"38","2020-12-21 16:43:44-03","MBM","MBM","409823","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Barboza, E.","Canestraro, B.K.","837","2011","08","06","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Terrícola, arbustiva, frutos roxos, ciófila.; Floresta Ombrófila Densa Montana.","MBM409823","MBM409823","Conjunto Marumbi, trilha para o Olimpo",NA,NA,"2016","01",NA,NA,NA,"30514","auto",NA,NA,NA
"39","2020-12-21 16:43:43-03","MBM","MBM","136802","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Lindeman, J.; et al.; et al.","4635","1967","02","23","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM136802",NA,"Estr. da Graciosa, Boa Vista",NA,NA,"2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"40","2020-12-21 16:43:43-03","MBM","MBM","16073","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Hatschbach, G.","24195","1970","04","24","Southern America","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,"Arbusto 1m, flor purpurea. Matinha nebular","MBM016073",NA,"Serra Marumbi, picada ao Olimpo","1300","1300","2009",NA,NA,NA,NA,"30514","auto",NA,NA,NA
"41","2020-12-21 16:43:43-03","MBM","MBM","124150","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Cordeiro, J.; Ribas, O.S.; Ribas, O.S.","549","1988","07","07","Southern America","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Subarbusto 80 cm. Flor vinosa. Interior da mata pluvial","MBM124150",NA,"Morro 7",NA,NA,"2009",NA,NA,NA,NA,"17116","auto",NA,NA,NA
"42","2020-12-21 16:43:43-03","MBM","MBM","109491","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Cordeiro, J.; Zelma, F.J.; Zelma, F.J.","274","1986","04","09","Southern America","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Arbusto 1,30m. Flores roxas. Mata pluvial encosta de morro","MBM109491",NA,"Morro Mãe Catira",NA,NA,"2009","07",NA,NA,NA,"17116","auto",NA,NA,NA
"43","2020-12-21 16:43:44-03","MBM","MBM","320041","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Baitello, J.B.","Robim, M.J.","655","1990","03","26","Southern America","Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,"Arvoreta 2,5m altura, flores brancas, perfumadas.","MBM320041","MBM320041","Parque Estadual da Serra do Mar, Entrada para a trilha do Poço da Pedra",NA,NA,"2005","07",NA,NA,"18","23719","auto",NA,NA,NA
"44","2020-12-21 16:43:44-03","MBM","MBM","425402","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Gomes, M.","Nadruz, M.; Baumgratz, M.; Bovini, S.; Wrangler, F.H.; Nadal; Brandão, F.; Baumgratz, M.; Bovini, S.; Wrangler, F.H.; Nadal; Brandão, F.","3488","2019","01","30","Southern America","Brazil","Rio de Janeiro","Paraty","-44.811944","-23.268333",NA,"Lâmina foliar membranácea esverdeada discolor, nervura madiana amarelada abaxialmente; pedúnculo, pedicelo e cálice esverdeados, corola esbranquiçada. Árvore.; Floresta secundária em estágio avançado de regeneração.","MBM425402",NA,"Parque Nacional da Serra da Bocaina, trilhas do telégrafo e para o coriscão. Floresta Ombrófila Densa Montana.","650","650","2019","04","-44.811944","-23.268333",NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:43:44-03","MBM","MBM","248309","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, J.","Barboza, E.; Ribas, O.S.; Ribas, O.S.","438",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Arbusto, 50 cm, flor lilás. matinha nebular","MBM248309",NA,"Serra do Araçatuba",NA,NA,"2009","07",NA,NA,NA,"41937","auto",NA,NA,NA
"46","2020-12-21 16:43:44-03","MBM","MBM","239125","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","fluminensis","Psychotria fluminensis","Vell.","Jardim, A.","Santos, E.P.; et al.; et al.","744",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,"Arbusto de ca. 1m, flor lilás. Campo de altitude, sob rocha","MBM239125",NA,"Serra do Araçatuba, Morro dos Perdidos","1320","1320","2009",NA,NA,NA,NA,"41937","auto",NA,NA,NA
