"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"147","2020-11-04 11:11:07-03","ESALQ","ESA","38403","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18149.0","1997","06","14",NA,"Brasil","Mato Grosso","Fazenda Cachoeira de Pau. Savana Arborizada (cerrado) sobre afloramento rochoso",NA,NA,"Erva prostrada; corola creme com carena arroxeada.","ESA038403","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","São José do Rio Claro","-56.32","-13.52","ESA038403",NA,NA,"-56.32","-13.52","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 11:11:07-03","ESALQ","ESA","38400","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17407.0","1997","06","08",NA,"Brasil","Mato Grosso","MT-010. 37 Km após o trevo com a Serra dos Caiabis. Savana arborizada, utilizada como pasto. Solo arenoso",NA,NA,"Subarbusto; corola creme-arroxeada com carena roxa.","ESA038400","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","Tapurah","-56.18","-12.36","ESA038400",NA,NA,"-56.18","-12.36","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 11:11:07-03","ESALQ","ESA","38404","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18044.0","1997","06","14",NA,"Brasil","Mato Grosso","Fazenda Arinos. Savana Arborizada",NA,NA,"Subescandente; flores creme-arroxeadas.","ESA038404","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","São José do Rio Claro","-56.5","-13.85","ESA038404",NA,NA,"-56.5","-13.85","1997","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-04 11:11:07-03","ESALQ","ESA","38395","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18494.0","1997","07","09",NA,"Brasil","Mato Grosso","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso",NA,NA,"Arbusto, ca 1m alt.; flores creme com carena arroxeada","ESA038395","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Aripuanã","-59.12","-10.17","ESA038395",NA,NA,"-59.12","-10.17","1997","12","28",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 11:11:07-03","ESALQ","ESA","67259","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C. et al.","24719.0","2000","07","31",NA,"Brasil","Goiás",NA,NA,NA,NA,"ESA067259","Magnoliophyta",NA,NA,"Lewis, G.P.","Teresina de Goiás","-47.2647018432617","-13.7763996124268","ESA067259",NA,NA,NA,NA,"2009",NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA
"152","2020-11-04 11:11:07-03","ESALQ","ESA","38394","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Goldenberg, R.","426.0","1997","05","25",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"ESA038394","Magnoliophyta",NA,"(Benth.) Marechal, Mascheria&Stainier","Souza, V.C.","Paranatinga","-54.0511016845703","-14.4316997528076","ESA038394",NA,NA,NA,NA,"1997","12","28","279735","auto",NA,NA,NA,NA,NA,NA
"153","2020-11-04 11:11:07-03","ESALQ","ESA","66836","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C. et al.","24294.0","2000","07","20",NA,"Brasil","Tocantins",NA,NA,NA,NA,"ESA066836","Magnoliophyta",NA,NA,"Lewis, G.P.","Novo Jardim","-46.6282997131348","-11.8239002227783","ESA066836",NA,NA,NA,NA,"2009",NA,NA,"61355","auto",NA,NA,NA,NA,NA,NA
"154","2020-11-04 11:11:07-03","ESALQ","ESA","38408","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17126.0","1997","05","24",NA,"Brasil","Mato Grosso","Arredores da Fazenda Quebó. Cerca de 37 Km ENE (em linha reta) de Nobres. Savana arborizada (cerrado) mais densa em topo de morro com solo férrico (canga).",NA,NA,"Subarbusto subescandente; flores creme-alaranjadas.","ESA038408","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Nobres","-56.3274993896484","-14.7202997207642","ESA038408",NA,NA,NA,NA,"1997","08","09","176011","auto",NA,NA,NA,NA,NA,NA
"155","2020-11-04 11:11:07-03","ESALQ","ESA","38407","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15576.0","1997","04","24",NA,"Brasil","Mato Grosso","BR-080. Cachoeira de um afluente do Rio Peixoto de Azevedo (localmente chamada de cachoeirinha). Cerca de 63 Km de Matupá em direção ao Rio Xingu. Gleba Leonislândia. Mata ciliar.",NA,NA,"Erva; botões verdes.","ESA038407","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Peixoto de Azevedo","-54.9796981811523","-10.2230997085571","ESA038407",NA,NA,NA,"-10,416,667","1997","08","09","259886","auto",NA,NA,NA,NA,NA,NA
"156","2020-11-04 11:11:07-03","ESALQ","ESA","38405","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17860.0","1997","06","12",NA,"Brasil","Mato Grosso","Estrada do Capixaba. Cerca de 20km NE de Tapurah. Savana arborizada com mata ciliar adjacente",NA,NA,"Subescandente; flores creme com carena espiralada arroxeada.","ESA038405","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","Tapurah","-56.5416984558105","-12.7849998474121","ESA038405",NA,NA,NA,NA,"1997","10","17","190293","auto",NA,NA,NA,NA,NA,NA
"157","2020-11-04 11:11:07-03","ESALQ","ESA","38406","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17813.0","1997","06","12",NA,"Brasil","Mato Grosso","Estrada MT-010. Cerca de 5km do entroncamento com MT-338. Savana arborizada com trechos alagáveis",NA,NA,"Subescandente; flores arroxeadas.","ESA038406","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","Tapurah","-56.5416984558105","-12.7849998474121","ESA038406",NA,NA,NA,NA,"1997","10","17","190293","auto",NA,NA,NA,NA,NA,NA
"158","2020-11-04 11:11:07-03","ESALQ","ESA","73285","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25034.0","2001","07","04",NA,"Brasil","Minas Gerais","Serra do Cipó. Estrada entre a sede do IBAMA e a Cachoeira da Farofa, ca. 5, 5 km da sede. Entre o Ribeirão Mascates e a Cachoeira da Farofa. 950 m.s.m. Campo arenoso com mata ciliar adjacente.",NA,NA,"Erva, ca. 1, 2 m alt.; flores passando de róseas para creme.","ESA073285","Magnoliophyta",NA,NA,"Lewis, G.P.","Santana do Riacho","-43.7144012451172","-19.1688995361328","ESA073285","950","950",NA,NA,"2009",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"159","2020-11-04 11:11:07-03","ESALQ","ESA","38397","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16916.0","1997","05","22",NA,"Brasil","Mato Grosso","Fazenda Camargo. Cerca de 7 Km NW (em linha reta) de Diamantino. Savana arborizada (cerrado).",NA,NA,"Subarbusto, ca. 1, 5 m alt.; estandarte amarelo, alas alvas; carenas roxas.","ESA038397","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Diamantino","-56.3","-14.17","ESA038397",NA,NA,"-56.3","-14.17","1997","08","09",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 11:11:07-03","ESALQ","ESA","93557","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C. et al.","23877.0","2000","07","14",NA,"Brasil","Goiás",NA,NA,NA,NA,"ESA093557","Magnoliophyta",NA,NA,"Lewis, G.P.","Piranopólis",NA,NA,"ESA093557",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:11:07-03","ESALQ","ESA","66597","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C. et al.","24055.0","2000","07","17",NA,"Brasil","Tocantins",NA,NA,NA,NA,"ESA066597","Magnoliophyta",NA,NA,"Lewis, G.P.","Natividade","-47.7233009338379","-11.7096996307373","ESA066597",NA,NA,NA,NA,"2009",NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA
"162","2020-11-04 11:11:07-03","ESALQ","ESA","71061","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Farah, F.T.","537.0","1998","10","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"ESA071061","Magnoliophyta",NA,NA,"Lewis, G.P.","Patrocínio","-46.9925003051758","-18.9438991546631","ESA071061",NA,NA,NA,NA,"2009",NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"163","2020-11-04 11:11:07-03","ESALQ","ESA","66662","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C. et al.","24120.0","2000","07","17",NA,"Brasil","Tocantins",NA,NA,NA,NA,"ESA066662","Magnoliophyta",NA,NA,"Lewis, G.P.","Natividade","-47.7233009338379","-11.7096996307373","ESA066662",NA,NA,NA,NA,"2009",NA,NA,"59394","auto",NA,NA,NA,NA,NA,NA
"164","2020-11-04 11:11:07-03","ESALQ","ESA","38396","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15637.0","1997","04","24",NA,"Brasil","Mato Grosso","BR-080. Cachoeirinha do Rio Peixoto. Cerca de 63 Km de Matupá em direção ao Rio Xingu. Gleba Leonislândia. Encrave de savana arborizada em área florestada.",NA,NA,"Escandente; flores verde-claras.","ESA038396","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Peixoto de Azevedo","-54.9796981811523","-10.2230997085571","ESA038396",NA,NA,NA,"-10,416,667","1997","08","09","259886","auto",NA,NA,NA,NA,NA,NA
"165","2020-11-04 11:11:07-03","ESALQ","ESA","38399","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16477.0","1997","05","19",NA,"Brasil","Mato Grosso","Cerca de 30 Km NE (em linha reta) de Nobres. BR-242, ca. 2 Km do entroncamento com a BR 364/163. Crista da Serra da Caixa Furada. Savana arborizada (cerrado) sobre afloramento rochoso.",NA,NA,"Subarbusto, ca. 1, 5 m alt.; flores creme-amareladas com quilha roxa.","ESA038399","Magnoliophyta",NA,"(Benth.) Marechal","Souza, V.C.","Nobres","-56.3274993896484","-14.7202997207642","ESA038399",NA,NA,NA,"-14,533,333","1997","08","09","176011","auto",NA,NA,NA,NA,NA,NA
"166","2020-11-04 11:11:07-03","ESALQ","ESA","38401","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16548.0","1997","05","20",NA,"Brasil","Mato Grosso","Crista da Serra da Bocaina. 15 Km SW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Savana arborizada (cerrado) entre rochas.",NA,NA,"Arbusto, ca. 1, 5 m alt.; corola creme-amarelada com quilha arroxeada.","ESA038401","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","Alto Paraguai","-56.4824981689453","-14.5136003494263","ESA038401",NA,NA,NA,NA,"1997","10","17","78022","auto",NA,NA,NA,NA,NA,NA
"167","2020-11-04 11:11:07-03","ESALQ","ESA","61127","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22622.0","1999","05","18",NA,"Brasil","Bahia","Estrada Barra da Estiva - Ituaçu. Morro da Antena de Televisão. 13o41'29, 8S, 41o19'05, 1W. 1020 m. s. m. Campo rupestre.",NA,NA,"Planta subescandente; botões creme; flores creme-arroxeadas.","ESA061127","Magnoliophyta",NA,"(Benth.) Marechal, Mascheria&Stainier","Souza, V.C.","Barra da Estiva","-41.3269004821777","-13.6260995864868","ESA061127",NA,NA,NA,NA,"1999","11","14","61861","auto",NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:11:07-03","ESALQ","ESA","38402","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16987.0","1997","05","23",NA,"Brasil","Mato Grosso","Fazenda Caeté (Parte da Fazenda Baronesa), 15 Km ESE (em linha reta) de Diamantino. Savana arborizada (Cerrado) sobre solo pedregoso, com trechos de canga.",NA,NA,"Subarbusto com ramos escandentes; flores creme.","ESA038402","Magnoliophyta",NA,"(Benth.) Marechal","Elias, S.I.","Diamantino","-56.4460983276367","-14.4085998535156","ESA038402",NA,NA,NA,NA,"1997","10","17","134442","auto",NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:11:07-03","ESALQ","ESA","15533","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Souza, V.C.","6088.0","1994","06","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,"ESA015533","Magnoliophyta",NA,NA,"Moreira, J.A.","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424","ESA015533",NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:11:07-03","ESALQ","ESA","132431","PreservedSpecimen","Plantae","Fabaceae","Vigna","peduncularis","Vigna peduncularis",NA,"Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","11116.0","2012","04","29",NA,"Brasil","Ceará","10,7km SWW (em linha reta) de Itatira. Caatinga arbórea aberta com afloramentos rochosos.",NA,NA,"Volúvel, frutos imaturos verdes. Sobre afloramento rochoso","ESA132431","Magnoliophyta",NA,"(Kunth) Fawc.& Rendle","Paula-Souza, J.","Santa Quitéria","-40.1567001342773","-4.33194017410278",NA,NA,NA,NA,NA,"2012","05","01","62463","auto",NA,NA,NA,NA,NA,NA
"171","2021-01-14 15:28:22-03","MN","R","67139","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Smith, H.","214",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-14 15:28:22-03","MN","R","68230","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Netto, L.S.M.","s.n.","1862","06",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","06","14",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-01-14 15:28:22-03","MN","R","23168","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Malme, G.O.A.","1638 b","1902","06","19",NA,"Brasil","Mato Grosso",NA,NA,NA,"Herb. Brasil. Regnell. Musei bot. Stckholm. Plantae Itineris. Regnelliani IIdi.",NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,"2011","06","14","74875","auto",NA,NA,NA,NA,NA,NA
"174","2021-01-14 15:28:22-03","MN","R","33161","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Mello Filho, L.E.","5531","1932","08","31",NA,"Brasil","Minas Gerais",NA,NA,NA,"Jardim Botanico de Bello Horzonte.",NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2011","05",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"175","2021-01-14 15:28:22-03","MN","R","33160","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Mello Filho, L.E.","5537","1933","07","22",NA,"Brasil","Minas Gerais",NA,NA,NA,"Jardim Botanico de Bello Horizonte.",NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"2011","06","14","17082","auto",NA,NA,NA,NA,NA,NA
"176","2021-01-14 15:28:22-03","MN","R","131096","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Trinta, Z.A.; Fromm-Trinta, E.","38","1960","01","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.","Três Marias","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,"2011","06","14","54667","auto",NA,NA,NA,NA,NA,NA
"177","2021-01-14 15:28:22-03","MN","R","5231","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","firmula","Ancistrotropis firmula",NA,"Ducke, W.A.","1678","1916","04","25",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"(Mart. ex Benth.) A. Delgado","Silva, E.D.","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,"2011","06","14","279177","auto",NA,NA,NA,NA,NA,NA
"178","2021-01-14 15:28:22-03","MN","R","66671","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Dusén, P.K.H.","4118","1904","03","01",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-01-14 15:28:22-03","MN","R","27729","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Hoehne, F.C.","2019","1919","01",NA,NA,"Brasil","Rondônia",NA,NA,NA,"Comissão Rondon.",NA,NA,NA,"(Kunth) A. Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-01-15 14:41:37-03","MN","R","27977","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Lindman, C.A.M.","A - 1275","1893","02","24",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Herb. Brasil. Regnell. Musei. bot. Stockholm. Exped. Imae Regnellian. Phanerogamae",NA,NA,NA,"(Kunth) A. Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-01-14 15:28:22-03","MN","R","66902","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Dusén, P.K.H.",NA,"1904","01","07",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-01-14 15:28:22-03","MN","R","67119","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Araújo, D.",NA,"1910","04","18",NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"Araripe","-40.0461006164551","-7.21250009536743",NA,NA,NA,NA,NA,NA,NA,NA,"24561","auto",NA,NA,NA,NA,NA,NA
"183","2021-01-14 15:28:22-03","MN","R","130966","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Santo, E.A.A.; Sacco, J.C.","1765","1963","04","13",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"184","2021-01-14 15:28:22-03","MN","R","67129","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Hoehne, F.C.","2577","1911","03",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,"Commissão Rondon",NA,NA,NA,"(Kunth) A. Delgado",NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"185","2021-01-14 15:28:22-03","MN","R","103227","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Smith, L.B.","6935","1952","04","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"900","900","4355W","1940S",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"186","2021-01-14 15:28:22-03","MN","R","103232","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Smith, L.B.","6901","1952","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"Jaboticatubas","-43.7449989318848","-19.513599395752",NA,"900","900","4340W","1925S",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"187","2021-01-15 14:41:37-03","MN","R","66629","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Vidal, J.","I - 634","1945","03","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"São Sebastião do Paraíso","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"188","2021-01-14 15:28:22-03","MN","R","5185","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Ducke, W.A.","17089","1918","08","03",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,"(Kunth) A. Delgado",NA,"Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"189","2021-01-14 15:28:22-03","MN","R","66014","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Vidal, J.",NA,"1939","03",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Collecção do Naturalista José Vidal (do Museu Nacional)",NA,NA,NA,"(Kunth) A. Delgado",NA,"Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"190","2021-01-14 15:28:22-03","MN","R","66026","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Vidal, J.",NA,"1939","01",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Collecção do Naturalista José Vidal (do Museu Nacional)",NA,NA,NA,"(Kunth) A. Delgado",NA,"Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"191","2021-01-14 15:28:22-03","MN","R","67127","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Hoehne, F.C.","4697","1911","03",NA,NA,"Brasil","Mato Grosso","Coxipó da Ponte",NA,NA,"Commissão Rondon",NA,NA,NA,"(Kunth) A. Delgado",NA,"Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"192","2021-01-14 15:28:22-03","MN","R","67105","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Hoehne, F.C.","4702","1911","03",NA,NA,"Brasil","Mato Grosso","Coxipó da Ponte",NA,NA,"Commissão Rondon","R010035509",NA,NA,"(Kunth) A. Delgado",NA,"Cuiabá","-56.0966987609863","-15.5960998535156","R010035509",NA,NA,NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"193","2021-01-14 15:28:22-03","MN","R","27727","PreservedSpecimen","Plantae","Fabaceae","Ancistrotropis","peduncularis","Ancistrotropis peduncularis",NA,"Hoehne, F.C.","2240","1909","03",NA,NA,"Brasil","Mato Grosso","Tapirapoan",NA,NA,"Comissão Rondon.",NA,NA,NA,"(Kunth) A. Delgado",NA,"Barra do Bugres","-57.1810989379883","-15.0725002288818",NA,NA,NA,NA,NA,NA,NA,NA,"173387","auto",NA,NA,NA,NA,NA,NA
"194","2021-01-14 15:30:08-03","MN","R","108779","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","peduncularis","Phaseolus peduncularis",NA,"Mello Filho, L.E.","1774","1959","07","10",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Kunth","Andrade-Lima, A.D.",NA,NA,NA,NA,NA,NA,NA,NA,"1973","07","09",NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-01-14 15:30:41-03","MN","R","8596","PreservedSpecimen","Plantae","Fabaceae","Vigna","firmula","Vigna firmula",NA,"Glaziou, A.F.M.","20909","1895","07","12",NA,"Brasil","Goiás",NA,NA,NA,"Plantas do Brasil Central.","R000008596",NA,NA,"(Mart. ex Benth.) Maréchal, Mascherpa & Stainier","Fevereiro, P.C.A.","Cachoeira do Rio Macaco",NA,NA,"R000008596_001",NA,NA,NA,NA,"1979","07","31",NA,NA,NA,NA,NA,NA,NA,NA
