"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"43","2020-02-08 09:54:05-03","NBC","NL-BOTANY","WAG.1550016","PreservedSpecimen","Plantae",NA,"Malpighiales","Guttiferae","Vismia","micrantha","Vismia micrantha","Mart.","Irwin HS; Harley RM; Onishi E",NA,"1971","01","13","Southern America","Brazil",NA,"Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. base of Serra da Piedade, ca. 35km E. of Belo Horizonte, road to Caeté.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1550016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1550016","NL-WAG1550016",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"44","2020-11-04 11:11:18-03","ESALQ","ESA","19067","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Souza, V.C. et al.","8035.0","1995","03","09",NA,"Brasil","Minas Gerais",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,"ESA019067",NA,"Bittrich, V.","Ouro Branco",NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:11:18-03","ESALQ","ESA","7325","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","Rodrigues, R.R. ; Morellato, L.P.C.",NA,"1987","01","09",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"ESA007325","ESA007325","Rodrigues, R.R.","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:11:18-03","ESALQ","ESA","130296","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35499.0","2013","03","22",NA,"Brasil","São Paulo","Fragmento 41 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5087","-44.8187","727","727",NA,NA,"ESA130296",NA,"Souza, V.C.","Queluz",NA,"2013",NA,NA,NA,NA,NA,NA,"-22.5087","-44.8187",NA,NA,NA
"47","2020-11-04 11:11:18-03","ESALQ","ESA","23609","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart. ex A. St.-Hil.","Souza, V.C. et al.",NA,"1994","01","16",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"ESA023609","ESA023609","Martins, M.V.","Santa Bárbara",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:11:18-03","ESALQ","ESA","7324","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","Mart.","Rodrigues, R.R. ; Morellato, L.P.C.",NA,"1986","03","27",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"ESA007324","ESA007324","Rodrigues, R.R.","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:17:58-03","UFV","VIC","11210","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","micrantha","Vismia micrantha","Mart","Silva, A.F.","1590","1987","12","14",NA,"Brasil","São Paulo","Flora da Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,NA,NA,"Árvore de 5 m, botões florais ferruginosos.","VIC011210",NA,NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.075",NA,NA,NA
"50","2019-11-21 14:33:25-03","UFJF","CESJ","2268","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","L. Roth","2268","1955","03","12","América do Sul","Brasil","Minas Gerais","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore do Cerrado, flores brancas perfumadas.","CESJ002268",NA,"G.H. Shimizu; M.V. Martins","Belo Horizonte",NA,"2017","02",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-06-30 18:32:06-03","UFJF","CESJ","30742","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","M.A. Manhães","21","1999","05","22","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Próximo ao Centro de Informações.",NA,NA,NA,NA,NA,"Frutos amarelo-esverdeados.","CESJ030742",NA,"G.H. Shimizu; M.V. Martins",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-30 18:32:06-03","UFJF","CESJ","32884","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","F.R.G. Salimena; P.H. Nobre; M.A. Manhães","s.n.","2001","05",NA,"América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,NA,NA,"Arvoreta, ca 2,0m, frutos maduros amarelados.","CESJ032884",NA,"G.H. Shimizu; M.V. Martins",NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-07-02 18:52:31-03","UFJF","CESJ","57895","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","R.M.Mello; L.C.Pereira; A.S. Rodrigues","11","2011","05","28","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arvoreta, folhas opostas, simples, de borda lisa, lanceolada. Frutos pequenos, do tipo baga, verdes e maduros, estes de coloração marrom escuro. &nf;Coletado na estrada a caminho da Mata Grande, próximo a bifurcação para a ponte de pedra / lago dos espelho","CESJ057895",NA,"G.H. Shimizu; M.V. Martins","Lima Duarte",NA,"2017","02",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:33:25-03","UFJF","CESJ","9724","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","L. Krieger","CESJ9724","1970","12","19","América do Sul","Brasil","Minas Gerais",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,"Arbusto, flores em botão.","CESJ009724",NA,"G.H. Shimizu; M.V. Martins","Itabirito",NA,"2017","02",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:33:25-03","UFJF","CESJ","72132","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","R. Marquete; N. Marquete; M.C. Valente; L.C. Giordano; J.C. Silva; J.G. Santos","3216","2002","05","08","América do Sul","Brasil","Minas Gerais","Conceição de Ibitipoca, na trilha para Ponte de Pedra, próximo ao Rio do Salto","-43.892222","-21.711111","1341","1341",NA,"Solo areno/pedregoso (rupícolas, relevo íngreme, campo rupestre. Arbusto semi-heliófilo, ca. 4m alt. Tronco com casca lisa, cor marrom da base até os ramos, folhas membranáceas, discolores verdes, opacas nas duas faces, frutos imaturos de cor verde.","CESJ072132",NA,"G.H. Shimizu; M.V. Martins","Lima Duarte",NA,"2018","10","02",NA,NA,NA,NA,"-43.892222","-21.711111",NA,NA,NA
"56","2019-11-21 14:33:25-03","UFJF","CESJ","36734","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","A.S.M. Valente","152","2002","02","23","América do Sul","Brasil","Minas Gerais","Vilarejo de Mogol","-43.793098449707","-21.8425006866455",NA,NA,NA,"Arvoreta, frequente em áreas em regeneração. Pioneira polinizada por abelhas. Flores alvas, anteras e estigma creme. Folha discolor.","CESJ036734",NA,"G.H. Shimizu; M.V. Martins","Lima Duarte",NA,"2017","02",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:33:25-03","UFJF","CESJ","41422","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","A.S.M. Valente; C.N. Matozinhos; L.C.S. Assis; K. Antunes; F.R.G. Salimena; A.J. Fernandes Júni","375","2004","02","24","América do Sul","Brasil","Minas Gerais","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Arbusto, ca. 1,7m alt., na borda da mata.","CESJ041422",NA,"G.H. Shimizu; M.V. Martins","Rio Preto",NA,"2018","02",NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:33:25-03","UFJF","CESJ","45757","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","micrantha","Vismia micrantha","A. St.-Hil.","J.R. Stehmann; R.V.M.Passos; M.C.Ribeiro","3391","2003","02","15","América do Sul","Brasil","Minas Gerais","Serra do Caraça, Próximo à entrada de Taboões.","-43.4152984619141","-19.959400177002",NA,NA,NA,"Árvore, ca. 4m alt., flores estaminadas.","CESJ045757",NA,"G.H. Shimizu; M.V. Martins","Santa Bárbara",NA,"2017","02",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-05-29 15:50:03-03","UNICAMP","UEC","053624","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Silva, AF","1590","1987","12","14",NA,"Brazil","São Paulo",NA,"-45.9375","-23.716667",NA,NA,NA,"flor, Árvore de 5m, botões florais ferruginosos.","UEC146892","UEC146892",NA,"São José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA
"60","2019-08-20 10:15:57-03","UNICAMP","UEC","114986","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Leite, EC","839","1999","02","03",NA,"Brazil","São Paulo","Reserva Biológica Municipal da Serra do","-46.25","-23.25",NA,NA,NA,"flor, 3m.","UEC146895","UEC146895","Aguiar, OT","Jundiaí",NA,NA,NA,NA,NA,NA,NA,NA,"-46.25","-23.25",NA,NA,NA
"61","2020-05-29 15:50:03-03","UNICAMP","UEC","064298","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Souza, VC; Souza, JP; Miyagi, PH","8035","1995","03","09",NA,"Brazil","Minas Gerais","Estrada velha Ouro Branco - Ouro Preto,","-43.627222","-20.522222",NA,NA,NA,"flor, Árvore, ca. 6m alt., flores creme. Mata.","UEC146899","UEC146899","Bittrich, V","Ouro branco",NA,"1997","04",NA,NA,NA,NA,NA,"-43.627222","-20.522222",NA,NA,NA
"62","2021-03-01 16:31:55-03","UNICAMP","UEC","161633","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Arzolla, FARDP; Shepherd, GJ; Paula, GCR; Vilela, FESP","1186","2007","11","29",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.","-46.537022","-23.358264","1158","1158",NA,"Arbusto, 3 metros, botões florais.; Floresta Ombrófila Densa de porte baixo, sobre quartzito.","UEC039087","UEC039087","Arzolla, FARDP","Mairiporã",NA,"2007","11",NA,NA,NA,NA,NA,"-46.537022","-23.358264",NA,NA,NA
"63","2021-03-01 16:31:55-03","UNICAMP","UEC","193830","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Martins, MV; Shimizu, GH; Lima, LV","400","2017","02","07",NA,"Brazil","Minas Gerais","Parque Estadual do Ibitipoca, lado oposto do centro de visitantes Saint-Hilaire","-43.897083","-21.712417","1352","1352",NA,"Arbusto 70 cm, exsudato alaranjado; flores abundantes, pétalas brancas com listras negras","UEC177621","UEC177621","Martins, MV","Lima Duarte",NA,"2017","02",NA,NA,NA,NA,NA,"-43.897083","-21.712417",NA,NA,NA
"64","2021-03-01 16:31:55-03","UNICAMP","UEC","193831","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Martins, MV; Shimizu, GH; Lima, LV","401","2017","02","07",NA,"Brazil","Minas Gerais","Parque Estadual do Ibitipoca, lado oposto da loja de souvenir","-43.897111","-21.712444","1352","1352",NA,"Arbusto 1,5 m, exsudato alaranjado; poucas flores abertas, inicio de frutificação, pétalas brancas com listras negras","UEC177622","UEC177622","Martins, MV","Lima Duarte",NA,"2017","02",NA,NA,NA,NA,NA,"-43.897111","-21.712444",NA,NA,NA
"65","2021-03-01 16:31:55-03","UNICAMP","UEC","193844","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Martins, MV; Uemoto, KAV","394","2017","01","12",NA,"Brazil","São Paulo","Serra do Japi, trilha para mirante, na bifurcação, proximo a antena","-46.94025","-23.232417","1187","1187",NA,"Arbusto 3m, exsudato alaranjado; botões e flores","UEC177615","UEC177615","Martins, MV","Jundiaí",NA,"2017","01",NA,NA,NA,NA,NA,"-46.94025","-23.232417",NA,NA,NA
"66","2021-03-01 16:31:55-03","UNICAMP","UEC","205652","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Pires, TP; Padua, CN; Brocanello, BO; Silva, BG","211","2019","05","14",NA,"Brazil","São Paulo","Serra do Japi - Trilha Monte Horébe, Local: Borda da trilha, copa em pleno sol e sub-bosque com sombra. Solo: umido com serrapilheira.","-47.559494","-23.402925",NA,NA,NA,"Hábito: Arbóreo. Látex: Alaranjado em pouca quantidade. Odor: suave no caule. Altura: 5,0m.","UEC164524","UEC164524 UEC164524_v01 UEC164524_v02 UEC164524_v03 UEC164524_v04 UEC164524_v05","Shimizu, GH","Jundiaí",NA,"2019","05","23",NA,NA,NA,NA,"-47.559494","-23.402925",NA,NA,NA
"67","2020-01-13 15:09:03-03","UNICAMP","UEC","202079","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Salimena, FRG; Costa, IA; Nobre, PH","2691","2008","03","02",NA,"Brazil","Minas Gerais","Brasil, Minas Gerais, LimaDuarte, Serra Negra, Fazenda Serra Negra, Cachoeira da Mamãe Oxum.","-43.836722","-21.935",NA,NA,NA,NA,"UEC178396","UEC178396","Shimizu, GH; Martins, MV","Lima Duarte",NA,"2019","12",NA,NA,NA,NA,NA,"-43.836722","-21.935",NA,NA,NA
"68","2021-03-01 16:31:55-03","UNICAMP","UEC","202080","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Ribeiro, JHC; Fonseca, CR; Amorim, ET","247","2012","07","11",NA,"Brazil","Minas Gerais","Brasil, Minas Gerais, Rio Preto, Serra Negra, Neném Roque.","-43.871389","-21.979444","1070","1070",NA,"Arvoreta, 0,5.Látex alaranjado.Indivíduo 1396 fitosociologia.; Solo quartzitico.","UEC173435","UEC173435","Shimizu, GH; Martins, MV","Rio Preto",NA,"2019","12",NA,NA,NA,NA,NA,"-43.871389","-21.979444",NA,NA,NA
"69","2021-03-01 16:31:55-03","UNICAMP","UEC","203410","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Marquete, R; Marquete, N; Valente, MC; Giordano, LC; Joel, CS; Santos, JG","3216","2002","05","08",NA,"Brazil","Minas Gerais","Brasil, Minas Gerais, Lima Duarte.Distrito de Conceição do Ibitipoca.Na trilha para Ponte de Pedra próximo ao Rio do Salto.","-43.892222","-21.711111","1341","1341",NA,"Arbusto semi-heliófilo, com cerca de 4 metros de altura.Tronco com casca lisa, cor marrom da base até os ramos, folhas membranáceas, discolores verdes, opacas nas duas faces, frutos imaturos de cor verde.; Textura do solo:areno/pedra","UEC178401","UEC178401","Shimizu, GH; Martins, MV","Lima Duarte",NA,"2018","10","02",NA,NA,NA,NA,"-43.892222","-21.711111",NA,NA,NA
"70","2021-03-01 16:31:55-03","UNICAMP","UEC","203416","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Duarte, AP","7568","1963","02","13",NA,"Brazil","Minas Gerais","Brasil, Minas Gerais, Parque Nacional da Serra do Cipó.Serra do Cipó, km 133.",NA,NA,NA,NA,NA,"Pequeno arbusto.; Formação de transição de ciliar para campo.","UEC176443","UEC176443","Shimizu, GH; Martins, MV","Serra do Cipo",NA,"2019","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:31:55-03","UNICAMP","UEC","206273","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Folli, DA","2546","1995","02","01",NA,"Brazil","Espírito Santo","Sítio Guaçuvirá-ICEB-Venda Nova do Imigrante-ES-Brasil.Ao lado das casas na chapada.","-41.1347007751465","-20.3397006988525",NA,NA,NA,"Porte:Arbustivo&nf;Forma Vida:Terrestre&nf;Cor Botão:Verde claro&nf;Cor Flor:Branco&nf;Cor Exsudação:Amarelo&nf;Descamação:Ausente&nf;Forma Fuste:Cilíndrico&nf;Superfície Casca:Áspera&nf;Altura Total (m):3&nf;Altura Fuste (m):1&nf;Cap Fuste (cm):28&nf;Diâ","UEC164969","UEC164969","Shimizu, GH; Martins, MV","Venda Nova Do Imigrante",NA,"2017","05",NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:31:55-03","UNICAMP","UEC","201291","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Colletta, GD; Flores, TB","492","2010","04","11",NA,"Brazil","Minas Gerais","Brasil, Minas Gerais, Alto Caparaó.Parque Nacional do Caparaó, trilha para o pico da Bandeira entre Tronqueira e a sede administrativa.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Árvore 6 m alt.;frutos imaturos verdes e indumento ferrugíneo na face abaxial das folhas.","UEC176528","UEC176528","Shimizu, GH; Martins, MV","Alto Caparaó",NA,"2017","05",NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:31:55-03","UNICAMP","UEC","145921","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Forzza, RC; Assis, LCS; Jardim, JG; Lima, R; Menini Neto, L; Lucas, E","3032","2004","03","09",NA,"Brazil","Minas Gerais","Parque Estadual da Serra da Ibitipoca, proximdades do Rio do Salto","-43.793098449707","-21.8425006866455","1200","1200",NA,"arbusto 3m, folhas discolores, com nervuras ferrugíneas, pecíolos, ramos e inflorescências ferrugíneas, pétalas e estames creme","UEC127872","UEC127872","Martins, MV","Lima Duarte",NA,"2016","09",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-05-29 15:50:03-03","UNICAMP","UEC","073493","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Baitello, JB","448","1994","03","29",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar., Estrada do rio Bonito e Paraibuna.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"flor, Arvoreta, fruto jovens.","UEC146894","UEC146894","Aguiar, OT","Cunha",NA,"1994","04",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:15:57-03","UNICAMP","UEC","184234","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Wanderley, MDGL","289","1981","02","13",NA,"Brazil","São Paulo","Reserva do Florestal.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"UEC106236","UEC106236","Bittrich, V","Cunha",NA,"1997","06",NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:15:57-03","UNICAMP","UEC","35501","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Fonzar, LPCM; Rodrigues, RR","15983","1984","05","29",NA,"Brazil","São Paulo","Serra do Japi, Mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Fruto, Arvoreta de 3m, com frutos.","UEC146897","UEC146897","Rodrigues, RR","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:15:57-03","UNICAMP","UEC","40338","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Morellato-Fonzar, LPC; Rodrigues, RR","16821","1985","01","07",NA,"Brazil","São Paulo","Serra do Japi, Mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,"flor, Árvore, 4m alt., flores amareladas.","UEC124001","UEC124001",NA,"Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:31:55-03","UNICAMP","UEC","75340","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Rodrigues, RR; Morellato, LPC","s.n.","1986","03","23",NA,"Brazil","São Paulo","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Árvore de 8m de altura, com flores de cor creme-ferrugíneas.","UEC032150","UEC032150","Rodrigues, RR","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:31:55-03","UNICAMP","UEC","75341","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Rodrigues, RR; Morellato, LPC","s.n.","1987","01","09",NA,"Brazil","São Paulo","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Arvoreta de 6m de altura, com flores jovens e botões de cor branca, e flores brancas.","UEC032152","UEC032152","Rodrigues, RR","Jundiaí",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-05-29 15:50:03-03","UNICAMP","UEC","073417","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","(Mart.) A.St.-Hil.","Goldenberg, R","41","1995","04","28",NA,"Brazil","São Paulo","Serra do Japi, Perto do Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Fruto, Arbusto, 3m alt., com flores brancas e frutos verdes.","UEC146896","UEC146896","Bittrich, V","Jundiaí",NA,"1997","04",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-06 09:55:50-03","UFOP","OUPR","17577","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","01","31",NA,"Brasil","Minas Gerais","Base do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores amarelo-pálidas. Cerrado",NA,NA,"Badini, J.","Ouro Preto",NA,"1976","06","18","44599","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-06 09:55:50-03","UFOP","OUPR","17575","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1978","05","08",NA,"Brasil","Minas Gerais","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores pálidas. Capoeiras",NA,NA,"Badini, J.","Ouro Preto",NA,"1978","05","17","44599","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-06 09:55:50-03","UFOP","OUPR","17583","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","02","04",NA,"Brasil","Minas Gerais","Campo Grande","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, pétalas amareladas brancacentas com pontos marrons extrenamente e vivescente e pilosa internamente. Campo",NA,NA,"Badini, J.","Ouro Preto",NA,"1971","02","04","44599","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-06 09:55:50-03","UFOP","OUPR","17576","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","01","08",NA,"Brasil","Minas Gerais","Campo Grande","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores pálidas. Campo",NA,NA,"Badini, J.","Ouro Preto",NA,"1971","01","08","44599","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-06 09:55:50-03","UFOP","OUPR","17579","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","02","04",NA,"Brasil","Minas Gerais","Campo Grande, Subida do Campo Grande","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, pétalas amareladas brancacentas com pontos marrons extrenamente e vivescente e pilosa internamente",NA,NA,"Badini, J.","Ouro Preto",NA,"1971","02","04","44599","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-06 09:55:50-03","UFOP","OUPR","17578","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1971","02","20",NA,"Brasil","Minas Gerais","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flores pálidas. Cerrado",NA,NA,"Badini, J.","Ouro Preto",NA,"1971","02","20","44599","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-06 09:55:50-03","UFOP","OUPR","17581","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","micrantha","Vismia micrantha","A.St.-Hil.","Badini, J.","s.n.","1945","02","22",NA,"Brasil","Minas Gerais","Morro do Cruzeiro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, flor pálida amarelada. Canga",NA,NA,NA,"Ouro Preto",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
