"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"49","2020-12-21 16:36:19-03","MBM","MBM","87484","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, L.R.","Landrum, L.R.","4192","1982","01","27","Southern America","Brazil","Rio de Janeiro","Teresópolis","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"MBM087484","MBM087484",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:36:19-03","MBM","MBM","81861","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, L.R.","Landrum, L.R.","4192","1982","01","27","Southern America","Brazil","Rio de Janeiro","Teresópolis","Terezópolis","-42.9655990600586","-22.4122009277344",NA,NA,"MBM081861","MBM081861",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:36:19-03","MBM","MBM","47564","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Kawasaki, M.L.","Nilza; et al.; et al.","287","1960","10","20","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM047564","MBM047564",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:36:19-03","MBM","MBM","87492","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, L.R.","Landrum, L.R.","4197","1982","01","27","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075004577637","-22.9027996063232",NA,NA,"MBM087492","MBM087492",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:36:19-03","MBM","MBM","81868","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, L.R.","Landrum, L.R.","4013","1981","12","20","Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM081868","MBM081868",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:36:19-03","MBM","MBM","187155","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Landrum, L.R.","Kawasaki, M.L.; et al.; et al.","896","1995","10","25","Southern America","Brazil","São Paulo","São Paulo","Jargim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"MBM187155","MBM187155",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7558","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Haroldo C. de Lima; Sebastião J. da Neto; W. da Silva","8274","2016","07","06",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Comércio","-43.491667","-22.569444",NA,"Árvore com 17 m alt. Tronco com casca escamosa, cartácea, DAP ca. 40 cm. Frutos carnosos, alvo-esverdeados, tornando-se verde-amarelados. Ocasional.; Mato escuro. Mata de encosta.","FCAB007558",NA,"786","786",NA,NA,NA,NA,NA,NA,"-43.491667","-22.569444",NA,NA,NA,NA,NA
"56","2015-09-04 20:52:38-03","MNHN","RECOLNAT_MNHN_P","P05204692","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Guillemin",NA,"1839","1","1",NA,"Brasil",NA,NA,"Cultive chez m. Marez dans la Serra dos Orgãos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204692' target='other'> <mi>dwc_moreinfo</mi></a>","P05204692","P05204692_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1015",NA,NA
"57","2015-09-04 20:52:01-03","MNHN","RECOLNAT_MNHN_P","P05204691","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05204691' target='other'> <mi>dwc_moreinfo</mi></a>","P05204691","P05204691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1100",NA,NA
"58","2020-12-11 11:39:03-03","UFMG","BHCB","50427","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:39:03-03","UFMG","BHCB","109511","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Baitello, JB; Souza, D; Silva, EL","1794","2005","11","05","Southern America","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Ao longo da trilha da represa, próximo ao alojamento.","-47.9900016784668","-23.8700008392334",NA,"Arvoreta isolada, 4m de altura, flores creme esbranquiçadas.","BHCB000777","BHCB000777",NA,NA,"2007","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-11 17:20:39-03","UFPR","UPCB","3557","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) L.R.Landrum","Mattos, J.","Mattos, J.",NA,"1960","10","20",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,"7m, cultivado no Jardim Botânico, florindo em outubro..",NA,NA,NA,NA,"1961","53584","auto",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","309250","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","Bruce K. Holst","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4686","1987","2","4","South America","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 10","-46","-23.58333",NA,NA,NA,NA,"870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-11","1",NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","3181257","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","L. Landrum","Leslie R. Landrum","Landrum 4192","1982","1","27","South America","Brazil","Rio de Janeiro",NA,"Teresópolis, Parque Nacional Serra dos Orgãos, near main entrance. Evergreen tropical foest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","3185883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","L.R. Landrum & N.L. Kawasaki","KAWASAKI","KAWASAKI 896","1995","10","25","South America","Brazil","São Paulo",NA,"Capital. Jardim Botâncio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","3185982","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","L.R. Landrum","Leslie R. Landrum","Landrum 4197","1982","1","26","South America","Brazil","Rio de Janeiro",NA,"Jardim Botanico. Cultivated plants.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","3186065","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","L.R. Landrum","Souza","Souza 697","1981",NA,NA,"South America","Brazil","São Paulo",NA,"São Paulo, Parque do Estado de São Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","309257","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Paivaea","langsdorfii","Paivaea langsdorfii","O. Berg",NA,"A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4530A","1987","2","3","South America","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1","-46","-23.58333",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","1",NA
"67","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","49605",NA,"Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"M. Simonelli; J. Balbino, R Pessotti","1596","2008","08","06",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.1347007751465","-20.3397006988525",NA,"4,5m de alt., frutos verdes. Coleta de sementes.","MBML049605","MBML049605",NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","13292",NA,"Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M. Sobral/2003","V. Demuner; et al","1365","2000","08","10",NA,"Brasil","Espírito Santo","Santa Teresa","Valsugana Velha","-40.576944","-19.963056",NA,"Arvore 14m, DAP 35cm, fuste 7m, frutos imaturos de cor verde, maduros amarelos. Trilha principal, 10m ao final.","MBML013292","MBML013292",NA,NA,NA,NA,NA,NA,NA,NA,"40W34'37","19S57'47",NA,NA,NA,NA,NA
"69","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","17534",NA,"Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M. Sobral/2003","R.R. Vervloet; et al","462","2002","07","16",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Árvore com 17m de altura, topo de morro, dossel aproximado 20m, frutos imaturos de cor verde, maduros amarelos.","MBML017534","MBML017534",NA,NA,NA,NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"70","2020-06-15 15:31:04-03","UNESP-RC","HRCB","71780","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum","G.P. Sabino","Sabino",NA,NA,NA,NA,NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.416667","-21.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°25'0.0006W","21°49'0.0006S",NA,NA,NA,NA,NA
"71","2017-11-24 14:11:41-02","UFLA","ESAL","15864","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Richieri Sartori","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879",NA,"árvore; 6 m; ;; floresta",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-06-10 10:11:15-03","FZB-BH","BHZB","2131","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"C. Proença","Rodrigues, M.J.",NA,"1999","01","12",NA,"Brasil","MG","Belo Horizonte","UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"2002","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-26 13:56:39-03","IMA","MAC","35410","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M.Figueira","Chagas-Mota","1671","2009","01","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Gávea.","-43.2075004577637","-22.9027996063232",NA,"Árvore ca. 6 m de altura. Fruto verde.; Planta cultivada.","MAC0035410","MAC0035410",NA,NA,"2016","57442","auto",NA,NA,NA,NA,NA,"11","18",NA,NA,NA
"74","2016-01-25 13:36:34-02","CPQBA","CPMA","2330","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"186512",NA,NA
"75","2016-01-25 13:36:34-02","CPQBA","CPMA","2318","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Obs: n.UEC: 184165)",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"184201",NA,NA
"76","2016-01-25 13:36:34-02","CPQBA","CPMA","2122","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"Benício",NA,"2002","03","18",NA,NA,NA,NA,NA,NA,NA,NA,"mapa C1",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"CPQBA",NA,NA
"77","2016-01-25 13:36:34-02","CPQBA","CPMA","2309","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"Compra / Ilio",NA,NA,NA,NA,"Sul Americano","Brasil","São Paulo","Limeira","Diierberguer","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,NA,NA,NA,"20999","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,"186535",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2666045","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"P. Campos Porto","890","1905","4","2","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01890235","US01890235_01 US01890235_02",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","3493734","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","54513","1990","10","14","South America - Neotropics","Brazil","Goiás","Planaltina","Rodovia GO-118, 10 km N de São Gabriel","-47.614200592041","-15.4527997970581",NA,NA,"US01890232","US01890232_01 US01890232_02",NA,NA,NA,"61159","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","2646809","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"O. Handro","s.n.","1945","11","18","South America - Neotropics","Brazil","São Paulo","São Paulo","Nativa na mata do Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"US01890234","US01890234_01 US01890234_02",NA,NA,NA,"53584","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","3020667","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O. Berg) Landrum",NA,"L. R. Landrum","4197","1982","1","26","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico near Museu Kuhlmann. Cultivada","-43.2075004577637","-22.9027996063232",NA,NA,"US01890233","US01890233_01 US01890233_02",NA,NA,NA,"57442","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2019-06-05 10:33:50-03","UFG","HJ","6375","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","A.A. Oliveira","Oliveira, A.A.; Passold, A.J.; Nogueira, L.; Matteo, B.C.; Giarola, N.; Fonseca, M.G.; Gandolfi, A.; Rodrigues, R.R. Tamashiro, J.Y.","3683","2000","04","24",NA,"Brasil","São Paulo","Mogi das Cruzes","Estrada Usaca em torno da represa Casa Grande da Sabesp.","-45.959444","-23.654722",NA,NA,"HJ00006375",NA,"800","800","2000",NA,NA,NA,NA,NA,"45º57'34''W","23º39'17''S","06","24",NA,NA,NA
"83","2019-06-05 10:33:50-03","UFG","HJ","6377","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum",NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2302","2001","04","17",NA,"Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.824167","-24.041111",NA,"entorno do vale dos rios Mambu e dos Macacos","HJ00006377",NA,"30","30",NA,NA,NA,NA,NA,NA,"46º49'27''W","24º2'28''S",NA,NA,NA,NA,NA
"84","2020-10-16 10:36:26-03","UFG","HJ","6392","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Marcelo M. Leão","Leão, M.M.",NA,"2010","09","30",NA,"Brasil","São Paulo","Limeira","Pomar Dieberger.","-47.4000015258789","-22.5599994659424",NA,NA,"HJ00006392",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-16 10:36:26-03","UFG","HJ","6381","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Marcelo M. Leão","Leão, M.M.",NA,"2011","02","22",NA,"Brasil","São Paulo","Limeira","Sítio Recanto da Natureza.","-47.4000015258789","-22.5599994659424",NA,NA,"HJ00006381",NA,NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-16 10:36:26-03","UFG","HJ","6374","S","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Marcelo M. Leão","Leão, M.M.",NA,"2011","02","20",NA,"Brasil","São Paulo","Paraibuna","Sítio do Belo.","-45.6599998474121","-23.3799991607666",NA,NA,"HJ00006374",NA,NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-09 17:30:21-03","UFPR","EFC","13384","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Miller, D.Z.","Miller, D.Z.","48","2014","10","28",NA,"Brasil","Paraná","Morretes","IAPAR - Morretes","-48.8082","-25.5105",NA,"Árvore com 5m de altura, flores em antese, de coloração bege","EFC013384",NA,NA,NA,"2014",NA,NA,NA,NA,NA,"-48.8082","-25.5105","10","28",NA,NA,NA
"88","2019-11-13 11:26:36-03","USP","SPF","154056","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Mazine, FF","Mendonça, FB","59","2001","11","29",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-43.766667","-23.55",NA,NA,"SPF00154056",NA,NA,NA,"2002",NA,NA,NA,NA,NA,"-43.766667","-23.55",NA,NA,NA,NA,NA
"89","2019-11-13 11:26:36-03","USP","SPF","159042","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Mendonça, FB","Mendonça, FB","185","2002","10","15",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-43.766667","-23.55",NA,NA,"SPF00159042",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.766667","-23.55",NA,NA,NA,NA,NA
"90","2021-03-15 18:28:56-03","USP","SPF","227502","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Colli-Silva, M","Colli-Silva, M","12","2015","12","21",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira, Instituto de Matemática e Estatística da USP, atrás do Bloco A.","-46.730556","-23.558833",NA,"Árvore, ca. 4 m alt. Folhas verdes discolores, face abaxial mais clara. Fruto verde-claro velutino com tricomas esbranquiçados.; Jardim. Área urbana.","SPF00227502","SPF00227502","732","732","2015",NA,NA,NA,NA,NA,"-46.730556","-23.558833",NA,NA,NA,NA,NA
"91","2019-11-13 11:26:36-03","USP","SPF","11229","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Pirani, JR","Hoehne, FC","s.n.","1944","04","13",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011229",NA,NA,NA,"1988","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-25 13:52:45-03","UNIVILLE","JOI","3023","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","F.C.S. Vieira","F.C.S. Vieira","1796","2006","06","01",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Submontana","JOI003023","JOI003023","300","300","2006","37150","auto",NA,NA,NA,NA,NA,"12","20",NA,NA,NA
"93","2019-09-04 18:43:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Abbevillea","phaea","Abbevillea phaea",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA
"94","2018-04-04 16:45:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"L. R. Landrum",NA,"36386",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"36386",NA,NA
"95","2018-05-14 16:09:16-03","F","FMNH-SEEDPLANTS","V0348873F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"RRC ID Flag","A. Custodio Filho","1880","1983","11","24","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348873F","V0348873F_01 V0348873F_02",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"1880",NA,NA
"96","2018-05-14 15:59:41-03","F","FMNH-SEEDPLANTS","V0348874F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,"RRC ID Flag","M. Kirizawa","2968","1995","3","24","South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,"V0348874F","V0348874F_01 V0348874F_02",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"2968",NA,NA
"97","2016-07-14 13:26:11-03","F","FMNH-SEEDPLANTS","V0386293F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Campomanesia","phaea","Campomanesia phaea",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0386293F","V0386293F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-01-25 15:35:32-02","IAC","IAC","39987","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M.L. Kawasaki","A.G. Moreira","s/nº","2000","08","15",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","propriedade de Alberto","-41.1128","-20.8489",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,"-41.1128","-20.8489","09","04",NA,NA,NA
"99","2019-01-25 15:35:32-02","IAC","IAC","40295","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","Alberto","Alberto","s/nº","2001","01","01",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Porpriedade de Alberto","-41.1128","-20.8489",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,"-41.1128","-20.8489","01","01",NA,NA,NA
"100","2019-01-25 15:35:32-02","IAC","IAC","43144","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; J.P.W. Metzger; G.F. Árbocz & E. Furlan","3437","2001","05","22",NA,"Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Lacerda, indivíduo Q 19.4","-47.113671","-23.715386",NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,"-47.113671","-23.715386","05","22",NA,NA,NA
"101","2020-11-23 11:38:57-03","IAC","IAC","53569","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M.M. Leão","M.M. Leão","s/nº","2011","02","20",NA,"Brasil","São Paulo","Paraibuna","Sítio do Belo","-45.6622","-23.3861",NA,"nova variedade cambuci",NA,NA,NA,NA,"2011",NA,NA,NA,NA,NA,"-45.6622","-23.3861","02","20",NA,NA,NA
"102","2020-11-23 11:38:57-03","IAC","IAC","53572","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Campomanesia","phaea","Campomanesia phaea","(O.Berg) Landrum","M.M. Leão","M.M. Leão","s/nº",NA,NA,NA,NA,"Brasil","São Paulo","Limeira",NA,"-47.4017","-22.5647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.4017","-22.5647",NA,NA,NA,NA,NA
