"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","eventTime","sex"
"433","2020-02-14 14:01:07-03","UFRPE","PEUFR","29953","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.A. Siqueira Filho","1999","11","10","L. Krause; A. Liebig","110","1999","09","03","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Nova; Pedra do Cachorro","-36.371111","-8.145833","36º22'16W","08º08'45S","645","645","Herb; height up to 15 cm; plant greenish-grey by absorbating trichoms","PEUFR029953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-02-14 14:01:07-03","UFRPE","PEUFR","29954","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.A. Siqueira Filho","1999","11","10","L. Krause; A. Liebig","148","1999","09","07","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Nova; Pedra do Cachorro","-36.371111","-8.145833","36º22'16W","08º08'45S","900","900","Herb; up to 10 cm height; appearing black (view from above) or greenish-grey (seen from side); leaf length up to 7 cm","PEUFR029954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-02-14 14:01:07-03","UFRPE","PEUFR","29955","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","J.A. Siqueira Filho","1999","11","10","L. Krause; A. Liebig","209","1999","10","06","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Nova; Pedra do Cachorro","-36.371111","-8.145833","36º22'16W","08º08'45S","985","985","Cylindric shaped herb of 30 cm length and 1,5 cm diameter; hanging on rock; leaf length up to 4 cm; inflorescence length 9 cm; bracts red; petals light blue or light lilac","PEUFR029955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-02-14 14:01:07-03","UFRPE","PEUFR","34970","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","L.M. Nascimento; A.G. Silva","2000","11","07","L.M. Nascimento; A.G. da Silva","445","2000","10","30","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.371111","-8.145833","36º22'16W","08º08'45S","920","1030","Erva com cerca de 20 cm; epifitando tronco de árvore; flores com brácteas vermelhas; tépalas e estames alvos frequentes; coordenadas geográficas do município.","PEUFR034970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-02-14 14:01:07-03","UFRPE","PEUFR","35563","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","L.M. Nascimento","2000","07","14","A.M. da Silva; A.G. da Silva; A.M. da Silva; L.M. Nascimento","21","1999","09","14","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.371111","-8.145833","36º22'16W","08º08'45S","920","1030","Epífita frequente","PEUFR035563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-19 14:05:24-03","UFRPE","PEUFR","48851","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M.G. Wanderley","2006","03","24","G.E.L. Macedo; J.L. Paixão","1559","2004","12","08","Brasil","Bahia","Jequié","Fazenda Brejo Novo","-40.109417","-13.944722","40°06'33,9''W","13°56'41''S","617","750","Epífita de folhas concolor; homogêneas; flores brancas com brácteas rosa choque; flora acompanhante","PEUFR048851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-19 14:05:24-03","UFRPE","PEUFR","2318","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","W. Till","1995","01","16","I. Pontual","811","1968","04","13","Brasil","Alagoas","União dos Palmares","Fazenda Santo Antônio","-36.0318984985352","-9.16277980804443",NA,NA,NA,NA,"Flores róseo-claras; abundante na região","PEUFR002318",NA,NA,NA,"22346",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-19 14:05:24-03","UFRPE","PEUFR","21525","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G.M.Souza","1996","03",NA,"S.S.Lira; F.M.O. Villarouco; M.Oliveira","89","1995","10","11","Brasil","Pernambuco","Bezerros",NA,"-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Epífita; folhas verde-escuro na base e vinho quase preto no ápice; infl. Com brácteas róseas escuro; pétalas brancas.","PEUFR021525",NA,NA,NA,"25699",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-19 14:05:24-03","UFRPE","PEUFR","18906","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","B.S.B. Maciel","2004","03","05","G.M. Sousa; L.F. Silva","92","1995","04","12","Brasil","Pernambuco","Bezerros","Parque municipal de Serra Negra","-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Epífita; folhas verdes; brácteas róseas; flores com pétalas brancas; estames amarelos","PEUFR018906",NA,NA,NA,"25699",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-19 14:05:24-03","UFRPE","PEUFR","21442","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M.G.L. Wanderley","1998","08","05","M.J. Campelo; M.S. Tschá; E. Inácio; D.S. Pimentel","47","1996","02","08","Brasil","Pernambuco","Bezerros","Reserva Municipal","-35.7969017028809","-8.23332977294922",NA,NA,NA,NA,"Epífita com folhas verde amareladas e inflorescência castanha","PEUFR021442",NA,NA,NA,"25699",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-19 14:05:24-03","UFRPE","PEUFR","5451","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G.M. Sousa","1996","03",NA,"I. Pontual","1267","1974","07","17","Brasil","Pernambuco","Brejo da Madre de Deus","Sítio do Biturí","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,"PEUFR005451",NA,NA,NA,"34231",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-19 14:05:24-03","UFRPE","PEUFR","2118","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","W. Till","1995","01","23","I. Pontual","538","1967","06","10","Brasil","Pernambuco","Escada","Engenho Conceição","-35.2235984802246","-8.35916996002197",NA,NA,NA,NA,"Planta vivendo epífita em arbusto","PEUFR002118",NA,NA,NA,"16695",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-19 14:05:24-03","UFRPE","PEUFR","42230","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"G.M. Sousa; A. Laurênio; A.P.S. Gomes; M. Oliveira","99","1995","03","08","Brasil","Pernambuco","Floresta","Inajá; Reserva Biológica de Serra Negra","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,"Epífita com folhas rígidas e sem pelos","PEUFR042230",NA,NA,NA,"87756",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-19 14:05:24-03","UFRPE","PEUFR","17229","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G.M. Sousa","1996","03",NA,"A.M. Miranda; L.P. Félix","1627","1994","04","20","Brasil","Pernambuco","Maraial","Lagoa dos Gatos; Serra do Urubu","-35.8088989257812","-8.78250026702881",NA,NA,NA,NA,"Epífita; folhas verde-arroxeado; brácteas vermelhas; flores alvas; frequente em mata baixa","PEUFR017229",NA,NA,NA,"17320",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-19 14:05:24-03","UFRPE","PEUFR","5917","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","G.M. Sousa","1996","03",NA,"I. Barreto","12","1979","10","10","Brasil","Pernambuco","São Lourenço da Mata","E.E.T.; Mata do Tororó","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,"PEUFR005917",NA,NA,NA,"21764",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-19 14:05:24-03","UFRPE","PEUFR","20791","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","M.G.L. Wanderley","2019","02","28","L.C. Gomes","233","1993","01","24","Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Flor de pétalas amarelas","PEUFR020791",NA,NA,NA,"16452",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-04-22 16:26:03-03","UFPB","JPB","37512","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA","2004",NA,NA,"Pontes, RA; Santiago, A; Lima, M","111","2004","10","26","Brasil","Paraíba","Areia","Mata da Jussara, Engenho Jussara, estrada para Cuitegi.","-35.182806","-6.965556","-35.182806","-6.965556",NA,NA,"; DESC: Epífita sobre cerca em fazenda.",NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-04-22 16:26:03-03","UFPB","JPB","64027","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Soares Neto, RL; Moreira, LHL","173","2018","04",NA,"Brasil","Paraíba","Pedra de Fogo","BR-101. Área de construção de empreendimento da Vivix.","-34.961944","-7.4175","-34.961944","-7.4175",NA,NA,"; HABITAT: Mata de tabuleiro; DESC: Epífita, flor amarela","JPB0064027",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-07-12 17:21:27-03","UFPB","JPB","28267","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"César, EA","137","2001","04","06","Brasil","Paraíba","Sapé",NA,"-35.2325","-7.096389","-35.2325","-7.096389","123","123",NA,NA,NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-04-22 16:26:03-03","UFPB","JPB","59800","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Nusbaumer, L","4296","2014","11","03","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.435096","-9.236698","-36.435096","-9.236698","850","850","; HABITAT: Forêt ombrophile submontagnarde de plateau; DESC: épiphyte tombées au sol, 0.2 m. inflo rose (bractées et pédoncules), fl. à 3 pétales blancs, base jaune. récolte photographiée in situ.","JPB0059800",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-04-22 16:26:03-03","UFPB","JPB","64202","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Gadelha Neto, PC","4162","2017","06","15","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau Ferro","-35.747778","-6.972222","-35.747778","-6.972222","621","621","Epífita de folhas polísticas, verdes, imbricadas de lâmina triangular e ápice acuminado. Escapo sub-ereto com inflorescência excedendo as folhas. Fruto cápsula septicida.; HABITAT: Floresta Ombrófila Aberta; DESC: Epífita de folhas po","JPB0064202",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-06-10 21:03:07-03","UFPB","JPB","64721","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Gadelha Neto, PC","4261","2018","05","04","Brasil","Paraíba","Areia","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.715","-6.970833","-35.715","-6.970833","555","555","; HABITAT: Floresta Ombrófila Aberta; DESC: Epífita com cerca de 18cm. Folhas rosuladas, polísticas de lâmina triangular estreita. Escapo ereto ultrapassando as folhas. Inflorescência simples, espiciforme com sépalas fortemente unidas","JPB0064721",NA,"Angiosperma","Monocotyledon",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-10-27 11:25:27-03","UFPB","JPB","65740","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA","2005",NA,NA,"Pontes, RA; Gadelha Neto","276","2005","05","29","Brasil","Paraíba","Fagundes","Pedra de Santo Antônio","-35.7750015258789","-7.35500001907349",NA,NA,NA,NA,"; DESC: Epífita em uma unida árvore, próximo a pedra de Santo Antônio. Inflorescência congesta, coberta por brácteas róseas, corolas alvas","JPB0065740",NA,"Angiosperma","Monocotyledon","15100",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-04-22 16:26:03-03","UFPB","JPB","36278","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA",NA,NA,NA,"Pontes, RA; et al.","4B","2000","12","06","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana, PB 097, ca. de 10 Km de Campina Grande.","-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,"; DESC: Planta epífita sobre mangueira, local sombreado, Estéril.",NA,NA,"Angiosperma","Monocotyledon","10323",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-04-22 16:26:03-03","UFPB","JPB","37529","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA","2004",NA,NA,"Pontes, RA","262","2005","05","15","Brasil","Paraíba","Natuba","Entre Natuba e o distrito de Fervedouro.","-35.5499992370605","-7.64138984680176",NA,NA,NA,NA,"; DESC: Epífita em mata úmida. Folhas verdes, coriáceas. Inflorescência em espiga congesta. Brácteas florais esverdeadas (alba), diferenciando-se das demais de coloração rósea. Corola alva, com estames plicados hialinos e anteras amarelas.",NA,NA,"Angiosperma","Monocotyledon","24999",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2020-04-22 16:26:03-03","UFPB","JPB","34873","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Gadelha Neto, PC; Pontes, RA; Dantas, DHM","1441","2005","07","06","Brasil","Paraíba","São João do Tigre","APA das Onças, Serra do Paulo.","-36.8478012084961","-8.07917022705078",NA,NA,"1147","1147","; DESC: Herbáceo. Erva rupícula de flores brancas com brácteas rosadas.",NA,NA,"Angiosperma","Monocotyledon","29531",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-04-22 16:26:03-03","UFPB","JPB","36006","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA","2005",NA,NA,"Pontes, RA; Gadelha Neto, PC","298","2005","07","06","Brasil","Paraíba","São João do Tigre","APA das Onças, Sítio Lagoa dos Pedros, lajedo dos Pedros","-36.8478012084961","-8.07917022705078",NA,NA,"1149","1149","; DESC: Planta rupícola em abundância na área. Brácteas florais róseas, corola alva.",NA,NA,"Angiosperma","Monocotyledon","29531",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-04-22 16:26:03-03","UFPB","JPB","36007","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Pontes, RA","2005",NA,NA,"Pontes, RA; Gadelha Neto, PC","296","2005","07","06","Brasil","Paraíba","São João do Tigre","APA das Onças, Sítio Lagoa dos Pedros, lajedo dos Pedros","-36.8478012084961","-8.07917022705078",NA,NA,"1149","1149","; DESC: Planta rupícola em abundância na área. Brácteas florais róseas, corola alva.",NA,NA,"Angiosperma","Monocotyledon","29531",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-05 16:46:30-03","UFOP","OUPR","14304","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Coffani - Nunes, J.V.","1996","01","19","Silveira, A.","s.n.","1894","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-05 16:46:30-03","UFOP","OUPR","14307","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Coffani - Nunes, J.V.","1996","01","19","Silveira, A.","s.n.","1894","07",NA,"Brasil","Minas Gerais",NA,"Serra da Conceição, Proximo ao arraial do Mello de Desterro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-05 16:46:30-03","UFOP","OUPR","14320","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Coffani - Nunes, J.V.","2002","07","11","Badini, J.; Mello-Barreto, H.L.","s.n.","1938",NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,"Planta adrente às àrvores. Erva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-05 16:46:30-03","UFOP","OUPR","14305","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Dias, S.","1989","02","22","Dias, S.","s.n.","1989","01","01","Brasil","Minas Gerais","Ouro Preto","Cachoeira do Campo, Morro da Mata","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Planta sobre tronco de árvore. Epífita. Erva. Flores azuis com brácteas róseas",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-11-05 16:46:30-03","UFOP","OUPR","14308","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"Araújo, A.C.","s.n.","1895","06",NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14119",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-11-05 16:46:30-03","UFOP","OUPR","14306","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Coffani - Nunes, J.V.","1996","01","19","Zurlo, M.A.","s.n.","1978","12","06","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Planta cultiva . Epífita. Erva. Flores vermelhas com corola violacea no ápice",NA,NA,NA,NA,"44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-11-05 16:46:30-03","UFOP","OUPR","26678","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Antônio-Silva, L.","2012","11","29","Antônio-Silva, L.; Lucon, T.","281","2011","10","24","Brasil","Minas Gerais","Pains",NA,"-45.6613998413086","-20.3705997467041",NA,NA,"779","779","Erva rupícola. Folhas verdes com ápice rósea. Brácteas escapais róseas e flores branco-azuladas. Cerrado - Mata Seca de Pains. Sobre afloramento calcário.",NA,NA,NA,NA,"18263",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-05 16:46:30-03","UFOP","OUPR","26677","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Antônio-Silva, L.","2012","11","29","Antônio-Silva, L.; Lucon, T.","280","2011","10","24","Brasil","Minas Gerais","Pains","Sobre afloramento calcário. Cerrado - Mata Seca de Pains","-45.6613998413086","-20.3705997467041",NA,NA,"779","779","Erva rupícola, folhas verdes com ápice róseo. Brácteas escapais róseas e flores branco-azuladas",NA,NA,NA,NA,"18263",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-05 16:46:30-03","UFOP","OUPR","26679","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Antônio-Silva, L.","2012","11","29","Antônio-Silva, L.; Lucon, T.","343","2011","10","24","Brasil","Minas Gerais","Pains","Sobre afloramento calcário. Cerrado - Mata Seca de Pains","-45.6613998413086","-20.3705997467041",NA,NA,"779","779","Erva rupícola, folhas verdes com ápice róseo. Brácteas escapais róseas e flores branco-azuladas",NA,NA,NA,NA,"18263",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-05 16:46:30-03","UFOP","OUPR","14309","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Coffani - Nunes, J.V.","1996","01","19","Araújo, A.C.","s.n.","1895","06",NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Epífita",NA,NA,NA,NA,"14119",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-12-04 13:19:03-03","UDESC","LUSC","4476","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,"2015","04","15",NA,NA,NA,NA,NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"LUSC006030","LUSC006030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-12-04 13:19:03-03","UDESC","LUSC","4316","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Zulianello, V.",NA,NA,NA,"Zulianello, V.",NA,"2009","09","01","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"LUSC006032","LUSC006032",NA,NA,"63451",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-12-04 13:19:03-03","UDESC","LUSC","4317","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","Bernardi, P.T.; Mendes, N.A.; Schinato, F.; Silva, A.L.",NA,NA,NA,"Mendes, N.A.",NA,"2009","10","11","Brasil","Santa Catarina","Água Doce","Fazenda Perdizes.","-51.5560989379883","-26.9978008270264",NA,NA,NA,NA,NA,"LUSC006033","LUSC006033",NA,NA,"52743",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-12-04 13:19:03-03","UDESC","LUSC","5354","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.",NA,NA,NA,NA,"R.J.F.Garcia; O.Landgraf- Jr. & L.F.Oliveira","982","1997","03","20","Brasil","São Paulo","São Paulo","Marcilac,área recém desmatada, estrada de acesso ao sítio Barracão I.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,";Brácteas florais rosa-lilacinas, flores brancas.;;. Habitat: área recém desmatada Habito: epífita","LUSC000806","LUSC000806",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-01-17 11:22:58-02","PUCRS","MPUC","8297","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","N.I. Matzenbacher",NA,NA,NA,"G.C. Hiltl",NA,"1988","06","26","Brasil","SC","Anita Garibaldi","Caçadorzinho","-51.4058333","-27.0019444","-51.4058333000","-27.0019444000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"476","2019-01-17 11:22:58-02","PUCRS","MPUC","7325","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","N.I. Matzenbacher",NA,NA,NA,NA,NA,"1988","05","23","Brasil","SC","Concórdia","Engenho Velho, rio Jacutinga","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"477","2019-01-17 11:22:58-02","PUCRS","MPUC","12496","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","H.M. Büneker","2012","01","01",NA,NA,"1978","04","18","Brasil","RS","Feliz",".","-51.3061111","-29.4508333","-51.3061111000","-29.4508333000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"478","2019-01-17 11:22:58-02","PUCRS","MPUC","9623","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","C.S.A. Martins",NA,NA,NA,NA,NA,"1998","09","05","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"479","2019-01-17 11:22:58-02","PUCRS","MPUC","9608","S","Plantae","Bromeliaceae","Tillandsia","tenuifolia","Tillandsia tenuifolia","L.","N.I. Matzenbacher","2010","01","01",NA,NA,"2000","09","17","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,NA,"Poales",NA,"1",NA,"South America",NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
