"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","class","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"51","2008-05-27 22:02:00-03","MO","MOBOT","183012","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","W. Meijer (KY)","Galo A. Tipaz|Carlos Quelal","Tipaz 206","1991","5","20","South America","Ecuador","Pichincha","Quito","Nanegal. Reserva Biológica Maquipucuna. Bosque muy Húmedo Premontano.","-78.58333","0.13333","1200.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-3","7"
"52","2008-05-27 22:02:00-03","MO","MOBOT","183382","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","W. Palacios, 1992 (QCNE)","Carlos Quelal|Galo A. Tipaz","Quelal 233","1991","7","20","South America","Ecuador","Carchi","Tulcán","Chical. Reserva Etnica Awá-Camumbí. Bosque pluvial Montano Bajo. Bosque primario, suelo pantanoso.","-78.275","0.89166","1700.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-2","7"
"53","2020-08-20 21:04:00-03","MO","MOBOT","1898000","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","A. Fuentes (LPB)","F. Canqui|E. Alvarez|José Tito","Canqui Magne 331","2003","4","20","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Senda Apolo-San José de Uchupiamonas, quebrada de bajada hacia el río de Mayo.","-68.3375","-14.5666667","1716.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-12","1"
"54","2014-04-04 05:52:00-03","MO","MOBOT","1914513","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","L. Dorr (US)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18221","2003","7","10","South America","Peru","Pasco","Oxapampa","Along road Chatarra-Cacazu, forest on steep, rocky slopes.","-75.06666","-10.53333","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"337","9"
"55","2020-06-30 16:36:00-03","MO","MOBOT","2070502","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","A. Fuentes (LPB)","Alejandro Araujo M.|A. Antezana|F. Miranda|A.S. Poma C.|Norma Flores","Araujo Murakami 734","2004","5","30","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Paujeyuyo.","-68.4630556","-15.0444444","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","4"
"56","2015-12-27 14:36:00-02","MO","MOBOT","3036374","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Diego Giraldo-Cañas","Giraldo-Cañas 740","1991","12","14","South America","Colombia","Antioquia","Cocorná","Vereda La Piñuela, carretera a San Francisco, bmh-T.","-75.1333333","6.0333333","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"57","2013-01-22 05:51:00-02","MO","MOBOT","3038239","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","D. Giraldo-Cañas/","Fernández","Fernández 10750","1994","4","20","South America","Colombia","Putumayo",NA,"Municipio Mocoa, corregimiento de San Antonio , vereda alto Campucana, finca la Mariposa. Vertiente amazonica de Colombia.","-76.63333","1.2","1350.00000000","1462.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2010-01-01 20:51:00-02","MO","MOBOT","3038601","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","W. Meijer","Michael O. Dillon|James Aronson|Alan Herrera|Paul E. Berry","Dillon 1235","1978",NA,NA,"South America","Peru","Puno",NA,"San Gabon to Ollachea.",NA,NA,"1000.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-07-18 00:26:00-03","MO","MOBOT","3039247","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","W. Meyer","Otto Huber","Huber 47814781","1979","12","27","South America","Venezuela","Aragua",NA,"Parque nacional , selva nublada en la Cumbre de Choroni.Selva nublada en la Cumbre de Chorni.","-67.5","10.33333","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2011-06-09 17:54:00-03","MO","MOBOT","3039350","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"C. Vargas C.","Vargas Calderón 7253","1948","7",NA,"South America","Peru","Cusco",NA,"Pancartambo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","3039432","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Wm. Meijer","Howard S. Irwin","Irwin 19762","1968","2","10","South America","Brazil","Minas Gerais",NA,"Steep slopes, campo and adjacent gallery forest, Serra do Itabirito,. S.E. of Belo Horizonte.Disturbed gallery margin.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2010-03-23 11:10:00-03","MO","MOBOT","3039609","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Miguel Bang","Bang 1499","1892","7",NA,"South America","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2009-06-25 13:32:00-03","MO","MOBOT","3039789","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","W. Meyer","William R. Anderson","Anderson 8852","1973","4","14","South America","Brazil","Minas Gerais",NA,"9 km by road SW of Mendanha and the Rio Jequiti onroad to Diamantina; open woods on rocky sloes and along stream.",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2011-06-08 11:53:00-03","MO","MOBOT","3039867","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","D. Simpson","José Schunke V.","Schunke Vigo 4871","1971","5","8","South America","Peru","San Martín","Mariscal Cáceres","Camino al Caserio de Santa Rosa de Mishollo, 4 km. de puerto Pizana. En bosque secundario, Camino al Caserio de Santa Rosa de Mishollo, 4 km. De Puerto Pizana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-07-01 16:15:00-03","MO","MOBOT","3039946","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Anonymous","Anonymous 7253","1948","7",NA,"South America","Bolivia",NA,NA,"Sta. Tasbel Cambomayo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-08-05 16:35:00-03","MO","MOBOT","3040044","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Ko Ko Lay","Erich Werdermann","Werdermann 2127","1926",NA,NA,"South America","Bolivia","Cochabamba",NA,"Incachaca-S. Antonio. Dept.","-65.8166667","-17.2333333","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2010-11-20 13:42:00-02","MO","MOBOT","3040111","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Ko Ko Lay","Alexander E. Lawrance","Lawrance 116",NA,NA,NA,"South America","Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2010-05-16 06:14:00-03","MO","MOBOT","3040928","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","A. Gentry","Richard T. Martin|Timothy C. Plowman","Martin 108","1967","6",NA,"South America","Colombia","Cundinamarca",NA,"Quebrada Seca, about 5 km. from Fusa along road to Girardot.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-01-15 04:34:00-03","MO","MOBOT","3476912","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","L.J. Dorr (US)","Jaime Terán","Terán 1457","2007","9","27","South America","Bolivia","Cochabamba","Carrasco","Sehuncas, próximo al rio y el puente de madera. Bosque montano húmedo de montaña, pendiente de hasta el 60% de inclinación. Vegetación alterada con muchos indicios de la vegetación natural como helechos arboresos y alisales.","-65.27305","-17.49583","2159.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-02-18 11:33:00-02","MO","MOBOT","776129","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","L.J. Dorr (US)","Felix Woytkowski","Woytkowski 6330","1961","6",NA,"South America","Peru","Pasco",NA,"Yaupi. Forest.","-75.5391666","-10.7480555","1580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","3"
"71","2016-10-13 05:57:00-03","MO","MOBOT","881544","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","L.J. Dorr (US)","David A. Neill|Mercedes Asanza","Neill 10356","1994","4","16","South America","Ecuador","Pichincha","Quito","Mindo, on western slopes of Andes. Primary forest on hills near town of Mindo. Premontane Wet Forest.","-78.75","-0.08333","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2014-01-09 16:47:00-02","MO","MOBOT","3038151","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","nemoralis","Triumfetta nemoralis","A. St.-Hil.","w. Meyer","Anonymous","Anonymous s.n.","1816",NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"73","2020-08-31 09:05:51-03","INPA","INPA","164280","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Meijer, W","Zak, V","2139","1987","07","10","Southern America","Ecuador","Quito","Pichincha","Carretera Quito-Lloa-Mindo, Hacienda El Pedregal","-78.666667","-0.05","1650","1650",NA,NA,"INPA0164280","INPA0164280 INPA0164280_e INPA0164280_e1","1991",NA,NA,"-78.666667","-0.05",NA,NA,NA,NA,NA,NA
"74","2020-08-31 09:05:51-03","INPA","INPA","50738","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Simpson, DR","Schunke-Vigo, J","4871","1971","05","08","Southern America","Peru","San Martín","Mariscal Caceres","Dtto. Tocache Nuevo; Camilo al Caserio de Santa Rosa de Mishollo, 4 km de Puerto Pizana.",NA,NA,NA,NA,NA,NA,"INPA0050738","INPA0050738 INPA0050738_e","1974","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-26 13:56:07-03","IMA","MAC","45667","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","E.C.O.Chagas","Chagas-Mota","7171","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Botões cremes. Frutos negros.; Mata Atlântica.","MAC0045667","MAC0045667 MAC0045667_1","2010","01",NA,NA,NA,"28","18701","auto",NA,NA,NA
"76","2021-01-26 13:56:07-03","IMA","MAC","49590","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","E.C.O.Chagas","Chagas-Mota; D.Oliveira; R.P.Cavalcante; F.Bezerra","8629","2010","09","23",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Arbusto ca. 2 m de altura. Frutos negros.; Mata Atlântica.","MAC0049590","MAC0049590","2010","09",NA,NA,NA,"23","18701","auto",NA,NA,NA
"77","2021-01-26 13:56:07-03","IMA","MAC","49322","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","E.C.O.Chagas","Chagas-Mota","8361","2010","09","08",NA,"Brasil","Pernambuco","Jaqueira","Serra do Urubu.","-35.7933006286621","-8.72667026519775",NA,NA,NA,"Arbusto ca. 1,5 m de altura. Frutos negros.; Mata Atlântica.","MAC0049322","MAC0049322","2010","09",NA,NA,NA,"08","11830","auto",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","3724410","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Rojas, G. Ortíz & T. Carhuaricra","8471","2012","6","30","South America","Peru","Pasco",NA,"Oxopampa. Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha","-75.3683","-10.1344","500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","2526966","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"C. Vargas Calderón","17555","1966","7","13","South America - Neotropics","Peru","Puno","Carabaya","Hda Quillabamba a Sangari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2907531","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"R. A. Ferreyra","10251","1954","9","23","South America - Neotropics","Peru","Huánuco","Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","13279","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"M. Bang","1499","1892","7",NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2966547","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Meijer, W.","C. D. Játiva & C. C. Epling","624","1963","7","30","South America - Neotropics","Ecuador","Esmeraldas",NA,"Near Lita",NA,NA,NA,NA,NA,"MO, US",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","3546697","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","O. Colque & I. Tapia","282","2005","8","14","South America - Neotropics","Bolivia","Cochabamba","Carrasco","Entre Rios. Parque Nacional Carrasco, Sector Campamento Colomelin, sobre rio Ichoa.","-64.5217","-17.4014","360",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","3579650","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Monteagudo et al.","14932","2007","7","28","South America - Neotropics","Peru","Pasco","Oxapampa","Distrito Palcazu. Iscozacin, Parque Nacional Yanachaga-Chemillen, cruzando el rio Paujil","-75.2667","-10.3319","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","3526261","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. Giraldo-Gensini & L. O. Agredo","700","1995","10","29","South America - Neotropics","Colombia","Valle del Cauca","Cali","Finca Zingara, Km. 18 de la carretera Cali-Buenaventura, Km. 4 vía a Dapa, corregimiento de la Elvira, cordillera Occidental, Bosque de Niebla.","-76.57","3.5","1900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","3476604","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Araujo-Murakami, A. Antezana, F. Miranda, A. Poma & N. Flores","734","2004","5","30","South America - Neotropics","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Paujeyuyo.","-68.4631","-15.0444","920",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","3683584","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Fuentes, A.","S. G. Beck","31049","2004","6","12","South America - Neotropics","Bolivia","La Paz","Nor Yungas","Bajando de Charobamba hacia el rio Huarinillas","-67.75","-16.18","1200","1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","2652523","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. Asplund","16779","1955","7","2","South America - Neotropics","Ecuador","Pichincha",NA,"Los Dos Rios on road between Chiriboga and Santo Domingo de los Colorados",NA,NA,"1200","1200",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2106781","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"M. L. Grant","9137","1944","5","5","South America - Neotropics","Colombia","Cundinamarca",NA,"Balsonera Creek, SE of Yacopi, near Boyaca border",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","3319282","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"Olga S. de Benavides","8869","1987","11","14","South America - Neotropics","Colombia","Nariño",NA,"La Panada Natural Reserve, Chucunes","-77.9667","1.1667",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"91","2020-09-12 05:00:02-03","US","US","3359279","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","J. L. Luteyn, J. J. Pipoly, M. L. Lebrón-Luteyn & J. A. Kallunki","8766","1892","2","3","South America - Neotropics","Ecuador","Pichincha",NA,"Old road Quito-Santo Domingo, 12-15 km NEof turn of f to old road from junction with new road near Alluriquin","-78.9167","-0.3333","1430","1540",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2514577","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"C. Vargas Calderón","16535","1965","9","3","South America - Neotropics","Peru","Cusco","Quispicanchis","between Inambari and 15 Mil border",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","2761904","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Meijer, W.","C. D. Játiva & C. C. Epling","896","1964","7","22","South America - Neotropics","Ecuador","Esmeraldas",NA,"Along Río Lita, Lita",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","1354652","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"E. P. Killip & A. C. Smith","19399","1927","2","17","South America - Neotropics","Colombia","Santander","Tona","Between El Roble and Tona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","3413105","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","V. Zak & J. L. Jaramillo","2139","1987","7","10","South America - Neotropics","Ecuador","Pichincha",NA,"Carretera Quito-Lloa-Mindo, Hacienda El Pedregal, area higrófila-lluviosa, suelo huraíferorocoso","-78.6667","-0.05","1650","1850",NA,"MO, US",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","2140726","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"E. L. Little Jr.","8728","1944","9","28","South America - Neotropics","Colombia","Huila",NA,"NW of Palermo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","2750854","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. Schunke Vigo","4871","1971","5","8","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","3476600","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. Cayola, A. Antezana, F. Miranda, C. Cuevas & D. Cuevas","1310","2004","9","10","South America - Neotropics","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Quita Calzon.","-68.5122","-15.1511","788","788",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"99","2020-09-12 05:00:02-03","US","US","1482440","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"A. Lawrance","116","1932","5","25","South America - Neotropics","Colombia","Boyacá",NA,"Mt. Chapon, NW of Bogata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"100","2020-09-12 05:00:02-03","US","US","3534800","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","H. van der Werff & et al.","18221","2003","7","10","South America - Neotropics","Peru","Pasco","Oxapampa","Along road Chatarra-Cacazu.","-75.07","-10.53","890",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","3724409","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl","Dorr, L. J., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Monteagudo, A. Peña, J. Mateo, M. Ureta & L. Hernani","14932","2007","7","28","South America - Neotropics","Peru","Pasco",NA,"Oxapampa. Distrito Palcazu. Iscozacin, Parque Nacional Yanachaga-Chemillen, cruzando el rio Paujil.","-75.2667","-10.3319","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","2323881","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"A. Lawrance","116","1932","5","25","South America - Neotropics","Colombia","Boyacá",NA,"Mt. Chapon, NW of Bogata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","USw41880","PreservedSpecimen","Plantae",NA,"Malvales","Tiliaceae","Triumfetta","grandiflora","Triumfetta grandiflora","Vahl",NA,"J. Schunke Vigo et al.","4871","1970","9","24","South America - Neotropics","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
