"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"162","2021-03-01 16:34:42-03","UNICAMP","UEC","192628","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Coelho, RLG; Colletta, GD; Flores, TB","756","2016","02","13",NA,"Brazil",NA,NA,"Arbusto de 1m de alt. Folhas discolores e frutos vermelhos.","UEC133980","Magnoliopsida",NA,"Benth.","Versiane, AFA","Goiás","Estrada Morrinhos sentido Caldas Novas. Estrada vicinal do lado direito, próximo as linhas de transmissão.",NA,"UEC133980","-48.7724990844727","-17.7742004394531",NA,"Rio Quente","17864","auto","2018",NA,NA,"10",NA,NA,NA,NA,NA,NA
"163","2019-09-23 10:16:17-03","UNICAMP","UEC","66290","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Leitão Filho, HF","27753","1992","12","10",NA,"Brazil",NA,NA,"fruto, Arbusto de 1 m, frutos verdes. Cerrado.","UEC161914","Magnoliopsida",NA,"Benth.","Goldenberg, R","Minas Gerais","Estrada Diamantina-Medanha",NA,"UEC161914","-43.6002998352051","-18.2493991851807",NA,"Diamantina","101169","auto","1995",NA,NA,"01",NA,NA,NA,NA,NA,NA
"164","2019-09-23 10:16:17-03","UNICAMP","UEC","32581","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pereira, SC","ESAL2342","1983","08","03",NA,"Brazil",NA,NA,"flor, Arbusto de mais ou menos 3 m de altura. Em cerrado.","UEC161916","Magnoliopsida",NA,"Benth.","Martins, AB","Minas Gerais","ESAL",NA,"UEC161916","-44.999698638916","-21.2453002929688",NA,"Lavras","20044","auto","1992",NA,NA,"07",NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:19:13-03","UNICAMP","UEC","177199","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Goldenberg, R; Semir, J; Dutilh, JHA; Romero, R","522","1998","02","13",NA,"Brazil",NA,NA,"fruto, Arbusto de 0,5 m; frutos imaturos verdes, depois vermelhos e enegrecidos quando maduros. Vegetação secundária em encosta íngreme.","UEC019378","Magnoliopsida",NA,"Benth.",NA,"Minas Gerais","Estrada Pimenta-Santo Hilário",NA,"UEC019378","-45.798900604248","-20.4839000701904",NA,"Pimenta","21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-09-23 10:16:17-03","UNICAMP","UEC","130326","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Yamamoto, K; Kinoshita, LS","02/67","2002","09","24",NA,"Brazil",NA,NA,"flor, Arbusto 1,70m alt., pétalas róseas, estames brancos.","UEC019377","Magnoliopsida",NA,"Benth.","Rezende, AR","Minas Gerais","distrito de Cardeal Mota, Serra do Cipó,, em cerrado",NA,"UEC019377","-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho","26557","auto","2010",NA,NA,"11","30",NA,NA,NA,NA,NA
"167","2019-09-23 10:16:17-03","UNICAMP","UEC","55659","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Sciamarelli, A; Coffani-Nunes, JV","444","1990","01","17",NA,"Brazil",NA,NA,"fruto, Arbusto de 1,2 m. Frutos verdes, vermelhos e pretos.","UEC161918","Magnoliopsida",NA,"Benth.","Goldenberg, R","São Paulo","Fazenda Santa Carlota - cerrado 1",NA,"UEC161918","-47.2999992370605","-21.2700004577637",NA,"Cajuru","21243","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"168","2019-09-23 10:16:17-03","UNICAMP","UEC","55655","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Marcondes-Ferreira, W; Coffani-Nunes, JV; Sciamarelli, A","126","1989","04","23",NA,"Brazil",NA,NA,"flor, Subarbusto bicolor. Fruto vermelho.","UEC161920","Magnoliopsida",NA,"Benth.","Goldenberg, R","São Paulo","Fazenda Santa Carlota - cerrado 1",NA,"UEC161920","-47.2999992370605","-21.2700004577637",NA,"Cajuru","21243","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"169","2019-09-23 10:16:17-03","UNICAMP","UEC","55661","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Sciamarelli, A; Coffani-Nunes, JV","145","1989","08","19",NA,"Brazil",NA,NA,"flor, Arbusto de 1,2 m, flores brancas, caule e folhas pilosos.","UEC019380","Magnoliopsida",NA,"Benth.","Goldenberg, R","São Paulo","Fazenda Santa Carlota - cerrado 1",NA,"UEC019380","-47.2999992370605","-21.2700004577637",NA,"Cajuru","21243","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"170","2019-09-23 10:16:17-03","UNICAMP","UEC","55660","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Sciamarelli, A; Coffani-Nunes, JV","142","1989","08","19",NA,"Brazil",NA,NA,"flor, Arbusto de 90 cm, flores brancas, pêlos no caule e folhas (principalmente na face dorsal).","UEC161917","Magnoliopsida",NA,"Benth.","Goldenberg, R","São Paulo","Fazenda Santa Carlota - cerrado 1",NA,"UEC161917","-47.2999992370605","-21.2700004577637",NA,"Cajuru","21243","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"171","2019-09-23 10:16:17-03","UNICAMP","UEC","55658","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Sciamarelli, A; Coffani-Nunes, JV","358","1989","10","22",NA,"Brazil",NA,NA,"flor, Arbusto de 1,2 m.","UEC161919","Magnoliopsida",NA,"Benth.","Goldenberg, R","São Paulo","Fazenda Santa Carlota - cerrado 1",NA,"UEC161919","-47.2999992370605","-21.2700004577637",NA,"Cajuru","21243","auto","1992",NA,NA,"08",NA,NA,NA,NA,NA,NA
"172","2019-12-18 15:50:47-03","UFOP","OUPR","21958","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Silva, G.P.","4563","2001","01","23",NA,"Brasil",NA,NA,"Cerrado sensu stricto. Arbusto com 1,2m",NA,NA,NA,"Benth.","Rezende, J.M.","Goiás",NA,NA,NA,NA,NA,NA,"Cavalcente",NA,NA,"2002",NA,NA,"08","28",NA,NA,NA,NA,NA
"173","2019-11-06 09:56:27-03","UFOP","OUPR","5165","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Jemen, C.","s.n.","1995","11","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Rezende, A.R.","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"02","24",NA,NA,NA,NA,NA
"174","2019-11-06 09:56:27-03","UFOP","OUPR","6600","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Cunha, L.H.S.","96","1979","10","05",NA,"Brasil",NA,NA,"Arbusto com 50cm. Flores brancas. Folhas bicolores",NA,NA,NA,"Benth.","Rezende, A.R.","Minas Gerais","Fazenda Santa Rita",NA,NA,NA,NA,NA,"Prudente de Moraes",NA,NA,"2011",NA,NA,"02","24",NA,NA,NA,NA,NA
"175","2019-11-06 09:56:27-03","UFOP","OUPR","6601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Cunha, L.H.S.","96","1979","10","05",NA,"Brasil",NA,NA,"Arbusto com 50cm. Flores brancas. Folhas bicolores",NA,NA,NA,"Benth.","Rezende, A.R.","Minas Gerais","Fazenda Santa Rita",NA,NA,NA,NA,NA,"Prudente de Moraes",NA,NA,"2011",NA,NA,"02","24",NA,NA,NA,NA,NA
"176","2019-12-18 15:50:47-03","UFOP","OUPR","19256","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Silva, G.P.","7189",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Relevo suave ondulado. Solo arenoso-argiloro. árvore com 4m",NA,NA,NA,"Benth.","Romero, R.","Goiás",NA,NA,NA,"-48.5071983337402","-16.0821990966797",NA,"Alexania","32626","auto","2010",NA,NA,"02",NA,NA,NA,NA,NA,NA
"177","2019-12-18 15:50:47-03","UFOP","OUPR","22020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Santos, A.A.","1060","2002","05","13",NA,"Brasil",NA,NA,"Mata ciliar. Relevo plano. Solo arenoso. Arbusto",NA,NA,NA,"Benth.","Rezende, J.M.","Goiás",NA,NA,NA,"-47.6136016845703","-16.7686004638672",NA,"Cristalina","85457","auto","2003",NA,NA,"04","20",NA,NA,NA,NA,NA
"178","2019-11-06 09:56:27-03","UFOP","OUPR","7249","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Messias, M.C.T.B.","219","1997","06","04",NA,"Brasil",NA,NA,"Campo graminoso. Arbusto com 0,90m. Frutos vermelhos",NA,NA,NA,"Benth.","Rezende, A.R.","Minas Gerais","Santo Antônio do Leite",NA,NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto","44599","auto","2011",NA,NA,"02","24",NA,NA,NA,NA,NA
"179","2020-10-14 10:02:59-03","FURB","FURB","65618","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Góes, BTPM; Fonseca, ML; Bergamini, LL; Guimarães, LL","258","2018","10","23",NA,"Brasil",NA,NA,"Arbusto 90 cm altura. Semi-ciófila. Caule com casca lisa, marrom claro. Folhas cartáceas, discolores, face abaxial ferrugínea. Cálice e haste da inflorescência ferrugíneos. Botões florais brancos. Frutos imaturos cor verde. Habitat: Fl","FURB65618",NA,NA,"Benth.","Fonseca, ML","Goiás","Entorno do PARNA da Chapada dos Veadeiros. Propriedade do Sr. José, estrada de acesso para o interior do Parque. Entorno do PARNA da Chapada dos Veadeiros. Propriedade do Sr. José, estrada de acesso para o interior do Parque. Folha cartográfica SD-23-V-C.","842","FURB65618","-46.9822223","-13.8452777","842","Nova Roma",NA,NA,"2018","-46.9822223","-13.8452777","11","22",NA,NA,NA,NA,NA
"180","2020-10-14 10:02:59-03","FURB","FURB","42813","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, A.E.; et al.","2301","2010","09","15",NA,"Brasil",NA,NA,"coordenadas em UTM: 236962/ 8280886 Habitat: mata seca Habito: flor botão bege","FURB04728",NA,NA,"Benth.","Oliveira, M","Distrito Federal","Planaltina; Núcleo Rural Fazenda Larga; FL 77; leito seco do riacho desviado.","977","FURB04728","-47.9296989440918","-15.7797002792358","977","Brasília","70570","auto","2010",NA,NA,"09",NA,NA,NA,NA,NA,NA
"181","2021-03-16 17:53:45-03","UCS","HUCS","33244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Amorim, E.H.","142","2002","09","19",NA,"Brasil",NA,NA,"arbusto 1,5m. , cálice verde, corola e estames brancos; cerrado rupestre",NA,"Angiospermae","Myrtales","Benth.","Romero, R.","Minas Gerais","EPDA Galheiro",NA,NA,"-47.2928009033203","-19.3528003692627",NA,"Perdizes","45889","auto","2003",NA,NA,"01",NA,NA,NA,NA,NA,NA
"182","2019-08-16 08:40:05-03","UTFPR","HCF","1754","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","M.L. Fonseca","4924","2003","10","21",NA,"Brasil",NA,NA,"Arbusto semi-ciófilo ca. 1,5m de altura; folhas discolores; cartáceas; flores e estames brancos. Comum. - Solo: argilo/arenoso",NA,NA,NA,"Benth.","M.L. Fonseca","GO","Fazenda Caixão de Couro. Km 4 da GO-230","615",NA,"-49.065056","-15.337361","615","Vila Propício",NA,NA,"2004","49°03'54,2'' W","15°20'14,5'' S","02",NA,NA,NA,NA,NA,NA
"183","2020-03-21 15:33:03-03","UTFPR","HCF","30908","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","B.T.P.M. Goes","307","2018","10","26",NA,"Brasil",NA,NA,"arbusto 1,8 m altura, heliófito. Haste da inflorescência ferrugínea, pilosa. Folhas cartáceas, discolores, face abaxial ferrugínea. Cálice verde ferrugíneo. Botões florais e corola brancos. Frutos imaturos verdes ferrugíneos. Presença de formigas. Solo com bastante argila clara e cascalho. Grota de mata, seca.",NA,NA,NA,"Benth.","M.L. Fonseca","GO","Área de expansão do PARNA da Chapada","935",NA,"-46.991944","-13.836111","935","Nova Roma",NA,NA,"2018","46°59'31 W","13°50'10 S","11","22",NA,NA,NA,NA,NA
"184","2019-08-16 08:40:05-03","UTFPR","HCF","4682","S","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","A.R. Silva","154","2007","12","16",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 1m de altura. Folhas discolores. Frutos imaturos verdes.",NA,NA,NA,"Benth.","R. Goldenberg","MG","Fazenda Caxambu (Estrada Boa Esperança-","846",NA,"-45.478333","-21.116111","846","Boa Esperança",NA,NA,"2007","45°28'42 W","21°06'58 S",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:34:44-03","MBM","MBM","423438","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Ramos, A.E.; Reis, G.C.; Silva, M.R.; Rosário, R.F.; Reis, G.C.; Silva, M.R.; Rosário, R.F.","2301","2010","09","15","Southern America","Brazil",NA,NA,"Botões bege. Arbusto.; Coleta feita no leito seco do riacho desviado. Mata seca.","MBM423438",NA,NA,"Benth.","Oliveira, M.","Distrito Federal","Núcleo Rural Fazenda Larga","977",NA,"-47.4725","-15.559444","977","Planaltina",NA,NA,"2010","-47.4725","-15.559444","09",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:34:44-03","MBM","MBM","186674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkibride Jr.; J.H.","5464",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM186674",NA,NA,"Benth.","Munhoz, C.","Distrito Federal","Córrego Bananal",NA,"MBM186674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:34:44-03","MBM","MBM","22290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Pabst, G.","7106",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM022290",NA,NA,"Benth.","Goldenberg, R.","Minas Gerais","Estrada para Pirapora, 5km da entrada com a Rod. BR-7",NA,"MBM022290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:34:44-03","MBM","MBM","24576","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Duarte, L.","904",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM024576",NA,NA,"Benth.","Wurdack, J.J.","Minas Gerais","Estrada Patos de Minas - Belo Horizonte",NA,"MBM024576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:34:44-03","MBM","MBM","414713","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Barboza, E.; Brotto, M.L.; Vaz, J.; Brotto, M.L.; Vaz, J.","4747","2018","09","08","Southern America","Brazil",NA,NA,"Arbusto com 2 m de altura; flores brancas.; Floresta Estacional Semidecidual em estágio médio de sucessão.","MBM414713",NA,NA,"Benth.","Cordeiro, J.","Minas Gerais","Serra da Pimenta","890","MBM414713","-45.913333","-20.433889","890","Piumhi",NA,NA,"2018","-45.913333","-20.433889","09","20",NA,NA,NA,NA,NA
"190","2020-12-21 16:34:44-03","MBM","MBM","415824","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2854","2018","11","07","Southern America","Brazil",NA,NA,"Subarbusto com 80 cm de altura; pétalas brancas.; Savana (Cerrado sensu stricto).","MBM415824",NA,NA,"Benth.","Cordeiro, J.","Minas Gerais","Rodovia BR-135","740",NA,"-43.844722","-17.166111","740","Bocaiúva",NA,NA,"2019","-43.844722","-17.166111","02","05",NA,NA,NA,NA,NA
"191","2020-12-21 16:34:44-03","MBM","MBM","418579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Marinero, F.; Nardin, E.C.; Nardin, E.C.","837","2018","10","01","Southern America","Brazil",NA,NA,"Arbusto 1 m; flores alvas.; Vegetação Secundária Estágio Inicial","MBM418579",NA,NA,"Benth.","Marinero, F.","Minas Gerais","Beira de Estrada","792",NA,"-43.42","-20.248333","792","Mariana",NA,NA,"2019","-43.42","-20.248333","04","30",NA,NA,NA,NA,NA
"192","2020-12-21 16:34:44-03","MBM","MBM","421294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Campos-Rocha, A.; Comin, M.; Comin, M.","2089","2018","12","08","Southern America","Brazil",NA,NA,"Arvoreta 1. 5 m altura, frutos marrom-esverdeados.; Campo rupestre","MBM421294",NA,NA,"Benth.","Goldenberg, R.","Minas Gerais","Bento Rodrigues","758",NA,"-43.421667","-20.233056","758","Mariana",NA,NA,"2019","-43.421667","-20.233056",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:34:44-03","MBM","MBM","86265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkibride Jr.; J.H.","4910",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086265",NA,NA,"Benth.","Wurdack, J.J.","Distrito Federal","Perto a DF-2 e Ribeirão do Buraco",NA,"MBM086265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:34:44-03","MBM","MBM","86266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkibride Jr.; J.H.","4924",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086266",NA,NA,"Benth.","Wurdack, J.J.","Distrito Federal","Perto a DF-2 e Ribeirão do Buraco",NA,"MBM086266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:34:44-03","MBM","MBM","86283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkibride Jr.; J.H.","4358",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086283",NA,NA,"Benth.","Wurdack, J.J.","Distrito Federal","Córrego Palmeiras",NA,"MBM086283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:34:44-03","MBM","MBM","86298","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Kirkibride Jr.; J.H.","4504",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086298",NA,NA,"Benth.","Wurdack, J.J.","Distrito Federal","Perto a DF-2",NA,"MBM086298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:34:44-03","MBM","MBM","233873","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Souza, G.","231",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233873",NA,NA,"Benth.","Souza, M.L.; et al.","Minas Gerais","Reserva da Copasa",NA,"MBM233873","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:34:44-03","MBM","MBM","202781","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Souza, M.L.","1247",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM202781",NA,NA,"Benth.","Souza, M.L.","Minas Gerais","San",NA,"MBM202781","-43.7144012451172","-19.1688995361328",NA,"Santana do Riacho","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:34:44-03","MBM","MBM","27640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Duarte, A.P.","9251",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM027640",NA,NA,"Benth.","Wurdack, J.J.","Minas Gerais","Rod. BR-76",NA,"MBM027640","-44.2467002868652","-19.465799331665",NA,"Sete Lagoas","22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:34:44-03","MBM","MBM","257899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Krieger, L.","8404","1970","04","17","Southern America","Brazil",NA,NA,NA,"MBM257899",NA,NA,"Benth.","Goldenberg, R.","Minas Gerais","Entre Rios de Minas",NA,"MBM257899","-44.065601348877","-20.6707992553711",NA,"Entre Rios de Minas","20620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:34:44-03","MBM","MBM","27657","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Heringer, E.P.","5061",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM027657",NA,NA,"Benth.","Brade, A.C.","Minas Gerais","Horto Florestal de Paraopeba",NA,"MBM027657","-44.4042015075684","-19.2744007110596",NA,"Paraopeba","26090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:34:44-03","MBM","MBM","251954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Silva, J.B.","114",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM251954",NA,NA,"Benth.","Wurdack, J.J.","Minas Gerais","Ipeaco",NA,"MBM251954","-44.2467002868652","-19.465799331665",NA,"Sete Lagoas","22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:34:44-03","MBM","MBM","245473","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","69903",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM245473",NA,NA,"Benth.","Goldenberg, R.","Goiás","Rod. GO-139, Santa Maria do Passa Quatro",NA,"MBM245473","-48.5163993835449","-16.7418994903564",NA,"Vianópolis","43219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:34:44-03","MBM","MBM","235439","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Souza, M.L.; et al.; et al.","20120",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM235439",NA,NA,"Benth.","Goldenberg, R.","Mato Grosso","NE de Riolândia",NA,"MBM235439","-54.9655990600586","-14.9568996429443",NA,"Nova Brasilândia","68729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:34:44-03","MBM","MBM","77064","PreservedSpecimen","Plantae","Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Hatschbach, G.; et al.; et al.","45614",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM077064",NA,NA,"Benth.","Wurdack, J.J.","Minas Gerais","Rio Santa Teresa",NA,"MBM077064","-46.5388984680176","-19.4783000946045",NA,"Ibiá","49820","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-04 20:37:13-03","MNHN","RECOLNAT_MNHN_P","P05202868","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Glaziou",NA,"1894","11","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202868' target='other'> <mi>dwc_moreinfo</mi></a>","P05202868",NA,NA,"Benth.",NA,"Goiás","Morro da Canastra.",NA,"P05202868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21387",NA,NA
"207","2015-09-04 20:37:12-03","MNHN","RECOLNAT_MNHN_P","P05202863","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Warming",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202863' target='other'> <mi>dwc_moreinfo</mi></a>","P05202863",NA,NA,"Benth.",NA,NA,NA,NA,"P05202863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2211",NA,NA
"208","2015-09-04 20:37:12-03","MNHN","RECOLNAT_MNHN_P","P05202862","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202862' target='other'> <mi>dwc_moreinfo</mi></a>","P05202862",NA,NA,"Benth.",NA,NA,NA,NA,"P05202862_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957",NA,NA
"209","2015-11-06 17:22:40-02","MNHN","RECOLNAT_MNHN_P","P00723785","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Schomburgk, M.R.",NA,"1837",NA,NA,NA,"Guyane britannique","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723785' target='other'> <mi>dwc_moreinfo</mi></a>","P00723785",NA,NA,"Benth.",NA,NA,"Savannatis",NA,"P00723785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398","isotype",NA
"210","2015-11-06 17:22:40-02","MNHN","RECOLNAT_MNHN_P","P00723786","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Schomburgk, M.R.",NA,"1837",NA,NA,NA,"Guyane britannique","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723786' target='other'> <mi>dwc_moreinfo</mi></a>","P00723786",NA,NA,"Benth.","Cogniaux",NA,"Savannatis",NA,"P00723786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398","isotype",NA
"211","2015-11-06 17:22:41-02","MNHN","RECOLNAT_MNHN_P","P00723787","PreservedSpecimen",NA,"Melastomataceae","Miconia","macrothyrsa","Miconia macrothyrsa","Schomburgk, M.R.",NA,"1837",NA,NA,NA,"Guyane britannique","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723787' target='other'> <mi>dwc_moreinfo</mi></a>","P00723787",NA,NA,"Benth.",NA,NA,"Savannatis",NA,"P00723787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398","isotype",NA
