"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"11","2021-03-15 16:37:00-03","NY","NYBG","1017463","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","G. G. Hatschbach","G. G. Hatschbach","26012","1971","01","19","South America","Brazil","Paraná","Morretes","Serra Marumbi, picada ao Olimpo.","-48.8342","-25.4769","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1212346' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017463","NY01017463_01",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","502005","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","L. B. Smith","L. B. Smith","6119","1952","03",NA,"South America","Brazil","Santa Catarina","Brusque","Azambuje","-48.9","-27.1","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=395200' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502005","NY00502005_01",NA,"35","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","880154","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"J. M. A. Braga","1946","1995","02","13","South America","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia. Maromba, cachoeira Véu da Noiva.","-44.65833","-22.35833","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00880154","NY00880154_01",NA,"1100","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","502003","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","J. H. Kirkbride Jr.","J. Semir","4948","1974","02","10","South America","Brazil","Minas Gerais","Jaboticatubas","Km 126 ao longo da rodovia Lagoa Santa - Conceiçao do Mato Dentro - Diamantina","-43.7447","-19.5136","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=395199' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502003","NY00502003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","502006","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides glabrescens","Müll.Arg.",NA,"P. K. H. Dusén","14338","1914","01","07","South America","Brazil","Paraná","Morretes","Serra do Mar, Porto de Cima","-48.8342","-25.4769","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=247017' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502006","NY00502006_01","glabrescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-11-13 09:20:51-03","UFRJ","RFA","26637","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","M.Gomes","F.de B. Pereira","53/61","2001","01","09",NA,"Brasil","Rio de Janeiro","Sapucaia","3º distrito, Sítio Suíça","-42.854722","-22.080833",NA,"Planta herbácea, folha verde, flor branca.","RFA29189",NA,NA,"763","763","2001","08","01","42º51'17''W","22º4'51''S",NA,NA,NA,NA,NA,NA
"17","2020-11-13 09:20:51-03","UFRJ","RFA","27343","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","M.Gomes","Flavio Britto Pereira","21/82","2001","03","25",NA,"Brasil","Rio de Janeiro","Sapucaia","Fazenda Selo Verde","-42.848056","-22.079722",NA,"Erva, fruto verde, comum no local.","RFA29190",NA,NA,"758","758","2001","08","01","42º50'53''W","22º4'47''S",NA,NA,NA,NA,NA,NA
"18","2020-06-29 11:32:24-03","UFRJ","RFA","37976","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Manão, C.Y.G.","Massunaga, D.F.; Albuquerque, R.C.A.","10","2012","01","28",NA,"Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares, Zona de Vida Silvestre, Alameda Palmares","-43.381389","-22.4475",NA,"Arbusto 1,5;, folhas opostas com estípulas interpeciolares, inflorescência terminal, flores verdes e brancas","RFA43747",NA,NA,NA,NA,"2018","12","18","43º22'53''W","22º26'51''S",NA,NA,NA,NA,NA,NA
"19","2020-11-13 09:20:51-03","UFRJ","RFA","10901","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","G.G. Hatschbach","G.G. Hatschbach","26012","1971","01","19",NA,"Brasil","Paraná","Morretes","Serra Marumbi, picada do Olimpo","-48.834400177002","-25.476900100708",NA,"Arbusto de 1m, flor alva","RFA10844",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"20","2020-11-13 09:20:51-03","UFRJ","RFA","29630","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","M. Gomes & M. S. Pereira","Flávio Brito Pereira","01/132","2001","12","01",NA,"Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice, Fazenda Torres","-44.1356010437012","-22.7231006622314",NA,"Herbácea, folhas verdes, raiz amarela, flor branca, comum no local","RFA29305",NA,NA,"632","632","2006","01","19","44º12'92''W","29º49'82''S","27045","auto",NA,NA,NA,NA
"21","2020-11-13 09:20:51-03","UFRJ","RFA","14443","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","G.G. Hatschbach","G.G. Hatschbach","31022","1973","12","20",NA,"Brasil","Paraná","Bocaiúva do Sul","Cerrinho","-49.1150016784668","-25.2061004638672",NA,"Erva de 70cm, flor alva.","RFA12858",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"22","2021-03-30 12:48:12-03","EAO","IAN","127137","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Steyermark, JA","Irwin, HS; Maxwell, HS","20564","1968","02","20","Southern America","Brasil","Minas Gerais",NA,"Palácia, Serra do Cipó, km 135, ca. 150km N of Belo Horizonte.",NA,NA,NA,"Shrub ca. 75cm tall; corolla white, the inflorescence branches cream. Talus. Cliffs and talus slopes.","IAN127137",NA,NA,"1450","1450","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-30 12:48:12-03","EAO","IAN","131008","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.","Steyermark, JA","Irwin, HS; Santos, RR dos","22810","1969","01","29","Southern America","Brasil","Minas Gerais",NA,"Gallery forest. Gallery forest and adjacent cerrado, ca. 7km NE of Diamantina, road to Mendanha.",NA,NA,NA,"Shrub ca. 2m tall; corolla yellow.","IAN131008",NA,NA,"1300","1300","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-02-08 09:27:10-03","NBC","NL-BOTANY","U.1573077","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Reitz R; Klein RM",NA,"1954","07","02","Southern America","Brazil",NA,NA,"Santa Catarina, Morro da Fazenda, Itajaí. Mata.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573077","NL-U1573077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"25","2020-02-08 09:27:10-03","NBC","NL-BOTANY","U.1573079","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Mexia YEJ",NA,"1930","12","29","Southern America","Brazil",NA,NA,"State of Minas Geraes. Viçosa. Fazenda de José Alexandre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573079","NL-U1573079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0171785",NA,NA
"26","2020-02-08 09:27:10-03","NBC","NL-BOTANY","U.1573080","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll.Arg.",NA,"Lindeman JC; Haas JH de",NA,"1967","02","03","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est. Rio de Janeiro. Parque Nacional do Itatiaia; forest around Sede do Parque.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1573080 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1573080","NL-U1573080",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"27","2020-11-04 11:18:47-03","ESALQ","ESA","34213","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Jung-Mendaçolli, S.L.","Albuquerque, L.B. et al.","12.0","1996","11","12",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA034213","ESA034213",NA,NA,NA,"1997","02","21",NA,NA,"38855","auto",NA,NA,NA,NA
"28","2020-11-04 11:18:47-03","ESALQ","ESA","13148","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.",NA,"Bernacci, L.C. et al.","21426.0","1988","01","25",NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,"ESA013148","ESA013148",NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA
"29","2019-02-15 11:49:48-02","IPA","IPA","63681","S","Plantae","Plantae",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","Aragaki, S.","Aragaki, S.","400","1999",NA,NA,"Southern America","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333",NA,NA,"IPA0063681",NA,NA,NA,NA,"1999",NA,NA,"-46.7","-23.583333",NA,NA,NA,NA,NA,NA
"30","2020-12-20 21:19:20-03","UFV","VIC","020538","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Meira, Neto J A","s.n.","1994","11",NA,NA,"Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,"Arbusto de botões no interior de mata","VIC020538","VIC020538",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"31","2020-12-20 21:19:20-03","UFV","VIC","000995","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Standeey","s.n.","1931","01","15",NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000995","VIC000995",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"32","2020-12-20 21:19:20-03","UFV","VIC","009613","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Vieira, M.F.; et al.","374","1986","04","05",NA,"Brasil","Minas Gerais","Araponga","Estouro","-42.5208015441895","-20.6667003631592",NA,"Arbusto de cerca de 1,5 m de altura, frutos verdes.","VIC009613","VIC009613",NA,NA,NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA
"33","2020-12-20 21:19:20-03","UFV","VIC","001718","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Kulhmann","s.n.","1934","11","23",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001718","VIC001718",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"34","2020-12-20 21:19:20-03","UFV","VIC","020131","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Meira, Neto J A","2164","1994","11",NA,NA,"Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,"Arbusto de 1 m de altura.","VIC020131","VIC020131",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"35","2020-12-20 21:19:20-03","UFV","VIC","002720","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Kulhmann","s.n.","1935","01","09",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC002720","VIC002720",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"36","2020-12-20 21:19:20-03","UFV","VIC","001720","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Kulhmann","s.n.","1993","11","29",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001720","VIC001720",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA
"37","2020-12-20 21:19:20-03","UFV","VIC","009919","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Mull Arg",NA,"Vieira, M.F.; Reis, H.S.","s.n.","1987","01","10",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,"Árvore de cerca de 3 a 4 m, corola branca, coletada na beira de estrada de terra","VIC009919","VIC009919",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"38","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0046162","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","M??ll.Arg.","J. H. Kirkbride","J. Cordeiro; J. M. Silva","242","1986","2","20",NA,"Brazil","Parana",NA,"Distacao Marumbi (Mun. Morretes).","-48.8167","-25.4667",NA,"Arbusto 2 m. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-03-03 19:22:38-03","UFJF","CESJ","55545","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","J.A. Oliveira","F.S. Souza; J.H.C. Ribeiro","844","2010","01","09","América do Sul","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista. Próximo ao ponto 3 da fitossociologia.","-42.9674987792969","-21.4596996307373",NA,"Arbusto com 1m no interior de mata. Flores brancas.","CESJ055545",NA,NA,NA,NA,"2010","03",NA,NA,NA,"11991","auto",NA,NA,NA,NA
"40","2020-03-03 19:22:38-03","UFJF","CESJ","16904","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","D. Zappi","L. Krieger","CESJ16904","1980","01","09","América do Sul","Brasil","Minas Gerais","Antônio Carlos",NA,"-43.7467002868652","-21.3180999755859",NA,"Arbusto, na mata, flores creme.","CESJ016904",NA,NA,NA,NA,"2001","09","03",NA,NA,"30131","auto",NA,NA,NA,NA
"41","2020-03-03 19:22:38-03","UFJF","CESJ","11528","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","D. Zappi","L. Krieger","CESJ11528","1972","02","13","América do Sul","Brasil","Minas Gerais","Santa Rita do Jacutinga",NA,NA,NA,NA,"Na mata, arbusto alto, flores esverdeadas.","CESJ011528",NA,NA,NA,NA,"1972","09","03",NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-03-03 19:22:38-03","UFJF","CESJ","36156","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","J. Jardim","D.S. Pifano; A.S.M. Valente","270","2002","01","11","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,"Arbusto ca. 2m no interior da mata, em local de meia luz. Botões verdes e flores brancas.","CESJ036156",NA,NA,NA,NA,"2004","03",NA,NA,NA,"36144","auto",NA,NA,NA,NA
"43","2020-03-03 19:22:38-03","UFJF","CESJ","47603","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","J.A. Oliveira","T. Mota; F.S. Souza; N.L. Abreu; L. Menini Neto; P.L. Viana","21","2006","06","15","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Pirapetinga","-43.3502998352051","-21.7642002105713",NA,"Frutos imaturos verdes. Arbusto escandente.","CESJ047603",NA,NA,NA,NA,"2010","04",NA,NA,NA,"36144","auto",NA,NA,NA,NA
"44","2020-03-03 19:22:38-03","UFJF","CESJ","37203","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.","J. Jardim","A.S.M. Valente; F.M. Ferreira; P.H. Nobre; F.R.G. Salimena","183","2002","04","20","América do Sul","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Arbusto ca. 1,5m no interior da mata. Folha membranácea e pouco discolor. Frutos imaturos verdes.","CESJ037203",NA,NA,NA,NA,"2004","03",NA,NA,NA,"30417","auto",NA,NA,NA,NA
"45","2020-06-30 18:32:51-03","UFJF","CESJ","44896","PreservedSpecimen","Plantae","Angiosperma",NA,"Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müll. Arg.",NA,"M.A. Manhães; et al.","CESJ44896","2004","03",NA,"América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande.","-43.793098449707","-21.8425006866455",NA,"Arbusto. Interior de mata. Frutos atro-purpúreos.","CESJ044896",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"46","2020-04-22 16:24:16-03","UFPB","JPB","40715","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Palicourea","malaneoides","Palicourea malaneoides","(Müll.Arg.) C.M.Taylor","Quaresma, AA","Jardim, JG; Amorim, AM; Paixão, JL; Sant'Ana, SC; Matos, FAF","4409","2005","02","12","Southern America","Brasil","Bahia","Arataca","Serra das Lontras, Ca. 7 Km no ramal que liga o povoado de Itatinguí à Serra das Lontras.","-39.341667","-15.173611",NA,"; HABITAT: Floresta Ombrófila Densa Montana.; DESC: Arbusto ca. 1,5m alt. Folhas discolores verde-escuro na face superior e a face inferior mais clara. Frutos imaturos verdes.",NA,NA,NA,"600","700","2019","07","24","-39.341667","-15.173611",NA,NA,NA,NA,NA,NA
"47","2020-04-22 16:24:27-03","UFPB","JPB","42979","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Psychotria","malaneoides","Psychotria malaneoides","Müell. Arg.","Jardim, JG","Jardim, JG; Amorim, AM; Paixão, JL; Sant'Ana, SC; Matos, FAF","4409","2005","02","12","Southern America","Brasil","Bahia","Arataca","Serra das Lontras, Ca. 7 km no ramal que liga o povoado de Itatingui à Serra das Lontras. Bordas da floresta e áreas antropizadas. Ca.","-39.341667","-15.173611",NA,"; HABITAT: Floresta Ombrófila Densa Montana.; DESC: Arbusto ca. 1,5 m alt. Folhas discolores, verde-escuro na face superior e a face inferior mais clara. Frutos imaturos verdes.",NA,NA,NA,"600","700","2005","02","12","-39.341667","-15.173611",NA,NA,NA,NA,NA,NA
