"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","identifiedBy","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"104","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584092","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Clarke HD; Hoffman B","1995","11","23","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584092 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584092",NA,"Malpighiales","Kunth",NA,"Potaro-Siparuni","Guyana. Potaro-Siparuni Region. Iwokrama Rainforest Reserve; 0-2 km ESE of base camp.","-58.809167","4.340833","NL-U1584092",NA,"Alford MH",NA,NA,NA,NA,"-58.809167","4.340833","Magnoliopsidae","U 0246614",NA,NA,NA,NA,NA,NA
"105","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584094","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Rosa NA; Vilar H","1979","12","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584094 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584094",NA,"Malpighiales","Kunth",NA,NA,"Amazonia,Erranhão, morgen de Rio Crajeú, km 285 da Rod. Br 316, camps temporaziamente alagado.",NA,NA,"NL-U1584094",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"106","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584095","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Prance GT; Lleras E; et al.","1973","07","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584095",NA,"Malpighiales","Kunth",NA,"Amazonas","Rio Javari, Miraflor.",NA,NA,"NL-U1584095",NA,"Sleumer HO",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183352",NA,NA,NA,NA,NA,NA
"107","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584102","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Soeprapta","1913","06","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584102",NA,"Malpighiales","Kunth",NA,NA,"Suriname, Pbo: Rust ! Vredestraat.",NA,NA,"NL-U1584102",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0221589",NA,NA,NA,NA,NA,NA
"108","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584105","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lindeman JC","1953","12","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584105",NA,"Malpighiales","Kunth",NA,NA,"Perica R. (distr. Commewijne), forest on ridge of Belair.",NA,NA,"NL-U1584105",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0221592",NA,NA,NA,NA,NA,NA
"109","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1586622","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Steyermark JA; Smith R; Nehlin S; Lobo M","1974","06","02","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1586622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1586622",NA,"Malpighiales","Kunth",NA,NA,"Estado Lara: Distrito Palavecino: terreno plano en sabanas alternando con matorrales y selva tropófila, entre Sarare y El Altar.",NA,NA,"NL-U1586622",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"110","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1586623","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Gentry AH; Ayala Flores F; Revilla J","1977","11","05","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1586623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1586623",NA,"Malpighiales","Kunth",NA,NA,"Loreto, Province, Maynas, quebrada Tamshiyacu, tahuampa forest seasonnally inundated by white water.",NA,NA,"NL-U1586623",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"111","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1586624","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Gentry AH","1983","05","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1586624 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1586624",NA,"Malpighiales","Kunth",NA,NA,"Estado Zulia, Headwaters of Rio Guasare, Serrania de Perija, tropical moist forest.","-72.483333","10.866667","NL-U1586624",NA,NA,NA,NA,NA,NA,"-72.483333","10.866667","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"112","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1586625","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Boom BM","1983","11","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1586625 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1586625",NA,"Malpighiales","Kunth",NA,NA,"Dept. of Beni, Prov. of Vaca Diez. Vicinity of the Chácobo village Alto Ivon. Tropical Wet Forest, terra firme.","-66.033333","-11.75","NL-U1586625",NA,NA,NA,NA,NA,NA,"-66.033333","-11.75","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"113","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584093","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Gillespie LJ; Gopaul D; Peterson P","1989","06","22","Southern America","Guyana",NA,NA,"Gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584093 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584093",NA,"Malpighiales","Kunth",NA,"Upper Takutu - Upper Essequibo","Guyana. U.Takutu-U.Essequibo Region. Sand Creek Village. Along Katiwau River.","-59.516667","3","NL-U1584093",NA,"Alford MH",NA,NA,NA,NA,"-59.516667","3.0","Magnoliopsidae","U 0181971",NA,NA,NA,NA,NA,NA
"114","2020-11-04 11:19:12-03","ESALQ","ESA","86986","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Fernández, A.","2003","06","01",NA,"Venezuela",NA,NA,NA,"ESA086986","Magnoliophyta",NA,"H.B.K.","19621.0","Monagas",NA,NA,NA,"ESA086986","Aguasay","Fernández,A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-11-04 11:19:12-03","ESALQ","ESA","99342","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Santos, A.P.M.","2004","12","10",NA,"Brasil",NA,NA,NA,"ESA099342","Magnoliophyta",NA,NA,"328.0","Minas Gerais",NA,"-48.2771987915039","-18.9186000823975","ESA099342","Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-04 11:19:12-03","ESALQ","ESA","99343","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Milla, A.P.","2003","12","12",NA,"Brasil",NA,NA,NA,"ESA099343","Magnoliophyta",NA,NA,"222.0","Minas Gerais",NA,"-48.2771987915039","-18.9186000823975","ESA099343","Uberlândia",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2014-09-25 12:12:36-03","FEMACT","MIRR","5132","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Silva, S.J.R. da","1994","12","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kunth","s.n.","Roraima","Maloca do Contão","-60.434722","4.016666",NA,"Pacaraima",NA,NA,NA,NA,NA,"-60.434722","4.016666",NA,NA,NA,NA,NA,NA,NA,NA
"118","2014-09-25 12:31:24-03","FEMACT","MIRR","2050","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Milliken, W.; Bowles, S.","1987","05","23",NA,"Brasil",NA,NA,"Shrub, 2 m. Fruit yellowish orange (peach), seeds clotted together by gelatinous orange aril. Bordering vegetation.",NA,NA,NA,"Kunth","272","Roraima","Ilha de Maracá, SEMA Estação., Igarape Budu - Bordering vegetation","-63.033333","3.333333",NA,"Alto Alegre",NA,NA,NA,NA,NA,"-63.033333","3.333333",NA,NA,NA,NA,NA,NA,NA,NA
"119","2014-09-25 12:31:24-03","FEMACT","MIRR","2237","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Milliken, W.","1987","07","04",NA,"Brasil",NA,NA,"Small, slender tree, diam. 7cm, leaning low over river. Fruits yellow, seeds in gelatinous orange aril. Viting ants (MI4) abundant on stem, associated with 'tubercles'. Fruits in spirit.",NA,NA,NA,"Kunth","393","Roraima","Ilha de Maracá, SEMA Estação., Riverside vegetation, Ilha Nova Olinda, Furo de Maracá.","-61.333333","3.366667",NA,"Alto Alegre",NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-02-15 11:40:11-02","IPA","IPA","73269","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Costa e Silva, M.B.; Bocage, A.; Ferreira, C.; Bocage, A.; Ferreira, C.","2006","03","28","Southern America","Brasil",NA,NA,"Arbusto ca. de 3 m de altura. Frutos pilosos verdes.","IPA0073269","Plantae",NA,"Kunth","2113","Pernambuco","Serra das Varas, Mata da Jacú.","-37.0539016723633","-8.41888999938965",NA,"Arcoverde","Cano, O.","23066","auto",NA,NA,NA,NA,NA,NA,NA,"2006","08","10",NA,NA
"121","2019-02-15 11:40:11-02","IPA","IPA","53525","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Elba Ferraz","1992","11","04","Southern America","Brasil",NA,NA,"Arvoreta; flores cremes.; Brejo de Altitude. Frequência alta.","IPA0053525","Plantae",NA,"Kunth","215","Pernambuco","Sítio Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Triunfo","Torres, R.","14606","auto","1100","1100",NA,NA,NA,NA,NA,"1993","09",NA,NA,NA
"122","2019-02-15 11:40:11-02","IPA","IPA","53533","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Elba Ferraz","1992","01","17","Southern America","Brasil",NA,NA,"árvore.; Brejo de Altitude. Frequência alta.","IPA0053533","Plantae",NA,"Kunth","63","Pernambuco","Sítio Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Triunfo","Torres, R.","14606","auto","1100","1100",NA,NA,NA,NA,NA,"1993","09",NA,NA,NA
"123","2019-02-15 11:40:11-02","IPA","IPA","53535","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Elba Ferraz","1992","11","04","Southern America","Brasil",NA,NA,"Arvoreta; flores cremes.; Brejo de Altitude. Frequência alta.","IPA0053535","Plantae",NA,"Kunth","213","Pernambuco","Sítio Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Triunfo","Torres, R.","14606","auto","1100","1100",NA,NA,NA,NA,NA,"1993","09",NA,NA,NA
"124","2019-02-15 11:40:11-02","IPA","IPA","53536","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Elba Ferraz","1992","01","17","Southern America","Brasil",NA,NA,"Árvore; flores cremes.; Brejo de Altitude. Frequência alta.","IPA0053536","Plantae",NA,"Kunth","55","Pernambuco","Sítio Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Triunfo","Torres, R.","14606","auto","1100","1100",NA,NA,NA,NA,NA,"1993","09",NA,NA,NA
"125","2019-02-15 11:40:11-02","IPA","IPA","52944","S","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Elba Ferraz","1991","11","07","Southern America","Brasil",NA,NA,"Árvore; flores alvas.; Brejo de Altitude. Frequência alta.","IPA0052944","Plantae",NA,"Kunth","48","Pernambuco","Sítio Lagoa Nova","-38.1016998291016","-7.83805990219116",NA,"Triunfo","Torres, R.","14606","auto",NA,NA,NA,NA,NA,NA,NA,"1993","09",NA,NA,NA
"126","2020-10-20 14:18:10-03","UFOPA","HSTM","9588","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Sofia, A.","2007","06","09",NA,"Brasil",NA,NA,NA,"HSTM009588",NA,NA,"Kunth",NA,"Pará","Santa Maria.","-54.777778","-2.426667","HSTM009588_1 HSTM009588_2","Santarém",NA,NA,NA,NA,NA,"54º46'40''W","2º25'36''S",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 14:44:53-03","UFJF","CESJ","38606","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","C.P.Nogueira","2001","11","28","América do Sul","Brasil",NA,NA,"Espeto-branco. Plot 1","CESJ038606","Angiosperma",NA,"Kunth","s.n.","Minas Gerais","Estação Biológica da Caratinga, Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,"Caratinga","J.A. Lombardi","49886","auto",NA,NA,NA,NA,NA,NA,NA,"2002","04",NA,NA,NA
"128","2021-04-07 11:48:29-03","UFMS","CGMS","75164","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","S.M. Salis; V.J. Pott, J. Pinheiro, O. Branco & Saba","1995","05","11",NA,"Brasil",NA,NA,"Flor não vista. Fruto não visto. Planta N.177.2. CPAP - 16547. Habitat: Mata ombrófila aberta. Solo areia quartzosa, solo encharcado. Relevo plano. Habito: Árvore 12 m de altura.","CGMS1108088",NA,NA,"Kunth","901","Mato Grosso","Mata com muito açaí (Euterpe sp.).","-57.7905555","-15.2655556",NA,"Lambari d#?#Oeste","J. Tamashiro, S.M. Salis & V.J. Pott",NA,NA,NA,NA,"-57,7905555","-15,2655556",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-24 11:01:15-03","UFCG","CSTR","7103","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Silva, F.G.; Pessoa, E.; Pereira, C.A.; Bazante, M.L. & Melo, A.","2018","04","13",NA,"Brasil",NA,NA,"Árvore ca 3m alt., flores amarelas visitadas por formigas e abelhas.; Xixá... subida para a pedra.(Capela)",NA,NA,NA,"Kunth.","402","Pernambuco",NA,"-35.3266983032227","-7.65693998336792",NA,"Vicência","Lucena, M.F.A.","21084","auto",NA,NA,NA,NA,NA,NA,NA,"2018","09","12",NA,NA
"130","2019-08-20 10:28:00-03","UNICAMP","UEC","136790","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Correa-Gomes Junior, J","1963","11","25",NA,"Paraguay",NA,NA,"Arvoreta 5m de altura. Flor creme, fruto verde, freuquente, frutos ainda verdes.","UEC083852","Magnoliopsida",NA,"Kunth","1488","Departamento de Amambay","Serra Vovo, 16 Km da cidade, Mata Seca.",NA,NA,"UEC083852","Pedro Juan Caballero","Marquete, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA
"131","2021-03-01 16:42:57-03","UNICAMP","UEC","82806","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Stranghetti, V","1995","01","17",NA,"Brazil",NA,NA,"Árvore, ca. 10m, fruto. Beira da mata, lado direito. (Estação de coleta 1).","UEC046488","Magnoliopsida",NA,"Kunth","457","São Paulo","Estação Ecológica de Paulo de Faria. Levantamento Florístico.","-49.516667","-19.916667","UEC046488","Paulo de Faria","Torres, RB; Ramos, E",NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,NA,"2005","04",NA,NA,NA
"132","2019-08-20 10:28:00-03","UNICAMP","UEC","50928","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Sobral, M; Hage, JL","1988","01",NA,NA,"Brazil",NA,NA,"Arvoreta, 7m; em beira de mata; frutos imaturos.","UEC083850","Magnoliopsida",NA,"Kunth","5942","Bahia","Reserva do CEPEC, Quadra D.","-39.0494003295898","-14.7889003753662","UEC083850","Ilhéus","Marquete, R","61245","auto",NA,NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA
"133","2021-03-01 16:42:57-03","UNICAMP","UEC","124934","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Assis, LCS; Forzza, RC; Castro, RM; Valente, ASM; Garcia, MCM; Silva, GEP","2001","10","21",NA,"Brazil",NA,NA,"Árvore ca. 6m, borda da mata, tronco acinzentado, folhas discolores, frutos verdes e resquícios do cálice marrons.Pouco frequente.","UEC046499","Magnoliopsida",NA,"Kunth","345","Minas Gerais","Mata do Baú","-43.9757995605469","-21.1868991851807","UEC046499","Barroso","Torres, RB","7934","auto",NA,NA,NA,NA,NA,NA,NA,"2003","01",NA,NA,NA
"134","2021-03-01 16:42:57-03","UNICAMP","UEC","39145","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, MA; Ferrari, SF","1985","11","21",NA,"Brazil",NA,NA,"Com frutos verdes, coletada anterior mente com flor e fruto no início do desenvolvimento - mesma árvore (quadrado 51).; Mata secundária.","UEC046486","Magnoliopsida",NA,"Kunth","866","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","UEC046486","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:42:57-03","UNICAMP","UEC","46718","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, MA; Andrade, PM","1985","11","09",NA,"Brazil",NA,NA,"Arbóreo 3m. Frutos verdes.; Mata Atlântica.","UEC046491","Magnoliopsida",NA,"Kunth","783","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","UEC046491","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,"1987","01","09",NA,NA
"136","2021-03-01 16:42:57-03","UNICAMP","UEC","39139","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, MA; Ferrari, SF","1985","10","22",NA,"Brazil",NA,NA,"Arbóreo, 6m. flores claras; frutos verdes. Árvore nº 5522; Mata secundária.","UEC046493","Magnoliopsida",NA,"Kunth","761","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","UEC046493","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,"1986","04",NA,NA,NA
"137","2021-03-01 16:42:57-03","UNICAMP","UEC","39138","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Lopes, MA; Ferrari, SF","1985","11","19",NA,"Brazil",NA,NA,"Arbóreo.; Mata secundária.","UEC046492","Magnoliopsida",NA,"Kunth","861","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","UEC046492","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,"1986","04",NA,NA,NA
"138","2021-03-01 16:42:57-03","UNICAMP","UEC","36810","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrade, PM; Lopes, MA","1984","11","17",NA,"Brazil",NA,NA,"Arbóreo, em botões.; Mata Atlântica.","UEC046497","Magnoliopsida",NA,"Kunth","466","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434","UEC046497","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,"1985","01",NA,NA,NA
"139","2021-03-01 16:42:57-03","UNICAMP","UEC","46717","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Andrade, PM; Lopes, MA","1984","02","23",NA,"Brazil",NA,NA,"Arbóreo 4m. Fruto amarelo.; Floresta Atlântica.","UEC046494","Magnoliopsida",NA,"Kunth","225","Minas Gerais","Fazenda Montes Claros - Trilha do Jequitibá.","-42.1391983032227","-19.7896995544434","UEC046494","Caratinga","Torres, RB","49886","auto",NA,NA,NA,NA,NA,NA,NA,"1987","01","09",NA,NA
"140","2021-03-01 16:42:57-03","UNICAMP","UEC","72200","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","1994","12","01",NA,"Brazil",NA,NA,"Árvore ca. 5m alt., frutos imaturos.; Mata mesófila semidecídua atingida por fogo.","UEC046498","Magnoliopsida",NA,"Kunth","896","São Paulo","Próximo à rodovia vicinal para Vila Alves, Fazenda São Paulo.","-49.9099998474121","-20.0799999237061","UEC046498","Cardoso","Torres, RB; Ramos, E","22486","auto",NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA
"141","2021-03-01 16:42:57-03","UNICAMP","UEC","72202","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","1994","12","01",NA,"Brazil",NA,NA,"Arvoreta ca. 4,5m alt., flores esbranquiçadas.; Mata mesófila semidecídua atingida por fogo.","UEC046487","Magnoliopsida",NA,"Kunth","893","São Paulo","Próximo à rodovia vicinal p/ Vila Alves. Fazenda São Paulo.","-49.9099998474121","-20.0799999237061","UEC046487","Cardoso","Torres, RB; Ramos, E","22486","auto",NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA
"142","2021-03-01 16:42:57-03","UNICAMP","UEC","48149","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Marcondes-Ferreira, W; et al.","1985","11","07",NA,"Brazil",NA,NA,"Árvoreca. 6m.; Mata da Lagoinha","UEC046496","Magnoliopsida",NA,"Kunth","181","São Paulo","Fazenda Lagoinha 2.","-51.0999984741211","-20.6299991607666","UEC046496","Pereira Barreto","Torres, RB; Ramos, E","36734","auto",NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA
"143","2021-03-01 16:42:57-03","UNICAMP","UEC","48260","S","Plantae","Vivianiaceae","Casearia","mariquitensis","Casearia mariquitensis","Silva, AF; et al.","1985","11","07",NA,"Brazil",NA,NA,"Arvoreta até 5m, flores em botão.","UEC046489","Magnoliopsida",NA,"Kunth","159","São Paulo","Fazenda Lagoinha 2, mata da lagoinha.","-51.0999984741211","-20.6299991607666","UEC046489","Pereira Barreto","Torres, RB; Ramos, E","36734","auto",NA,NA,NA,NA,NA,NA,NA,"2005","04",NA,NA,NA
"144","2019-02-22 16:42:04-03","UNEMAT","HERBAM","0986","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Henicka, G.S.; Nascimento, J.; Pilger, J.M.; Taques, A.C. & Piva, J.H.","2007","09","16",NA,"Brasil",NA,NA,NA,"HERBAM000986",NA,NA,"Kunth","130","Mato Grosso","Parque Estadual Cristalino, Mata de terra firme.","-55.9525","-9.612222",NA,"Novo Mundo","Milliken, W",NA,NA,"257","257","-55.9525","-9.612222",NA,NA,NA,"2007","12",NA,NA,NA
"145","2019-02-23 11:30:23-03","UNEMAT","HERBAM","9965","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Soares-Lopes, C R A; Benetti, E.; Lima, Soares, DS & Dos Reis, O.","2014","08","21",NA,"Brasil",NA,NA,NA,"HERBAM009965",NA,NA,"Kunth","CD 887923","Mato Grosso","Área de empréstimo da PCH da Fazenda, área 1, Floresta Ómbrofila.","-8859.33333","-503.266667",NA,"Alta Floresta","P. Assunção",NA,NA,"218","218","-8859.33333","-503.266667",NA,NA,NA,"2014","08","21",NA,NA
"146","2019-02-23 11:30:23-03","UNEMAT","HERBAM","9957","S","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Soares-Lopes, C R A; Benetti, E.; Lima, W.M.; Manoel, M. & Dos Reis, O.","2014","08","19",NA,"Brasil",NA,NA,NA,"HERBAM009957",NA,NA,"Kunth","CL 1547915","Mato Grosso","Área de empréstimo da PCH da Fazenda, área 2, Floresta Ombrófila","-8858.825","-503.166667",NA,"Alta Floresta","P. Assunção",NA,NA,"220","220","-8858.825","-503.166667",NA,NA,NA,"2014","08","19",NA,NA
"147","2021-03-21 19:38:43-03","UFC","EAC","24886","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Castro, A.S.F.","1996","10","27","Southern America","Brasil",NA,NA,"Arbusto.; Litoral","EAC0024886","Dicotyledon",NA,"Kunth","99","Ceará","Estrada p/ praia de Lagoinha","-39.1483001708984","-3.43944001197815",NA,"Paraipaba","Nepomuceno, F.A.A.","18574","auto",NA,NA,NA,NA,NA,NA,NA,"2016","07","08",NA,NA
"148","2020-12-21 16:28:45-03","MBM","MBM","227870","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Horta, M.B.; et al.; et al.","1987","10","31","Southern America","Brazil",NA,NA,NA,"MBM227870",NA,NA,"Kunth","283","Minas Gerais","Fazenda Montes Claros","-42.1391983032227","-19.7896995544434","MBM227870","Caratinga","Lombardi, J.A.","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:44:17-03","MBM","MBM","423875","PreservedSpecimen","Plantae","Salicaceae","Casearia","mariquitensis","Casearia mariquitensis","Crepaldi, S.","1986","11","16","Southern America","Brazil",NA,NA,"Arbustiva, flor vermelha, fruto verde.","MBM423875",NA,NA,"Kunth","s.n.","São Paulo","Sítio Santo Antônio","-51.1699981689453","-21.6100006103516",NA,"Flórida Paulista","Torres, R.B.; Ramos, E.","28617","auto",NA,NA,NA,NA,NA,NA,NA,"2005","05",NA,NA,NA
"150","2020-12-21 16:28:45-03","MBM","MBM","248680","PreservedSpecimen","Plantae","Flacourtiaceae","Casearia","mariquitensis","Casearia mariquitensis","Sposito, T.","2000","02","14","Southern America","Brazil",NA,NA,"Floresta atlântica","MBM248680",NA,NA,"Kunth","s.n.","Minas Gerais","Parque Estadual do Rio Doce",NA,NA,"MBM248680","Mariléria","Marquete, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","08",NA,NA,NA
