"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"119","2021-03-21 19:37:42-03","UFC","EAC","23416","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Saraiva, A.A.F.","s.n.","1995","03","04","Southern America","Brasil",NA,NA,"Subarbusto; fruto amarelo.; Cerrado","EAC0023416","Dicotyledon",NA,"O.Berg","Costa, I.R.","Ceará","Barreiro Grande, estrada Crato-Moreilândia",NA,"Crato","-39.4094009399414","-7.23416996002197",NA,"2011","30071","auto",NA,NA,NA,"03",NA,"24",NA,NA,NA,NA
"120","2021-03-21 19:37:42-03","UFC","EAC","46285","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Lima-Verde, L.W.; Costa, I.R.","2003","2000","03","02","Southern America","Brasil",NA,NA,"Arbusto, 2m, ocasional; corola branca; fruto verde.; Carrasco","EAC0046285","Dicotyledon",NA,"O.Berg","Costa, I.R.","Ceará","Flona do Araripe, próx. à casa do Sr. Antônio",NA,"Jardim","-39.2980995178223","-7.58249998092651","830","2008","26671","auto",NA,NA,"830","06",NA,NA,NA,NA,NA,NA
"121","2021-03-21 19:37:42-03","UFC","EAC","46286","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Lima-Verde, L.W.; Costa, I.R.","2004","2000","03","02","Southern America","Brasil",NA,NA,"Arbusto, 2m; corola branca.; Carrasco","EAC0046286","Dicotyledon",NA,"O.Berg","Costa, I.R.","Ceará","Flona do Araripe, próx. à casa do Sr. Antônio",NA,"Jardim","-39.2980995178223","-7.58249998092651","830","2008","26671","auto",NA,NA,"830","06",NA,NA,NA,NA,NA,NA
"122","2021-03-21 19:37:42-03","UFC","EAC","25996","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Silveira, E.R.","s.n.","1997","12","02","Southern America","Brasil",NA,NA,"Árvore pequena.","EAC0025996","Dicotyledon",NA,"O.Berg","Costa, I.R.","Distrito Federal","Terreno do Centro de Convenções Israel Pinheiro",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,"2011","70570","auto",NA,NA,NA,"06",NA,"24",NA,NA,NA,NA
"123","2021-03-21 19:37:42-03","UFC","EAC","53212","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Costa, I.R.; Verola, C.F.","816","2008","02","28","Southern America","Brasil",NA,NA,"Arvorete, cerca de 2,5m; frutos maduros vermelhos","EAC0053212","Dicotyledon",NA,"O.Berg","Proença, C.","São Paulo","Barão Geraldo, Campus da Unicamp, em frente a faculdade de Economia do outro lado da pista, -msm",NA,"Campinas","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:37:42-03","MBM","MBM","271081","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Sobral, M.","9441","1998","10",NA,"Southern America","Brazil",NA,NA,NA,"MBM271081",NA,NA,"O.Berg",NA,"Espírito Santo","Museu Botânico Mello Leitão","MBM271081","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:37:42-03","MBM","MBM","287553","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Souza, V.C.; et al.; et al.","10084","1996","01","11","Southern America","Brazil",NA,NA,NA,"MBM287553",NA,NA,"O.Berg","Landrum, L.R.","Minas Gerais","Serra da Piedade","MBM287553","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:37:42-03","MBM","MBM","134168","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51987","1987","11","24","Southern America","Brazil",NA,NA,NA,"MBM134168",NA,NA,"O.Berg","Kawasaki, M.L.","Paraná","Cerradinho","MBM134168","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:37:42-03","MBM","MBM","134184","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Cordeiro, J.","703","1990","03","05","Southern America","Brazil",NA,NA,NA,"MBM134184",NA,NA,"O.Berg","Sobral, M.","Paraná","Guaricana","MBM134184","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:37:42-03","MBM","MBM","391025","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Santos, H.","s.n.","2012","06","15","Southern America","Brazil",NA,NA,NA,"MBM391025",NA,NA,"O.Berg","Grizzon, M.","São Paulo","UNICAMP","MBM391025","Campinas","-47.060001373291","-22.8999996185303",NA,"2013","23900","auto",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA
"129","2019-11-12 14:47:01-03","IFGoiano","IFRV","641","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Wendel Cruvinel",NA,"2017","04","07",NA,"Brasil",NA,NA,"cerrado","IFRV00000641",NA,NA,"O.Berg",NA,"Goiás","IFGoiano.",NA,"Rio Verde GO",NA,NA,NA,NA,NA,NA,"-508997222.0","-178069444.0",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-12 14:47:01-03","IFGoiano","IFRV","997","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Alline Laiane Borges Dias",NA,"2017","10","17",NA,"Brasil",NA,NA,NA,"IFRV00001020",NA,NA,"O.Berg",NA,"Goiás","Instituto Federal Goiano Campus Rio Verde",NA,"Rio Verde GO",NA,NA,NA,NA,NA,NA,"-508997222.0","-178069444.0",NA,NA,NA,NA,NA,NA,NA,NA
"131","2017-06-23 10:51:24-03","MNHN","RECOLNAT_MNHN_P","P00258406","PreservedSpecimen",NA,"Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258406' target='other'> <mi>dwc_moreinfo</mi></a>","P00258406",NA,NA,"O.Berg",NA,NA,NA,"P00258406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"132","2015-10-05 08:53:07-03","MNHN","RECOLNAT_MNHN_P","P00258407","PreservedSpecimen",NA,"Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258407' target='other'> <mi>dwc_moreinfo</mi></a>","P00258407",NA,NA,"O.Berg",NA,NA,NA,"P00258407_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"133","2018-06-18 09:23:24-03","MNHN","RECOLNAT_MNHN_P","P00870209","PreservedSpecimen",NA,"Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Lucas, E.J.|Jardim, J.G.|Forzza, R.C.|Silva, B.R.|Zappi, D.|Assis, L.C.S.|Lima, R.|Edwards, S.",NA,"2004","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00870209' target='other'> <mi>dwc_moreinfo</mi></a>","P00870209",NA,NA,"O.Berg",NA,"Rio de Janeiro","Rio Bonito de Lumiar, estrada do Sertão, Sítio São Jerônimo, opposite entrance to site, on bank of the river","P00870209_01","Nova Friburgo","-42.43222","-22.42361","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"224",NA,NA
"134","2020-10-01 14:24:23-03","JBB","HEPH","12330","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Nóbrega, MGG","600","1996","11","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","O.Berg","Proença, CEB","Distrito Federal","Jardim Botânico de Brasília próximo ao Mirante",NA,"Brasília","-47.85","-15.866667","1020","2006",NA,NA,"-47.85","-15.866667","1020",NA,NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:24:23-03","JBB","HEPH","2815","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Maury, CM","244A","1982","10","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","O.Berg","Proença, CEB","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,"Planaltina","-47.5625","-15.4375",NA,"2001",NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-01 14:24:23-03","JBB","HEPH","24041","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Azevedo, INC de; Jesus, FPR de","423","2008","05","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","O.Berg","Proença, CEB","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, Transecto 4/5",NA,"Brasília","-47.9296989440918","-15.7797002792358","1024","2008","70570","auto",NA,NA,"1024",NA,NA,NA,NA,NA,NA,NA
"137","2020-10-01 14:24:23-03","JBB","HEPH","22244","S","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Salles, AEH; et al.","3899","2005","11","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","O.Berg","Proença, CEB","Minas Gerais","Região da Serra da Moeda Minas Gerais",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,"2011","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:39:40-03","UFMG","BHCB","146429","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Carneiro, RGS; Formiga, AT","1","2010","10","06","Southern America","Brasil",NA,NA,"Árvore, cerca de 2,0m de altura. Flores brancas.","BHCB014616","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","RPPN Santuário do Caraça, Trilha para Campo de Fora.","BHCB014616","Catas Altas","-43.093056","-20.018333","129","2010",NA,NA,"-43.093056","-20.018333","129","10",NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:39:40-03","UFMG","BHCB","90761","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Brito, DS; Gomes, BM; Guimarães; Paulo, JF; Proença, CEB","91","2000","10","15","Southern America","Brasil",NA,NA,"Árvore 5m. Botões verdesm casca lisa; DAP 0,08m.","BHCB014617","Dicotyledon",NA,"O.Berg",NA,"Distrito Federal","Parque Recreativo do Gama, Cerrado sensu strictu.","BHCB014617","Gama","-48.055","-16.048333",NA,"2000",NA,NA,"-48.055","-16.048333",NA,"10",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:39:40-03","UFMG","BHCB","104652","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Salles, AH; Oliveira, M; Cesar, A; Azevedo, INC; Jesus, FPR de","3899","2005","11","29","Southern America","Brasil",NA,NA,"Arbusto 50 cm. Flor branca.; Campo rupestre.","BHCB012172","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Serra da Moeda","BHCB012172","Moeda","-43.970556","-20.295139",NA,"2012",NA,NA,"-43.970556","-20.295139",NA,"11",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:39:40-03","UFMG","BHCB","106007","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Forzza, RC; Pifano, D; Sakuragui, CM; Aona, LYS; Edwards, S; Zappi, DC","3669","2004","11","24","Southern America","Brasil",NA,NA,"Arvoreta 15m alt. , frutos amarelados, polpa alva, amarga","BHCB011130","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Parque Estadual da Serra do Ibitipoca, Mata atrás do camping","BHCB011130","Lima Duarte","-43.883333","-21.7","1500","2013",NA,NA,"-43.883333","-21.7","1500","11",NA,"14",NA,NA,NA,NA
"142","2020-12-11 11:39:40-03","UFMG","BHCB","109549","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, DA","5049","2005","04","14","Southern America","Brasil",NA,NA,"Fuste Cilindrico, Casca lisa, Cor da exsudação incolor, fruto maduro roxo e imaturo verde, arbóreo, altura 19m, altura do fuste 10m, CAP do fuste 65m, diâmetro da copa 3m, Exsudação: Seiva, Descamação ausente.; Fuste Cilindrico, Casca","BHCB011102","Dicotyledon",NA,"O.Berg",NA,"Espírito Santo","Reserva Natural da Companhia Vale do Rio Doce, Estrada farinha seca, Km 4,14",NA,"Linhares","-40.08675","-19.162361",NA,"2013",NA,NA,"-40.08675","-19.162361",NA,"11",NA,"18",NA,NA,NA,NA
"143","2020-12-11 11:39:40-03","UFMG","BHCB","109552","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Folli, DA","5040","2005","03","23","Southern America","Brasil",NA,NA,"Fuste Cilindrico, Casca lisa, Cor da exsudação incolor, fruto imaturo verde, arbóreo, altura 18m, altura do fuste 13m, CAP do fuste 65m, diâmetro da copa 6m, Exsudação: Seiva, Descamação ausente.","BHCB011104","Dicotyledon",NA,"O.Berg",NA,"Espírito Santo","Reserva Natural da Companhia Vale do Rio Doce, Estrada Gávea, Km 0,8",NA,"Linhares","-40.08675","-19.162361",NA,"2013",NA,NA,"-40.08675","-19.162361",NA,"11",NA,"18",NA,NA,NA,NA
"144","2020-12-11 11:39:40-03","UFMG","BHCB","139958","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Carmo, FF","5060","2010","03","17","Southern America","Brasil",NA,NA,"coletado em capão. Afloramento gnaisse","BHCB051464","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Serra da Moeda, GR3",NA,"Moeda","-43.957778","-20.283333","1260","2010",NA,NA,"-43.957778","-20.283333","1260","05",NA,"28",NA,NA,NA,NA
"145","2020-12-11 11:39:40-03","UFMG","BHCB","139959","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Carmo, FF","5074","2010","03","17","Southern America","Brasil",NA,NA,"coletado em capão. Afloramento gnaisse.","BHCB051465","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Serra da Moeda, GR3",NA,"Moeda","-43.957778","-20.283333","1260","2010",NA,NA,"-43.957778","-20.283333","1260","05",NA,"28",NA,NA,NA,NA
"146","2021-03-19 17:59:02-03","UFMG","BHCB","196312","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","33","2019","03","28","Southern America","Brasil",NA,NA,NA,"BHCB196312","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Morro redondo, Descida da Igreja",NA,"Itabira","-43.486694","-19.557333","1137","2019",NA,NA,"-43.486694","-19.557333","1137","06",NA,"25",NA,NA,NA,NA
"147","2020-12-11 11:39:40-03","UFMG","BHCB","147330","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Tameirão Neto, E","4666","2007","06",NA,"Southern America","Brasil",NA,NA,"Arbóreo.; Floresta ciliar.","BHCB015647","Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","UHE Baguari, Ilha Bonaparte.",NA,"Governador Valadares","-42.088889","-19.012778",NA,NA,NA,NA,"-42.088889","-19.012778",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:39:40-03","UFMG","BHCB","76398","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Cordeiro, J","703","1990","03","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"O.Berg",NA,"Paraná",NA,NA,"São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:39:40-03","UFMG","BHCB","92209","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Leoni, CS","4070","1998","12","20","Southern America","Brasil",NA,NA,"Arbusto com 2,0-2,5 m de altura; corola alvacenta. Interior de floresta estacional semidecidual.",NA,"Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Fazenda Santa Rita.",NA,"Carangola","-42.0293998718262","-20.7331008911133",NA,NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:39:40-03","UFMG","BHCB","92208","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Leoni, CS","4317","1999","12","20","Southern America","Brasil",NA,NA,"Arbusto, com 2,5 - 3,0 m de altura; corola alvacenta.Interior de floresta estacional semidecidual.",NA,"Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Fazenda Santa Rita.",NA,"Faria Lemos","-42.0297012329102","-20.8083000183105",NA,NA,"14353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:39:40-03","UFMG","BHCB","113277","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Gomes, JML","2480","1996","07","17","Southern America","Brasil",NA,NA,"Panta com 6m de altura, casca desfolhante, ruto verde com cor marrom.; Pode ter sido plantada.","BHCB011103","Dicotyledon",NA,"O.Berg",NA,"Espírito Santo","Glória",NA,"Vila Velha","-40.2924995422363","-20.3297004699707",NA,"2013","27156","auto",NA,NA,NA,"11",NA,"18",NA,NA,NA,NA
"152","2020-12-11 11:39:40-03","UFMG","BHCB","93023","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Forzza, RC; Meireles, LD","1718","2000","11","26","Southern America","Brasil",NA,NA,"Arvoreta, 2m de altura. Flores com cálice verde, corola e estames alvos.",NA,"Dicotyledon",NA,"O.Berg",NA,"Minas Gerais","Reserva Biológica da Represa do Grama.",NA,"Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:20:48-03","UFPR","UPCB","27238","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Kirkibride Jr., J.H.",NA,"1983","11","07",NA,"Brasil",NA,NA,"Arvorezinha, até 4m, pétalas brancas. Campo cerrado aberto..","UPCB0027486",NA,NA,"O.Berg","Proença, C.","Distrito Federal","Fazenda Água Limpa, campo experimental da UnB.","UPCB0027486","Brasília","-47.9","-15.95",NA,"1994",NA,NA,"-47.9","-15.95",NA,"01",NA,"01",NA,NA,NA,NA
"154","2018-12-11 13:07:00-02","MO","MOBOT","101089910","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28840","1971","1","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"O. Berg","L.R. Landrum","Minas Gerais","Lower cut-over slopes of Serra da Caraça, sandy slopes, near riacho, ca. 10 km W of Barão de Cocais.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"155","2008-05-27 22:02:00-03","MO","MOBOT","309046","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4640","1987","2","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"O. Berg","C. Proenga (UB), May/","São Paulo","Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 7",NA,NA,"-46","-23.58333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-8","1",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","309220","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","A. Custodio Filho|Alwyn H. Gentry","Custodio Filho 4516","1987","2","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"O. Berg","C. Proenga (UB), May/","São Paulo","Boraceia, between Moji das Cruzes and Biritiba-Mirim crest of Serra do Mar. Transect 1",NA,NA,"-46","-23.58333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","1",NA
"157","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","33618","PreservedSpecimen","Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","Almeida Neto, A. & Ranga, N. T.","364.0","2008","12","02","América do Sul","Brasil",NA,NA,"Árvore, P-B 25, I-125. Biota",NA,"Tracheophyta","Myrtales","O.Berg",NA,"São Paulo","Fazenda Floresta",NA,"Barretos (P7)","-48.75166667","-20.63722222",NA,NA,NA,NA,"-48.75166667","-20.63722222",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"158","2015-05-20 10:36:07-03","UFERSA","MOSS","9044","S","Plantae","Myrtaceae","Psidium","myrsinoides","Psidium myrsinoides","Oliveira, R.C.","490","1996","11","11","América do Sul","Brasil",NA,NA,"áerore com 1,80 m., com periderme grossa, formamndo tendas longitudinais profundas, coletada no cerrado; solo arenoso; rara; fruto maduro, amarelo.",NA,NA,NA,"O. Berg","Proença, C.","Maranhão","Projeto Geral de Balsas, lote 16.",NA,"Balsas","-46.083333","-7.583333","300","1997",NA,NA,"46W05'00","7S35'00","300",NA,NA,NA,NA,NA,NA,NA
"159","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","1087",NA,"Plantae","Myrtaceae","Psidium","cf. myrtoides","Psidium cf. myrtoides","W. Boone","485","1985","05","28",NA,"Brasil",NA,NA,"Árvore com cerca de 15m, frutos avermelhados, heliófila, material coletado no chão.","MBML001087",NA,NA,"O.Berg","M. Sobral/Março-2016","Espírito Santo","Country Club","MBML001087","Santa Teresa","-40.635556","-19.925556",NA,NA,NA,NA,"40W38'8","19S55'32",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","15410",NA,"Plantae","Myrtaceae","Psidium","cf. myrtoides","Psidium cf. myrtoides","L. Kollmann; et al","4769","2001","09","26",NA,"Brasil",NA,NA,"Arvoreto 3m. Flores brancas.","MBML015410",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015410","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","15789",NA,"Plantae","Myrtaceae","Psidium","cf. myrtoides","Psidium cf. myrtoides","L. Kollmann; et al","5118","2001","12","04",NA,"Brasil",NA,NA,"Arvoreto 10m. DAP 22cm. Fuste 5m. Flores brancas.","MBML015789",NA,NA,"O.Berg","M. Sobral/2001","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","MBML015789","Santa Teresa","-40.553056","-19.9075",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","24263",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; et al","7766","2005","05","13",NA,"Brasil",NA,NA,"Arvoreto 6m, frutos pretos.","MBML024263",NA,NA,"O.Berg","M. Sobral/2005","Espírito Santo","Rio Saltinho","MBML024263","Santa Teresa","-40.506944","-19.936111",NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10105",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen & W. Pizziolo","2147","1999","03","11",NA,"Brasil",NA,NA,"Arboreto 6m. Dap 7cm. Fuste 5m. Frutos verdes.","MBML010105",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Cabeceira do Vinte e Cinco de Julho","MBML010105","Santa Teresa","-40.548333","-19.847222",NA,NA,NA,NA,"40W32'54","19S50'50",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10397",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen & W. Pizziolo","2564","1999","06","15",NA,"Brasil",NA,NA,"Mata de encosta. Arvore 20m. Dap 33cm. Fuste 11m. Frutios pretos e verdes.","MBML010397",NA,NA,"O.Berg","M. Sobral/Dez.2002","Espírito Santo","Santo Antônio","MBML010397","Santa Teresa","-40.589167","-19.922222",NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10450",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; E. Bausen","2658","1999","06","23",NA,"Brasil",NA,NA,"Mata de encosta. Arvoreto 8m. Dap 8cm. Fuste 6m. Frutos vermelhos.","MBML010450",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Estação Biológica Caixa D'Água","MBML010450","Santa Teresa","-40.6075","-19.931389",NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10614",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","L. Kollmann; W. Pizziolo & E. Bausen","2703","1999","07","20",NA,"Brasil",NA,NA,"Arvoreto 14m. Dap 26cm. Fuste 11m. Frutos verdes.","MBML010614",NA,NA,"O.Berg","M. Sobral/2001","Espírito Santo","Santo Antônio","MBML010614","Santa Teresa","-40.589167","-19.922222",NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","1080",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","H. Q. Boudet Fernandes; W. Boone","1052","1985","04","02",NA,"Brasil",NA,NA,"Arbusto bastante ramificado com 3m, frutos roxos, semi-sombra.","MBML001080",NA,NA,"O.Berg","M. Sobral/Dez.2002","Espírito Santo","Pátio do Museu de Biologia Mello Leitão","MBML001080","Santa Teresa","-40.6","-19.936111",NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","11460",NA,"Plantae","Myrtaceae","Psidium","myrtoides","Psidium myrtoides","V. Demuner; et al","425","1999","12","27",NA,"Brasil",NA,NA,"Arvoreta 7m, botões florais, flores brancas, frutos jovens esverdeados. Borda de mata.","MBML011460",NA,NA,"O.Berg","M. Sobral, 2001","Espírito Santo","Mata do Banestes","MBML011460","Santa Teresa","-40.59","-19.933333",NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
