"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"117","2020-02-08 09:05:04-03","NBC","NL-BOTANY","U.1746807","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Lindeman JC; Haas JH de","1967","03","16","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1746807","NL-U1746807",NA,NA,NA,NA,"Flora Brasiliae Australis. Est. Paraná. Planalto near fazenda Reserva, 80 km SE of Guarapuava, at margin of small shallow pond in forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"118","2020-02-08 09:05:04-03","NBC","NL-BOTANY","U.1746808","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Lindeman JC; Haas JH de","1967","03","09","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1746808","NL-U1746808",NA,NA,NA,NA,"Flora Brasiliae Australis. Est Paraná. Fazenda Reserva, 85 km SW of Guarapuava, in moist Araucaria forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"119","2020-02-08 09:05:04-03","NBC","NL-BOTANY","U.1746809","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Lindeman JC; Haas JH de","1967","03","10","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1746809","NL-U1746809",NA,NA,NA,NA,"Flora Brasiliae Australis. Est. Paraná. Fazenda Reserva, ca. 85 km SW. of Guarapuava moist Araucaria forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"120","2020-02-08 09:05:04-03","NBC","NL-BOTANY","U.1746810","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Lindeman JC; Haas JH de","1967","03","10","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1746810","NL-U1746810",NA,NA,NA,NA,"Flora Brasiliae Australis. Est. Paraná. Fazenda Reserva, ca. 85 km SW. of Guarapuava moist Araucaria forest.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746810 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"121","2020-02-08 09:05:04-03","NBC","NL-BOTANY","U.1746811","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Reitz R","1949","11","25","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1746811","NL-U1746811",NA,NA,NA,NA,"Plantas de Santa Catarina-Brasil. Mata do Hoffman, Brusque. Capoeirão.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1746811 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"122","2020-02-08 09:05:04-03","NBC","NL-BOTANY","WAG.1244913","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Poliquesi CB; Cordeiro J","1993","11","13","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1244913","NL-WAG1244913",NA,NA,NA,NA,"Rodovia para o Parque das Lauráceas, próximo a Colônia São João (mun. Bocaiúva do Sul) Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"123","2020-02-08 09:05:04-03","NBC","NL-BOTANY","WAG.1244914","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Oliveira PI",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1244914","NL-WAG1244914",NA,NA,NA,NA,"Barro Preto (mun. S. José dos Pinhaes), Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"124","2020-02-08 09:05:04-03","NBC","NL-BOTANY","WAG.1244915","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Hatschbach GG",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1244915","NL-WAG1244915",NA,NA,NA,NA,"Contenda (mun. S. José dos Pinhaes), Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"125","2020-02-08 09:05:04-03","NBC","NL-BOTANY","WAG.1244916","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Hatschbach GG",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1244916","NL-WAG1244916",NA,NA,NA,NA,"Ivai, arredores, Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1244916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Ericales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"126","2020-11-04 11:20:10-03","ESALQ","ESA","37516","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","18","Brasil","Paraná","Sengés",NA,"-242.025","-49,404,167","-242,025","ESA037516","ESA037516","218.0",NA,NA,NA,"Fazenda PISA-Papel e Celulose. Floresta higrófila, mata de brejo",NA,NA,"frutos imaturos verdes, arvoreta de 2,5m",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:20:10-03","ESALQ","ESA","91511","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete",NA,"-230.333","-48,183,333","-230,333","ESA091511","ESA091511","486.0",NA,NA,NA,"Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:20:10-03","ESALQ","ESA","37515","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","18","Brasil","Paraná","Sengés",NA,"-242.025","-49,404,167","-242,025","ESA037515","ESA037515","218.0",NA,NA,NA,"Fazenda PISA-Papel e Celulose. Floresta higrófila, mata de brejo",NA,NA,"frutos imaturos verdes, arvoreta de 2,5m",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:20:10-03","ESALQ","ESA","60700","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Hatschbach, G. et al.","1998","01","21","Brasil","Paraná","Inácio Martins","-51.0788993835449","-25.5711002349854",NA,NA,"ESA060700","ESA060700","67499.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"35964","auto",NA,NA,NA,NA,NA
"130","2020-11-04 11:20:10-03","ESALQ","ESA","49238","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Cardoso, C.M.V. et al.","1994","11","04","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"ESA049238","ESA049238",NA,"2005","06","01",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"131","2020-11-04 11:20:10-03","ESALQ","ESA","91927","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Savassi-Coutinho, A.P.","1905","06","24","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"ESA091927",NA,"876.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23972","auto",NA,NA,NA,NA,NA
"132","2020-11-04 11:20:10-03","ESALQ","ESA","12014","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Souza, V.C. et al.","1993","09","09","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA012014","ESA012014","4322.0","2004","10","07",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"133","2020-11-04 11:20:10-03","ESALQ","ESA","26459","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Souza, V.C.","1993","10","30","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA026459","ESA026459","4534.0","2004","10","07",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"134","2020-11-04 11:20:10-03","ESALQ","ESA","77185","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","13","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5","-49,076,944","-24,335,278","ESA077185","ESA077185","600.0",NA,NA,NA,"Estrada para Pinhalzinho/Apiaí, 11km de Bom Sucesso de Itararé. Interior de Floresta ombrófila mista",NA,NA,"Árvore com 3m, frutos imaturos verdes",NA,NA,NA,"Magnoliophyta",NA,NA,"37738","auto",NA,NA,NA,NA,NA
"135","2020-11-04 11:20:10-03","ESALQ","ESA","19241","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.","Bernacci, L.C.","Miyagi, P.H.; Zandoval, J.A.; Souza, J.P.","1995","02","12","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA019241",NA,"353.0","1997","05","05","Fazenda Ibiti (Ripasa). Beira de estrada Itararé - Bonsucesso de Itararé. Campo com mata ciliar perturbada adjacente.",NA,NA,"Arvoreta, 3,0 m alt. Frutos imaturos verdes, maduros negros.",NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"136","2020-11-04 11:20:10-03","ESALQ","ESA","40800","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"ESA040800","ESA040800","162.0",NA,NA,NA,"Estrada de Bom Sucesso de Itararé a 2 Km antes da Mineração São Judas -Bom Sucesso de Itararé. Floresta ombrófila mista. Borda da mata",NA,NA,"Arvoreta de 4 m. frutos verdes imaturos",NA,NA,NA,"Magnoliophyta",NA,NA,"14955","auto",NA,NA,NA,NA,NA
"137","2020-11-04 11:20:10-03","ESALQ","ESA","87070","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha-Filho, J.L.M.","Barreto, K.D.; Rolim, S. ; Souza, G.","1996","10","01","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,"ESA087070","ESA087070",NA,NA,NA,NA,"Fazenda Barra Mansa",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"39505","auto",NA,NA,NA,NA,NA
"138","2020-11-04 12:16:10-03","ESALQ","ESA","134198","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand.",NA,"C.P. Caliari et al.","2009","04","14","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"ESA134198",NA,"2207.0",NA,NA,NA,"Parque Ecológico da Klabin. Borda da mata. Floresta ombrófila mista perturbada com presença marcante de Scleria.",NA,NA,"Árvore, ca. 5m., fruto imaturo verde e maduros preto",NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"139","2020-11-04 11:20:10-03","ESALQ","ESA","37523","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","1997","12","18","Brasil","Paraná","Sengés",NA,"-242.025","-49,404,167","-242,025","ESA037523","ESA037523","303.0",NA,NA,NA,"Fazenda Pisa, Poço do encanto. Interior de floresta higrófila",NA,NA,"Arvoreta de 3,5 m. Frutos imaturis verdes.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:20:10-03","ESALQ","ESA","85490","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Paula-Souza, J.; Souza, V.C.; Mazine, F.F.; Lucas, E.; Romão, G.O.","2003","11","13","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","-49,266,667","-24,233,333","ESA085490","ESA085490","3702.0",NA,NA,NA,"17km de Itararé para Bom Sucesso de Itararé. Floresta ombrófila mista","1060","1060","Arvoreta, ca. 2,5m alt. Flores creme",NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"141","2020-11-04 11:20:10-03","ESALQ","ESA","37619","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","13","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5","-49,076,944","-24,335,278","ESA037619","ESA037619","600.0",NA,NA,NA,"Estrada para Pinhalzinho/Apiaí, 11km de Bom Sucesso de Itararé. Interior de Floresta ombrófila mista",NA,NA,"Árvore com 3m, frutos imaturos verdes",NA,NA,NA,"Magnoliophyta",NA,NA,"37738","auto",NA,NA,NA,NA,NA
"142","2020-11-04 11:20:10-03","ESALQ","ESA","69605","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Ribas, O.S. ; Abe, L.M.","2000","01","18","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,"ESA069605","ESA069605","3024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"49901","auto",NA,NA,NA,NA,NA
"143","2020-11-04 11:20:10-03","ESALQ","ESA","16429","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Hatschbach, G.","Poliquesi, C.B. ; Cordeiro, J.","1993","11","13","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"ESA016429","ESA016429","163.0","1994","01","01",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"144","2020-11-04 11:20:10-03","ESALQ","ESA","80600","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Doria, O.V.","2000","01","29","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"ESA080600","ESA080600","39.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"145","2020-11-04 11:20:10-03","ESALQ","ESA","91926","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Savassi-Coutinho, A.P.","1905","06","24","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"ESA091926",NA,"875.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23972","auto",NA,NA,NA,NA,NA
"146","2020-11-04 11:20:10-03","ESALQ","ESA","62595","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Albuquerque, J.E. et al.",NA,NA,NA,"Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"ESA062595","ESA062595_1 ESA062595_2","1854.0","2004","10","07",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"40412","auto",NA,NA,NA,NA,NA
"147","2020-11-04 11:20:10-03","ESALQ","ESA","26458","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Aranha Filho, J.L.M.","Souza, V.C. et al.","1993","02","18","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"ESA026458","ESA026458","2358.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
"148","2020-11-04 12:16:10-03","ESALQ","ESA","139193","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand",NA,"Colletta, G.D","2016","05","23","Brasil","SC","Abelardo Luz","-52.3283004760742","-26.5646991729736",NA,NA,"ESA139193",NA,"2712.0",NA,NA,NA,"Mata Ombrófila Mista",NA,NA,"Árvore, 6m, capítulos alvos",NA,NA,NA,NA,NA,NA,"35836","auto",NA,NA,NA,NA,NA
"149","2015-07-02 14:04:24-03","JBP","HPL","11025","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brond","J.L.M. Aranha Filho","J.B. Baitello, O.T. Aguiar & R. Cielo-Filho","2008","03","26","Brasil","SP","Itapeva","-48.87","-23.98",NA,NA,NA,NA,"2044","2008","03","03","Coletado na Estação Ecológica, trilha da Vila. S 24° 4' 35; W 49° 4' 6 (750m.s.m.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA
"150","2015-07-02 14:04:24-03","JBP","HPL","7996","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,"M.L. Kawasaki","G.F. Arbocz","1996","11","08","Brasil","SP","Iporanga","-48.59","-24.58",NA,NA,NA,NA,"1894","1996","12","01","Coletado nas proximidades do município de Iporanga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA
"151","2015-07-02 14:04:24-03","JBP","HPL","7997","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,"M.L. Kawasaki","G.F. Arbocz","1996","11","16","Brasil","MG","Andradas","-46.5692","-22.0681",NA,NA,NA,NA,"1972","1996","12","01","Coletado nas proximidades do município de Andradas (brejo da ponte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16593","auto",NA,NA,NA,NA,NA
"152","2016-02-02 14:39:16-02","BGBM","B","B 10 0158553","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158553","B100158553","10719",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158553 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-02-02 14:39:16-02","BGBM","B","B 10 0158555","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158555","B100158555","80",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158555 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2016-02-02 14:39:16-02","BGBM","B","B 10 0158557","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158557","B100158557","80",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158557 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2016-02-02 14:39:16-02","BGBM","B","B 10 0158552","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Reitz",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158552","B100158552","3216",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158552 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2016-02-02 14:39:16-02","BGBM","B","B 10 0158554","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158554","B100158554","17760",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158554 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2016-02-02 14:39:16-02","BGBM","B","B 10 0158556","S","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,NA,"Reitz & Klein",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"B100158556","B100158556","17849",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100158556 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-12-19 08:15:32-03","FPS","FPS","685","MachineObservation","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia",NA,"Schwirkowski, P.","Schwirkowski, P. & J.F.Bianconcini","2015","01","31","Brasil","Santa Catarina","São Bento do Sul","-49.222126","-26.288067","-49.222126","-26.288067","FPS00685","FPS00685_v01 FPS00685_v02 FPS00685_v03 FPS00685_v04 FPS00685_v05","938","2015","01","31","Minas de caulim",NA,NA,"<ll>dwc_commonname:</ll> Capororoca, pau-de-cangalha, orelha-de-gato, pau-de-cangalha, congonha, maria-mole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-12-19 08:15:32-03","FPS","FPS","1899","MachineObservation","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Schwirkowski, P.","Schwirkowski, P.","2016","01","09","Brasil","Santa Catarina","São Bento do Sul","-49.460739","-26.284111","-49.460739","-26.284111","FPS01899,FURB49522","FPS01899_v01 FPS01899_v02 FURB49522","1454","2016","01","09","Serra Alta, Vila Pilz, trilhos",NA,NA,"<ll>dwc_commonname:</ll> Capororoca, pau-de-cangalha, orelha-de-gato, pau-de-cangalha, congonha, maria-mole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49522","voucher",NA,NA
"160","2019-12-19 08:15:32-03","FPS","FPS","1110","MachineObservation","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Larocca, P.","Schwirkowski, P., Bianconcini, J.","2013","11","24","Brasil","Santa Catarina","São Bento do Sul","-49.383622","-26.27563","-49.383622","-26.27563","FPS01110,MBM391777,FURB44844","FPS01110_v01 FPS01110_v02 FPS01110_v03 FPS01110_v04 FURB44844 MBM391777","18A","2014","08","20","Parque Vinte e Três de Setembro",NA,NA,"<ll>dwc_commonname:</ll> Capororoca, pau-de-cangalha, orelha-de-gato, pau-de-cangalha, congonha, maria-mole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391777, FURB 47003","voucher",NA,NA
"161","2019-12-19 08:15:32-03","FPS","FPS","13","MachineObservation","Plantae","Symplocaceae","Symplocos","tenuifolia","Symplocos tenuifolia","Brand","Brotto, M.L.","Schwirkowski, P.","2013","12","07","Brasil","Santa Catarina","Campo Alegre","-49.257135","-26.248438","-49.257135","-26.248438","FPS00013,FURB44845,MBM391917,FLOR0062266","FLOR0062266 FPS00013_v01 FPS00013_v02 FPS00013_v03 FPS00013_v04 FURB44845 MBM391917","106","2014","08","20","Rio Vermelho, propriedade de Elizabete Eibs",NA,NA,"<ll>dwc_commonname:</ll> Capororoca, pau-de-cangalha, orelha-de-gato, pau-de-cangalha, congonha, maria-mole",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391917, FURB 47011, FLOR 62266","voucher",NA,NA
