"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2020-04-22 16:26:38-03","UFPB","JPB","IFNPBLAFV42","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Moreira, LHL","Vieira, LAF","2017","06","18","Brasil","Paraíba","Mamanguape",NA,"-35.190016","-6.704998","-35.190016","-6.704998",NA,NA,"; DESC: Herbácea. Conglomerado IFN-PB-28-H. Subunidade 4. Subparcela 10. Indivíduo HEBÁCEA.","IFNPBLAFV000042",NA,"Angiosperma","Monocotyledon","42","Southern America",NA,NA,NA,"2017","08","01",NA,NA,NA,NA,NA,NA,NA
"45","2020-04-22 16:26:38-03","UFPB","JPB","49884","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Viana, JL","Viana, JL; Araújo, DA; Amorim, BS","2011","11","22","Brasil","Pernambuco","Lagoa dos Gatos","RPPN Pedra D'Anta, Petra flor","-35.9000015258789","-8.65832996368408",NA,NA,NA,NA,"; DESC: Erva.","JPB0049884",NA,"Angiosperma","Monocotyledon","365","Southern America",NA,NA,NA,"2011","12","19",NA,"14934","auto",NA,NA,NA,NA
"46","2019-11-06 09:56:52-03","UFOP","OUPR","14247","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Alves, R.J.V.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1988","05","27",NA,"12338","auto",NA,NA,NA,NA
"47","2019-11-06 09:56:52-03","UFOP","OUPR","14275","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Alves, R.J.V.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1988","05","27",NA,"12338","auto",NA,NA,NA,NA
"48","2019-11-06 09:56:52-03","UFOP","OUPR","3939","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Alves, R.J.V.","Peron, M.V.","1987","02","24","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo rupestre. Erva. Frutos verdes",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1988","03","27",NA,"44599","auto",NA,NA,NA,NA
"49","2019-11-06 09:56:52-03","UFOP","OUPR","31404","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Salazar, E.","Pedrosa, L.G.","2018","06","20","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva, ca. 15cm. Flores alvas. Em frutos. Grota.",NA,NA,NA,NA,"463",NA,NA,NA,NA,"2018",NA,NA,NA,"44599","auto",NA,NA,NA,NA
"50","2019-11-06 09:56:52-03","UFOP","OUPR","31064","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ferreira-Júnior, C.A.","Pedrosa, L.G.","2018","04","11","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Erva, 10-15cm. Flor esverdeada.Mata ciliar.",NA,NA,NA,NA,"166",NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"51","2019-11-06 09:56:52-03","UFOP","OUPR","14273","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Alves, R.J.V.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Terreno úmido e sombrio. Erva. Flores pálidas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"1988","05","27",NA,"44599","auto",NA,NA,NA,NA
"52","2020-10-14 10:04:10-03","FURB","FURB","12982","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, WS","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Florística IFFSC 468(Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: herbácea;","FURB35598","FURB35598",NA,NA,"2436",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"53","2020-10-14 10:04:10-03","FURB","FURB","14273","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, WS","Korte, A.; Kniess, A.","2009","09","17","Brasil","Santa Catarina","Leoberto Leal","Tigre.","-49.23","-27.3597222","-49.2300000","-27.3597222","438","438","Florística IFFSC 424 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola;","FURB35601","FURB35601",NA,NA,"177",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:04:10-03","FURB","FURB","17564","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, WS","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","11","19","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Florística IFFSC e47a (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: erva terrícola;","FURB35612","FURB35612",NA,NA,"653",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-08 08:54:27-03","FURB","FURB","17577","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, WS","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2009","12","10","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB35611","FURB35611",NA,NA,"950",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:04:10-03","FURB","FURB","22177","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rigon-Junior, MJ","Korte, A.; Kniess, A.","2010","03","11","Brasil","Santa Catarina","Benedito Novo","Campo de Zinco.","-49.5002778","-26.9102778","-49.5002778","-26.9102778","853","853","Florística IFFSC 689 (Erva Terrícola) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado Habito: erva terrícola;","FURB35606","FURB35606",NA,NA,"2107",NA,NA,NA,NA,"2010","08","10",NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:04:10-03","FURB","FURB","22757","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ceolin, LM","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.","-48.5275","-27.7175","-48.5275000","-27.7175000","226","226","Florística IFFSC 8003 (Erva Terrícola) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; interior do fragmento Habito: erva terrícola; flor botão floral","FURB35610","FURB35610",NA,NA,"1973",NA,NA,NA,NA,"2010","04","05",NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:04:10-03","FURB","FURB","24233","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Verdi, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","07","Brasil","Santa Catarina","Armazém","São José dos Macacos/Mineração.","-48.9594444","-28.2625","-48.9594444","-28.2625000","412","412","Florística IFFSC 123 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: terrícola;","FURB35608","FURB35608",NA,NA,"4240",NA,NA,NA,NA,"2010","04","07",NA,NA,NA,NA,NA,NA,NA
"59","2019-11-08 08:54:27-03","FURB","FURB","24794","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rigon-Junior, MJ","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB02802","FURB02802",NA,NA,"2005",NA,NA,NA,NA,"2010","08","10",NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:04:10-03","FURB","FURB","25243","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Verdi, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressacada.","-48.69","-28.08","-48.6900000","-28.0800000","147","147","Florística IFFSC 175 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: erva terrícola;","FURB35609","FURB35609",NA,NA,"4524",NA,NA,NA,NA,"2010","05","26",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:04:10-03","FURB","FURB","25862","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Mancinelli, WS; Engels, ME; Smidt, EC","Korte, A.; Kniess, A.","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: erva terrícola; flor verde","FURB35607","FURB35607",NA,NA,"3353",NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:04:10-03","FURB","FURB","26226","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Verdi, M","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","05","25","Brasil","Santa Catarina","Praia Grande","Pedra Branca, PARNAs Aparados da Serra e Serra Geral.","-50.1297223","-29.2497222","-50.1297223","-29.2497222","466","466","Florística IFFSC 01 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; flor verde","FURB35603","FURB35603",NA,NA,"4741",NA,NA,NA,NA,"2010","05","25",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:04:10-03","FURB","FURB","27767","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Gasper, AL de","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","13","Brasil","Santa Catarina","Florianópolis","Rua: Servidão Marcelino Antônio Nunes, Bairro Vargem do Bom Jesus.","-48.4197223","-27.4513889","-48.4197223","-27.4513889","147","147","Florística IFFSC 392 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Inicial Habito: erva terrícola;","FURB35602","FURB35602",NA,NA,"2068",NA,NA,NA,NA,"2010","08","23",NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:04:10-03","FURB","FURB","28231","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Gasper, AL de","Stival-Santos, A.; Meyer, D. & Silveira, S.","2010","07","11","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Guarda do Cubatão.","-48.69","-27.72","-48.6900000","-27.7200000","108","108","Florística IFFSC 287 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: erva terrícola; flor verde e laranja","FURB35605","FURB35605",NA,NA,"3273",NA,NA,NA,NA,"2010","08","25",NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:04:10-03","FURB","FURB","29182","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ceolin, LM","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; Fruto verde;","FURB35599","FURB35599",NA,NA,"2056",NA,NA,NA,NA,"2010","07","13",NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:04:10-03","FURB","FURB","29213","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ceolin, LM","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","Warnow Alto.","-49.2308334","-27","-49.2308334","-27.0000000","357","357","Florística IFFSC 635 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: erva terrícola; flor branca","FURB35600","FURB35600",NA,NA,"3247",NA,NA,NA,NA,"2010","07","13",NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:04:10-03","FURB","FURB","34755","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Rigon-Junior, MJ","Korte, A.","2011","04","16","Brasil","Santa Catarina","Campos Novos",NA,"-51.12","-27.36","-51.1200000","-27.3600000","950","950","Florística IFFSC 403 (Erva Terrícola) Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: erva terrícola;","FURB35604","FURB35604",NA,NA,"6656",NA,NA,NA,NA,"2011","05","18",NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:04:10-03","FURB","FURB","35680","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Korte, A","Korte, A.","2011","07","18","Brasil","Santa Catarina","Celso Ramos","Lage de Pedra.","-51.2988889","-27.7155556","-51.2988889","-27.7155556","723","723","Florística IFFSC 258 (Epífita) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: erva terrícola;","FURB35594","FURB35594",NA,NA,"7070",NA,NA,NA,NA,"2011","07","18",NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:04:10-03","FURB","FURB","53887","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","05","16","Brasil","Santa Catarina","Concórdia",NA,"-52.0197223","-27.2719445","-52.0197223","-27.2719445","702","702","flor verde Habitat: interior da U.A. Habito: erva","FURB53887","FURB53887",NA,NA,"505",NA,NA,NA,NA,"2017","05","16",NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:04:10-03","FURB","FURB","9314","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Ceolin, LM","Verdi, M.; Carneiro, F.E.","2008","04","08","Brasil","Santa Catarina","Painel",NA,"-50.1294445","-27.9002778","-50.1294445","-27.9002778","1129","1129","Florística IFFSC 211. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: rupícola;","FURB35597","FURB35597",NA,NA,"532",NA,NA,NA,NA,"2008","07","29",NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:04:10-03","FURB","FURB","41856","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Colla, FB","Verdi, M.; Malysz, M.","2013","04","25","Brasil","Rio Grande do Sul","Mato Castelhano","Floresta Nacional de Passo Fundo.","-52.1916999816895","-28.278299331665",NA,NA,NA,NA,"florestas nativas, nativas plantadas e pinus Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: herbáceo; flor verde","FURB35595","FURB35595",NA,NA,"6399",NA,NA,NA,NA,"2013","04","25",NA,"13310","auto",NA,NA,NA,NA
"72","2021-03-16 17:50:19-03","UCS","HUCS","44342","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Gaio, J.","Gaio, J.","2015","09","12","Brasil","Rio Grande do Sul","Osório","Fazenda do Arroio - próxima à lagoa da Emboaba","-50.21275","-29.973722","-50.21275","-29.973722","3","3","In conferatum. Terrícola; No interior da mata de restinga",NA,NA,"Angiospermae","Asparagales","489",NA,NA,NA,NA,"2015","11","11",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:38:35-03","MBM","MBM","2170","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) O. Ktze.","Pabst, G.","Hatschbach, G.","1967","03","20","Brazil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM002170","MBM002170",NA,NA,"16216","Southern America",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"74","2020-12-21 16:38:35-03","MBM","MBM","18164","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) O. Ktze.","Pabst, G.","Hatschbach, G.","1971","02","21","Brazil","Paraná","Marmeleiro","Estrada Marmeleiro - Campo Ere","-53.0261001586914","-26.1494007110596",NA,NA,NA,NA,NA,"MBM018164","MBM018164",NA,NA,"26383","Southern America",NA,NA,NA,NA,NA,NA,NA,"27396","auto",NA,NA,NA,NA
"75","2020-12-21 16:38:35-03","MBM","MBM","407860","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) O. Ktze.","Gaio, J.","Gaio, J.; Demeda, C.; Gonzatti, F.; Link, O.; Demeda, C.; Gonzatti, F.; Link, O.","2015","09","12","Brazil","Rio Grande do Sul","Osório","Fazenda do Arroio, próximo à lagoa da Emboaba","-50.212778","-29.973611","-50.212778","-29.973611","3","3","Terrícola.; No interior de mata de restinga.","MBM407860","MBM407860",NA,NA,"489","Southern America",NA,NA,NA,"2015","11","11",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:38:35-03","MBM","MBM","20732","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) O. Ktze.","Pabst, G.","Hatschbach, G.","1968","06","25","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM020732","MBM020732",NA,NA,"19428","Southern America",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"77","2020-12-21 16:38:35-03","MBM","MBM","29378","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) O. Ktze.","Pabst, G.","Hatschbach, G.","1967","02","28","Brazil","Paraná","São José dos Pinhais","Contenda","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"MBM029378","MBM029378",NA,NA,"16081","Southern America",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"78","2020-12-21 16:38:35-03","MBM","MBM","29375","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Rodr.) Pabst","Pabst, G.","Hatschbach, G.","1967","03","08","Brazil","Paraná","Piên","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,NA,"MBM029375","MBM029375",NA,NA,"16102","Southern America",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA
"79","2020-12-21 16:38:35-03","MBM","MBM","2199","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","sertulifera","Malaxis sertulifera","(Rodr.) Pabst","Pabst, G.","Hatschbach, G.","1967","03","08","Brazil","Paraná","Piên","Piên","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,NA,"MBM002199","MBM002199",NA,NA,"16102","Southern America",NA,NA,NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA
"80","2020-12-21 16:38:37-03","MBM","MBM","49978","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","sertulifera","Microstylis sertulifera","Rodr.","Hoehne, F.C.","Hatschbach, G.","1947","12","27","Brazil","Paraná","Piraquara","Queimada","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM049978","MBM049978",NA,NA,"817","Southern America",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"81","2019-11-01 15:28:29-03","PUC-RIO","FCAB","2082","PreservedSpecimen","Plantae","Orchidaceae","Microstylis","sertulifera","Microstylis sertulifera","(Barb.Rodr) Schltr.","F.C. Hoehne","P.E. Leite S.J.","1945","12",NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Sinônimo relevante: Malaxis excavata (Lindl.) Kuntze","002082",NA,NA,"Angiospermae","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"82","2015-09-03 19:50:07-03","MNHN","RECOLNAT_MNHN_P","P00438470","PreservedSpecimen",NA,"Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Claussen, P.","1843",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438470' target='other'> <mi>dwc_moreinfo</mi></a>","P00438470","P00438470_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"396",NA,NA,NA
"83","2015-09-16 08:43:10-03","MNHN","RECOLNAT_MNHN_P","P00438471","PreservedSpecimen",NA,"Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Regnell, A.F.","1877",NA,NA,"Brésil",NA,NA,"Serra de Pedra Branca, près Caldas",NA,NA,NA,NA,NA,NA,"Donné par sa fille, Mme Simart, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438471' target='other'> <mi>dwc_moreinfo</mi></a>","P00438471","P00438471_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"III 1203",NA,NA,NA
"84","2015-09-03 19:50:07-03","MNHN","RECOLNAT_MNHN_P","P00438472","PreservedSpecimen",NA,"Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Regnell, A.F.","1877",NA,NA,"Brésil",NA,NA,"Serra de Pedra Branca, près Caldas",NA,NA,NA,NA,NA,NA,"Donné par sa fille, Mme Simart, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438472' target='other'> <mi>dwc_moreinfo</mi></a>","P00438472","P00438472_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"III 1203",NA,NA,NA
"85","2015-09-16 08:36:00-03","MNHN","RECOLNAT_MNHN_P","P00438473","PreservedSpecimen",NA,"Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Regnell, A.F.","1877",NA,NA,"Brésil",NA,NA,"Serra de Pedra Branca, près Caldas",NA,NA,NA,NA,NA,NA,"Donné par sa fille, Mme Simart, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438473' target='other'> <mi>dwc_moreinfo</mi></a>","P00438473","P00438473_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"III 1203",NA,NA,NA
"86","2015-09-16 08:36:05-03","MNHN","RECOLNAT_MNHN_P","P00438474","PreservedSpecimen",NA,"Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Steyermark, J.A.|Delascio, F.|Dunsterville, E.","1970","8","11","Venezuela",NA,NA,"Estado Lara: Districto Iribarren, Laguna Los Papelones, en la selva nublada en la Fila de Las Goteras, arriba de las cabeceras del Rio Claro, al sur de Rio Claro",NA,NA,NA,NA,"1500","1550","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00438474' target='other'> <mi>dwc_moreinfo</mi></a>","P00438474","P00438474_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"103701",NA,NA,NA
"87","2020-10-01 14:26:07-03","JBB","HEPH","8640","S","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze","Lima, IV","Lima, IV","1993","11","26","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Mata de galeria do Córrego Cabeça de Veado","-47.85","-15.866667","-47.85","-15.866667",NA,NA,"Área de levantamento fitossociológico. &nf;Transecto 3, parcela 6 ao lado da árvore nº 65",NA,NA,"Monocotyledon","Asparagales","127A","Southern America",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:44:45-03","UFMG","BHCB","100497","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Kamino, LHY; et al.","2006","04","22","Brasil","Minas Gerais","Moeda","Serra da Moeda, próximo ao Grotão do Lopes.","-43.938056","-20.335167","-43.938056","-20.335167",NA,NA,"Mata, herbáceo, terrestre.",NA,NA,"Monocotyledon",NA,"347","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:44:45-03","UFMG","BHCB","120026","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Batista, JAN; Carvalho, BM de","2007","12","13","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, cerca de 30","-46.65375","-20.194389","-46.65375","-20.194389","1318","1318","Erva terrestre. Sépalas e pétalas verdes, labelo verde-escuro.; em capão de mata úmida","BHCB001426","BHCB001426","Monocotyledon",NA,"2345","Southern America",NA,NA,NA,"2007","12","13",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:44:45-03","UFMG","BHCB","125915","PreservedSpecimen","Plantae","Orchidaceae","Malaxis","excavata","Malaxis excavata","(Lindl.) Kuntze",NA,"Carmo, FF","2008","07","07","Brasil","Minas Gerais","Ouro Preto","Serra de Capanema/C2","-43.581167","-20.218806","-43.581167","-20.218806","1807","1807","capão. Afloramento de canga.",NA,NA,"Monocotyledon",NA,"3393","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
