"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","class","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","typeStatus","fieldNumber","verbatimLatitude","individualCount","sex"
"20","2021-02-07 08:35:28-03","MN","R","104653","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3217","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019733",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-02-07 08:35:28-03","MN","R","104654","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3215","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019905",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-02-07 08:35:28-03","MN","R","104656","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3213","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019902",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-02-07 08:35:28-03","MN","R","104657","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3210","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019740",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-02-07 08:35:28-03","MN","R","104658","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3211","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019739",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-02-07 08:35:28-03","MN","R","104659","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3225","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019738",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-02-07 08:35:28-03","MN","R","104660","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3226","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019737",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-02-07 08:35:28-03","MN","R","104661","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3227","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019761",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-02-07 08:35:28-03","MN","R","104740","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3290","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019735",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-02-07 08:35:28-03","MN","R","104741","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3289","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019745",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-02-07 08:35:28-03","MN","R","104742","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3288","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019746",NA,"R010019746 R010019746_1","Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-02-07 08:35:28-03","MN","R","104754","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3287","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019765",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-02-07 08:35:28-03","MN","R","105275","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3783","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019755",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-02-07 08:35:28-03","MN","R","105283","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3849","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019903",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-02-07 08:35:28-03","MN","R","105284","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3794","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019901",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-02-07 08:35:28-03","MN","R","105285","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3793","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019730",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-02-07 08:35:28-03","MN","R","105286","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3792","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019754",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-02-07 08:35:28-03","MN","R","105290","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3788","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019751",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-02-07 08:35:28-03","MN","R","105291","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3787","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019752",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-02-07 08:35:28-03","MN","R","105293","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3784","1952","07",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019753",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-02-07 08:35:28-03","MN","R","123011","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3267","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019760",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-02-07 08:35:28-03","MN","R","193070","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Trinta, E.T.","75","1960","01","12",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019758",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-02-07 08:35:28-03","MN","R","213448","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Uribbe, F.P.","64","2012","09","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019774",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-07 08:35:28-03","MN","R","213450","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Uribbe, F.P.","67","2012","09","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019773",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-07 08:35:28-03","MN","R","214744","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Costa, A.F.","866","2009","05","06",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019756",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-31 13:37:05-03","MN","R","214748","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Vidal, J.","3246A","1952","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019906",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-07 08:35:28-03","MN","R","214753","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Gonçalves, L.F.","16","2011","08","11",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019759",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-07 08:35:28-03","MN","R","37275","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Mello Filho, L.E.",NA,"1942",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010019775",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 17:00:40-03","MN","R","229412","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez","Couto, D.R. & Kessous, I.M.","Couto, D.R.","3066","2015","01","10",NA,"Brasil","Rio de Janeiro","Trilha entre o abrigo 3 e 4 do Parque Nacional da Serra dos Órgãos. Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,"R010016942",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto","2015","01","11","Epífita, terrestre o",NA,NA,NA,NA,NA
"49","2016-02-02 14:37:51-02","BGBM","B","B 10 0243426","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"A. F. M. Glaziou","16472","1887",NA,NA,"Middle and South America","Brazil",NA,"Rio de Janeiro et Minas.",NA,NA,NA,"sheet 1 of 2 <a href=http://herbarium.bgbm.org/object/B100243426 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100243426",NA,"B100243426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA
"50","2016-02-02 14:37:51-02","BGBM","B","B 10 0243427","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"A. F. M. Glaziou","16472",NA,NA,NA,"Middle and South America","Brazil",NA,"Rio de Janeiro, bei Petropolis.",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100243427 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100243427",NA,"B100243427",NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA
"51","2020-12-21 16:19:35-03","MBM","MBM","343023","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez","Costa, A.","Forzza, R.C.; et al.; et al.","3416","2004","06","15","Southern America","Brazil","Rio de Janeiro","Pico da Caledônea. Alto da montanha","2219","2219",NA,"Erva epífita. Folhas verdes com bainha alva. Escapo verde-claro; brácteas do escapo róseos e verdes; raque e brácteas florais róseas. Flores com sépalas amarelas; pétalas amarelas com ápice verde; androceu e gineceu amarelos. Afloram","MBM343023",NA,"MBM343023","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-17 19:20:46-03","MNHN","RECOLNAT_MNHN_P","P00753339","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Glaziou, A.",NA,"1887","1",NA,NA,"Brésil",NA,"Province de Rio de Janeiro : Petropolis",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753339' target='other'> <mi>dwc_moreinfo</mi></a>","P00753339",NA,"P00753339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","16472",NA,NA,NA
"53","2020-12-11 11:43:36-03","UFMG","BHCB","188151","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Machado, TM; Moreira, SN; Falcão, BF; Freitas, FS","594","2014","03","19","Southern America","Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Trilha para pedra do Sino","1910","1910",NA,"Épífita em interior de mata. Folhas de lâminas verde, escapo vermelho, brácteas do escapo verdes as proximais e vermelhas as distais. Bráctea primária vermelha, ramos vermelhos, bráctea floral vermelha, sépala e pétala amarela","BHCB188151",NA,NA,"Teresópolis","-43.02","-22.452222",NA,NA,NA,NA,NA,"-43.02",NA,NA,"-22.452222",NA,NA
"54","2020-12-11 11:43:36-03","UFMG","BHCB","200481","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez",NA,"Machado, TM; Fernandez, E; Gomes, CB; Lima, T; Gonçalves, LF","681","2014","10","28","Southern America","Brasil","Rio de Janeiro","Trail to the Papudo peak.","2102","2102",NA,"Many individuals. POPGEN; Epiphytic. Red peduncle, red peduncle bracts and red floral bracts, yellow sepals, green fruit.; Cloud forest.","BHCB200481",NA,"BHCB200481","Teresópolis","-43.023333","-22.456111",NA,NA,NA,NA,NA,"-43.023333",NA,NA,"-22.456111",NA,NA
"55","2018-09-12 14:48:06-03","UNIOESTE","UNOP","646","S","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez","Lopes, N.","Grupo Vermelho; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Temponi, L.G.; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Temponi, L.G.","107","2012","10","26",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Trilha na descida do Abrigo 04.","2035","2035",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Terrestre. Base marrom arroxeada. Brácteas do escapo e florais vináceas. Cálice verde. Fruto imaturo verde.",NA,NA,NA,"Teresópolis","-43.036278","-22.469972",NA,NA,NA,NA,NA,"-43.036278",NA,NA,"-22.469972",NA,NA
"56","2020-06-15 15:29:42-03","UNESP-RC","HRCB","58991","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Vriesea","thyrsoidea","Vriesea thyrsoidea","Mez","Sousa, L.N.","Grupo Vermelho (Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N. & Temponi, L.)","107","2012","10","26",NA,"Brasil","Rio de Janeiro","Trilha na descido do abrigo 4","2035","2035",NA,"Terrestre. Base marrom arroxeada. Brácteas do escapo e florais vináceas. Cálice verde. Fruto imaturo verde.",NA,NA,NA,"Teresópolis","-43.028433","-22.461983",NA,NA,NA,NA,NA,"43º01.706'W",NA,NA,"22º27.719'S",NA,NA
