"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"47","2020-11-04 11:04:43-03","ESALQ","ESA","61999","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","Hatschbach, G.","Cordeiro, J. ; Pereira, A.M.S.","1999","04","27","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"ESA061999",NA,"1999","01","01",NA,"1529.0",NA,NA,NA,"Magnoliophyta",NA,"45291","auto",NA,NA,NA,NA,NA
"48","2020-11-04 11:04:43-03","ESALQ","ESA","36838","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","Hatschbach, G.","Silva, J.M. et al.","1995","09","15","Brasil","Paraná","Serra do Araçatuba",NA,NA,NA,NA,NA,NA,NA,"ESA036838",NA,"1995","01","01",NA,"1509.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:04:43-03","ESALQ","ESA","60534","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","Hatschbach, G.","Barbosa, E. ; Cordeiro, J.","1998","10","20","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"ESA060534",NA,"1999","01","01",NA,"139.0",NA,NA,NA,"Magnoliophyta",NA,"45291","auto",NA,NA,NA,NA,NA
"50","2015-07-02 14:55:23-03","JBP","HPL","5322","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reiss.","L. Biral","H. Lorenzi","2005","10","14","Brasil","SC","Rancho Queimado","Coletado no Alto da Serra da Boa Vista, em área úmida, em grotas.","-49.148472","-27.696194","49° 08' 54,5 W","27° 41' 46,3 S","1174","1174",NA,NA,"2013","10","14",NA,"5704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:34:12-03","IAP","PACA-AGP","93686","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Rita M. de C. Okano","J. A. Jarenkow","1993","03","30","Brasil","RS","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"PACA093686",NA,"1996","07",NA,"ca. 14m de altura e com flores verde-amareladas. HASU 5948. PEL 14104. Habitat: mata atlântica de encosta Hábito: árvore","2356",NA,NA,NA,"Magnoliophyta","Celastrales","12766","auto","Magnoliopsida",NA,NA,NA,NA
"52","2019-08-27 13:34:12-03","IAP","PACA-AGP","65234","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","R. M. de C. Okano","Reitz & Klein","1958","09","12","Brasil","SC","Rio do Sul","Alto matador, Pinhal","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"PACA065234",NA,"1992","09","27","VULNERÁVEL&nf;HBR 22.039","7095",NA,NA,NA,"Magnoliophyta","Celastrales","15163","auto","Magnoliopsida",NA,NA,NA,NA
"53","2020-12-20 21:16:36-03","UFV","VIC","25612","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Barbosa, E.; Ribas, O.S.","2000","04","08","Brasil","Paraná","Guaratuba","Serra do Araçatuba, Matinha nebular.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"VIC025612","VIC025612",NA,NA,NA,"Arvoreta, c.a. de 3,0 metros de altura; fruto imaturo verde.","420",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"54","2020-12-20 21:16:36-03","UFV","VIC","25613","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"Barbosa, E.; et al.","2000","10","04","Brasil","Paraná","Tijucas do Sul","Palermo, Alto do morro.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"VIC025613","VIC025613",NA,NA,NA,"Arbusto, c.a. de 2,0 metros de altura; flor creme.","532",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"55","2020-12-20 21:16:36-03","UFV","VIC","21652","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Carvalho-Okano, R.M. de","Meireles, L.D.; et al.","2007","03","14","Brasil","Minas Gerais","Passa Quatro","Serra Fina - Capim Amarelo (Médio), Campo de Nifelina.","-44.893222","-22.442056","-44.893222","-22.442056",NA,NA,"VIC021652","VIC021652","2008","04","14","Arbusto ereto, c.a. de 1,5 metros de altura; com flor creme.","2985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:16:36-03","UFV","VIC","16002","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Carvalho-Okano, R.M. de","Jarenkow, J.A.; Sobral, M.","1993","03","30","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida, Mata Atlântica de encosta.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"VIC016002","VIC016002","1996","07","12","Árvore, c.a. de 14 metros de altura. CAP de 112 cm.","2356",NA,NA,NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA
"57","2020-12-20 21:16:36-03","UFV","VIC","21656","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Carvalho-Okano, R.M. de","Meireles, L.D.; et al.","2004","02","20","Brasil","São Paulo","Queluz","Rio das Cruzes, Floresta montana.","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"VIC021656","VIC021656","2008","04","14","Arvoreta, c.a. de 2,0 metros de altura; flores creme.","1543",NA,NA,NA,NA,NA,"14382","auto",NA,NA,NA,NA,NA
"58","2020-12-20 21:16:36-03","UFV","VIC","4993","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Carvalho-Okano, R.M. de","Hatschbach, G.","1966","10","12","Brasil","Paraná","São José dos Pinhais","Coronel S. Andrade, Matinha do campo ácido.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"VIC004993","VIC004993","1992","10","13","Arvoreta; flor creme esverdeada.","s.n.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"59","2019-11-21 14:33:19-03","UFJF","CESJ","31835","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","L. Biral","R. Kummrow","1982","11","11","Brasil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"CESJ031835",NA,"2013","01",NA,"Arvoreta, 4 m, flor creme esverdeada. Mata pluvial.","2086","América do Sul",NA,NA,"Angiosperma",NA,"45291","auto",NA,NA,NA,NA,NA
"60","2019-11-21 14:33:19-03","UFJF","CESJ","39718","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","L. Biral","E. Barbosa; et al.","2000","10","04","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"CESJ039718",NA,"2013","01",NA,"Arbusto, 2 m, flor creme. Alto do morro.","532","América do Sul",NA,NA,"Angiosperma",NA,"25228","auto",NA,NA,NA,NA,NA
"61","2021-04-07 11:42:10-03","UFMS","CGMS","76576","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral",NA,"G. Hatschbach","1967","09","12","Brasil","Paraná","Quatro Barras","Rio Taquari.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"CGMS1109564",NA,NA,NA,NA,"Flor creme. Doação UPCB 7364. Habitat: Mata pluvial. Habito: Arvoreta, 3 m de altura.","17147",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"62","2021-03-01 16:27:48-03","UNICAMP","UEC","164553","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Meireles, LD; Nunes, JA; Neto, JOC","2007","03","14","Brazil","Minas Gerais","Passa Quatro","Campo de nifelina","-44.893222","-22.442056","-44.893222","-22.442056",NA,NA,"UEC092476","UEC092476",NA,NA,NA,"arbusto ereto com flor creme, 1,5 m.; Serra fina, Capim amarelo (médio)","2985",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:27:48-03","UNICAMP","UEC","168239","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Batista, TA; Naves, AR","2011","04","01","Brazil","Minas Gerais","Itamonte","Hotel Casa Alpina Trilha que leva a estação 2100.","-44.817889","-22.380528","-44.817889","-22.380528","2110","2110","UEC091033","UEC091033",NA,NA,NA,"Arvoreta em rebrota com 3 m de altura. Flores diminutas com sépalas verdes e pétalas bege esverdeadas. Ritidoma com liquens aderidos do tipo fissurado levemente quadriculado. Casca interna bege e externa avermelhada, sendo estas bastan","267",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:09:23-03","UNICAMP","UEC","121158","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, RM","Meireles, LD","2001","10","16","Brazil","Minas Gerais","Camanducaia","Monte Verde, Afloramento da Pedra Redonda","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087295","UEC087295","2002","02",NA,"Arbusto, 1m, flores creme-amareladas","652",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA
"65","2019-08-20 10:09:23-03","UNICAMP","UEC","124601","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Meireles, LD","Meireles, LD","2002","04","09","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087296","UEC087296","2002","02",NA,"Árvore, 4m, frutos cremes.","1025",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA
"66","2019-08-20 10:09:23-03","UNICAMP","UEC","125616","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Meireles, LD","Meireles, LD","2002","04","22","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"UEC087293","UEC087293","2003","02",NA,"Arvoreta, 1,2m, frutos alaranjados, no sub-bosque","1046",NA,NA,NA,"Magnoliopsida",NA,"22140","auto",NA,NA,NA,NA,NA
"67","2021-03-01 16:27:48-03","UNICAMP","UEC","069134","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral","Sposito, TC; et al.","1992","06","10","Brazil","São Paulo","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC027669","UEC027669","2012","04",NA,"Arbusto, frutos vermelhos.; Mata.","26424",NA,NA,NA,"Magnoliopsida",NA,"21048","auto",NA,NA,NA,NA,NA
"68","2021-03-01 16:27:48-03","UNICAMP","UEC","78389","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral","Yamamoto, K; et al.","1992","06","09","Brazil","São Paulo","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC027667","UEC027667","2012","04",NA,"Arvoreta ereta pouca ramificada , ca 2m de altura ; frutos pardos, sementes com arilo branco; subbosque.; Subbosque.","26722",NA,NA,NA,"Magnoliopsida",NA,"21048","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:27:48-03","UNICAMP","UEC","78215","S","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral","Yamamoto, K; et al.","1992","06","09","Brazil","São Paulo","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC027670","UEC027670","2012","04",NA,"Laina, frutos vermelhos.; Subbosque.","26719",NA,NA,NA,"Magnoliopsida",NA,"21048","auto",NA,NA,NA,NA,NA
"70","2020-10-14 10:00:33-03","FURB","FURB","32613","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Oliveira, AA de","Verdi, M.; Martins, E.M. & Veiga, O.N.","2010","09","01","Brasil","Paraná","Ponta Grossa","Fortaleza / Parque Estadual de Vila Velha.","-50.0011111","-25.2536111","-50.0011111","-25.2536111","881","881","FURB01261","FURB01261","2010","11","24",NA,"5556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:00:33-03","FURB","FURB","60700","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","Brotto, M.L.","Brotto, M.L.","2015","08","24","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.0155556","-25.4475","-49.0155556","-25.4475000","990","990","FURB60700","FURB60700","2015","09","23","Flores esbamquiçadas.","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:51:41-03","UCS","HUCS","45636","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reiss.) Biral","Brotto, M.L.","Brotto, M.L.","2015","08","24","Brasil","Paraná","Piraquara","Recreio da Serra","-49.015556","-25.4475","-49.015556","-25.4475","990","990",NA,NA,"2015","09","23","Árvore de 3,5m; flores esbranquiçadas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa","1988",NA,NA,NA,"Angiospermae","Celastrales",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:51:37-03","UCS","HUCS","10175","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reiss.) Biral","Hatschbach, G.","Ribas, O.S.","1993","11","10","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"interior da mata","s.n.",NA,NA,NA,"Angiospermae","Celastrales","45291","auto",NA,NA,NA,NA,NA
"74","2021-03-16 17:51:37-03","UCS","HUCS","18295","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reiss.) Biral","Hatschbach, G.","Ribas, O.S.","2001","04","28","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri - Rio dos Alemães","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"arvoreta, fruto vermelho; matinha nebular","2535",NA,NA,NA,"Angiospermae","Celastrales","37493","auto",NA,NA,NA,NA,NA
"75","2019-08-16 08:38:57-03","UTFPR","HCF","15916","S","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","E. Barboza","J.T. Motta","1987","08","08","Brasil","PR","Morretes","Cume do Facãozinho, Conjunto","-48.834400177002","-25.476900100708",NA,NA,"1100","1100",NA,NA,"2011","04",NA,"arbusto, 1,50 m, frutos verdes.","1034",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"76","2019-08-16 08:38:57-03","UTFPR","HCF","13517","S","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.S. Vieira","R.S. Vieira","2013","06","01","Brasil","PR","Morretes","Morro do Sete","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2013","06","01","árvore com 3 m, na borda da floresta altomontana. Com frutos alaranjados.","243",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"77","2019-08-16 08:38:57-03","UTFPR","HCF","8834","S","Plantae","Celastraceae","Monteverdia","glaucescens","Monteverdia glaucescens","(Reissek) Biral","R.M. de Carvalho-Okano","E. Barboza","2000","10","04","Brasil","PR","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"2001",NA,NA,"arbusto, 2 m, flor creme. Alto do morro.","532",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"78","2021-03-21 19:33:31-03","UFC","EAC","24799","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, R.M.","Jarenkow, J.A.; Sobral, M.","1993","03","30","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"EAC0024799","EAC0024799","1996","07",NA,"Árvore ca. 14m alt., CAP de 112cm, flor verde-amarelada.; Mata atlântica","2356","Southern America",NA,NA,"Dicotyledon",NA,"12766","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:20:26-03","MBM","MBM","252143","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, R.M.","Barboza, E.; Ribas, O.S.; Ribas, O.S.","2000","04","08","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM252143","MBM252143",NA,NA,NA,NA,"420","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:20:26-03","MBM","MBM","232826","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Santos, E.P.","Fernandes, H.M.; et al.; et al.","1997","09","18","Brazil","Paraná","Guaratuba","Serra do Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM232826","MBM232826",NA,NA,NA,NA,"38","Southern America",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:20:26-03","MBM","MBM","90012","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Oliveira, P.I.","1983","11","22","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM090012","MBM090012",NA,NA,NA,NA,"784","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:20:26-03","MBM","MBM","62915","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1979","04","05","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM062915","MBM062915",NA,NA,NA,NA,"42187","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:20:26-03","MBM","MBM","45979","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek",NA,"Smith, L.B.",NA,NA,NA,"Brazil","Paraná","Quatro Barras","Monte Alegre","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM045979","MBM045979",NA,NA,NA,NA,"12633","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:20:26-03","MBM","MBM","77623","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Okano, R.M.C.","Hatschbach, G.","1982","09","10","Brazil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM077623","MBM077623",NA,NA,NA,NA,"45291","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"85","2020-12-21 16:20:24-03","MBM","MBM","15895","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1970","11","05","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,"900","900","MBM015895","MBM015895","1970","12",NA,"Arbusto, 3m, flor creme esverdeada, matinha junto ao campo graminose (encosta de pequenos morros)","22836","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"86","2020-12-21 16:20:26-03","MBM","MBM","252141","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Carvalho-Okano, R.M.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.; Silva, J.M.","2000","10","04","Brazil","Paraná","Tijucas do Sul","Palermo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM252141","MBM252141",NA,NA,NA,NA,"532","Southern America",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:20:26-03","MBM","MBM","5241","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Mennega, A.M.W.","Lindeman, J.C.; Haas, H.; Haas, H.","1967","04","16","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"MBM005241","MBM005241",NA,NA,NA,NA,"5146","Southern America",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA
"88","2020-12-21 16:20:26-03","MBM","MBM","397097","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Biral, L.","Biral, L.; Saka, M.N.; Marcusso, G.; Saka, M.N.; Marcusso, G.","2013","09","11","Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, ao lado da trilha do Maé","-45.010944","-23.235056","-45.010944","-23.235056","1134","1134","MBM397097","MBM397097","2013","04",NA,"Arbusto, 1,5 m de altura, folhas coráceas, botões amarelos, flores verdes.; Floresta Ombrófila Densa Montana.","876","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:20:26-03","MBM","MBM","400353","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Brotto, M.L.","Brotto, M.L.","2015","08","24","Brazil","Paraná","Piraquara","Recreio da Serra","-49.015444","-25.447472","-49.015444","-25.447472","990","990","MBM400353","MBM400353","2015","09","23","Árvore de 3,5m de altura; flores esbanquiçadas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","1988","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:20:26-03","MBM","MBM","403278","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Brotto, M.L.","Brotto, M.L.; Lozano, E.D.; Lozano, E.D.","2016","04","21","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Cerro Verde","-48.839722","-25.256944","-48.839722","-25.256944","1570","1570","MBM403278","MBM403278","2016","05","04","Arbusto com 1,5m de altura; flores esverdeadas e frutos imaturos.; Refúgio Vegetacional Altomontano (Campo de Altitude).","2308","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:20:26-03","MBM","MBM","406285","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.","2016","04","21","Brazil","Paraná","Campina Grande do Sul","Trilha para o Morro Ciririca","-48.861111","-25.266389","-48.861111","-25.266389","1178","1178","MBM406285","MBM406285","2016","04","25","Arbusto, 2,00m; flores alvas.; Floresta Ombrófila Densa Montana.","160","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:20:26-03","MBM","MBM","76151","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Kummrow, R.","1982","05","13","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM076151","MBM076151",NA,NA,NA,NA,"1919","Southern America",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:20:24-03","MBM","MBM","15901","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1970","09","28","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM015901",NA,NA,NA,NA,NA,"24205","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:20:26-03","MBM","MBM","7790","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1967","10","30","Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM007790","MBM007790",NA,NA,NA,NA,"17664","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:20:26-03","MBM","MBM","7789","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Hatschbach, G.","1967","09","12","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM007789",NA,NA,NA,NA,NA,"17147","Southern America",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:20:26-03","MBM","MBM","1787","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Smith, S.F.; L.B.","Hatschbach, G.","1966","04","12","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM001787","MBM001787",NA,NA,NA,NA,"14840","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:20:26-03","MBM","MBM","232157","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Poliquesi, C.B.; Cordeiro, J.; Cordeiro, J.","1998","10","20","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM232157","MBM232157",NA,NA,NA,NA,"139","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:20:26-03","MBM","MBM","236853","PreservedSpecimen","Plantae","Celastraceae","Maytenus","glaucescens","Maytenus glaucescens","Reissek","Hatschbach, G.","Cordeiro, J.; Silva, J.M.; Pacheco, F.R.V.; Silva, J.M.; Pacheco, F.R.V.","1999","01","21","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM236853","MBM236853",NA,NA,NA,NA,"1517","Southern America",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
