"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"49","2021-03-31 13:35:23-03","MN","R","216078","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","5905","1915","11",NA,NA,"Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,"Comissão Rondon",NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-31 13:35:23-03","MN","R","199372","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A.","Irwin, H.S.; Wasshausen, D.C.",NA,"1968","02","08",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"1500","1500","20553","auto","1998","08",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-31 13:35:23-03","MN","R","210261","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.P.","Vieira, A.O.S.","50","1986","01","23",NA,"Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto","2003","02","25",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-31 13:35:23-03","MN","R","111044","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A.","Becker, J.",NA,"1956","10","10",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"12338","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-31 13:35:23-03","MN","R","216082","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","5903","1915","11",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,"Comissão Rondon",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-31 13:35:23-03","MN","R","5102","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","5902","1915","11",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,"Comissão Rondon","R010020887,R010020888","R010020887 R010020888",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:35:23-03","MN","R","52837","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","5901","1915","11",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,"Comissão Rondon","R010020899","R010020899",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:35:23-03","MN","R","212189","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Matozinhos, C.N.","Matozinhos, C.N. 504; Monteiro, D.",NA,"2012","03",NA,NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"1671","1671","30417","auto","2012","03",NA,NA,"43°52 23' .4W","21°42.14'.3S",NA,NA,NA,NA
"57","2021-03-31 13:35:23-03","MN","R","175159","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Marquete, N.F.S.","Heringer, E.P. 22079; Castellanos, A.",NA,"1958","03","04",NA,"Brasil","Minas Gerais","Paraopeba",NA,"-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-31 13:35:23-03","MN","R","5104","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","6768","1916","01",NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,"Comissão Rondon","R010020892","R010020892",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:35:23-03","MN","R","5103","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","5895","1915","11",NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,"Comissão Rondon","R010020889,R010020890","R010020889 R010020890",NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:35:23-03","MN","R","216075","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Hoehne, F.C.","6791","1916","01",NA,NA,"Brasil","Minas Gerais","Sabará",NA,"-43.8067016601562","-19.8864002227783",NA,"Comissão Rondon",NA,NA,NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:35:23-03","MN","R","95095","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Marquete, N.F.S.","Sampaio, A.J.","6780","1934","02","03",NA,"Brasil","Minas Gerais","Santa Luzia",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,"19939","auto","2003","03",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:35:23-03","MN","R","198687","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Farinaccio, M.A.","Costa, F.S.N. 163; Sano, P.T.; Scatena, L.V.; Garcia, C.A.; Ferreira, P.S.S.; Rosa, M.M. & Coan, A.J.",NA,"2000","03","22",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto","2000","03",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:35:23-03","MN","R","102141","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Silveira, A.A.","320","1896","05",NA,NA,"Brasil","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,"Herbarium Silveira",NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:35:23-03","MN","R","231562","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Alves, R.J.V.","6972","2001","03","22",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.1781005859375","-21.1103000640869",NA,NA,"R010033243",NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:35:23-03","MN","R","22048","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.P.","Brade, A.C.","6982","1915","04","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758",NA,NA,"R010020895","R010020895","1000","1000","17840","auto","1967","01","06",NA,NA,NA,NA,NA,NA,NA
"66","2019-02-15 11:33:34-02","IPA","IPA","2120","S","Plantae","Plantae",NA,"Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Andrade-Lima","869","1951","01","16","Southern America","Brasil","Minas Gerais",NA,"Campos alpinos da Serra do Cipó",NA,NA,NA,"Erva","IPA0002120",NA,NA,NA,NA,NA,"1970","09","24",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-20 21:15:35-03","UFV","VIC","43024","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Shimizu, G.","Coutinho, Í.A.C.; et al.","417","2014","03","24",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Rodovia que liga Distrito de Serra do Cipó a Conceição de Mato dentro, lado esquerdo próximo a Vellozia gigantea, depois do alojamento do IBAMA, no Alto Palácio. Campo rupestre.","-43.7449989318848","-19.513599395752",NA,"Cerca de 10 a 20 cm, flores brancas,ápice das pétalas esverdeadas. Planta latescente.","VIC043024","VIC043024",NA,NA,"31264","auto","2014","04","01",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:15:35-03","UFV","VIC","8546","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Pirani, J.R.","Menezes, N.L. de; et al.","468","1983","04","02",NA,"Brasil","Minas Gerais","Lagoa Santa","Serra do Cipó - Km 01","-43.8897018432617","-19.6271991729736",NA,"Erva de até 80 cm de altura, flores verdes, estames vinhos. Frutos lanosos verde-amarelados.","VIC008546","VIC008546",NA,NA,"12338","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-20 21:15:35-03","UFV","VIC","039368","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"de Paula, C.C.; et al.","544","2002","12","09",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco - Área 1","-43.6918983459473","-20.5207996368408",NA,"Terrestre de campo de Velozia, subarbusto de 1 m, freguência de 1 individuo em raio de cerca de 5 m, folhas verdes, pilosas e eretas,sépalasverde pilosas, pétalas verdes de pêlos brancos, pilosidade marrom, flores voltadas para baixo,","VIC039368","VIC039368",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:30:44-03","UFJF","CESJ","40922","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A. Rapini","F.M. Ferreira","554","2003","11","09","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Liana presente no campo rupestre sobre arbusto.","CESJ040922","CESJ040922",NA,NA,"29865","auto","2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-30 18:31:58-03","UFJF","CESJ","53789","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","L. Monguilhott","L. Monguilhott; G.E. Kaneto","142","2005","11","23","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Subida para o Cruzeiro.","-43.793098449707","-21.8425006866455",NA,"Arbusto ramificado. Flores verdes, corona alva, apêndice da antera vináceo.","CESJ053789","CESJ053789",NA,NA,"30417","auto","2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:41:00-03","UFMS","CGMS","63912","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","A. Rapini","G. Hatschbach","44698","1982","03","13",NA,"Brasil","Minas Gerais","Tijucal","Trinta Reis, 8 km S.",NA,NA,NA,"Flor esverdeada. Corona creme. Habitat: Campo rupestre. Solo arenoso. Habito: Ereta.","CGMS1096880",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:22:11-03","UNICAMP","UEC","201949","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Purgato, NCS; Carli, BF; Guillen, ACM; Silva, BGR; Vergilio, R; Carvalho, ABF","44","2017","05","01",NA,"Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha das Vellozias","-43.521361","-19.246806",NA,"Herbacea, fruto marrom, cheiro ausente, látex, 30cm.","UEC163394","UEC163394",NA,NA,NA,NA,NA,NA,NA,NA,"-43.521361","-19.246806",NA,NA,NA,NA
"74","2021-03-25 09:27:02-03","UNICAMP","UEC","117863","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Simões, AO; Pansarin, ER","1084","2001","02","10",NA,"Brazil","Minas Gerais","Grão Mogol","Afloramento no caminho para a cidade.","-43.491944","-16.944986",NA,"Liana, látex branco, flores fragrantes, esverdeadas, lobos da corola arroxeados externamente.","UEC040878","UEC040878",NA,NA,NA,NA,"2005",NA,NA,NA,"-43.491944","-16.944986",NA,NA,NA,NA
"75","2021-03-01 16:22:11-03","UNICAMP","UEC","203752","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Faustinoni, GM","Machi, AHL; Silva, KP; Fernandes, LFG; Silva, IDS; Faustinoni, GM; Volet, DP; Castello, ACD","50","2019","05","20",NA,"Brazil","Minas Gerais","Morro do Pilar","Parque Nacional da Serra do Cipó, Trilha das Vellozias","-43.515833","-19.246778",NA,"50cm, subarbusto, foliculo, latéx; Campo Rupreste","UEC163183",NA,"1286","1286",NA,NA,"2019","05","28",NA,"-43.515833","-19.246778",NA,NA,NA,NA
"76","2021-03-01 16:22:11-03","UNICAMP","UEC","127086","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Simões, AO; Barbosa, AR; Flores, AS; Rodrigues, RS; Belinello, R","1154","2002","02","22",NA,"Brazil","Bahia","Rio de Contas","Estrada para o Pico das Almas.","-41.8114013671875","-13.5789003372192",NA,"Liana, volúvel, látex branco, flores aroxeadas, corona com os segmentos externos brancos e os internos roxos, frutos verde-arroxeados, pilosos. Em afloramento.","UEC040875","UEC040875",NA,NA,"49773","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:22:11-03","UNICAMP","UEC","117860","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Simões, AO; Pansarin, ER; Toscano de Brito, A; Silva, D","1067","2001","02","06",NA,"Brazil","Bahia","Rio de Contas","Fazenda Brumadinho.","-41.8114013671875","-13.5789003372192",NA,"Liana, látex branco, cálice verde, corola marrom-arroxeada, corona com segmentos internos roxos e externos brancos, apêndices estigmáticos esverdeados.","UEC040876","UEC040876",NA,NA,"49773","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:22:11-03","UNICAMP","UEC","398","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J","Semir, J; Sazima, M","492","1971","12","13",NA,"Brazil","Minas Gerais","Jaboticatubas","Km 127 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Flores creme esverdeadas. Planta 40cm.","UEC053001","UEC053001",NA,NA,"31264","auto","1981","09","15",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:22:11-03","UNICAMP","UEC","399","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J","Joly, AB; Semir, J; Joly, AM; Martins, FR","2439","1972","05","29",NA,"Brazil","Minas Gerais","Jaboticatubas","Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Subarbusto 30cm; Flor verde.","UEC053002","UEC053002",NA,NA,"31264","auto","1981","09","15",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:22:11-03","UNICAMP","UEC","400","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J","Joly, AB; Gemtchujnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, CF","1143","1972","03","05",NA,"Brazil","Minas Gerais","Jaboticatubas","Km 128 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.","-43.7449989318848","-19.513599395752",NA,"Subarbusto 40cm. Flor esverdeada.","UEC040874","UEC040874",NA,NA,"31264","auto","1981","09","15",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:22:11-03","UNICAMP","UEC","201494","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Morandi, MEF; Futemma, NY; Oliveira, DC; Oliveira, SM; Pereira, JM; Savietto, VF","36","2017","05","01",NA,"Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, trilha para as Vellozia gigantes","-43.7449989318848","-19.513599395752",NA,"Planta herbácea com aproximadamente 40cm, com látex branco, cálice e corola verde, apêndices brancos, gineceu amarelado e pedunculos amarelados.; Campo rupestre","UEC183874","UEC183874","1300","1300","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:22:11-03","UNICAMP","UEC","44591","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, H","Martins, RP; Lewinsohn, TM","18063","1985","03","07",NA,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 108-109, rodovia Cerro.","-43.7449989318848","-19.513599395752",NA,"Herbácea até 50cm, flor creme-esverdeada. Nervura central sangrada.","UEC053004","UEC053004","1110","1110","31264","auto","1988","09","21",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:22:11-03","UNICAMP","UEC","163560","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Bezerra, LM","Bezerra, LM; Medeiros, EVS; Silva, JC; Guimarães, EF","37","2004","11","30",NA,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Caminho para o Morro da Cruz.","-43.793098449707","-21.8425006866455",NA,"Botões verdes, apêndice da antera vináceo com ápice creme. Corona creme. Pétalas amarelo-esverdeadas. Folhas concolores.","UEC028041","UEC028041","1500","1500","30417","auto","2004","12",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:22:11-03","UNICAMP","UEC","125055","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.",NA,"Kinoshita, LS; Matsumoto, K","00523","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes.","-43.7144012451172","-19.1688995361328",NA,"Arbusto ca 60cm; Pétalas esverdeadas.","UEC040877","UEC040877",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:22:11-03","UNICAMP","UEC","125495","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Spina, AP","Kinoshita, LS; Spina, AP","00419","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Erva ca. 20cm, corola esverdeada com margem amarelada, corona branca mais apêndices estaminais vináceos. Em campo rupestre.","UEC040857","UEC040857","1240","1240","26557","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:22:11-03","UNICAMP","UEC","135068","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A","Kinoshita, LS; Simões, AO","00161","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Flores com corola esverdeada, primeiro segmento com corona branca, segundo segmento roxo esverdeado, apêndices estigmáticos arroxeados.","UEC040879","UEC040879",NA,NA,"26557","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:22:11-03","UNICAMP","UEC","125494","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Spina, AP","Kinoshita, LS; Spina, AP","00418","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque nacional da Serra do Cipó.","-43.7144012451172","-19.1688995361328",NA,"Erva 20cm, corola esverdeada com margem amarelada, corona branca mais apêndices estaminais vináceos. Campo rupestre.","UEC040873","UEC040873","1240","1240","26557","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-20 10:03:48-03","UNICAMP","UEC","125494","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Spina, AP","Kinoshita, LS; Spina, AP","418","2000","11","22",NA,"Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque Nacional Serr","-43.7144012451172","-19.1688995361328",NA,"flor, Erva ca 20 cm, corola esverdeada com margem amarelada, corona branca mais apêndices estaminais vináceos",NA,NA,"1240","1240","26557","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-05 16:43:07-03","UFOP","OUPR","4166","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A.","Kassis, A.; Badini, J. & Silva, J.L.","s.n.","1986","05","13",NA,"Brasil","Minas Gerais",NA,"Serra da Moeda, Área da MBR.",NA,NA,NA,"Subarbusto. Campo.",NA,NA,NA,NA,NA,NA,"1998","03",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-05 16:43:07-03","UFOP","OUPR","964","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.; Mello-Barreto, H.L.","s.n.","1938",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Subarbusto, flores amarelas. Campo.",NA,NA,NA,NA,NA,NA,"1978","06","03",NA,NA,NA,NA,NA,NA,NA
"91","2019-11-05 16:43:07-03","UFOP","OUPR","957","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.; Fontella, J.","s.n.","1978","06","30",NA,"Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,"Subarbusto, flores amareladas. Campo.",NA,NA,NA,NA,"20553","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-05 16:43:07-03","UFOP","OUPR","959","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Badini, J.","Badini, J.","s.n.","1980","04","25",NA,"Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,"Subarbusto, flores verde-amarelado e cinza. Campo.",NA,NA,NA,NA,"20553","auto","1980","04","25",NA,NA,NA,NA,NA,NA,NA
"93","2019-11-05 16:43:07-03","UFOP","OUPR","968","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1972","05",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Base do Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores brancas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-05 16:43:07-03","UFOP","OUPR","961","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Lisboa, M.A.","s.n.","1974","05","04",NA,"Brasil","Minas Gerais","Ouro Preto","Campos do Falcão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto","1978","06","06",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-05 16:43:07-03","UFOP","OUPR","958","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Badini, J.","Badini, J.","s.n.","1978","05","28",NA,"Brasil","Minas Gerais","Ouro Preto","Caveira","-43.5080986022949","-20.2875003814697",NA,"Erva, flores verde-amareladas. Campo.",NA,NA,NA,NA,"44599","auto","1978","05","31",NA,NA,NA,NA,NA,NA,NA
"96","2019-11-05 16:43:07-03","UFOP","OUPR","972","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.; Fontella, J.","s.n.","1978","06","30",NA,"Brasil","Minas Gerais","Ouro Preto","Entre Rodrigo Silva e Falcão.","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores amareladas. Campo.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-05 16:43:07-03","UFOP","OUPR","18251","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Monguilholt, L.","Messias, M.C.T.B.","849","2004","02","05",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Calais.","-43.5080986022949","-20.2875003814697",NA,"Erva, ca. 25cm, saxícola, flor amarelo-esverdeada, planta latescente, indivíduo isolado. Campo rupestre.",NA,NA,NA,NA,"44599","auto","2005","03","10",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-05 16:43:07-03","UFOP","OUPR","7288","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Rapini, A.","Sousa, H.C. de; Roschel, M.B. & Argolo, A...M...","146","1997","07","17",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Subida pela estrada do Calais.","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, 40cm, flores esverdeadas. Campo rupestre.",NA,NA,NA,NA,"44599","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-05 16:43:07-03","UFOP","OUPR","966","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1976","11","21",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Chapada","-43.5080986022949","-20.2875003814697",NA,"Erva, flores amarelas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","05",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-05 16:43:07-03","UFOP","OUPR","967","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Oxypetalum","strictum","Oxypetalum strictum","Mart.","Fontella, J.","Badini, J.","s.n.","1972","06","04",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Itatiaia","-43.5080986022949","-20.2875003814697",NA,"Subarbusto, flores amarelas. Campo.",NA,NA,NA,NA,"44599","auto","1978","06","03",NA,NA,NA,NA,NA,NA,NA
