"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","typeStatus","locality","phylum","order","identifiedBy","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"479","2019-08-20 10:22:16-03","UNICAMP","UEC","83060","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Vieira, AOS","477","1995","06","02",NA,"Brazil",NA,NA,"flor, Arbusto ate 2,0m, muito ramificado, pétalas amarelas reflexas, brejo da d agua.",NA,"São Paulo",NA,"Centro experimental de Campinas , Fazend","Magnoliopsida",NA,"Vieira, AOS","-47.060001373291","-22.8999996185303",NA,"(Poir.) H.Hara","Campinas",NA,NA,"1995",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"480","2019-08-20 10:22:16-03","UNICAMP","UEC","83206","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Vieira, AOS","453","1995","03","30",NA,"Brazil",NA,NA,"flor, Arbusto 1,5 m; petalas amareladas; brejo próximo a bomba",NA,"São Paulo",NA,"Fazenda Sta. Elisa - IAC","Magnoliopsida",NA,"Vieira, AOS","-47.060001373291","-22.8999996185303",NA,"(Poir.) H.Hara","Campinas",NA,NA,"1995",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"481","2019-08-20 10:22:16-03","UNICAMP","UEC","135382","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Bittrich, V","s.n.s.n.","2002","01","14",NA,"Brazil",NA,NA,NA,"UEC012265","São Paulo",NA,"UNICAMP, Instituto de Biologia, Espontânea em tanques de cultivo de plantas aquáticas, casa de vegetação.","Magnoliopsida",NA,"Bittrich, V","-47.060001373291","-22.8999996185303","UEC012265","(Poir.) H.Hara","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"482","2021-03-01 16:37:26-03","UNICAMP","UEC","95380","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Matsumoto, K; Faria, AD; Galvão, JC; Belinello, R","162","1997","02","25",NA,"Brazil",NA,NA,"Arbusto ca 3 M altura, pétalas amarelas.","UEC008482","São Paulo",NA,"Rodovia sentido Apiaí, Lagoa na margem esquerda da rodovia, Fazenda Takihara, a cerca 8 Km de C. Bonito.","Magnoliopsida",NA,NA,"-48.3400001525879","-24","UEC008482","(Poir.) H.Hara","Capão Bonito",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"483","2021-03-01 16:37:26-03","UNICAMP","UEC","95167","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/1994","1996","07","10",NA,"Brazil",NA,NA,"Ca. de 2,5 m de altura, 4 pétalas, 8 estames amarelos.","UEC008483","São Paulo",NA,"Fazenda Vista Alegre, Rodovia Byron de A. Nogueira, Situada do lado esquerdo da pista no sentido Dracena_Ouro Verde.","Magnoliopsida",NA,"Vieira, AOS","-51.5299987792969","-21.4799995422363","UEC008483","(Poir.) H.Hara","Dracena",NA,NA,"1996","09",NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA
"484","2019-08-20 10:22:16-03","UNICAMP","UEC","76778","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Souza, VC; Souza, JP; Scalon, VR; Wongtschowski, M; Sanches, CD; Sakuragui, CM","8767","1995","08","18",NA,"Brazil",NA,NA,"flor, Arbusto, até 2 m alt; corola amarela.",NA,"São Paulo",NA,"Estrada Itararé - Itapeva, próximo à pon","Magnoliopsida",NA,"Souza, VC","-49.3400001525879","-24.1100006103516",NA,"(Poir.) H.Hara","Itararé",NA,NA,"1995","09",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"485","2019-08-20 10:22:16-03","UNICAMP","UEC","112299","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ferreira, MCC; Pansarin, ER; Faria, AD; Belinello, R","70","2000","04",NA,NA,"Brazil",NA,NA,NA,"UEC008477","São Paulo",NA,"Fazenda Ripasa","Magnoliopsida",NA,"Vieira, AOS","-49.3400001525879","-24.1100006103516","UEC008477","(Poir.) H.Hara","Itararé",NA,NA,"2001","01","29",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"486","2019-08-20 10:22:16-03","UNICAMP","UEC","148328","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Dahlström, L","112","2008","03","27",NA,"Brazil",NA,NA,NA,NA,"São Paulo",NA,"Campo de gramíneas, encharcado e com poucos arbustos","Magnoliopsida",NA,"Souza, NXM","-47.7000007629395","-21.5499992370605",NA,"(Poir.) H.Hara","Luís Antônio",NA,NA,"2018","08",NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA
"487","2019-08-20 10:22:16-03","UNICAMP","UEC","112026","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Amaral, MCE; Bittrich, V; Faria, AD","2000/29","2000","03",NA,NA,"Brazil",NA,NA,NA,"UEC008476","São Paulo",NA,"Reserva do Instituto Florestal, lago do Jacareí","Magnoliopsida",NA,"Vieira, AOS","-46.9421997070312","-22.372200012207","UEC008476","(Poir.) H.Hara","Mogi Guaçu",NA,NA,"2000","01","29",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"488","2019-08-20 10:22:16-03","UNICAMP","UEC","12519","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Kirszenzaft, SL","4975","1977","06","09",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de até 1m. Material com sementes. Beira da estrada, perto do brejo.",NA,"São Paulo",NA,"Rodovia SP 191 , Km 4,5","Magnoliopsida",NA,NA,"-46.9421997070312","-22.372200012207",NA,"(Poir.) H.Hara","Mogi Guaçu",NA,NA,"1985",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"489","2019-08-20 10:22:16-03","UNICAMP","UEC","95142","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, AD; Aona, LYS; Belinello, R","97/537","1997","03","24",NA,"Brazil",NA,NA,NA,"UEC008478","São Paulo",NA,"Fazenda Pau Pintado, Borda de lago e brejo.","Magnoliopsida",NA,"Vieira, AOS","-47.2900009155273","-22.7700004577637","UEC008478","(Poir.) H.Hara","Nova Odessa",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"490","2019-08-20 10:22:16-03","UNICAMP","UEC","95221","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, AD; Aona, LYS; Belinello, R","97/541","1997","03",NA,NA,"Brazil",NA,NA,NA,"UEC008480","São Paulo",NA,"Fazenda Pau Pintado, Brejo.","Magnoliopsida",NA,"Vieira, AOS","-47.2900009155273","-22.7700004577637","UEC008480","(Poir.) H.Hara","Nova Odessa",NA,NA,"1997","04",NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"491","2021-03-01 16:37:26-03","UNICAMP","UEC","199557","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/113A","1996","07","10",NA,"Brazil",NA,NA,"Pétalas cerca de 2,0cm de comprimento, rasteira.","UEC161102","São Paulo",NA,"SP 563, km 113, perto da ponte sobre o Rio do Peixe (Ponte Nova). Na areia da margem do rio.","Magnoliopsida",NA,NA,"-51.7000007629395","-21.4799995422363","UEC161102","(Poir.) H.Hara","Ouro Verde",NA,NA,NA,NA,NA,NA,NA,"17733","auto",NA,NA,NA,NA,NA,NA
"492","2019-08-20 10:22:16-03","UNICAMP","UEC","67083","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Tamashiro, JY; Belinello, R; Stranghetti, V; Galvão, JC; Ivanauskas, NM; Vieira, AOS","T 224","1994","06","27",NA,"Brazil",NA,NA,"flor, Arbusto de 1 de altura, pétalas, estames e estigma amarelos",NA,"São Paulo",NA,"Instituto Penal Agrícola, beira do lago","Magnoliopsida",NA,NA,"-49.3699989318848","-20.8199996948242",NA,"(Poir.) H.Hara","São José do Rio Preto",NA,NA,NA,NA,NA,NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA
"493","2019-08-20 10:22:16-03","UNICAMP","UEC","12541","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Davis, PH; Shepherd, GJ; Sakane, M","60881","1976","09","10",NA,"Brazil",NA,NA,"flor, By ditch. Erect.",NA,"São Paulo",NA,"NW of Castelo Branco highway","Magnoliopsida",NA,NA,"-47.4500007629395","-23.5",NA,"(Poir.) H.Hara","Sorocaba","600","600",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA
"494","2021-03-01 16:37:26-03","UNICAMP","UEC","95214","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Faria, AD; Matsumoto, K; Aona, LYS; Galvão, JC; Belinello, R","96/185","1996","07","11",NA,"Brazil",NA,NA,"Cerca de 1,60 m de altura.","UEC008481","São Paulo",NA,"Rodovia Comandante José Ribeiro de Barros, Lado direito da pista no sentido Tupã_Herculândia, cerca de 1 Km de Varpa Juliana Queiroz.","Magnoliopsida",NA,"Vieira, AOS","-50.5099983215332","-21.9300003051758","UEC008481","(Poir.) H.Hara","Tupã",NA,NA,"1996","09",NA,NA,NA,"21791","auto",NA,NA,NA,NA,NA,NA
"495","2019-08-20 10:22:16-03","UNICAMP","UEC","78830","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sciamarelli, A; Belinello, R; Moreira, JLA; Andrade, PRP; Silva, AMC","1611","1995","05","15",NA,"Brazil",NA,NA,"flor, Arbusto ca. 2 m alt., flores amarelo pálido.",NA,"São Paulo",NA,"Estação Experimental do IAC, remanescente de cerrado, próximo a riacho","Magnoliopsida",NA,"Bernacci, LC","-49.9700012207031","-20.4200000762939",NA,"(Poir.) H.Hara","Votuporanga",NA,NA,"1995","05",NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA
"496","2020-04-22 16:22:45-03","UFPB","JPB","18634","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Felix, LP; Santana, ES","3023","1990","05","23","Southern America","Brasil",NA,NA,"; DESC: Terrestre. Arbusto ca. 3,5m. Frequente em vegetação de paul.",NA,"Paraíba",NA,"Reserva Biológica Guaribas, Mata do Maracujá. Sema III.","Angiosperma","Dicotyledon","Vieira, AOS","-35.084422","-6.8047",NA,"(Poir.) H.Hara","Rio Tinto","66","66","2002","12",NA,"-35.084422","-6.8047",NA,NA,NA,NA,NA,NA,NA,NA
"497","2020-04-22 16:22:45-03","UFPB","JPB","6385","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Miranda, CAB de; Dantas, IC","43","1980","08","26","Southern America","Brasil",NA,NA,"; DESC: Arbustivo. Flor amarela. Planta de 2 metros, poucos galhos eretos; pétalas amarelas.",NA,"Distrito Federal",NA,"Fazenda Água Limpa. Campo de pesquisa da Universidade Brasilia. Corrego da Onça.","Angiosperma","Dicotyledon","Vieira, AOS","-47.9296989440918","-15.7797002792358",NA,"(Poir.) H.Hara","Brasília",NA,NA,"2002","12",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"498","2019-11-06 09:56:47-03","UFOP","OUPR","27011","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ramos, M.B.C.; Messias, M.C.T.B.; Lelis, S.M. & Lopes, H.N.S.","7","2012","10","17",NA,"Brasil",NA,NA,"Arbusto, cerca de 1,5m de altura. Pétalas amarelas",NA,"Minas Gerais",NA,"Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB. Mata Ripária",NA,NA,"Vieira, A.O.S.","-43.675689","-20.491719",NA,"(Poir.) H.Hara","Ouro Branco","1247","1247","2013","08","19","-43.675689","-20.491719",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-06 09:56:47-03","UFOP","OUPR","32657","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Damasceno Jr.; G.A.; et al.","1226","1998","08","27",NA,"Brasil",NA,NA,"Arbusto de 2,5m. Cor da flor amarela. Substrato geral: Arenoso. Ambiente geral: Margem do rio - mata ciliar. Relevo: Plano.",NA,"Mato Grosso do Sul",NA,"Margem do Rio do Peixe.",NA,NA,"Zeferino, L.C.","-54.891944","-19.579167",NA,"(Poir.) H.Hara","Rio Negro","231","231","2019","04","09","-54.891944","-19.579167",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-03-12 10:29:23-03","UFOP","OUPR","3807","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Medeiros, A.C.","s.n.","1893","03","10",NA,"Indisponível",NA,NA,"Arbusto. Flores amarellas. Ex Escola de Pharmacia de Ouro Preto. Hervario do 2o annista Antonio Candido de Medeiros. s.n.",NA,NA,NA,"Estação",NA,NA,"Zeferino, L.C.",NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,"2019","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-03-12 10:29:23-03","UFOP","OUPR","24457","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Lima, R.A. de","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Ex Hervario da Escola de Pharmacia de Ouro Preto No. 1069.",NA,"Minas Gerais",NA,NA,NA,NA,"Zeferino, L.C.","-43.6002998352051","-18.2493991851807",NA,"(Poir.) H.Hara","Diamantina",NA,NA,"2019","09","14",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"502","2020-03-12 10:29:23-03","UFOP","OUPR","8469","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Ferreira, F.A.F.","36","1999","09","03",NA,"Brasil",NA,NA,"Subarbusto. Flor amarela. Mata semidecídua.",NA,"Minas Gerais",NA,"Reserva Ecológica Acauã, Planta encontrada próximo à lagoa de retenção",NA,NA,"Zeferino, L.C.","-42.6925010681152","-17.0832996368408",NA,"(Poir.) H.Hara","Leme do Prado",NA,NA,"2019","09","14",NA,NA,"17527","auto",NA,NA,NA,NA,NA,NA
"503","2020-03-12 10:29:23-03","UFOP","OUPR","24452","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Badini, J.","s.n.","1973","03","24",NA,"Brasil",NA,NA,"Arbusto, flores amarelas. Brejo. Ex Herbário da Escola Federal de Farmácia e Bioquímica de Ouro Preto No. 20723.",NA,"Minas Gerais",NA,"Bico de Pedra",NA,NA,"Zeferino, L.C.","-43.5080986022949","-20.2875003814697",NA,"(Poir.) H.Hara","Ouro Preto",NA,NA,"2019","09","14",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"504","2020-03-12 10:29:23-03","UFOP","OUPR","24456","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Badini, J.","s.n.","1935",NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flor amarella. Terreno humido. Ex Escola de Pharmacia Ouro Preto No. 1731.",NA,"Minas Gerais",NA,"Caboclo",NA,NA,"Zeferino, L.C.","-43.5080986022949","-20.2875003814697",NA,"(Poir.) H.Hara","Ouro Preto",NA,NA,"2019","09","14",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"505","2020-03-12 10:29:23-03","UFOP","OUPR","30868","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pedrosa, L.G.","72","2018","03","25",NA,"Brasil",NA,NA,"Arbusto, aprox. 2m. Flores amarelas. Campo úmido.",NA,"Minas Gerais",NA,"Cascalheira",NA,NA,"Zeferino, L.C.","-43.5080986022949","-20.2875003814697",NA,"(Poir.) H.Hara","Ouro Preto",NA,NA,"2019","06","03",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"506","2019-02-21 19:37:57-03","UNEMAT","HERBAM","4609","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Cabral, F.F.; Piva, J.H.; Pedroga, J.A.; Rodrigues, L.; Ribeiro, I.L. & Zampieri, A.","38","2009","05","02",NA,"Brasil",NA,NA,NA,"HERBAM004609","Mato Grosso",NA,"Parque Zoobotânico, Igapó.",NA,NA,"Silva, DR","-56.0861015319824","-9.87555980682373",NA,"(Poir.) H.Hara","Alta Floresta",NA,NA,"2012","10","31",NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA
"507","2019-02-21 19:37:57-03","UNEMAT","HERBAM","1715","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sasaki, D.; Biggs, N.; Camargo, A.C. & Bessa, M.A.","1941","2008","01","20",NA,"Brasil",NA,NA,NA,"HERBAM001715","Mato Grosso",NA,"Parque Estadual Cristalino",NA,NA,"Zappi, DC","-55.198299407959","-9.95028018951416",NA,"(Poir.) H.Hara","Novo Mundo",NA,NA,NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA
"508","2019-02-21 19:37:57-03","UNEMAT","HERBAM","1890","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Sasaki, D.; Milliken, W.; Zappi, D.C.; Frisby, S.; Henicka, G.S.; Reis, T.C.Y.; Pena, E.M.;","2278","2008","08","20",NA,"Brasil",NA,NA,NA,"HERBAM001890","Mato Grosso",NA,"Parque Estadual Cristalino, Campo aberto com rochas areniticas planas.",NA,NA,"Biggs, N","-55.191389","-9.588611",NA,"(Poir.) H.Hara","Novo Mundo","368","368","2008",NA,NA,"-55.191389","-9.588611",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-02-21 19:37:57-03","UNEMAT","HERBAM","2454","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Zappi, D.C.; Milliken, W.; Sasaki, D.; Frisby, S. & Piva, J.H.","1394","2008","08","23",NA,"Brasil",NA,NA,NA,"HERBAM002454","Mato Grosso",NA,"Parque Estadual Cristalino, Mata de cipó inundável.",NA,NA,"Biggs, N","-55.175833","-9.644444",NA,"(Poir.) H.Hara","Novo Mundo","297","297","2008",NA,NA,"-55.175833","-9.644444",NA,NA,NA,NA,NA,NA,NA,NA
"510","2014-10-14 15:57:03-03","BS","M","M-0171357","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Riedel, L.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0171357",NA,"NOTATYPE",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"511","2014-10-14 15:57:03-03","BS","M","M-0086240","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0086240",NA,"NOTATYPE","Habitat in palustribus. Provinciae M. G.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"512","2014-10-14 15:57:03-03","BS","M","M-0088990","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0088990",NA,"NOTATYPE","Habitat in ruderatis, camporum udis ad Contendas. Provinciae M. G.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"513","2014-10-14 15:57:03-03","BS","M","M-0088991","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0088991",NA,"NOTATYPE","Habitat in palustribus, campis ad fl. Sapucahy. Provinciae M. G.","Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"514","2014-10-14 15:57:03-03","BS","M","M-0171355","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0171355",NA,"NOTATYPE",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"515","2014-10-14 15:57:03-03","BS","M","M-0171356","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0171356",NA,"NOTATYPE",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"(Poir.) H.Hara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"516","2019-12-06 19:30:04-03","UFES","VIES","44951","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Assis, A.M.; Cribari, R.S.","4415","2017","07","24",NA,"Brasil",NA,NA,NA,"VIES044951","Espírito Santo",NA,"Estrada para Crubixá.",NA,NA,NA,"-40.502778","-20.120556","VIES044951","(Poir.) H.Hara","Santa Leopoldina","48","48",NA,NA,NA,"40º30'10''W","20º7'14''S",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-06-27 10:26:03-03","UFES","VIES","785","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","Pereira, O.J.","473","1985","06","11",NA,"Brasil",NA,NA,NA,"VIES000785","Espírito Santo",NA,NA,NA,NA,"Falkenberg, D.B.","-40.5110015869141","-20.6580009460449",NA,"(Poir.) H.Hara","Guarapari",NA,NA,"1989",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA
"518","2019-08-20 11:51:27-03","UTFPR","HCF","22916","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E.B. Fernandes",NA,"2017","03","26",NA,"Brasil",NA,NA,"subarbusto semi-ciófilo, ca. 1,60 m. Flores com cálice verde e corola amarela.",NA,"PR",NA,NA,NA,NA,"A.O.S. Vieira","-52.431444","-24.073722",NA,"(Poir.) H.Hara","Campo Mourão","562","562","2018","10","01","52°25'53,2 W","24°04'25,4 S",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-08-20 11:51:27-03","UTFPR","HCF","11643","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.T. Oliveira","25","2010","11","27",NA,"Brasil",NA,NA,"aquática. Flor amarela. Mata ciliar do Corixo Figueira.",NA,"MS",NA,"Corixo Figueira",NA,NA,"R.H. Silva","-57.588556","-17.812722",NA,"(Poir.) H.Hara","Corumbá",NA,NA,"2010","11","27","57°35'18,8 W","17°48'45,8 S",NA,NA,NA,NA,NA,NA,NA,NA
"520","2019-08-20 11:51:27-03","UTFPR","HCF","16957","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","6329","2015","04","25",NA,"Brasil",NA,NA,"erva ca. 0,60 m, heliófita, palustre, ereta. Flores amarelas.",NA,"MG",NA,"arredores. Circuito das Nascentes.",NA,NA,"A.O.S. Vieira","-46.937917","-20.257222",NA,"(Poir.) H.Hara","Delfinópolis","678","678","2016","05","09","46°56'16,5 W","20°15'26 S",NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-08-20 11:51:27-03","UTFPR","HCF","17610","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E.L. Siqueira","1523","2015","04","29",NA,"Brasil",NA,NA,"arbusto ca. 1,80 m, heliófito, palustre. Flores amarelas.",NA,"PR",NA,"Fazenda Floresta Negra - Proprietário",NA,NA,"A.O.S. Vieira","-52.650944","-23.937472",NA,"(Poir.) H.Hara","Araruna","548","548","2016","05","09","52°39'03,4 W","23°56'14,9 S",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-08-20 11:51:27-03","UTFPR","HCF","24452","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E.L. Siqueira","2431","2017","12","14",NA,"Brasil",NA,NA,"erva heliófita, palustre, ca. 1,5 m. Flores com cálice verde e corola amarela.",NA,"PR",NA,"Parque Nacional do Iguaçu, Lagoa Azul",NA,NA,"G.A. Dettke","-53.669444","-25.089833",NA,"(Poir.) H.Hara","Céu Azul","699","699","2018","07","05","53°40'10 W","25°05'23,4 S",NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-08-20 11:51:27-03","UTFPR","HCF","14601","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","5296","2014","06","19",NA,"Brasil",NA,NA,"arbusto ca. 2,5 m, palustre, heliófita. Flores com cálice verde e corola amarela. Transição entre Floresta Amazônica e Cerrado.",NA,"RO",NA,"Sítio Recanto dos Pássaros, 36 Km de",NA,NA,"A.O.S. Vieira","-60.402472","-12.581028",NA,"(Poir.) H.Hara","Vilhena","458","458","2016","05","09","60°24'08,9 W","12°34'51,7 S",NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-09-29 11:51:10-03","UTFPR","HCF","16058","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","E.L. Siqueira","1304","2014","12","10",NA,"Brasil",NA,NA,"erva palustre ca. 040 m. Flores amarelas.",NA,"PR",NA,"RPPN Vila Rica - Propriedade de Bernard",NA,NA,"E. Barboza","-51.970278","-23.874583",NA,"(Poir.) H.Hara","Fênix","340","340","2019",NA,NA,"51°58'13 W","23°52'28,5 S",NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-08-20 11:51:27-03","UTFPR","HCF","5773","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","G.A. Lima Jr.","188","2004","05","06",NA,"Brasil",NA,NA,"erva de 50 cm al. Flores amarelas. Campo sujo em regeneração.",NA,"MT",NA,"Fazenda Espírito Santo",NA,NA,"A.O.S. Vieira",NA,NA,NA,"(Poir.) H.Hara","SESC Pantanal",NA,NA,"2009","06","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-08-20 11:51:27-03","UTFPR","HCF","637","S","Plantae","Onagraceae","Ludwigia","nervosa","Ludwigia nervosa","M.G. Caxambu","248","2003","12","11",NA,"Brasil",NA,NA,"planta herbácea, ereta, com flores amarelas. Em terreno com hidromorfia.",NA,"PR",NA,NA,NA,NA,"G. Hatschbach","-52.371889","-24.046056",NA,"(Poir.) H.Hara","Campo Mourão",NA,NA,"2004","03","17","52°22'18,8 W","24°02'45,8 S",NA,NA,NA,NA,NA,NA,NA,NA
