"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","eventTime","fieldNumber","sex"
"13","2021-03-15 16:37:00-03","NY","NYBG","389843","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","L. Riedel",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389843","Magnoliophyta","Ericales","Poir.",NA,NA,"Rio de Janeiro","Mandiocca","-43.0406","-22.6531","NY00389843_01","S. A. Mori","Magé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","389850","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","H. de Almeida","1922","02",NA,"South America","Brazil","sheet",NA,"Vide Knuth, Lecythidaceae em Pflanzr. 219a pgs. 69-70 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389850","Magnoliophyta","Ericales","Poir.",NA,NA,"Rio de Janeiro",NA,NA,NA,"NY00389850_01","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","04120839","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","D. Piotto","2009","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4438735' target='other'> <mi>dwc_moreinfo</mi></a>","NY04120839","Magnoliophyta","Ericales","Poir.",NA,"1383","Bahia","Parque Estadual da Serra do Conduru","-39.08","-14.42","NY04120839_01",NA,"Uruçuca","120","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","389848","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","J. Spada","1972","11","30","South America","Brazil","sheet",NA,"Leaf sample removed for study of leaf venation by Nate Smith (3 Feb 2011) from one of the sheets with this number at NY. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373694' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389848","Magnoliophyta","Ericales","Poir.",NA,"109","Espírito Santo","Reserva Florestal de Linhares, CVRD, próximo à Estrada 161A6 Talhao 605","-40.07","-19.3","NY00389848_01","S. A. Mori","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","389841","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","S. A. Mori","1979","05","15","South America","Brazil","sheet",NA,"(= Mori et. al. 9740 & 10867) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389841","Magnoliophyta","Ericales","Poir.",NA,"11853","Bahia","Próximo a Torre de Embratel, ramal com a entrada no km 25,6 da Rodovia BR 367 (Eunápolis/Porto Seguro)","-39.3386","-16.3606","NY00389841_01","S. A. Mori","Santa Cruz Cabrália","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","00389844","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","W. W. Thomas","1991","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389844","Magnoliophyta","Ericales","Poir.",NA,"6948","Bahia","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel: 3.","-39.0617","-14.4231","NY00389844_01","S. A. Mori","Uruçuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","389853","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","S. A. Mori","1978","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373699' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389853","Magnoliophyta","Ericales","Poir.",NA,"9740","Bahia","Próximo a torre da EMBRATEL. Ramal com entrada no km 26.6 da Rod BR 367 (Eunápolis/P. Seguro)","-39.3386","-16.3606","NY00389853_01","S. A. Mori","Santa Cruz Cabrália","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","01198669","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","A. M. V. de Carvalho","1995","01","17","South America","Brazil","separate fruit",NA,"Site: ME <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90260' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198669","Magnoliophyta","Ericales","Poir.",NA,"5903","Bahia","Cidade de Ilhéus. Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao. Parcela n° 6","-39.0692","-14.7819","NY01198669_01","S. A. Mori","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00689409","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","P. Rosa","1933","12","05","South America","Brazil","sheet",NA,"Date on label as 5-12-933 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946012' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689409","Magnoliophyta","Ericales","Poir.",NA,"66","Distrito Federal","Horto Florestal do D. Federal - proximo ao Arboretum (ao lado)","-47.9296989440918","-15.7797002792358","NY00689409_01","S. A. Mori","Brasília",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00689417","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","J. G. Kuhlmann",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946020' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689417","Magnoliophyta","Ericales","Poir.",NA,"s.n.","Rio de Janeiro","Cultivade no J. B. do Rio de Janeiro","-43.2075004577637","-22.9027996063232","NY00689417_01","S. A. Mori","Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00689415","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","H. M. de Souza","1970","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689415","Magnoliophyta","Ericales","Poir.",NA,"s.n.","São Paulo","Parque da E.S.A.L.Q.","-47.6399993896484","-22.7199993133545","NY00689415_01","S. A. Mori","Piracicaba",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00689414","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","P. Gonçalves","1930","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946017' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689414","Magnoliophyta","Ericales","Poir.",NA,"27041","São Paulo","Praça Publica","-46.6300010681152","-23.5400009155273","NY00689414_01","S. A. Mori","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00750067","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","P. Fiaschi","2003","11","02","South America","Brazil","sheet",NA,"Herbarium sheet also at SPF. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00750067","Magnoliophyta","Ericales","Poir.",NA,"1843","Bahia","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.5361","-14.7703","NY00750067_01","S. A. Mori","Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00689408","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","A. C. Brade","1951","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946011' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689408","Magnoliophyta","Ericales","Poir.",NA,"s.n.","Rio de Janeiro","Gavea, Castelo",NA,NA,"NY00689408_01","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","389854","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","J. P. L. Sobrinho","1967","11","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389854","Magnoliophyta","Ericales","Poir.",NA,"1652","Rio de Janeiro","Floresta da Tijuca, entre Esquilos e Fazenda","-43.2478","-22.9528","NY00389854_01","S. A. Mori","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","389839","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","J. N. Rose","1915","08","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373702' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389839","Magnoliophyta","Ericales","Poir.",NA,"20833","Rio de Janeiro","Base of Corcovado","-43.2281","-22.9544","NY00389839_01","S. A. Mori","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","389840","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","J. Spada","1972","11","30","South America","Brazil","sheet",NA,"Collector given as: J. S. Leaf sample removed for study of leaf venation by Nate Smith (3 Feb 2011) from one of the sheets with this number at NY. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373701' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389840","Magnoliophyta","Ericales","Poir.",NA,"109/72","Espírito Santo","Reserva F. Linhares CVRD. Est 161 - A-6 talhao 605","-40.07","-19.3","NY00389840_01","S. A. Mori","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","389846","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","Pessoal do Horto Florestal",NA,NA,NA,"South America","Brazil","sheet",NA,"no collection number and collection date in label <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373692' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389846","Magnoliophyta","Ericales","Poir.",NA,NA,"Rio de Janeiro",NA,NA,NA,"NY00389846_01","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","389851","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","A. M. V. de Carvalho","1995","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373706' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389851","Magnoliophyta","Ericales","Poir.",NA,"5824","Bahia","Cidade de Ilhéus. Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao","-39.0692","-14.7819","NY00389851_01","S. A. Mori","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","00689413","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","P. Gonçalves","1930","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689413","Magnoliophyta","Ericales","Poir.",NA,"27041","São Paulo","Praça Publica","-46.6300010681152","-23.5400009155273","NY00689413_01","S. A. Mori","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00689411","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","G. T. Prance","1978","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689411","Magnoliophyta","Ericales","Poir.",NA,"P25914","São Paulo","Rio Claro, University Arboretum; Tree 29, Conteiro 9, planted 18/9/1941. (plato 3)","-46.6300010681152","-23.5400009155273","NY00689411_01","S. A. Mori","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00689412","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","G. T. Prance","1978","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=946015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00689412","Magnoliophyta","Ericales","Poir.",NA,"P25917","São Paulo","Rio Claro, University Arboretum; Tree 30, Conteiro 7, planted 18/9/1941.","-46.6300010681152","-23.5400009155273","NY00689412_01","S. A. Mori","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00853404","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","G. T. Prance","1978","01","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00853404","Magnoliophyta","Ericales","Poir.",NA,"P25917","São Paulo","Rio Claro, University Arboretum; Tree 30, Conteiro 7, planted 18/9/1941.","-46.6300010681152","-23.5400009155273","NY00853404_01","S. A. Mori","São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","389852","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","lanceolata","Lecythis lanceolata","S. A. Mori","1978","10","19","South America","Brazil","sheet",NA,"A mesma arvore foi anteriormente coletada (Mori et al. 9740) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=373695' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389852","Magnoliophyta","Ericales","Poir.",NA,"10867","Bahia","Torre da EMBRATEL. Ramal com entrada no km 26 da Rod BR 367 (Eunápolis/P. Seguro)","-39.3386","-16.3606","NY00389852_01","S. A. Mori","Porto Seguro","220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","728269","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","minor","Lecythis minor","G. S. Bunting","1977","10","09","South America","Venezuela","sheet",NA,"Object 1 of 3, sheet NY 728272 and separate fruit NY 728318 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877347' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728269","Magnoliophyta","Ericales","Jacq.",NA,"5658","Zulia","Dtto. Perijá: carretera Calle Larga-San Felix-Jaguacita","-72.38","9.93","NY00728269_01","S. A. Mori",NA,"75","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","728273","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","minor","Lecythis minor","G. T. Prance","1983","05","12","South America","Venezuela","sheet",NA,"See separate fruit NY 728296 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728273","Magnoliophyta","Ericales","Jacq.",NA,"28170","Zulia","Between Carrasquero and Playa Bonita","-72","11.03","NY00728273_01","S. A. Mori","Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","728264","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","minor","Lecythis minor","H. Cuadros V.","1986","08","25","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728264","Magnoliophyta","Ericales","Jacq.",NA,"3025","Bolívar","Isla de Barú, entre Santa Ana y Playa Mojana","-75.58","10.25","NY00728264_01","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","728224","PreservedSpecimen","Plantae","Lecythidaceae","Lecythis","minor","Lecythis minor","G. T. Prance","1974","11","27","South America","Colombia","sheet",NA,"See separate fruit NY 728294 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877130' target='other'> <mi>dwc_moreinfo</mi></a>","NY00728224","Magnoliophyta","Ericales","Jacq.",NA,"23155","Valle del Cauca","ICA Agricultural Station, Palmira",NA,NA,"NY00728224_01","S. A. Mori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
