"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"45","2020-11-04 11:17:50-03","ESALQ","ESA","34337","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","5.0","1996","12","11",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"ESA034337","ESA034337","Jung-Mendaçolli, S.L.","Cunha","-44.9599990844727","-23.0699996948242","2005","01","01",NA,NA,"38855","auto",NA,NA,NA,NA
"46","2015-07-02 14:55:35-03","JBP","HPL","10603","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","L.C. Bernacci & R. Tsuji","4471","2008","02","28",NA,"Brasil","SP","Coletado no Hotel Uemura, trilha para a pedra vermelha, interior de mata.","1200","1200",NA,NA,NA,NA,"V.C. Souza","Cunha","-44.164428","-23.006944","2012","06","18","44° 9' 51,94 W","23° 00' 25 S",NA,NA,NA,NA,NA,NA
"47","2016-02-02 14:38:37-02","BGBM","B","B 10 0057120","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,"R. Klein","1.957","1956","05","18","Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100057120 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100057120","B100057120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-02-02 14:38:37-02","BGBM","B","B 10 0057122","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,"F. Sellow","873",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100057122 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100057122","B100057122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-02-02 14:38:37-02","BGBM","B","B 10 0057119","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,"Reitz & Klein","10.026","1960","10","06","Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100057119 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100057119","B100057119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-02-02 14:38:37-02","BGBM","B","B 10 0057121","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,"R. Klein","2.096","1956","06","15","Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100057121 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100057121","B100057121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-02-02 14:38:37-02","BGBM","B","B 10 0057123","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata",NA,"F. Sellow","873",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100057123 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100057123","B100057123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-12 14:11:21-03","IAP","PACA-AGP","114563","PreservedSpecimen","Plantae","Magnoliophyta","Primulales","Myrsinaceae","Rapanea","lineata","Rapanea lineata","Mez","J.M. Braga","2139","1995","03","16",NA,"Brasil","MG","Itatiaia. Parque nacional de Itatiaia. Visconde de Mauá, fazenda Cruz, trilha mata cavalo.","1350","1350",NA,"Habitat: mata alterada de encosta","PACA114563",NA,"R.S. Pinheiro","Bocaina de Minas","-44.566667","-22.25","1996","11","12","44°34'00W","22°15'00S",NA,NA,"Magnoliatae",NA,NA,NA
"53","2020-12-20 21:18:34-03","UFV","VIC","26319","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) lmkhan","Krieger, P.L.; Urbano","s.n.","1970","09","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Árvore pequena, na mata, flor esverdeada.","VIC026319","VIC026319",NA,"Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:18:34-03","UFV","VIC","26320","PreservedSpecimen","Plantae",NA,NA,"Myrsinaceae","Myrsine","lineata","Myrsine lineata","(Mez) lmkhan","Krieger, P.L.","s.n.","1998","09","10",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"árvore pequena, frutos quase maduros.","VIC026320","VIC026320",NA,"Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:44:02-03","UFJF","CESJ","69271","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; L.V.V. Cruz; M.A. Manhães; A. Cabral","341","2016","10","24","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660",NA,"Arbusto ca. 2 m, flores verde claras, anteras creme, borda da mata","CESJ069271",NA,"G.B. Oliveira","Lima Duarte","-43.897222","-21.696944","2017","02",NA,"-43.897222","-21.696944",NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:44:02-03","UFJF","CESJ","69293","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; M.A. Manhães; A. Cabral; F.R.G. Salimena; P.H. Nobre","367","2017","02","18","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","1670","1670",NA,"Arbusto ca. 1,5 m, frutos esverdeados, interior de mata","CESJ069293",NA,"G.B. Oliveira","Lima Duarte","-43.883056","-21.677778","2017","06",NA,"-43.883056","-21.677778",NA,NA,NA,NA,NA,NA
"57","2019-11-21 14:44:02-03","UFJF","CESJ","69160","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; J.H.C. Ribeiro","168","2016","04","28","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660",NA,"Arbusto, pecíolo avermelhado","CESJ069160",NA,"G.B. Oliveira","Lima Duarte","-43.897222","-21.696944","2016","10",NA,"-43.897222","-21.696944",NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:44:02-03","UFJF","CESJ","69167","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; J.H.C. Ribeiro","178","2016","04","28","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Moreiras, 15-20m da entrada da gruta","1650","1650",NA,"Arvoreta, 3-4m, frutos verdes passando para vináceos","CESJ069167",NA,"G.B. Oliveira","Lima Duarte","-43.882222","-21.676667","2016","10",NA,"-43.882222","-21.676667",NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:44:02-03","UFJF","CESJ","69179","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; F.R.G. Salimena; P.H. Nobre; F. Santos-Silva; M.A. Manhães","196","2016","05","20","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","1670","1670",NA,NA,"CESJ069179",NA,"G.B. Oliveira","Lima Duarte","-43.883056","-21.677778","2017","07",NA,"-43.883056","-21.677778",NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:44:02-03","UFJF","CESJ","69192","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; A. Cabral","225","2016","07","23","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660",NA,"Arbusto ca. 1,5 m, frutos esverdeados com listras amarronzadas","CESJ069192",NA,"G.B. Oliveira","Lima Duarte","-43.897222","-21.696944","2017","02",NA,"-43.897222","-21.696944",NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:44:02-03","UFJF","CESJ","69244","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; A.C.A. Pereira; R. Mello-Silva; S.G. Furtado; P.H. Cardoso","285","2016","08","23","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660",NA,"Borda da trilha","CESJ069244",NA,"G.B. Oliveira","Lima Duarte","-43.897222","-21.696944","2017","02",NA,"-43.897222","-21.696944",NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:44:02-03","UFJF","CESJ","69250","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; G.C. Iote","294","2016","09","26","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta da Cruz, 15-20m da entrada da gruta","1660","1660",NA,"Arbusto ca. 1 m, folhas discolores","CESJ069250",NA,"G.B. Oliveira","Lima Duarte","-43.897222","-21.696944","2017","02",NA,"-43.897222","-21.696944",NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:44:02-03","UFJF","CESJ","69262","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; L.V.V. Cruz; M.A. Manhães; A. Cabral","332","2016","10","24","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Fugitivos, 15-20m da entrada da gruta","1670","1670",NA,"Arbusto ca 1,5 m, flores alvas, frutos maduros escuros, interior de mata","CESJ069262",NA,"G.B. Oliveira","Lima Duarte","-43.883056","-21.677778","2017","02",NA,"-43.883056","-21.677778",NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:44:02-03","UFJF","CESJ","23473","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","R.C. Oliveira","s.n.","1988","10","23","América do Sul","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"CESJ023473",NA,"M.F. Freitas","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"65","2019-11-21 14:44:02-03","UFJF","CESJ","69232","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; A.C.A. Pereira; R. Mello-Silva; S.G. Furtado; P.H. Cardoso","273","2016","08","23","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Três Arcos, 15-20m da entrada da gruta","1671","1671",NA,"Arbusto ca 2,0 m, frutos esverdeados variegados, interior de mata","CESJ069232",NA,"G.B. Oliveira","Lima Duarte","-43.8825","-21.678056","2017","02",NA,"-43.8825","-21.678056",NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:44:02-03","UFJF","CESJ","69256","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","G.B. Oliveira; G.C. Iote","304","2016","09","26","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Três Arcos, 15-20m da entrada da gruta","1671","1671",NA,"Arbusto ca. 1,5 m, frutos imaturos verdes e maduros negros","CESJ069256",NA,"G.B. Oliveira","Lima Duarte","-43.8825","-21.678056","2017","06",NA,"-43.8825","-21.678056",NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:44:02-03","UFJF","CESJ","39337","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","F.S. Araújo","229","2002","09","21","América do Sul","Brasil","Minas Gerais","Escarpa Leste do Parque, sentido Sul",NA,NA,NA,"Árvore com aproximadamente 5m, folhas discolores e coreaceas, frutos verdes e secos.","CESJ039337",NA,"M.F. Freitas","Lima Duarte","-43.793098449707","-21.8425006866455","2003",NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"68","2019-11-21 14:44:02-03","UFJF","CESJ","1753A","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","M.C. Brügger","s.n.","1970","07","16","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"árvore de galeria","CESJ01753A",NA,"M.F. Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:44:02-03","UFJF","CESJ","22921","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","M.C. Brügger; et al.","s.n.","1988","10","15","América do Sul","Brasil","Minas Gerais","Parque Nacional do Caparaó, Cachoeira Bonita",NA,NA,NA,"arbusto","CESJ022921","CESJ022921","M.F. Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:44:02-03","UFJF","CESJ","9309","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","L. Krieger; U.C. Câmara","CESJ9309","1970","07","28","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,NA,"CESJ009309",NA,"M.F. Freitas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:44:02-03","UFJF","CESJ","8562","PreservedSpecimen","Plantae","Angiosperma",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","L. Krieger","CESJ8562","1970","05","11","América do Sul","Brasil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Árvore","CESJ008562",NA,"M.F. Freitas","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"72","2021-03-01 16:38:33-03","UNICAMP","UEC","139696","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Custódio-Filho, A","1842","1983","11","14",NA,"Brazil","São Paulo","Estação Biológica de Boracéia","890","950",NA,"Árvore 3m alt.; flores brancas.",NA,NA,"Freitas, MF","Biritiba-Mirim","-45.866667","-23.633333","2010","08","02","-45.866667","-23.633333",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:38:33-03","UNICAMP","UEC","115849","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Krieger, PL","13248","1973","11","03",NA,"Brazil","Minas Gerais","Serra de Ibitipoca","1600","1600",NA,"Arbusto alto, flores creme, em mata rala, sobre terreno arenoso.",NA,NA,"Freitas, MF",NA,NA,NA,"2005","06","30",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:38:33-03","UNICAMP","UEC","122141","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2168","2001","04","12",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do rio Branco","700","800",NA,"Árvore ca 6m alt. Frutos castanho-esverdeados.; Transição Floresta Altomontana-Floresta de Encosta com campos adjacentes. Interior da mata.",NA,NA,"Freitas, MF","São Paulo","-46.7","-23.983333","2010","08","02","-46.7","-23.983333",NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:23:34-03","UNICAMP","UEC","151943","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Lima, AL","11","2008","10","17",NA,"Brazil","São Paulo","Floresta de Altitude acima do Morro São José dos Alpes",NA,NA,NA,"Arbustos, frutos roxos, pecíolos vermelhos e glândulas foliares escuras, ápice dos ramos vermelhos. Interior da Floresta de Altitude.",NA,NA,"Bernacci, LC","Campos do Jordão","-48.45","-25.716667","2009","03",NA,"-48.45","-25.716667",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:38:33-03","UNICAMP","UEC","53609","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Brugger, M; et al.","22921","1988","10","15",NA,"Brazil","Minas Gerais","Parque Nacional do Capararó, Cachoeira Bonita",NA,NA,NA,"Arbusto na beira do rio",NA,NA,"Freitas, MF",NA,NA,NA,"2005","06","30",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:38:33-03","UNICAMP","UEC","83838","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Goldenberg, R; Macias, L; Mansano, VF","342","1996","04","13",NA,"Brazil","São Paulo","12km ao Norte de Lavrinhas, vale do Ribeirão do Braço",NA,NA,NA,"Vegetação secundária, em encosta. Arbusto 3m, frutos imaturos verdes.",NA,NA,"Freitas, MF","Lavrinhas","-44.881667","-22.462778","2005","06","30","-44.881667","-22.462778",NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:38:33-03","UNICAMP","UEC","139538","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Heringer, EP","938","1942","02","19",NA,"Brazil","Minas Gerais","Fazenda Boa Ventura",NA,NA,NA,"Árvore de lugares baixos , sendo em imediações de pantanais; flores creme ao roxo.",NA,NA,"Freitas, MF","Coronel Pacheco","-43.2655982971191","-21.5877990722656","2010","08","02",NA,NA,"10350","auto",NA,NA,NA,NA
"79","2021-03-01 16:38:33-03","UNICAMP","UEC","115782","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Krieger, PL; Urbano","9309","1970","09","28",NA,"Brazil","Minas Gerais","Serra de Ibitipoca",NA,NA,NA,"Árvore pequena na mata, flor esverdeada.",NA,NA,"Freitas, MF","Juiz de Fora","-43.3502998352051","-21.7642002105713","2005","06","30",NA,NA,"36144","auto",NA,NA,NA,NA
"80","2021-03-01 16:38:33-03","UNICAMP","UEC","115781","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Oliveira, RC","23473","1988","10","23",NA,"Brazil","Minas Gerais","Gruta do Funil",NA,NA,NA,"Pequenas árvores à margem do rio, frutos verdes, vinho e negros.",NA,NA,"Freitas, MF","Rio Preto","-43.8278007507324","-22.0891990661621","2005","06","30",NA,NA,"20815","auto",NA,NA,NA,NA
"81","2021-03-01 16:38:33-03","UNICAMP","UEC","92635","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Nave, AG; Peneireiro, FM; et al.","5","1996","12","11",NA,"Brazil","São Paulo","Estação Experimental da Serra do Mar, Núcleo Cunho - Trilha do Rio Bonito",NA,NA,NA,"Árvore de 4m; casca fina; fissurada; com cheiro de terebentina.; Floresta Ombrófila Densa com ação antrópica. Borda.",NA,NA,"Freitas, MF","Cunha","-44.9599990844727","-23.0699996948242","2005","06","30",NA,NA,"38855","auto",NA,NA,NA,NA
"82","2021-03-01 16:38:33-03","UNICAMP","UEC","198608","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Kawazaki, ML; Franco, GADC","575","1994","08","17",NA,"Brazil","São Paulo","Parque Estadual da Sera do Mar, picada do Rio Bonito",NA,NA,NA,"Árvore 6m alt., frutos enegrecidos.","UEC150258",NA,"Freitas, MF","Cunha","-44.9599990844727","-23.0699996948242","2005","06","30",NA,NA,"38855","auto",NA,NA,NA,NA
"83","2021-03-01 16:38:33-03","UNICAMP","UEC","85375","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Baitello, JB","479","1994","03","29",NA,"Brazil","São Paulo","Parque estadual da Serra do Mar, estrada Rio Bonito e Paraibuna",NA,NA,NA,"Árvore, 8m de altura, frutos esverdeados e avermelhados.",NA,NA,"Freitas, MF","Cunha","-44.9599990844727","-23.0699996948242","2005","06","30",NA,NA,"38855","auto",NA,NA,NA,NA
"84","2021-03-01 16:38:33-03","UNICAMP","UEC","92634","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Ferretti, AR; Souza, VC; Vanini, A; Rodrigues, RR; Nave, AG; Peneireiro, FM; et al.","119","1996","12","17",NA,"Brazil","São Paulo","Serra do Mar., Trilha da Marcela",NA,NA,NA,"Árvore de 2m, casca lisa, fina.; Floresta Ombrófila Densa Montana. Floresta de Altitude.",NA,NA,"Freitas, MF","Cunha","-44.9599990844727","-23.0699996948242","2005","06","30",NA,NA,"38855","auto",NA,NA,NA,NA
"85","2021-03-01 16:38:33-03","UNICAMP","UEC","85645","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Cordeiro, I; Rossi, L; Pastore, JFB; Lopes Da Silva, E","1348","1994","03","30",NA,"Brazil","São Paulo","Fazenda São Sebastião do Ribeirão Grande","900","900",NA,"Arvoreta ca. 3m at.; frutos imaturos esverdeados.; mata pluvial montana, beira de rio, ca. 900m alt.",NA,NA,"Freitas, MF","Pindamonhangaba","-45.4599990844727","-22.9200000762939","2005","06","30",NA,NA,"24176","auto",NA,NA,NA,NA
"86","2021-03-01 16:38:33-03","UNICAMP","UEC","85407","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Rossi, L; Cordeiro, I; Pastore, JFB; Silva, ELS","1460","1994","03","29",NA,"Brazil","São Paulo","Próximo aos Altos de São José dos Alpes",NA,NA,NA,"Arvoreta no interior da mata; flores passdas; frutos jovens; folhas com estrias.",NA,NA,"Freitas, MF","Pindamonhangaba","-45.4599990844727","-22.9200000762939","2005","06","30",NA,NA,"24176","auto",NA,NA,NA,NA
"87","2021-03-01 16:38:33-03","UNICAMP","UEC","113228","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Freitas, L; Kinoshita, LS","888","2000","05","31",NA,"Brazil","São Paulo","Entrada do Parque Nacional da Bocaina","1500","1500",NA,"Arvoreta, ca. 3m alt.; Floresta Ombrófila Mista Altomontana",NA,NA,"Freitas, MF","São José do Barreiro","-44.5699996948242","-22.6399993896484","2005","06","30",NA,NA,"30784","auto",NA,NA,NA,NA
"88","2021-03-01 16:38:33-03","UNICAMP","UEC","85870","S","Plantae","Magnoliopsida",NA,"Primulaceae","Myrsine","lineata","Myrsine lineata","(Mez) Imkhan.","Catharino, ELM; Rossi, L","1988","1994","07","21",NA,"Brazil","São Paulo","Parque Nacional da Bocaina, Ribeirão Taquaral",NA,NA,NA,"Árvore ca. 5m alt., folhas com estrias. Frutos imaturos verdes. Beira do córrego do Taquaral.",NA,NA,"Freitas, MF","São José do Barreiro","-44.5699996948242","-22.6399993896484","2005","06","30",NA,NA,"30784","auto",NA,NA,NA,NA
"89","2021-03-01 16:38:37-03","UNICAMP","UEC","185332","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Silva, SMP; Matos, VA; Ferreira, MI; Cruz, GC; Lima Júnior, EO; Silva, AM","174","2006","07","18",NA,"Brazil","São Paulo","Brasil; São Paulo; Município de Pindamonhangaba; Fazenda São Sebastião do Ribeirão Grande.","557","557",NA,"Árvore.","UEC105703","UEC105703","Torres, RB","Pindamonhangaba","-45.771389","-23.544167","2007","10",NA,"-45.771389","-23.544167",NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:38:37-03","UNICAMP","UEC","23897","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Rubens, AAB","219","1981","05",NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,"Arbusto de 0,5 a 1m, frutos pretos. Vegetação: Floresta Ombrófila Densa.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Campos do Jordão","-45.45","-22.716667","2002","08","15","-45.45","-22.716667",NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:38:37-03","UNICAMP","UEC","23894","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Collares, JER","51","1980","09","26",NA,"Brazil","São Paulo","EFE-02","1810","1810",NA,"Árvore de mais ou menos 3m alt. Diêmtro de fuste ca. de 3cm. Folhas verdes, matruração do fruto jovem e senescente, frequencia densa.; Floresta Ombrófila Densa Altomontana.",NA,NA,"Bernacci, LC; Jung-Mendaçolli, SL","Campos do Jordão","-45.383333","-22.7","2002","08","15","-45.383333","-22.7",NA,NA,NA,NA,NA,NA
"92","2019-08-20 10:23:38-03","UNICAMP","UEC","128381","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Meireles, LD","1208","2002","10","20",NA,"Brazil","Minas Gerais","Monte Verde, Floresta de Altitude - Córrego do Cadete - Pedra da Onça.",NA,NA,NA,"Arvoreta, folhas com pecíolos avermelhados, flores crème, interior da mata.","UEC038921","UEC038921",NA,"Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"93","2019-08-20 10:23:38-03","UNICAMP","UEC","127381","S","Plantae","Magnoliopsida",NA,"Primulaceae","Rapanea","lineata","Rapanea lineata","Mez","Meireles, LD","1073","2002","07","16",NA,"Brazil","Minas Gerais","Monte Verde, Floresta Ombrófila Mista.",NA,NA,NA,"Arvoreta, 1,5m, sub-bosuqe, pecíolo avermelhado, frutos verdes.","UEC038923","UEC038923","Meireles, LD","Camanducaia","-46.1446990966797","-22.7553005218506","2002","11",NA,NA,NA,"22140","auto",NA,NA,NA,NA
