"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","stateProvince","locality","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","order","individualCount","fieldNumber","class","relatedCatalogItem"
"127","2019-10-09 11:26:37-03","UFBA","ALCB","96237","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ballejos, J","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1764","2007","09","08","Bahia","Piemonte da Diamantina, Capão da Sede",NA,NA,"-40.883333","-11.65","1000","Miguel Calmon","1200","-40.883333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-10-09 11:26:37-03","UFBA","ALCB","96238","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Ballejos, J","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1766","2007","09","08","Bahia","Piemonte da Diamantina, Capão da Sede",NA,NA,"-40.883333","-11.65","1000","Miguel Calmon","1200","-40.883333","-11.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-10-09 11:26:37-03","UFBA","ALCB","42328","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB; Bastos, C","Southern America","Brasil",NA,NA,"epíxilo",NA,"Marchantiophyta","(Sw.) Nees","1129","1999","06","12","Bahia","Trilha da Juerana",NA,NA,"-39.113056","-16.376389",NA,"Eunápolis",NA,"-39.113056","-16.376389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-09 11:26:37-03","UFBA","ALCB","42407","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB; Bastos, C","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1208","1999","06","12","Bahia","Trilha da Juerana",NA,NA,"-39.113056","-16.376389",NA,"Eunápolis",NA,"-39.113056","-16.376389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-09 11:26:37-03","UFBA","ALCB","44224","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB; Bastos, C","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","1324","1999","09","09","Bahia","Trilha Pau-brasil",NA,NA,"-39.172222","-16.379722",NA,"Eunápolis",NA,"-39.172222","-16.379722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:26:37-03","UFBA","ALCB","41817","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C; Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","618","1999","06","10","Bahia","Trilha Tropical",NA,NA,"-39.166667","-16.366667",NA,"Eunapólis",NA,"-39.166667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:26:37-03","UFBA","ALCB","41739","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C; Vilas Bôas-Bastos, SB","Southern America","Brasil",NA,NA,"corticícolo",NA,"Marchantiophyta","(Sw.) Nees","539","1999","06","10","Bahia","Trilha Tropical",NA,NA,"-39.166667","-16.366667",NA,"Eunapólis",NA,"-39.166667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-10-09 11:26:37-03","UFBA","ALCB","18659","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,"Corticícolo",NA,"Marchantiophyta","(Sw.) Nees","465","1992","07","13","Bahia","Fazenda Favela, Pedra do Cavalo",NA,NA,"-38.9557991027832","-12.6183004379272",NA,"Cachoeira",NA,NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA
"135","2021-02-08 21:33:27-03","UFBA","ALCB","28997","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Accioly, M","Southern America","Brasil",NA,NA,"Corticícolo; Mata Grande",NA,"Marchantiophyta","(Sw.) Nees","s/n","1995","05","16","Bahia","Ilha de Boipeba",NA,NA,"-39.0438995361328","-13.4869003295898",NA,"Cairu",NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,NA
"136","2021-02-08 21:33:27-03","UFBA","ALCB","42407","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vilas Bôas-Bastos, SB; Bastos, C","Southern America","Brasil",NA,NA,"Corticícola",NA,"Marchantiophyta","(Sw.) Nees","s/n","1999","06","12","Bahia","Estação Veracruz , Trilha da Juerana",NA,NA,"-39.5802993774414","-16.3775005340576","70","Eunápolis","70",NA,NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:26:37-03","UFBA","ALCB","18837","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, SL; Messias, AC","Southern America","Brasil",NA,NA,"Corticícolo",NA,"Marchantiophyta","(Sw.) Nees","189","1992","01","09","Bahia","Área do CEPEC, km 22, BR 415",NA,NA,"-39.0494003295898","-14.7889003753662",NA,"Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"138","2021-02-08 21:33:27-03","UFBA","ALCB","28241","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Oliveira, SL","Southern America","Brasil",NA,NA,"Corticícola",NA,"Marchantiophyta","(Sw.) Nees","s/n","1992","11","15","Bahia","Campo Cheiroso, 14 km ao N de Serra Grande",NA,NA,"-38.9967002868652","-14.2775001525879",NA,"Itacaré",NA,NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA
"139","2019-10-09 11:26:37-03","UFBA","ALCB","51306","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Bastos, C","Southern America","Brasil",NA,NA,"Corticícolo; sub-montana",NA,"Marchantiophyta","(Sw.) Nees","3219","2002","03","12","Bahia","Recôncavo Sul, Povoado de Pedra Branca, Serra da Jibóia",NA,NA,"-39.5233001708984","-12.771900177002",NA,"Santa Teresinha",NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA,NA
"140","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","117180","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.",NA,"Brasil",NA,NA,"sp126836 Habitat: from base to 1m up on a tree trunk ca. 2m from the sea","PACA117180",NA,"(Sw.) Nees","5080","1975","04","05","SP","ilha do cardoso",NA,"Yano, O.","-47.939722","-25.016389",NA,"Cananéia",NA,"47º56'23.0W","25º00'59.0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106291","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad truncum in silva.","PACA106291",NA,"(Sw.) Nees",NA,"1967","02","26","PE","Faz. Do Brejinho",NA,"O. Yano",NA,NA,NA,"Igarapeba",NA,NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106247","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,NA,NA,NA,NA,NA,NA,"PACA106247",NA,"(Sw.) Nees",NA,NA,NA,NA,NA,NA,NA,"O. Yano",NA,NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106255","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad arborem.","PACA106255",NA,"(Sw.) Nees",NA,"1940","05","19","SC","Trindade",NA,"O. Yano",NA,NA,NA,"Ilha de SC",NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106294","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Habitat: Epífita, mata pluvial, encosta de morro.","PACA106294",NA,"(Sw.) Nees","16677","1967","07","06","PR","Serrinha",NA,"O. Yano","-48.3288993835449","-25.3066997528076",NA,"Guaraqueçaba",NA,NA,NA,"2010","06","37295","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106264","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Habitat: Epífita, mata pluvial da planície litorânea.","PACA106264",NA,"(Sw.) Nees","16791","1967","07","25","PR","Col. Pereira",NA,"O. Yano","-48.5092010498047","-25.5200004577637",NA,"Paranagua",NA,NA,NA,"2010","06","24916","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106238","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad arborem.","PACA106238",NA,"(Sw.) Nees",NA,"1957","05","05","RJ",NA,NA,"O. Yano","-42.5311012268066","-22.2819004058838",NA,"Nova Friburgo",NA,NA,NA,"2010","05","33190","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106236","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Epiphytum in silva.","PACA106236",NA,"(Sw.) Nees",NA,"1954","01","02","RS","Faz. Englert",NA,"O. Yano","-50.5835990905762","-29.4480991363525",NA,"São Francisco de Paula",NA,NA,NA,"2010","05","76715","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106237","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad ramum","PACA106237",NA,"(Sw.) Nees",NA,"1956","02","13","RS","Taimbé",NA,"O. Yano","-50.5835990905762","-29.4480991363525",NA,"São Francisco de Paula",NA,NA,NA,"2010","05","76715","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106259","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad ramulos in silva.","PACA106259",NA,"(Sw.) Nees",NA,"1941","07","23","RS","Arroio Kruse",NA,"O. Yano","-51.1472015380859","-29.7602996826172",NA,"São Leopoldo",NA,NA,NA,"2010","06","10287","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106257","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad arborem.","PACA106257",NA,"(Sw.) Nees",NA,"1936","09","30","RS","Feitoria",NA,"O. Yano","-51.1472015380859","-29.7602996826172",NA,"São Leopoldo",NA,NA,NA,"2010","06","10287","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","106230","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Sehnem, A.",NA,"Brasil",NA,NA,"Habitat: Ad arborem.","PACA106230",NA,"(Sw.) Nees",NA,"1943","05","05","RS","Rio dos Sinos",NA,"O. Yano","-51.1472015380859","-29.7602996826172",NA,"São Leopoldo",NA,NA,NA,"2010","05","10287","auto",NA,NA,NA,NA,NA,NA
"152","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","67239","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.",NA,"Brasil",NA,NA,"Habitat: From base to lm up on a tree trunk, ca. 2m from the sea eastern side of Ilha do Cardoso.","PACA067239",NA,"(Sw.) Nees","126836","1975","04","05","SP","Ilha do Cardoso",NA,NA,"-47.9199981689453","-25.0100002288818",NA,"Cananéia",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"153","2020-12-09 17:04:45-03","IAP","PACA-BRYOPHYTES","67216","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Vital, D.M.",NA,"Brasil",NA,NA,"Habitat: On trunk of Rhizophora mangle.","PACA067216",NA,"(Sw.) Nees","132249","1976","11","17","SP","Ilha do Cardoso",NA,"Daniel M. Vital","-47.9199981689453","-25.0100002288818",NA,"Cananéia",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"154","2014-10-09 21:27:49-03","UNICAP","HUCPE","1496","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Falcão, M.",NA,"Brasil",NA,NA,"Epífita. Folhas esverdeadas.",NA,NA,"(SW.) Nees","138","1996","02","29","Pernambuco","Refúgio Ecológico Charles Darwin.",NA,"Kátia Porto","-34.87481","-7.832298",NA,"Igarassu",NA,"-34.87481","-7.832298","2003","11",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-02-15 11:44:25-02","IPA","IPA","14099","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Pontual, I.","Southern America","Brasil",NA,NA,"Planta vivendo sobre arbusto, lugar muito úmido.","IPA0014099","Plantae","(Sw.) Nees","83","1965","03","02","Alagoas","Engenho Santo Antônio, zona da mata úmida, dentro da mata, próximo ao rio.",NA,"Yano, O.","-36.0318984985352","-9.16277980804443",NA,"União dos Palmares",NA,NA,NA,"1980","12","22346","auto","29",NA,NA,NA,NA,NA
"156","2019-02-15 11:44:25-02","IPA","IPA","26202","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Andrade-Lima; Andrade-Lima","Southern America","Brasil",NA,NA,"Na base de tronco vivo.","IPA0026202","Plantae","(Sw.) Nees","2629","1980","08","24","Pernambuco","Morro do Cafundó, na mata ao lado da Microonda.",NA,"Yano, O.","-36.0442008972168","-7.90305995941162",NA,"Taquaritinga do Norte",NA,NA,NA,"1981",NA,"25558","auto",NA,NA,NA,NA,NA,NA
"157","2019-02-15 11:44:25-02","IPA","IPA","25565","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Lima, V.C.; Andrade-Lima; Gallindo, F.; Andrade-Lima; Gallindo, F.","Southern America","Brasil",NA,NA,"Erva epífita.","IPA0025565","Plantae","(Sw.) Nees","35","1980","06","11","Alagoas","Engenho Oriente, Serra da Cachoeira, na sombra da mata, sobre tronco de árvore.",NA,"Yano, O.","-35.8417015075684","-9.38333034515381",NA,"Messias",NA,NA,NA,"1986","09","13570","auto","05",NA,NA,NA,NA,NA
"158","2019-02-15 11:44:25-02","IPA","IPA","26205","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Andrade-Lima; Andrade-Lima","Southern America","Brasil",NA,NA,"sobre tronco de árvore.","IPA0026205","Plantae","(Sw.) Nees","2773","1980","08","29","Pernambuco","Fazenda Caruaru, na mata úmida do Brejo dos Cavalos.",NA,"Yano, O.","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,"1981",NA,"35136","auto",NA,NA,NA,NA,NA,NA
"159","2019-02-15 11:44:25-02","IPA","IPA","26210","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.","Southern America","Brasil",NA,NA,"Sobre galhos (pendentes) de árvore viva.","IPA0026210","Plantae","(Sw.) Nees","2937","1980","09","06","Pernambuco","Serra Negra, na mata da serra.",NA,"Yano, O.","-37.8238983154297","-8.90167045593262",NA,"Inajá",NA,NA,NA,"1981",NA,"35089","auto",NA,NA,NA,NA,NA,NA
"160","2019-02-15 11:44:25-02","IPA","IPA","26203","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Andrade-Lima; Andrade-Lima","Southern America","Brasil",NA,NA,"Sobre galhos de sapotaceae.; Mata do toró-Cueira, mata úmida perto de riacho.","IPA0026203","Plantae","(Sw.) Nees","2656","1980","08","26","Pernambuco","Engenho São Bento, Estação Ecológica de Tapacurá.",NA,"Yano, O.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata",NA,NA,NA,"1981",NA,"21764","auto",NA,NA,NA,NA,NA,NA
"161","2019-02-15 11:44:25-02","IPA","IPA","26201","S","Plantae","Leujeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Yano, O.; Andrade-Lima; Andrade-Lima","Southern America","Brasil",NA,NA,"Sobre tronco de Lauraceae.","IPA0026201","Plantae","(Sw.) Nees","2605","1980","08","24","Pernambuco","Morro do Cafundó, na mata da Serra do Cafundó.",NA,"Yano, O.","-36.0442008972168","-7.90305995941162",NA,"Taquaritinga do Norte",NA,NA,NA,"1981",NA,"25558","auto",NA,NA,NA,NA,NA,NA
"162","2019-11-21 14:49:51-03","UFJF","CESJ","69383","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"F.R.G. Salimena; J.A. Oliveira; L. Menini Neto; I.C. Almeida; T. Mota; S.M. Dutra; F.S. Souza","América do Sul","Brasil",NA,NA,"Epífita no interior da mata do charco.","CESJ069383","Hepática","(Sw.) Nees","2603","2007","12","09","Minas Gerais","RPPN São Lourenço do Funil, entorno imediato, divisa sul.",NA,"E.T. Amorim","-43.902861","-22.015806","1065","Rio Preto","1065","-43.902861","-22.015806","2008","03",NA,NA,"18",NA,NA,NA,NA,NA
"163","2019-11-21 14:49:51-03","UFJF","CESJ","70589","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"D.M. Vital; C. Giancotti","América do Sul","Brasil",NA,NA,"Sobre troncos finos, na restinga ensolarada junto ao mangue, duplicata SP208625","CESJ070589","Hepática","(Sw.) Nees","13680","1986","03","12","São Paulo","Ilha do Cardoso, Ca. 1 km dos alojamentos",NA,"O. Yano","-47.562222","-25.005833","20","Cananéia","20","-47.562222","-25.005833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-21 14:49:51-03","UFJF","CESJ","70609","PreservedSpecimen","Plantae","Bryopteridaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"D.M. Vital","América do Sul","Brasil",NA,NA,"From base to 1m up on a tree trunk, duplicata SP126836","CESJ070609","Hepática","(Sw.) Nees","5080","1975","04","05","São Paulo","Ilha do Cardoso, Ca. 2m from the sea",NA,"O. Yano","-47.562222","-25.005833","20","Cananéia","20","-47.562222","-25.005833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-04 14:39:12-03","UFS","ASE","3009","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Gomes, E","Southern America","Brasil",NA,NA,"Substrato: Tronco vivo. Obs.: Material com perianto. Associado à Cheilolejeunea clausa (Nees & Mont.) R.M. Schust.; Mata do Agreste.","ASE0029916","Marchantiophyta","(Sw.) Nees","180","1983","02","02","Sergipe","Fazenda do Dr. Belmiro","ASE0029916","Dantas, FS","-37.737003","-11.034709",NA,"Riachão do Dantas",NA,"-37.737003","-11.034709","2019","10",NA,NA,"30",NA,NA,NA,NA,NA
"166","2020-02-07 16:07:56-03","UFS","ASE","42129","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Dantas, FS","Southern America","Brasil",NA,NA,"Tronco vivo. Material não apresenta esporângio.; Mata do Agreste.","ASE0043618","Marchantiophyta","(Sw.) Nees","264","2019","10","18","Sergipe","Fazenda do Dr. Belmiro",NA,"Dantas, FS","-37.737003","-11.034709",NA,"Riachão do Dantas",NA,"-37.737003","-11.034709","2020","01",NA,NA,"10",NA,NA,NA,NA,NA
"167","2020-02-07 16:07:56-03","UFS","ASE","42134","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Dantas, FS","Southern America","Brasil",NA,NA,"Tronco vivo. Material não apresenta esporângio.; Mata do Agreste.","ASE0043623","Marchantiophyta","(Sw.) Nees","271","2019","10","18","Sergipe","Fazenda do Dr. Belmiro",NA,"Dantas, FS","-37.737003","-11.034709",NA,"Riachão do Dantas",NA,"-37.737003","-11.034709","2020","01",NA,NA,"10",NA,NA,NA,NA,NA
"168","2020-12-04 14:39:12-03","UFS","ASE","42421","PreservedSpecimen","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Evangelista, M","Southern America","Brasil",NA,NA,"Substrato: Tronco vivo. Obs.: Associado à Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.; Fissidens asplenioides Hedw. e Harpalejeunea stricta (Lindenb. & Gottsche) Steph.; Floresta Atlântica.","ASE0043907","Marchantiophyta","(Sw.) Nees","508","2019","12","19","Sergipe","Assentamento São Roque",NA,"Dantas, FS","-37.69718","-11.53017",NA,"Cristinápolis",NA,"-37.69718","-11.53017","2020","08",NA,NA,"03",NA,NA,NA,NA,NA
"169","2019-08-20 09:58:29-03","UNICAMP","UEC","190239","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Schlotheimia rugifolia; Lejeunea flava",NA,"Bryophyta","(Sw.) Nees","2520","2009","06","20","São Paulo","Parcela A17, Núcleo Picinquaba, PE Serra do Mar, A17.10 Tronco A289",NA,"Santos, ND","-44.855556","-23.336944","50","Ubatuba","50","-44.855556","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"170","2019-08-20 09:58:29-03","UNICAMP","UEC","190247","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Symbiezidium barbiflorum; Cheilolejeunea rigidula; Ceratolejeunea cornuta",NA,"Bryophyta","(Sw.) Nees","2498","2009","06","20","São Paulo","Parcela A9, Núcleo Picinquaba, PE Serra do Mar, A9.18 Arbusto próximo A158",NA,"Santos, ND","-44.860556","-23.336944","50","Ubatuba","50","-44.860556","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-20 09:58:29-03","UNICAMP","UEC","190695","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Neckeropsis undulata; Cheilolejeunea rigidula; Lopholejeunea subfusca; Isopterygium tenerum; Zelometeorium patulum; Squamidium brasiliense; Plagiochila rutilans",NA,"Bryophyta","(Sw.) Nees","2413","2009","06","20","São Paulo","Parcela A33, Núcleo Picinguaba, PE Serra do Mar, A33.6 Tronco de arbusto próximo a A620",NA,"Santos, ND","-44.836944","-23.336944","50","Ubatuba","50","-44.836944","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-20 09:58:29-03","UNICAMP","UEC","190697","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Ceratolejeunea cornuta; Sematophyllum subpinnatum",NA,"Bryophyta","(Sw.) Nees","2457","2009","06","20","São Paulo","Parcela A1, Núcleo Picinquaba, PE Serra do Mar, A1.14 Tronco de arbusto px A02",NA,"Santos, ND","-44.849167","-23.336944","50","Ubatuba","50","-44.849167","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-08-20 09:58:29-03","UNICAMP","UEC","190698","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,NA,NA,"Bryophyta","(Sw.) Nees","2445","2009","06","20","São Paulo","Parcela A1, Núcleo Picinguaba, PE Serra do Mar, A1.2 Ramo de arbusto caído no chão",NA,"Santos, ND","-44.845833","-23.336944","50","Ubatuba","50","-44.845833","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-20 09:58:29-03","UNICAMP","UEC","190699","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Cheilolejeunea rigidula",NA,"Bryophyta","(Sw.) Nees","2627","2009","06","20","São Paulo","Parcela A49, Núcleo Picinquaba, PE Serra do Mar, A49.25 Liana escandente 3cm próximo A859",NA,"Santos, ND","-44.874167","-23.336944","50","Ubatuba","50","-44.874167","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-08-20 09:58:29-03","UNICAMP","UEC","190700","S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,"p.p. Anoplolejeunea conferta; Isopterygium tenerum; Syrrhopodon incompletus",NA,"Bryophyta","(Sw.) Nees","2532","2009","06","20","São Paulo","Parcela A17, Núcleo Picinquaba, PE Serra do Mar, A17.22 Liana em decomposição ED3 20cm, próxima a A285",NA,"Santos, ND","-44.858889","-23.336944","50","Ubatuba","50","-44.858889","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-08-20 09:58:29-03","UNICAMP","UEC",NA,"S","Plantae","Lejeuneaceae","Bryopteris","diffusa","Bryopteris diffusa",NA,"Santos, ND",NA,"Brazil",NA,NA,NA,NA,"Bryophyta","(Sw.) Nees","2192","2009","06","20","São Paulo","Parcela B10, Núcleo Picinguaba, PE Serra do Mar, B10.72 Tronco de árvore próximo a B127",NA,"Santos, ND","-44.835556","-23.336944","50","Ubatuba","50","-44.835556","-23.336944","2010","09",NA,NA,NA,NA,NA,NA,NA,NA
