"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"225","2021-03-16 17:53:53-03","UCS","HUCS","2586","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Faria, J.E.Q.","2012","09",NA,"Sehnem, A.","1973","11","03","Brasil","Santa Catarina","Imbituba","-48.6702995300293","-28.2399997711182",NA,NA,NA,NA,"s.n.",NA,NA,"arbustum parvum in dumetosis arenosis","Angiospermae","Myrtales",NA,NA,"Imbituba p. Vila Nova",NA,"18719","auto",NA,NA,NA,NA
"226","2021-03-16 17:53:53-03","UCS","HUCS","28933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Cordeiro, J.","2006",NA,NA,"Nascimento, D.S.","2005","11","01","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"243",NA,NA,"árvore 5m, flor alva.","Angiospermae","Myrtales",NA,NA,"Jardim Botânico Municipal",NA,"25180","auto",NA,NA,NA,NA
"227","2021-03-16 17:53:53-03","UCS","HUCS","44086","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.E.G.","2009","07","31","Francisco, E.M.","2009","02","18","Brasil","Paraná","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"220b",NA,NA,"árvore 8m. Fruto amarelo.; interiro da mata","Angiospermae","Myrtales",NA,NA,"Recanto do Pinhão",NA,"16036","auto",NA,NA,NA,NA
"228","2014-10-14 15:56:58-03","BS","M","M-0171010","S","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","Mart. ex B.D.Jacks.",NA,NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0171010",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"229","2020-04-27 16:10:45-03","UFES","VIES","31574","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Souza, M.C.","2011","07","18","Dias, H.M.; Santos, J.A.; Serafim, J.A.S.; Machado, U.N. & Santos, P.S.","2008","03","06","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"VIES031574",NA,"388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA
"230","2021-02-12 18:12:20-03","UFES","VIES","32626","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Giaretta","2017","09",NA,"Gomes, J.M.L.","2010","12","10","Brasil","Espírito Santo","Aracruz","-40.2733001708984","-19.8202991485596",NA,NA,"VIES032626","VIES032626","3972b",NA,NA,NA,NA,NA,NA,NA,"Vila do Riacho.",NA,"37987","auto",NA,NA,NA,NA
"231","2020-04-27 16:10:45-03","UFES","VIES","39872","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Giaretta","2017","09",NA,"Gomes, J.M.L.","2015","01","21","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES039872","VIES039872","4195",NA,NA,NA,NA,NA,NA,NA,"Praia das Neves.",NA,"24088","auto",NA,NA,NA,NA
"232","2020-04-27 16:10:45-03","UFES","VIES","12850","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Rodrigues, I.D.","1999","07","24","Rodrigues, I.D.","1999","07","24","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012850","VIES012850","212",NA,NA,NA,NA,NA,NA,NA,"Nova Almeida.",NA,"16451","auto",NA,NA,NA,NA
"233","2019-06-27 10:25:52-03","UFES","VIES","9773","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Zambom, O.",NA,NA,NA,"Zambom, O.","1995","12","01","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES009773","VIES009773","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"234","2021-02-12 18:12:20-03","UFES","VIES","7419","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.","1995",NA,NA,"Ruschi, R.M.","1992","12","13","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES007419","VIES007419","s.n.",NA,NA,NA,NA,NA,NA,NA,"Barra do Jucu.",NA,"27156","auto",NA,NA,NA,NA
"235","2020-04-27 16:10:45-03","UFES","VIES","19594","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Giaretta","2017","09",NA,"Valadares, R.T.; Sarnaglia Júnior, V.B.","2009","08","23","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES019594","VIES019594","881",NA,NA,NA,NA,NA,NA,NA,"Morada do Sol.",NA,"27156","auto",NA,NA,NA,NA
"236","2020-04-27 16:10:45-03","UFES","VIES","9231","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Giaretta","2017","09",NA,"Valadares, R.T.; Koski, D.","2012","01","14","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES009231","VIES009231","1178",NA,NA,NA,NA,NA,NA,NA,"Morro do Moreno.",NA,"27156","auto",NA,NA,NA,NA
"237","2019-09-27 18:05:33-03","UFES","VIES","18108","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Assis, A.M.","1997","12","23","Assis, A.M.; Weiler Júnior, I.","1997","12","23","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"VIES018108","VIES018108","320",NA,NA,NA,NA,NA,NA,NA,"Reserva Ecológica Restinga de Camburi.",NA,"15291","auto",NA,NA,NA,NA
"238","2020-04-27 16:10:45-03","UFES","VIES","27602","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Grizzon, M.","2012","10","04","Gonzatti, F.","2012","09","29","Brasil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,"VIES027602","VIES027602","603","10","10",NA,NA,NA,NA,NA,"Praia do Rosa.",NA,"11115","auto",NA,NA,NA,NA
"239","2021-02-12 18:12:20-03","UFES","VIES","14087","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Assis, A.M.",NA,NA,NA,"Assis, A.M.",NA,NA,NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,"VIES014087","VIES014087","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-12-06 19:29:58-03","UFES","VIES","29093","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Assis, A.M.; Santos, J. & Freitas, J.","2012","04","02","Brasil","Espírito Santo","Aracruz","-40.074444","-19.866389","40º4'28''W","19º51'59''S","VIES029093","VIES029093","2955","4","4",NA,NA,NA,NA,NA,"Estaleiro Jurong Aracruz.",NA,NA,NA,NA,NA,NA,NA
"241","2019-12-06 19:29:58-03","UFES","VIES","36938","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Assis, A.M.; Vago, A.; Freitas, J. & Santos, R.","2013","10","18","Brasil","Espírito Santo","Aracruz","-40.075556","-19.868333","40º4'32''W","19º52'6''S","VIES036938","VIES036938","4017","1","1",NA,NA,NA,NA,NA,"Barra do Sahy - Estaleiro Jurong Aracruz.",NA,NA,NA,NA,NA,NA,NA
"242","2019-12-06 19:29:58-03","UFES","VIES","45069","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Assis, A.M.; Santos, R. & Santos, J.","2013","01","25","Brasil","Espírito Santo","Vitória","-40.227222","-20.228333","40º13'38''W","20º13'42''S","VIES045069","VIES045069","3701","19","19",NA,NA,NA,NA,NA,"ArcelorMittal - floresta de tabuleiro secundária (estágio médio).",NA,NA,NA,NA,NA,NA,NA
"243","2020-04-27 16:10:45-03","UFES","VIES","14025","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Souza, M.","2010","05","25","Pereira, O.J.; Assis, A.M.","2000","03","28","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES014025","VIES014025","6040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA
"244","2020-04-27 16:10:45-03","UFES","VIES","40050","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","A. Giaretta","2017","09",NA,"Gomes, J.M.L.","2015","01","21","Brasil","Espírito Santo","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,"VIES040050","VIES040050","4185",NA,NA,NA,NA,NA,NA,NA,"Praia das Neves.",NA,"24088","auto",NA,NA,NA,NA
"245","2020-04-27 16:10:45-03","UFES","VIES","12852","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Rodrigues, I.D.","1999","07","21","Rodrigues, I.D.","1999","07","21","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012852","VIES012852","129",NA,NA,NA,NA,NA,NA,NA,"Nova Almeida.",NA,"16451","auto",NA,NA,NA,NA
"246","2020-04-27 16:10:45-03","UFES","VIES","12854","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Rodrigues, I.D.","2000","01","19","Borgo, J.H.","2000","01","18","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012854","VIES012854","12",NA,NA,NA,NA,NA,NA,NA,"Nova Almeida.",NA,"16451","auto",NA,NA,NA,NA
"247","2019-06-27 10:25:52-03","UFES","VIES","7411","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.","1995",NA,NA,"Gomes, J.M.L.; Vinha, P.C.","1992","12","10","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES007411","VIES007411","1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"248","2020-04-27 16:10:45-03","UFES","VIES","2049","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Souza, M.C.","2006","06",NA,"Pereira, O.J.; Milaneze, M.A.; Lorenzoni, D.; Auxiliadora, M. & Vargas, L.","1987","10","21","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES002049","VIES002049","1206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"249","2019-06-27 10:25:52-03","UFES","VIES","9764","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Zambom, O.",NA,NA,NA,"Zambom, O.","1995","08","17","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES009764","VIES009764","83",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"250","2019-06-27 10:25:52-03","UFES","VIES","9760","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Zambom, O.",NA,NA,NA,"Zambom, O.; Fernandes, M.","1995","10","27","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES009760","VIES009760","145",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA
"251","2021-02-12 18:12:20-03","UFES","VIES","7415","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.","1995",NA,NA,"Ruschi, R.M.","1992","11","13","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES007415","VIES007415","s.n.",NA,NA,NA,NA,NA,NA,NA,"Barra do Jucu.",NA,"27156","auto",NA,NA,NA,NA
"252","2019-06-27 10:25:52-03","UFES","VIES","6723","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.","1995",NA,NA,"Gomes, J.M.L.","1991","12","09","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"VIES006723","VIES006723","1683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA
"253","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","817","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","M.L. Kawasaki","1989",NA,NA,"Nee, M.","1987","04","23","Brasil","Rondonia",NA,"-63.883333","-8.666667","63°53'W","8°40'S","BOTUW000817",NA,"34996","300","300","Tree 20 m tall, 15 cm. dia.",NA,NA,NA,NA,"Porto Velho, 5 Km. S of Campo Novo.",NA,NA,NA,NA,NA,NA,NA
"254","2019-08-16 08:40:15-03","UTFPR","HCF","11064","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","E. Barboza","2014",NA,NA,"M.G. Caxambu","2012","09","05","Brasil","PR","Tuneiras do Oeste","-52.748472","-23.912583","52°44'54,5 W","23°54'45,3 S",NA,NA,"4230","538","538","arbusto heliófito, ca. 3,5 m. Flores com corola alva e cálice verde. Ocasional.",NA,NA,NA,NA,"cerrado alterado",NA,NA,NA,NA,NA,NA,NA
"255","2019-08-16 08:40:15-03","UTFPR","HCF","21648","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M. Sobral","2009","07","31","E.M. Francisco","2009","02","18","Brasil","PR","Mauá da Serra","-51.2294006347656","-23.9013996124268",NA,NA,NA,NA,"220",NA,NA,"árvore 8 m. Fruto amarelo.",NA,NA,NA,NA,"Recanto do Pinhão: Interior da mata",NA,"16036","auto",NA,NA,NA,NA
"256","2019-08-16 08:40:15-03","UTFPR","HCF","27744","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","G. Hatschbach","2006",NA,NA,"J.M. Silva","2006","10","24","Brasil","PR","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"5133",NA,NA,"árvore, 4 m, flor alva. Floresta Atlântica.",NA,NA,NA,NA,"Arraial",NA,"45291","auto",NA,NA,NA,NA
"257","2019-08-16 08:40:15-03","UTFPR","HCF","1477","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","J. Cordeiro & E. Barboza","2005","01",NA,"M.G. Caxambu","2004","10","04","Brasil","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"567",NA,NA,"Arvoreta, com cerca de 2m de altura. Flores branco-esverdeadas.",NA,NA,NA,NA,"Fazenda Água do Índio",NA,"24014","auto",NA,NA,NA,NA
"258","2020-06-29 09:31:31-03","UFRRJ","RBR","32990","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"A.T. Silva","1991","07","21","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"RBR00032990","RBR00032990","s.n.",NA,NA,NA,NA,NA,NA,NA,"'Parque Estadual da Ilha Grande, Unidade amostral esquerda do caminho de Palmas 85/9.'",NA,"32988","auto",NA,NA,NA,NA
"259","2020-06-29 09:31:31-03","UFRRJ","RBR","25735","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M.C. Souza","1995","09","10","T.R. Almir","1995","09","10","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025735","RBR00025735","s.n.",NA,NA,NA,NA,NA,NA,NA,"REBIO do Tinguá Reserva Biológica do Tinguá",NA,"25743","auto",NA,NA,NA,NA
"260","2020-06-29 09:31:31-03","UFRRJ","RBR","37033","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","M.C. Souza","2015","04","17","H.C. Lima","2015","04","01","Brasil","Rio de Janeiro","Miguel Pereira","-43.4688987731934","-22.4538993835449",NA,NA,"RBR00037033","RBR00037033","7964",NA,NA,NA,NA,NA,NA,NA,"Rebio Tinguá, Orbel II, Início da estrada de manutenção do oleoduto. Mata de encosta degradada. 22º31#?#37'S/ 43º25#?#52'W. Elev. 799m. Reserva Biológica do Tinguá",NA,"25640","auto",NA,NA,NA,NA
"261","2013-04-01 09:17:19-03","IPT","BCTW","19876","S","Plantae",NA,"Eugenia","speciosa","Eugenia speciosa","Cambess.","Instituto Plantarum",NA,NA,NA,"Lorenzi, H.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"183",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"262","2021-03-21 19:37:35-03","UFC","EAC","30654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.","2000",NA,NA,"Cordeiro, J.","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"EAC0030654","EAC0030654","s.n.",NA,NA,"Arvoreta, 5m, flor alva.; Floresta atlânticada encosta do morro","Dicotyledon",NA,NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"263","2019-11-25 12:12:20-03","UFSM","SMDB","9102","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Soares; Silva, LH","2001",NA,NA,"Francisco, EM","1998","10","15","Brasil",NA,NA,NA,NA,NA,NA,"SMDB009102",NA,"s.n.",NA,NA,"árvore 3m, flores cremes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-25 12:12:20-03","UFSM","SMDB","2229","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Mattos, J",NA,NA,NA,"Klein, RM","1989","11",NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"SMDB002229",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"Pântano do Sul",NA,"27000","auto",NA,NA,NA,NA
"265","2019-11-25 12:12:20-03","UFSM","SMDB","206","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Camb.","Mattos, J","2004","01",NA,"Rau, G","1936","11","02","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"SMDB000206",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"266","2020-12-21 16:36:43-03","MBM","MBM","346580","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.","2003",NA,NA,"Brugger, M.C.; et al.; et al.","1987","08","24","Brazil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"MBM346580","MBM346580","s.n.",NA,NA,"Arbusto ca. 2m alt., à beira da estrada, frutos submaturos amarelados",NA,NA,NA,"Southern America","Estrada p/ Monte Verde",NA,"30417","auto",NA,NA,NA,NA
"267","2020-12-21 16:36:43-03","MBM","MBM","47323","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1960","10","06","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM047323","MBM047323","7294",NA,NA,NA,NA,NA,NA,"Southern America","Barra do Teixeira",NA,"32006","auto",NA,NA,NA,NA
"268","2020-12-21 16:36:43-03","MBM","MBM","67790","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.; Holst, B.K.",NA,NA,NA,"Hatschbach, G.","1980","12","01","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"MBM067790","MBM067790","43464",NA,NA,NA,NA,NA,NA,"Southern America","Palmas, rodovia para Ponte Serrada",NA,"46666","auto",NA,NA,NA,NA
"269","2020-12-21 16:36:43-03","MBM","MBM","78130","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1982","01","21","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM078130","MBM078130","45715",NA,NA,NA,NA,NA,NA,"Southern America","Santa Rita",NA,"35166","auto",NA,NA,NA,NA
"270","2020-12-21 16:36:43-03","MBM","MBM","196300","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1991","10","22","Brazil","Rio Grande do Sul","Amaral Ferrador","-52.2574996948242","-30.8782997131348",NA,NA,"MBM196300","MBM196300","1976",NA,NA,NA,NA,NA,NA,"Southern America","Arroio Ladrão",NA,"29758","auto",NA,NA,NA,NA
"271","2020-12-21 16:36:43-03","MBM","MBM","20605","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.; et al.; et al.","1971","10","16","Brazil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"MBM020605","MBM020605","27233",NA,NA,NA,NA,NA,NA,"Southern America","Laguna",NA,"21199","auto",NA,NA,NA,NA
"272","2020-12-21 16:36:43-03","MBM","MBM","265303","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2001","11","14","Brazil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,"MBM265303","MBM265303","72711",NA,NA,NA,NA,NA,NA,"Southern America","Ponta da Barra",NA,"21199","auto",NA,NA,NA,NA
"273","2020-12-21 16:36:43-03","MBM","MBM","313768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Cordeiro, J.",NA,NA,NA,"Nascimento, D.S.; Cordeiro, J.; Cordeiro, J.","2005","11","01","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM313768","MBM313768","243",NA,NA,NA,NA,NA,NA,"Southern America","Jardim Botânico Municipal",NA,"25180","auto",NA,NA,NA,NA
"274","2020-12-21 16:36:43-03","MBM","MBM","320433","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; et al.; et al.","2006","10","24","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM320433","MBM320433","5153",NA,NA,NA,NA,NA,NA,"Southern America","Arraial",NA,"45291","auto",NA,NA,NA,NA
"275","2020-12-21 16:36:43-03","MBM","MBM","217786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1997","10","24","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM217786","MBM217786","2117",NA,NA,NA,NA,NA,NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"276","2020-12-21 16:36:43-03","MBM","MBM","64958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1975","03","05","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM064958","MBM064958","34915",NA,NA,NA,NA,NA,NA,"Southern America","Guaricana",NA,"45291","auto",NA,NA,NA,NA
"277","2020-12-21 16:36:43-03","MBM","MBM","3580","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1967","08","26","Brazil","Paraná","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,"MBM003580","MBM003580","16993",NA,NA,NA,NA,NA,NA,"Southern America","Tapejara, arredores",NA,"32078","auto",NA,NA,NA,NA
"278","2020-12-21 16:36:43-03","MBM","MBM","106140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Mattos, J.",NA,NA,NA,"Soares, Z.","1979","10","16","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM106140","MBM106140","140",NA,NA,NA,NA,NA,NA,"Southern America","Morro Araçá, Itapoã",NA,"41667","auto",NA,NA,NA,NA
"279","2020-12-21 16:36:43-03","MBM","MBM","164831","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","1985","01","07","Brazil","Rio Grande do Sul","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"MBM164831","MBM164831","2064",NA,NA,NA,NA,NA,NA,"Southern America","Praia de Fora, Itapoã",NA,"41667","auto",NA,NA,NA,NA
"280","2020-12-21 16:36:43-03","MBM","MBM","341830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Faria Júnior, J.E.Q.","2009","12",NA,"Sevegnani, L.","2007","12","13","Brazil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"MBM341830","MBM341830","s.n.",NA,NA,"Área Virgem",NA,NA,NA,"Southern America","Parque Nacional da Serra do Itajaí",NA,"34291","auto",NA,NA,NA,NA
"281","2020-12-21 16:36:43-03","MBM","MBM","189460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Barreto, K.D.; et al.; et al.","1993","11","24","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"MBM189460","MBM189460","s.n.",NA,NA,NA,NA,NA,NA,"Southern America","Ubatuba",NA,"34265","auto",NA,NA,NA,NA
"282","2020-12-21 16:36:43-03","MBM","MBM","391371","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Barboza, E.","2014",NA,NA,"Caxambu, M.G.","2012","09","05","Brazil","Paraná","Turneiras do Oeste","-52.748472","-23.912583","-52.748472","-23.912583","MBM391371","MBM391371","4230","538","538","Arbusto heliófito, ca. 3,5m. Flores com corola alva e cálice verde. Ocasional.; Cerrado alterado. Relevo: suave-ondulado. Vegetação: Savana (cerrado sensu strictu).",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
