"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"15","2016-02-02 14:39:16-02","BGBM","B","B 10 0359797","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea",NA,NA,"A. F. M. Glaziou","3639","1869","05","28","Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100359797 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100359797","B100359797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-02-15 11:51:17-02","IPA","IPA","56626","S","Plantae","Plantae",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Carvalho, A.M.; et al.; et al.","4436","1994","03","16","Southern America","Brasil","Bahia","Reserva Biológica do Mico-Leão (IBAMA), Entrada no km 46 da Rod. BA-001 Ilhéus/Una.",NA,"Árvore com ca. de 5m de altura. Folhas discolores com face inferior mais clara. Flores alvo-esverdeadas.; Região da Mata Higrófila Sul Baina.","IPA0056626",NA,"Rossi, F.","Una","-39.083333","-15.15",NA,NA,NA,NA,"1995",NA,NA,NA,NA,"-39.083333","-15.15",NA,NA,NA
"17","2019-08-27 13:34:31-03","IAP","PACA-AGP","66937","PreservedSpecimen","Plantae","Magnoliophyta","Thymelaeales","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Reitz & Klein","3510","1956","07","19",NA,"Brasil","SC","Represa do Rio Cedro",NA,"Confirmado por L. Rossi em 1997. Habitat: mata Ecossistema: MATA","PACA066937",NA,"I. I. Moyling Jr.","Timbó","-49.2717018127441","-26.823299407959",NA,NA,"Magnoliopsida",NA,"1967",NA,NA,"10708","auto",NA,NA,NA,NA,NA
"18","2021-03-24 17:10:05-03","UFES","SAMES","10373","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9428","2019","12","18",NA,"Brasil","Espírito Santo","Regência. Reserva Biológica Comboios",NA,"Planta com 3 metros de altura. Fruto verde.","SAMES10373",NA,NA,"Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,NA,"48094","auto","-398883333.0","-196686111.0",NA,NA,NA
"19","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0050605","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"G. Hatschbach; G. Webster","57917","1992","8","11",NA,"Brazil","Parana","Balneário Ipanema (Mun. Paranagua).",NA,"Arbusto 1.5 m, flor creme.",NA,NA,"G. Hatschbach",NA,"-48.442954","-25.651307","3","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-04-27 16:11:49-03","UFES","VIES","8800","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Fabris, L.C.","816","1992","07","03",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,"VIES008800","VIES008800","Fabris, L.C.","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"1992","07","03","28401","auto",NA,NA,NA,NA,NA
"21","2020-04-27 16:11:49-03","UFES","VIES","11111","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Gomes, J.M.L.","2152","1996","07","26",NA,"Brasil","Espírito Santo","Praia das Neves.",NA,NA,"VIES011111","VIES011111","Gomes, J.M.L.","Presidente Kennedy","-41.0466995239258","-21.0988998413086",NA,NA,NA,NA,"1999","07","26","24088","auto",NA,NA,NA,NA,NA
"22","2020-04-27 16:11:49-03","UFES","VIES","11307","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Zambom, O.; Fernandes, M. & Silva, S.S.","287","1996","06","20",NA,"Brasil","Espírito Santo","Interlagos.",NA,NA,"VIES011307","VIES011307","Zambom, O.","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"1996","06","20","27156","auto",NA,NA,NA,NA,NA
"23","2019-09-27 18:06:34-03","UFES","VIES","11308","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Zambom, O.; Fernandes, M.","162","1995","11","10",NA,"Brasil","Espírito Santo","Interlagos.",NA,NA,"VIES011308","VIES011308","Zambom, O.","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"1995","11","10","27156","auto",NA,NA,NA,NA,NA
"24","2019-06-27 10:26:59-03","UFES","VIES","3095","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Pereira, O.J.","1798","1988","09","03",NA,"Brasil","Espírito Santo","Parque Estadual de Setiba.",NA,NA,"VIES003095","VIES003095",NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"25","2019-06-27 10:26:59-03","UFES","VIES","14508","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Assis, A.M.; Pereira, O.J. & Silva, S.S.","563","1998","08","27",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES014508","VIES014508",NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"26","2019-06-27 10:26:59-03","UFES","VIES","14506","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Assis, A.M.","251","1997","10","06",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES014506","VIES014506",NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"27","2019-06-27 10:26:59-03","UFES","VIES","14505","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Assis, A.M.; Almeida, R. de & Pereira, O.J.","269","1997","11","03",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES014505","VIES014505",NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"28","2019-06-27 10:26:59-03","UFES","VIES","14507","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Assis, A.M.; Pereira, O.J. & Silva, S.S.","565","1998","08","27",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,"VIES014507","VIES014507",NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"29","2020-04-27 16:11:49-03","UFES","VIES","11306","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Zambom, O.; Sá, F.S.","12","1995","08","08",NA,"Brasil","Espírito Santo","Interlagos.",NA,NA,"VIES011306","VIES011306","Zambom, O.","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"1996","05","27","27156","auto",NA,NA,NA,NA,NA
"30","2019-08-16 08:41:20-03","UTFPR","HCF","2922","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"M.G. Caxambu","893","2005","10","09",NA,"Brasil","PR","Balneário Praia de Leste",NA,"arvoreta ca. 3m de altura, em duna estável (cordão), com frutos imaturos verdes.",NA,NA,"J. Cordeiro & F. Marinero","Pontal do Paraná","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"2006","03",NA,"19508","auto",NA,NA,NA,NA,NA
"31","2020-06-29 09:32:36-03","UFRRJ","RBR","45977","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"O.J.M. Samor","s/n","2014","04","02",NA,"Brasil","Rio de Janeiro","Solo argiloso e serra pilheira densa.",NA,NA,"RBR00045977",NA,"M. Gomes","Santa Maria Madalena","-42.029722","-21.959722","877","877",NA,NA,"2018","04","30",NA,NA,"42º1'47''W","21º57'35''S",NA,NA,NA
"32","2020-12-21 16:46:27-03","MBM","MBM","255754","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"França, G.S.","219",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Pinheirão",NA,NA,"MBM255754","MBM255754","Nevling, L.I.","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"33","2020-12-21 16:46:27-03","MBM","MBM","51378","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","3510","1956","07","19","Southern America","Brazil","Santa Catarina","Represa do Rio Cedro",NA,NA,"MBM051378","MBM051378","Novling Jr.; L.I.","Timbó","-49.2717018127441","-26.823299407959",NA,NA,NA,NA,NA,NA,NA,"10708","auto",NA,NA,NA,NA,NA
"34","2020-12-21 16:46:27-03","MBM","MBM","78196","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Hatschbach, G.","44947","1982","05","18","Southern America","Brazil","Paraná","Serra Marumbi, picada frontal",NA,NA,"MBM078196","MBM078196","Hatschbach, G.","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"35","2020-12-21 16:46:27-03","MBM","MBM","161156","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Hatschbach, G.; Webster, G.; Webster, G.","57917","1992","08","11","Southern America","Brazil","Paraná","Balneário Ipanema",NA,NA,"MBM161156","MBM161156","Hatschbach, G.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"36","2019-08-15 09:04:20-03","UESC","UESC","23218","S","Plantae","Angiospermae","Florideophycidae","Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Ronison R. dos Santos,","143","2015","10","18",NA,"Brasil","Bahia",NA,NA,"Arbusto ca. 1,80 mt.","UESC0023218",NA,NA,"Arataca","-39.418056","-15.25",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"39W25'5''","15S14'60''",NA,NA,NA
"37","2015-09-27 02:45:13-03","MNHN","RECOLNAT_MNHN_P","P00713290","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","syntype","Glaziou, A.",NA,"1882","5","27",NA,"Brésil",NA,"Province de Rio Janeiro. Moro da Bandeira","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713290' target='other'> <mi>dwc_moreinfo</mi></a>","P00713290","P00713290_01","Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14226",NA,NA
"38","2017-07-21 13:50:32-03","MNHN","RECOLNAT_MNHN_P","P00713291","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","syntype","Glaziou, A.",NA,"1882","5","27",NA,"Brésil",NA,"Province de Rio Janeiro. Moro da Bandeira","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713291' target='other'> <mi>dwc_moreinfo</mi></a>","P00713291","P00713291_01 P00713291_02","Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14226",NA,NA
"39","2015-09-27 02:45:31-03","MNHN","RECOLNAT_MNHN_P","P00713292","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","isolectotype","Glaziou, A.",NA,"1877","6","6",NA,"Brésil",NA,"Rio de Janeiro: Sommet du Tingua","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713292' target='other'> <mi>dwc_moreinfo</mi></a>","P00713292","P00713292_01","Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8911",NA,NA
"40","2015-09-26 19:41:30-03","MNHN","RECOLNAT_MNHN_P","P00713293","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.","lectotype","Glaziou, A.",NA,"1877","6","6",NA,"Brésil",NA,"Rio de Janeiro: Sommet du Tingua","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00713293' target='other'> <mi>dwc_moreinfo</mi></a>","P00713293","P00713293_01","Rogers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8911",NA,NA
"41","2015-09-04 18:54:08-03","MNHN","RECOLNAT_MNHN_P","P06713728","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Glaziou, A.",NA,"1869","5","28",NA,"Brasil","Rio de Janeiro","Orgnes [Serra dos Órgãos]","hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713728' target='other'> <mi>dwc_moreinfo</mi></a>","P06713728","P06713728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3639",NA,NA
"42","2015-09-04 18:54:08-03","MNHN","RECOLNAT_MNHN_P","P06713731","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Glaziou, A.",NA,"1869","5","21",NA,"Brasil","Rio de Janeiro","Orgnes","hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713731' target='other'> <mi>dwc_moreinfo</mi></a>","P06713731","P06713731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3639",NA,NA
"43","2015-09-04 18:54:08-03","MNHN","RECOLNAT_MNHN_P","P06713732","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Glaziou",NA,"1893","12","28",NA,"Brasil","Minas Gerais","Bas de la Serra de Saramema, prés de Ouro Preto","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713732' target='other'> <mi>dwc_moreinfo</mi></a>","P06713732","P06713732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2015-09-04 18:54:08-03","MNHN","RECOLNAT_MNHN_P","P06713733","PreservedSpecimen",NA,NA,NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Glaziou, A.",NA,"1891","7","6",NA,"Brasil","Rio de Janeiro","Alto Macaé","hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06713733' target='other'> <mi>dwc_moreinfo</mi></a>","P06713733","P06713733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18465",NA,NA
"45","2020-12-11 11:42:36-03","UFMG","BHCB","53935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"França, GS; Stehmann, JR","166","2000","10","14","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto, próximo à estrada",NA,NA,NA,"São Sebastião do Paraíso","-45.970833","-22.686944","1660","1660",NA,NA,NA,NA,NA,NA,NA,"-45.970833","-22.686944",NA,NA,NA
"46","2020-12-11 11:42:36-03","UFMG","BHCB","142147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Oliveira, CT; Stehmann, JR; Batista, JAN","241","2008","12","08","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico do Inficionado",NA,"arbusto de 2,0 m, flores feminimas verdes, caule jovem vináceo, folhas discolores.",NA,NA,NA,"Catas Altas","-43.451389","-20.134722","2075","2075",NA,NA,NA,NA,NA,NA,NA,"-43.451389","-20.134722",NA,NA,NA
"47","2020-12-11 11:42:36-03","UFMG","BHCB","142164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"Oliveira, CT; Stehmann, JR; Batista, JAN","258","2008","12","09","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico do Inficionado",NA,"arbusto de 2,0 m, flores verde claras, anteras amarelas, folhas discolores.",NA,NA,NA,"Catas Altas","-43.451389","-20.134722","2075","2075",NA,NA,NA,NA,NA,NA,NA,"-43.451389","-20.134722",NA,NA,NA
"48","2020-12-11 11:42:36-03","UFMG","BHCB","56539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Thymelaeaceae","Daphnopsis","coriacea","Daphnopsis coriacea","Taub.",NA,"França, GS","219","2000","12","09","Southern America","Brasil","Minas Gerais","Pinheirão.",NA,"Arbusto, frutos vermelhos, borda da mata",NA,NA,NA,"Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
