"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","recordedBy","recordNumber","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","locality","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","class"
"57","2019-08-20 09:59:09-03","UNICAMP","UEC","138284","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MDGL","2003","04",NA,NA,"Breier, TB; Breier, ACB","748","Brazil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","2002","12","08",NA,"Parque Estadual da Ilha do Cardoso, Parcelas permanentes.",NA,"UEC098627","UEC098627",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:19:02-03","UNICAMP","UEC","138285","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Wanderley, MDGL","2003","04",NA,"Terrestre.","Breier, TB; Singer, RB","333","Brazil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","2002","07","03",NA,"Parque Estadual da Ilha do Cardoso, Parcelas permanentes.&nf;Na parcela D3.",NA,"UEC098628","UEC098628",NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 09:59:09-03","UNICAMP","UEC","64915","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Sazima, M",NA,NA,NA,"flor, Infloresc~encia esverdeada, flores esbranquiçadas","Sazima, M; Sazima, I","29994","Brazil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","auto","1993","10","16",NA,"Condomínio Parque Imperial",NA,"UEC098619","UEC098619",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 09:59:09-03","UNICAMP","UEC","62293","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Leme, EMC","1996","08",NA,"fruto, Epífita, flores de coloração lilás, brácteas vermelhas. Exemplar em fruto. A espécie é muito típia e apresenta inflorescência de coloração verde na antese, incluindo as pétalas. Assim, a coloração lilás indicada pode, a princípi","Buzato, S; Sazima, M","28727","Brazil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","auto","1993","04","02",NA,"Condomínio Parque Imperial",NA,"UEC098620","UEC098620",NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 09:59:09-03","UNICAMP","UEC","140498","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,"Inflorescência verde.","Rocca, MA","29","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","34059","auto","2004","02","02",NA,"Parque Estadual Carlos Botelho, Base, Trilha da Figueira.",NA,"UEC098624","UEC098624",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 09:59:09-03","UNICAMP","UEC","140507","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Breier, TB",NA,NA,NA,"Somente inflorescência achada no chão.","Rocca, MA","18","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666","34059","auto","2004","02","02",NA,"Parque Estadual Carlos Botelho, Parcela Permanente.",NA,"UEC098623","UEC098623",NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:00:04-03","FURB","FURB","23970","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Cadorin, TJ","2010","04",NA,"Florística IFFSC 1052 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; flor escapo floral verde","Dreveck, S.; Carneiro, F.E.","1952","Brasil","Santa Catarina","São Francisco do Sul","-48.69","-26.19",NA,NA,"2010","03","15",NA,"Vila da Glória.",NA,"FURB01115","FURB01115","430","430","29","-48.6900000","-26.1900000",NA,NA
"64","2020-10-14 10:00:04-03","FURB","FURB","24541","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Cadorin, TJ","2010","04",NA,"Epífita IFFSC e8000b (Abaixo de 4m). Forófito 1. Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração; interior do fragmento Habito: epífita em árvore caída; Fruto amarelado e rosado;","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1840","Brasil","Santa Catarina","Garuva","-48.7272223","-26.055",NA,NA,"2010","04","07",NA,"Sol Nascente.",NA,"FURB03886","FURB03886","13","13","07","-48.7272223","-26.0550000",NA,NA
"65","2020-06-29 09:29:55-03","UFRRJ","RBR","44208","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","A. Costa","2002","09",NA,NA,"L. Cogliati-Carvalho; A.F. Nunes-Freitas, T.C. Rocha-Pessôa","82","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471","32988","auto","2001","02","13",NA,"Ilha Grande. Restinga da Praia do Sul. Reserva Biológica Estadual da Praia do Sul",NA,"RBR00044208","RBR00044208_1 RBR00044208_2",NA,NA,"11",NA,NA,NA,NA
"66","2020-06-29 09:29:55-03","UFRRJ","RBR","6617","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"L.F.T. Menezes","727","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373","17272","auto","2001","01","19",NA,"Restinga da Marambaia, Praia da Armação, área aberta de restinga, estrada para lagoa vermelha.",NA,"RBR00006617","RBR00006617",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:19:20-03","MBM","MBM","239575","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Roderjan, C.V.; et al.; et al.","1276","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596","41937","auto","1996","05","02","Southern America","Rio Boguaçu",NA,"MBM239575","MBM239575",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:19:20-03","MBM","MBM","399533","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Engels, M.E.","2014",NA,NA,"Terrícola.; Floresta Ombrófila Densa das Terras Baixas.","Bonaldi, R.A.","909","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","2014","01","18","Southern America","Floresta Estadual do Palmito",NA,"MBM399533","MBM399533",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:19:20-03","MBM","MBM","253072","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Dusén, P.","14607","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto",NA,NA,NA,"Southern America","Jacareí",NA,"MBM253072",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:19:20-03","MBM","MBM","33640","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Smith, L.B.",NA,NA,NA,"Epífita","Hatschbach, G.","6706","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1960","01","31","Southern America","Rio Guaraguaçu",NA,"MBM033640","MBM033640",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:19:20-03","MBM","MBM","30597","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Hatschbach, G.",NA,NA,NA,"Epífita","Hatschbach, G.","32252","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1973","07","28","Southern America","Rio Guaraguaçu",NA,"MBM030597","MBM030597",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:19:20-03","MBM","MBM","33639","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Hatschbach, G.",NA,NA,NA,"Epífita","Hatschbach, G.","9875","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1962","12","29","Southern America","Sítio do Meio",NA,"MBM033639","MBM033639",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:19:20-03","MBM","MBM","1193","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Hatschbach, G.",NA,NA,NA,"Epífita","Hatschbach, G.","13639","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1966","01","31","Southern America","Taboleiro do Guarani",NA,"MBM001193","MBM001193",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:19:20-03","MBM","MBM","394555","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Brotto, M.L.","2014","12",NA,"Epífita da mata.; Sub-bosque.","Carneiro, J.","1086","Brazil","Paraná","Pontal do Paraná","-48.511100769043","-25.6735992431641","19508","auto","2001","03","27","Southern America","Balneário Cidade Atlântica",NA,"MBM394555","MBM394555",NA,NA,"30",NA,NA,NA,NA
"75","2009-08-04 13:54:35-03","MNHN","RECOLNAT_MNHN_P","P00753417","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Smith",NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753417' target='other'> <mi>dwc_moreinfo</mi></a>","Mosen, H.",NA,"Brésil",NA,NA,NA,NA,NA,NA,"1875","1","20",NA,"Prov. S. Paulo : Santos","hb","P00753417","P00753417_01",NA,NA,NA,NA,NA,"3244",NA
"76","2015-09-03 21:12:06-03","MNHN","RECOLNAT_MNHN_P","P01675954","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01675954' target='other'> <mi>dwc_moreinfo</mi></a>","Glaziou, A.",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","1883","10","11",NA,"Brésil, Quinta, Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","hb","P01675954","P01675954_01",NA,NA,NA,NA,NA,"15484",NA
"77","2015-09-03 21:12:06-03","MNHN","RECOLNAT_MNHN_P","P01675953","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01675953' target='other'> <mi>dwc_moreinfo</mi></a>","Glaziou",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","1883","12","11",NA,"Brésil. R.J., Quinta, Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","hb","P01675953","P01675953_01",NA,NA,NA,NA,NA,"15484",NA
"78","2021-02-11 17:18:23-03","UFPR","UPCB","19770","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,"Terrícola, brácteas verdes, escapo verde, estames claros, sem flores, folhas com a metade avermelhada..","Souza, W.S.","1229","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1987","02","06",NA,"Ilha do Mel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:18:23-03","UFPR","UPCB","53070","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Morokawa, R.","2006","01",NA,"Epífita 1m do solo, folhas verdes com ponta vermelha, flores amareladas..","Morokawa, R.","24","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666","15275","auto","2004","12","29",NA,"Parque Estadual Rio da Onça",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"80","2021-02-11 17:18:23-03","UFPR","UPCB","53069","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Morokawa, R.","2006","01",NA,"Algumas folhas vermelhas, frutos verdes, observado frutos vermelhos. Terrestre..","Morokawa, R.","32","Brasil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666","15275","auto","2005","02","19",NA,"Parque Estadual Rio da Onça",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"81","2021-02-11 17:18:23-03","UFPR","UPCB","40550","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Tardivo, R.C.","2000","02",NA,"Epífita, coletada a 7m de altura sobre o forófito 638, frutos brancos. Floresta ombrófila densa submontana, floresta primária pouco alterada, local muito sombreado..","Gatti, A.L.S.","315","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076","37295","auto","1999","12","16",NA,"Reserva Natural Salto Morato, Floresta Primária",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:18:23-03","UFPR","UPCB","22869","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Waechter, J.L.","1994","03",NA,"Inflorescência branca..","Negrelle, R.R.B.","A729","Brasil","Santa Catarina","Itapoá","-48.6161003112793","-26.1168994903564","18121","auto","1993","02","17",NA,"Reserva Volta Velha",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA
"83","2018-06-22 05:25:00-03","MO","MOBOT","2451981","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 5706","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"South America","São Francisco do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2009-07-27 09:31:00-03","MO","MOBOT","2784901","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Carl Mez",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 15484","Brazil",NA,NA,NA,NA,NA,NA,"1861",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2010-07-04 20:36:00-03","MO","MOBOT","2784905","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"R.G. Atkinson","Atkinson s.n.","Brazil",NA,NA,NA,NA,NA,NA,"1942","8",NA,"South America","Cult. R. G. Atkinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2784906","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,NA,NA,"W.J. Burchell","Burchell 3594","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-06-15 15:29:39-03","UNESP-RC","HRCB","59052","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Rocha, L.C.F.; Veiga, E.B.; Konopczyk, R.M.G.; Temponi, L.G.",NA,NA,NA,"Epífita. Folhas coriáceas. Brácteas do escapo e florais verdes. Pétalas verde-claro.","Azul (Rocha, L.C.F.; Veiga, E.B.; Konopczyk, R.M.G.; Temponi, L.G.)","40","Brasil","Rio de Janeiro","Guapimirim","-43.084889","-22.4935",NA,NA,"2012","10","23",NA,"Trilha Poço Verde",NA,NA,NA,"374","374",NA,"43º05'05.6 W","22º29'36.6S",NA,NA
"88","2020-06-17 15:24:58-03","UNESP-RC","HRCB","48871","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker ","L. Fiorato & L. M. Versieux",NA,NA,NA,NA,"Mania, L. F.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,"Núcleo Picinguaba - Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-06-17 15:24:58-03","UNESP-RC","HRCB","8403","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker ","S. L. Proença",NA,NA,NA,NA,"Ribeiro, J. E. L. S.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11383","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker ","S. L. Proença",NA,NA,NA,NA,"Furlan, A.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11056","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker ","S. L. Proença",NA,NA,NA,NA,"Ribeiro, J. E. L. S.",NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758","34265","auto",NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","1184703","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"P. K. Dusén","14607","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"South America","Jacarehy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"93","2020-09-12 05:00:02-03","US","US","1481918","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"P. K. Dusén","14607","Brazil","Paraná",NA,NA,NA,NA,NA,"1914","2","20","South America","Jacarehí, in silva prim. ad terram.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"94","2020-09-12 05:00:02-03","US","US","2104960","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. Smith & R. Reitz","5706","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"1952","2","21","South America","Mun. São Francisco do Sul: Forest, Porto das Canoas.",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Monocotyledonae"
"95","2020-09-12 05:00:02-03","US","US","2324938","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"G. Hatschbach","6706","Brazil","Paraná",NA,NA,NA,NA,NA,"1960","1","31","South America","Mun. Paranagua. Rio Guaraguassú.",NA,NA,NA,"5","10",NA,NA,NA,NA,"Monocotyledonae"
"96","2020-09-12 05:00:02-03","US","US","2143548","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","6820","Brazil","Distrito Federal",NA,"-43.3469","-23.0036",NA,NA,"1952","4","4","South America - Neotropics","Praia de Sernambetiba (Recreio dos Bandeirante).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"97","2020-09-12 05:00:02-03","US","US","2143546","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. B. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","6819","Brazil","Distrito Federal",NA,"-43.3469","-23.0036",NA,NA,"1952","4","4","South America - Neotropics","Praia de Sernambetiba (Recreio dos Bandeirante).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"98","2020-09-12 05:00:02-03","US","US","2143545","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. B. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","6818","Brazil","Distrito Federal",NA,"-43.3469","-23.0036",NA,NA,"1952","4","4","South America - Neotropics","Praia de Sernambetiba (Recreio dos Bandeirante).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"99","2020-09-12 05:00:02-03","US","US","2143550","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","6821","Brazil","Distrito Federal",NA,"-43.3469","-23.0036",NA,NA,"1952","4","4","South America - Neotropics","Praia de Sernambetiba (Recreio dos Bandeirante).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae"
"100","2020-09-12 05:00:02-03","US","US","2141851","PreservedSpecimen","Plantae",NA,"Bromeliales","Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker",NA,NA,NA,"1",NA,"L. Smith & R. Reitz","5745","Brazil","Paraná",NA,"-48.6","-25.9",NA,NA,"1952","2","21","South America","Mun. Guaratuba: Low coastal forest, Guaratuba.",NA,NA,NA,"2",NA,NA,NA,NA,NA,"Monocotyledonae"
"101","2019-12-09 17:29:36-03","UFPR","EFC","7861","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Vieira, R.S.","2014","11",NA,"Planta terrestre, folhas avermelhadas no ápice, inflorescência branca __COMMOM_NAME__: bromélia","Kuniyoshi, Y.S.; Gatti, G.; Schimmelpfeng, L.C.","6134","Brasil","Paraná","Paranaguá","-48.5558","-25.5917",NA,NA,"1997","10","24",NA,"Floresta Estadual do Palmito",NA,"EFC007861",NA,"20","20","04","-48.5558","-25.5917",NA,NA
"102","2019-12-09 17:29:36-03","UFPR","EFC","5521","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Hatschbach, G.","1996","07",NA,"Terrestre, flores rosa, altura 1m __COMMOM_NAME__: Bromélia, caraguatá","Roderjan, C.V.; Jaster, C.B.","1276","Brasil","Paraná","Guaratuba","-48.6252","-25.9031",NA,NA,"1996","05","02",NA,"Rio Boguaçu",NA,"EFC005521",NA,NA,NA,"01","-48.6252","-25.9031",NA,NA
"103","2019-12-09 17:29:36-03","UFPR","EFC","7660","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Vieira, R.S.","2014","11",NA,"Epífita em tronco de árvore, margeando o rio, na planície litorânea. Brácteas róseas.","Kuniyoshi, Y.S.; Curcio, G.R.; Rachwal, M.","6101","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","1997","04","11",NA,"Rio Guaraguaçu",NA,"EFC007660",NA,NA,NA,"04",NA,NA,NA,NA
"104","2021-03-25 13:51:52-03","UNIVILLE","JOI","10580","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","W.S. Mancinelli","2009","03",NA,"; HABITO: epífito; TIPO VEGETACIONAL: FODSM","Mancinelli, W.S.","839","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621","22441","auto","2009","03","06",NA,"Pico Garuva.",NA,"JOI010580",NA,"100","100","06",NA,NA,NA,NA
"105","2021-03-25 13:51:52-03","UNIVILLE","JOI","3342","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","F.C.S. Vieira","2006","05",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODTB","F.C.S. Vieira","1786","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621","22441","auto","2006","05","15",NA,"Rio do Cristo.",NA,"JOI003342",NA,"30","30","29",NA,NA,NA,NA
"106","2019-09-04 18:25:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,NA,"A. Glaziou","15484","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"1855",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae"
"107","2019-09-04 18:25:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,NA,"A. Glaziou","15484","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae"
"108","2019-07-09 12:55:58-03","F","FMNH-SEEDPLANTS","V0401790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,NA,"G. G. Hatschbach","13639","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"1966","1","31","South America",NA,NA,"V0401790F","V0401790F_01",NA,NA,NA,NA,NA,NA,"Monocotyledoneae"
"109","2019-07-09 12:55:49-03","F","FMNH-SEEDPLANTS","V0401791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,NA,"M. B. Foster",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"South America",NA,NA,"V0401791F","V0401791F_01",NA,NA,NA,NA,NA,NA,"Monocotyledoneae"
"110","2019-07-09 12:56:16-03","F","FMNH-SEEDPLANTS","V0401792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata",NA,NA,NA,NA,NA,NA,"J. Lamber","32137","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"1934","10","26","South America",NA,NA,"V0401792F","V0401792F_01",NA,NA,NA,NA,NA,NA,"Monocotyledoneae"
"111","2020-04-29 16:30:29-03","UFVJM","HDJF","2609","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Bromeliaceae","Aechmea","pectinata","Aechmea pectinata","Baker","Cadorin, TJ","2010","04",NA,NA,"Cadorin, TJ; Zimmermann, R; Grosch, B; Lopes, CP","1840","Brasil","Santa Catarina","Garuva","-48.727222","-26.055",NA,NA,"2010","04","07","Southern America","Sol Nascente",NA,"HDJF002609","HDJF002609_01",NA,NA,"07","-48.727222","-26.055",NA,NA
