"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","03075227","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. Martinelli","18573","2015","05","South America","Brazil","Mato Grosso","Fazenda SESC Serra Azul, antiga Fazenda Santo Antonio, cerrados próximo da estrada principal.","-55.76","-14.5097222","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3294243' target='other'> <mi>dwc_moreinfo</mi></a>","NY03075227","NY03075227_01",NA,"27","Rosário Oeste","280","280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00984388","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","16247","1966","05","South America","Brazil","Mato Grosso","Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","-51.83","-12.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984388","NY00984388_01","M. T. K. Arroyo","29",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00984399","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","M. dos R. Cordeiro","1094","1976","11","South America","Brazil","Mato Grosso","Fazenda Cachimbo, sub. Base Projeto RADAM. SC. 21 Z.B. PT. 07","-54.9328","-10.0575","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984399","NY00984399_01","R. C. Barneby","19","Matupá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","00984426","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","L. M. M. Carreira","712","1983","05","South America","Brazil","Mato Grosso","Estrada de Pontes e Lacerda a Vila Bela.","-59.6331","-15.1231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984426","NY00984426_01",NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00984433","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","W. W. Thomas","5822","1988","02","South America","Brazil","Minas Gerais","20 km N of Paracatú on road to Unaí (MG 188)","-46.87","-17.03","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122022' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984433","NY00984433_01",NA,"11","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00984375","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","17163","1966","06","South America","Brazil","Mato Grosso","Lower slopes, Serra Azul, ca. 85 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.23","-15.4","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121947' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984375","NY00984375_01","M. T. K. Arroyo","15",NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00984409","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","D. R. Hunt","5659","1966","05","South America","Brazil","Mato Grosso","Xavantina-Cachimbo road, 200 km. from Xavantina","-51.8242","-12.9419","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122012' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984409","NY00984409_01",NA,"29","Ribeirão Cascalheira","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","00984412","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","S. P. Cordovil-Silva","3","1992","01","South America","Brazil","Goiás","Fazenda Pindaiba","-49.1406","-14.5247","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122031' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984412","NY00984412_01","S. P. Cordovil-Silva","05","Uruaçu","480","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00984369","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","18890","1968","01","South America","Brazil","Goiás","70 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984369","NY00984369_01","M. T. K. Arroyo","20","Cocalzinho de Goiás","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00984384","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","E. P. Heringer","2705","1979","11","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu. Chácara do Sr. Amino, Cachoeirinha","-47.9294","-15.7797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984384","NY00984384_01","B. A. S. Pereira","08","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00984377","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","W. R. Anderson","11270","1975","02","South America","Brazil","Mato Grosso do Sul","Serra da Pimenteira, 25-35 km SW of the town of Rio Verde","-54.8442","-18.9181","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984377","NY00984377_01","R. S. Cowan","08","Rio Verde de Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00984363","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","W. R. Anderson","6952","1973","03","South America","Brazil","Goiás","Serra da Atalaia, ca. 2 km by road W of Monte Alegre de Goiás","-47.18","-13.28","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984363","NY00984363_01","V. E. Rudd","13","Monte Alegre de Goiás","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00984419","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","J. A. Ratter","R122","1967","07","South America","Brazil","Mato Grosso","c. 1 km S. of Xavantina, near the airport","-52.3531","-14.6733","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984419","NY00984419_01","J. A. Ratter","19","Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00984408","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. C. G. Argent","6445","1967","09","South America","Brazil","Mato Grosso","c. 6 km. S. of Xavantina near R. & A. transect.","-52.23","-14.63","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984408","NY00984408_01",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00984396","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","J. A. Ratter","R312","1967","08","South America","Brazil","Mato Grosso","c. 6 km SW of Xavantina","-52.33","-14.73","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121960' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984396","NY00984396_01",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01450491","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","C. S. Rosário","51","1978","06","South America","Brazil","Pará","Ponto 02, folha SC 22 VD. Mata de terra firme sobre serra de pedra.","-51.9947","-6.6447","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1675174' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450491","NY01450491_01",NA,"12","São Félix do Xingu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00984413","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","D. R. Hunt","5989","1966","06","South America","Brazil","Mato Grosso","Barra do Garças-Xavantina road, 78 km from Xavantina","-52.2567","-15.8903","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984413","NY00984413_01","R. M. Harley","14","Barra do Garças","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00984380","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","E. P. Heringer","15276","1976","01","South America","Brazil","Goiás","Cia Termos do Rio Quente. No sapé da serra de Caldas","-48.6247","-17.7419","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121920' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984380","NY00984380_01","H. C. de Lima","03","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00984397","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","J. A. Ratter","R6418","1989","11","South America","Brazil","Minas Gerais","Sagarana, Projeto Integrado de Colonização (INCRA), NW Minas Gerais","-47","-16","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984397","NY00984397_01",NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00984372","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","26039","1970","02","South America","Brazil","Minas Gerais","Serra da Anta, summit of chapada, ca. 7 km W. of Paracatú","-46.8727778","-17.22555","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121958' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984372","NY00984372_01","M. T. K. Arroyo","04","Paracatú","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","01467266","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","B. M. Torke","560","2009","05","South America","Bolivia","La Paz","Pampas del Madidi area of the middle reaches of the Rio Madidi basin: Campamento Permanente on the N shore of the Rio Madidi, ca. 15.6 linear km NE of the confluence with the Rio Enatahua (Rio Inambari according to one guide), pampas ca. 1.2 km N of camp","-67.78869","-12.92758","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320254' target='other'> <mi>dwc_moreinfo</mi></a>","NY01467266","NY01467266_01","B. M. Torke","26","Abel Iturralde","180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","00984365","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","16759","1966","06","South America","Brazil","Mato Grosso","Xavantina. Drainage of the Upper Rio Araguaia.","-52.33","-14.6667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984365","NY00984365_01","M. T. K. Arroyo","08",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00984368","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","17548","1966","06","South America","Brazil","Goiás","Ca. 87 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.9","-16.43","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121948' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984368","NY00984368_01","M. T. K. Arroyo","21","Piranhas","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00984421","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. T. Prance","26189","1979","06","South America","Brazil","Mato Grosso","Road to Santa Isabel from Jofre.","-56.92","-17.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122058' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984421","NY00984421_01","R. C. Barneby","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00984376","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","W. R. Anderson","6952","1973","03","South America","Brazil","Goiás","Serra da Atalaia, ca. 2 km by road W of Monte Alegre de Goiás","-47.18","-13.28","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984376","NY00984376_01","V. E. Rudd","13","Monte Alegre de Goiás","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","02474379","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","M. F. Simon","2328","2014","03","South America","Brazil","Mato Grosso","Serra de Santa Bárbara, 50 km em vicinal a partir do km 28 da MT-473, ao sul de Pontes e Lacerda","-59.3903","-15.7069","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2690222' target='other'> <mi>dwc_moreinfo</mi></a>","NY02474379","NY02474379_01",NA,"24","Pontes e Lacerda","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00984398","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. T. Prance","19174","1973","10","South America","Brazil","Mato Grosso","Road behind Veu de Noiva. Chapada dos Guimarães.","-55.832445","-15.40761","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984398","NY00984398_01","V. E. Rudd","18",NA,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00984371","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","H. S. Irwin","25972","1970","02","South America","Brazil","Minas Gerais","Serra da Anta, summit of chapada, ca. 5 km N.W. of Paracatú","-46.8727778","-17.22555","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1121957' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984371","NY00984371_01","M. T. K. Arroyo","04","Paracatú","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00984435","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","T. A. B. Dias","264","1993","02","South America","Brazil","Goiás","Estrada que leva a alternativa 4; cerca de 5.7 km da estrada que liga a obre-uhe Corumba a Caldas Novas","-48.5","-17.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984435","NY00984435_01","D. M. Rocha","09","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00984432","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. G. Hatschbach","37437","1975","11","South America","Brazil","Mato Grosso do Sul","Rod. BR-163, proximo rio Piquirizinho","-54.5517","-18.1008","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122017' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984432","NY00984432_01","V. E. Rudd","12","Pedro gomes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00984420","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","G. T. Prance","26288","1979","06","South America","Brazil","Mato Grosso","Fazenda Caceres","-56.83","-19.17","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1122057' target='other'> <mi>dwc_moreinfo</mi></a>","NY00984420","NY00984420_01","R. C. Barneby","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00448782","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","R. Saraiva","1510","1992","04","South America","Brazil","Acre","Reserva Extrativista Chico Mendes, Seringal Porongaba, transecto 1, M77.","-72.7","-9.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=454248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448782","NY00448782_01","R. C. Barneby","15","Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00818859","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","D. C. Daly","6966","1991","10","South America","Brazil","Acre","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818859","NY00818859_01","R. C. Barneby","28","Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01450493","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Dipteryx","alata","Dipteryx alata","Vogel","D. D. Ackerly","21","1985","06","South America","Brazil","Amazonas","Manaus. Fazenda Esteio, BR-174, km 64, then 23 km east on ZF-3","-59.8885828","-2.4292245","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1675177' target='other'> <mi>dwc_moreinfo</mi></a>","NY01450493","NY01450493_01 NY01450493_02","R. C. Barneby","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
