"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"98","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U 0055232","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055232",NA,"Proteales","(Pohl) Engl.","Amazonas","municip. Humayta near Tres Casas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 7647",NA,NA,NA
"99","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U 0095593","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Sidney; Onishi E",NA,"1968","10","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200095593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0095593",NA,"Proteales","(Pohl) Engl.","Mato Grosso",NA,NA,NA,NA,"Prance GT",NA,NA,NA,NA,NA,NA,NA,"2004","01","01","Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U 0283939","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283939 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283939",NA,"Proteales","(Pohl) Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16540",NA,NA,NA
"101","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U 0292262","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292262",NA,"Proteales","(Pohl) Engl.","Amazonas","municip. Humayta near Tres Casas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7647",NA,NA,NA
"102","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537730","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537730",NA,"Proteales","(Pohl) Engl.","Amazonas","municip. Humayta near Tres Casas",NA,NA,"NL-U1537730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537731","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Royal Society Expedition",NA,"1967","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537731",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina.","-52.233333","-14.633333","NL-U1537731",NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537732","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent GCG; Ramos J; Richards PW; Souza R",NA,"1967","09","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537732",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina. C. 6 km S. of Xavantina near R. & A. transect.","-52.233333","-14.633333","NL-U1537732",NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"105","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537733","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Argent GCG; Ramos J; Richards PW; Souza R",NA,"1967","09","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537733",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina. Xavantina, Cerrado.","-52.233333","-14.633333","NL-U1537733",NA,NA,NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"106","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537734","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Onishi E; Sidney",NA,"1968","10","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537734",NA,"Proteales","(Pohl) Engl.","Mato Grosso",NA,NA,NA,"NL-U1537734","Prance GT",NA,NA,NA,NA,NA,NA,NA,"2004","01","01","Magnoliopsidae","U 0095594",NA,NA,NA
"107","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537735","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Haas Sr de; Haas JH de; Belém RP",NA,"1967","09","22","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537735",NA,"Proteales","(Pohl) Engl.",NA,"Goias, rio Tocantinzinho, entre S. Joao da Alianca e Veadeiros.",NA,NA,"NL-U1537735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"108","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537736","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Prance GT; Silva NT",NA,"1964","10","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537736",NA,"Proteales","(Pohl) Engl.",NA,"20 Km. south of Caiaponia, road to Jatai.",NA,NA,"NL-U1537736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537737","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Prance GT; Silva NT; Pires JM",NA,"1964","10","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537737",NA,"Proteales","(Pohl) Engl.",NA,"Vicinity of Garapu. Varzea forest.",NA,NA,"NL-U1537737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"110","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537738","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Richards PW",NA,"1968","08","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537738",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Expedition Base Camp. Fruta de Morcego. Base Camp gallety. At margin of brejo (swampy gallery forest).","-51.766667","-12.816667","NL-U1537738",NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"111","2020-02-08 10:21:14-03","NBC","NL-BOTANY","U.1537739","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley RM; Souza R",NA,"1968","09","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537739",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Expedition Base Camp. Base Camp, Cerrado.","-51.766667","-12.816667","NL-U1537739",NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 10:21:20-03","NBC","NL-BOTANY","U.1537740","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos J; Sousa R",NA,"1967","10","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537740",NA,"Proteales","(Pohl) Engl.",NA,"Mato Grosso. Near the base camp of the expedition.","-51.866667","-12.9","NL-U1537740",NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"113","2020-02-08 10:21:20-03","NBC","NL-BOTANY","U.1537741","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley RM; Souza R",NA,"1968","09","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537741",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Expedition Base Camp. C. 4 km East of Base Camp.","-51.766667","-12.816667","NL-U1537741",NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"114","2020-02-08 10:21:20-03","NBC","NL-BOTANY","U.1537742","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Royal Society Expedition",NA,"1967","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1537742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1537742",NA,"Proteales","(Pohl) Engl.",NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina.","-52.233333","-12.816667","NL-U1537742",NA,NA,NA,NA,NA,NA,"-52.233333","-12.816667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"115","2020-02-08 10:21:20-03","NBC","NL-BOTANY","WAG.1450803","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach GG",NA,"1977","07","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1450803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1450803",NA,"Proteales","(Pohl) Engl.",NA,"Caiaponia, 5 km O, Goiás.",NA,NA,"NL-WAG1450803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"116","2020-11-19 10:25:08-03","CPAP","CPAP","12423","PreserverdSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ratter, J. A.","3302","1976","07","20",NA,"Brasil",NA,NA,"AMBIENTE: Cerrado. <ll>dwc_commonname:</ll> Fruta De M",NA,NA,NA,"(Pohl) Engl.","MT",NA,"-52.333333","-14.733333",NA,NA,NA,NA,"Nova Xavantina",NA,NA,"52°20' W","14°44' S",NA,NA,NA,NA,NA,NA,NA,NA
"117","2016-02-02 14:39:06-02","BGBM","B","B 10 0250363","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. F. M. Glaziou","22017","1894","09","21","Middle and South America","Brazil",NA,NA,"Herbarium Ign. Urban; Commissão exploradora do Planalto central do Brazil <a href=http://herbarium.bgbm.org/object/B100250363 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100250363",NA,NA,"Engl.",NA,"civit. Goyaz; bas de la Serra dos Pyrenens (Pyreneos), dans le bois.",NA,NA,"B100250363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lectotype",NA,NA
"118","2016-02-02 14:39:06-02","BGBM","B","B 10 0250364","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. F. M. Glaziou","22016","1894","11","04","Middle and South America","Brazil",NA,NA,"Euplassa goyazensis K.Schum.; Adenostephanus emarginata, nom. nud. <a href=http://herbarium.bgbm.org/object/B100250364 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100250364",NA,NA,"Engl.",NA,"Goyaz: bords du Rio Gama, dans le bois.",NA,NA,"B100250364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"119","2021-04-07 11:48:00-03","UFMS","CGMS","39301","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. Eiten; L.T. Eiten","8948","1968","09","26",NA,"Brasil",NA,NA,"Petals light yellow, open from below upwards. Style light green, stigma golden-yellow. Base Camp is now on the Fazenda Santa Marta, 17km north of center of city of Ribeirão Cascalheira in the município of Ribeirão Cascalheira. The vi","CGMS1068683",NA,NA,"(Pohl) Engl.","Mato Grosso","Ca. 260 km along main road NNE of village of Xavantina. Ca. 2 km ESE of Royal Society-Royal Geographic Society Base Camp. Trail to 'Anaconda Pool'.","-51.75","-12.8333333",NA,"R.M. Harley","450","450","Barra do Garças",NA,NA,"-51,75","-12,8333333","1981",NA,NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:48:00-03","UFMS","CGMS","73287","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. Pott; V.J. Pott","14600","2007","10","12",NA,"Brasil",NA,NA,"Flor amarelado-clara. Fruto ausente. Entorno do Sítio 1. Habitat: Floresta ripária paludosa em área de cerradão. Solo hidromórfico, arenoso com superfície orgânica. Relevo vale em ondulado. Esparsa. Habito: Árvore. 3,00 - 6,00 m de a","CGMS1106094",NA,NA,"(Pohl) Engl.","Mato Grosso do Sul","Fazenda Harmonia, Zona de Amortecimento do Parque Municipal Monumento Natural Serra do Bom Jardim.","-53.7444444","-18.1127778",NA,NA,"340","340","Alcinópolis",NA,NA,"-53,7444444","-18,1127778",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:48:00-03","UFMS","CGMS","41440","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R.W.J. Keay; Richards","6685","1968","08","23",NA,"Brasil",NA,NA,"Flowers pale yellow. Petals darker externally. 17 cm. diam.; bark rough, scaling, 2cm. thick. Slash: red, wood with coarsely rayed or fibrous structure. Scentless. Habitat: Cerradão transitional to 'Valey forest'. Habito: Tree. 9,","CGMS1071422",NA,NA,"(Pohl) Engl.","Mato Grosso","Base Camp.",NA,NA,NA,"V. Plana",NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:38:38-03","UNICAMP","UEC","13238","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ratter, JA; Fonsêca Filho, SG; Fonsêca Filho, J","R3302","1976","07","20",NA,"Brazil",NA,NA,"Tree, 7m tall, trunk 25 cm in diam. at breast height.","UEC157281","Magnoliopsida",NA,"(Pohl) Engl.","Mato Grosso",NA,"-52.866667","-14.733333","UEC157281",NA,NA,NA,"Nova Xavantina",NA,NA,"-52.866667","-14.733333",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:38:38-03","UNICAMP","UEC","13237","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, MG; Maria, J","3261","1977","07","03",NA,"Brazil",NA,NA,"Árvore de 10m - 35cm de diâmetro, flor amarelada, perfumada.; mata do barranco do rio.","UEC157279","Magnoliopsida",NA,"(Pohl) Engl.","Mato Grosso","Rio Juruena, beira do rio",NA,NA,"UEC157279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:38:38-03","UNICAMP","UEC","196488","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Elias de Paula, J","3342","1980","10","10",NA,"Brazil",NA,NA,"Árvore de 6x0,16m, folha rígida coriácea, botão floral ferrugíneo.; Mata ciliar","UEC138130","Magnoliopsida",NA,"(Pohl) Engl.","Distrito Federal","Córrego Torto.",NA,NA,"UEC138130","Proença, C",NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:38:38-03","UNICAMP","UEC","13239","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G","40136","1977","07","27",NA,"Brazil",NA,NA,"Árvore flor creme, tipica de cerrado.","UEC157280","Magnoliopsida",NA,"(Pohl) Engl.","Goiás","Caiaponia, 5 km O.","-51.8102989196777","-16.9566993713379","UEC157280","Hatschbach, G",NA,NA,"Caiaponia","77016","auto",NA,NA,"1977","08",NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:05:40-03","FURB","FURB","42766","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ramos, A.E.; et al.","2363","2010","09","22",NA,"Brasil",NA,NA,"relevo plano Habitat: Cerradão; Habito: arbórea; Fruto verde;","FURB04635",NA,NA,"(Pohl) Engl.","Distrito Federal","Planaltina; Núcleo Rural Fazenda Larga; FL. 81.","-47.4505556","-15.5380555","FURB04635","Ramos, AE","1000","1000","Brasília",NA,NA,"-47.4505556","-15.5380555","2010","09",NA,NA,NA,NA,NA,NA
"127","2020-10-14 10:05:40-03","FURB","FURB","42951","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Pereira, B.A.; Alvarenga, D.","3137","1997","09","09",NA,"Brasil",NA,NA,"folhas novas, glabras, ramos novos ferrugíneo-tomentosos Habitat: mata mesofítica em solo podzólico Habito: árvore; flor amarelada","FURB40316",NA,NA,"(Pohl) Engl.","Goiás","Km 75 da estrada Taguatinga (DF)/Corumbá de Goiás.","-48.8333333","-15.6666667","FURB40316","Pereira, BAS","850","850","Pirenópolis",NA,NA,"-48.8333333","-15.6666667","1997",NA,NA,NA,NA,NA,NA,NA
"128","2019-08-16 08:40:46-03","UTFPR","HCF","13302","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","B.A.S. Pereira","3137","1997","09","09",NA,"Brasil",NA,NA,"árvore, cerca de 8 m de altura; folhas novas, glabras. Ramos novos ferrugíneo-tomentosos. Flores amareladas. Mata mesofítica. Solo Podzólico.",NA,NA,NA,"(Pohl) Engl.","GO","Km 75 da estrada Taguatinga (DF)/Corumbá","-48.833333","-15.666667",NA,"B.A.S. Pereira","850","850","Corumbá de Goiás",NA,NA,"48°50'00 W","15°40'00 S","1997",NA,NA,NA,NA,NA,NA,NA
"129","2013-04-01 09:17:19-03","IPT","BCTW","16429","S","Plantae",NA,"Euplassa","inaequalis","Euplassa inaequalis",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"JARI",NA,"Magnoliophyta",NA,"(Pohl) Engl.","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"130","2013-04-01 09:17:19-03","IPT","BCTW","15912","S","Plantae",NA,"Euplassa","inaequalis","Euplassa inaequalis",NA,NA,"1989","09","05",NA,"Brasil",NA,NA,"Coletada na Fazenda Canteiro do Paraíso, mata ciliar",NA,"Magnoliophyta",NA,"(Pohl) Engl.","Goiás",NA,"-48.255","-15.9397",NA,NA,NA,NA,"Santo Antônio do Descoberto","42587","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"131","2021-03-21 19:38:10-03","UFC","EAC","53418","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Keay, R.W.J.","6685","1968","08","23","Southern America","Brasil",NA,NA,"Tree, 9m high, 17 cm. diam.; bark rough, scaling, 2cm. thick. Slash: red, wood with coarsely rayed or fibrous structure. Flowers pele yellow, petals darker externally. Scentless.","EAC0053418","Dicotyledon",NA,"(Pohl) Engl.","Mato Grosso","Cerrado transitional to 'Valley forest'.","-51.766667","-12.816667",NA,"Plana, V.",NA,NA,NA,NA,NA,"-51.766667","-12.816667","1997","04",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:42:07-03","MBM","MBM","225751","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Walter, B.M.T.; et al.; et al.","2283",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM225751",NA,NA,"Pohl","Distrito Federal","Fazenda Água Limpa, Brasília",NA,NA,"MBM225751","Walter, B.M.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:42:07-03","MBM","MBM","386415","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Santos, P.M.; Sampaio, A.C.F.; Bianchin, J.E.; Sampaio, A.C.F.; Bianchin, J.E.","458","2013","10","13","Southern America","Brazil",NA,NA,"Árvore com flor amarelada e estame único verde.; Mata de galeria, solo arenoso.","MBM386415",NA,NA,"Pohl","Piauí",NA,"-45.811608","-8.735364","MBM386415","Barboza, E.","275","275","Santa Filomena",NA,NA,"-45.811608","-8.735364","2013","12","03",NA,NA,NA,NA,NA
"134","2020-12-21 16:42:07-03","MBM","MBM","41981","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G.; Kummrow, R.; Kummrow, R.","37271",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM041981",NA,NA,"Pohl","Goiás","Rio Piçarrão",NA,NA,"MBM041981","Sleumer, H.",NA,NA,"Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:42:07-03","MBM","MBM","62767","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G.","40139",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM062767",NA,NA,"Pohl","Goiás","Caiapônia, 5km O","-51.8102989196777","-16.9566993713379","MBM062767","Hatschbach, G.",NA,NA,"Caiapônia","77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:42:07-03","MBM","MBM","56967","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G.","38816",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM056967",NA,NA,"Pohl","Goiás","Ipameri, 20km sul","-48.1596984863281","-17.7219009399414","MBM056967","Sleumer, H.",NA,NA,"Ipameri","102542","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:42:07-03","MBM","MBM","75061","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Hatschbach, G.","44088",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM075061",NA,NA,"Pohl","Goiás","Posse, arredores","-46.3694000244141","-14.0930995941162","MBM075061","Hatschbach, G.",NA,NA,"Posse","55730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:42:07-03","MBM","MBM","29159","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Macedo, A.","503",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM029159",NA,NA,"Pohl","Minas Gerais","Beira do Córrego do Carmo","-49.4650001525879","-18.968900680542","MBM029159","Toledo, J.F.",NA,NA,"Ituiutaba","50022","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310727","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"326 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310727' target='other'> <mi>dwc_moreinfo</mi></a>","P02310727",NA,NA,"(Pohl) Engl.","Minas Gerais","Brésil. Province de Minas Geraes",NA,NA,"P02310727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1948",NA
"140","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310728","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310728' target='other'> <mi>dwc_moreinfo</mi></a>","P02310728",NA,NA,"(Pohl) Engl.","Minas Gerais",NA,NA,NA,"P02310728_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1948",NA
"141","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310730","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310730' target='other'> <mi>dwc_moreinfo</mi></a>","P02310730",NA,NA,"(Pohl) Engl.",NA,"Goyaz",NA,NA,"P02310730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22017",NA
"142","2015-09-04 01:22:43-03","MNHN","RECOLNAT_MNHN_P","P02310731","PreservedSpecimen",NA,"Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin, H.S.|Soderstrom, T.R.",NA,"1964","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310731' target='other'> <mi>dwc_moreinfo</mi></a>","P02310731",NA,NA,"(Pohl) Engl.","Mato Grosso","Ca. 1km N.E. of Garapú.",NA,NA,"P02310731_01",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6531",NA
