"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","individualCount","relatedCatalogItem"
"48","2020-07-10 09:43:46-03","MBML","MBML-HERBARIO","20248",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","L. Kollmann/07-04-2003","Jomar G. Jardim; et al","1496","1998","02","04",NA,"Brasil","Bahia","Jussari","Rod. Jussari","-39.4953002929688","-15.1913995742798",NA,NA,NA,"Herbácea terrestre ca. 40cm alt. Folhas notadamente discolores, verde na face supeior e vinosa na face inferior. Flores brancas com ápice rosado. Frutos verde-claro.","MBML020248","MBML020248","21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-07-10 09:43:46-03","MBML","MBML-HERBARIO","20247",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","L. Kollmann/07-04-2003","F. Juchum; et al","48","2000","09","22",NA,"Brasil","Bahia","Uruçuca","Reserva Gregório Bondar","-39.2844009399414","-14.5930995941162",NA,NA,NA,"Herbácea ca. 90cm alt. Folhas discolores, com a face adaxial verde e abaxial púrpura. Flores femininas com cálice alvacento, flores masculinas em botões.","MBML020247","MBML020247","33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-07-10 09:43:46-03","MBML","MBML-HERBARIO","41512",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","L. Kollmann/18-09-2008","L. Kollmann","11189","2008","09","18",NA,"Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elephante","-40.4006004333496","-18.710599899292",NA,NA,NA,"Erva saxícola na sombra, folhas vináceas na face abaxial, flores brancas, floração em cultivo.","MBML041512","MBML041512","42400","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 11:53:37-03","UFPE","UFP","66615","PreservedSpecimen","Plantae",NA,"Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","Gregório, BS","Pessoa, E; Ferreira, SM; Rodrigues, AS","621","2011","07","24",NA,"Brasil","Bahia","Itagí",NA,"-40.022222","-14.276944",NA,NA,NA,"Erva terrestre com flores bege e frutos verdes.","UFP066615",NA,NA,NA,"2013","07","-40.022222","-14.276944","03",NA,NA,NA,NA
"52","2020-09-12 05:00:02-03","US","US","2810718","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"T. R. Soderstrom, G. F. Russell & J. Hage","2120","1976","4","4","South America - Neotropics","Brazil","Bahia",NA,"Itaju do colonia mun. (?), fazenda uruguayana & vicinity, 8 km s of santa cruz da victoria (santa cruz da vitória), mato cipo",NA,NA,"210","210",NA,NA,"US00313798","US00313798_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"53","2020-09-12 05:00:02-03","US","US","2830390","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"T. S. Santos & L. A. Mattos Silva","3159","1978","2","14","South America - Neotropics","Brazil","Bahia",NA,"Aurelino leal mun. (?), rod. br 101, trecho ubaitaba/itabuna, km 5 mata",NA,NA,NA,NA,NA,NA,"US00313792","US00313792_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"54","2020-09-12 05:00:02-03","US","US","2960398","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage, H. S. Brito & C. Argolo","1340","1981","9","16","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313799","US00313799_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"55","2020-09-12 05:00:02-03","US","US","2979029","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"A. M. Carvalho & G. L. Bromley","283","1980","9","21","South America - Neotropics","Brazil","Bahia","Buerarema","Estrada buerarema - pontal de ilheus, mata higrofila sul baiana","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,"US00324368","US00324368_01","14251","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"56","2020-09-12 05:00:02-03","US","US","3016605","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage, H. S. Brito & C. Argolo","1334","1981","9","15","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313795","US00313795_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"57","2020-09-12 05:00:02-03","US","US","3432833","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. Jardim, M. Weiers, G. Vetrice, H. Pengel & C. Dias","1496","1998","2","4","South America - Neotropics","Brazil","Bahia",NA,"Jussari Mun., Serro do Teimoso.","-39.58","-15.17","300","400",NA,NA,"US00713737","US00713737_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","2955792","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19472","1977","3","9","South America - Neotropics","Brazil","Bahia",NA,"Coastal zone, cepec, itabuna, quadra d, botanical reserve",NA,NA,NA,NA,NA,NA,"US00327541","US00327541_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","3080047","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"L. A. Mattos Silva, L. Andersson & M. Hagberg","2003","1986","2","19","South America - Neotropics","Brazil","Bahia",NA,"Itamaraju, fazenda pau-brasil, rodovia",NA,NA,NA,NA,NA,NA,"US00447481","US00447481_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","2991917","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"R. Callejas & E. B. Santos","1541","1983","10","27","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec, centro de pesquisas do cacau, km 22 da rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","50","50",NA,NA,"US00313788","US00313788_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"61","2020-09-12 05:00:02-03","US","US","3016603","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage & E. B. Santos","1086","1981","7","14","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313793","US00313793_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"62","2020-09-12 05:00:02-03","US","US","3016601","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"A. M. Carvalho, R. Callejas & L. A. Mattos Silva","2019","1983","11","3","South America - Neotropics","Brazil","Bahia","Itamaraju","Fazenda pau-brasil, between n km 5 da rodavia itamaraju/eunapolis, mato higrofila sul baiana region","-39.5311012268066","-17.0391998291016","160","160",NA,NA,"US00313789","US00313789_01","55932","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","3403860","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"A. M. Carvalho","6840","1999","9","25","South America - Neotropics","Brazil","Bahia",NA,"Jussari/ palmira, serra do teimoso",NA,NA,NA,NA,NA,NA,"US00651801","US00651801_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","2991920","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"A. M. Carvalho, R. Callejas & L. A. Mattos Silva","2019","1983","11","3","South America - Neotropics","Brazil","Bahia","Itamaraju","Fazenda pau-brasil, between n km 5 of rodovia itamaraju & eunapolis, mata higrofila sul baiana region","-39.5311012268066","-17.0391998291016","160","160",NA,NA,"US00313787","US00313787_01","55932","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","3016602","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage, T. S. Santos & S. Vinha","1055","1981","7","7","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313790","US00313790_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","3016604","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage","954","1981","6","10","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313794","US00313794_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","3459105","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"P. Flaschi, J. A. Kallunki, T. S. Santos, S. C. Sant'Ana & J. L. Paixão","1203","2002","12","1","South America - Neotropics","Brazil","Bahia","Jussari","Jucari, Estrada Jussari-Palmira, entrada a esquerda.","-39.5286","-15.1581",NA,NA,NA,NA,"US00810029","US00810029_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","3016610","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. L. Hage & H. S. Brito","1269","1981","9","2","South America - Neotropics","Brazil","Bahia","Ilhéus","Area do cepec (centro de pesquisas do cacau), km 22 rodovia ilheus/itabuna (br 415), mato higrofila sul baiana region","-39.0494003295898","-14.7889003753662","150","150",NA,NA,"US00313791","US00313791_01","61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2850056","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"S. A. Mori & J. A. Kallunki","10071","1978","5","6","South America - Neotropics","Brazil","Bahia","Itabuna","Near 3 km nw of jucari, mato higrofila sul baiana region","-39.2803001403809","-14.7855997085571","200","200",NA,NA,"US00313796","US00313796_01","30592","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","3241469","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"J. A. Kallunki, J. R. Pirani, W. W. Thomas & T. S. Santos","437","1993","2","4","South America - Neotropics","Brazil","Bahia",NA,"Nw of jussari","-39.5333","-15.1333",NA,NA,NA,NA,"US00427836","US00427836_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","3403859","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"A. M. Carvalho, J. Jardim, S. C. Sant' Ana & J. L. Paixão","6858","2000","5","6","South America - Neotropics","Brazil","Bahia",NA,"Jussari, reserva particular do patrimonio natural","-39.5311","-15.3211",NA,NA,NA,NA,"US00651802","US00651802_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","2979033","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A. DC.",NA,"L. A. Mattos Silva & H. S. Brito","662","1979","8","30","South America - Neotropics","Brazil","Bahia","Itamaraju","Fazenda pau-brasil, ca. 5 km nw of itamaraju, mato higrofila sul baiana","-39.5311012268066","-17.0391998291016",NA,NA,NA,NA,"US00313797","US00313797_01","55932","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"73","2020-09-02 16:21:50-03","Cenargen","CEN","51792","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","B. S. Gregório","Everton Seara Bonfim- Pau-Brasil","2","2002","12","06",NA,"Brasil","BA","ITAPEBI","Fazenda Palmeiras, na área da hidrelétrica.","-39.628611","-15.946944","120","120","Exsicatas","Flor verde-esbranquiçada. Doação do Banco Genético do Pau Brasil. Registro (nº 1336). Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00051792","CEN00051792",NA,NA,"2013","07","-39.628611","-15.946944",NA,NA,NA,"2",NA
"74","2019-11-13 11:16:39-03","USP","SPF","157764","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","Gregório, BS","Fiaschi, P","1063","2002","09","18",NA,"Brasil","Bahia","Jussari",NA,"-39.566667","-15.133333",NA,NA,NA,NA,"SPF00157764",NA,NA,NA,"2012","09","-39.566667","-15.133333",NA,NA,NA,NA,NA
"75","2019-11-13 11:16:39-03","USP","SPF","157766","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","Gregório, BS","Fiaschi, P","1203","2002","12","01",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.528611","-15.158056",NA,NA,NA,NA,"SPF00157766",NA,NA,NA,"2012","09","-39.528611","-15.158056",NA,NA,NA,NA,NA
"76","2019-11-13 11:16:39-03","USP","SPF","81533","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","Wasshausen, DC","Kallunki, JA","437","1993","02","04",NA,"Brasil","Bahia","Jussari",NA,"-39.533333","-15.133333",NA,NA,NA,NA,"SPF00081533",NA,NA,NA,"1993",NA,"-39.533333","-15.133333",NA,NA,NA,NA,NA
"77","2019-10-07 09:24:01-03","UEFS","HUEFS","185645","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","B.S.Gregório","Harley, R.M.","19472","1977","03","09",NA,"Brasil","Bahia","Itabuna","CEPEC, coastal zone. Quadra D, reserva botânica.","-39.233333","-14.75",NA,NA,NA,NA,"HUEFS0185645","HUEFS0185645",NA,NA,"2013","03","39W14'","14S45'",NA,"Rosanae",NA,NA,NA
"78","2019-10-07 09:24:01-03","UEFS","HUEFS","190647","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Kollmann, L.","12104","2010","12","07",NA,"Brasil","Bahia","Itamaraju","Monte Pescoço.","-39.577778","-16.989722",NA,NA,NA,NA,"HUEFS0190647","HUEFS0190647",NA,NA,NA,NA,"39W34'40''","16S59'23''",NA,"Rosanae",NA,NA,NA
"79","2019-10-07 09:24:01-03","UEFS","HUEFS","216177","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Gregório, B.S.","231","2013","03","20",NA,"Brasil","Bahia","Ilhéus","Quadra G do CEPEC.","-39.233889","-14.755833",NA,NA,NA,NA,"HUEFS0216177","HUEFS0216177",NA,NA,NA,NA,"39W14'2''","14S45'21''",NA,"Rosanae",NA,NA,NA
"80","2019-10-07 09:24:01-03","UEFS","HUEFS","216185","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Gregório, B.S.","239","2013","05","11",NA,"Brasil","Bahia","Itamaraju","Fazenda Pau-Brasil.","-39.55","-17.016667",NA,NA,NA,NA,"HUEFS0216185","HUEFS0216185",NA,NA,NA,NA,"39W33'0''","17S1'0''",NA,"Rosanae",NA,NA,NA
"81","2019-10-07 09:24:01-03","UEFS","HUEFS","217910","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Santos, A.P.B.","62","2015","01","15",NA,"Brasil","Bahia","Jussari","Reserva Serra do Teimoso, trilha do jequitibá.","-39.531111","-15.154444",NA,NA,NA,NA,"HUEFS0217910","HUEFS0217910",NA,NA,NA,NA,"39W31'52''","15S9'16''",NA,"Rosanae",NA,NA,NA
"82","2019-10-07 09:24:01-03","UEFS","HUEFS","54398","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.","B.S.Gregório","Oliveira, R.P.","740a","2001","09","01",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,"Mata Higrófila sul-baiana.","HUEFS0054398","HUEFS0054398",NA,NA,"2010","09","39W35'","15S10'",NA,"Rosanae",NA,NA,NA
"83","2019-10-07 09:24:01-03","UEFS","HUEFS","5927","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Hage, J.L.","954","1981","06","10",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","50","50",NA,NA,"HUEFS0005927","HUEFS0005927","61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"84","2019-10-07 09:24:01-03","UEFS","HUEFS","2950","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Hage, J.L.","1340","1981","09","16",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662","50","50",NA,NA,"HUEFS0002950","HUEFS0002950","61245","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"85","2019-10-07 09:24:01-03","UEFS","HUEFS","5654","PreservedSpecimen","Plantae","Angiospermae","Cucurbitales","Begoniaceae","Begonia","bahiensis","Begonia bahiensis","A.DC.",NA,"Carvalho, A.M.de","2019","1983","12","03",NA,"Brasil","Bahia","Itamaraju",NA,"-39.5311012268066","-17.0391998291016","160","160",NA,NA,"HUEFS0005654","HUEFS0005654","55932","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"86","2019-09-04 19:55:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"87","2020-07-23 11:59:43-03","CEPLAC","CEPEC","141357","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"Sem Informação","L. Kollmann","12885","2014","03","26",NA,"Brasil","Bahia","ILHÉUS","CEPLAC, Quadra D","-39.220833","-14.7725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W13'15","14S46'21",NA,NA,NA,NA,NA
"88","2020-07-23 11:59:43-03","CEPLAC","CEPEC","18762","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"L. B. Smith","L. A. Mattos-Silva","662","1979","10","30",NA,"Brasil","Bahia","ITAMARAJÚ","Faz. Pau-brasil, ca. 5Km NW de Itamarajú","-39.55","-17.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W33'","17S1'",NA,NA,NA,NA,"27/02/1985"
"89","2020-07-23 11:59:43-03","CEPLAC","CEPEC","21806","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"T. S. dos Santos","R. M. Harley","19472","1977","03","09",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.233333","-14.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W14'","14S45'",NA,NA,NA,NA,"30/12/1981"
"90","2020-07-23 11:59:43-03","CEPLAC","CEPEC","25575","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"E. L. Jacques","R. M. Harley","20682","1980","01","26",NA,"Brasil","Bahia","IPIAÚ","Entre Ipiau/Ibirapitanga.","-39.833333","-14.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W50'","14S10'",NA,NA,NA,NA,"29/01/1996"
"91","2020-07-23 11:59:43-03","CEPLAC","CEPEC","80806","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"A. M. Amorim","J. G. Jardim","1752","1998","04","10",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/12/2003"
"92","2020-07-23 11:59:43-03","CEPLAC","CEPEC","88601","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"A. M. Amorim","J. G. Jardim","1496","1992","02","05",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. TeimosoRPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/12/2003"
"93","2020-07-23 11:59:43-03","CEPLAC","CEPEC","29956","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"E. L. Jacques","G. P. Lewis","753","1988","12","07",NA,"Brasil","Bahia","ITAMARAJÚ","Fazenda Pau-brasil.","-39.533333","-17.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'","17S3'",NA,NA,NA,NA,"29/01/1996"
"94","2020-07-23 11:59:43-03","CEPLAC","CEPEC","80826","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"A. M. Amorim","J. G. Jardim","1734","1998","04","10",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, ntrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,"30/12/2003"
"95","2020-07-23 11:59:43-03","CEPLAC","CEPEC","81462","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"E. L. Jacques","A. M. Amorim","2309","1985","11","23",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada a 7,5Km da Rod. Jussari/Palmira. Faz. Teimoso. RPN Serra do Teimoso.","-15.158056","-39.528611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15W9'29","39S31'43",NA,NA,NA,NA,"30/12/1998"
"96","2020-07-23 11:59:43-03","CEPLAC","CEPEC","60909","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"E. L. Jacques","J. A. Kallunki","437","2006","01","05",NA,"Brasil","Bahia","JUSSARÍ","Ca. 7Km ao NW cidade, Rod. p/ Palmira, Faz. Sto. Antonio.","-39.533333","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'","15S8'",NA,NA,NA,NA,"29/01/1996"
"97","2020-07-23 11:59:43-03","CEPLAC","CEPEC","76844","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"E. L. Jacques","W. W. Thomas","11544","1998","09","18",NA,"Brasil","Bahia","PAU BRASIL","11.1Km ao W cidade, Rod. p/ Água Vermelha, 1,75Km ao S Rod. p/ Faz. Ney Ferreira.","-39.700278","-15.380833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W42'1","15S22'51",NA,NA,NA,NA,"06/11/1998"
"98","2020-07-23 11:59:43-03","CEPLAC","CEPEC","81534","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"A. M. Amorim","W. W. Thomas","11947","2000","02","02",NA,"Brasil","Bahia","JUSSARÍ","Ca. 2,5Km ao N de Palmira, na Rod. Palmira Itajú do Colôia/Itapé, Faz. São Roque.","-39.566667","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W34'","15S8'",NA,NA,NA,NA,"30/12/2003"
"99","2020-07-23 11:59:43-03","CEPLAC","CEPEC","84209","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"A. M. Amorim","A. M. de Carvalho","6858","1993","06","08",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso, entrada a 7,5Km na Rod. Jussari/Palmira, Faz. Teimoso, 1,7Km da entrada.","-39.531111","-15.154444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,"30/12/2003"
"100","2020-07-23 11:59:43-03","CEPLAC","CEPEC","93806","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","bahiensis","Begonia bahiensis",NA,"B. de S. Gregório","P. Fiaschi","1063","2002","09","18",NA,"Brasil","Bahia","JUSSARÍ","Fazenda São Roque, 2,5Km ao N da entrada de Palmira a Itajú do Colônia.","-39.566667","-15.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W34'","15S8'",NA,NA,NA,NA,"19/04/2012"
