"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","typeStatus","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem"
"47","2019-11-21 14:44:58-03","UFJF","CESJ","32535","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.G. Silveira; M.L.G. Lisboa","s.n.","1993",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"CESJ032535",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-21 14:44:58-03","UFJF","CESJ","27909","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","M.L.G. Lisboa; R.G. Silveira","s.n.","1993","07",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore ca. 10m alt. Frutos imaturos.","CESJ027909",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-21 14:44:58-03","UFJF","CESJ","32517","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.G. Silveira; M.L.G. Lisboa","s.n.","1993",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"CESJ032517",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-11-21 14:44:58-03","UFJF","CESJ","36405","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.D. Meireles; E.D. Silva","s.n.","2000","12","07","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"CESJ036405",NA,"auto",NA,"P.O. Garcia","2006","10","19",NA,NA,NA,NA,NA,NA,NA
"51","2019-11-21 14:44:58-03","UFJF","CESJ","47631","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","T. Mota; V. Belchior; L. Menini Neto; F.R.G. Salimena","49","2006","08","16","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore ca. 5m. Borda de mata. Frutos imaturos verdes.","CESJ047631",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:44:58-03","UFJF","CESJ","14996","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","J.A. Silva","s.n.","1977","03","01","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-43.3502998352051","-21.7642002105713","36144",NA,NA,"N.v.: Pessegueiro do mato. Árvore de médio porte, 6 a 8m, flores brancas, localizada à margem da mata.","CESJ014996",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:44:58-03","UFJF","CESJ","14343","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Krieger","CESJ14343","1976","10","02","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Sítio da Divina Providência","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore de 8 a 10 m, com frutos submaduros. Material na carpoteca.","CESJ014343",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:44:58-03","UFJF","CESJ","10005","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Krieger; Marilene","CESJ10005","1971","02","07","América do Sul","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807","14056",NA,NA,"Árvore grande, flores creme.","CESJ010005",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:44:58-03","UFJF","CESJ","30913","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.G. Silveira; F.R.G. Salimena; L.G. Canani; K. Oliveira; C.A.N. Ribeiro","s.n.","1996","09","14","América do Sul","Brasil","Minas Gerais","Rio Preto","UHE de Mello, área diretamente afetada (ce 13)","-43.8278007507324","-22.0891990661621","20815",NA,NA,"Frutos verdes, árvore com 8m alt.","CESJ030913",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:44:58-03","UFJF","CESJ","338","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Krieger","CESJ338","1941",NA,NA,"América do Sul","Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273","53584",NA,NA,"Árvore com flores esbranquiçadas, na mata.","CESJ000338",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-30 18:32:51-03","UFJF","CESJ","33649","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","F.S. Araújo","69","2001","06","09","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, estrada para a vila (fazenda que antecede a do Engenho)","-43.895472","-21.743694",NA,NA,NA,"Árvore ca. 5m, frutos maduros. Borda de mata.","CESJ033649",NA,NA,NA,"M.S. Ferrucci","2010",NA,NA,"-43.895472","-21.743694",NA,NA,NA,NA,NA
"58","2019-11-21 14:44:58-03","UFJF","CESJ","34639","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.F.A. Fazza; P.O. Costa; M.A. Manhães; F. Magalhães","33","2001","08","29","América do Sul","Brasil","Minas Gerais","Coronel Pacheco","Fazenda do Continente","-43.2655982971191","-21.5877990722656","10350",NA,NA,"Árvore ca. 9m. Frutos verdes. Na borda da mata.","CESJ034639",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:44:58-03","UFJF","CESJ","31487","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.D. Meireles; P. Siranka; L.F. Fazza; L. Fernandes","s.n.","2000","11","18","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Ramo caído no chão da mata com frutos verdes.","CESJ031487",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 14:44:58-03","UFJF","CESJ","33873","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.M. Castro; L.S. Fermandes; V.R. Scalon","505","2001","07","07","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Árvore na mata ciliar na borda do curso d'água. Frutos maduros verdes.","CESJ033873",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:44:58-03","UFJF","CESJ","36228","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.C. Forzza; B.K.S. Franco","2055","2002","01","26","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Árvore 10m alt. Folíolos levemente discolores. Flores com cálice verde; corola alva; filetes alvos, anteras amarelas.","CESJ036228",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-11-21 14:44:58-03","UFJF","CESJ","37993","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","B.K.S. Franco; R.C. Forzza; L.D. Meireles; L.C.B. Antunes","75","2002","06","16","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Árvore ca. 9m alt., próximo a curso d#?#'agua. Folhas discolores. Frutos imaturos verdes.","CESJ037993",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-21 14:44:58-03","UFJF","CESJ","40682","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","A.S.M. Valente; F.R.G. Salimena; P.H. Nobre","320","2003","09","20","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Árvore ca. 8m, no pasto. Semente negra com arilo amarelo.","CESJ040682",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:44:58-03","UFJF","CESJ","41340","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","A.S.M. Valente; L.C.S. Assis; R.M. Castro; M.O.D. Pivari","325","2004","01","30","América do Sul","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373","11991",NA,NA,"Árvore ca. 4m na borda da mata. Cálice verde, corola alva. Flores masculinas e femininas comcomitantes. Gineceu esverdeado.","CESJ041340",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:44:58-03","UFJF","CESJ","9062","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Krieger","CESJ9062","1970","09","03","América do Sul","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore, frutos maduros. Material exclusivo da carpoteca.","CESJ009062",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:44:58-03","UFJF","CESJ","51689","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Menini Neto; T.M. Machado, IACosta, B","627","2008","08","30","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore, ca. 10m alt., no interior da mata, frutos maduros amarelos.","CESJ051689",NA,"auto",NA,"D.S. Pifano","2012","03","21",NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:44:58-03","UFJF","CESJ","57581","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","F.R.G. Salimena; L. Menini Neto; P.H. Nobre; J.H.C. Ribeiro","3221","2011","02","25","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Trilha da Divisa, saindo da Ponte. Próximo ao portão.","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore 6m, flores alvas.","CESJ057581",NA,"auto",NA,"D.S. Pifano","2012","03","21",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:44:58-03","UFJF","CESJ","48918","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. Menini Neto; M.A. Manhães; A.L. Santiago","402","2007","05","11","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Arvoreta, no interior da mata, sub-bosque, semi-escandente, frutos creme.","CESJ048918",NA,"auto",NA,"D.S. Pifano","2012","03","21",NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:44:58-03","UFJF","CESJ","32660","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","R.G. Silveira; M.L.G. Lisboa","s.n.","1993",NA,NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"CESJ032660",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:44:58-03","UFJF","CESJ","37425","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","D.S. Pifano","362","2002","05","24","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore ca. 12m no interior da mata no sentido da borda. Planta heliófila. Frutos imaturos verdes e maduros marrons.","CESJ037425",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:44:58-03","UFJF","CESJ","23904","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","B.B.S. Coelho","MMP196","1988","03","11","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713","36144",NA,NA,"N.v.: Camboatan. Árvore de casca lisa, cinza claro, com sulcos transversais e leves estrias longitudinais, com 10m alt. e 16cm de diâmetro.","CESJ023904",NA,"auto",NA,"M.S. Ferrucci","1988","03","11",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:44:58-03","UFJF","CESJ","42575","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","F.R.G. Salimena; G.T.M. Barino; R.C. Cunha; A.F. Cabral; I.L. Rodrigues","1258","2004","03","19","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Parque da Lajinha","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Arvoreta ca. 3,5m. Frutos castanhos maduros.","CESJ042575",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:44:58-03","UFJF","CESJ","55711","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","F.M.F. Viana","178","2006","07","15","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Parque Municipal da Lajinha","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Árvore ca. 7m, com frutos imaturos, borda da mata.","CESJ055711",NA,"auto",NA,"M.S. Ferrucci","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:44:58-03","UFJF","CESJ","47189","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","P.O. Garcia","s.n.","2004","01",NA,"América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Arvoreta, ca. 4m, em clareira próxima ao bairro São Pedro com frutos amarelos e verdes, quando abertos expondo a semente de cor negra com arilo amarelo.","CESJ047189",NA,"auto",NA,"P.O. Garcia","2005","11","15",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:44:58-03","UFJF","CESJ","44285","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","B.K.S. Franco","s.n.","2000","04","06","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713","36144",NA,NA,NA,"CESJ044285",NA,"auto",NA,"P.O. Garcia","2005","06","08",NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:44:58-03","UFJF","CESJ","36400","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L. D. Meireles; E.D. Silva","s.n.","2000","12","07","América do Sul","Brasil","Minas Gerais","Juiz de Fora","Reserva Biologica de Santa Cândida","-43.3502998352051","-21.7642002105713","36144",NA,NA,"Arvoreta, 5m, na borda da mata.","CESJ036400",NA,"auto",NA,"P.O. Garcia","2006","10","19",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:44:58-03","UFJF","CESJ","53844","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","J.H.C. Ribeiro; F.S. Souza; J.A. Oliveira","168","2009","07","16","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra. Estrada para a Cachoeira do Véber.","-43.793098449707","-21.8425006866455","30417",NA,NA,"Arvoreta, 3m, no campo rupestre degradado. Frutos imaturos verdes.","CESJ053844",NA,"auto",NA,"G.V.Somner","2010","05","27",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:44:58-03","UFJF","CESJ","49417","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.B.V. Matta; L. Menini Neto","2","2007","05","12","América do Sul","Brasil","Minas Gerais","Matias Barbosa","Área Verde","-43.3194007873535","-21.8691997528076","10884",NA,NA,"Árvore ca. 4m; botões verde claro","CESJ049417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:44:58-03","UFJF","CESJ","49420","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.B.V. Matta; L. Menini Neto","5","2007","05","12","América do Sul","Brasil","Minas Gerais","Matias Barbosa","Área Verde","-43.3194007873535","-21.8691997528076","10884",NA,NA,"Árvore entre 4 - 5 m; folha discolor; caule castanho avermelhado","CESJ049420",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:44:58-03","UFJF","CESJ","44844","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","L.M. Versieux; T.C.Spósito","59","2001","09","20","América do Sul","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Centro de Educação Ambiental da MBR. Lat.: 19º59'05S; Lon.: 43º52'56W; Alt.: ca. 850m.","-43.8466987609863","-19.9855995178223","29211",NA,NA,"Em floresta estacional semidecídua montana. Arbóreo.","CESJ044844",NA,"auto",NA,"R.L.G. Coelho","2009","09","25",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:44:58-03","UFJF","CESJ","41305","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","F.R.G. Salimena; P.H. Nobre; O.J. Bastos Neto","1204","2003","11","15","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Fazenda da Tiririca.","-43.8278007507324","-22.0891990661621","20815",NA,NA,"Árvore, ca. 6m alt., borda de mata, presença de frutos.","CESJ041305",NA,"auto",NA,"G.V.Somner","2010","05","27",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:44:58-03","UFJF","CESJ","62977","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","B.E. Conde","253","2013","05","15","América do Sul","Brasil","Minas Gerais","Santos Dumont","São Sebastião da Boa Vista","-43.5525016784668","-21.4566993713379","25699",NA,NA,"Árvore lenhosa amarronzada, com folhas levemente falciformes, obtusas com bordas revolutas. Vagens orbiculares com ápice sagitado, marrons revolutos.","CESJ062977",NA,"auto",NA,"B.E. Conde","2013","05","20",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:44:58-03","UFJF","CESJ","40474","PreservedSpecimen","Plantae","Angiosperma",NA,"Sapindaceae","Cupania","ludowigi","Cupania ludowigi","Somner & Ferrucci","A.S.M. Valente; K. Almeida; R.O. Garcia; D.S. Pifano; R.M. Castro","252","2003","02","12","América do Sul","Brasil","Minas Gerais","São João Nepomuceno","Serra dos Núcleos","-43.0106010437012","-21.5400009155273","20981",NA,NA,"Arvoreta ca. 4,5m, na borda da mata. Cálice verde, corola alva. Ramos terminais avermelhados.","CESJ040474",NA,"auto",NA,"G.V. Somner","2010","05","27",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:25:43-03","UNICAMP","UEC","147048","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Aguirre, GH; et al.","189","2005",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC159841","UEC159841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:25:43-03","UNICAMP","UEC","149081","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Aguirre, GH; et al.","s.n.","2005",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC159843","UEC159843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:25:43-03","UNICAMP","UEC","149082","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Aguirre, GH; et al.","s.n.","2005",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,"UEC159838","UEC159838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:40:42-03","UNICAMP","UEC","153403","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Silva, AF; Capellari Jr, L","1458","1986","07","21",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,NA,NA,"Árvore de 20m, frutos de cor verde, casca pêssego, lenho creme, súber aspero com fissuras superficiais.; Mata da reserva.","UEC060892","UEC060892",NA,"paratypus","Ferrucci, MS","2002","10","27","-45.9375","-23.075",NA,NA,NA,NA,NA
"88","2021-03-01 16:40:42-03","UNICAMP","UEC","54376","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Silva, AF; Capellari Jr, L","1413","1986","03","20",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 20m, frutos imaturos de cor verde, casca castaneo-alaranjada, lenho branco, súber liso com protuberância horizontais esparsas, seiva aquosa maios ou menos abundante.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:40:42-03","UNICAMP","UEC","54446","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Silva, AF; Capellari Jr, L","1374B","1986","01","12",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,NA,NA,"Árvore até 20m, flores creme, casca castaneo-alaranjada, lenho creme.; Mata da reserva.","UEC060889","UEC060889",NA,"paratypus","Ferrucci, MS","2002","10","27","-45.9375","-23.075",NA,NA,NA,NA,NA
"90","2021-03-01 16:40:42-03","UNICAMP","UEC","54451","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Silva, AF; Capellari Jr, L","1371","1986","01","12",NA,"Brazil","São Paulo","São José dos Campos","Reserva Florestal da Boa Vista","-45.9375","-23.075",NA,NA,NA,"Árvore até 25m, flores de branco a creme, casca laranja, lenho creme, súber com fissuras superficiais.","UEC159840","UEC159840",NA,NA,"Ferrucci, MS","2003",NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA
"91","2021-03-01 16:40:42-03","UNICAMP","UEC","88372","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Sommer & Ferrucci","Silva, AF; Capellari Jr, L","1413","1986","03","20",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Árvore de 20m, frutos imaturos de cor verde, casca castaneo-alaranjada, lenho branco, súber liso com protuberância horizontais esparsas, seiva aquosa maios ou menos abundante.","UEC159839","UEC159839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-26 12:51:17-03","UFPB","JPB","57894","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Nusbaumer, L; Ammann, M","4064","2014","05","18","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, Localité de Quebrangulo.","-36.450136","-9.24017",NA,"700",NA,"; HABITAT: Forêt ombrophile submontagnarde de plaeau, petite arête, forêt partiellement dégradée; DESC: arbre, 20 m, 25 cm DBH; fr. vert en forme de cSur, recouvert de duvet roux, apiculé à l'apex, dans l'échancrure du cSur, déhiscent","JPB0057894",NA,NA,NA,"Pereira, LA","2016","05","10","-36.450136","-9.24017","700",NA,NA,NA,NA
"93","2020-04-22 16:24:55-03","UFPB","JPB","51937","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapindaceae","Cupania","ludowigii","Cupania ludowigii","Somner & Ferrucci","Pereira, LA; Amorim, BS; Costa-Lima, JL; Chagas, MA","365","2012","04","25","Southern America","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada","-36.4710998535156","-9.31888961791992","16583",NA,NA,"; DESC: Árvore ca. De 12m de altura. Frutos bilobados.","JPB0051937",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
