"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","month","day","locality","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","00979299","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","G. M. Araújo","537","South America","Brazil","Minas Gerais","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081797' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979299","NY00979299_01",NA,"1989","10","30","Estação Ecológica do Panga, Uberlândia","-48.2769","-18.9186",NA,"Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","634091","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","J. H. Langenheim","5641","South America","Brazil","Bahia","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634091",NA,"stilbocarpa","1969","10","25","Fazenda Pradoce, 12 km W. Vitória da Conquista","-40.8392","-14.8661",NA,"Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","1162579","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","C. A. Cid Ferreira","8906","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373869' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162579","NY01162579_01",NA,"1987",NA,NA,"Estrada da Serra do Balateiro a 3 Km da Vila Campo Novo","-63.65","-10.583333","J. W. Grimes","Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","470620","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.",NA,NA,"South America","Brazil","Rio de Janeiro","sheet","Garden number I.F. 19. Was planted in 1870/1/ Alive in May 1941. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470620","NY00470620_01","stilbocarpa","1941","05","19",NA,"-43.2075","-22.9031","Y.- T. Lee; J. H. Langenheim","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1182824","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","M. F. F. da Silva","1017","South America","Brazil","Maranhão","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1409738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182824","NY01182824_01",NA,"1983","04","05","Faz. AGRIPEC-VARIG, caminho para o Rio Mutum; margem esquerda do Rio Pindaré.","-45.6581","-3.9633","J. W. Grimes","Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1171003","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","W. Milliken","822","South America","Brazil","Roraima","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171003","NY01171003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1171002","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","W. Milliken","821","South America","Brazil","Roraima","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370519' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171002","NY01171002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1281353","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","W. da Silva","7","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1687682' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281353","NY01281353_01",NA,"2000","03","19","Trilha do deserto.","-43.4511","-22.7592",NA,"Nova Iguaçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","1161280","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","M. G. da Silva","2412","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161280","NY01161280_01 NY01161280_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2016-10-01 03:46:00-03","NY","NYBG","02676242","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril",NA,"H. García-Barriga","18549","South America","Colombia","Meta","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2963764' target='other'> <mi>dwc_moreinfo</mi></a>","NY02676242","NY02676242_01",NA,"1965","09","26","Llanos Orientales; Santoya, río Meta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","1162575","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","B. V. Rabelo","1993","South America","Brazil","Amapá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372270' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162575","NY01162575_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","1162600","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","W. A. Archer","7559","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371924' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162600","NY01162600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","1161285","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","P. B. Cavalcante","2359","South America","Brazil","Pará","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371490' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161285","NY01161285_01 NY01161285_02 NY01161285_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00979395","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","R. R. de Santos","R1231","South America","Brazil","Mato Grosso","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979395","NY00979395_01","stilbocarpa","1968","05","01","2 km N of the Base Camp of the Expedition. (Base Camp close to the Xavantina - São Felix road).","-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1171001","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","M. G. da Silva","1224","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371897' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171001","NY01171001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00979394","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","G. C. G. Argent","6448","South America","Brazil","Mato Grosso","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979394","NY00979394_01","stilbocarpa","1967","09","20","c. 6 km S of Xavantina near R. & A. transect.","-52.23","-14.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","470661","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","B. Dubs","2038","South America","Brazil","Mato Grosso","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526240' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470661","NY00470661_01","stilbocarpa","1995","12","29","Serra das Araras, BR-364, Km 700, ca 25 km SE of Cáceres, road to Estaçao Rep. Embratel Boi Morto","-57.55","-16.25","B. Dubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00979247","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","H. S. Irwin","26268","South America","Brazil","Minas Gerais","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979247","NY00979247_01",NA,"1970","02","07","Serra da Anta, summit of chapada, ca. 10 km S.E. of Paracatu","-46.80175","-17.2787","Y.- T. Lee","Paracatu","675","675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","470651","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","R. M. Harley","16752","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526238' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470651","NY00470651_01","stilbocarpa","1974","03","05","3 km NW of Lagoinha (5.5 km SW of Delfino) on the side road to Minas do Mimoso","-41.27","-10.45","G. P. Lewis; J. S. Page",NA,"640","640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","1162586","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","N. T. da Silva","1339","South America","Brazil","Amapá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372295' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162586","NY01162586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00979371","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","S. A. Mori","16834","South America","Brazil","Mato Grosso","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082633' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979371","NY00979371_01","stilbocarpa","1984","07","15","Cuiabá-Jaciara H'wy, 71 km E of Cuiabá, 9 km W of São Vicente.","-56.0967","-15.5961",NA,"Cuiabá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","00979329","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","G. T. Prance","29906","South America","Brazil","Maranhão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979329","NY00979329_01",NA,"1985","11","28","Road between Barreirinhas and Urbano Santos, 10 km W from Sobradinho","-42.8264","-2.7469","R. C. Barneby","Barreirinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2016-09-27 06:28:00-03","NY","NYBG","02676240","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril",NA,"I. Cabrera-Rodríguez","2630","South America","Colombia","Vichada","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2963760' target='other'> <mi>dwc_moreinfo</mi></a>","NY02676240","NY02676240_01",NA,"1978","02","14","Claviotas; margen izquierda del Rio Vichada; bosque primario, Suelos no inundables",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2016-09-30 15:20:00-03","NY","NYBG","02144597","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril",NA,"M. F. Simon","1563","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2325149' target='other'> <mi>dwc_moreinfo</mi></a>","NY02144597","NY02144597_01",NA,"2012","06","26","Fragmento florestal próximo à margem direita do Rio Jaci-Paraná, 1.5 km ao sul da BR-364. Linha de transmissão Jirau - Porto Velho.","-64.3936","-9.2719",NA,"Porto Velho","89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","1162595","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","I. L. do Amaral","38","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373866' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162595","NY01162595_01",NA,"1982",NA,NA,"Rio Solimões, margem direita, lago Tefé, Vila Nogueira","-64.7806","-3.3008","R. S. Cowan","Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-09-30 02:04:00-03","NY","NYBG","1171005","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril",NA,"D. C. Daly","3944","South America","Brazil","Amapá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1372299' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171005","NY01171005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1161277","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","C. E. Calderón","2527","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371098' target='other'> <mi>dwc_moreinfo</mi></a>","NY01161277","NY01161277_01 NY01161277_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","470654","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril stilbocarpa","(Hayne) Y.T.Lee & Langenh.","J. H. Langenheim","5642","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=526245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470654","NY00470654_01","stilbocarpa","1969","10","25","Fazenda Pradoce, 12 km W. Vitória da Conquista","-40.8392","-14.8661",NA,"Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","01045993","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","T. S. dos Santos","1447","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1192629' target='other'> <mi>dwc_moreinfo</mi></a>","NY01045993","NY01045993_01",NA,"1971","01","29","São Josê, BR 101. Burundanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","1162591","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.",NA,"5611","South America","Brazil","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373862' target='other'> <mi>dwc_moreinfo</mi></a>","NY01162591","NY01162591_01",NA,"1969",NA,NA,"Rio Negro, in front (south side) Ilha do Camaleão.",NA,NA,"Y.- T. Lee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00979302","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","M. F. F. da Silva","1017","South America","Brazil","Maranhão","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1081806' target='other'> <mi>dwc_moreinfo</mi></a>","NY00979302","NY00979302_01",NA,"1983","04","05","Faz. AGRIPEC-VARIG, caminho para o Rio Mutum; margem esquerda do Rio Pindaré.","-45.6581","-3.9633",NA,"Santa Luzia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1171014","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.",NA,"5593","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1373867' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171014","NY01171014_01",NA,"1969",NA,NA,"Botanical Gardens, Museu Goeldi.","-48.4765479","-1.4534887",NA,"Belém",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","470650","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Hymenaea","courbaril","Hymenaea courbaril","L.","L. Riedel","D/600","South America","Brazil","Rio de Janeiro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=77075' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470650","NY00470650_01",NA,"1823",NA,NA,"Guaribu, Prov. Rio Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
