"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","sex"
"49","2009-07-17 14:16:00-03","MO","MOBOT","1890736","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Thomas B. Croat|Lynn P. Hannon","Croat 88389","2003","5","1","South America","Ecuador","Imbabura",NA,"Along road between Apuela and Selva Alegre, 8.3 Km S of Apuela, along cut-off-road to Vacas Galindo just after bridge over Río Cristo, along small stream near bridge.","-78.565","0.31611","1318.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"1156","6",NA,NA
"50","2014-04-04 05:52:00-03","MO","MOBOT","1913141","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 17866","2003","6","29","South America","Peru","Pasco","Oxapampa","Parque Nacional Yanachaga, El Huampal. Primary montane forest.","-75.56666","-10.18333","1200.00000000",NA,NA,NA,NA,NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"327","6",NA,NA
"51","2010-04-15 09:01:00-03","MO","MOBOT","2174028","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","M. Kessler|et al.","Kessler 8596",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"52","2009-10-24 13:47:00-02","MO","MOBOT","2442835","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|B. Cariglino|C. Macluf|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Zuloaga 7476","2002","11","11","South America","Argentina","Jujuy","Ledesma","Parque Nacional Calilegua, Ruta Provincial 83, camino de Libertador General San Martín a Valle Grande","-64.85","-23.68333","1100.00000000",NA,NA,NA,NA,NA,"Ponce, M. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2009-10-24 13:47:00-02","MO","MOBOT","2442851","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Fernando O. Zuloaga|Manuel J. Belgrano|M.C. Bisio|B. Cariglino|C. Macluf|M.I. Martín|J.P. Ramos Giacosa|J. Winter","Zuloaga 7478","2002","11","11","South America","Argentina","Jujuy","Ledesma","Parque Nacional Calilegua, Ruta Provincial 83, camino de Libertador General San Martín a Valle Grande","-64.85","-23.68333","1100.00000000",NA,NA,NA,NA,NA,"Ponce, M. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2009-09-29 11:43:00-03","MO","MOBOT","2732306","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","H. van der Werff","van der Werff 20206","2005","5","18","South America","Peru","Pasco","Oxapampa","Distr. Huancabamba. Quebrada Tunqui. Disturbed lower montane forest, no tree ferns.","-75.34083","-10.18222","1400.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"389","5",NA,NA
"55","2011-06-08 17:17:00-03","MO","MOBOT","27543","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","L.B. Holm-Nielsen|et al.","Holm-Nielsen 26311","1980","9","20","South America","Ecuador","Napo",NA,"Creek 3 km NW of Borja. Montane forest.","-77.83333","-0.4","1825.00000000",NA,NA,NA,NA,NA,"A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","27553","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Filskov, Per|Søndergaard, Martin|Gregersen, I.","Filskov 37118","1981","11","9","South America","Ecuador","Pichincha",NA,"Nanegalito, 2 km along road to Nanegal. Mountain forest between road and Río Alamví.","-78.68333","0.13333","1200.00000000","1400.00000000",NA,NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","27570","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","L.B. Holm-Nielsen|S. Jeppesen","Holm-Nielsen 295","1968","6","3","South America","Ecuador","Tungurahua",NA,"Montana Woma.","-78.36666","-1.38333","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","3377616","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","A.H.G. Alston","Alston 224","1938","12",NA,"South America","Venezuela","Aragua",NA,"Parque Nacinal.",NA,NA,NA,NA,NA,NA,NA,NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2012-04-12 05:10:00-03","MO","MOBOT","2761402","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas","Fuentes Claros 9021","2005","6","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Carjata y rio Yana Lomas. Bosques con Juglans boliviana, sabanas y matorrales subandino superior estacionales. Plantas alcoholizadas.","-68.9","-14.57","1700.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"05-83","3",NA,NA
"60","2009-11-26 13:31:00-02","MO","MOBOT","2998313","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Luzmila Arroyo P.|M. Muñoz|F. Abasto|N. Ortuño|J. Hajdu|H. Pantoja","Arroyo Padilla 2956","2005","11","5","South America","Bolivia","Santa Cruz","Florida","Comunidad de Bella Vista, Sendero Quebrada el Fraile cerca del Chorro el Fraile. Bosque transicional con abundante Myrtaceas, Lauraceas y Capparidaceas.","-63.67305","-18.31194","1200.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","30003","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Elsa M. Zardini","Zardini 5951","1988","7","23","South America","Paraguay","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,"Zardini (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"88-59","2",NA,NA
"62","2015-06-12 05:56:00-03","MO","MOBOT","3299787","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Tatiana Arias|Carolina Gómez N.","Arias Garzón 50","2001","5","28","South America","Colombia","Antioquia","Amalfi",NA,"-75.15","6.81666","930.00000000",NA,NA,NA,NA,NA,"W. Rodriguez (HUA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2011-03-28 16:24:00-03","MO","MOBOT","3300265","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","H. Huaylla|Martha Serrano|E. Portal|Ariel Lliully|Jeaneth Villalobos","Huaylla 1609","2005","1","14","South America","Bolivia","Tarija","Arce","Reserva Nacional de Flora y Fauna Tariquía, escuela Emborozú camino hacia Campo La Lima. Localmente frecuente, laderas rocosas. Bosque semidecíduo estacional. Premontano Tucumano-Boliviano. Domina Terminalia triflora, Chrysophyllum gonocarpum, Cedrela lilloi, Juglans australis y Cupania vernalis, en el subdosel Gomidesia barituensis, Inga saltensis, Inga marginata.","-64.50888","-22.1875","1043.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2011-03-28 16:24:00-03","MO","MOBOT","3300409","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","H. Huaylla|Martha Serrano|E. Portal|Ariel Lliully|Jeaneth Villalobos","Huaylla 1738","2005","1","21","South America","Bolivia","Tarija","Arce","Reserva Nacional de Flora y Fauna Tariquía. Saliendo de Cambarí hacia Campo la Lima. Abundante, cañon con abundantes helechos y musgos, al borde del río. Bosque semidecíduo estacional. Premontano Tucumano- Boliviano. Domina Terminalia triflora, Chrysophyllum gonocarpum, Cedrela lilloi Juglans australis y Cupania vernalis, en el subdosel Gomidesia barituensis, Inga saltensis, Inga marginata.","-64.50888","-22.1875","1043.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2012-12-26 05:08:00-02","MO","MOBOT","3359172","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Angelina Licata","Licata 337","1995","7","16","South America","Venezuela","Trujillo",NA,"Distrito Boconó. Parque Nacional Guaramacal. Selvas nubladas de la vertiente norte. Potrero adyacente a la Laguna de Los Cedros y sus alrededores.","-70.22","9.24388","1850.00000000",NA,NA,NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-10-21 21:01:00-02","MO","MOBOT","3376187","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Julian A. Steyermark|Ronald L. Liesner","Steyermark 121959","1980","3","29","South America","Venezuela","Aragua",NA,"Dist. Ricaurte: gallery forest bordered by rocky boulders, in deep quebradam along Rio Tuy, 3 1/2km (by air) southeast of Colonia Tovar, at crossing of Rio Tuy east of Topo El Zamuro.","-67.25555","10.38888","1080.00000000","1120.00000000",NA,NA,NA,NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2015-06-14 18:45:00-03","MO","MOBOT","3376657","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","M.P. Torres|J.A. Casadiego|F. González","Torres 149","1978","4","25","South America","Venezuela","Lara",NA,"Yacambú.",NA,NA,"650.00000000",NA,NA,NA,NA,NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-04-18 04:12:00-03","MO","MOBOT","3376771","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Flora Falcón","Flora Falcón 406","1979","2","23","South America","Venezuela","Falcón",NA,"Parque Nacional Quebrada al Toro. Selva siempreverde ( Seasonal evergreen forest).",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"Werff & Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3377043","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Austin Smith","Smith 1027","1982","11","5","South America","Venezuela","Portuguesa",NA,"Dtto. Guanare: ESE of Paríso de Chabasquén, along road to Cordoba, ca. 20-25 min from Chabasquén; montane rain forest. Roadside bank.","-69.9","9.38333","1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2010-04-15 17:51:00-03","MO","MOBOT","3377073","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Alice Fay","Fay 1418","1986","12","16","South America","Venezuela","Lara",NA,"Yacambu Park. Roadside.",NA,NA,"182.88000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","3377128","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","A.H.G. Alston","Alston 7247","1939","2","24","South America","Colombia","Santander",NA,"Chinacota. Wet bank in open.",NA,NA,"1270.00000000",NA,NA,NA,NA,NA,"Smith & Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","3377280","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","A.H.G. Alston","Alston 7412","1939","3","8","South America","Colombia","Cundinamarca",NA,"Salto de Tequendama. Grassy bank.","-74.300222","4.5837","2200.00000000",NA,NA,NA,NA,NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2014-01-04 12:16:00-02","MO","MOBOT","3377315","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Alejandro Brown","Brown 965","1979","7","17","South America","Argentina","Salta",NA,"Parque Nacional El Rey. Orillas del arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,"M. Ponce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2011-05-11 13:31:00-03","MO","MOBOT","3377395","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Alejandro Brown","Brown 1341","1981","3","24","South America","Argentina","Salta",NA,"Parque Nacional ''El Rey''.",NA,NA,NA,NA,NA,NA,NA,NA,"M. Ponce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2010-10-08 17:17:00-03","MO","MOBOT","3380096","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Vicente Marcano","Marcano 717","1987","8","4","South America","Venezuela","Mérida",NA,"Andes. Vegetando en lugar sombreado, elevada poblacion, muy extendida, poco social, lugar alterado, sector santa Ana, en las afueras occidental de la ciudad de Merida.",NA,NA,"1590.00000000","1650.00000000",NA,NA,NA,NA,"A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","3380566","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Wendell H. Camp","Camp E-3156","1945","5","7","South America","Ecuador","Chimborazo",NA,"Cañon of the rio Chanchan near Huigra; mostly scrub-chaparral, with a few seepages and mall swamps slong the river. In moist areas.",NA,NA,"1371.60000000",NA,NA,NA,NA,NA,"Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","3380815","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Augustus Fendler","Fendler 179","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3381133","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Austin Smith","Smith 1305","1982","11","14","South America","Venezuela","Lara",NA,"Dtto. Palavecino: Road to Parque nacional Terepaima, Riecito, ca. 9km SE of town of Rio claro, near summit of road; montane rain forest. Along roadbank.","-69.31666","9.88333","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2011-02-18 09:01:00-02","MO","MOBOT","3381509","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","H.J.F. Schimpff","Schimpff 421","1933","11","16","South America","Ecuador",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2012-02-02 22:49:00-02","MO","MOBOT","3382889","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Isidoro M. Sánchez V.|Abundio Sagástegui A.|J. Guevara B.","Sánchez Vega 5936","1991","11","3","South America","Peru","Cajamarca","Cutervo","La Pucarilla, entre Socota, y San Andres. Bosque de neblinam perennifolio muy intervenido.",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,"Stolze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","3383006","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Augustus Fendler","Fendler 176","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","3383236","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Augustus Fendler","Fendler 185","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-11-21 13:20:00-02","MO","MOBOT","3464517","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 477","2005","10","20","South America","Bolivia","Chuquisaca","Luis Calvo","Comunidad Chuya Yaco. A 3 km aproximadamente al Sur-este de la comunidad de Chuya Yaco,","-63.8766667","-19.7533333","1239.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","3628","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Alice Fay|Louis Fay","Fay 2398","1989","7","15","South America","Bolivia","Cochabamba","Chapare","131 km W of El Sacta, (Projecto Valle del Sacta) 88 km E of Cochabamba.","-65.58333","-17.16666","1380.00000000",NA,NA,NA,NA,NA,"A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"35","3",NA,NA
"85","2011-06-08 17:17:00-03","MO","MOBOT","38020","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","L.B. Holm-Nielsen|et al.","Holm-Nielsen 4608","1973","4","26","South America","Ecuador","Morona-Santiago",NA,"Pachicutza, at Escuela Fiscomisional Cardinal Döpfner, km 140 on road Loja-Gualaquiza. Tropical rain forest with cleared areas along Rio Zamora and along the road.","-78.56666","-3.61666","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-08-11 10:30:00-03","MO","MOBOT","8537","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Felix Woytkowski","Woytkowski 6199","1961","1",NA,"South America","Peru","San Martín","Rioja","Rio Negro, Rio Seco and Trapiche, some 25 kms. along the old trail to Chachapoyas. Southwest of Rioja. The trail (some 18 years ago), a splendid collecting region is used no more. An impenetrable thicket has covered the ancient mule trail, and thus this valuable collecting surface is no longer accessible.","-77.2252778","-6.1338889","1400.00000000",NA,NA,NA,NA,NA,"A.R. Smith (MO)",NA,NA,NA,NA,NA,NA,NA,NA,"6","3",NA,NA
"87","2011-04-02 07:39:00-03","MO","MOBOT","3445654","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","Ariel Lliully|Jeaneth Villalobos|P. Pozoino","Lliully 691","2006","2","16","South America","Bolivia","Chuquisaca","Luis Calvo","Aprox. a 10 km de Muyupampa sobre el camino principal hacia Camiri. Bosque estacionalmente seco, Tucumano-Boliviano de un dosel arbóreo de 20 m de altura.","-63.71666","-19.8","1300.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","13281","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","David N. Smith","Smith 4513","1983","7","21","South America","Peru","San Martín","Rioja","Pedro Ruíz-Moyobamba road, Km 390-394, Venceremos. Disturbed edgeof high montaine rain- forest, roadsides, and young second growth, 'purma'.","-77.75","-5.83333","1910.00000000","2040.00000000",NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"83-126","4",NA,NA
"89","2015-03-06 22:49:24-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","S. Llatas Quiroz","1474","1985","10","20","South America","Peru","Lambayeque","Lambayeque","camino a Kerguer, Penachi",NA,NA,"1400",NA,NA,NA,NA,NA,"R. G. Stolze",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-03-06 22:49:24-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","I. M. Sánchez Vega & et al.","5936","1991","11","3","South America","Peru","Cajamarca","Cutervo","La Pucarilla, entre Sócota y San Andres. Bosque de neblina,intervenido",NA,NA,"2500",NA,NA,NA,NA,NA,"R. G. Stolze",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-03-06 22:49:24-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","V. Quipuscoa S. & J. Bardales","956","1997","8","10","South America","Peru","San Martín","Huallaga","abajo de La Morada, cerca al rio Guabayacu","-77.53","-6.95","1900","2000",NA,NA,NA,NA,"A. R. Smith",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-12-09 08:34:05-02","F","FMNH-PTERIDOPHYTES","C0665686F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"C0665686F","C0665686F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-12-09 08:34:05-02","F","FMNH-PTERIDOPHYTES","C0665687F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,"C0665687F","C0665687F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-12-09 08:34:05-02","F","FMNH-PTERIDOPHYTES","C0665688F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Lima",NA,NA,"-76.6333","-12",NA,NA,NA,NA,"C0665688F","C0665688F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-12-09 08:34:06-02","F","FMNH-PTERIDOPHYTES","C0665689F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,"C0665689F","C0665689F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-12-09 08:34:01-02","F","FMNH-PTERIDOPHYTES","C0665673F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Colombia","Caldas",NA,NA,"-75.5","5.25",NA,NA,NA,NA,"C0665673F","C0665673F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-03-03 08:23:17-03","F","FMNH-PTERIDOPHYTES","C0665674F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching","E. I. Dryander","2753","1944","8","1","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"C0665674F","C0665674F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-12-09 08:34:01-02","F","FMNH-PTERIDOPHYTES","C0665675F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Ecuador","Morona-Santiago",NA,NA,"-78","-2.5",NA,NA,NA,NA,"C0665675F","C0665675F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-12-09 08:34:01-02","F","FMNH-PTERIDOPHYTES","C0665676F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","concinna","Thelypteris concinna","(Willd.) Ching",NA,NA,NA,NA,NA,"South America","Ecuador","Chimborazo",NA,NA,"-78.75","-1.9167",NA,NA,NA,NA,"C0665676F","C0665676F_01",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
