"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","infraspecificEpithet","individualCount","fieldNumber"
"38","2019-12-04 11:51:30-03","IAP","PACA-AGP","90749","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Windisch, P. G.","5075","1988","08","12",NA,"Brasil",NA,NA,"HASU 8835 Habitat: Mata pluvial, epífita sobre tronco.","PACA090749","Pteridophyta","Polypodiales","(Raddi) J. Sm.","P. G. Windisch","SP","Cunha","Serra do mar , reserva Florestal de Cunha, rio Bonito.","-44.959444","-23.074444","980","980",NA,"1989","08",NA,"44º57'34W","23º04'28S","Filicopsida",NA,NA,NA,NA,NA
"39","2019-08-27 13:35:20-03","IAP","PACA-AGP","79255","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","L. Damazio",NA,NA,NA,NA,NA,"Brasil",NA,NA,"VIC 3359","PACA079255","Pteridophyta","Polypodiales","(Raddi) J. Sm.","Brade et A. Sehnem","MG","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"1973",NA,NA,NA,NA,"Filicopsida","44599","auto",NA,NA,NA
"40","2019-08-27 13:35:20-03","IAP","PACA-AGP","891","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Flach",NA,"1931","01","05",NA,"Brasil",NA,NA,NA,"PACA000891","Pteridophyta","Polypodiales","(Raddi) J. Sm.",NA,"RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,NA,"Filicopsida","10287","auto",NA,NA,NA
"41","2019-08-27 13:35:20-03","IAP","PACA-AGP","79250","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Sehnem, A.","943","1946","05","20",NA,"Brasil",NA,NA,"Habitat: in silva inter petras","PACA079250","Pteridophyta","Polypodiales","(Raddi) J. Sm.","A. Sehnem SJ","RS","São Leopoldo","Morro da Pedreira","-51.1472015380859","-29.7602996826172","100","100",NA,"1946",NA,NA,NA,NA,"Filicopsida","10287","auto",NA,NA,NA
"42","2019-08-27 13:35:20-03","IAP","PACA-AGP","79253","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Sehnem, A.","11788","1969","02","11",NA,"Brasil",NA,NA,"Habitat: ad rupes ad rivulum umbrosum","PACA079253","Pteridophyta","Polypodiales","(Raddi) J. Sm.","A. Sehnem SJ","RS","Taquara","Pituva","-50.7806015014648","-29.6506004333496",NA,NA,NA,"1969",NA,NA,NA,NA,"Filicopsida","22252","auto",NA,NA,NA
"43","2019-11-21 14:52:34-03","UFJF","CESJ","26652","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","A.C. Brade","14934","1935","06","29","América do Sul","Brasil",NA,NA,"terrestre.","CESJ026652","Polypodiopsida",NA,"(Raddi) J.Sm.","L.C.N. Melo","Rio de Janeiro","Angra dos Reis","Serra do Mar","-44.3180999755859","-23.0067005157471","800","800",NA,"2009","10",NA,NA,NA,NA,"32988","auto",NA,NA,NA
"44","2019-11-21 14:52:34-03","UFJF","CESJ","27988","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","R.Bueno; C. Kazmirczak; E.M.Silva","3705","1992","04","10","América do Sul","Brasil",NA,NA,"Em paredão rochoso dentro da mata.","CESJ027988","Polypodiopsida",NA,"(Raddi) J.Sm.","R.F. Novelino","Rio Grande do Sul","Gravataí","Mato Fino, Morungava.","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA
"45","2019-11-19 14:06:33-03","UFRPE","PEUFR","7642","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","A. Sehnem","4216","1950","01","12",NA,"Brasil",NA,NA,"Plantas do Sul do Brasil. Coleção Pe. Aloysio Sehnem. S.J. Altura 1000m","PEUFR007642",NA,NA,"(Raddi) J. Sm.","R.F. Novelino","Rio Grande do Sul","Gravataí","Itacolomi","-50.9919013977051","-29.9444007873535",NA,NA,NA,"2001","07","31",NA,NA,NA,"25424","auto",NA,NA,NA
"46","2019-01-17 11:27:29-02","PUCRS","MPUC","47","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium",NA,NA,"1944","01","25","South America","Brasil",NA,NA,"Coletada no solo de mata",NA,NA,"Polypodiales","(Raddi) J. Sm.","Ir. Augusto","RS","São Leopoldo",".","-51.1469444","-29.7605556",NA,NA,NA,"1944","01","01","-51.1469444000","-29.7605556000","Pteridopsida",NA,NA,NA,"1",NA
"47","2021-03-16 17:56:41-03","UCS","HUCS","23250","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Jürgens, C.","166","1900",NA,NA,NA,"Brasil",NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.",NA,"Pteridophyta","Polypodiales","(Raddi) J. Sm.","Gonzatti, F.","Rio Grande do Sul","Santa Cruz do Sul","Fazenda Leitão, an trockenen Felsen der Serra Alegre","-52.4258003234863","-29.7175006866455",NA,NA,NA,"2016","02",NA,NA,NA,NA,"38612","auto",NA,NA,NA
"48","2021-03-16 17:56:41-03","UCS","HUCS","23217","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Jürgens, C.","75","1900",NA,NA,NA,"Brasil",NA,NA,"Referência. Rosenstock, E. Beitrage zur Pteridophytenflora&nf;Sudbrasiliens.Hedwigia v.46, 57-144, 1907.",NA,"Pteridophyta","Polypodiales","(Raddi) J. Sm.","Rosenstock, E.","Rio Grande do Sul","Santa Cruz do Sul","Serro Leitão","-52.4258003234863","-29.7175006866455",NA,NA,NA,"1907",NA,NA,NA,NA,NA,"38612","auto",NA,NA,NA
"49","2020-12-21 16:23:03-03","MBM","MBM","32018","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","amplissimum","Elaphoglossum amplissimum","Brade, A.C.","8390","1925","11",NA,"Southern America","Brazil",NA,NA,"Epiphyt","MBM032018",NA,NA,"(Fée) C. Chr.",NA,"São Paulo","Iguape","Serra Paranapiacaba","-47.5499992370605","-24.7000007629395","500","500",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA
"50","2020-12-21 16:23:06-03","MBM","MBM","192149","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1348","1996","03","10","Southern America","Brazil",NA,NA,"Epífita das árvores à margem do rio encachoeirado","MBM192149",NA,NA,"(Raddi) J. Smith","Smith, A.R.","Paraná","Guaratuba","Rio Itararé, alto da Serra","-48.5746994018555","-25.8827991485596",NA,NA,NA,"1996",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA
"51","2020-12-21 16:23:06-03","MBM","MBM","94298","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Hatschbach, G.","48792","1984","08","10","Southern America","Brazil",NA,NA,"Epífita, mata pluvial sombria, encosta de pequeno morro","MBM094298",NA,NA,"(Raddi) J. Smith","Smith, A.R.","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1985",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"52","2020-12-21 16:23:06-03","MBM","MBM","244048","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","2108","1996","09","07","Southern America","Brazil",NA,NA,"Epífita, Beira do rio","MBM244048",NA,NA,"(Raddi) J. Smith","Novelino, R.F.","Paraná","São José dos Pinhais","Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,NA,"2001",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"53","2020-12-21 16:23:06-03","MBM","MBM","311246","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Forzza, R.C.; et al.; et al.","1209","1999","04","14","Southern America","Brazil",NA,NA,"Planta rupícula em interior de mata. Mata de Furquilha","MBM311246",NA,NA,"(Raddi) J. Smith","Labiak, P.","Bahia","Abaíra","Distrito de Catolés. Caminho para o Pico do Barbado.","-41.6636009216309","-13.2496995925903",NA,NA,NA,"2005","11",NA,NA,NA,NA,"26531","auto",NA,NA,NA
"54","2020-12-21 16:23:06-03","MBM","MBM","219979","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Ribas, O.S.; Dittrich, VA de O; Dittrich, VA de O","2169","1997","12","20","Southern America","Brazil",NA,NA,"Rupícola. Interior da mata pluvial da encosta do morro. Unicata","MBM219979",NA,NA,"(Raddi) J. Smith","Dittrich, VA de O","Paraná","Antonina","Serra Ibitiraquire, subida ao Pico Paraná","-48.7118988037109","-25.4286003112793","1600","1600",NA,"2003","12",NA,NA,NA,NA,"38300","auto",NA,NA,NA
"55","2020-12-21 16:23:06-03","MBM","MBM","133328","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","53731","1990","01","24","Southern America","Brazil",NA,NA,"Epífita mata pluvial margens rio encachoeirado","MBM133328",NA,NA,"(Raddi) J. Smith","Kramer, K.U.","Paraná","Bocaiúva do Sul","Estrada para o Parque das Lauráceas, ponte do Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,"1990",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA
"56","2020-12-21 16:23:06-03","MBM","MBM","83892","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Hatschbach, G.","46065","1983","01","26","Southern America","Brazil",NA,NA,"Epífita, mata pluvial","MBM083892",NA,NA,"(Raddi) J. Smith","Smith, A.R.","Paraná","São José dos Pinhais","Rio Arraial","-49.2064018249512","-25.5347003936768",NA,NA,NA,"1992",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA
"57","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7888","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; N.G. Wenderroschy","550","2013","02","24",NA,"Brasil",NA,NA,"Epífita.","FCAB007888",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Cachoeira de Macacu","Parque Estadual dos Três Picos, Trilha do antigo Leito Ferroviário. Acesso à floresta após o segundo rio. Coleta ao lado de uma cachoeira.","-42.58975","-22.377806","868","868",NA,NA,NA,NA,"-42.58975","-22.377806",NA,NA,NA,NA,NA,NA
"58","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7890","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; N.G. Wenderroschy","634","2013","05","11",NA,"Brasil",NA,NA,"Epífita.","FCAB007890",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Trilha do Asfalto Velho. Acesso à floresta ao lado do rio.","-42.558306","-22.371333","1114","1114",NA,NA,NA,NA,"-42.558306","-22.371333",NA,NA,NA,NA,NA,NA
"59","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7887","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; N.G. Wenderroschy","486","2012","10","02",NA,"Brasil",NA,NA,"Epífita.","FCAB007887",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Cachoeira de Macacu","Parque Estadual dos Três Picos, Sede Jequitibá do PETP. Floresta ao redor da sede. Paralela ao rio.","-42.604944","-22.417861","486","486",NA,NA,NA,NA,"-42.604944","-22.417861",NA,NA,NA,NA,NA,NA
"60","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7889","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; N.G. Wenderroschy; C.E.S. Diniz","684","2013","08","01",NA,"Brasil",NA,NA,"&nf;; Na rocha. Com escamas negras.","FCAB007889",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Floresta ao redor da Pousada Vale dos Sonhos. Local seco com muita serrapilheira.","-42.56075","-22.366611","1425","1425",NA,NA,NA,NA,"-42.56075","-22.366611",NA,NA,NA,NA,NA,NA
"61","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7939","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; I.C.G. Campos","820","2014","06","19",NA,"Brasil",NA,NA,"&nf;; Na rocha.","FCAB007939",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Três Picos. Vale dos Deuses. Trilha para a Cabeça do Dragão.","-42.72025","-22.3265","1814","1814",NA,NA,NA,NA,"-42.72025","-22.3265",NA,NA,NA,NA,NA,NA
"62","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7906","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; A.G.O. Silva","802","2014","02","26",NA,"Brasil",NA,NA,"&nf;Em tronco caído.&nf;; &nf;&nf;; Em tronco caído.","FCAB007906",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Três Picos, trilha para Mariana. Local de coleta após cachoeira. Local úmido, próxmo a córrego.","-42.716222","-22.339583","1600","1600",NA,NA,NA,NA,"-42.716222","-22.339583",NA,NA,NA,NA,NA,NA
"63","2019-11-01 15:33:14-03","PUC-RIO","FCAB","7894","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","E.R. Damasceno; T.V. Costa","780","2013","12","08",NA,"Brasil",NA,NA,"&nf;; Na rocha.","FCAB007894",NA,"Pteridophyta","(Raddi) J. Sm.","E.R. Damasceno","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Três Picos. Vale dos Deuses. Trilha para a Caixa de Fósforo. Área da Cachoeira do Araçá.","-42.730944","-22.327056","1653","1653",NA,NA,NA,NA,"-42.730944","-22.327056",NA,NA,NA,NA,NA,NA
"64","2015-09-03 16:51:35-03","MNHN","RECOLNAT_MNHN_P","P01308552","PreservedSpecimen",NA,"Pteridophyta","Acrostichum","scolopendrifolium","Acrostichum scolopendrifolium","Glaziou, A.",NA,"1867","4","9",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01308552' target='other'> <mi>dwc_moreinfo</mi></a>","P01308552",NA,NA,"Raddi",NA,NA,NA,"Serra d'Estrella",NA,NA,NA,NA,"P01308552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-01-28 09:58:09-02","MNHN","RECOLNAT_MNHN_P","P00249820","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Glaziou, A.",NA,"1868","6","18",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249820' target='other'> <mi>dwc_moreinfo</mi></a>","P00249820",NA,NA,"(Raddi) J.Sm.","F.B. Matos & J.T Mickel",NA,NA,"Sierra do Aroro",NA,NA,NA,NA,"P00249820_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2436"
"66","2015-09-20 02:38:12-03","MNHN","RECOLNAT_MNHN_P","P00249821","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Glaziou, A.",NA,"1868","6","18",NA,"Brésil","hb",NA,"Herbier A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249821' target='other'> <mi>dwc_moreinfo</mi></a>","P00249821",NA,NA,"(Raddi) J.Sm.","F.B. Matos & J.T Mickel",NA,NA,"Sierra do Aroro",NA,NA,NA,NA,"P00249821_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2436"
"67","2019-01-28 09:58:09-02","MNHN","RECOLNAT_MNHN_P","P00249822","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Glaziou, A.",NA,"1868","6","18",NA,"Brésil","hb",NA,"Herbier A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249822' target='other'> <mi>dwc_moreinfo</mi></a>","P00249822",NA,NA,"(Raddi) J.Sm.",NA,NA,NA,"Sierra do Aroro",NA,NA,NA,NA,"P00249822_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2436"
"68","2015-09-19 11:19:27-03","MNHN","RECOLNAT_MNHN_P","P00249823","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Glaziou, A.",NA,"1868","6","18",NA,"Brésil","hb",NA,"Herbier A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00249823' target='other'> <mi>dwc_moreinfo</mi></a>","P00249823",NA,NA,"(Raddi) J.Sm.","F.B. Matos & J.T Mickel",NA,NA,"Sierra do Aroro",NA,NA,NA,NA,"P00249823_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2436"
"69","2015-09-03 17:23:03-03","MNHN","RECOLNAT_MNHN_P","P01380565","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Wilms",NA,"1848",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01380565' target='other'> <mi>dwc_moreinfo</mi></a>","P01380565",NA,NA,"(Raddi) J.Sm.","Matos & Mickel",NA,NA,"Brasilia",NA,NA,NA,NA,"P01380565_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2018-10-31 13:34:15-03","MNHN","RECOLNAT_MNHN_P","P01380581","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Rosenstock, E.",NA,"1906",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01380581' target='other'> <mi>dwc_moreinfo</mi></a>","P01380581",NA,NA,"(Raddi) J.Sm.",NA,NA,NA,"Estato Rio Grande do Sul, Santa Cruz, Serra Alegre",NA,NA,NA,NA,"P01380581_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"328"
"71","2015-09-03 17:13:00-03","MNHN","RECOLNAT_MNHN_P","P01398966","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Glaziou, A.",NA,"1870",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01398966' target='other'> <mi>dwc_moreinfo</mi></a>","P01398966",NA,NA,"(Raddi) J.Sm.","Matos & Mickel",NA,NA,"Brésil",NA,NA,NA,NA,"P01398966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2496"
"72","2017-05-24 15:05:19-03","MNHN","RECOLNAT_MNHN_P","P01624497","PreservedSpecimen",NA,"Pteridophyta","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Sodiro, A.",NA,"1904","8",NA,NA,"Ecuador","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01624497' target='other'> <mi>dwc_moreinfo</mi></a>","P01624497",NA,NA,"(Raddi) J.Sm.",NA,NA,NA,"in sylvis trop. prov. Esmoraldae",NA,NA,NA,NA,"P01624497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-01 14:14:57-03","JBB","HEPH","15405","S","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Rodrigues Júnior, CE","1407","1999","11","08","Southern America","Brasil",NA,NA,NA,NA,NA,"Polypodiales","(Raddi) J.Sm.","Novelino, RF","Goiás","Cocalzinho de Goiás","Monte dos Pirineus afloramento rochoso próximo a Cocalzinho","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56114","auto",NA,NA,NA
"74","2020-09-29 14:53:20-03","UFPR","UPCB","17339","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Windisch, P.G. et al.","5075","1988","08","12",NA,"Brasil",NA,NA,"Epífita sobre tronco. Mata pluvial..","UPCB0024174","Polypodiophyta",NA,"(Raddi) J.Sm.","Matos, F.B. & Mickel, J.T.","São Paulo","Cunha","Serra do Mar, Reserva Florestal de Cunha, Rio Bonito","-44.80316","-22.93712","980","980","UPCB0024174","2014",NA,NA,"-44.803160","-22.937120",NA,NA,NA,NA,NA,NA
"75","2020-09-29 14:53:20-03","UFPR","UPCB","69395","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pereira, J.B.S.","3","2007","04","30",NA,"Brasil",NA,NA,"Rupícola, a um metro do solo. Interior da Floresta. Floresta Ombrófila Densa Altomontana..","UPCB0004342","Polypodiophyta",NA,"(Raddi) J.Sm.","Pereira, J.B.S.","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná.","-48.833333","-25.25","1300","1300","UPCB0004342","2008","01","01","-48.833333","-25.25",NA,NA,NA,NA,NA,NA
"76","2020-09-29 14:53:20-03","UFPR","UPCB","69464","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pereira, J.B.S.","173","2008","02","17",NA,"Brasil",NA,NA,"Terrestre.Mata Nebular. Floresta Ombrófila Densa Altomontana..","UPCB0004339","Polypodiophyta",NA,"(Raddi) J.Sm.","Pereira, J.B.S.","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Itapiroca.","-48.833333","-25.233333","1700","1700","UPCB0004339","2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA
"77","2020-09-29 14:53:20-03","UFPR","UPCB","69479","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pereira, J.B.S.","224","2008","02","26",NA,"Brasil",NA,NA,"Na mata nebular. Floresta Ombrófila Densa Altomontana..","UPCB0004340","Polypodiophyta",NA,"(Raddi) J.Sm.","Pereira, J.B.S.","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.233333","1600","1600","UPCB0004340","2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA
"78","2020-09-29 14:53:20-03","UFPR","UPCB","69484","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pereira, J.B.S.","242","2008","03","18",NA,"Brasil",NA,NA,"Epífita, Mata Nebular. Floresta Ombrófila Densa Altomontana..","UPCB0004341","Polypodiophyta",NA,"(Raddi) J.Sm.","Pereira, J.B.S.","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Caratuva.","-48.833333","-25.233333","1750","1750","UPCB0004341","2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA
"79","2020-09-29 14:53:20-03","UFPR","UPCB","90600","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Matos, F.B. | Matos, C.A.T.","2253","2013","02","20",NA,"Brasil",NA,NA,"Floresta Ombrófila Densa. Epífeta na borda da trilha. Folhas arqueadas. .","UPCB0029787","Polypodiophyta",NA,"(Raddi) J. Sm.","Matos, F.B.","São Paulo","Cunha","Parque Estadual da Serra do Mar. Núcleo cunha, Trinha do Rio Paraibuna.","-45.024444","-23.233611","1060","1060","UPCB0029787","2013","06",NA,"-45.024444","-23.233611",NA,NA,NA,NA,NA,NA
"80","2020-09-29 14:53:20-03","UFPR","UPCB","79763","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Labiak, P.H. | Sylvestre, L. | Mynssen, C.M. | Oliveira, J.A. | Barbosa, N.M.","1336","2012","07","25",NA,"Brasil",NA,NA,"Epífita, na margem da trilha para o Pico do Desengano. Floresta Ombrófila Densa Montana..",NA,"Polypodiophyta",NA,"(Raddi) J.Sm.","Matos, F.B.","Rio de Janeiro","Santa Maria Magdalena","Parque Estadual do Desengano. Trilha para o Pico do Desengano a partir da Estalagem Morumbeca.","-41.913056","-21.890278",NA,NA,NA,"2016","11",NA,"-41.913056","-21.890278",NA,NA,NA,NA,NA,NA
"81","2020-11-10 04:40:00-03","MO","MOBOT","100930522","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4452","2014","12","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","Alan R. Smith","Bahia","Ibirapitanga","APA do Pratigi, Serra da Papuã.","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,"1",NA
"82","2020-11-10 04:40:00-03","MO","MOBOT","100930900","PreservedSpecimen","Plantae","Dryopteridaceae","Elaphoglossum","scolopendrifolium","Elaphoglossum scolopendrifolium","Pedro L. R. de Moraes|H. van der Werff|Matheus C. Vergne|Henrique Ribeíro|T. Arruda|L. Souza|D. Soares","Moraes 4021","2014","11","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Raddi) J. Sm.","Alan R. Smith","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,"1",NA
