"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"109","2021-03-15 16:37:00-03","NY","NYBG","00934783","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"B. A. S. Pereira","2965","1996","04","25","Brazil","Goiás","Formosa","-47.25","-15.33",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951810' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934783","NY00934783_01","No interior do Parque do Itiquira","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","00934784","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","B. J. Pickel",NA,NA,NA,"E. P. Heringer","7484","1960","03","31","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934784","NY00934784_01","Fazenda do Funil, 6 km de Paraopeba","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","3225","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"P. Clausen","835",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=303154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003225","NY00003225_01","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]","South America","sheet",NA,"Magnoliophyta","Fabales","isosyntype",NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","00934757","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"H. S. Irwin","23606","1969","02","20","Brazil","Minas Gerais","Cristália","-42.9786","-16.6349",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934757","NY00934757_01","Serra do Espinhaço, ca. 15 km west of Grão Mogol, road to Cristália.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","00934761","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"H. S. Irwin","21117","1968","03","13","Brazil","Tocantins","Araguaína","-48.22","-7.22",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951794' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934761","NY00934761_01","Land of George Yunes & Cia., Rio das Lontras.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","00934788","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"E. P. Heringer","5148","1956","02","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952007' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934788","NY00934788_01","Faz. do Barreiro., 7 km de Paraopeba","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","00934758","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"H. S. Irwin","26763","1970","03","02","Brazil","Minas Gerais","Corinto","-44.5792","-18.33865",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951787' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934758","NY00934758_01","Ca. 15 km W of Corinto, near Minas Gerais","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","00934781","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","P. G. Ribeiro",NA,NA,NA,"B. A. S. Pereira","2691","1995","03","14","Brazil","Goiás","Padre Bernardo","-48.453339","-15.20039",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951528' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934781","NY00934781_01","Estrada Padre Bernardo/Niquelândia, km. 20.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","3256","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"P. Clausen","819",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=303155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003256","NY00003256_01","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]","South America","sheet",NA,"Magnoliophyta","Fabales","isosyntype",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","3224","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"J. B. E. Pohl","1466",NA,NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=303153' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003224","NY00003224_01 NY00003224_02","Ad Rio Agajute [=Côrrego Agapoté near Serra Domada]","South America","sheet",NA,"Magnoliophyta","Fabales","isosyntype",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","00934785","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.","R. C. Barneby",NA,NA,NA,"E. P. Heringer","s.n.","1957","04","22","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951819' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934785","NY00934785_01","Faz. do Barreiro. Paraopeba","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","02702155","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","macradenia","Piptadenia macradenia","Benth.",NA,NA,NA,NA,"L. M. Borges","71","2006","02","04","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2997383' target='other'> <mi>dwc_moreinfo</mi></a>","NY02702155","NY02702155_01","Serra do Cipó. Estrada IBAMA-Distrito Serra do Cipó (Antigo Cardeal Mota), margem esquerda, em frente à chacara Vila Anstal.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,"26557","auto",NA,NA,NA,NA,NA
"121","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP430","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Juciléia Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipo de Fruto: Legume",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-19 10:30:55-03","MCN-PUC-MINAS","HPUC-MG","SEM360","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","ANG5090","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"JLPR","(132) 023",NA,NA,NA,"Brasil","Minas Gerais","Santa Maria de Itabira","-43.1124992370605","-19.4493999481201",NA,NA,NA,NA,"Usada para lenha. Fruto tipo vagem",NA,NA,"Comunidade Indaiá",NA,NA,NA,NA,NA,NA,"22502","auto",NA,NA,NA,NA,NA
"124","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG886","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"S.Panisa ; confirmado por E.R.Souza","2013","04",NA,"S. Panisa",NA,"2005","02","17","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Mata da PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"125","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG241","S","Plantae","Fabaceae - Mimosoideae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.;Starling, M.F.V.; Pereira, CE.",NA,"2007","12","10","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"126","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG183","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Afonso, CG; Colombini, MAG; Pereira, CEF; Starling, MFV.",NA,"2008","06","27","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"127","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG182","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE; Terra, B.",NA,"2008","06","27","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº F9.",NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"128","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG142","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.; Pereira, CE.",NA,"2008","06","26","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº 74.",NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"129","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG128","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Colombini, M.A.G.; Afonso, C.G.;Resende, LGM;Pareira, CE.",NA,"2008","06","26","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº 80. Presença de galha.",NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"130","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP146","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Colombini, MAG; Rezende, L.G; Santos,J.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Tipo de Fruto: Legume",NA,NA,"Mata PUC - Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"131","2019-11-19 10:30:55-03","MCN-PUC-MINAS","HPUC-MG","ANG3784","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Giovanni Eustáquio",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"Parque das Mangabeiras",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"132","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG2078","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"M.F.Vasconcelos","13-410","2013","05","29","Brasil","Minas Gerais","Belo Horizonte","-43.983333","-19.916667","43º59'W","19º55'S",NA,NA,NA,NA,NA,"Mata da PUC Minas - Coração Eucarístico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","ANG5144","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Swerts","(69) 48",NA,NA,NA,"Brasil","Minas Gerais","Santa Maria de Itabira","-43.083611","-19.457639","43°05'01 W","19°27'27.5 S","721","721","Usada como madeira para cabo de ferramenta e usada para lenha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP141","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"Afonso,C.G; Colombini MAG; Gomes J.A",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.991944","-19.920833","43º59'31''W","19º55'15''S","917","917","Tipo de Fruto: Legume",NA,NA,"Mata PUC - Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-01-28 13:11:15-03","MCN-PUC-MINAS","HPUC-MG","CARP299","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"L.Gabriela",NA,"2009",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.991944","-19.920833","43°59'31''W","19°55'15''S","917","917","Tipo de Fruto: Legume",NA,NA,"Mata PUC - Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG234","S","Plantae","Fabaceae - Mimosoidae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Gomes, J.A.S; Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V; Pereira, CE; Terra, B.",NA,NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº F9",NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"137","2020-01-28 13:11:19-03","MCN-PUC-MINAS","HPUC-MG","ANG091","S","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,"Martins, JC; Santos, RM.",NA,NA,NA,"Afonso, CG; Colombini, MAG; Pereira, CE.",NA,"2007","02","25","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº32",NA,NA,"Mata PUC Minas",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"138","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","21201","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Aguiar, R.B.","4","1996","10","08","Brasil","São Paulo","Peruíbe",NA,NA,"9999","9999",NA,NA,"Folhas verdes, caule rugoso, alado com 2,0 m de altura","BOTU021201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","20728","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Amaral Jr., A.","1996","10","07","Santos, A.A.N.","5","1996","10","07","Brasil","São Paulo","Guareí",NA,NA,"9999","9999",NA,NA,"Árvore, cerca de 3,0 m de dealtura, caule estriado, folíolos membranáceas","BOTU020728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","18746","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Nicolini Gabriel, E.M.",NA,NA,NA,"Nicolini Gabriel, E.M.",NA,"1992","06","17","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999",NA,NA,"Árvore alta, com expansões laterais no caule e ramos","BOTU018746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","29425","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Galhego, A.A.","113","1994","02","23","Brasil","São Paulo","Botucatu","-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"Árvore, 7-8m.; Coleção: Jardim Botânico UNESP Botucatu","BOTU029425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","18599","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Gabriel, J.L.C.",NA,NA,NA,"Gabriel, J.L.C.",NA,"1992","06","30","Brasil","São Paulo","Bofete",NA,NA,"9999","9999",NA,NA,"Árvore alta, com expansões laterais no caule e ramos","BOTU018599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","28937","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Bertholdi, A.A.S.","18","2013","04","10","Brasil","São Paulo","Pardinho",NA,NA,"9999","9999",NA,NA,"Hábito arbóreo, folíolulos bem reduzidos, presença de espinhos nos ramos, caule com projeções suberosas e aculeadas","BOTU028937",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","24954","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Dias, M.C.","1996",NA,NA,"Dias, M.C.","21193","1996","08","21","Brasil","Paraná","Primeiro de maio",NA,NA,"9999","9999",NA,NA,"Árvore de 10-11 m de altura, frutos jovens verdes","BOTU024954",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-18 09:29:48-03","UNESP-IBB","BOTU","24957","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Dias, M.C.","2000",NA,NA,"Ferreira, J.A.","30906","2000","05","26","Brasil","Paraná","Rancho Alegre",NA,NA,"9999","9999",NA,NA,"Árvore de 6 m de altura, frutos imaturos verde","BOTU024957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-13 09:19:53-03","UFRJ","RFA","12128","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"P. Occhioni","4910","1972","06","04","Brasil","Mato Grosso do Sul","Aparecida do Taboado","-51.0936012268066","-20.0867004394531",NA,NA,NA,NA,"Árvore pequena","RFA11481",NA,NA,NA,NA,NA,NA,NA,NA,"59297","auto",NA,NA,NA,NA,NA
"147","2020-11-13 09:19:53-03","UFRJ","RFA","10371","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","communis","Piptadenia communis","Benth.",NA,NA,NA,NA,"P. Occhioni","4539",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore de 12m.","RFA10231",NA,"Vista Chinesa",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"148","2020-11-13 09:19:53-03","UFRJ","RFA","21002","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","communis","Piptadenia communis","Benth.","Heringer, E.P.","1951","12","20","E.P. Heringer",NA,"1951","12","20","Brasil","Rio de Janeiro","Seropédica","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"Árvore própria para lenha é encontrada em quase todo o estado de Minas Gerais","RFA17368",NA,"Inst. de Ecologia e Escola de Agric. - Universidade Rural",NA,NA,NA,NA,NA,NA,"13730","auto",NA,NA,NA,NA,NA
"149","2020-06-29 11:30:37-03","UFRJ","RFA","21001","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","communis","Piptadenia communis","Benth.","Heringer, E.P.",NA,NA,NA,NA,NA,"1952","12","20","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA17366",NA,"Km 47 da antiga Rio-São Paulo, Instituto de Ecologia e Exp. Agr.",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"150","2020-11-13 09:19:54-03","UFRJ","RFA","27087","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","H. C. de Lima & L. F. G. da Silva","2001","11","08","A. Quinet","set-79","2001","03","09","Brasil","Rio de Janeiro","Nova Friburgo","-42.322778","-22.338889","42º19'22''W","22º20'20''S","650","650","Árvore, 5m de altura, 35 cm de DAP, folíolos discolores verdes, fruto verde, comum no local.","RFA39747",NA,"Lumiar, Flor das Andorinhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-29 11:30:37-03","UFRJ","RFA","17377","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","H.C. Lima",NA,NA,NA,"R. Finotti; J. Caruzo","270",NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","-42.795278","-22.499722","42º47'43''W","22º29'59''S","50","50","Árvore com 5 m de altura e PAP 25,5 cm","RFA36838",NA,"Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-13 09:19:53-03","UFRJ","RFA","24602","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","Alexandre Quinet","2000","08","17","A. Quinet","299 (02/16)","2000","06","02","Brasil","Rio de Janeiro","Rio de Janeiro","-43.45","-22.922222","43º26'60''W","22º55'20''S","160","160","Árvore, 5m de altura, 50cm de DAP, folha verde escura, comum no local.","RFA39745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-29 11:30:37-03","UFRJ","RFA","24048","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","C. M. Vieira",NA,NA,NA,"F. M. de B. Pereira; G. de Souza, J. A. F. Nogueira, M. R. Gomes, L. M. Gonçalves.","78","2000","02","06","Brasil","Rio de Janeiro","Guapimirim","-42.066389","-22.659444","42º3'59''W","22º39'34''S",NA,NA,"Árvore, heliófito, 8m de altura, 6m de diâmetro, DAP 23 cm, heliófila, comum no local.","RFA39744",NA,"Fazenda Sendas de Propriedade das Organizações Sendas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-11-13 09:19:54-03","UFRJ","RFA","27453","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","L. F. G. da Silva & H. C. de Lima",NA,NA,NA,"A. Quinet","nov-85","2001","04","07","Brasil","Rio de Janeiro","Nova Friburgo","-42.324444","-22.356389","42º19'28''W","22º21'23''S","700","700","Árvore,10m de altura, 200cm de DAP, fruto imaturo verde, comum no local.","RFA39746",NA,"Lumiar / Macaé de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-13 09:19:54-03","UFRJ","RFA","27877","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","L. F. G. da Silva & H. C. de Lima","2001","11","08","A. Quinet","49/94","2001","05","20","Brasil","Rio de Janeiro","Nova Friburgo","-42.405556","-22.355278","42º24'20''W","22º21'19''S","550","550","Árvore, 12m de altura, 70cm de DAP, folíolos discolores verdes, fruto imaturo verde, comum no local.","RFA39749",NA,"Lumiar, Sítio Arco Íris.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-29 11:30:38-03","UFRJ","RFA","37349","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M.F. Castilhori","2019","04","01","M.S. Wängler; V.S. Ferreira; G.F. Mazzoni; R.C. Albuquerque; V.C. Hellmann","811","2011","08","21","Brasil","Rio de Janeiro","Paty do Alferes","-43.412778","-22.448333","43º24'46''W","22º26'54''S",NA,NA,"Trepadeira 2 m de altura, presença de espinhos; folhas compostas paripinadas. fruto verde e seco","RFA47064",NA,"APA Palmares, zona de Vida Silvestre. Alameda Palmares/Rick",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
