"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","class","coordinatePrecision","geoFlag","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"11","2020-11-04 11:14:49-03","ESALQ","ESA","55243","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Santos, M. F.",NA,NA,NA,"Loeuille, B.","151.0","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do Meio. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"1481","1481","Arvoreta 5 m. Folhas discolores, pilosidade ocrácea. Sépalas verdes.","ESA055243",NA,"Magnoliophyta",NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"12","2020-11-04 11:14:49-03","ESALQ","ESA","50290","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel.","Meireles, L.D.",NA,NA,NA,"Oriani, A. et al.","606.0","2005","03","30","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,"ESA050290",NA,"Magnoliophyta",NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA
"13","2020-11-04 11:14:49-03","ESALQ","ESA","55249","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Santos, M. F.",NA,NA,NA,"Loeuille, B.","157.0","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do Meio. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"1575","1575","Arvoreta 2,5 m. Folhas discolores, pilosidade ocrácea. Sépalas esverdeadas.","ESA055249",NA,"Magnoliophyta",NA,NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA
"14","2015-07-02 14:03:17-03","JBP","HPL","7712","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala",NA,"M. Sobral","2007","05","13","R. Tsuji","1797","2007","03","06","Brasil","RS","Riozinho","Coletado nas proximidades do município de Riozinho, ca. 20km de Barra do Ouro.","-50.4525","-29.6411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA
"15","2020-04-18 12:57:22-03","FPS","FPS","1069","MachineObservation","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F.C.S","2020","04","17","Schwirkowski, P.","1336","2015","11","14","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.214825","-26.29467","-49.214825","-26.29467",NA,NA,NA,"FPS01069,FURB49404","FPS01069_v01 FPS01069_v02 FURB49404",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49404",NA,NA,NA
"16","2020-06-14 14:59:03-03","FPS","FPS","1233","MachineObservation","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F.C.S","2020","04","17","Schwirkowski, P.","1392","2015","12","13","Brasil","Santa Catarina","São Bento do Sul","Localidade: Turvo. Minas de Caulin","-49.21484","-26.294685","-49.21484","-26.294685",NA,NA,"<ll>dwc_commonname:</ll> Guamirim, cambuízinho","FPS01233,FURB49460","FPS01233_v01 FPS01233_v02 FPS01233_v03 FPS01233_v04 FPS01233_v05 FURB49460",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 49460",NA,NA,NA
"17","2020-06-14 14:59:03-03","FPS","FPS","2731","MachineObservation","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Vieira, F.C.S.","2020","04","17","Schwirkowski, P.","2159","2016","11","26","Brasil","Santa Catarina","São Bento do Sul","Minas de caulin.","-49.224649","-26.290754","-49.224649","-26.290754",NA,NA,"<ll>dwc_commonname:</ll> Guamirim","FPS02731,FURB55484","FPS02731_v01 FPS02731_v02 FPS02731_v03 FPS02731_v04 FPS02731_v05 FPS02731_v06 FPS02731_v07 FPS02731_v08 FURB55484",NA,NA,NA,NA,NA,NA,NA,"voucher","FURB 55484, HUCS 48187",NA,NA,NA
"18","2019-08-27 13:31:29-03","IAP","PACA-AGP","54903","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","macrosepala","Myrceugenia macrosepala","(Burret) D. Legrand & Kausel","B. Rambo","1957","09","03","Rambo, B.",NA,"1954","02","24","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"SEM MATERIAL. Habitat: in araucarieto Fenofase: flor","PACA054903",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"19","2019-08-27 13:31:29-03","IAP","PACA-AGP","45633","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","macrosepala","Myrceugenia macrosepala","(Burret) D. Legrand & Kausel","D. Legrand","1957","08","23","Rambo, B.",NA,"1950","05","31","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor nondum evoluto","PACA045633",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"20","2019-08-27 13:31:29-03","IAP","PACA-AGP","46272","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","macrosepala","Myrceugenia macrosepala","(Burret) D. Legrand & Kausel","Emrich-Rambo","1957","09","03","Rambo, B.",NA,"1950","03","13","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"SEM MATERIAL. Habitat: in araucarieto Fenofase: flor","PACA046272",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"21","2019-08-27 13:31:30-03","IAP","PACA-AGP","97534","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz & Mello","2017","04","03","Paise, G.",NA,"2000","10","14","Brasil","RS","Cambará do Sul","PNAS","-50.1446990966797","-29.0478000640869",NA,NA,"960","960","HASU 15937&nf;Fruto laranja, Delomys comeu e deixou cálices Habitat: Mata de araucária","PACA097534",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","30776","auto",NA,NA,NA,NA,NA
"22","2019-08-27 13:31:30-03","IAP","PACA-AGP","35910","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Emrich, K.",NA,"1947","02","21","Brasil","RS","Canela","Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor","PACA035910",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","16452","auto",NA,NA,NA,NA,NA
"23","2019-08-27 13:31:30-03","IAP","PACA-AGP","45366","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1950","01","18","Brasil","RS","Bom Jesus","Serra da Rocinha","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in silvula nebulari Fenofase: flor nondum aperto","PACA045366",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","55856","auto",NA,NA,NA,NA,NA
"24","2019-08-27 13:31:30-03","IAP","PACA-AGP","36788","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor nondum aperto","PACA036788",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","30776","auto",NA,NA,NA,NA,NA
"25","2019-08-27 13:31:30-03","IAP","PACA-AGP","97536","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz & Mello","2017","04","03","Paise, G.",NA,"2000","09","16","Brasil","RS","Cambará do Sul","PNAS","-50.1446990966797","-29.0478000640869",NA,NA,"960","960","Sem n° de HASU.&nf;Fruto laranja, 1 seed parecida com pitanga, ramo caído na K8 2100 AV Habitat: Mata de araucária","PACA097536",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","30776","auto",NA,NA,NA,NA,NA
"26","2019-08-27 13:31:30-03","IAP","PACA-AGP","43185","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1949","08","28","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto semievoluto","PACA043185",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"27","2019-08-27 13:31:30-03","IAP","PACA-AGP","47285","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1950","07","12","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto novissimo","PACA047285",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"28","2019-08-27 13:31:30-03","IAP","PACA-AGP","55844","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1954","07","15","Brasil","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor deciso","PACA055844",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","49662","auto",NA,NA,NA,NA,NA
"29","2019-08-27 13:31:30-03","IAP","PACA-AGP","94408","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C. Mondin","2001","05",NA,"C. Mondin & A. Iob","2180","2001","05","11","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HASU 15900 Habitat: Na borda de mata araucária Hábito: arbusto","PACA094408",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"30","2019-08-27 13:31:30-03","IAP","PACA-AGP","44849","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: fruto submaturo","PACA044849",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"31","2019-08-27 13:31:30-03","IAP","PACA-AGP","94407","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","C. Mondin","2001","06",NA,"C. Mondin & A. Iob","2180","2001","05","11","Brasil","RS","São Francisco de Paula","RS 235, Km 71","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HASU 11799&nf;Com ca de 3m altura Habitat: Na borda de mata araucária Hábito: arbusto","PACA094407",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","76715","auto",NA,NA,NA,NA,NA
"32","2020-12-21 16:37:25-03","IAP","PACA-AGP","6818","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D. Legrand & Kausel","Molz, M.","2017","03","17","Bruxel, A.",NA,"1935",NA,NA,"Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: estéril","PACA006818",NA,"Magnoliophyta","Myrtales",NA,NA,"Magnoliatae","70701","auto",NA,NA,NA,NA,NA
"33","2021-03-10 14:35:12-03","UFSC","CTBS","418","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M.","2015","11","29","Pastore, José Floriano Barêa; Kulkamp, Josimar; Brenner, Caroline Ferreira Ceia Ramos; Pacheco, Tatiana Letícia & Silva, Natália L. da","5029","2014","12","01","Brasil","Santa Catarina","Curitibanos","Trilha do Pesseguerinho, Campus UFSC","-50.533175","-27.286772","50°31'59.43W","27°17'12.38S",NA,NA,"Arbusto até 2 metros de alt. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-02-27 16:44:07-03","UFSC","CTBS","525","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Sobral, M.","2015","11","29","Santos, Vanderlei dos (Guga) & Scipioni, Marcelo Callegari","59","2013","09","29","Brasil","Santa Catarina","Santa Cecília","SEIVA, Fazenda Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,NA,NA,"Guamirim",NA,NA,NA,NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA,NA
"35","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043405","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","L. R. Landrum",NA,NA,NA,"G. Hatschbach","11920","1964","12","1","Brazil","Parana",NA,"Tabatinga (M. Tijucas do Sul)","-49.1789","-25.9269",NA,NA,NA,NA,"PHOTO-MICH; arbusto 1.50 m, flor alva,",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060698","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","L.R. Landrum, 1999.",NA,NA,NA,"O.S. Ribas; J. Cordeiro, E. Barbosa","2234","1998","1","14","Brazil","Parana","Tijucas do Sul","Ambrosios.","-49.1789","-25.9269",NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Arbusto, 2.5m; flor alva.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043406","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","L. R. Landrum",NA,NA,NA,"G. Hatschbach","11920","1964","12","1","Brazil","Parana",NA,"Tabatinga (m. Tijucas do Sul)","-49.1789","-25.9269",NA,NA,NA,NA,"PHOTO-MICH; Arbusto 1.50m. flor alva",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-11-21 14:40:11-03","UFJF","CESJ","62445","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","M. Sobral","2019",NA,NA,"K. Antunes; R.J.V. Alves","428","2013","03","27","Brasil","Minas Gerais","Rio Preto","Serra Negra, Propriedade do Sr Nene Rock","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Arvoreta 3,0m alt. Borda de mata ciliar em solo quartizítico, próxima a cachoeira da Amorosa. Flores passadas.","CESJ062445",NA,"Angiosperma",NA,"América do Sul",NA,NA,"20815","auto",NA,NA,NA,NA,NA
"39","2021-03-01 16:36:31-03","UNICAMP","UEC","142970","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Meireles, LD","2013",NA,NA,"Oriani, A; Miachir, JIN; Carvalho, MLS; Muniz, MRA; Korman, V; et al.","606","2005","03",NA,"Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Mirante do Angico.","-48.407778","-24.634722","-48.407778","-24.634722","400","400","Flores velhas somente com sépalas, estilete e estigma.&nf;; Floresta Ombrófila Densa Baixo Montana degradada.","UEC051139","UEC051139","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-01 16:36:31-03","UNICAMP","UEC","163447","S","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Santos, MF","2007","04",NA,"Loeuille, BFP; Brazolin, S; Borges, LM; Santos, MF; Rodrigues, RR; Tamashiro, JY","157","2007","04","04","Brazil","Santa Catarina","Urupema","Fazenda Farofa Trilha do Meio.","-49.8625","-27.9225","-49.8625","-27.9225","1575","1575","Arvoreta, 2,5 m. Folhas discolores, pilosidade ocrácea. Sépalas esverdeadas.; Floresta Ombrófila Mista.","UEC028094","UEC028094","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-12-04 13:19:29-03","UDESC","LUSC","6434","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Gomes, J.P.",NA,NA,NA,"Gomes, J.P.",NA,"2013","08","08","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004878","LUSC004878",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"42","2020-12-04 13:19:29-03","UDESC","LUSC","2328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Silva, A.C. & Higuchi, P.",NA,NA,NA,"Aguiar, M.D.",NA,"2009","02","01","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004848","LUSC004848",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"43","2020-12-04 13:19:29-03","UDESC","LUSC","7694","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Silva, A.C.",NA,NA,NA,"Larsen, J.G.",NA,"2015","02","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004869","LUSC004869",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"44","2020-12-04 13:19:29-03","UDESC","LUSC","6423","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Gomes, J.P.",NA,NA,NA,"Gomes, J.P.",NA,"2013","09","09","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC008907","LUSC008907",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
"45","2020-12-04 13:19:29-03","UDESC","LUSC","6424","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","oxysepala","Myrceugenia oxysepala","(Burret) D.Legrand & Kausel","Gomes, J.P.",NA,NA,NA,"Gomes, J.P.",NA,"2013","09","09","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC004871","LUSC004871",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA
