"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"94","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074059","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Alençar L",NA,"1979","07","12","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074059","NL-U1074059",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134041",NA,NA,NA,NA
"95","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074060","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Irwin HS; et al.",NA,"1968","02","23","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074060","NL-U1074060",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134042",NA,NA,NA,NA
"96","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074061","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Prance GT; et al.",NA,"1977","11","05","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074061","NL-U1074061",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134043",NA,NA,NA,NA
"97","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074062","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Hatschbach GG","Hatschbach GG",NA,"1972","08","05","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074062","NL-U1074062",NA,NA,"1973","03","01",NA,NA,NA,"Magnoliopsidae","U 0134044",NA,NA,NA,NA
"98","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074064","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Mendonça RC","Fonseca ML; et al.",NA,"2001","05","17","Southern America","Brazil","Bahia",NA,NA,"-45.916667","-14.95",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074064","NL-U1074064",NA,NA,"2001","05","01","-45.916667","-14.95",NA,"Magnoliopsidae","U 0049647",NA,NA,NA,NA
"99","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074065","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Gottsberger IS; Gottsberger GK",NA,"1986","12","08","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074065","NL-U1074065",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130789",NA,NA,NA,NA
"100","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074066","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Cid Ferreira CA",NA,"1986","04","22","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074066","NL-U1074066",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134049",NA,NA,NA,NA
"101","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074067","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP",NA,"1977","01","05","Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074067","NL-U1074067",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134048",NA,NA,NA,NA
"102","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074068","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Santos MR dos",NA,"1978","01","23","Southern America","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074068","NL-U1074068",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134047",NA,NA,NA,NA
"103","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074069","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Anderson WR; et al.",NA,"1972","02","20","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074069 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074069","NL-U1074069",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134046",NA,NA,NA,NA
"104","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074070","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Irwin HS; et al.",NA,"1970","03","18","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074070","NL-U1074070",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134045",NA,NA,NA,NA
"105","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074093","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Sevilha AC; et al.",NA,"2003","08","26","Southern America","Brazil","Goiás",NA,NA,"-46.58","-14.521667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074093 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074093","NL-U1074093",NA,NA,NA,NA,NA,"-46.58","-14.521667",NA,"Magnoliopsidae","U 0249358",NA,NA,NA,NA
"106","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074094","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP",NA,"1976","01","03","Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074094 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074094","NL-U1074094",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134024",NA,NA,NA,NA
"107","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074095","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP",NA,"1976","01","03","Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074095","NL-U1074095",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134025",NA,NA,NA,NA
"108","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074096","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP; et al.",NA,"1978","09","20","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074096","NL-U1074096",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134022",NA,NA,NA,NA
"109","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074097","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP; et al.",NA,"1978","09","20","Southern America","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074097","NL-U1074097",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134023",NA,NA,NA,NA
"110","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074098","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Huber O; et al.",NA,"1985","07","01","Southern America","Brazil","Amazonas",NA,NA,"-63.133333","-0.216667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074098","NL-U1074098",NA,NA,NA,NA,NA,"-63.133333","-0.216667",NA,"Magnoliopsidae","U 0134028",NA,NA,NA,NA
"111","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1075718","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Johnson DM","Callejas Posada R; et al.",NA,"1989","07","04","Southern America","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1075718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1075718","NL-U1075718",NA,NA,"2014","03","01",NA,NA,NA,"Magnoliopsidae","U 0134950",NA,NA,NA,NA
"112","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1075719","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Johnson DM","Meier W; Groeger A",NA,"1992","06","01","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1075719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1075719","NL-U1075719",NA,NA,"2014","03","01",NA,NA,NA,"Magnoliopsidae","U 0134951",NA,NA,NA,NA
"113","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1075724","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Johnson DM","Cardiel JM; et al.",NA,"1990","12","07","Southern America","Colombia","Caquetá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1075724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1075724","NL-U1075724",NA,NA,"2014","03","01",NA,NA,NA,"Magnoliopsidae","U 0134960",NA,NA,NA,NA
"114","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076033","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Davidse G; González AC",NA,"1979","02","27","Southern America","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076033","NL-U1076033",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134733",NA,NA,NA,NA
"115","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076034","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Pirie MD; Botermans M; Velzen R van; Morales Valverde R; Ortíz M",NA,"2003","11","08","Southern America","Peru","Pasco",NA,"Department: Pasco. Province: Oxapampa. Estación bilogica 'Paujil', Parque Nacional Yanachaga-Chemillen, around field station.","-75.265833","-10.323889",NA,NA,NA,"Forest with occasional small streams.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076034","NL-U1076034",NA,NA,NA,NA,NA,"-75.265833","-10.323889",NA,"Magnoliopsidae","U 0246585",NA,NA,NA,NA
"116","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076035","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Schultes RE; Cabrera Rodriguez I",NA,"1952","09","01","Southern America","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076035","NL-U1076035",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134743",NA,NA,NA,NA
"117","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076036","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Davidse G; González AC",NA,"1979","02","24","Southern America","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076036","NL-U1076036",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134734",NA,NA,NA,NA
"118","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076037","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Huber O; Cerda J",NA,"1978","01","30","Southern America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076037","NL-U1076037",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134735",NA,NA,NA,NA
"119","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076038","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Murillo Aldana JC","Cárdenas D; D; et al.",NA,"1995","11","20","Southern America","Colombia","Caquetá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076038","NL-U1076038",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134736",NA,NA,NA,NA
"120","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076041","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Liesner RL; Clark K",NA,"1980","02","03","Southern America","Colombia","Guainía",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076041","NL-U1076041",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134739",NA,NA,NA,NA
"121","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076042","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Davidse G; González AC",NA,"1979","02","21","Southern America","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076042 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076042","NL-U1076042",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0133700",NA,NA,NA,NA
"122","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076043","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Schunke Vigo J",NA,"1974","11","25","Southern America","Peru","San Martín",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076043","NL-U1076043",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0133701",NA,NA,NA,NA
"123","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076044","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Davidse G; González AC",NA,"1977","05","03","Southern America","Venezuela","Apure",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076044","NL-U1076044",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0133703",NA,NA,NA,NA
"124","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076045","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Zarucchi JL",NA,"1976","11","09","Southern America","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076045","NL-U1076045",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134742",NA,NA,NA,NA
"125","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076046","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Delascio Chitty F",NA,"1981","12","01","Southern America","Venezuela","Guárico",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076046","NL-U1076046",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0133702",NA,NA,NA,NA
"126","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076358","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Johnson DM","Luz AA da",NA,"2004","01","07","Southern America","Brazil","Minas Gerais",NA,"Mariana, Minas Gerais, Brasil. Estrada Sta. Rita a Mina Fabr. Nova.",NA,NA,NA,NA,NA,"Mata ciliar.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076358","NL-U1076358",NA,NA,"2014","03","01",NA,NA,NA,"Magnoliopsidae","U 0182275",NA,NA,NA,NA
"127","2020-02-08 09:44:07-03","NBC","NL-BOTANY","WAG.1971006","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Johnson DM; Murray NA","Hatschbach GG",NA,"1977","07","28","Southern America","Brazil","Goiás",NA,"Rio Doce (mun. Jatai.)",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1971006 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1971006","NL-WAG1971006",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"128","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074053","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Cid Ferreira CA",NA,"1986","03","18","Southern America","Brazil","Amazonas",NA,NA,"-59.483333","-1.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074053","NL-U1074053",NA,NA,NA,NA,NA,"-59.483333","-1.833333",NA,"Magnoliopsidae","U 0134033",NA,NA,NA,NA
"129","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1094381","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","01","01","Southern America","Brazil","Pará",NA,NA,"-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1094381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1094381","NL-L1094381",NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae",NA,NA,NA,NA,NA
"130","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1094382","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","01","01","Southern America","Brazil","Pará",NA,NA,"-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1094382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1094382","NL-L1094382",NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae",NA,NA,NA,NA,NA
"131","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1094383","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","01","01","Southern America","Brazil","Pará",NA,NA,"-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1094383 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1094383","NL-L1094383",NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae",NA,NA,NA,NA,NA
"132","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1094384","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","01","01","Southern America","Brazil","Pará",NA,NA,"-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1094384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1094384","NL-L1094384",NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae",NA,NA,NA,NA,NA
"133","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U 0011815","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","09","01","Southern America","Brazil","Pará",NA,"Vicinity of Belem","-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200011815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0011815",NA,NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae",NA,NA,NA,NA,NA
"134","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074071","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Karman K","Prance GT; et al.",NA,"1973","09","11","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074071","NL-U1074071",NA,NA,"1977","12","01",NA,NA,"duckei","Magnoliopsidae","U 0134050",NA,NA,NA,NA
"135","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074072","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Aristeguieta L","Prance GT; et al.",NA,"1967","01","12","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074072","NL-U1074072",NA,NA,NA,NA,NA,NA,NA,"duckei","Magnoliopsidae","U 0134051",NA,NA,NA,NA
"136","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074087","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Pires JM",NA,"1961","01","01","Southern America","Brazil","Pará",NA,NA,"-48.470614","-1.437281",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074087 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074087","NL-U1074087",NA,NA,NA,NA,NA,"-48.470614","-1.437281","duckei","Magnoliopsidae","U 0134052",NA,NA,NA,NA
"137","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074074","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Assunção PACL",NA,"1994","02","01","Southern America","Brazil","Amazonas",NA,"Manaus - Itacoatiara Road, km 26","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074074","NL-U1074074",NA,NA,"1995","08","01","-59.966667","-2.883333","duckei","Magnoliopsidae","U 0011816",NA,NA,NA,NA
"138","2020-11-04 10:59:28-03","ESALQ","ESA","49335","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Mello-Silva, R.","Nave, A.G.; Dário, F.R. , Lopes, R.F.; Bertani, D.F.","1455.0","1997","05","07",NA,"Brasil","Mato Grosso","Nova Ubiratã","Estrada para Boa Esperança. Interior de Floresta Aluvial (mata de brejo) bem preservada","-550.767","-133.357",NA,NA,NA,"Arbórea. Altura de 20, 0 m. e com fruto imaturo","ESA049335","ESA049335",NA,NA,"1998",NA,NA,"-550,767","-133,357",NA,NA,NA,NA,NA,NA,NA
