"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"50","2020-11-04 11:11:56-03","ESALQ","ESA","29290","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Ivanauskas, N.M.","846.0","1996","06","30",NA,"Brasil","São Paulo",NA,NA,NA,"ESA029290",NA,NA,"-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:11:56-03","ESALQ","ESA","67525","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R. et al.","2304.0","2000","10","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067525","ESA067525","Moraes, P.L.R.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:11:56-03","ESALQ","ESA","72457","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.","2477.0","2001","08","07",NA,"Brasil","São Paulo",NA,NA,NA,"ESA072457","ESA072457","Moraes, P.L.R.","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:11:56-03","ESALQ","ESA","72458","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.","2476.0","2001","08","07",NA,"Brasil","São Paulo",NA,NA,NA,"ESA072458","ESA072458","Moraes, P.L.R.","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:11:56-03","ESALQ","ESA","80514","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Silva, A.F.","187.0","1979","08","07",NA,"Brasil","São Paulo",NA,NA,NA,"ESA080514","ESA080514","Moraes, P.L.R.","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:11:56-03","ESALQ","ESA","72462","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.","2472.0","2001","08","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA072462","ESA072462","Moraes, P.L.R.","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:11:56-03","ESALQ","ESA","114809","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Campos, M.C.R.","609.0","2006","05","09",NA,"Brasil","São Paulo",NA,NA,NA,"ESA114809","ESA114809",NA,"-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:11:56-03","ESALQ","ESA","123701","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Colletta, G.D. ; Ferreira, M.A.P.","1089.0","2013","05","01",NA,"Brasil","São Paulo","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,"Árvore, 10m","ESA123701",NA,"Ivanauskas, N.M.","-47.5","-23.9599990844727","Tapiraí",NA,NA,"2013","05","01","41034","auto",NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:11:56-03","ESALQ","ESA","128222","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Virillo, C.B.","211.0","2013","04","02",NA,"Brasil","São Paulo","Reserva Particular da Votorantim (CBA). UHE Serraria - Trilha da Igrejinha",NA,NA,"ESA128222",NA,"Baitello, J.B.","-47.5","-23.9599990844727","Tapiraí","649","649","2013",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:11:56-03","ESALQ","ESA","70394","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2421.0","2001","04","21",NA,"Brasil","São Paulo",NA,NA,NA,"ESA070394","ESA070394",NA,NA,NA,"Pariquera Açu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:11:56-03","ESALQ","ESA","46771","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Folli, D.A.","88.0","1979","08","02",NA,"Brasil","Espírito Santo",NA,NA,NA,"ESA046771",NA,"Moraes, P.R.L.","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,"2003","01","28","48094","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:11:56-03","ESALQ","ESA","9835","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Andrade, P.M. ; Lopes, M.A.",NA,"1984","05","24",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA009835",NA,"Moraes, P.L.R.","-42.1391983032227","-19.7896995544434","Caratinga",NA,NA,"2001","07","25","49886","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:11:56-03","ESALQ","ESA","71638","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2470.0","2001","06","12",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"ESA071638","ESA071638",NA,"-43.1786003112793","-22.5049991607666","Petrópolis",NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:11:56-03","ESALQ","ESA","48718","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Nicolau, S.A. et al.","382.0","1992","07","28",NA,"Brasil","São Paulo",NA,NA,NA,"ESA048718",NA,"Moraes, P.L.R.","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,"2001","07","24","55628","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:11:56-03","ESALQ","ESA","48721","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Nicolau, S.A. et al.","389.0","1992","07","29",NA,"Brasil","São Paulo",NA,NA,NA,"ESA048721","ESA048721",NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:11:56-03","ESALQ","ESA","48723","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Nicolau, S.A. et al.","955.0","1995","11","22",NA,"Brasil","São Paulo",NA,NA,NA,"ESA048723","ESA048723",NA,"-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:11:56-03","ESALQ","ESA","97397","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Nicolau, S.A. ; et. al.","828.0","1994","09","20",NA,"Brasil","São Paulo",NA,NA,NA,"ESA097397","ESA097397","Moraes, P.R.","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:11:56-03","ESALQ","ESA","97396","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez.",NA,"Nicolau, S.A. ; et. al.","872.0","1994","12","08",NA,"Brasil","São Paulo",NA,NA,NA,"ESA097396","ESA097396","Moraes, P.R.","-47.5499992370605","-24.7000007629395","Iguape",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:11:56-03","ESALQ","ESA","29194","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Ivanauskas, N.M.","752.0","1996","03","29",NA,"Brasil","São Paulo",NA,NA,NA,"ESA029194",NA,NA,"-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:11:56-03","ESALQ","ESA","67762","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2230.0","2000","09","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067762","ESA067762",NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:11:56-03","ESALQ","ESA","67522","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R. et al.","2306.0","2000","10","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067522","ESA067522","Moraes, P.L.R.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:11:56-03","ESALQ","ESA","67759","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2234.0","2000","09","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067759","ESA067759",NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:11:56-03","ESALQ","ESA","67523","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R. et al.","2305.0","2000","10","17",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067523","ESA067523","Moraes, P.L.R.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:11:56-03","ESALQ","ESA","67756","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2231.0","2000","09","05",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067756","ESA067756",NA,"-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:11:56-03","ESALQ","ESA","67766","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Moraes, P.L.R.","2236.0","2000","09","25",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067766",NA,"Moraes, P.L.R.","-46.6300010681152","-23.5400009155273","São Paulo",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:11:56-03","ESALQ","ESA","72460","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, P.L.R.","2474.0","2001","08","06",NA,"Brasil","São Paulo",NA,NA,NA,"ESA072460","ESA072460","Moraes, P.L.R.","-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:11:56-03","ESALQ","ESA","67401","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Takahashi, A. et al.","297.0","1996","06","07",NA,"Brasil","São Paulo",NA,NA,NA,"ESA067401","ESA067401",NA,"-45.0699996948242","-23.4300003051758","Ubatuba",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:11:56-03","ESALQ","ESA","123764","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Colletta, G.D. ; Ferreira, M.A.P.","1152.0","2013","05","02",NA,"Brasil","São Paulo","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.",NA,"Árvore, 20m, caule","ESA123764",NA,"Ivanauskas, N.M.","-47.5","-23.9599990844727","Tapiraí",NA,NA,"2013","05","02","41034","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:11:56-03","ESALQ","ESA","128221","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna",NA,NA,"Virillo, C.B.","204.0","2013","04","02",NA,"Brasil","São Paulo","Reserva Particular da Votorantim (CBA). UHE Serraria - Trilha da Igrejinha",NA,NA,"ESA128221",NA,"Baitello, J.B.","-47.5","-23.9599990844727","Tapiraí","463","463","2013",NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:16:21-03","UNICAMP","UEC","148890","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Aranha, BA","467","2007","01","10",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J",NA,NA,"UEC005397","UEC005397","Baitello, JB","-45.084167","-23.366389","Ubatuba","380","380","2008","10",NA,NA,NA,"-45.084167","-23.366389",NA,NA,NA,NA
"80","2021-03-01 16:32:23-03","UNICAMP","UEC","129112","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2302","2000","10","10",NA,"Brazil","São Paulo","Estação Experimental José Cione (IAC).",NA,"Árvore 18 m, DAP 28 cm, início de florescimento, botões esverdeados.","UEC005409","UEC005409","Moraes, PLR","-47.881639","-24.613056","Pariquera-Açu",NA,NA,NA,NA,NA,NA,NA,"-47.881639","-24.613056",NA,NA,NA,NA
"81","2021-03-01 16:32:23-03","UNICAMP","UEC","129113","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2306","2000","10","17",NA,"Brazil","São Paulo","Parque Estadual da Cantareira, Núcleo Pedra Grande.",NA,"Árvore 20 m, DAP 42,33 cm, início de florescimento.; Chapada.","UEC005410","UEC005410","Moraes, PLR","-46.637222","-23.439389",NA,NA,NA,NA,NA,NA,NA,NA,"-46.637222","-23.439389",NA,NA,NA,NA
"82","2021-03-01 16:32:23-03","UNICAMP","UEC","129114","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2303","2000","10","10",NA,"Brazil","São Paulo","Sítio Sr. Antonio Povinske.",NA,"Árvore 20 m, DAP 28,17 cm, frutos maduros alaranjados.","UEC005404","UEC005404","Moraes, PLR","-47.865861","-24.675361","Pariquera-Açu",NA,NA,NA,NA,NA,NA,NA,"-47.865861","-24.675361",NA,NA,NA,NA
"83","2021-03-01 16:32:23-03","UNICAMP","UEC","161025","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Stefani, EJF; Belinello, R; Galvão, JC","79","2010","05","29",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,"Árvore com 11 m.; Mata Atlântica.","UEC005408","UEC005408","Barbosa, TDM","-45.506111","-23.569833","Caraguatatuba","50","90","2010","12",NA,NA,NA,"-45.506111","-23.569833",NA,NA,NA,NA
"84","2021-03-01 16:32:23-03","UNICAMP","UEC","160332","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","315","2011","01","25",NA,"Brazil","São Paulo","Parque Estadual.",NA,"Material vegetativo. Cerca de 9m de altura e 22 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC039531","UEC039531","Marchiori, NM","-45.945278","-23.330333","São Luiz do Paraitinga","999","999","2011","05",NA,NA,NA,"-45.945278","-23.330333",NA,NA,NA,NA
"85","2021-03-01 16:32:23-03","UNICAMP","UEC","166674","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","688","2008",NA,NA,NA,"Brazil","São Paulo","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",NA,"K0775 Árvore, ca. 15 m, com flores e frutos. Abundância: 13 ind.ha-1.","UEC039814","UEC039814","Barbosa, TDM","-45.068056","-23.325278","São Luiz do Paraitinga","1056","1093","2009",NA,NA,NA,NA,"-45.068056","-23.325278",NA,NA,NA,NA
"86","2021-03-01 16:32:23-03","UNICAMP","UEC","133707","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Urbanetz, C; Mariuza; Domingos; Lelo","217","2003","11","18",NA,"Brazil","São Paulo","Fazenda Folha Larga, Trilha Kaá-pozanga e trilha Paranã",NA,"ÁRvore de 25m.","UEC005403","UEC005403","Moraes, PLR","-47.916667","-24.883333","Cananéia","30","155",NA,NA,NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA
"87","2021-03-01 16:32:23-03","UNICAMP","UEC","170049","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Rochelle, ALC","J682",NA,NA,NA,NA,"Brazil","São Paulo","Fazenda Capricórnio - Bairro Taquaral.",NA,"Floresta Ombrófila Densa Submontana.","UEC041763","UEC041763","Baitello, JB","-45.050278","-23.216111","Ubatuba","450","450","2008","02",NA,NA,NA,"-45.050278","-23.216111",NA,NA,NA,NA
"88","2019-08-20 10:16:21-03","UNICAMP","UEC","147745","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Campos, MCR; Gomes, JAMA; Benedetti, FJ","979","2006","04","12",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,"indivíduo E0836, altura 13m","UEC005406","UEC005406","Barbosa, TDM",NA,NA,"Picinguaba",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-08-20 10:16:21-03","UNICAMP","UEC","147788","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Campos, MCR; Gomes, JAMA; Benedetti, FJ","979","2006","04","12",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,"indivíduo E0836, altura 13m","UEC147344",NA,"Barbosa, TDM",NA,NA,"Picinguaba",NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:32:23-03","UNICAMP","UEC","167005","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Stefani, EJF; Belinello, R; Galvão, JC","281","2011","07","01",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar.",NA,"Árvore com 14 m.; Mata Atlântica.","UEC005405","UEC005405","Barbosa, TDM","-45.540278","-23.584722","Paraibuna","800","900","2011","11",NA,NA,NA,"-45.540278","-23.584722",NA,NA,NA,NA
"91","2021-03-01 16:32:23-03","UNICAMP","UEC","174950","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pedroni, F; Sanchez, M","1850","1998","01","24",NA,"Brazil","São Paulo","Ubatuba próximo a Trilha do Corisco.&nf;23º20'12'' S , 44º50'06''W",NA,"Árvore 937 ca. 21m de altura. Com frutos imaturos verdes.; Mata Atlântica de Encosta.","UEC029759","UEC029759","Sanchez, M",NA,NA,"Picinguaba","120","120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:32:23-03","UNICAMP","UEC","174953","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1754","1997","05","29",NA,"Brazil","São Paulo","Ubatuba, Morro do Corisco.&nf;23º18'09'' S , 44º48'61''W",NA,"Árvore 713 com 10m de altura, vegetativo.; Mata Atlântica de Encosta.","UEC029747","UEC029747","Brotto, ML",NA,NA,"Picinguaba","600","600","2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:32:23-03","UNICAMP","UEC","192855","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ramos, E; Gonçalves, HR; Santos, S","463","2007","08","06",NA,"Brazil","São Paulo","Fazenda Capricórnio. Núcleo Picinguaba/PESM",NA,"Árvore 15m LT., PAP 86,5cm; botões verdes (Subparcela 95 indivíduo F1366); Floresta Ombrófila Densa de Terras Baixas","UEC129593","UEC129593",NA,"-45.141817","-23.634264","Ubatuba","104","280",NA,NA,NA,NA,NA,"-45.141817","-23.634264",NA,NA,NA,NA
"94","2021-03-01 16:32:23-03","UNICAMP","UEC","200184","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Padgurschi, MCG; Belinello, R","M1269","2009",NA,NA,NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 7 metros de altura. Frequência da espécie na parcela: n=7","UEC177729",NA,NA,"-45.183333","-23.4","São Luiz do Paraitinga","990","1045",NA,NA,NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA
"95","2021-03-01 16:32:23-03","UNICAMP","UEC","200701","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Pereira, LS; Belinello, R; Gomes, JAMA","N1489","2007","12",NA,NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 15 metros de altura. Frequência da espécie na parcela: n=11; Mata Atlântica","UEC158093",NA,"Baitello, JB; Moraes, PLR; Mouzinho, TDB","-45.183333","-23.4","São Luiz do Paraitinga","990","1045","2010",NA,NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA
"96","2021-03-01 16:32:23-03","UNICAMP","UEC","186010","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2","2008","07","12",NA,"Brazil","São Paulo","PESM - Núcleo Santa Virgínia - Parcela K",NA,"Árvore, ca. 4m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K0002; Floresta Ombrófila Densa Montana","UEC109385","UEC109385","Barbosa, TDM","-45.068333","-23.325","São Luiz do Paraitinga","1070","1093","2009",NA,NA,NA,NA,"-45.068333","-23.325",NA,NA,NA,NA
"97","2021-03-01 16:32:23-03","UNICAMP","UEC","95684","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ivanauskas, NM","752","1996","03","29",NA,"Brazil","São Paulo","Propriedade de Antonio Povinski.",NA,"Árvore de 18 m. Frutos. Localizada ao lado da 571D.; Floresta Atlântica.","UEC005407","UEC005407","Moraes, PLR","-47.876944","-24.675833","Pariquera-Açu",NA,NA,"2002","01","25",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA
"98","2021-03-01 16:32:23-03","UNICAMP","UEC","95685","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Ivanauskas, NM","846","1996","06","30",NA,"Brazil","São Paulo","Propriedade de Antônio Povinski.",NA,"Árvore de 10 m. Frutos.; Floresta Atlântica.","UEC005398","UEC005398","Moraes, PLR","-47.876944","-24.675833","Pariquera-Açu",NA,NA,"2002","01","25",NA,NA,"-47.876944","-24.675833",NA,NA,NA,NA
"99","2021-03-01 16:32:23-03","UNICAMP","UEC","28396","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"D.A.F.","088","1979","08","02",NA,"Brazil","Espírito Santo","Reserva Florestal da CVRD.&nf;Est. Peroba-osso. ant. 142, km 3,305, lado direito.",NA,"Árvore em Floresta Alta, + ou - 10 m de altura e fuste de + ou - 6 m, DAP 20 m, diametro da copa + ou - 5 m. Com flor amarela-clara e botão verde. Fuste cilíndrico e casca áspera.; Floresta Alta.","UEC005412","UEC005412","Moraes, PLR","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,"2005",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"100","2021-03-01 16:32:23-03","UNICAMP","UEC","142528","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Moraes, PLR","2565","2005","05","17",NA,"Brazil","Espírito Santo","Reserva Natural da CVRD.",NA,"Árvore 10 m, borda de mata.; Área secundária.","UEC005401","UEC005401","Moraes, PLR","-40.0722007751465","-19.3910999298096","Linhares",NA,NA,"2006",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA
"101","2021-03-01 16:32:23-03","UNICAMP","UEC","133117","S","Plantae","Magnoliopsida",NA,"Lauraceae","Cryptocarya","saligna","Cryptocarya saligna","Mez",NA,"Vervloet, RR; Bausen, E; Pizziolo, W","732","2002","08","27",NA,"Brazil","Espírito Santo","Nova Lombardia, Reserva Biológica Augusto Ruschi, trilha da divisa, sentido norte, terreno do Vanildo Bragacha.",NA,"Árvore com 15 m de altura, meia encosta, dossel 18 m, frutos imaturos de cor verde.","UEC005400","UEC005400","Moraes, PLR","-40.6002998352051","-19.9356002807617","Santa Teresa",NA,NA,"2005",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
