"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"11","2021-03-15 16:37:00-03","NY","NYBG","1843299","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.","J. Semir","B. Maguire","44733","1959","12","22","South America","Brazil","Minas Gerais","49 miles from Diamantina.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2049916' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843299","NY01843299_01",NA,NA,NA,"1158.2","1158.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","894845","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.","N. F. F. MacLeish","N. F. F. MacLeish","704","1980","10","05","South America","Brazil","Minas Gerais","Between Gouveia and Diamantina.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=966739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894845","NY00894845_01",NA,"-43.6719","-18.348","1370","1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","908839","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.","B. Loeuille","G. G. Hatschbach","69584","1999","10","23","South America","Brazil","Minas Gerais","Rod. BR-367, Córrego Soberbo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=978648' target='other'> <mi>dwc_moreinfo</mi></a>","NY00908839","NY00908839_01","Diamantina","-43.6003","-18.2494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1843329","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch.Bip.","J. Semir","A. P. Duarte","8948","1965","09","20","South America","Brazil","Minas Gerais","Diamantina para Serra dos Cristais","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2049979' target='other'> <mi>dwc_moreinfo</mi></a>","NY01843329","NY01843329_01","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG1939","S","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa",NA,NA,"M.F.Vasconcelos","13-203","2013","04","23",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,"Arredores da estátua do Juquinha. Flores roxas.",NA,NA,"Santana do Riacho","-43.55","-19.25","1.3","1.3",NA,NA,"43º33'W","19º15'S",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-30 12:34:55-03","EAO","IAN","102529","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch.Bip.","Barreto, M","Magalhães, MG","2422","1942","11","19","Southern America","Brasil","Minas Gerais","Nas pedras (rocha) arenítica da Serra do Charco.",NA,"Pequenas árvores de 4-6m de altura. Esparsas.","IAN102529",NA,"Jaboticatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-30 12:34:55-03","EAO","IAN","105515","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch.Bip.","Cabrera, I","Magalhães, MG","5400","1945","04","22","Southern America","Brasil","Minas Gerais","Morro do Pilar. Serra do Cipó, km 138.",NA,"Arbusto de 0,50 a 1m de altura. Flor seca.","IAN105515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA
"18","2021-03-30 12:34:55-03","EAO","IAN","135530","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch.Bip.","Barroso, GM","Irwin, HS; Maxwell, HS","20643","1968","02","22","Southern America","Brasil","Minas Gerais","Sandstone outcrops, Vacaria, summit of Serra do Cipó, km 145 (ca. 170km N of Belo Horizonte).",NA,"Shrub ca. 1m tall. Heads lavender-magenta. Leaves on sterile stems considerably larger than those on flowering stems.","IAN135530",NA,NA,NA,NA,"1500","1500",NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA
"19","2021-03-30 12:34:55-03","EAO","IAN","13929","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","Sch.Bip.","Barreto, M","Magalhães, MG","1580","1942","05","05","Southern America","Brasil","Minas Gerais","Entre Pedras. Base do Pico do Itambé.",NA,"Arbusto de 2m de altura; flores violáceas.","IAN013929","IAN013929 IAN013929_e","Serro","-43.3793983459473","-18.604700088501",NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-05-19 10:29:38-03","UFBA","ALCB","106082","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch. Bip.",NA,"Roque, N; Quaresma, AS","3732","2012","09","25","Southern America","Brasil","Minas Gerais","Estrada para Milho Verde",NA,"2m alt., folhas discolores. Capitulescência alvo-lanosa. Corola lilás passando a castanha.",NA,NA,"Diamantina","-43.548889","-18.339444","1173","1173",NA,NA,"-43.548889","-18.339444",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-05-19 10:29:38-03","UFBA","ALCB","101289","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch. Bip.","Loeuille, B","Meireles, AR; Souza, CCP de; Prado, GM; Almeida, HR","03","2007","11","07","Southern America","Brasil","Minas Gerais","Campus JK da UFVJM",NA,"Inflorescência violeta com presença de inseto.",NA,NA,"Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2010","02",NA,NA,NA,NA,NA,NA
"22","2020-11-04 11:01:55-03","ESALQ","ESA","97869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus",NA,"Loeuille, B.","Souza, V.C.; Zappi, D.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.; Miranda, E.","32767.0","2007","02","19",NA,"Brasil","Minas Gerais","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Trilha da Senhorinha. Campo rupestre.",NA,"Subarbusto, ca. 40 cm alt.; papilho creme.","ESA097869","ESA097869","Santana do Pirapama.",NA,NA,NA,NA,NA,NA,"-43,755,556","-19,006,111",NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 11:01:55-03","ESALQ","ESA","10257","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. Ex DC.","Loeuille, B.","Prado, P.I.K.L.","23816.0","1990","07","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA010257","ESA010257","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,"31264","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"24","2020-11-04 11:01:55-03","ESALQ","ESA","67369","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. Ex DC.","Loeuille, B.","Hatschbach, G. et al.","69584.0","1999","10","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA067369","ESA067369","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"101169","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"25","2020-11-04 11:01:55-03","ESALQ","ESA","11546","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. Ex DC.","Loeuille, B.","Souza, V.C. ; Sakuragui, C.M.","3420.0","1993","05","02",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"ESA011546","ESA011546","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"26557","auto",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"26","2021-01-14 15:24:27-03","MN","R","15558","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch. Bip","Leitão Filho, H.F.","Glaziou, A.F.M.","19492","1892","04","04",NA,"Brasil","Minas Gerais",NA,NA,"Plantas do Brasil Central","R000015558","R000015558_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978","10","30",NA,NA,NA,NA,NA
"27","2019-02-15 11:34:19-02","IPA","IPA","12821","S","Plantae","Plantae",NA,"Asteraceae","Lychnophora","tomentosa","Lychnophora tomentosa","(Mart. ex DC.) Sch. Bip.","Barroso, G.M.","Andrade-Lima","61-3900","1961","10","04","Southern America","Brasil","Minas Gerais","Entre Diamantina e Medanha. Campos arenosos.",NA,"Subarbusto 1 - 1,5m; flores alvo-lilacinos.","IPA0012821","IPA0012821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966","03","04",NA,NA,NA,NA,NA
"28","2020-02-18 09:33:04-03","UNICAMP","UEC","105143","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Feres, FR; Faria, AD; Aona, LYS; Belinello, R; Mansanares, ME; Mendonça, TG","9840","1998","12","16",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC125661","UEC125661","Cardeal Mota",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"29","2021-02-17 13:39:52-03","UNICAMP","UEC","105148","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Feres, FR; Faria, AD; Aona, LYS; Mansanares, ME; Mendonça, TG; Belinello, R","9869","1998","12","18",NA,"Brazil","Minas Gerais",NA,NA,NA,"UEC125757","UEC125757","Datas","-43.681944","-18.423889",NA,NA,NA,NA,"-43.681944","-18.423889","2005",NA,NA,NA,NA,NA,NA,NA
"30","2019-10-29 14:20:12-03","UNICAMP","UEC","109088","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Mansanares, ME; Aona, LYS","08","1998","05","05",NA,"Brazil","Minas Gerais","Serra do Cipó, próximo a estátua do Juquinha.",NA,NA,"UEC125665","UEC125665","Cardeal Mota",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"31","2021-03-01 16:24:32-03","UNICAMP","UEC","135556","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Nakajima, JN; Romero, R","3095","2001","03","31",NA,"Brazil","Minas Gerais","Estrada Diamantina-Conselheiro Mata (Km 182), 4Km do trevo (18°16'34S; 43°42'44w;1415M).",NA,"Arvoreta, ca. 1,5m. Brácteas involucrais acastanhadas, pappus palhete.; Campo rupestre.","UEC125668","UEC125668",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"32","2019-10-29 14:20:12-03","UNICAMP","UEC","169425","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Verola, CF; Costa, IR","200748","2007","05","17",NA,"Brazil","Minas Gerais","Estrada Diamantina- Conselheiro Mata.",NA,NA,"UEC063079","UEC063079","Diamantina","-43.715","-18.268944","4812","4812",NA,NA,"-43.715","-18.268944","2007",NA,NA,NA,NA,NA,NA,NA
"33","2021-03-01 16:24:32-03","UNICAMP","UEC","175916","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC",NA,"Marques, D; Araújo, IM; Franco, IM; Silva, R; Andrino, CO","494","2012","09","18",NA,"Brazil","Minas Gerais","P.E.Biribi, Boa Vista.",NA,"Arbusto candelabriforme. Corola e estilete púrpuros, antera branca, pápus marrom.; Campo rupestre.","UEC125759","UEC125759","Diamantina","-43.616417","-18.130611","1187","1187",NA,NA,"-43.616417","-18.130611",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-01 16:24:32-03","UNICAMP","UEC","196325","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Monge, M","Costa, JY; Engel, TBJ; Rocha, GPE; Lima, T; Castro, RLA","164","2010","09","23",NA,"Brazil","Minas Gerais","Estrada Diamantina-Gouveia,ca 7km de Diamantina.",NA,"Subarbusto ca. 90 cm alt. Papus alaranjado, corola lilás e estigma branco.; Campo rupestre","UEC038998","UEC038998","Diamantina","-43.691694","-18.360972","1379","1379",NA,NA,"-43.691694","-18.360972","2015","10",NA,NA,NA,NA,NA,NA
"35","2021-03-01 16:24:32-03","UNICAMP","UEC","196326","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Nakajima, JN; Mello, FNA; Rosa, PO; Soares, PN; Martins, CA","4874","2008","05","19",NA,"Brazil","Minas Gerais","Estrada para Milho Verde, km 14.",NA,"Arvoreta, ca 1,5m. Brácteas involucrais creme, corola e ramos do estilete lilases, anteras arroxeadas.; Campo rupestre","UEC024011","UEC024011","Diamantina","-43.550556","-18.346667","1165","1165",NA,NA,"-43.550556","-18.346667","2017","03",NA,NA,NA,NA,NA,NA
"36","2021-03-01 16:24:32-03","UNICAMP","UEC","196327","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Rosa, PO; Romero, R; Mello, FNA","1216","2008","09","24",NA,"Brazil","Minas Gerais","Estrada Diamantina - Conselheiro da Mata, km 187.",NA,"Arbusto ca. de 1m. Brácteas envolucrais verdes, corolas e filetes lilases.","UEC039000","UEC039000","Diamantina","-43.712778","-18.274722","1405","1405",NA,NA,"-43.712778","-18.274722","2017","03",NA,NA,NA,NA,NA,NA
"37","2021-03-01 16:24:32-03","UNICAMP","UEC","196332","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Monge, M","Mello, FNA; Nakajima, JN; Rosa, PO; Santos, APM","57","2007","10","19",NA,"Brazil","Minas Gerais","Estrada para Medanha a 12km de Diamantina.",NA,"Arbusto ca. de 0,80m. Brácteas alvolanosas, corola e antera lilases.; Campo rupestre","UEC024078","UEC024078",NA,"-43.533333","-18.183333","1245","1245",NA,NA,"-43.533333","-18.183333","2015","10",NA,NA,NA,NA,NA,NA
"38","2021-03-01 16:24:32-03","UNICAMP","UEC","198902","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC",NA,"Nakajima, JN; Rosa, PO; Santos, APM; Mello, FNA","4691","2011","08",NA,NA,"Brazil","Minas Gerais","Estrada Conselheiro Mata - km09.",NA,"Arvoreta, ca. 1m. Brácteas involucrais creme,corola e ramos do estilete lilases, anreas roxas.; Campo Rupestre.","UEC024083","UEC024083","Diamantina","-43.894167","-18.307778","1265","1265",NA,NA,"-43.894167","-18.307778",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-01 16:24:32-03","UNICAMP","UEC","202022","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Monge, M","Vichnewski, W","428","1997","05","07",NA,"Brazil",NA,"Rodovia Diamantina - Mendanha (lado esquerdo), KM 573",NA,"Flores creme, 1,5m e altura 1300m.","UEC036227","UEC036227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"40","2019-10-29 14:20:12-03","UNICAMP","UEC","196593","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Monge, M","Monge, M; Semir, J; Lopes, NP; Ernst, M; Pavarini, DP","1456","2013","02","19",NA,"Brazil","Minas Gerais",". Estrada Sopa - São João da Chapada. 8 km do asfalto.&nf;Afloramento ao lado direito, sentido São João da Chapada",NA,NA,"UEC177816","UEC177816","Diamantina","-43.7425","-18.872222",NA,NA,NA,NA,"-43.7425","-18.872222",NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-10-29 14:20:12-03","UNICAMP","UEC","27676","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Cordeiro, I; Pirani, JR; Menezes, NL; Furlan, A","17929","1980","12","12",NA,"Brazil","Minas Gerais","Entre Municípios de Diamantina e Mendanha.",NA,NA,"UEC125667","UEC125667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"42","2021-03-01 16:24:32-03","UNICAMP","UEC","27706","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Pirani, JR; Cordeiro, I; Wagner, HL; Hensold, N","CFSC8036","1982","03","21",NA,"Brazil","Minas Gerais","Serra Mineira",NA,"Arbusto de mais ou menos 1,5m.","UEC131996","UEC131996","Santana de Pirapama","-43.9","-18.916667",NA,NA,NA,NA,"-43.9","-18.916667","2017","03",NA,NA,NA,NA,NA,NA
"43","2021-03-01 16:24:32-03","UNICAMP","UEC","205006","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Monge, M; Gomes, FMB","Monge, M; Semir, J; Lopes, NP; Ernst, M; Pavarini, DP; Cota, M","1392","2013","02","19",NA,"Brazil","Minas Gerais",". Campus II da UFVJM, próximo a área de captação de água",NA,"Arbusto de 1 m de altura. Flores e frutos.; Campo rupestre","UEC163859","UEC163859","Diamantina","-43.569444","-17.45825",NA,NA,NA,NA,"-43.569444","-17.45825","2019","10","03",NA,NA,NA,NA,NA
"44","2021-03-01 16:24:32-03","UNICAMP","UEC","3136","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J; Volet, DP","Duarte, AP","2574","1950","04","21",NA,"Brazil","Minas Gerais","Estrada de Minas Gerais, Serra do Cipó, km 134.",NA,"Planta de solo pedregoso, arbusto de 1,80m a 2 metros raramente frequente na altitude de 1250m, flores roseas.","UEC131998","UEC131998",NA,NA,NA,"1260","1260",NA,NA,NA,NA,"2017","03",NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:24:32-03","UNICAMP","UEC","60197","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Arbo, MM; Mello-Silva, R; Schinini, A; Souza, VC","4157","1990","05","15",NA,"Brazil","Minas Gerais","Serra di Cipó, 10-20 km NE de Cardeal Mota, caminho a Conceição do Mato Dentro.",NA,"Arbusto ramificado 1m, flores violáceas.; Campo rupestre e de altura.","UEC125753","UEC125753",NA,"-43.583333","-1.358333",NA,NA,NA,NA,"-43.583333","-1.358333","2005",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:24:32-03","UNICAMP","UEC","74787","S","Plantae","Magnoliopsida",NA,"Asteraceae","Lychnocephalus","tomentosus","Lychnocephalus tomentosus","Mart. ex DC","Semir, J","Grandi, TSM; et al.","8058","1987","01","10",NA,"Brazil","Minas Gerais","Estrada entre Diamantina e Conselheiro mata.",NA,"Herbáceo.; Campo rupestre.","UEC125669","UEC125669","Conselheiro Mata",NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
