"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"41","2018-12-14 10:09:44-02","MNHN","RECOLNAT_MNHN_P","P04023241","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Anderson","Saint-Hilaire, A.",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Espiritu Santo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04023241' target='other'> <mi>dwc_moreinfo</mi></a>","P04023241","P04023241_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2715",NA,NA
"42","2018-08-14 15:35:57-03","MNHN","RECOLNAT_MNHN_P","P04023242","PreservedSpecimen",NA,NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Anderson","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04023242' target='other'> <mi>dwc_moreinfo</mi></a>","P04023242","P04023242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"43","2020-10-01 14:22:42-03","JBB","HEPH","17709","S","Plantae","Dicotyledon","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Mello Barreto","Magalhães, M","2311","1942","11","26","Southern America","Brasil","Minas Gerais","Curralinho","Campo dos Coelhos - entre União e Curralinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-12-11 11:37:37-03","UFMG","BHCB","67548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.",NA,"Magalhães, GM","2311",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2008-05-27 22:02:00-03","MO","MOBOT","1126019","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","W. R. Anderson (MICH)","Elsa M. Zardini|et al.","Zardini 44780","1996","2","28","South America","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest VI, along Río Bonito. Gallery forest on border of swamp.","-54.81666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056","4",NA
"46","2011-03-30 20:38:00-03","MO","MOBOT","2429939","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","Keller, H. A.","Sara G. Tressens|et al.","Tressens 6523","1999","11","4","South America","Argentina","Misiones","Guaraní","Predio Guaraní. Camino a arroyo Soberbio. Borde de selva","-54.3","-26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2018-06-26 05:23:00-03","MO","MOBOT","3157038","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","W.R. Anderson","André M. Amorim|J. Lima da Paixão|Sérgio C. de Sant'Ana","Amorim 2710","1998","11","21","South America","Brazil","Bahia",NA,"Município de Jussari. Rod. Jussari-Palmira. Entrada ca. 7.5km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Mata Mesófila.","-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","14799",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","André M. Amorim/2001","L. Kollmann; et al","3531","2000","12","13",NA,"Brasil","Espírito Santo","Barra de São Francisco","Cabeceira Córrego da Esperança","-40.8908004760742","-18.7549991607666",NA,"Trepadeira na sombra. Flores brancas.","MBML014799","MBML014799",NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","35753",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","Adr. Juss.","W.R. Anderson/2010","L. Kollmann; M. Simonelli, L. Magnago e V. Mansano","10201","2007","12","16",NA,"Brasil","Espírito Santo","Pinheiros",NA,"-40.2132987976074","-18.3703002929688",NA,"Erva escandente na sombra, flores brancas.","MBML035753","MBML035753","130","130","28525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","11397",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","André M. Amorim/2000","V. Demuner; et al","478","2000","01","06",NA,"Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778",NA,"Trepadeira sobre rochas, botões florais, flores amarelas, frutos imaturos de cor verde, borda da mata, terreno rochoso.","MBML011397","MBML011397",NA,NA,NA,NA,NA,"40W48'53","19S53'52",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","2907",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","André M. A. Amorim/2000","W. Boone","820","1985","10","08",NA,"Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Cipó, cálice verde, glândulas verde claras, pétalas brancas, a menor com manchas rosa escura, semi-sombra, capoeirão, encosta.","MBML002907","MBML002907",NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","32387",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","André M. Amorim/2008","V. Demuner; T. A. Cruz, M.Belizário.","4734","2007","12","11",NA,"Brasil","Espírito Santo","Marilândia","Liberdade, Prop.: Deoclécio. Lorenccini","-40.516","-19.354444",NA,"Liana 4m, botões florais brancos, flores com pétalas brancas de base vinho. Interior de mata alterada.","MBML032387","MBML032387","250","250",NA,NA,NA,"40W30'57,6","19S21'16",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","37423",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","R.F. Almeida/IX-2012","C. N. de Fraga; R.C.Forzza, L.Kollmann & P.H.Labiak.","2294","2008","10","20",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Duas Bocas, Trilha do Pescador. Floresta Ombrófila Densa Baixo Montana.","-40.478333","-20.278889",NA,"Trepadeira, folhas discolores. Flores com glândulas e sépalas verdes, pétalas brancas, com a posterior com mancha vermelha.","MBML037423","MBML037423","135","135",NA,NA,NA,"40W28'42","20S16'44",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","51127",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","A. Amorim/2006","A. P. Fontana; S.M. Venzel & T.S. Coser","1851","2005","12","06",NA,"Brasil","Espírito Santo","Santa Teresa","Várzea Alegre, Sítio Canto da Cachoeira, propriedade do Sr. Volmar Carlos Magdalon. Mata ciliar no Rio Santa Maria do Rio Doce","-40.761944","-19.915",NA,"Trepadeira. Flores com glândulas brancas, cálice verde, corola branca com uma pétala com estrias lilás.","MBML051127","MBML051127","283","283",NA,NA,NA,"40W45'43","19S54'54",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-07-10 09:47:08-03","MBML","MBML-HERBARIO","22111",NA,"Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","P.H.D. Barros/Maio-2019","L. Kollmann; et al","6517","2004","02","06",NA,"Brasil","Bahia","Alcobaça","Aparaju","-39.1955986022949","-17.5193996429443",NA,"Restinga aberta. Liana na sombra. Flores amarelas.","MBML022111",NA,NA,NA,"50074","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","1234948","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.",NA,"F. Raben","s.n.","1905","1","7","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01871145","US01871145_01 US01871145_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"57","2020-09-12 05:00:02-03","US","US","2220578","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.",NA,"R. M. Klein","1707","1955","10","14","South America - Neotropics","Brazil","Itajaí",NA,"Morro da Ressacada",NA,NA,NA,NA,"US01871142","US01871142_01 US01871142_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"58","2020-09-12 05:00:02-03","US","US","3741361","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","Almeida, Rafael F., (BHCB), Universidade Federal de Minas Gerais (BRAZIL)","P. Rosa, C. Baez, A. de Barros, M. Moraes & E. Fernandez","1109","2016","11","11","South America","Brazil","Río de Janeiro",NA,"Maricá. Parque Estadual da Serra da Tirica. Subida para a Pedra do Elefante na trilha do Alto Mourão. A 50 m da base da pedra do Alto Mourão. Na serra próximo a região de alforamento da ápice do Alto Mourão","-43.0044","-22.9722",NA,NA,"US03456864",NA,"343",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","2045534","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.",NA,"R. Rambo","49886","1951","2","6","South America - Neotropics","Brazil","Itapiranga",NA,NA,NA,NA,NA,NA,"US01871143","US01871143_01 US01871143_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"60","2020-09-12 05:00:02-03","US","US","1803989","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.",NA,NA,"5541","1941","12","7","South America - Neotropics","Brazil",NA,NA,"Helvetia, edge of woods",NA,NA,NA,NA,"US01871144","US01871144_01 US01871144_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"61","2020-09-02 16:32:18-03","Cenargen","CEN","62228","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","A. M. Amorim","Carolyn Elinore Barnes Proença","3079","2006","01","01",NA,"Brasil","RJ","PARATI","Floresta atlântica perturbada na beira da estrada.","-44.615555","-23.245833","Exsicatas","Arbusto subescandente. Fruto verde imaturo. Ramos floríferos eretos. Folhas glaucas na face dorsal. Botões florais com pétalas brancas, abertas, não-vistas. Glândulas do cálice 4 pares, verdes (no botão floral). FOTO. Doação do Sistema Herbário UB (19079). Minas Gerais.","CEN00062228","CEN00062228",NA,NA,NA,NA,"2019","-44.615555","-23.245833",NA,"09",NA,NA,NA,NA,"1",NA
"62","2021-03-15 18:28:27-03","USP","SPF","198791","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Farney, C","Farney, C","3612","1997","11","29",NA,"Brasil","Rio de Janeiro","Armação dos Búzios","Vertente para José Gonçalves. Floresta estacional semidecídua.",NA,NA,NA,"Arbusto, escandente; folhas verdes, discolores; inflorescência com raque verde; flores em botões alvos, na trilha para o topo do morro.","SPF00198791","SPF00198791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 18:28:27-03","USP","SPF","198790","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Amorim, AMA","Farney, C","4176","2000","09","11",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba, Estrada para torre, mata de encosta. Floresta estacional semidecídua.","-42.1027984619141","-22.8391990661621",NA,"Trepadeira; esciófila; folhas discolores verdes; flores com cálice verde e corola em botão alva.","SPF00198790","SPF00198790","100","300","20879","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-07 09:31:58-03","UEFS","HUEFS","58443","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.",NA,"Tressens, S.G.","6523","1999","11","04",NA,"Argentina","Misiones","Guaraní","Predio Guaraní. Camino a arroyo Soberbio.","-59.3","-26.916389",NA,"Borde de selva.","HUEFS0058443","HUEFS0058443",NA,NA,NA,NA,NA,"59W18'","26S54'59''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"65","2019-09-04 18:38:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"66","2015-03-13 18:46:49-03","F","FMNH-SEEDPLANTS","V0222888F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0222888F","V0222888F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"67","2015-03-13 18:46:49-03","F","FMNH-SEEDPLANTS","V0222889F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0222889F","V0222889F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"68","2019-09-04 18:36:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor lanceolata",NA,NA,"J. E. B. Warming",NA,"1865",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lanceolata",NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"69","2019-09-04 18:36:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor lanceolata",NA,NA,"J. E. B. Warming",NA,"1865",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lanceolata",NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"70","2019-01-25 15:42:11-02","IAC","IAC","2834","S","Plantae",NA,NA,"Malpighiaceae-2.Malpighioideae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","A. Gehrt","C. Mourão","s/nº","1938","11","06",NA,"Brasil","São Paulo","Campinas","Fazenda Riqueza - Joaquim Egídio","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"1939","-47.0608","-22.9056",NA,"09","30",NA,NA,NA,NA,NA
"71","2019-01-25 15:42:11-02","IAC","IAC","29424","S","Plantae",NA,NA,"Malpighiaceae-2.Malpighioideae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","A.M. Amorim","S.L. Jung-Mendaçolli; C.A.F. Pinto-Maglio; P.R.P. Andrade & A.M.C. Silva","692","1994","11","23",NA,"Brasil","São Paulo","Vinhedo",NA,"-46.9753","-23.0297",NA,NA,NA,NA,NA,NA,NA,NA,"2000","-46.9753","-23.0297",NA,"06","30",NA,NA,NA,NA,NA
"72","2020-07-23 12:11:23-03","CEPLAC","CEPEC","83995","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","V. Demuner","478","1979","02","08",NA,"Brasil","Espírito Santo","SANTA TERESA","Pedra da Onça, propriedade do Sr. Antonio Rocon.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000"
"73","2020-07-23 12:11:23-03","CEPLAC","CEPEC","82109","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","J. G. Jardim","1883","1999","01","01",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira, entrada ca. 7,5Km Faz. Teimoso a 1,5Km a E da entrada. RPPN Serra do Teimoso.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/12/2001"
"74","2020-07-23 12:11:23-03","CEPLAC","CEPEC","101330","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","C. Farney","3612","1997","11","29",NA,"Brasil","Bahia","ARMAÇÃO DE BÚZIOS","Serra das Emerências, vertente para José Gonçalves.. Na trilha para o topo do morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"75","2020-07-23 12:11:23-03","CEPLAC","CEPEC","101333","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","C. Farney","4176","2000","09","11",NA,"Brasil","Piauí","SÃO PEDRO DA ALDEIA","Serra da Sapiatiba, estrada para Torre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"76","2020-07-23 12:11:23-03","CEPLAC","CEPEC","111042","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"Pessoa, C.","Paixão, J. L.","675","2006","01","26",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra Teimoso, entrada 7,5 km da Rod. Jussari/Palmira, Faz. Teimoso, 1,7 km da entrada.","-39.531111","-15.154444",NA,"Coleta testemunho para estudo de anatômia de caule e folha.",NA,NA,NA,NA,NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-23 12:11:23-03","CEPLAC","CEPEC","112161","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"Amorim, A. M.","Amorim, A. M.","4131","2004","06","13",NA,"Brasil","Bahia","JUSSARÍ","RPPN Serra do Teimoso. Rodovia Jussari-Palmira. Entrada ca. 7,5km de Jussari.","-39.531111","-15.154444",NA,NA,NA,NA,"641","641",NA,NA,NA,"39W31'52","15S9'16",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-23 12:11:23-03","CEPLAC","CEPEC","125907","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"Amorim, A. M.","C.N. Fraga","2294",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-07-23 12:11:23-03","CEPLAC","CEPEC","93994","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","J. G. Jardim","3978","2002","01","17",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira,entrada ca. 7Km de Jussari, 1,7Km da entrada. RPPN Serra do Teimoso.","-39.536111","-15.160278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W32'10","15S9'37",NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"80","2020-07-23 12:11:23-03","CEPLAC","CEPEC","98133","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","A. M. Amorim","2710","1998","11","21",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso.","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W31'43","15S9'29",NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"81","2020-07-23 12:11:23-03","CEPLAC","CEPEC","70280","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","M. L. Guedes","3777","1995","12","26",NA,"Brasil","Bahia","FLORESTA AZUL","Fazenda Futurosa.","-39.6596984863281","-14.8599996566772",NA,NA,NA,NA,NA,NA,"21159","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001"
"82","2020-07-23 12:11:23-03","CEPLAC","CEPEC","67061","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","W. Boone","820","1985","10","08",NA,"Brasil","Espírito Santo","SANTA TERESA","Escola Agrotécnica Federal. São João de Petropolis.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"83","2020-07-23 12:11:23-03","CEPLAC","CEPEC","57898","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","L. C. Fabris","1","1985","08","26",NA,"Brasil","Espírito Santo","VITÓRIA","Campus da UFES. Goiabeiras.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"84","2020-07-23 12:11:23-03","CEPLAC","CEPEC","57903","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","O. J. Pereira","2035","1992","04","08",NA,"Brasil","Espírito Santo","VITÓRIA","Campus da UFES. Goiabeiras.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1999"
"85","2020-07-23 12:11:23-03","CEPLAC","CEPEC","154390","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"R.F. Almeida","P. Rosa","1109",NA,NA,NA,NA,"Brasil","Rio de Janeiro","MARICÁ",NA,"-42.8185997009277","-22.9193992614746",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-07-23 12:11:23-03","CEPLAC","CEPEC","67900","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor",NA,"A. M. Amorim","R. Marquete","1295","1993","10","20",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairuçu. Estrada para Parati-Mirim.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999"
"87","2021-04-08 17:12:54-03","UESB","HUESB","8094","S","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A. Juss.","André M. Amorim","Souza, R.S.; Silva, G.S.; Silva, G.S.","125","2012","12","13",NA,"Brasil","Bahia","Ipiaú","Centro de Recuperação Impacto","-39.661556","-14.1835",NA,"Arbusto. Folhas simples, opostas, membranáceas, verde. Flores creme com mancha vinácea em uma das cinco pétalas; botões florais creme. Caule cinza com pontos brancos.; Mata Atlântica.","HUESB000008094",NA,NA,NA,NA,NA,"2019","-39.661556","-14.1835",NA,"10",NA,NA,NA,NA,NA,NA
"88","2020-11-12 17:01:10-03","UEL","FUEL","1864","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Anderson, WR","Wanderley, CS","s.n.","1986","03","12",NA,"Brasil","Paraná","Londrina","Fazenda Santa Ana, Rodovia Londrina-Mauá, em frente ao Campus da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","2004",NA,NA,NA,"02","19",NA,NA,NA,NA,NA
"89","2020-11-12 17:01:11-03","UEL","FUEL","753","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Carneiro, JS","Jóia, ES; et al.","s.n.","1985","05","10",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-12 17:01:11-03","UEL","FUEL","593","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.","Anderson, WR","Dias, MC; et al.","s.n.","1995","03","15",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","2004",NA,NA,NA,"02","18",NA,NA,NA,NA,NA
"91","2020-11-12 17:01:11-03","UEL","FUEL","592","PreservedSpecimen","Plantae","Tracheophyta","Malpighiales","Malpighiaceae","Heteropterys","bicolor","Heteropterys bicolor","A.Juss.",NA,"Gonçalves, RC; et al.","s.n.","1985","03","15",NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
