"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"44","2019-11-21 14:53:11-03","UFJF","CESJ","64502","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","G. Hatschbach; O.S. Ribas","79995","2007","América do Sul","Brasil","Santa Catarina","Morro da Igreja",NA,NA,"Paredão rochoso","CESJ064502",NA,"02","11","Urubici","-49.5917015075684","-28.0149993896484","V.A.O. Dittrich",NA,"30102","auto","2013","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-06-30 18:33:21-03","UFJF","CESJ","13238","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","L. Krieger","CESJ13238","1973","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Em lugares muito úmidos e sombreados.",NA,NA,"Rupícola sobre arenito.","CESJ013238",NA,"11","03","Lima Duarte","-43.793098449707","-21.8425006866455","V.A.O. Dittrich",NA,"30417","auto","2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-16 17:56:46-03","UCS","HUCS","48853","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Gonzatti, F.","4031","2017",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia","2200",NA,"Erva rizomatosa rupícola em fendas de rocha com acúmulo de matéria orgânica, ao sol","HUCS002889","HUCS002889","11","19","Itatiaia","-44.732778","-22.361111","Gonzatti, F.","2200",NA,NA,"2018","11",NA,"-44.732778","-22.361111",NA,NA,NA,NA,NA,NA
"47","2021-03-16 17:56:46-03","UCS","HUCS","48846","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Gonzatti, F.","3868","2017",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","1613",NA,"Rosetada em solo úmido e epífita em árvores no vale de campo rupestre junto à regato, caminho para o Pico","HUCS002895","HUCS002895","11","10","Ouro Preto","-43.489361","-20.432333","Gonzatti, F.","1613",NA,NA,"2018","11",NA,"-43.489361","-20.432333",NA,NA,NA,NA,NA,NA
"48","2021-03-16 17:56:46-03","UCS","HUCS","48856","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Gonzatti, F.","3987","2017",NA,"Brasil","Rio de Janeiro","Serra dos Órgãos, PARNASO, Parque Nacional","2034",NA,"Rizomatosa, rupícola em rochas secas da região da Pedra do Sino","HUCS002890","HUCS002890","11","18","Teresópolis","-43.016306","-22.454028","Gonzatti, F.","2034",NA,NA,"2018","11",NA,"-43.016306","-22.454028",NA,NA,NA,NA,NA,NA
"49","2021-03-16 17:56:46-03","UCS","HUCS","50853","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Lehn, C.R.","2570","2019",NA,"Brasil","Rio Grande do Sul","Pico Montenegro","1363",NA,"epífita, frequente em mata nebular. Aparenta comportamento poiquilohídrico.","HUCS002497","HUCS002497","12","27","São José dos Ausentes","-50.0657997131348","-28.7483005523682","Gonzatti, F.","1363","42598","auto","2020","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-16 17:56:46-03","UCS","HUCS","32948","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Hatschbach, G.","78981","2005",NA,"Brasil","Santa Catarina","Serra do Corvo Branco",NA,NA,"Paredão rochoso","HUCS002901","HUCS002901","03","10","Grão Pará","-49.2146987915039","-28.1849994659424","Smith, S.F.",NA,"24844","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:29:18-03","MBM","MBM","287401","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Smith & R.C. Moran","Labiak, P.; et al.; et al.","2819","2002","Southern America","Bolivia",NA,"Santa Cruz",NA,NA,NA,"MBM287401","MBM287401","12",NA,NA,NA,NA,"Labiak, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:29:18-03","MBM","MBM","386919","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Smith & R.C. Moran","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10097","2013","Southern America","Brazil","Santa Catarina","Serra do Corvo Branco","1233",NA,"Paredões úmidos.","MBM386919","MBM386919","11","05","Grão Pará","-49.366722","-28.055622","Cordeiro, J.","1233",NA,NA,"2013","12","03","-49.366722","-28.055622",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:29:18-03","MBM","MBM","386919","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Smith & R.C. Moran","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10097","2013","Southern America","Brazil","Santa Catarina","Serra do Corvo Branco","1233",NA,"Paredões úmidos.","MBM386919","MBM386919","11","05","Grão Pará","-49.366722","-28.055622","Cordeiro, J.","1233",NA,NA,"2013","12","03","-49.366722","-28.055622",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:41:36-03","MBM","MBM","393600","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Barboza, E.; Cordeiro, J.; Ariati, V.; Daniel, V.; Cordeiro, J.; Ariati, V.; Daniel, V.","4098","2014","Southern America","Brazil","Santa Catarina","Serra do Corvo Branco","1150",NA,"Rupícola.; Dos paredões úmidos.","MBM393600","MBM393600","06","14","Grão Pará","-49.363056","-28.060556","Barboza, E.","1150",NA,NA,"2014","08",NA,"-49.363056","-28.060556",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:41:36-03","MBM","MBM","429629","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Sm. & R.C. Moran","Canestraro, B.K.; Mynssen, C.; Sylvestre, L.; Vasco, A.; Santiago, A.; Condack,; Mynssen, C.; Sylvestre, L.; Vasco, A.; Santiago, A.; Condack, J.","1047","2017","Southern America","Brazil","Rio de Janeiro","Parque Nacional de Itatiaia, Beira da estrada, próximo ao brejo da Lapa",NA,NA,"Saxícola, margem da estrada, heliófita.; Floresta Ombrófila Densa Altomontana.","MBM429629",NA,"09","01","Itamonte",NA,NA,"Canestraro, B.K.",NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:29:18-03","MBM","MBM","15408","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Smith & R.C. Moran","Lindeman, J.; Haas, H.; Haas, H.","s.n.","1967","Southern America","Brazil","Rio de Janeiro","Parque Itatiaia, Prateleiras",NA,NA,NA,"MBM015408","MBM015408","04","16","Itatiaia","-44.5633010864258","-22.4960994720459","Labiak, P.",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:29:18-03","MBM","MBM","333112","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R. Smith & R.C. Moran","Matos, F.B.; et al.; et al.","170","2005","Southern America","Brazil","Paraná","Morro Araçatuba","1600",NA,"Rupícula em fenda sombreada e úmida de afloramento rochoso no alto do morro. Associada à briófitas. Campo de altitude","MBM333112","MBM333112","01","01","Tijucas do Sul","-49.1988983154297","-25.9281005859375","Matos, F.B.","1600","25228","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0339","PreservedSpecimen","Plantae",NA,"Pteridophyta","Polypodiaceae","Polypodium","peruvianum","Polypodium peruvianum","Desv.","A. Sehnem","s.n.","1942",NA,NA,NA,"Aparados Bom Jesus.&nf;Ad rupens.",NA,NA,NA,"000339",NA,"01","14",NA,NA,NA,"A. Sehnem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2004-08-09 17:42:30-03","MNHN","RECOLNAT_MNHN_P","P00355086","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Orbigny, A.D. d'",NA,NA,NA,"Bolivie",NA,"entre Pinara et Valle Grande, Cordillera Orientale",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355086' target='other'> <mi>dwc_moreinfo</mi></a>","P00355086","P00355086_01","11",NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"375",NA,NA,NA,NA
"60","2004-08-09 17:42:31-03","MNHN","RECOLNAT_MNHN_P","P00355093","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Dombey, J.",NA,NA,NA,"Pérou",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355093' target='other'> <mi>dwc_moreinfo</mi></a>","P00355093","P00355093_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-09-03 19:51:10-03","MNHN","RECOLNAT_MNHN_P","P00355110","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Orbigny, A.D. d'",NA,NA,NA,"Bolivie",NA,"Cordillera de La Paz",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355110' target='other'> <mi>dwc_moreinfo</mi></a>","P00355110","P00355110_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"143",NA,NA,NA,NA
"62","2015-09-03 19:51:10-03","MNHN","RECOLNAT_MNHN_P","P00355111","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Aubert de la Rüe, E.",NA,"1947",NA,"Equateur",NA,"Prov. Pichincha, vallée du Rio Saloya, pentes occidentales de l'Atacazo, route Quito-Santa Domingo","3000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355111' target='other'> <mi>dwc_moreinfo</mi></a>","P00355111","P00355111_01","12","19",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 19:55:07-03","MNHN","RECOLNAT_MNHN_P","P00355447","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Mandon, G.",NA,"1857",NA,"Bolivie",NA,"Prov. Larecaja, Sorata ad rivum Challasuyo","2700","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355447' target='other'> <mi>dwc_moreinfo</mi></a>","P00355447","P00355447_01","9","8",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1562",NA,NA,NA,NA
"64","2015-09-03 17:53:50-03","MNHN","RECOLNAT_MNHN_P","P00355449","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Orbigny, A.D. d'",NA,NA,NA,"Bolivie",NA,"Valle Grande",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355449' target='other'> <mi>dwc_moreinfo</mi></a>","P00355449","P00355449_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"375",NA,NA,NA,NA
"65","2015-09-03 17:05:21-03","MNHN","RECOLNAT_MNHN_P","P00355451","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Fiebrig, K.",NA,"1904",NA,"Bolivie",NA,"Pinos bei Tarija","2500","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355451' target='other'> <mi>dwc_moreinfo</mi></a>","P00355451","P00355451_01","3","10",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3129",NA,NA,NA,NA
"66","2004-08-09 17:42:34-03","MNHN","RECOLNAT_MNHN_P","P00355452","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Fiebrig, K.",NA,"1904",NA,"Bolivie",NA,"Pinos bei Tarija","2500","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355452' target='other'> <mi>dwc_moreinfo</mi></a>","P00355452","P00355452_01","3","10",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3129",NA,NA,NA,NA
"67","2015-09-03 17:05:21-03","MNHN","RECOLNAT_MNHN_P","P00355454","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Glaziou, A.",NA,"1869",NA,"Brésil",NA,"Haut des Orgues",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355454' target='other'> <mi>dwc_moreinfo</mi></a>","P00355454","P00355454_01","8","8",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3575",NA,NA,NA,NA
"68","2015-09-03 19:54:45-03","MNHN","RECOLNAT_MNHN_P","P00355455","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Castillon, L.",NA,"1911",NA,"Argentine",NA,"monteros, La Quebrada, prov. Tucuman",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355455' target='other'> <mi>dwc_moreinfo</mi></a>","P00355455","P00355455_01","7","2",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-03 17:05:21-03","MNHN","RECOLNAT_MNHN_P","P00355456","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Stuckert, T.",NA,"1901",NA,"Argentine",NA,"Sierra Achala de Cordoba","2200","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355456' target='other'> <mi>dwc_moreinfo</mi></a>","P00355456","P00355456_01","12","23",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"831",NA,NA,NA,NA
"70","2015-09-03 17:05:21-03","MNHN","RECOLNAT_MNHN_P","P00355457","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Puiggari, J.I.",NA,NA,NA,"Brésil",NA,"Apiahy",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355457' target='other'> <mi>dwc_moreinfo</mi></a>","P00355457","P00355457_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2408",NA,NA,NA,NA
"71","2015-09-03 19:54:45-03","MNHN","RECOLNAT_MNHN_P","P00355458","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Mandon, G.",NA,"1857",NA,"Bolivie",NA,"Prov. Larecaja, Sorata ad rivum Challasuyo","2700","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355458' target='other'> <mi>dwc_moreinfo</mi></a>","P00355458","P00355458_01","9","8",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1562",NA,NA,NA,NA
"72","2015-09-03 17:05:32-03","MNHN","RECOLNAT_MNHN_P","P00355491","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Spruce, R.",NA,NA,NA,"Equateur",NA,"Junguragua, Andes Quitenses",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355491' target='other'> <mi>dwc_moreinfo</mi></a>","P00355491","P00355491_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5414",NA,NA,NA,NA
"73","2015-09-03 19:55:33-03","MNHN","RECOLNAT_MNHN_P","P00355493","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Spruce, R.",NA,NA,NA,"Equateur",NA,"in Andibus",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355493' target='other'> <mi>dwc_moreinfo</mi></a>","P00355493","P00355493_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5872 a",NA,NA,NA,NA
"74","2004-08-09 17:42:35-03","MNHN","RECOLNAT_MNHN_P","P00355500","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Gay, C.",NA,"1839",NA,"Pérou",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355500' target='other'> <mi>dwc_moreinfo</mi></a>","P00355500","P00355500_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1877",NA,NA,NA,NA
"75","2015-09-04 20:01:44-03","MNHN","RECOLNAT_MNHN_P","P00355510","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Sodiro",NA,NA,NA,NA,NA,"Lloa, Andium Quitensium",NA,"hb","sur la même part y'a P00355509 (Melpomene moniliformis) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355510' target='other'> <mi>dwc_moreinfo</mi></a>","P00355510","P00355510_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",NA,NA,NA,NA
"76","2015-09-04 19:13:59-03","MNHN","RECOLNAT_MNHN_P","P00355514","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Lorentz, G.P.",NA,"1881",NA,"Argentine",NA,"Sierra Ventana",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355514' target='other'> <mi>dwc_moreinfo</mi></a>","P00355514","P00355514_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2018-01-03 15:23:29-02","MNHN","RECOLNAT_MNHN_P","P00355515","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Hieronymus, G.",NA,"1877",NA,"Argentine",NA,"Sierra Achala, prov. Cordoba",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355515' target='other'> <mi>dwc_moreinfo</mi></a>","P00355515","P00355515_01","1","30",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA,NA
"78","2015-09-04 15:27:42-03","MNHN","RECOLNAT_MNHN_P","P00355535","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Desvaux, A.N.",NA,NA,NA,"Pérou",NA,NA,NA,"hb","donné en 1896 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355535' target='other'> <mi>dwc_moreinfo</mi></a>","P00355535","P00355535_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-03 17:05:21-03","MNHN","RECOLNAT_MNHN_P","P00355552","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Ule, E.",NA,"1891",NA,"Brésil",NA,"Serra Goral, Sta Catharina",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355552' target='other'> <mi>dwc_moreinfo</mi></a>","P00355552","P00355552_01","3",NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2338",NA,NA,NA,NA
"80","2015-09-04 15:25:34-03","MNHN","RECOLNAT_MNHN_P","P00355556","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Weddell, H.A.",NA,NA,NA,"Bolivie",NA,"Prov. Tomina, dept. Chuquisaca",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355556' target='other'> <mi>dwc_moreinfo</mi></a>","P00355556","P00355556_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3745",NA,NA,NA,NA
"81","2006-10-25 17:11:48-03","MNHN","RECOLNAT_MNHN_P","P00355613","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,"Serra do Papagaio, Minas Geraes",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355613' target='other'> <mi>dwc_moreinfo</mi></a>","P00355613","P00355613_01",NA,NA,NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"538",NA,NA,NA,NA
"82","2015-09-04 15:25:35-03","MNHN","RECOLNAT_MNHN_P","P00355616","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Humbert, H.",NA,"1958",NA,"Pérou",NA,"entre Ocongate et la Cordillera del Auzengate, environs de Tinke, dept. Cuzco","3650","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355616' target='other'> <mi>dwc_moreinfo</mi></a>","P00355616","P00355616_01","5",NA,NA,NA,NA,"Lehnert","3800",NA,NA,NA,NA,NA,NA,NA,NA,"30744",NA,NA,NA,NA
"83","2015-09-03 17:05:26-03","MNHN","RECOLNAT_MNHN_P","P00355628","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Dusén, P.",NA,"1902",NA,"Brésil",NA,"Serra do Itaiaia","2100","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00355628' target='other'> <mi>dwc_moreinfo</mi></a>","P00355628","P00355628_01","5","17",NA,NA,NA,"Lehnert",NA,NA,NA,NA,NA,NA,NA,NA,NA,"156",NA,NA,NA,NA
"84","2015-09-03 18:15:36-03","MNHN","RECOLNAT_MNHN_P","P01550398","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Polypodium","peruvianum","Polypodium peruvianum","Desv.","Glaziou, A.",NA,"1872",NA,"Brésil",NA,"Rio Janeiro",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01550398' target='other'> <mi>dwc_moreinfo</mi></a>","P01550398","P01550398_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3573",NA,NA,NA,NA
"85","2020-09-29 14:53:35-03","UFPR","UPCB","49622","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Labiak, P.H.","1233","2000",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, Abrigo Rebouças, 22°23'S e 44°40'W",NA,NA,"Rupícola em local sombreado. Alt.: 2390m s.n.m..","UPCB0007169","UPCB0007169","06",NA,"Itatiaia","-44.666667","-22.383333","Labiak, P.H.",NA,NA,NA,"2000","08",NA,"-44.666667","-22.383333",NA,NA,NA,NA,NA,NA
"86","2020-09-29 14:53:35-03","UFPR","UPCB","49637","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Labiak, P.H.","1233","2000",NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, Abrigo Rebouças, 22°23'S e 44°40'W",NA,NA,"Rupícola em local sombreado. Alt.: 2390m s.n.m...","UPCB0007167","UPCB0007167","06",NA,"Itatiaia","-44.666667","-22.383333","Labiak, P.H.",NA,NA,NA,"2000","08",NA,"-44.666667","-22.383333",NA,NA,NA,NA,NA,NA
"87","2020-09-29 14:53:35-03","UFPR","UPCB","76811","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Matos, F.B.","2027","2012",NA,"Brasil","Santa Catarina","Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará. Floresta Ombrófila Densa",NA,NA,"Rupícola à beira da estrada.","UPCB0007165","UPCB0007165","01","20","Grão-Pará","-49.35","-28.05","Matos, F. B.",NA,NA,NA,"2015","12",NA,"-49.350","-28.050",NA,NA,NA,NA,NA,NA
"88","2020-09-29 14:53:35-03","UFPR","UPCB","76814","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Melpomene","peruviana","Melpomene peruviana","(Desv.) A.R.Sm. & R.C.Moran","Matos, F.B.","2028","2012",NA,"Brasil","Santa Catarina","Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará. Floresta Ombrófila Densa",NA,NA,"Rupícola à beira da estrada.","UPCB0007166","UPCB0007166","01","20","Grão-Pará","-49.35","-28.05","Labiak, P.H.",NA,NA,NA,"2014","11",NA,"-49.350","-28.050",NA,NA,NA,NA,NA,NA
