"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","minimumElevationInMeters","maximumElevationInMeters","typeStatus"
"117","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366425","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366425","NL-L4366425",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw5559",NA,NA,NA,NA
"118","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366426","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366426 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366426","NL-L4366426",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw5560",NA,NA,NA,NA
"119","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366427","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366427","NL-L4366427",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw5561",NA,NA,NA,NA
"120","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366428","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366428 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366428","NL-L4366428",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw1755",NA,NA,NA,NA
"121","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366429","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366429","NL-L4366429",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw1756",NA,NA,NA,NA
"122","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366430","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366430","NL-L4366430",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw1754",NA,NA,NA,NA
"123","2020-02-08 10:31:24-03","NBC","NL-BOTANY","L.4366462","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4366462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4366462","NL-L4366462",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw7760",NA,NA,NA,NA
"124","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U 0292882","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Forest Department Piracaciba",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292882 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292882",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27583",NA,NA,NA,NA
"125","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582919","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Rosa NA; Santos MR",NA,"1977","09","14","Southern America","Brazil",NA,NA,"Plantas da Amazônia, Pará, Benevides, Benfica, sitio do Dr. Murçaça Pires, lugar de terra firme.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582919","NL-U1582919",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"126","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582920","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Duarte AP",NA,"1966","07","07","Southern America","Brazil",NA,NA,"Proced. Brasil, Pará, Igarape do Ipisema Kl. 129 da Belém, Brasília, Pará.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582920","NL-U1582920",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"127","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582921","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Prance GT; Silva NT",NA,"1964","08","30","Southern America","Brazil",NA,NA,"New Brazilian Highways, Pará. 30km south of Gurup, Belém-Brasília.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582921 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582921","NL-U1582921",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"128","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582922","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Ducke A",NA,"1919","09","28","Southern America","Brazil",NA,NA,"Procedencia in insula non inundatis astuarii amazonis prope flumen Maayis binizils, region Buenes, civ. Pará.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582922 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582922","NL-U1582922",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"129","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582923","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Ducke A",NA,"1923","09","27","Southern America","Brazil",NA,NA,"Procedencia Belem do Pará, silva non inundatia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582923 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582923","NL-U1582923",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"130","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582924","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Ducke A",NA,"1923","09","27","Southern America","Brazil",NA,NA,"Procedencia Belem do Pará, silva non inundatia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582924 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582924","NL-U1582924",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"131","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582925","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Mexia YEJ",NA,"1931","08","02","Southern America","Brazil",NA,NA,"State of Pará, Districto Acará. Thomé Assú; Pau Vermelho.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582925 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582925","NL-U1582925",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"132","2020-11-04 11:19:05-03","ESALQ","ESA","87658","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Kuhlmann, M. ; Jimbo, S.","205.0","1959","09","07",NA,"Brasil","Pará",NA,"Rodovia Belém-Brasília, km 95",NA,NA,NA,NA,"ESA087658","ESA087658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 14:44:40-03","UFJF","CESJ","X-156","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"Nome vulgar:Pau-amarelo.Árvore com 25-30m de altura, 1m de diâmetro.Madeira amarelo citrina,forte,uniforme.","CESJ00X156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2013-04-01 09:17:20-03","IPT","BCTW","9461","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Classificação Original: Euxylophora paraensis - pau amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"135","2013-04-01 09:17:20-03","IPT","BCTW","876","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Procedência: Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"136","2013-04-01 09:17:20-03","IPT","BCTW","10796","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proc.: INPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"137","2013-04-01 09:17:20-03","IPT","BCTW","874","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"138","2013-04-01 09:17:20-03","IPT","BCTW","17609","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"139","2013-04-01 09:17:20-03","IPT","BCTW","2800","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém","Rio Inhangapy","-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA,NA
"140","2013-04-01 09:17:20-03","IPT","BCTW","12572","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA,NA
"141","2013-04-01 09:17:20-03","IPT","BCTW","871","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"142","2013-04-01 09:17:20-03","IPT","BCTW","872","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"143","2013-04-01 09:17:20-03","IPT","BCTW","15484","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Proc. Pará - 5505 (L1-27)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"144","2013-04-01 09:17:20-03","IPT","BCTW","5631","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Classificação Original: Pau cetim",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"145","2013-04-01 09:17:20-03","IPT","BCTW","12064","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"146","2013-04-01 09:17:20-03","IPT","BCTW","2843","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Procedência: Ilhas (Breves)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"147","2013-04-01 09:17:20-03","IPT","BCTW","7310","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Classificação Original: Pau amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"148","2013-04-01 09:17:20-03","IPT","BCTW","1975","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Procedência: Norte do Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"149","2013-04-01 09:17:20-03","IPT","BCTW","875","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"150","2013-04-01 09:17:20-03","IPT","BCTW","8943","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amapá",NA,NA,NA,NA,NA,"Proc.: Amapá (Amapari, Matapi, Cupixi)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"151","2013-04-01 09:17:20-03","IPT","BCTW","878","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"152","2013-04-01 09:17:20-03","IPT","BCTW","16737","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"153","2013-04-01 09:17:20-03","IPT","BCTW","12499","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Santarém",NA,"-54.7083","-2.44306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"205258","auto","Magnoliopsida",NA,NA,NA,NA,NA
"154","2013-04-01 09:17:20-03","IPT","BCTW","12648","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"155","2013-04-01 09:17:20-03","IPT","BCTW","7358","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,"Classificação Original: Pau amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"156","2013-04-01 09:17:20-03","IPT","BCTW","5060","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber","IPT",NA,NA,NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"157","2013-04-01 09:17:20-03","IPT","BCTW","877","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"158","2013-04-01 09:17:20-03","IPT","BCTW","14206","S","Plantae","Magnoliophyta",NA,NA,"Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Natal, D. & Zenid, G.",NA,NA,NA,NA,NA,"Brasil","Pará","Paragominas","Fazenda Rio Capim","-47.3528","-2.99583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto","Magnoliopsida",NA,NA,NA,NA,NA
"159","2013-02-11 16:00:00-02","MO","MOBOT","2812001","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56041","1963","8","6","South America","Brazil",NA,NA,"On high land, Km 98, Belem Brasilia Highway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2013-05-07 06:03:00-03","MO","MOBOT","2812076","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Standley","Ynés Mexia","Mexia 6033","1931","8","2","South America","Brazil","Pará",NA,"Thomé Assu; Pau Vermelho; dense forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2011-03-24 10:03:00-03","MO","MOBOT","2812192","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"A. Ducke","Ducke 83","1941",NA,NA,"South America","Brazil","Pará",NA,"Belem, Catú, silva non inundabili.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-08-31 09:09:50-03","INPA","INPA","185724","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"s.c.","s.n.",NA,NA,NA,"Southern America","Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,"INPA0185724","INPA0185724 INPA0185724_e",NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"163","2020-08-31 09:09:50-03","INPA","INPA","141241","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Pires, JM","Barbosa, M","1666","1982","04","26","Southern America","Brasil","Maranhão","Buriticupu","MA 006, Grupo Cacique - pt. 11. Projeto Pré-Amazônia Maranhense. Código MB. 1666-42.","-46.48333","-4.216667",NA,NA,"INPA0141241","INPA0141241 INPA0141241_e","1982",NA,NA,"-4.216667","-46.48333",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-08-31 09:09:50-03","INPA","INPA","27676","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Rodrigues, WA","Rodrigues, WA","8600","1969","10","07","Southern America","Brasil","Pará",NA,"Estrada Santarém-Curuá, km 63, Reserva Florestal d, Estrada Santarém-Curuá, km 63, Reserva Florestal do Palhão.","-47","-0.8",NA,NA,"INPA0027676","INPA0027676 INPA0027676_e",NA,NA,NA,"-0.8","-47",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-01-10 20:47:46-03","INPA","INPA","205639","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Melo, MFF","Anunciação, EA","815","2000","02","03","Southern America","Brasil","Amazonas","Itacoatiara","AM 010, km 227, MIL-Madeireiras, Rodovia AM-010, Manaus-Itacoatiara, km 227, MIL-Madeireira (Madeireira-Itacoatiara Ltda.), área próximo ao portão para área de preservação absoluta","-58.716667","-3.033333",NA,NA,"INPA0205639","INPA0205639 INPA0205639_e INPA0205639_e1","2001","07",NA,"-3.033333","-58.716667",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:09:50-03","INPA","INPA","2773","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Pires, JM","3100","1951","02","23","Southern America","Brasil","Pará",NA,"Estrada de Ferro Belém-Bragança, km 25, Estrada de Ferro Belém-Bragança, km 25.","-48.746528","-1.739161",NA,NA,"INPA0002773","INPA0002773 INPA0002773_e INPA0002773_e1",NA,NA,NA,"-1.739161","-48.746528",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-08-31 09:09:50-03","INPA","INPA","35123","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Cowan, RS","Prance, GT","58970","1964","08","30","Southern America","Brasil","Pará","Belém","Rio Gurupí, 30 km south of Gurupi, Belém-Brasília.","-48.5044","-1.45583",NA,NA,"INPA0035123","INPA0035123 INPA0035123_e","1968",NA,NA,"-1.45583","-48.5044",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-08-31 09:09:50-03","INPA","INPA","93410","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Rosa, NA","Rosa, NA","2227","1977","09","14","Southern America","Brasil","Pará","Benevides","Benfica, sítio do Dr. Muça Pires, Benfica, sítio do Dr. Muça Pires.","-48.318558","-1.292522",NA,NA,"INPA0093410","INPA0093410 INPA0093410_e",NA,NA,NA,"-1.292522","-48.318558",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-08-31 09:09:50-03","INPA","INPA","6690","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,"Fróes, RL","24877","1949","12","08","Southern America","Brasil","Pará","Castanhal",NA,"-47.5","-1",NA,NA,"INPA0006690","INPA0006690 INPA0006690_e",NA,NA,NA,"-1","-47.5",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-01-10 20:47:46-03","INPA","INPA","212901","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Melo, MFF","Melo, MFF","262","2003","01","31","Southern America","Brasil","Amazonas","Itacoatiara","Mil Madeireiros, Próximo ao portão N da Mil Madeireira.","-58.4441986083984","-3.14305996894836",NA,NA,"INPA0212901","INPA0212901 INPA0212901_e","2003",NA,NA,NA,NA,"120124","auto",NA,NA,NA,NA,NA,NA
"171","2021-01-10 20:47:46-03","INPA","INPA","212900","S","Plantae","Dicotyledon Com-Clade","Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber","Melo, MFF","Melo, MFF","261","2003","01","31","Southern America","Brasil","Amazonas","Itacoatiara","Mil Madeireiros, Próximo ao portão N da Mil Madeireira.","-58.4441986083984","-3.14305996894836",NA,NA,"INPA0212900","INPA0212900 INPA0212900_e","2003",NA,NA,NA,NA,"120124","auto",NA,NA,NA,NA,NA,NA
"172","2021-03-03 13:56:29-03","UFF","NIT","NITw986","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Euxylophora","paraensis","Euxylophora paraensis","Huber",NA,NA,NA,NA,NA,NA,NA,"Brasil","Pará","Pará",NA,NA,NA,NA,"árvore de 25-30 x 0,80m de diâm.; madeira amarelo citrino","NITw00001808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","USw14140","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"H. Nogle","2",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","USw19064","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"H. Nogle","229",NA,NA,NA,"South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"175","2020-09-12 05:00:02-03","US","US","USw31400","PreservedSpecimen","Plantae",NA,"Sapindales","Rutaceae","Euxylophora","paraensis","Euxylophora paraensis",NA,NA,"A. Miranda-Bastos","RBW 109",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
