"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"112","2020-10-14 10:03:26-03","FURB","FURB","18831","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Verdi, M","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","07","Brasil","Santa Catarina","Nova Veneza","São Bonifácio.","-49.5886111","-28.7080556","-49.5886111","-28.7080556","124","124","FURB33172","FURB33172","Fito IFFSC 39 /O/84 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto laranja;","2009","11","07","3065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:03:26-03","FURB","FURB","19536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","FURB33171","FURB33171","Florística IFFSC 47 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arvoreta;","2010","01","25","2985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:03:26-03","FURB","FURB","31639","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Korte, A.; Kniess, A.","2010","06","23","Brasil","Santa Catarina","José Boiteux","Morro da Cruz.","-49.6783334","-26.9086111","-49.6783334","-26.9086111","652","652","FURB33190","FURB33190","Florística IFFSC 687 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbusto; flor botão floral","2010","10","29","3825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:03:26-03","FURB","FURB","33151","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Korte, A","Korte, A.","2010","12","03","Brasil","Santa Catarina","Palhoça","Pedra do Urubu.","-48.5847222","-27.9022222","-48.5847222","-27.9022222","36","36","FURB33182","FURB33182","Coleta Extra IFFSC (Arvoreta) Habitat: Floresta Ombrófila Densa de Terras Baixas e Restinga; Estágio Avançado Habito: arvoreta; Fruto amarelo;","2011","01","11","5404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:03:26-03","FURB","FURB","33165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Korte, A","Korte, A.; Gasper, A.L. de","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.5633333","-26.3497222","-48.5633333","-26.3497222","5","5","FURB33183","FURB33183","Florística IFFSC 8010 (Arbusto) Habitat: Restinga; Estágio Avançado Habito: arbusto; flor branca","2011","01","11","5233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-14 10:03:26-03","FURB","FURB","33171","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Korte, A","Korte, A.","2010","12","02","Brasil","Santa Catarina","Palhoça","Parque Estadual do Tabuleiro - Guarda do Embaú.","-48.5994444","-27.9047222","-48.5994444","-27.9047222","15","15","FURB33184","FURB33184","Florística IFFSC 228 (Arbusto) Habitat: Restinga; Estágio Avançado Habito: arbusto; Fruto vermelho;","2011","01","11","3172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-08 08:53:50-03","FURB","FURB","33450","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Korte, A","Korte, A.","2010","12","15","Brasil","Santa Catarina","Penha","Praia Vermelha.","-48.5986111","-26.8077778","-48.5986111","-26.8077778","7","7","FURB33189","FURB33189","Coleta Extra IFFSC (Arbusto) Habitat: Restinga; Habito: arbusto;","2011","01","11","5728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-08 08:53:50-03","FURB","FURB","37010","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Oliveira, AA de","Meyer, L.; Sevegnani, L. & Torres, F.J.","2011","11","25","Brasil","Santa Catarina","Lontras",NA,"-49.5508333","-27.1675","-49.5508333","-27.1675000","319","319","FURB33186","FURB33186",NA,"2015","04","06","58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-10-14 10:03:26-03","FURB","FURB","38557","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Oliveira, AA de","Funez, L.A.","2012","07","14","Brasil","Santa Catarina","Penha","Praia da Paciência.","-48.5994444","-26.7741667","-48.5994444","-26.7741667","15","15","FURB33188","FURB33188",NA,"2015","04","06","660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-10-14 10:03:26-03","FURB","FURB","45437","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Oliveira, AA de","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB33191","FURB33191","Regeneração IFFSC 10 /L/244","2015","01","11","842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-10-14 10:03:26-03","FURB","FURB","46103","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Oliveira, AA de","Funez, L.A.","2014","10","28","Brasil","Santa Catarina","Florianópolis","Lagoa do Peri.","-48.5152778","-27.7316667","-48.5152778","-27.7316667","1","1","FURB33187","FURB33187","Frutos caindo facilmente Habitat: floresta Habito: arbustiva; Fruto vermelho;","2015","04","06","3611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-10-14 10:03:26-03","FURB","FURB","46544","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Oliveira, AA de","Oliveira, A.A. de","2015","03","10","Brasil","Santa Catarina","Rio Do Oeste","Santa Luzia / Três Luiz.","-49.8575","-27.0894444","-49.8575000","-27.0894444","401","401","FURB33185","FURB33185","Regeneração IFFSC 570 /N/11 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","2015","03","10","1296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-14 10:03:26-03","FURB","FURB","55389","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Vieira, F. C. S.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","10","27","Brasil","Santa Catarina","Palhoça","Pedra do Urubu.","-48.5847222","-27.9022222","-48.5847222","-27.9022222","36","36","FURB55389","FURB55389","flor branca Habito: arvoreta","2020","04","21","1390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-14 10:03:26-03","FURB","FURB","60060","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","17","Brasil","Santa Catarina","Palhoça","Vale da Utopia.","-48.5727778","-27.8869444","-48.5727778","-27.8869444","25","25","FURB60060","FURB60060",NA,"2018","07","17","3078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 10:03:26-03","FURB","FURB","60159","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","21","Brasil","Santa Catarina","Florianópolis",NA,"-48.4197223","-27.4513889","-48.4197223","-27.4513889",NA,NA,"FURB60159","FURB60159",NA,"2018","07","21","3164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-08 08:53:50-03","FURB","FURB","60185","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000",NA,NA,"FURB60185","FURB60185","flor branca Habitat: interior da unidade amostral Habito: arvoreta","2018","07","28","3187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:03:26-03","FURB","FURB","60624","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","08","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","60","60","FURB60624","FURB60624","flor branca Habitat: borda do fragmento florestal Habito: árvore","2018","09","08","3401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 10:03:26-03","FURB","FURB","61068","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Schwirkowski, P.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral.","-49.2744445","-26.3830556","-49.2744445","-26.3830556","250","250","FURB61068","FURB61068","FOD, Estágio secundário avançado. Heliófita. Cálice verde, corola branca Habitat: Mata ciliar, borda Habito: Árvore","2018","07","22","2942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 10:03:26-03","FURB","FURB","61069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Longen, F.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral.","-49.2744445","-26.3830556","-49.2744445","-26.3830556","250","250","FURB61069","FURB61069","FOD, Estágio secundário avançado. Esciófita. Cálice verde, corola branca Habitat: Mata ciliar, interior Habito: Árvore","2018","07","22","2943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-08 08:53:50-03","FURB","FURB","62228","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Citadini-Zanette, V.; Aguiar, A.J.; Boff, V.P.","1991","09","12","Brasil","Santa Catarina","Orleans","Rio Novo. Rio Novo.","-49.2988889","-28.2852777","-49.2988889","-28.2852777","400","400","FURB62228","FURB62228",NA,NA,NA,NA,"1147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 10:03:26-03","FURB","FURB","6240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Vieira, F.C.S.","2004","10","29","Brasil","Santa Catarina","São Francisco do Sul","Ilha Grande.","-48.7083333","-26.2683334","-48.7083333","-26.2683334","5","5","FURB33181","FURB33181",NA,"2004","12","23","575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 10:03:26-03","FURB","FURB","64347","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Funez, L.A.","Funez, L.A.","2018","11","18","Brasil","Santa Catarina","Florianópolis","Naufragados.","-48.5655556","-27.8322223","-48.5655556","-27.8322223","3","3","FURB64347","FURB64347","Frutos maduros vermelhos Habitat: Floresta Habito: Árvore","2018","11","18","8361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-09 14:47:01-03","FURB","FURB","66539","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kassner-Filho, A.","Kassner-Filho, A.","2020","07","12","Brasil","Santa Catarina","Criciúma","São Roque - - AID Linha de Transmissão.","-49.3922222","-28.7566667","-49.3922222","-28.7566667","104","104","FURB66539","FURB66539","flor branca Habitat: interior do fragmento Habito: arvoreta","2020","07","12","5736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 10:03:26-03","FURB","FURB","8345","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Stival-Santos, A","Stival-Santos, A.; Ceolin, L.M.","2007","10","19","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555","2","2","FURB33179","FURB33179",NA,"2007","10","19","139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 10:03:26-03","FURB","FURB","716","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M","Hatschbach, G.","1982","09","03","Brasil","Paraná","Antonina","Mergulhão.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"FURB33178","FURB33178",NA,"2002",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 10:03:26-03","FURB","FURB","4695","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hering-Rinnert, C.","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"FURB02477","FURB02477",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-08 08:53:50-03","FURB","FURB","2504","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sevegnani, L","Maas, C.H.","1997","10","13","Brasil","Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,NA,NA,"FURB33174","FURB33174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14075","auto",NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 10:03:26-03","FURB","FURB","3933","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Vieira, F.C.S.","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,"3","3","FURB33193","FURB33193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"140","2020-10-14 10:03:26-03","FURB","FURB","8268","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Schiebelbein, A.P.","2007","10","01","Brasil","Santa Catarina","São Francisco do Sul","Ilha Araújo do Meio.","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","FURB33180","FURB33180",NA,NA,NA,NA,"12",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:03:26-03","FURB","FURB","6188","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Barbosa, E","Casas, G.","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"FURB33176","FURB33176",NA,"2004","10","25","56",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:03:26-03","FURB","FURB","6189","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Vieira, F.C.S.","2004","10","21","Brasil","Santa Catarina","São Francisco do Sul","Ilha dos Herdeiros.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"FURB33175","FURB33175","Folha glabra. Habitat: Estágio Secundário; sub-bosque Habito: fanerófita; Fruto indeiscente; flor cálice persistente",NA,NA,NA,"516",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:03:26-03","FURB","FURB","6191","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Barbosa, E","Casas, G.","2004","07","08","Brasil","Santa Catarina","São Francisco do Sul","Mandigituba.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","FURB33177","FURB33177","Folha glabra. Habitat: sub-bosque Habito: fanerófita; flor cálice verde e corola amarela clara","2005","02","28","26",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:53:53-03","UCS","HUCS","49536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Longen, F.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral.","-49.274444","-26.383056","-49.274444","-26.383056","250","250",NA,NA,"FOD, Estágio secundário avançado. Esciófita. Cálice verde, corola branca","2018","07","22","2943","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:53:53-03","UCS","HUCS","49537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Schwirkowski, P.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral.","-49.274444","-26.383056","-49.274444","-26.383056","250","250",NA,NA,"FOD, Estágio secundário avançado. Heliófita. Cálice verde, corola branca","2018","07","22","2942","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:53:53-03","UCS","HUCS","1035","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, C.D.","Souza, K.","1965","11","25","Brasil","Santa Catarina","Florianópolis","Pântano do Sul - Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"2","2",NA,NA,"Arvoreta, 4m.; Restinga","1967",NA,NA,"6377","Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:53:53-03","UCS","HUCS","2974","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.","1986","10","02","Brasil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"pequena árvore, frutos nigriscentes.; restinga","1987",NA,NA,"50789","Angiospermae","Myrtales",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:53:53-03","UCS","HUCS","6469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.","1988","06","14","Brasil","Paraná","Antonina","Porto das Moças - 3km L","-48.7118988037109","-25.4286003112793",NA,NA,"50","50",NA,NA,"árvore 8m, flores alvas.; Mata pluvial","1989",NA,NA,"52144","Angiospermae","Myrtales",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"149","2014-10-14 15:56:58-03","BS","M","M-0171123","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Crescit in Brasiliae prov. Bahiens. in desertis",NA,NA,NA,NA,NA,NA,"M0171123",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"HOLOTYPE",NA,NA,NA
"150","2014-10-14 15:56:58-03","BS","M","M-0171124","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia pr. Bahia.",NA,NA,NA,NA,NA,NA,"M0171124",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"ISOTYPE",NA,NA,NA
"151","2014-10-14 15:56:58-03","BS","M","M-0171125","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Brasilia pr. Bahia.",NA,NA,NA,NA,NA,NA,"M0171125",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"ISOTYPE",NA,NA,NA
"152","2019-06-27 10:25:52-03","UFES","VIES","33305","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Moreira, L.N.","2007","07","09","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES033305",NA,NA,NA,NA,NA,"67",NA,NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:40:15-03","UTFPR","HCF","24240","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","S.M. Silva","W.S. Souza","1987","07","31","Brasil","PR","Paranaguá","Ilha do Mel, Brasília","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"árvore de mais ou menos 5 m, inclinada, com inflorescência branca. Aromática. Em restinga úmida.","1987","12",NA,"1019",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-21 19:37:35-03","UFC","EAC","53196","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Costa, I.R.","2007","05","17","Brasil","São Paulo","Campinas","Unicamp, ao lado do prédio da genômica","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"EAC0053196","EAC0053196","Arvoreta, 2m; frutos maduros vermelhos",NA,NA,NA,"782","Dicotyledon",NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:36:43-03","MBM","MBM","159248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Tamashiro, J.Y.; et al.; et al.","1986","11","03","Brazil","São Paulo","Bertioga","Praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"MBM159248","MBM159248",NA,NA,NA,NA,"18676",NA,NA,"Southern America",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:36:43-03","MBM","MBM","76513","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.","1982","09","03","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM076513","MBM076513",NA,NA,NA,NA,"45270",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:36:43-03","MBM","MBM","110673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G.","1986","10","02","Brazil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM110673","MBM110673",NA,NA,NA,NA,"50789",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:43-03","MBM","MBM","3590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Hatschbach, G.","1967","07","23","Brazil","Paraná","Guaratuba","Rio São João, Porto Miranda","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM003590","MBM003590",NA,NA,NA,NA,"16740",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:43-03","MBM","MBM","3598","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Legrand, D.","Hatschbach, G.","1967","05","25","Brazil","Paraná","Paranaguá","Colônia Pereira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM003598","MBM003598",NA,NA,NA,NA,"16789",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:43-03","MBM","MBM","17755","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","11","28","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM017755","MBM017755",NA,NA,NA,NA,"25683",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:43-03","MBM","MBM","227728","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Britez, R.M.","1987","08","14","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM227728",NA,NA,NA,NA,NA,"1752",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:43-03","MBM","MBM","227731","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Britez, R.M.","1987","11","06","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM227731",NA,NA,NA,NA,NA,"1809",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:43-03","MBM","MBM","232879","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Silva, S.M.","Silva, S.M.; et al.; et al.","1996","12","05","Brazil","Paraná","Paranaguá","Ilha do Mel, Estação Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM232879","MBM232879",NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
