"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"204","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449581","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Petersen TM",NA,"1952","01","01","Argentina",NA,NA,"Estancia 'Santa Teresa' Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449581","NL-U1449581",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"205","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449582","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Meyer T",NA,"1944","01","30","Argentina",NA,NA,"Prov. de Corrientes, Dep. Ituzaingó.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449582","NL-U1449582",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"206","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449583","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Rojas T",NA,"1946","11","22","Paraguay",NA,NA,"Bahia Negra-Chaco Paraguayo.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449583","NL-U1449583",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"207","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449681","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Schunke Vigo J",NA,"1977","05","29","Peru","San Martín",NA,"San Juan de Pacaizapa, km 72, carretera Tarapoto Moyobamba. San Martin. Lamas. Alonso de Alvarado.",NA,NA,NA,NA,"A orilla de la quebrada, en bosque secundario, terreno pantanoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449681","NL-U1449681",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae","U 0254398",NA,NA,NA
"208","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449738","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Smith HH",NA,"1898","03","01","Colombia",NA,NA,"Santa Marta.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449738","NL-U1449738",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"209","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449739","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Davidse G; Gonzáles AC",NA,"1977","04","25","Venezuela",NA,NA,"Apure: Distrito San Fernando, between the bank of the Río Orinoco, opposite Isla Peladura, and the lagunas ca. 1 km inland.","-66.85","7.25","-66.85","7.25","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449739","NL-U1449739",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"210","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1449740","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Schunke Vigo J",NA,"1977","05","29","Peru","San Martín",NA,"San Juan de Pacaizapa, km 72, carretera Tarapoto Moyobamba. San Martin. Lamas. Alonso de Alvarado.",NA,NA,NA,NA,"A orilla de la quebrada, en bosque secundario, terreno pantanoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1449740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1449740","NL-U1449740",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"211","2020-02-08 10:07:58-03","NBC","NL-BOTANY","WAG.1128943","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Groenendijk E",NA,"1968","02","21","Surinam",NA,NA,"Fallow ricefield in the hougway polder near Nickerie.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1128943 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1128943","NL-WAG1128943",NA,NA,"Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"212","2020-02-08 10:07:58-03","NBC","NL-BOTANY","U.1447997","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa leptocarpa",NA,NA,NA,NA,NA,"Reijenga TW",NA,"1962","10","13","Surinam",NA,NA,"Flora Surinamensis. Tamanredjo, ongeveer 2 km ten N. van Groningen (a/d Saramacca) District Saramacca.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1447997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1447997","NL-U1447997",NA,NA,"Southern America",NA,NA,NA,"Myrtales","leptocarpa",NA,NA,NA,"Magnoliopsidae","U 0205095",NA,NA,NA
"213","2020-11-04 12:17:22-03","ESALQ","ESA","33880","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.","2018","08","01","Lombardi, J.A.","1319.0","1996","07","17","Brasil","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,"ESA033880","ESA033880",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"214","2020-11-04 12:17:22-03","ESALQ","ESA","115084","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.","2018","08","01","Devecchi, M.F.","139.0","2011","04","21","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"ESA115084","ESA115084",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"215","2020-11-04 12:17:22-03","ESALQ","ESA","81760","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.",NA,NA,NA,"Tameirão Neto, E.","3165.0","2001","03","26","Brasil","Minas Gerais","São Pedro do Suaçui",NA,"-42.6025009155273","-18.3658008575439",NA,NA,NA,"ESA081760","ESA081760",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18958","auto",NA,NA,NA,NA,NA
"216","2020-11-04 12:17:22-03","ESALQ","ESA","108792","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,"Rodrigues, M.E.F.",NA,NA,NA,"Rodrigues, M.E.F.","99.0","2007","01","30","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"ESA108792","ESA108792",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"217","2020-11-04 12:17:22-03","ESALQ","ESA","89031","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.",NA,NA,NA,"Feliciano, C.D. ; Talora, D.C.","4.0","2004","09","10","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,"ESA089031","ESA089031",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"218","2020-11-04 12:17:22-03","ESALQ","ESA","61323","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","22817.0","1999","05","19","Brasil","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso, ca. 16 Km de Rio de Contas. Beira de córrego.","-41.8114013671875","-13.5789003372192","-41,868,444","-1,349,575","Erva, ca. 1,5 m alt.; flores amarelas.","ESA061323","ESA061323","1000","1000",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"219","2020-11-04 12:17:22-03","ESALQ","ESA","82458","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.","2018","08","01","Oliveira, J.E.","364.0","1941","05","09","Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,"ESA082458","ESA082458",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA
"220","2020-11-04 12:17:22-03","ESALQ","ESA","62921","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,NA,NA,NA,NA,"Medri, C. et al.",NA,"1998","05","16","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,"ESA062921","ESA062921",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"221","2020-11-04 12:17:22-03","ESALQ","ESA","36819","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,NA,NA,NA,NA,"Jarenkow, J.A.","2085.0","1992","03","24","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,"ESA036819","ESA036819",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"222","2020-11-04 12:15:40-03","ESALQ","ESA","136211","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Sousa, N.X.M.","2018","08","01","G. Martinelli","17455.0","2012","03","25","Brasil","Roraima","Caracaraí",NA,"-61.128101348877","1.81611001491547",NA,NA,NA,"ESA136211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA,NA
"223","2020-11-04 12:17:22-03","ESALQ","ESA","44491","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,NA,NA,NA,NA,"Dário, F.R.; Nave, A.G.; Lopes, R.F.; Bertani, D.F.","1127.0","1997","03","29","Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte - Rio Coluene. Floresta Ombrófila Aberta/Mata Ciliar. Beira do rio Coluene","-53.0797004699707","-13.2421998977661","-53,034,444","-13,382,778","Arbusto. Altura de 1,0 m. e flor amarela","ESA044491","ESA044491",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA
"224","2020-11-04 12:17:22-03","ESALQ","ESA","113077","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,"Vieira, A.O.S.","2010","11","19","Francisco, E.M.","405.0","2001","06","12","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,"ESA113077","ESA113077",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"225","2020-11-04 12:17:22-03","ESALQ","ESA","121410","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,"Rodrigues, R.B.","2009","03","31","Rodrigues, R.B.","98.0","2008","12","01","Brasil","Mato Grosso do Sul","Corumbá","Baía 37 da fazenda Nhumirim. Pantanal da Nhecolândia.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"ESA121410","ESA121410","98","98",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"226","2021-01-14 15:32:21-03","MN","R","10158","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Ornond, W.T.","1972",NA,NA,"Glaziou, A.F.M.","21440","1894","09","01","Brasil","Goiás",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010158","R000010158_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-31 13:40:42-03","MN","R","224197","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Vieira, T.A.F.","2015","04",NA,"Sousa, W.T.Z.",NA,"2013","07","03","Brasil","Sergipe","Estância",NA,"-37.4383010864258","-11.2683000564575","37°17#?#45,00W","11°18#?#05,00S",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA
"228","2021-03-31 13:40:42-03","MN","R","224196","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Vieira, T.A.F.","2015","04",NA,"Sousa, W.T.Z.",NA,"2015","01","03","Brasil","Sergipe","Estância",NA,"-37.4383010864258","-11.2683000564575","37°17#?#45,00W","11°18#?#05,00S",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA
"229","2021-03-31 13:40:42-03","MN","R","224195","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara","Vieira, T.A.F.","2015","04",NA,"Sousa, W.T.Z.",NA,"2013","07","02","Brasil","Sergipe","Estância",NA,"-37.4383010864258","-11.2683000564575","37°17#?#45,00W","11°18#?#05,00S",NA,NA,NA,"6","6",NA,NA,NA,NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA
"230","2021-03-12 01:35:59-03","UFPI","TEPB","31448","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara",NA,NA,NA,NA,"Sousa, N.X.M.","40","2014","09","27","Brasil","Bahia","Jaguaribe","Depois da área da Petrobrás, área alagada.",NA,NA,NA,NA,"Subarbusto ca. 1,2m, folhas verdes, 5 pétalas amarelas; Doação (HURB 7982).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-12 01:35:59-03","UFPI","TEPB","27050","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H. Hara",NA,NA,NA,NA,"M. P. Silva","271","2009","06","05","Brasil","Piauí","Campo Maior","Pau Arrastado","-42.1685981750488","-4.82777976989746",NA,NA,"Erva, flor amarela Ambiente: Cerrado <ll>dwc_commonname:</ll> Cravo-Brabo",NA,NA,"23","23",NA,NA,NA,NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA
"232","2020-11-19 10:24:32-03","CPAP","CPAP","15777","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Pott, A.","7861","1996","08","15","Brasil","MT","Poconé","Arredores da Sede do Parque Nacional do Pantanal; Pantanal","-57.453056","-17.845556","57°27'11'' W","17°50'44'' S","Erva ereta 0,5 m de altura. FLOR: amarela. Flor pentâmera. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Planície de inundação do rio Cuiabá. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-11-19 10:24:32-03","CPAP","CPAP","17025","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Pott, V. J.","3392","1998","04","17","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada 9; baía 77","-56.65","-18.983333","56°39' W","18°59' S","Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Esparsa. AMBIENTE: Ilha flutuante (baceiro) com Ludwigia nervosa, dominante. SUBSTRATO: solo com muita matéria orgânica. RELEVO: plano deprimido.",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-11-19 10:24:32-03","CPAP","CPAP","17976","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","1998","08",NA,"Pott, V. J.","3613","1998","08","28","Brasil","MS","Rio Verde de Mato Grosso","Rio Anhuma; Sub-região de Aquidauana; Pantanal; próximo a ponte","-55.3","-19.161667","55°18' W","19°09'42'' S","Erva aquática anfíbia, 90cm de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Dique marginal do rio com macrófitas. SUBSTRATO: solo argilo-arenoso. RELEVO: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-11-19 10:24:32-03","CPAP","CPAP","19343","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt) H.Hara","V.J.Pott","2006","03","25","Pott, V.J.","8783","2006","03","23","Brasil","MS","Costa Rica","Fazenda Santo Antônio do Pontal, arrozal abandonado.","-52.926972","-18.359","52°55'37.1W","18°21'32.4S","Subarbusto ereto, 80-90cm de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente.. AMBIENTE: Arrozal abandonado, antropizado de coval e campo de murundum.. SUBSTRATO: Solo hidromórfico, gleissolo melânico.. RELEVO: plano. <ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-19 10:24:32-03","CPAP","CPAP","21982","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Pott, V. J.","4757","2001","07","04","Brasil","MS","Corumbá","Fazenda Uruba, planície de inundação do Rio Paráguai, Pantanal","-57.352222","-19.073056","57°21'08'' W","19°04'23'' S","Erva aquática emergente, 1,5m de altura. com flores de cor amarela, planta Esparsa. Campo arbustivo, alagável, em vazante, (canal de drenagem),. Solo: argiloso.,. Relevo: plano deprimido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-11-19 10:24:32-03","CPAP","CPAP","22047","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","A. Pott","2001","11",NA,"Pott, V. J.","4997","2001","11","19","Brasil","MT","Poconé","parque Nacional do Pantanal. Atrás da sede.","-57.401944","-17.846278","57°24'07 W","17°50'46,6 S","Erva aquática. Emergente. 80-95cm. . Frequente. Flor: amarela. Borda úmida de lagoa permanente com pouca água. Coletada Período chuvoso. Solo: argiloso. com muita matéria orgânica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-11-19 10:24:32-03","CPAP","CPAP","22154","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Pott, V. J.","5453","2002","05","06","Brasil","MS","Aquidauana","Aldeia Córrego Seco, próximo a casa do cacique dos índios Terena","-55.689444","-20.355278","55°41'22'' W","20°21'19'' S","Erva aquática anfíbia 1-1,2m de altura. com flores amarelas, planta . Frequente.. Brejo perturbado, vegetação 1-1,7m de altura,. Solo: areno-argiloso.,. Relevo: plano.",NA,NA,"250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-11-19 10:24:32-03","CPAP","CPAP","22236","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","2002","09",NA,"Pott, V. J.","5790","2002","09","13","Brasil","MS","Corumbá","Porto Rolon, margem do Rio Taquari, sub-região de Paiaguás, Pantanal","-56.831111","-18.604444","56°49'52'' W","18°36'16'' S","Erva aquática com flores de cor amarela. Planta Esparsa.. Área úmida ex-ilha flutuante (batume),. Solo: arenoso com matéria orgânica,. Relevo: plano.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-11-19 10:24:32-03","CPAP","CPAP","22361","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","2005","03",NA,"Pott, V. J.","7582","2005","03","20","Brasil","MS","Amambai","Rodovia BR-386, Rio Amambai, 21 Km de Amambai","-55.222222","-22.945","55°13'20'' W","22°56'42'' S","Erva aquática emergente, 60cm de altura. com flores de cor amarela. Brejo graminoso, com nascentes ao longo de rio,. Solo: argiloso., hidromórfico,. Relevo: levemente inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-11-19 10:24:32-03","CPAP","CPAP","2282","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","1998","09",NA,"Mauro, R. A.","11","1985","07","14","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - cercado da capivara","-56.65","-18.983333","56°39' W","18°59' S","Erva ereta. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-19 10:24:32-03","CPAP","CPAP","25245","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"Rosa, E. A. S.","10","2011","11","02","Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - E.500","-56.625275","-18.963869","56°37'30,99W","18°57'49,93S","FREQUÊNCIA: Frequente. SUBSTRATO: solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-19 10:24:32-03","CPAP","CPAP","6333","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","1997","02",NA,"Bueno, N. C.","49","1989","05","06","Brasil","MS","Corumbá","Fazenda Leque; Sub-região do Abobral; Pantanal","-57.05","-19.233333","57°03' W","19°14' S","Subarbusto. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Baía próximo ao carandá - campo alagável. SUBSTRATO: solo areno-argiloso. RELEVO: plano.",NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-19 10:24:32-03","CPAP","CPAP","7301","PreserverdSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","V. J. Pott","1997","02",NA,"Pott, V. J.","1276","1990","02","13","Brasil","MS","Corumbá","Fazenda Leque; Sub-região do Abobral; Pantanal - baía do cocho, área de exclusão do búfalo","-57.05","-19.233333","57°03' W","19°14' S","Subarbusto 1m de altura. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Borda de baía. SUBSTRATO: solo areno-argiloso com muita materia orgânica. RELEVO: plano.",NA,NA,"95","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2015-07-02 14:03:30-03","JBP","HPL","1409","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","R. Tsuji","2004","09","03","R. Tsuji & C. Bin","481","2004","09","03","Brasil","MS","Miranda","Próximo a sede do projeto Arara Azul, em lugar alagável, estância Caiman.","-56.3783","-20.2406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA
"246","2015-07-02 14:03:30-03","JBP","HPL","5883","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","R. Tsuji","2006","01","25","E.R. Salviani & H. Lorenzi","1363","2000","04","25","Brasil","SP","Roseiral","Coletado na Fazenda Santa Helena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2015-07-02 14:03:30-03","JBP","HPL","5884","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) Hara","H. Lorenzi","2006","01","12","H. Lorenzi","2134","1999","12","30","Brasil","SP","Bertioga","Coletado nos canais de drenagem.","-46.1386","-23.8544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"248","2015-07-02 14:03:30-03","JBP","HPL","5885","S","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","Nutt.) Hara","A.J. Shiphend","2000","01","10","E.R. Salviani & H. Lorenzi","382","1999","03","11","Brasil","RJ","Rio de Janeiro","Coletado na estrada de Guaratiba.","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
