"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"47","2020-12-21 16:19:29-03","MBM","MBM","34093","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Smith, L.B.","Hatschbach, G.; Haas, H.; Haas, H.","1967","01","20","Brazil","Paraná","Icaraíma","Rio Paraná, Paredão das Araras","-53.613899230957","-23.3955993652344",NA,NA,"Rupícola e epífita.","MBM034093","MBM034093",NA,NA,"15779","Southern America",NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:19:29-03","MBM","MBM","188565","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Cordeiro, J.","1995","12","07","Brazil","Paraná","Vila Alta","Rio Paraná, arredores de Porto Figueira","-53.7277984619141","-23.50830078125",NA,NA,"Rupícola e epífita.","MBM188565","MBM188565",NA,NA,"156","Southern America",NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175071","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Balansa, B.","1874","8","1","Paraguai",NA,NA,"Paraguari. Paraguai",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175071' target='other'> <mi>dwc_moreinfo</mi></a>","P02175071","P02175071_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613",NA
"50","2015-09-03 21:16:37-03","MNHN","RECOLNAT_MNHN_P","P01744232","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Harley, R.M.|Bromley, G.L.|Carvalho, A.M.|Hage, J.L.|Brito, H.D.","1980","4","15","Brasil","Bahia",NA,"Basin of the Upper São Francisco River. Bom Jesus da Lapa. Bahia, Nordeste, Brasil, América do Sul","-43.43333","-13.25",NA,NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, March-June, 1980 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744232' target='other'> <mi>dwc_moreinfo</mi></a>","P01744232","P01744232_01",NA,NA,NA,NA,"450","600","hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21393",NA
"51","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175065","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Balansa, B.","1882","12","15","Paraguai",NA,NA,"Poris des roches verticales du Cerro . Paraguai",NA,NA,NA,NA,"Pl. du Paraguay. . Reçu le 7 fevier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175065' target='other'> <mi>dwc_moreinfo</mi></a>","P02175065","P02175065_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4743",NA
"52","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175066","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Balansa, B.","1882","11","1","Paraguai",NA,NA,"Prés de Paraguari. Paraguai",NA,NA,NA,NA,"Pl. de Paraguay 1874-1877. . Reçu le 7 fevrier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175066' target='other'> <mi>dwc_moreinfo</mi></a>","P02175066","P02175066_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4744",NA
"53","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175067","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Krapovickas, A.|Cristóbal, C.L.|Arbo, M.M.|Maruñak, R.I.|Irigoyen, J.","1970","12","5","Argentina",NA,NA,"Prov. de Corrientes, Dept Santo Tomé; Loc. Estancia San Francisco (23km NW de Gobernador Virasoro). Argentina, América do Sul",NA,NA,NA,NA,"Plantas de Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175067' target='other'> <mi>dwc_moreinfo</mi></a>","P02175067","P02175067_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17176",NA
"54","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175069","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Balansa, B.","1874","8","1","Paraguai",NA,NA,"Paraguari. Paraguai",NA,NA,NA,NA,"Pl. Du Paraguay. . Reçu le 29 novembre 1877 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175069' target='other'> <mi>dwc_moreinfo</mi></a>","P02175069","P02175069_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"613",NA
"55","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175070","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Billet, F.|Jadin, B.","1993","11","13","Bolívia",NA,NA,"Santa Cruz; Laguna Kaucaya, à l´est de Gutierrez. Bolívia","-63.38333","-19.4",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175070' target='other'> <mi>dwc_moreinfo</mi></a>","P02175070","P02175070_01",NA,NA,NA,NA,"1020",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6162",NA
"56","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175072","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Pedersen, T.M.","1949","11","18","Argentina",NA,NA,"Corrientes: Estancia Santa Teresa. Argentina, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175072' target='other'> <mi>dwc_moreinfo</mi></a>","P02175072","P02175072_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"482",NA
"57","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P02175073","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Humbert, H.","1948","1","1","Argentina",NA,NA,". Argentina, América do Sul",NA,NA,NA,NA,"Plantes de l'Amerique du Sud: Argentine. . Reçu en 1949 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175073' target='other'> <mi>dwc_moreinfo</mi></a>","P02175073","P02175073_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21066",NA
"58","2015-09-03 21:13:58-03","MNHN","RECOLNAT_MNHN_P","P02175074","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Hieronymus, G.","1876","1","26","Argentina",NA,NA,"Sierra Chica, Prov. de Cordoba. Argentina, América do Sul",NA,NA,NA,NA,"Flroa Argentina. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175074' target='other'> <mi>dwc_moreinfo</mi></a>","P02175074","P02175074_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2015-09-03 21:12:41-03","MNHN","RECOLNAT_MNHN_P","P02175068","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Reitz|Klein","1965","12","13","Brasil","Paraná","Ponta Grossa","Arenitos; Vila Velha. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.1618995666504","-25.0949993133545",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175068' target='other'> <mi>dwc_moreinfo</mi></a>","P02175068","P02175068_01",NA,NA,NA,NA,"900",NA,"hb",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,"17546",NA
"60","2021-02-11 17:18:23-03","UFPR","UPCB","32437","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Tardivo, R.C.","Tardivo, R.C.","1997","11","11","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Corola branca, tubulosa, anteras amarelas, sépalas róseas, folhas densamente lepidotas. Abundante nas rochas dos paredões..",NA,NA,NA,NA,"203",NA,NA,NA,NA,NA,"46557","auto","1997",NA,NA,"12",NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:18:23-03","UFPR","UPCB","53507","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Tardivo, R.C.","Krieger, L.","1971","12","18","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"Planta inteiramente cinérea, inflorescência apressa, brácteas róseas, flores alvas. Sobre rochedo de arenito..",NA,NA,NA,NA,"11251",NA,NA,NA,NA,NA,"46557","auto","2001",NA,NA,"03","31",NA,NA,NA,NA,NA
"62","2021-02-11 17:18:23-03","UFPR","UPCB","6733","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","1967","01","20","Brasil","Paraná","Icaraima","Rio Paraná, Paredão das Araras","-53.613899230957","-23.3955993652344",NA,NA,"Brácteas vermelhas, flor alvescente. Paredões de arenito da beira do rio..",NA,NA,NA,NA,"15779",NA,NA,NA,NA,NA,"21289","auto","1968",NA,NA,"02",NA,NA,NA,NA,NA,NA
"63","2011-06-09 17:35:00-03","MO","MOBOT","608238","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","1994","1","20","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Between Fortin Teniente Agripino Enciso and La Patria, 20 km from Enciso. Dry forest.","-61.5","-21.36666",NA,NA,NA,NA,NA,NA,NA,"Zardini 37971","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","868",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","603595","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","A. Schinini (CTES)","Elsa M. Zardini|S. Velázquez","1989","6","24","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest on rocks of cerrado type.","-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,NA,"Zardini 13126","South America","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","116",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","608812","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","H. Luther (SEL)","Timothy J. Killeen|Israel G. Vargas C.|Bonifacio Mostacedo C.","1992","6","19","Bolivia","Chuquisaca","Luis Calvo","80 km al E de Boyuibe, campamento de Texaco. Vegetación de Gran Chaco. Matorral.","-62.16666","-20.5",NA,NA,NA,NA,NA,NA,NA,"Killeen 4189","South America","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","51",NA
"66","2011-03-14 23:36:00-03","MO","MOBOT","2248327","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Rosa Guaglianone|Nuncia M. Tur","1989","4","13","Argentina","San Juan","Valle Fértil","Rio las Tumanas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 2454","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2011-06-21 11:39:00-03","MO","MOBOT","100175893","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Foster's 1958 catalog notes file","Martín Cárdenas",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cárdenas Hermosa 4376","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2011-06-17 17:02:00-03","MO","MOBOT","100177527","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Foster's 1958 catalog notes file","José Steinbach",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Pampagrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steinbach G. 6034A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2009-04-02 12:27:00-03","MO","MOBOT","100177822","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Foster's 1958 Catalog Notes file","Otto Kuntze",NA,NA,NA,"Bolivia",NA,NA,"Mt Tunari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kuntze s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"70","2009-06-25 14:15:00-03","MO","MOBOT","2248349","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1975","1","24","Argentina","Catamarca","Capayán","Sierra de Ambato, falda este: Quebrada de San Jerónimo, unos 5 km al noroeste de Calamuchita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 22732","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2015-08-13 05:50:00-03","MO","MOBOT","100296766","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"R.M. Harley","1980","4","15","Brazil","Bahia",NA,"Basin of the Upper São Francisco River. Bom Jesus da Lapa. Disturbed vegetation with deciduous woodland on limestone hill.","-43.4333333","-13.25",NA,NA,NA,NA,NA,NA,NA,"Harley 21393","South America","450.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"72","2015-04-21 05:44:00-03","MO","MOBOT","100359228","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.",NA,"Luzmila Arroyo P.|Y. Inturias|Ivan Linneo","2010","7","15","Bolivia","Santa Cruz","Vallegrande","A 6 km de Valle grande, camino hacia casas viejas en quebrada de montaña y borde del rio.","-64.1511111","-18.4802778",NA,NA,NA,NA,NA,NA,NA,"Arroyo Padilla 4983","South America","1894.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-5",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1003967","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Bruce Holst (SEL)","Elsa M. Zardini|M.R.P. da Silva","1995","7","25","Paraguay","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.","-58.33333","-24.83333",NA,NA,NA,NA,NA,NA,NA,"Zardini 43167","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1020",NA
"74","2016-08-03 05:22:00-03","MO","MOBOT","100465341","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. Renjifo (LPB)","T. E. Boza E.|E. Renjifo|R. Villegas","2012","3","6","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Comunidad Mojos, Sumpulo, entre la senda Keara – Sumpulo.","-68.7798889","-14.5803611",NA,NA,NA,NA,NA,NA,NA,"Boza Espinoza 2714","South America","1024.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"75","2013-03-09 05:41:00-03","MO","MOBOT","1322152","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","G. Navarro","Alfredo F. Fuentes|G. Navarro","1997","8","15","Bolivia","Santa Cruz","Chiquitos","7 km al E de la planta de gas de Río Grande, sobre la brecha del gasoducto. Bosque chaqueño pluviestacional de transición a xérico, medianamente a mal drenados y algarrobal freatofito en terraza aluvial proxima al río.","-62.81527","-18.23888",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 1971","South America","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2011-06-21 11:38:00-03","MO","MOBOT","1396023","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","C. Antezana","C. Antezana Valera","1999","11","24","Bolivia","Cochabamba","Campero","Río Grande. Fondo de quebrada estacional adyacente al bosque de Neocardenasia herzogiana y Schinopsis haenkeana. Suelo pedregoso con eflorescencias salinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antezana Valera 1339","South America","1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-27 09:14:00-03","MO","MOBOT","1396440","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","C. Antezana","C. Antezana Valera","1993","1","21","Bolivia","Cochabamba","Mizque","Borde de camino entre Mizque y Aiquile. 2240 m, ladera de exposicion SW, sustrato provisto de cuarcitas. Bosque abierto xerofitico de Neocardenasia herzogiana y Schinopsis haenkana. Cactu globular.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antezana Valera 582B","South America","2240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","1526087","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","H. Luther","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,"Nee 46578","South America","1575.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1530069","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","R.C. Tardivo (UPCB)","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,NA,NA,NA,NA,NA,"Nee 34230","South America","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1715655","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","R. Vásquez '97","Israel G. Vargas C.|S. Medellin","2000","7","16","Bolivia","Santa Cruz","Manuel Maria Caballero","San Juan del Potrero 3-5 km al N del pueblo, Quebrada El Cajón. Laderas con Schinopsis haenkeana y Myroxylon peruiferum; sotobosque de Aechmea cf. distichantha","-64.28472","-17.93472",NA,NA,NA,NA,NA,NA,NA,"Vargas Caballero 4765","South America","1600.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-11-17 14:44:00-02","MO","MOBOT","2189493","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. J. Gouda (U)","Emilio A. Ulibarri","1989","12","27","Argentina","Santiago del Estero","Choya","Sa. de Guasayán, Cerro Ichagón",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ulibarri 1760","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"82","2011-03-26 05:07:00-03","MO","MOBOT","2190886","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Alfredo E. Cocucci|Rosa Subils","1965","11","27","Argentina","Catamarca","Capayán","Sierra de Ambato, falda este: Subiendo por la cuesta entre Miraflores y Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 18324","South America","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2010-04-06 21:13:00-03","MO","MOBOT","2190909","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Alfredo E. Cocucci","1960","12","2","Argentina","Catamarca","Valle Viejo","Ruta nacional nº 64: Cuesta del Portezuelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 15625","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2010-04-06 21:13:00-03","MO","MOBOT","2190946","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Alfredo E. Cocucci","1965","1","29","Argentina","Córdoba","Capital","Ruta nº 75: Sierra de Velasco, entre Sanagasta y Agua Blanca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 18152","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2009-06-25 14:15:00-03","MO","MOBOT","2190974","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1966","2","5","Argentina","Córdoba","Santa María","Sierra Chica, falda este: Orillas del Río Los Molinos, inmediaciones del paredón del Dique José de la Quintana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 18585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-03-26 05:08:00-03","MO","MOBOT","2191007","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Alfredo E. Cocucci|Teresa Di Fulvio","1959","2","19","Argentina","La Rioja","General Belgrano","Sierra de Los Llanos: Entre Olta y el Dique, cerca de éste",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 13925","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2010-04-06 21:16:00-03","MO","MOBOT","2191038","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Alfredo E. Cocucci|José A. Caro","1959","3","4","Argentina","La Rioja","General Ocampo","Sierra de Los Llanos: La Aguadita, a ± 7 km al noroeste de Ambil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 14066","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-06-25 14:15:00-03","MO","MOBOT","2248368","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1972","3","16","Argentina","Catamarca","Capayán","Sierra de Ambato, falda este: Subiendo por la cuesta entre Miraflores y Los Angeles",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 21893","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2009-06-25 14:15:00-03","MO","MOBOT","2248395","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1970","11","20","Argentina","Catamarca","Paclin","El Saltón, en el Arroyito de los Ovejeros, frente al Lago Sumampa (sobre el camino entre ruta nº 67 y La Viña)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 20663","South America","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2009-06-25 14:15:00-03","MO","MOBOT","2248414","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker","1973","1","6","Argentina","Córdoba","Punilla","Hacia el norte de Tanti, aguas arriba de La Cascada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 22148","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2011-03-26 05:46:00-03","MO","MOBOT","2248425","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Armando T. Hunziker|Rosa Subils|Teresa Di Fulvio","1972","1","17","Argentina","Córdoba","Río Seco","Arroyo San Miguel, cerca del cruce con ruta nº 9, sobre el camino a El Coro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 21745","South America","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-07-03 05:12:00-03","MO","MOBOT","2290330","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","E. J. Gouda (U)","Osvaldo Morrone|Liliana M. Giussani|Diego Giraldo-Cañas|Damián Andrés Fernández|Claudia Guerrido","1998","12","8","Argentina","Salta","Grl. Güemes","Ruta Nac. 34, km 1146, 4 km del desvío de la Ruta Nac. 9 camino a Gral. Güemes, Río Saladillo","-65.0666667","-24.5833333",NA,NA,NA,NA,NA,NA,NA,"Morrone 3104","South America","720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2015-01-31 00:11:00-02","MO","MOBOT","2291988","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","lorentziana","Tillandsia lorentziana","Griseb.","Subils, R.","Rosa Subils|et al.","1984","11","15","Argentina","Catamarca","Santa Rosa","Pasando Alijilán, rumbo a El Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subils 3619","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
