"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"426","2020-02-10 17:54:58-03","UNICAMP","UEC","48275","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Martins, AB","58","1985","11","06",NA,"Brazil",NA,NA,"flor, Arbusto de 2,5 m. Botões jovens brancos.","UEC162329","Magnoliopsida",NA,"A.DC.","Martins, AB","Mato Grosso do Sul","Selvíria","Fazenda Santa Maria","-51.4188995361328","-20.3672008514404",NA,NA,"UEC162329","74358","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-02-10 17:54:58-03","UNICAMP","UEC","71170","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Leitão Filho, HF","27133","1992","09","07",NA,"Brazil",NA,NA,"flor","UEC170238","Magnoliopsida",NA,"A.DC.","Goldenberg, R","Mato Grosso do Sul","Selvíria","Próximo à Barragem Três Irmãos.","-51.4188995361328","-20.3672008514404",NA,NA,"UEC170238","74358","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-02-10 17:54:58-03","UNICAMP","UEC","43312","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pereira, SC","s.n.","1984","05","03",NA,"Brazil",NA,NA,"flor, Arbusto de 1,5 m de altura. Cerrado.","UEC170275","Magnoliopsida",NA,"A.DC.","Carvalho, DA","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,"UEC170275","22010","auto","1984","09",NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-02-10 17:54:58-03","UNICAMP","UEC","115800","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Simão-Bianchini, R","1190","1998","01","02",NA,"Brazil",NA,NA,"fruto, Subarbusto de 60 cm de altura, folhas discolores, face abaxial glauca. Frutos imaturos verde-amarelados, maduros negros, macios. Cerrado.","UEC162316","Magnoliopsida",NA,"A.DC.","Simão-Bianchini, R","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,"UEC162316","22010","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-02-10 17:54:58-03","UNICAMP","UEC","10835","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Davis, PH; Kinoshita, LS; Semir, J; Gibbs, PE; Andrade, JB","2258","1976","07","27",NA,"Brazil",NA,NA,"flor, Planta de 2 m de altura, flores brancas, estames com filamentos amarelos. Rochas sombreadas e úmidas.","UEC162334","Magnoliopsida",NA,"A.DC.","Goldenberg, R","Minas Gerais","Buenópolis","Serra do Cabral","-44.1800003051758","-17.8733005523682",NA,NA,"UEC162334","42854","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-02-10 17:54:58-03","UNICAMP","UEC","115610","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","346","1997","07","09",NA,"Brazil",NA,NA,NA,"UEC008046","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais","Carrancas","Cachoeira Vargem Grande","-44.6425018310547","-21.4874992370605",NA,NA,"UEC008046","21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-02-10 17:54:58-03","UNICAMP","UEC","102361","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Pansarin, ER; Santos, SL","98582","1998","10","08",NA,"Brazil",NA,NA,"flor, Arbusto de 1 m, flores brancas, estames vermelhos, anteras amarelas. Afloramento.","UEC170287","Magnoliopsida",NA,"A.DC.","Goldenberg, R","Minas Gerais","Carrancas","Pedreira do Guilherme, No caminho para Serra de Bicas.","-44.6425018310547","-21.4874992370605",NA,NA,"UEC170287","21143","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-01 16:34:46-03","UNICAMP","UEC","10723","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Menezes, NL","7336","1976","09","06",NA,"Brazil",NA,NA,"Arbusto de +- 1,70 m. Flores esbranquiçadas.","UEC009445","Magnoliopsida",NA,"A.DC.","Chiea, SAC","Minas Gerais","Jaboticatubas","Serra do Cipó, Usina próximo a Cachoeira. Campo rupestre.","-43.7449989318848","-19.513599395752",NA,NA,"UEC009445","31264","auto","1987","05",NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-02-10 17:54:58-03","UNICAMP","UEC","129441","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Yamamoto, K; Verola, CF; Rio, MCS; Nakakura, HCC; Costa, IR","C086","2002","09","25",NA,"Brazil",NA,NA,"fruto, Arvoreta de cerca de 1,5 m de altura, eixo da inflorescência avermelhado, frutos negros.","UEC170248","Magnoliopsida",NA,"A.DC.","Rezende, AR","Minas Gerais","Lagoa Santa","Próximo à cidade.","-43.8897018432617","-19.6271991729736",NA,NA,"UEC170248","12338","auto","2010","10",NA,NA,"30",NA,NA,NA,NA,NA
"435","2020-02-10 17:54:58-03","UNICAMP","UEC","43873","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","8629","1987","08","28",NA,"Brazil",NA,NA,"flor, Subarbusto de 0,8 m. Flor creme.","UEC170280","Magnoliopsida",NA,"A.DC.","Martins, AB","Minas Gerais","Lavras","Serra da Bocaina, Antena.","-44.999698638916","-21.2453002929688",NA,NA,"UEC170280","20044","auto","1987","09",NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-02-10 17:54:58-03","UNICAMP","UEC","33122","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Heringer, EP","3460","1954","06","14",NA,"Brazil",NA,NA,"flor, Ex Herbário da Universidade de Brasília.","UEC170274","Magnoliopsida",NA,"A.DC.","Chiea, SAC","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"UEC170274","26090","auto","1983","07",NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-02-10 17:54:58-03","UNICAMP","UEC","43163","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carvalho, DA","25","1983","08","25",NA,"Brazil",NA,NA,"flor, Arbusto, flor amarelo-roxa. Cerrado.","UEC170272","Magnoliopsida",NA,"A.DC.","Baldassari, IB","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,"UEC170272","21095","auto","1984","03",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-01 16:34:46-03","UNICAMP","UEC","118050","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carmello-Guerreiro, SM; Semir, J; Sajo, MG; Belinello, R","13","2000","09","18",NA,"Brazil",NA,NA,"Flores brancas, estames amarelos passando a alaranjados quando velho, arbusto 1,5 m.","UEC009440","Magnoliopsida",NA,"A.DC.","Semir, J","Minas Gerais","Santana do Riacho","Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,NA,"UEC009440","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-03-01 16:34:46-03","UNICAMP","UEC","152603","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Caddah, MK; et al.","371","2009","03","25",NA,"Brazil",NA,NA,"Coleta em sílica.","UEC162327","Magnoliopsida",NA,"A.DC.","Caddah, MK","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca d'Anta, parte alta.","-46.3657989501953","-20.2453002929688",NA,NA,"UEC162327","57119","auto","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"440","2020-02-10 17:54:58-03","UNICAMP","UEC","111897","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Nakajima, JN; Klein, VLG; Alcantara, MB; Romero, R","1400","1995","09","29",NA,"Brazil",NA,NA,"flor, Arvoreta de cerca 1,5 m. Corola branca. Estames amarelados. Estilete esverdeado. Campo rupestre.","UEC162319","Magnoliopsida",NA,"A.DC.","Romero, R","Minas Gerais","São Roque de Minas","Trilha para a parte de baixo da Cachoeira Casca D Anta.","-46.3657989501953","-20.2453002929688",NA,NA,"UEC162319","57119","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-02-10 17:54:58-03","UNICAMP","UEC","86386","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Marcondes-Ferreira, W; Belinello, R; Simões, AO","1338","1996","10","11",NA,"Brazil",NA,NA,"flor, Arbusto de cerca de 2 m, flores creme. Campo rupestre.","UEC170247","Magnoliopsida",NA,"A.DC.","Goldenberg, R","Minas Gerais","Serro","Estrada para Gouvêa","-43.3793983459473","-18.604700088501",NA,NA,"UEC170247","37754","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA
"442","2020-02-10 17:54:58-03","UNICAMP","UEC","34250","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Leitão Filho, HF; Semir, J; Tozzi, AMGA; Yamamoto, K","15273","1983","12","06",NA,"Brazil",NA,NA,"fruto, Arbusto de 1 m, frutos pretos. Campo rupestre.","UEC170279","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais","Tiradentes","Próximo à cidade.","-44.1781005859375","-21.1103000640869",NA,NA,"UEC170279","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2020-02-10 17:54:58-03","UNICAMP","UEC","34005","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Leitão Filho, HF; Semir, J; Tozzi, AMGA; Yamamoto, K","15213","1983","12","06",NA,"Brazil",NA,NA,"fruto, Arbusto de até 1,5 m, frutos verdes, no ápice vinho. Campo rupestre.","UEC162337","Magnoliopsida",NA,"A.DC.",NA,"Minas Gerais","Tiradentes","Próximo à cidade.","-44.1781005859375","-21.1103000640869",NA,NA,"UEC162337","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2020-02-10 17:54:58-03","UNICAMP","UEC","132778","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Souza, VC; Souza, JP","9636","1995","12","19",NA,"Brazil",NA,NA,"fruto, Arbusto de cerca de 1,5 m de altura, folhas jovens ligeiramente ferrugíneas na face inferior, maduras creme-esverdeadas, frutos maduros negros. Campo cerrado.","UEC170264","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Águas de Santa Bárbara","Cerca de 11 km da cidade em direção a Lençóis, próximo à entrada da Reserva do Instituto Florestal.","-49.238899230957","-22.8805999755859",NA,NA,"UEC170264","18363","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2020-02-10 17:54:58-03","UNICAMP","UEC","55806","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Meira Neto, JAA","422","1989","08","14",NA,"Brazil",NA,NA,"flor, Arbusto de 0,5 m. Inflorescências jovens, botões brancos. Cerrado.","UEC162310","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"UEC162310","18363","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"446","2020-02-10 17:54:58-03","UNICAMP","UEC","55439","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Meira Neto, JAA","612","1990","08","30",NA,"Brazil",NA,NA,"flor, Arbusto com 1 m, flores brancas e anteras amarelas. Cerrado.","UEC170237","Magnoliopsida",NA,"A.DC.","Meira Neto, JAA","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"UEC170237","18363","auto","1991","07",NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-02-10 17:54:58-03","UNICAMP","UEC","81282","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Camargo, FS","ESA7636","1991",NA,NA,NA,"Brazil",NA,NA,"flor, Planta aromática, flores brancas. Nome vulgar: pixirica, leandra.","UEC170283","Magnoliopsida",NA,"A.DC.","Ivanauskas, NM","São Paulo","Araras",NA,"-47.3800010681152","-22.3500003814697",NA,NA,"UEC170283","22739","auto","1994","10",NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-02-10 17:54:58-03","UNICAMP","UEC","65539","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Durigan, G","s.n.","1992","08","12",NA,"Brazil",NA,NA,"flor, Arbusto. Cerradão.","UEC162323","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Assis","Estação Experimental de Assis","-50.4099998474121","-22.6599998474121",NA,NA,"UEC162323","23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-02-10 17:54:58-03","UNICAMP","UEC","71388","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Durigan, G","30620","1992","09","30",NA,"Brazil",NA,NA,"flor, Arvoreta de 3 m de altura. Cerradão.","UEC170254","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Assis","Estação Experimental de Assis","-50.4099998474121","-22.6599998474121",NA,NA,"UEC170254","23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-01 16:34:46-03","UNICAMP","UEC","167802","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Weiser, VL; Oliveira, IG; Rios, CG","535","2004","10","20",NA,"Brazil",NA,NA,"Arbusto ca. 1,6 m alt. Folhas simples, opostas cruzadas, cartáceas e discolores. Flores alvas, de estames amarelos a avermelhados reunidas em inflorescência.; Cerradão.","UEC040191","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico de Bauru; Trilha da Antiga Raia.","-49.060001373291","-22.3099994659424",NA,NA,"UEC040191","29186","auto","2006","04",NA,NA,"06",NA,NA,NA,NA,NA
"451","2020-02-10 17:54:58-03","UNICAMP","UEC","104771","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pinheiro, MHO","369","1997","07","23",NA,"Brazil",NA,NA,"flor, Planta com 1 m de altura, flores com pétalas brancas, estames amarelos. Mata mesófila.","UEC162317","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,"UEC162317","29186","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-02-10 17:54:58-03","UNICAMP","UEC","104772","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pinheiro, MHO","343","1997","07","09",NA,"Brazil",NA,NA,"flor, Planta com 2 m de altura, flores brancas. Mata mesófila.","UEC170227","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,"UEC170227","29186","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-02-10 17:54:58-03","UNICAMP","UEC","104773","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pinheiro, MHO","124","1996","09","13",NA,"Brazil",NA,NA,"flor, Planta de 1,5 m de altura, frutos maduros. Cerrado.","UEC170226","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,"UEC170226","29186","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-02-10 17:54:58-03","UNICAMP","UEC","104770","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pinheiro, MHO","133","1996","09","24",NA,"Brazil",NA,NA,"flor, Planta com 2 m de altura, flores avermelhadas. Cerradão.","UEC162306","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru","-49.060001373291","-22.3099994659424",NA,NA,"UEC162306","29186","auto","1998","10",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-01 16:34:46-03","UNICAMP","UEC","167808","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Weiser, VL","531","2004","10","19",NA,"Brazil",NA,NA,"Arbusto ca. 2 m alt. Folhas simples, opostas cruzadas, faces discolores. Flores alvas de estames amarelos a avermelhados reunidas em inflorescência.; Cerradão.","UEC040200","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru, Trilha para Antiga Raia.","-49.060001373291","-22.3099994659424",NA,NA,"UEC040200","29186","auto","2006","04",NA,NA,"06",NA,NA,NA,NA,NA
"456","2021-03-01 16:34:46-03","UNICAMP","UEC","167809","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Weiser, VL","307","2003","10","25",NA,"Brazil",NA,NA,"Arvoreta ca. 1,1 m alt. Folhas simples, opostas cruzadas e glabras. Flores alvas de estames amarelos reunidos em inflorescência.; Cerradão.","UEC040199","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Bauru","Jardim Botânico Municipal de Bauru, Trilha para Antiga Raia.","-49.060001373291","-22.3099994659424",NA,NA,"UEC040199","29186","auto","2006","04",NA,NA,"06",NA,NA,NA,NA,NA
"457","2020-02-10 17:54:58-03","UNICAMP","UEC","108098","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Amaral Jr, A; DC, A","990","1972","08","18",NA,"Brazil",NA,NA,"flor, Arbusto de 1,5 m de altura, flores com pétalas e estames amarelos e quando velhos, vermelhos. Campo cerrado secundário.","UEC019313","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Botucatu","Fazenda do Sr. Camilo Denucci, próximo ao Cerrito (13 de maio).","-48.439998626709","-22.8799991607666","550","550","UEC019313","40412","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-01 16:34:46-03","UNICAMP","UEC","175573","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carmello-Guerreiro, SM; Amaral, WAN; Amaral Jr, A; Bicudo, LRH","13a","1989","09","27",NA,"Brazil",NA,NA,"Corolas brancas, anteras amarelas.; Cerrado secundário com árvores de até 10m de altura","UEC080020","Magnoliopsida",NA,"A.DC.","Martins, AB","São Paulo","Botucatu","Margem da Rodovia São Manuel - Santa Maria da Serra, próximo 500m da entrada da Fazenda Serrito.","-48.439998626709","-22.8799991607666",NA,NA,"UEC080020","40412","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"459","2020-02-10 17:54:58-03","UNICAMP","UEC","64764","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Hoehne, W","s.n.","1945","09","12",NA,"Brazil",NA,NA,"flor, Nome vulgar: mundururú (Baía). Frutos de cor verde quando maduros.","UEC162320","Magnoliopsida",NA,"A.DC.","Hoehne, W","São Paulo","Caieiras",NA,"-46.7400016784668","-23.3600006103516",NA,NA,"UEC162320","9448","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-02-10 17:54:58-03","UNICAMP","UEC","55657","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sciamarelli, A; Coffani-Nunes, JV","566","1990","03","18",NA,"Brazil",NA,NA,"flor, Arbusto de 0,8 m, flores brancas.","UEC170267","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Cajuru","Fazenda Santa Carlota, Cerrado 1.","-47.2999992370605","-21.2700004577637",NA,NA,"UEC170267","21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2020-02-10 17:54:58-03","UNICAMP","UEC","59042","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sciamarelli, A; Coffani-Nunes, JV","253","1989","09","23",NA,"Brazil",NA,NA,"flor, Subarbusto de 0,8 m. Flor branca, estames amarelos, folhas discolores.","UEC170232","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Cajuru","Fazenda Santa Carlota, Cerrado 1.","-47.2999992370605","-21.2700004577637",NA,NA,"UEC170232","21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-02-10 17:54:58-03","UNICAMP","UEC","55662","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sciamarelli, A; Coffani-Nunes, JV","175","1989","08","19",NA,"Brazil",NA,NA,"flor, Subarbusto de 0,8 m, flor branca, folha discolor, caule esbranquiçado.","UEC170268","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Cajuru","Fazenda Santa Carlota, Cerrado 2.","-47.2999992370605","-21.2700004577637",NA,NA,"UEC170268","21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2020-02-10 17:54:58-03","UNICAMP","UEC","55663","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Sciamarelli, A; Coffani-Nunes, JV","282","1989","09","24",NA,"Brazil",NA,NA,"flor, Arbusto de 2 m, botões brancos.","UEC170266","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Cajuru","Fazenda Santa Carlota, Cerrado 3.","-47.2999992370605","-21.2700004577637",NA,NA,"UEC170266","21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2020-02-10 17:54:58-03","UNICAMP","UEC","130141","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Carmello-Guerreiro, SM; Cortez, PA; Sacoman, JL","156","2002","10","15",NA,"Brazil",NA,NA,NA,"UEC059211","Magnoliopsida",NA,"A.DC.","Semir, J","São Paulo","Campinas","Laboratório Sincorotron.","-47.060001373291","-22.8999996185303",NA,NA,"UEC059211","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-02-10 17:54:58-03","UNICAMP","UEC","81393","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Santos, LB","94115","1994","11","07",NA,"Brazil",NA,NA,"fruto, Arbusto de 1,5 m, fruto verde, caule rosado.","UEC162307","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637",NA,NA,"UEC162307","27086","auto","1996","08",NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-02-10 17:54:58-03","UNICAMP","UEC","81386","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Kinoshita, LS; Santos, LB","94112","1994","11","07",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de 40 cm, flor branca, filete amarelo.","UEC019320","Magnoliopsida",NA,"A.DC.","Caddah, MK","São Paulo","Casa Branca",NA,"-47.0800018310547","-21.7700004577637",NA,NA,"UEC019320","27086","auto","2010","07",NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-02-10 17:54:58-03","UNICAMP","UEC","94691","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Pastore, JFB; Baitello, JB","827","1997","10","08",NA,"Brazil",NA,NA,"flor e fruto, Arbustiva. Flores com pétalas brancas e estames amarelos. Campo cerrado.","UEC019317","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Franco da Rocha","Parque Estadual do Juqueri","-46.7200012207031","-23.3199996948242",NA,NA,"UEC019317","12135","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-02-10 17:54:58-03","UNICAMP","UEC","36393","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cesar, O","s.n.","1983","10","03",NA,"Brazil",NA,NA,"flor e fruto, Arbusto até 1,8 m. Flores amarelas. Cerrado.","UEC170231","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Itirapina","Cerrado de Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC170231","22843","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-02-10 17:54:58-03","UNICAMP","UEC","64763","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cesar, O","HRCB3494","1983","10","03",NA,"Brazil",NA,NA,"flor, Arbusto de até 2,5 m com flores brancas. Cerrado.","UEC162303","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Itirapina","Cerrado de Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC162303","22843","auto","1992","08",NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-02-10 17:54:58-03","UNICAMP","UEC","10821","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Toledo Filho, DV; Gianotti, E","5537","1977","07","13",NA,"Brazil",NA,NA,"flor, Árvore de 2,5 m de altura. Flores amarelas.","UEC170230","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Itirapina","Estação Experimental de Itirapina","-47.8199996948242","-22.25",NA,NA,"UEC170230","22843","auto","1992","07",NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-02-10 17:54:58-03","UNICAMP","UEC","64622","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Shepherd, GJ; Goldenberg, R","28773","1993","09","09",NA,"Brazil",NA,NA,"flor e fruto, Arbusto de 1,5 m de altura, flores com pétalas brancas es estames amarelos, com leve odor. Cerrado aberto.","UEC162304","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Itirapina","Graúna","-47.8199996948242","-22.25",NA,NA,"UEC162304","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-02-10 17:54:58-03","UNICAMP","UEC","64623","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Shepherd, GJ; Goldenberg, R","28774","1993","09","09",NA,"Brazil",NA,NA,"flor, Arbusto de 1 m de altura, flores com pétalas brancas e estames amarelos, com leve odor. Cerrado aberto.","UEC019310","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Itirapina","Graúna","-47.8199996948242","-22.25",NA,NA,"UEC019310","22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-02-10 17:54:58-03","UNICAMP","UEC","36458","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Cesar, O; Pagano, SN","9","1982","07","23",NA,"Brazil",NA,NA,"flor, Arbusto até 2 m de altura, DAP de 3 cm. Flores brancas. Cerrado.","UEC170228","Magnoliopsida",NA,"A.DC.",NA,"São Paulo","Itirapina","Horto Florestal, Fazenda A.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2020-02-10 17:54:58-03","UNICAMP","UEC","64620","S","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","Shepherd, GJ; Goldenberg, R","28779","1993","09","09",NA,"Brazil",NA,NA,"flor, Arbusto de 1,5 m de altura, flores com pétalas brancas e estames amarelos. Cerrado fechado.","UEC162322","Magnoliopsida",NA,"A.DC.","Goldenberg, R","São Paulo","Itirapina","Pedregulho","-47.8199996948242","-22.25",NA,NA,"UEC162322","22843","auto","1993","09",NA,NA,NA,NA,NA,NA,NA,NA
