"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","1144955","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2187","2000","08","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301692' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144955",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","São Pedro","Sítio Sr. Nozor de Campos.","-47.92569","-22.455","NY01144955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","1144972","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2369","2001","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301727' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144972",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Jequitibás.","-47.0517","-22.9064","NY01144972_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","1015962","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2307","2000","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115677' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015962",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Alemães. No. 2808.","-47.06","-22.9","NY01015962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1015937","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2100","2000","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115424' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015937",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Piracicaba","Estação Experimental de Tupi.","-47.5208","-22.7286","NY01015937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1015949","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2242","2000","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115577' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015949",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Guaçu","Fazenda Campininha, Mata do Córrego do Mariana. Árvore 19.","-47.1719","-22.2458","NY01015949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1015947","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2239","2000","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115570' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015947",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Guaçu","Fazenda Campininha, Mata do Córrego do Mariana. Árvore 1.","-47.1722","-22.2461","NY01015947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","1015961","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2266","2000","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015961",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Rio Claro","Fazenda São José. Árvore 1.","-47.4806","-22.3561","NY01015961_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","1015963","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2308","2000","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115680' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015963",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Alemães. No. 2895.","-47.06","-22.9","NY01015963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","1015957","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2259","2000","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115653' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015957",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Italianos.","-47.0728","-22.8861","NY01015957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","1015943","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2206","2000","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115557' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015943",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Anhembi","Fazenda Barreiro Rico,cerrado.","-48.1397","-22.1683","NY01015943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","1015950","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2246","2000","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115581' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015950",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Guaçu","Fazenda Campininha, NUBBE034","-47.1789","-22.2503","NY01015950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","1144968","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2355","2001","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301718' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144968",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Santo Antônio de Posse","Fazenda Palmital.","-46.8247","-22.58061","NY01144968_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","1015987","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2495","2001","10","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115923' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015987",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","Minas Gerais","Caldas","Andradas, Estrada para Pocinhos do Rio Verde.","-46.51686","-22.03453","NY01015987_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","1015938","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2113","2000","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115501' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015938",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Anhembi","Fazenda Berreira Rico.","-48.1197","-22.7803","NY01015938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1015944","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2207","2000","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115561' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015944",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Anhembi","Fazenda Barreiro Rico.","-48.1411","-22.6675","NY01015944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1015990","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2520","2001","11","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115933' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015990",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","Minas Gerais",NA,"São Tomás de Aquino.","-47.05833","-20.83903","NY01015990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1015958","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2260","2000","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115658' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015958",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque São José","-47.0453","-22.9214","NY01015958_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","1015953","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2255","2000","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115630' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015953",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Piracicaba","Estação Experimental de Tupi.","-47.5206","-22.7286","NY01015953_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","1015964","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2356","2001","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015964",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Mirim","Bairro Mirante.","-46.9383","-22.4503","NY01015964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00894400","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","A. F. Regnell","II40",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984835' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894400",NA,"Magnoliophyta","Laurales","Nees & Mart.","A. J. G. H. Kostermans","Minas Gerais","Caldas","Prov. Minas Geraes, Caldas.","-46.3858","-21.9236","NY00894400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","1015941","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2193","2000","08","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115550' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015941",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Mata de Santa Genebra","-47.1053","-22.8322","NY01015941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","1015960","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2265","2000","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115663' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015960",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Rio Claro","Fazenda São José. Árvore 3.","-47.4814","-22.3586","NY01015960_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","01096228","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","W. da Silva","11","2002","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235673' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096228",NA,"Magnoliophyta","Laurales","Nees & Mart.","A. Quinet","Rio de Janeiro","Nova Iguaçú","Reserva Biológica do Tinguá.","-43.4508","-22.7594","NY01096228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","1015956","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2258","2000","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115652' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015956",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Italianos.","-47.0728","-22.8867","NY01015956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","1015955","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2257","2000","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115639' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015955",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Alemães. No. 2836","-47.0681","-22.89","NY01015955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","1015948","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2241","2000","09","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115572' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015948",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Guaçu","Fazenda Campininha, Mata do Córrego do Mariana. Árvore 17.","-47.1719","-22.2458","NY01015948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1015942","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2205","2000","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115553' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015942",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Anhembi","Fazenda Barreiro Rico, beira de estrada principal.","-48.1819","-22.6597","NY01015942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","1144969","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2359","2001","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301722' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144969",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Moji-Mirim","Posto Varanda.","-46.9819","-22.48025","NY01144969_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","1144967","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2351","2001","01","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301716' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144967",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Rio Claro","Fazenda São José.","-47.48158","-22.35881","NY01144967_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","1015986","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2488","2001","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115920' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015986",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Sao Joao da Boa Vista","Estrada para Andradas, Pico do Gavião.","-46.66394","-22.01539","NY01015986_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1015954","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2256","2000","09","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015954",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","São Paulo","Campinas","Bosque dos Alemães","-47.0681","-22.89","NY01015954_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1015989","PreservedSpecimen","Plantae","Lauraceae","Cryptocarya","moschata","Cryptocarya moschata","P. L. Rodrigues de Moraes","2506","2001","11","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115929' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015989",NA,"Magnoliophyta","Laurales","Nees & Mart.","P. L. Rodrigues de Moraes","Minas Gerais","Caxambu","Parque das Águas. Padrão planalto de São Paulo","-44.93678","-21.98014","NY01015989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
