"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","imagecode","geoFlag","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","class","order","individualCount","fieldNumber","relatedCatalogItem"
"11","2020-11-04 12:17:30-03","ESALQ","ESA","69085","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Souza, J.P. et al.","3483.0","2000","04","25",NA,"Brasil",NA,NA,NA,"ESA069085","Magnoliophyta","Barb.Rodr.","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334","30093","ESA069085","auto","Silva-Filho, A.A.","2016","05","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-11-04 12:17:30-03","ESALQ","ESA","83782","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Paula-Souza, J. ; Souza, V.C.","3599.0","2003","04","16",NA,"Brasil",NA,NA,"Epífita em tronco caído no chão, flores verdes","ESA083782","Magnoliophyta","Barb.Rodr.","São Paulo","Ribeirão Grande","BLOQUEADO","-48.3600006103516","-24.0900001525879","25028","ESA083782","auto","Silva-Filho, A.A.","2016","05","05",NA,NA,"790","790",NA,NA,NA,NA,NA
"13","2021-03-31 13:40:58-03","MN","R","223041","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Menini Neto, L.; Forzza, R.C.; Silva, B.R.; Ferreira, F.M.; Morado, C.; Dias-Melo, R.; Caetano, K.L.; Borges, D.A. & Medeiros, E.","155","2004","03","30",NA,"Brasil",NA,NA,"Universidade Federal de Juiz de Fora-Herbário Leopoldo Krieger-Minas Gerais-Brasil-CESJ",NA,NA,"Barb. Rodr.","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Pessoa, E.","2013","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-31 13:40:58-03","MN","R","2838","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Dusén, P.K.H.","3786","1904","02","08",NA,"Brasil",NA,NA,NA,NA,NA,"Barb. Rodr.","Paraná","Ipiranga",NA,"-50.5842018127441","-25.0238990783691","31827",NA,"auto","Stancik, J.F.","2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-31 13:40:58-03","MN","R","24798","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brade, A.C.","9439","1929","09","26",NA,"Brasil",NA,NA,NA,NA,NA,"Barb. Rodr.","Rio de Janeiro","Teresópolis","Granja Guarany","-42.9655990600586","-22.4122009277344","38539",NA,"auto","Stancik, J.F.","2004","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-31 13:40:58-03","MN","R","35861","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brade, A.C.",NA,"1929","05","23",NA,"Brasil",NA,NA,NA,NA,NA,"Barb. Rodr.","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232","57442",NA,"auto","Leoni, L.S.","1990","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-31 13:40:58-03","MN","R","35717","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Brade, A.C.","11935","1932","06","16",NA,"Brasil",NA,NA,NA,NA,NA,"Barb. Rodr.","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.2075004577637","-22.9027996063232","57442",NA,"auto","Leoni, L.S.","1990","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2016-07-05 11:14:18-03","FFCLRP","LBMBP","424","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","E.R. Pansarin",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Barb. Rodr.","São Paulo","Jundiaí",NA,"-46.883333","-23.183333",NA,NA,NA,"E.R. Pansarin",NA,NA,NA,"46°53'W","23°11'S",NA,NA,NA,NA,NA,NA,NA
"19","2020-06-30 18:32:37-03","UFJF","CESJ","66415","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","B. Moreira; L.C.D. Dias","61","2014","11","15","América do Sul","Brasil",NA,NA,"Epífita, ca. 30cm, flores verdes","CESJ066415","Angiosperma","Barb. Rodr.","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, trilha da janela do céu, próxima ao areal","-43.886389","-21.679444",NA,NA,NA,"B. Moreira","2014","12","12","-43.886389","-21.679444","1600","1600",NA,NA,NA,NA,NA
"20","2019-11-21 14:40:45-03","UFJF","CESJ","53533","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","F.S. Souza; J.H.C. Ribeiro","688","2009","05","31","América do Sul","Brasil",NA,NA,"Escandente na borda de mata. 1200 msm. Frutos verdes.","CESJ053533","Angiosperma","Barb. Rodr.","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra","-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2019-11-21 14:40:45-03","UFJF","CESJ","54278","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","F.S. Souza; J.H.C. Ribeiro","715","2009","05","31","América do Sul","Brasil",NA,NA,"Epífita no interior de mata, 1200m.s.m. Flores verdes.","CESJ054278","Angiosperma","Barb. Rodr.","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra.","-43.793098449707","-21.8425006866455","30417",NA,"auto","L. Menini Neto","2009","08","31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-11-21 14:40:45-03","UFJF","CESJ","66126","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","s.c.","s.n.","2010",NA,NA,"América do Sul","Brasil",NA,NA,"Epífita, em floresta nebular. Flores verdes.","CESJ066126","Angiosperma","Barb. Rodr.","Minas Gerais","Rio Preto","Serra Negra, Ninho da Égua","-43.8278007507324","-22.0891990661621","20815",NA,"auto","L. Menini Neto","2010",NA,NA,NA,NA,"1400","1400",NA,NA,NA,NA,NA
"23","2019-11-21 14:40:45-03","UFJF","CESJ","52190","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","N.L. Abreu; C.N. Matozinhos","286","2008","10","14","América do Sul","Brasil",NA,NA,"Erva epífita em campo rupestre. Flores e folhas verde claras","CESJ052190","Angiosperma","Barb. Rodr.","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Marciano.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","N.L. Abreu","2008","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-11-21 14:40:45-03","UFJF","CESJ","42321","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","F.R.G. Salimena; K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; P.H. Nobre","1307","2004","05","21","América do Sul","Brasil",NA,NA,"Epífita, no interior de mata úmida e sombreada, cânion. Botões florais verdes.","CESJ042321","Angiosperma","Barb. Rodr.","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","L. Menini Neto","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-11-09 19:01:10-03","UFJF","CESJ","68073","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","S.G. Furtado; L. Menini Neto","297","2014","07","15","América do Sul","Brasil",NA,NA,"Epífita, borda de floresta nebular Flores verde-amareladas, odor adocicado","CESJ068073","Angiosperma","Barb. Rodr.","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular","-43.896917","-21.712389",NA,NA,NA,"L. Menini Neto; C. Nardy","2014","07",NA,"-43.896917","-21.712389",NA,NA,NA,NA,NA,NA,NA
"26","2019-11-21 14:40:45-03","UFJF","CESJ","71845","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","D.E.F. Barbosa; G.A. Basilio","329","2016","10","22","América do Sul","Brasil",NA,NA,"Epífita entre 2m e 5m. Frutos imaturos verdes. Interior de floresta.","CESJ071845","Angiosperma","Barb. Rodr.","Minas Gerais","Descoberto","Serra do Relógio, Floresta semidecidual montana","-42.935833","-21.387778",NA,NA,NA,"L. Menini Neto","2016","10","22","-42.935833","-21.387778","1200","1200",NA,NA,NA,NA,NA
"27","2019-11-21 14:40:45-03","UFJF","CESJ","71887","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","D.E.F. Barbosa; G.A. Basilio","375","2017","04","08","América do Sul","Brasil",NA,NA,"Epífita entre 1m e 4m. Flores verdes. Interior de floresta.","CESJ071887","Angiosperma","Barb. Rodr.","Minas Gerais","Descoberto","Serra do Relógio, Floresta semidecidual montana","-42.935833","-21.387778",NA,NA,NA,"L. Menini Neto","2017","04","08","-42.935833","-21.387778","1200","1200",NA,NA,NA,NA,NA
"28","2019-11-21 14:40:45-03","UFJF","CESJ","44115","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","N.L. Abreu; C.N. Matozinhos; A.S.M. Valente; F.S. Souza; K. Antunes","13","2005","04","21","América do Sul","Brasil",NA,NA,"Erva epífita, borda da trilha, interior de mata. Pedúnculo e folhas verde-escuros, flores verde-claras.","CESJ044115","Angiosperma","Barb. Rodr.","Minas Gerais","Rio Preto","Serra Negra, Trilha para o Marciano.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","N.L. Abreu","2006","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-11-21 14:40:45-03","UFJF","CESJ","47846","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","N.L. Abreu; L. Menini Neto; C.N. Matozinhos; F.S. Souza","109","2006","08","22","América do Sul","Brasil",NA,NA,"Epífita, interior de mata. Pedúnculo e folhas verde-escuro, folhas e flores verde-claras. Floresceu em cultivo em VIII.2006.","CESJ047846","Angiosperma","Barb. Rodr.","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil, cânion.","-43.8278007507324","-22.0891990661621","20815",NA,"auto","N.L. Abreu","2006","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-08-20 10:00:42-03","UNICAMP","UEC","135364","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Simões, AO; Belinello, R; Koehler, S","1019","1999","12",NA,NA,"Brazil",NA,NA,"Epífita, flores esverdeadas, coluna arroxeada.","UEC064133","Liliopsida","Rodr.","Minas Gerais","Carrancas","Alto da Serra do Moleque","-44.6425018310547","-21.4874992370605","21143","UEC064133","auto","Menini Neto, L","2010","10","04",NA,NA,"1400","1400",NA,NA,NA,NA,NA
"31","2019-08-20 10:00:42-03","UNICAMP","UEC","140018","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Breier, TB; Singer, RB","977","2003","05","06",NA,"Brazil",NA,NA,NA,"UEC064130","Liliopsida","Rodr.","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes.","-47.9199981689453","-25.0100002288818","37574","UEC064130","auto","Breier, TB","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2019-08-20 10:00:42-03","UNICAMP","UEC","140016","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Breier, TB; Singer, RB","1029","2003","05","09",NA,"Brazil",NA,NA,NA,"UEC064134","Liliopsida","Rodr.","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes.","-47.9199981689453","-25.0100002288818","37574","UEC064134","auto","Breier, TB","2004","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-08-20 10:00:42-03","UNICAMP","UEC","140017","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Breier, TB; Singer, RB","190","2002","06","20",NA,"Brazil",NA,NA,NA,"UEC064129","Liliopsida","Rodr.","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Parcelas permanentes. Na parcela permanente sobre árvore número 3964.","-47.9199981689453","-25.0100002288818","37574","UEC064129","auto","Barros, FD","2003","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2019-08-20 10:00:42-03","UNICAMP","UEC","110418","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Pansarin, ER","567","1999","11","01",NA,"Brazil",NA,NA,NA,"UEC064132","Liliopsida","Rodr.","São Paulo","Jundiaí","Serra do Japi, Sentido Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758","17840","UEC064132","auto","Pansarin, ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2019-08-20 10:00:42-03","UNICAMP","UEC","131654","S","Plantae","Orchidaceae","Epidendrum","ochrochlorum","Epidendrum ochrochlorum","Pansarin, ER","1065","2003","04","24",NA,"Brazil",NA,NA,NA,"UEC064131","Liliopsida","Rodr.","São Paulo","Jundiaí","Serra do Japi, Sentido Eloy Chaves, próximo a represa do DAE.","-46.8800010681152","-23.1800003051758","17840","UEC064131","auto","Pansarin, ER","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2019-08-20 10:00:42-03","UNICAMP","UEC","116624","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Forster, W; Stella, A; Muniz, MRA; Souza, PCA; Vaz Da Silva, PP; Pereira, VAAC","532","2000","04","24",NA,"Brazil",NA,NA,"Epífita caída sobre tronco.","UEC064120","Liliopsida","Barb.Rodr.","São Paulo","Mogi das Cruzes","Represa Casa Grande da SABESP, Ao longo da estrada Usacá. Interior da mata. Floresta Ombrófila Densa com Perturbação.","-45.9595","-23.654806",NA,"UEC064120",NA,"Pinheiro, F","2004","05",NA,"-45.9595","-23.654806",NA,NA,NA,NA,NA,NA,NA
"37","2019-08-20 10:00:42-03","UNICAMP","UEC","073425","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Goldenberg, R; Belinello, R","86","1995","04","07",NA,"Brazil",NA,NA,"Epífita; flores amarelo-esverdeadas.","UEC023832","Liliopsida","Barb.Rodr.","São Paulo","Queluz","Ca. de 9 Km ao norte de Queluz, Beira do Rio das Cruzes. Mata.","-44.781667","-22.455556",NA,"UEC023832",NA,"Pinheiro, F","2004","05",NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA
"38","2019-08-20 10:00:42-03","UNICAMP","UEC","121329","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Farah, FT; Souza, VC; Rodrigues, RR; Tamashiro, JY; Aguiar, S; Breier, TB","2088","2001","04","10",NA,"Brazil",NA,NA,"Epífita; flores esverdeadas.","UEC064118","Liliopsida","Barb.Rodr.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Floresta de neblina com campo adjacente.","-46.733333","-23.983333",NA,"UEC064118",NA,"Pinheiro, F","2004","05",NA,"-46.733333","-23.983333","800","800",NA,NA,NA,NA,NA
"39","2019-08-20 10:00:42-03","UNICAMP","UEC","121330","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Farah, FT; Souza, VC; Rodrigues, RR; Tamashiro, JY; Aguiar, S; Breier, TB","2285","2001","04","14",NA,"Brazil",NA,NA,"Epífita.","UEC064117","Liliopsida","Barb.Rodr.","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Subosque de Pinus com ca. 40 anos de plantio.","-46.733333","-23.983333",NA,"UEC064117",NA,"Pinheiro, F","2004","05",NA,"-46.733333","-23.983333","800","800",NA,NA,NA,NA,NA
"40","2019-08-20 10:00:42-03","UNICAMP","UEC","88227","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Goldenberg, R; Belinello, R","86","1995","04","07",NA,"Brazil",NA,NA,"Epífita; flores amarelo-esverdeadas.","UEC064119","Liliopsida","Barb.Rodr.","São Paulo","Queluz","Ca. de 9 Km ao norte de Queluz, Beira do Rio das Cruzes. Mata.","-44.781667","-22.455556",NA,"UEC064119",NA,"Pinheiro, F","2004","05",NA,"-44.781667","-22.455556",NA,NA,NA,NA,NA,NA,NA
"41","2021-03-01 16:20:10-03","UNICAMP","UEC","206757","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Nunes, CEP","2013/36","2013","04","13",NA,"Brazil",NA,NA,"Erva epífita.; Pequena clareira na beira de trilha em Floresta Ombrófila Densa Sub-Montana.","UEC001187","Liliopsida","Barb.Rodr.","São Paulo","São Luiz do Paraitinga","Trilha da Pirapitinga, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar","-45.133333","-23.316667",NA,"UEC001187",NA,"Forster, W","2018","06",NA,"-45.133333","-23.316667","80","1200",NA,NA,NA,NA,NA
"42","2019-08-20 10:00:42-03","UNICAMP","UEC","133841","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Pansarin, ER; Mickeliunas, L","1149","2004","04","30",NA,"Brazil",NA,NA,NA,"UEC064115","Liliopsida","Barb.Rodr.","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758","17840","UEC064115","auto","Pansarin, ER","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-08-20 10:00:42-03","UNICAMP","UEC","133842","S","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Pansarin, ER; Mickeliunas, L","1148","2004","04","30",NA,"Brazil",NA,NA,NA,"UEC064122","Liliopsida","Barb.Rodr.","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758","17840","UEC064122","auto","Pansarin, ER","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-10-14 10:04:04-03","FURB","FURB","20327","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1279","2010","02","01",NA,"Brasil",NA,NA,"Epífita IFFSC e226a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar Habito: epífita de arbórea; flor corola amarela","FURB35078",NA,"Barb.Rodr.","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889",NA,"FURB35078",NA,"Mancinelli, WS","2010","10","10","-48.7619444","-27.8788889","180","180",NA,NA,NA,NA,NA
"45","2020-10-14 10:04:04-03","FURB","FURB","22899","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4035","2010","03","17",NA,"Brasil",NA,NA,"Florística IFFSC 148 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: epífita;","FURB35080",NA,"Barb.Rodr.","Santa Catarina","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445",NA,"FURB35080",NA,"Mancinelli, WS","2011","01","10","-48.8702778","-28.1694445","604","604",NA,NA,NA,NA,NA
"46","2020-10-14 10:04:04-03","FURB","FURB","22948","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Korte, A.; Kniess, A.","2215","2010","03","17",NA,"Brasil",NA,NA,"Florística IFFSC 516 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde","FURB35084",NA,"Barb.Rodr.","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778",NA,"FURB35084",NA,"Gasper, AL de","2010","08","10","-49.3936111","-27.1802778","793","793",NA,NA,NA,NA,NA
"47","2020-10-14 10:04:04-03","FURB","FURB","23386","PreservedSpecimen","Plantae","Orchidaceae","Epidendrum","proligerum","Epidendrum proligerum","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","1877","2010","04","06",NA,"Brasil",NA,NA,"Epífita IFFSC e466b (Acima de 4m) - sobre forófito 8 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor verde","FURB35087",NA,"Barb.Rodr.","Santa Catarina","Botuverá","Cinema.","-49.23","-27.27",NA,"FURB35087",NA,"Schmitt, J","2010","04","22","-49.2300000","-27.2700000","569","569",NA,NA,NA,NA,NA
