"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"44","2021-04-07 11:40:32-03","UFMS","CGMS","66575","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G. Martinelli; E. Fernandez; C. Baez; T. Lima","18701","2015","05","30",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Espírito Santo.","-56.2805556","-16.5886111","130","130",NA,"Flores com cálice verde, corola alva;Botões de cor verde. Fruto imaturo de cor verde. Folhas verdes, discolores. Habitat: Campos arbustivos alagados e matas alagadas. Habito: Palustre, heliófila.","CGMS1099536",NA,"-56,2805556","-16,5886111","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-04-07 11:40:32-03","UFMS","CGMS","32592","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","V.J. Pott","G.S.V. Duarte","93","2010","08","16",NA,"Brasil","Mato Grosso do Sul","Dourados","Jaguapiru I. Microbacia Laranja Doce.","-54.8166667","-22.1863889","424","424",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062016",NA,"-54,8166667","-22,1863889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:40:32-03","UFMS","CGMS","57690","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"V.J. Pott; A. Pott","8671","2006","02","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Taboco, retiro Bocaina, Lagoa Grande, 24Km da MS-419, direção a Cipolândia.","-55.5991666","-20.0652778","165","165",NA,"Flor amarela. Fruto ausente. Habitat: Borda úmida de lagoa, 30-50cm de altura. Solo argiloso. Relevo plano. Esparso. Habito: Erva aquática flutuante fixa, 30-40cm de altura.","CGMS1087624",NA,"-55,5991666","-20,0652778","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:40:32-03","UFMS","CGMS","32597","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G.S.V. Duarte","98","2010","08","17",NA,"Brasil","Mato Grosso do Sul","Dourados","Nascente Água Boa. Microbacia Água Boa.","-54.8333333","-22.2325","433","433",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062023",NA,"-54,8333333","-22,2325","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:40:32-03","UFMS","CGMS","9903","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"V.F. Kinupp; U.M. Resende; E. Guimarães","2338","2002","03","10",NA,"Brasil","Mato Grosso","Alto Paraguai","Usina Pedro Pedrossian.","-56.3833333","-14.4666667",NA,NA,NA,"LimnocharitaceaeFlor verde . Fruto imaturo verde com sementes brancas. Habito: Herbáceo.","CGMS1013847",NA,"-56,3833333","-14,4666667","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-07 11:40:32-03","UFMS","CGMS","32604","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G.S.V. Duarte","105","2011","02","21",NA,"Brasil","Mato Grosso do Sul","Dourados","Jaguapiru I. Microbacia Laranja Doce.","-54.8166667","-22.1863889","424","424",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062030",NA,"-54,8166667","-22,1863889","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:40:32-03","UFMS","CGMS","40688","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"A. Ferraro; A. Guerra; B. Ferreira","76","2013","10","01",NA,"Brasil","Mato Grosso do Sul","Corguinho","Serra de Maracaju, borda leste do Pantanal. Distrito de Taboco. Fazenda Colorado.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"Flor ausente. Coordenadas originais: 19°43#?#21,30'S 55°70#?#25,30'W Habitat: Borda de Córrego. Habito: Erva.","CGMS1070677",NA,NA,NA,"2021",NA,NA,NA,"56513","auto",NA,NA,NA,NA
"51","2021-04-07 11:40:32-03","UFMS","CGMS","33730","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara","30","2011","06","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento.","-57.0197223","-18.4825","93","93",NA,"Flor amarela. Habitat: Vazante secando. Relevo plano. Habito: Erva emergente. 0,20-0,30m de altura.","CGMS1063129",NA,"-57,0197223","-18,4825","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:40:32-03","UFMS","CGMS","66575","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G. Martinelli; E. Fernandez; C. Baez; T. Lima","18701","2015","05","30",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Espírito Santo.","-56.2805556","-16.5886111","130","130",NA,"Flores com cálice verde, corola alva;Botões de cor verde. Fruto imaturo de cor verde. Folhas verdes, discolores. Habitat: Campos arbustivos alagados e matas alagadas. Habito: Palustre, heliófila.","CGMS1099536",NA,"-56,2805556","-16,5886111","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:40:32-03","UFMS","CGMS","32592","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.","V.J. Pott","G.S.V. Duarte","93","2010","08","16",NA,"Brasil","Mato Grosso do Sul","Dourados","Jaguapiru I. Microbacia Laranja Doce.","-54.8166667","-22.1863889","424","424",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062016",NA,"-54,8166667","-22,1863889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 11:40:32-03","UFMS","CGMS","57690","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"V.J. Pott; A. Pott","8671","2006","02","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Taboco, retiro Bocaina, Lagoa Grande, 24Km da MS-419, direção a Cipolândia.","-55.5991666","-20.0652778","165","165",NA,"Flor amarela. Fruto ausente. Habitat: Borda úmida de lagoa, 30-50cm de altura. Solo argiloso. Relevo plano. Esparso. Habito: Erva aquática flutuante fixa, 30-40cm de altura.","CGMS1087624",NA,"-55,5991666","-20,0652778","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:40:32-03","UFMS","CGMS","32597","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G.S.V. Duarte","98","2010","08","17",NA,"Brasil","Mato Grosso do Sul","Dourados","Nascente Água Boa. Microbacia Água Boa.","-54.8333333","-22.2325","433","433",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062023",NA,"-54,8333333","-22,2325","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:40:32-03","UFMS","CGMS","9903","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"V.F. Kinupp; U.M. Resende; E. Guimarães","2338","2002","03","10",NA,"Brasil","Mato Grosso","Alto Paraguai","Usina Pedro Pedrossian.","-56.3833333","-14.4666667",NA,NA,NA,"LimnocharitaceaeFlor verde . Fruto imaturo verde com sementes brancas. Habito: Herbáceo.","CGMS1013847",NA,"-56,3833333","-14,4666667","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-07 11:40:32-03","UFMS","CGMS","32604","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"G.S.V. Duarte","105","2011","02","21",NA,"Brasil","Mato Grosso do Sul","Dourados","Jaguapiru I. Microbacia Laranja Doce.","-54.8166667","-22.1863889","424","424",NA,"Flores amarelas, ovais a orbiculares. Frutos folículos agregados. Folhas emersas, verde-claras, pecíolos longos. Habitat: Cerrado. Habito: Erva emergente. 0,06-0,30m de altura.","CGMS1062030",NA,"-54,8166667","-22,1863889","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:40:32-03","UFMS","CGMS","40688","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Duchass. ex Griseb.",NA,"A. Ferraro; A. Guerra; B. Ferreira","76","2013","10","01",NA,"Brasil","Mato Grosso do Sul","Corguinho","Serra de Maracaju, borda leste do Pantanal. Distrito de Taboco. Fazenda Colorado.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"Flor ausente. Coordenadas originais: 19°43#?#21,30'S 55°70#?#25,30'W Habitat: Borda de Córrego. Habito: Erva.","CGMS1070677",NA,NA,NA,"2021",NA,NA,NA,"56513","auto",NA,NA,NA,NA
"59","2019-08-20 09:58:51-03","UNICAMP","UEC","109990","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Pansarin, ER; Belinello, R; Galvão, JC; Faria, AD","597","2000","01","14",NA,"Brazil","São Paulo","Aliança","SP 563, Km 221, Brejo ao lado esquerdo da pista.",NA,NA,NA,NA,NA,NA,"UEC096162","UEC096162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 09:58:51-03","UNICAMP","UEC","116125","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Amaral, MCE; Bittrich, V","s.n.","1999","02",NA,NA,"Brazil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"UEC096159","UEC096159",NA,NA,"2000","11",NA,NA,"200792","auto",NA,NA,NA,NA
"61","2021-03-01 16:18:46-03","UNICAMP","UEC","24546","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Faria, AD","Cunha, CN","12166","1980","09","10",NA,"Brazil","Mato Grosso","Poconé","Fazenda Malhada","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Flor-Branca.","UEC096158","UEC096158",NA,NA,"1995","07",NA,NA,"200792","auto",NA,NA,NA,NA
"62","2019-08-20 09:58:51-03","UNICAMP","UEC","95091","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Amaral, MCE; Bittrich, V","97/38","1997","07","22",NA,"Brazil","Mato Grosso","Poconé","Lago na entrada da Fazenda Pixaim, Rodovia Transpantaneira, entre Poconé e Porto Jofre.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"UEC096157","UEC096157",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"63","2019-08-20 09:58:51-03","UNICAMP","UEC","32903","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Peixoto; Barroso, GM; Peixoto, OL","1684","1982","09","23",NA,"Brazil","Mato Grosso do Sul","Bodoquena","Proximidades do Rio Salobro","-56.7150001525879","-20.5386009216309",NA,NA,NA,"Aquática, heliófila. Muito ferquente. Flores amarelas.","UEC096160","UEC096160",NA,NA,"1998","01",NA,NA,"47684","auto",NA,NA,NA,NA
"64","2019-08-20 09:58:51-03","UNICAMP","UEC","109990","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Pansarin, ER; Belinello, R; Galvão, JC; Faria, AD","597","2000","01","14",NA,"Brazil","São Paulo","Aliança","SP 563, Km 221, Brejo ao lado esquerdo da pista.",NA,NA,NA,NA,NA,NA,"UEC096162","UEC096162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 09:58:51-03","UNICAMP","UEC","116125","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Amaral, MCE; Bittrich, V","s.n.","1999","02",NA,NA,"Brazil","Mato Grosso","Poconé",NA,"-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"UEC096159","UEC096159",NA,NA,"2000","11",NA,NA,"200792","auto",NA,NA,NA,NA
"66","2021-03-01 16:18:46-03","UNICAMP","UEC","24546","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Faria, AD","Cunha, CN","12166","1980","09","10",NA,"Brazil","Mato Grosso","Poconé","Fazenda Malhada","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Flor-Branca.","UEC096158","UEC096158",NA,NA,"1995","07",NA,NA,"200792","auto",NA,NA,NA,NA
"67","2019-08-20 09:58:51-03","UNICAMP","UEC","95091","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Amaral, MCE; Bittrich, V","97/38","1997","07","22",NA,"Brazil","Mato Grosso","Poconé","Lago na entrada da Fazenda Pixaim, Rodovia Transpantaneira, entre Poconé e Porto Jofre.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"UEC096157","UEC096157",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"68","2019-08-20 09:58:51-03","UNICAMP","UEC","32903","S","Plantae","Liliopsida",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Duchass. ex Griseb.","Pansarin, ER","Peixoto; Barroso, GM; Peixoto, OL","1684","1982","09","23",NA,"Brazil","Mato Grosso do Sul","Bodoquena","Proximidades do Rio Salobro","-56.7150001525879","-20.5386009216309",NA,NA,NA,"Aquática, heliófila. Muito ferquente. Flores amarelas.","UEC096160","UEC096160",NA,NA,"1998","01",NA,NA,"47684","auto",NA,NA,NA,NA
"69","2020-04-22 16:25:54-03","UFPB","JPB","51873","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Carvalho, AT","Carvalho, AT","613","2010","03","03","Southern America","Brasil","Mato Grosso","Alto Araguaia","Alagado margem do Rio Babilônia. Alagado as margens do Rio Babilônia, afluente do Rio Araguaia","-53.158303","-17.229731",NA,NA,NA,NA,"JPB0051873",NA,"-53.158303","-17.229731","2011","11","11",NA,NA,NA,NA,NA,NA,NA
"70","2020-04-22 16:25:54-03","UFPB","JPB","51871","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Carvalho, AT","Carvalho, AT","111","2008","08","08","Southern America","Brasil","Pernambuco","Goiana","Margem da BR 101. Alagado nas margens da BR 101 antes do município de goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"JPB0051871",NA,NA,NA,"2011","11","22",NA,"22853","auto",NA,NA,NA,NA
"71","2020-04-22 16:25:54-03","UFPB","JPB","51873","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Carvalho, AT","Carvalho, AT","613","2010","03","03","Southern America","Brasil","Mato Grosso","Alto Araguaia","Alagado margem do Rio Babilônia. Alagado as margens do Rio Babilônia, afluente do Rio Araguaia","-53.158303","-17.229731",NA,NA,NA,NA,"JPB0051873",NA,"-53.158303","-17.229731","2011","11","11",NA,NA,NA,NA,NA,NA,NA
"72","2020-04-22 16:25:54-03","UFPB","JPB","51871","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Carvalho, AT","Carvalho, AT","111","2008","08","08","Southern America","Brasil","Pernambuco","Goiana","Margem da BR 101. Alagado nas margens da BR 101 antes do município de goiana","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"JPB0051871",NA,NA,NA,"2011","11","22",NA,"22853","auto",NA,NA,NA,NA
"73","2019-02-21 19:34:08-03","UNEMAT","HERBAM","1771","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Zappi, DC","Sasaki, D.; Biggs, N.; Silveira, E.A.; Philippsen, M. & Bessa, M.A.","2095","2008","02","01",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata alta em solo arenoso. Dossel ca. 20-25 m alt. média, relativamente aberto. Emergentes até 25 m alt.","-55.3975","-9.656111",NA,NA,NA,NA,"HERBAM001771","HERBAM001771","-55.3975","-9.656111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-21 19:34:08-03","UNEMAT","HERBAM","1771","S","Plantae",NA,NA,"Alismataceae","Limnocharis","laforesti","Limnocharis laforesti","Griseb.","Zappi, DC","Sasaki, D.; Biggs, N.; Silveira, E.A.; Philippsen, M. & Bessa, M.A.","2095","2008","02","01",NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Mata alta em solo arenoso. Dossel ca. 20-25 m alt. média, relativamente aberto. Emergentes até 25 m alt.","-55.3975","-9.656111",NA,NA,NA,NA,"HERBAM001771","HERBAM001771","-55.3975","-9.656111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-21 19:39:57-03","UFC","EAC","30753","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Castro, A.S.F.","Castro, A.S.F.","956","2001","04","14","Southern America","Brasil","Ceará","Granja","6 km da cidade, estrada p/ Pitimbu, em brejo","-40.826099395752","-3.12028002738953",NA,NA,NA,"Erva aquática, flor amarela; Caatinga","EAC0030753","EAC0030753",NA,NA,"2001","05","14",NA,"70014","auto",NA,NA,NA,NA
"76","2021-03-21 19:39:57-03","UFC","EAC","43549","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Matias, L.Q.","Lopes, M.S.","s.n.","2008","05","25","Southern America","Brasil","Piauí","Curimatá","Beira da estrada para Parnaguá, Substrato: solo argiloso.","-44.3060989379883","-10.0363998413086",NA,NA,NA,"For branca, estame amarelo c/ branco; presença de látex.; Lagoa intermitente","EAC0043549","EAC0043549",NA,NA,"2008","10","14",NA,"45330","auto",NA,NA,NA,NA
"77","2021-03-21 19:39:57-03","UFC","EAC","47687","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","500","2010","05","13","Southern America","Brasil","Ceará","Iguatu","B05-CE060","-39.304833","-6.509806",NA,NA,NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047687","EAC0047687","-39.304833","-6.509806","2010","07","10",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-21 19:39:57-03","UFC","EAC","30753","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Castro, A.S.F.","Castro, A.S.F.","956","2001","04","14","Southern America","Brasil","Ceará","Granja","6 km da cidade, estrada p/ Pitimbu, em brejo","-40.826099395752","-3.12028002738953",NA,NA,NA,"Erva aquática, flor amarela; Caatinga","EAC0030753","EAC0030753",NA,NA,"2001","05","14",NA,"70014","auto",NA,NA,NA,NA
"79","2021-03-21 19:39:57-03","UFC","EAC","43549","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Matias, L.Q.","Lopes, M.S.","s.n.","2008","05","25","Southern America","Brasil","Piauí","Curimatá","Beira da estrada para Parnaguá, Substrato: solo argiloso.","-44.3060989379883","-10.0363998413086",NA,NA,NA,"For branca, estame amarelo c/ branco; presença de látex.; Lagoa intermitente","EAC0043549","EAC0043549",NA,NA,"2008","10","14",NA,"45330","auto",NA,NA,NA,NA
"80","2021-03-21 19:39:57-03","UFC","EAC","47687","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Matias, L.Q.; Sousa, D.J.L.; Normando, L.R.O.","Normando, L.R.O.; Matias, L.Q.; Sousa, D.J.L.","500","2010","05","13","Southern America","Brasil","Ceará","Iguatu","B05-CE060","-39.304833","-6.509806",NA,NA,NA,"Macrófita aquática; Lêntico/Caatinga","EAC0047687","EAC0047687","-39.304833","-6.509806","2010","07","10",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:31:37-03","MBM","MBM","159515","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Anderson, W.R.","12408",NA,NA,NA,"Southern America","Brazil","Goiás","Jataí","13km N of Jataí on road to Caiapônia","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"MBM159515","MBM159515",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA
"82","2020-12-21 16:31:37-03","MBM","MBM","100116","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Anderson, W.R.","12408",NA,NA,NA,"Southern America","Brazil","Goiás","Jataí","13km N of Jataí on Road to Caiapônia","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"MBM100116","MBM100116",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA
"83","2020-12-21 16:31:37-03","MBM","MBM","105392","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49235",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"MBM105392","MBM105392",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"84","2020-12-21 16:31:37-03","MBM","MBM","219484","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Medina, L.","Castroviejo Bolíbar, S.; et al.; et al.","7242",NA,NA,NA,"Southern America","Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM219484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:31:37-03","MBM","MBM","269778","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","73402","2002","05","24","Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","Fazenda Nossa Senhora do Perpétuo Socorro","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"MBM269778","MBM269778",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
"86","2020-12-21 16:31:37-03","MBM","MBM","43624","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, Robert R","Hatschbach, G.","38376",NA,NA,NA,"Southern America","Brazil","Goiás","Aragoiânia","Aragoiânia, 20km ao Sul","-49.4514007568359","-16.9118995666504",NA,NA,NA,NA,"MBM043624","MBM043624",NA,NA,NA,NA,NA,NA,"16477","auto",NA,NA,NA,NA
"87","2020-12-21 16:31:37-03","MBM","MBM","161131","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Schinini, A.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","59029",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Aquidauana","Rod. BR-262, 5km O de Miranda","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM161131","MBM161131",NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"88","2020-12-21 16:31:37-03","MBM","MBM","159515","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Anderson, W.R.","12408",NA,NA,NA,"Southern America","Brazil","Goiás","Jataí","13km N of Jataí on road to Caiapônia","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"MBM159515","MBM159515",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA
"89","2020-12-21 16:31:37-03","MBM","MBM","100116","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Anderson, W.R.","12408",NA,NA,NA,"Southern America","Brazil","Goiás","Jataí","13km N of Jataí on Road to Caiapônia","-51.7144012451172","-17.8813991546631",NA,NA,NA,NA,"MBM100116","MBM100116",NA,NA,NA,NA,NA,NA,"75073","auto",NA,NA,NA,NA
"90","2020-12-21 16:31:37-03","MBM","MBM","105392","PreservedSpecimen","Plantae",NA,NA,"Limnocharitaceae","Limnocharis","laforestii","Limnocharis laforestii","Griseb.","Haynes, R.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","49235",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Porto Murtinho","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"MBM105392","MBM105392",NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA
