"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"44","2021-03-01 16:27:33-03","UNICAMP","UEC","143958","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Fonseca, ML; Alvarenga, D; Cardoso-Leite, E","5357","2004","05","20",NA,"Brazil",NA,NA,"Árvore ca. 4,5m de altura; folhas cartáceas; frutos imaturos cor verde com látex cor creme. Ocasional. Unicata.; Solo arenoso / pedregoso. Relevo inclinado. Cerrado de encosta sobre afloramento rochoso.","UEC143017","Magnoliopsida",NA,"Saddi","Goiás","Cavalcante","Varanda da Serra, RPPN. Proprietário: José Luiz de Lima Ramalho (Zico). Coord. UMT: E 02334.238m N 8.470.432m (23 L).","-47.458","-13.823028","UEC143017","Alvarenga, D","750","750",NA,NA,"-47.458","-13.823028",NA,"2004","05",NA,NA,NA
"45","2021-03-01 16:27:33-03","UNICAMP","UEC","155673","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Barros, BS","1867","2010","03","26",NA,"Brazil",NA,NA,"Casca suberosa.Folhas cartáceas, discolores. Frutos imaturos cor verde. Comum.; Solo arenoso (latossolo amarelo distrófico). Relevo plano em topo de morro.","UEC055718","Magnoliopsida",NA,"Saddi","Tocantins","Recursolândia","Folha: SC-23-V-A. Bacia do Tocantins. Sub-bacia: Rio Manoel Alves Grande. (T-14, área 1, ponto 6).","-47.078056","-8.763889","UEC055718","Fonseca, ML","391","391",NA,NA,"-47.078056","-8.763889",NA,"2010","03",NA,NA,NA
"46","2019-08-20 10:09:01-03","UNICAMP","UEC","131446","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mendonça, RC; Cardoso, E; Fonseca, ML; Oliveira, FCA","5327","2003","02","20",NA,"Brazil",NA,NA,"flor, Árvore heliófita, ca. 3,0m de altura e 60cm de DAP; tronco com casca lisa; folha cartácea; flor com cálice verde, corola branca, anteras amarelas. Botão floral alvacento. Comum no local. Cerrado ralo; relevo plano, solo com textu","UEC009338","Magnoliopsida",NA,"Saddi","Goiás","Sítio D Adadia","ca. 6km de Sítio D Abadia em direção a F","-46.230556","-14.872222","UEC009338","Cardoso, E","840","840",NA,NA,"-46.230556","-14.872222",NA,"2003","02",NA,NA,NA
"47","2021-03-01 16:27:33-03","UNICAMP","UEC","156318","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, FCA; Cardoso, E","1801","2010","03","24",NA,"Brazil",NA,NA,"Árvore heliófita ca. 7m altura e 15 cm DAP. Casca cor cinza, suberosa, casca interna avermelhada. Frutos imaturos cor verde. Ocasional.; Solo arenoso, relevo levemente ondulado. Vegetação: cerrado típico.","UEC054492","Magnoliopsida",NA,"Saddi","Tocantins",NA,"Itapiratins. Folha/; C-22-X-B. Bacia do Tocantins. Sub-bacia do rio Tocantins (T-1, área 4, pto 4)","-48.080278","-8.324167","UEC054492","Fonseca, ML","207","207",NA,NA,"-48.080278","-8.324167",NA,"2010","03",NA,NA,NA
"48","2021-03-01 16:27:33-03","UNICAMP","UEC","156716","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Romero, R; Nakajima, JN","6122","2001","04","02",NA,"Brazil",NA,NA,"Árvore, ca. 2m. Cálice esverdeado, corola alva, estames amarelos.; Campo rupestre.","UEC008422","Magnoliopsida",NA,"Saddi","Minas Gerais","Joaquim Felício","Estrada para Serra do Cabral, ca. 20 km NE da cidade.","-44.268889","-17.698056","UEC008422","Santos, APB","1161","1161",NA,NA,"-44.268889","-17.698056",NA,"2014","07",NA,NA,NA
"49","2021-03-01 16:27:33-03","UNICAMP","UEC","157393","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Felfili, JM; Cardoso, E; Oliveira, NR","577","2004","04","21",NA,"Brazil",NA,NA,"Árvore com 5m de altura & DAP de 12 cm. Com frutos verdes.; Cerrado da cachoeira, bordeado por vereda, solo arenoso.","UEC060765","Magnoliopsida",NA,"Saddi","Tocantins","Almas","RPPN - Fazenda Minehaha.","-47.126806","-11.142111","UEC060765","Felfili, JM",NA,NA,NA,NA,"-47.126806","-11.142111",NA,"2004","04",NA,NA,NA
"50","2021-03-01 16:27:33-03","UNICAMP","UEC","158948","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nakajima, JN; Pacheco, RA; Silva, SM","3324","2002","12","04",NA,"Brazil",NA,NA,"Árvore ca 6m, cálice verde-acastanhado, corola alva, filetes creme, anteras marrom.; Capão de mata em vertente de cachoeira.","UEC032371","Magnoliopsida",NA,"Saddi","Minas Gerais","Delfinópolis","Paraíso Selvagem Trilha para Salto Solitário.","-46.653611","-20.434444","UEC032371",NA,"845","845",NA,NA,"-46.653611","-20.434444",NA,"2012","10","10",NA,NA
"51","2021-03-01 16:27:33-03","UNICAMP","UEC","159018","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Trad, RJ; Trad, MFDJ","73","2010","01","17",NA,"Brazil",NA,NA,"Árvore.; Cerrado com áreas de campo rupestre.","UEC032277","Magnoliopsida",NA,"Saddi","Bahia",NA,"Chapada Diamantina, Morro do Pai Inácio.",NA,NA,"UEC032277","Santos, APB",NA,NA,NA,NA,NA,NA,NA,"2014","07",NA,NA,NA
"52","2021-03-01 16:27:33-03","UNICAMP","UEC","159022","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Trad, RJ; Trad, MFDJ","75","2010","01","17",NA,"Brazil",NA,NA,"Árvore. Flores com odor agradável, corola branca e estames amarelos.; Cerrado, beira de estrada.","UEC032262","Magnoliopsida",NA,"Saddi","Bahia",NA,"BR-242, Km 338.","-41.411556","-12.466667","UEC032262","Santos, APB",NA,NA,NA,NA,"-41.411556","-12.466667",NA,"2014","07",NA,NA,NA
"53","2021-03-01 16:27:33-03","UNICAMP","UEC","159891","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sobral, M","13666","2010","12","26",NA,"Brazil",NA,NA,"Árvore 10 m, planta com látex branco; flores com pétalas branca e estames ama.","UEC017890","Magnoliopsida",NA,"Saddi","Minas Gerais","São João del Rei","BR-494, Em resto de mata à beira da estrada.","-44.381111","-21.253611","UEC017890","Santos, APB","1087","1087",NA,NA,"-44.381111","-21.253611",NA,"2014","07",NA,NA,NA
"54","2019-08-20 10:09:01-03","UNICAMP","UEC","174603","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Sobral, M","15282","2012","12","25",NA,"Brazil",NA,NA,NA,"UEC029571","Magnoliopsida",NA,"Saddi","Minas Gerais","São João del Rei",NA,"-44.293333","-21.140556","UEC029571","Santos, APB",NA,NA,NA,NA,"-44.293333","-21.140556",NA,"2014","07",NA,NA,NA
"55","2021-03-01 16:27:33-03","UNICAMP","UEC","184238","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Kuhlmann, M; Kuhn, E","1199","1942","05","08",NA,"Brazil",NA,NA,"Capueiras, lugares altos.","UEC106232","Magnoliopsida",NA,"Saddi","São Paulo","Amparo","Monte Alegre.","-46.75","-22.7","UEC106232","Bittrich, V",NA,NA,NA,NA,"-46.75","-22.7",NA,"1997","06",NA,NA,NA
"56","2021-03-01 16:27:33-03","UNICAMP","UEC","188397","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Fonseca, ML; Alvarenga, D; Barros, BS","6558","2012","11","28",NA,"Brazil",NA,NA,"Árvore ca. 9m de alt e 19 cm DAP. Casca gretada.; Solo latossolo avermelhado, areno. Relevo plano em topo de morro. Vegetação:cerrado com manchas de campo (predomínio de gramínias).","UEC118559","Magnoliopsida",NA,"Saddi","Tocantins","Ponte Alta do Tocantins",NA,"-47.495556","-10.705278","UEC118559","Fonseca, ML","360","360",NA,NA,"-47.495556","-10.705278",NA,"2012","11","28",NA,NA
"57","2021-03-01 16:27:33-03","UNICAMP","UEC","197948","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, ER","2322","2012","01","14",NA,"Brazil",NA,NA,"Arbusto com cerca de 1m de altura. Cálice verde e corola branca. Estames amarelos.; Cerrado stricto sensu ralo, sobre solo arenoso.","UEC156946","Magnoliopsida",NA,"Saddi","Tocantins","Miracema do Tocantins","Arbusto com cerca de 1m de altura. Cálice verde e corola branca, estames amarelos.","-48.509167","-10.0225","UEC156946","Santos, ER","269","269",NA,NA,"-48.509167","-10.0225",NA,"2012",NA,NA,NA,NA
"58","2021-03-01 16:27:33-03","UNICAMP","UEC","205821","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, P; Nunes, E","7748","1979","12","12",NA,"Brazil",NA,NA,"Arbusto, flor Branca, fruto marrom.","UEC169696","Magnoliopsida",NA,"Saddi","Maranhão",NA,"Entre Balsas e São R.das Mangabeiras, a 17km de B.Cerrado.",NA,NA,"UEC169696","Saddi, N",NA,NA,NA,NA,NA,NA,NA,"1993","02","25",NA,NA
"59","2019-08-20 10:09:01-03","UNICAMP","UEC","49128","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Queiróz, LP","2033","1987","11","01",NA,"Brazil",NA,NA,"Flores, Arbusto latescente de ca. 2m alt. Folhas semicoriáceas, discolores, nítida nas duas faces. Flores com pétalas brancas e estames amarelos.","UEC039420","Magnoliopsida",NA,"Saddi","Bahia","Barreiras","13km do entroncamento da BR 242 para a C","-45.483333","-11.95","UEC039420","Bittrich, V",NA,NA,NA,NA,"-45.483333","-11.95",NA,"1997","04",NA,NA,NA
"60","2019-08-20 10:09:01-03","UNICAMP","UEC","55983","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pereira, BAS; Alvarenga, D; Paula, JE; Gumiero, A","1614","1991","03","13",NA,"Brazil",NA,NA,"Flores, Arvoreta ca. 4m alt. Corola branca, androceu amarelo. Cerrado em solo arenoso no km 16 da estrada.","UEC039421","Magnoliopsida",NA,"Saddi","Bahia",NA,"Estrada Mimiso do Oeste (BA)/ Taguatinga",NA,NA,"UEC039421","Pereira, BAS",NA,NA,NA,NA,NA,NA,NA,"1991","04",NA,NA,NA
"61","2021-03-01 16:27:33-03","UNICAMP","UEC","159531","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Melo, E; França, F","3249","1999","12","07",NA,"Brazil",NA,NA,"Arbusto ca. 2m. Folha coriacea discolor. Pétala branca. Filete amarelo-claro. Antera amarelo-gema.; Remanescente de Cerrado na beira de estrada.","UEC013052","Magnoliopsida",NA,"Saddi","Bahia","Correntina","Ca. 132 km W de Correntina na BR 349 em direção a BR 020.","-44.6366996765137","-13.3432998657227","UEC013052","Santos, APB","800","800","182507","auto",NA,NA,NA,"2014","07",NA,NA,NA
"62","2021-03-01 16:27:33-03","UNICAMP","UEC","127071","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Simões, AO; Belinello, R; Rodrigues, RS; Flores, AS; Barbosa, AR","1132","2002","01","19",NA,"Brazil",NA,NA,"Arvoreta, ca. de 3m; latescente, flores brancas.; Em afloramento.","UEC049527","Magnoliopsida",NA,"Saddi","Bahia","Palmeiras","Cachoeira da Fumaça, Subida para a Cachoeira da Fumaça.","-41.5588989257812","-12.5289001464844","UEC049527","Santos, APB",NA,NA,"20767","auto",NA,NA,NA,"2014","07",NA,NA,NA
"63","2019-08-20 10:09:01-03","UNICAMP","UEC","118383","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Irwin, HS; Souza, R; Santos, RR; JW; Gear Jr, JW","18202","1966","07","17",NA,"Brazil",NA,NA,"Frutos, Tree 6m x 10cm. Fruit gray-green.","UEC039427","Magnoliopsida",NA,"Saddi","Distrito Federal","Brasília","Jardim Zoológico de Brasília., Disturbed gallery forest.","-47.9296989440918","-15.7797002792358","UEC039427","Bittrich, V","100","100","70570","auto",NA,NA,NA,"2001","05",NA,NA,NA
"64","2019-08-20 10:09:01-03","UNICAMP","UEC","93291","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Koschnitzke, C; Matsumoto, K","35647","1996","10","30",NA,"Brazil",NA,NA,"flor, Árvore 2m, flores brancas carnosas, estames amarelados, estilete curvo.","UEC049515","Magnoliopsida",NA,"Saddi","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242","UEC049515","Santos, APB",NA,NA,"44724","auto",NA,NA,NA,"2014","07",NA,NA,NA
"65","2019-08-20 10:09:01-03","UNICAMP","UEC","22998","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Leitão Filho, HF; Martins, FR; Shepherd, GJ","11962","1980","12","10",NA,"Brazil",NA,NA,"Flores, Árvore de até 5m, flores brancas (botões esverdeados) beira de mata. Material de citologia.","UEC039418","Magnoliopsida",NA,"Saddi","Minas Gerais","Lavras","Campo rupestre.","-44.999698638916","-21.2453002929688","UEC039418",NA,NA,NA,"20044","auto",NA,NA,NA,"1988","07",NA,NA,NA
"66","2019-08-20 10:09:01-03","UNICAMP","UEC","60446","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Filgueiras, TS","1980","1990","01","14",NA,"Brazil",NA,NA,"Flores, Árvore ca. 5m alt., flores brancas.","UEC039416","Magnoliopsida",NA,"Saddi","Minas Gerais","São Gonçalo do Abaeté","Próximo à Barragem de Três Marias.","-45.8333015441895","-18.3383007049561","UEC039416","Filgueiras, TS",NA,NA,"75342","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:09:01-03","UNICAMP","UEC","123524","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Krieger, L","s.n.","1984","02","02",NA,"Brazil",NA,NA,"Flores, Árvore pequena, saxícola. Flores alvas.","UEC039425","Magnoliopsida",NA,"Saddi","Minas Gerais","São João del Rei","Serra do Cristal","-44.2616996765137","-21.1355991363525","UEC039425","Bittrich, V",NA,NA,"39093","auto",NA,NA,NA,"2002","01",NA,NA,NA
"68","2021-03-01 16:27:33-03","UNICAMP","UEC","197918","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, ER","674","2006","11","17",NA,"Brazil",NA,NA,"Botões florais esvderdeado, árvore com cerca de 2,5cm de altura.; Cerrado","UEC156953","Magnoliopsida",NA,"Saddi","Paraná","Palmas","Sub-bacia Ribeirão São João. UTM 0791936/8846630","-51.9906005859375","-26.4841995239258","UEC156953",NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:27:33-03","UNICAMP","UEC","197917","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pereira, CB","665","2006","11","17",NA,"Brazil",NA,NA,"Botões florais verde. Arvoreta com cerca de 2,5m de altura.; Cerrado","UEC156952","Magnoliopsida",NA,"Saddi","Paraná","Palmas","Sub-bacia Ribeirão São João. UTM 0814942/ 8849783.","-51.9906005859375","-26.4841995239258","UEC156952","Alkimim, WO",NA,NA,"46666","auto",NA,NA,NA,"2012","11",NA,NA,NA
"70","2021-03-01 16:27:33-03","UNICAMP","UEC","133215","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Amaral, MCE; Bittrich, V","200401","2004","01","22",NA,"Brazil",NA,NA,"Árvore 6m, látex creme, flores alvas, odoríferas, estames amarelos.","UEC143018","Magnoliopsida",NA,"Saddi","São Paulo","Campinas","Campus da Unicamp","-47.060001373291","-22.8999996185303","UEC143018","Bittrich, V",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:27:33-03","UNICAMP","UEC","205663","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Trad, RJ","662","2014","09","05",NA,"Brazil",NA,NA,"Árvore ca. 5 m, exsudato alaranjado; flores com cálice verde e corola branca, anteras amarelas, odor adocicado.","UEC098828","Magnoliopsida",NA,"Saddi","São Paulo","Campinas","No campus da Universidade Estadual de Campinas (Unicamp), na parte da frente do prédio de anatomia, à direita.","-47.060001373291","-22.8999996185303","UEC098828","Trad, RJ",NA,NA,"23900","auto",NA,NA,NA,"2014","10",NA,NA,NA
"72","2021-03-01 16:27:33-03","UNICAMP","UEC","205840","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Trad, RJ","663","2016","12",NA,NA,"Brazil",NA,NA,"Árvore ca. 5 m, exsudato alaranjado; flores com cálice verde e corola branca, anteras amarelas, odor adocicado.","UEC098981","Magnoliopsida",NA,"Saddi","São Paulo","Campinas","No campus da Universidade Estadual de Campinas (Unicamp), na parte da frente do prédio de anatomia, à direita.","-47.060001373291","-22.8999996185303","UEC098981","Trad, RJ",NA,NA,"23900","auto",NA,NA,NA,"2016","10",NA,NA,NA
"73","2019-08-20 10:09:01-03","UNICAMP","UEC","21513","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Gianotti, E","8389","1978","02",NA,NA,"Brazil",NA,NA,"Flores, Árvore com 7m, flores brancas.","UEC039417","Magnoliopsida",NA,"Saddi","São Paulo","Itirapina","Estação Experimental de Itirapina., Cerrado.","-47.8199996948242","-22.25","UEC039417",NA,NA,NA,"22843","auto",NA,NA,NA,"1988","07",NA,NA,NA
"74","2021-03-01 16:27:33-03","UNICAMP","UEC","197947","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, ER","1818","2009","12","28",NA,"Brazil",NA,NA,"Cálice verde, corola branca e estames amarelo.; Cerrado","UEC156947","Magnoliopsida",NA,"Saddi","Tocantins","Miracema do Tocantins","Estrada Luzimangues para Assentamento Irmã Adelaide. UTM 22L 0776824/8886300.","-48.3917007446289","-9.56721973419189","UEC156947",NA,"277","277","69402","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:30:03-03","UFRRJ","RBR","5852","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L.F.T. Menezes","672","2000","11","18",NA,"Brasil",NA,NA,NA,"RBR00005852",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação, complexo florestal inundável sobre feixes de cordões arenosos. Área de tese de doutourado do coletor, linha 1.","-44.040599822998","-22.9596996307373","RBR00005852",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:30:03-03","UFRRJ","RBR","9867","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L.F.T. Menezes","1355","2004","12","23",NA,"Brasil",NA,NA,NA,"RBR00009867",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Gaeta, floresta de cordão arenoso.","-44.040599822998","-22.9596996307373","RBR00009867",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:30:03-03","UFRRJ","RBR","5843","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L.F.T. Menezes","836","2000","07","31",NA,"Brasil",NA,NA,NA,"RBR00005843",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Caminho para praia da armacão ,floresta de encosta","-44.040599822998","-22.9596996307373","RBR00005843",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:30:03-03","UFRRJ","RBR","34294","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","R.S. Nunes","11","2006","08","19",NA,"Brasil",NA,NA,NA,"RBR00034294",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Cota 100 m, parcela 05, planta 16; Vertente Baía de Sepetiba, próximo à água","-44.040599822998","-22.9596996307373","RBR00034294",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:30:03-03","UFRRJ","RBR","16014","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","D.C. Carvalho","56","2005","08","08",NA,"Brasil",NA,NA,NA,"RBR00016014",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Floresta de Encosta( planta avulsa).","-44.040599822998","-22.9596996307373","RBR00016014",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:30:03-03","UFRRJ","RBR","5835","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","L.F.T. Menezes","654","2000","04","07",NA,"Brasil",NA,NA,NA,"RBR00005835",NA,NA,"Saddi","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação , complexo florestal inundável sobre feixes de cordões arenosos . Área de tese doutorado do coletor.","-44.040599822998","-22.9596996307373","RBR00005835",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-21 19:33:38-03","UFC","EAC","7748","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, P.; Nunes, E.","s.n.","1979","12","12","Southern America","Brasil",NA,NA,"Arbusto, flor branca, fruto marrom.; Cerrado","EAC0007748","Dicotyledon",NA,"Saddi","Maranhão",NA,"entre Balsas e São R. das Mangabeiras,a 17 Km de B",NA,NA,"EAC0007748","Saddi, N.",NA,NA,NA,NA,NA,NA,NA,"1993","02","25",NA,NA
"82","2020-12-21 16:21:00-03","MBM","MBM","172318","PreservedSpecimen","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, R.P.; et al.; et al.","8471","1980","01","19","Southern America","Brazil",NA,NA,NA,"MBM172318",NA,NA,"Saddi","Minas Gerais","Nova Lima","São Sebastião das Águas Claras","-43.8466987609863","-19.9855995178223","MBM172318","Saddi, N.",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-10-13 15:30:56-03","MNHN","RECOLNAT_MNHN_P","P04635360","PreservedSpecimen",NA,"Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,NA,NA,NA,NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04635360' target='other'> <mi>dwc_moreinfo</mi></a>","P04635360",NA,NA,"Saddi","Minas Gerais",NA,"Serra da Piedade",NA,NA,"P04635360_01","Trad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-09-05 05:31:21-03","MNHN","RECOLNAT_MNHN_P","P04635361","PreservedSpecimen",NA,"Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04635361' target='other'> <mi>dwc_moreinfo</mi></a>","P04635361",NA,NA,"Saddi",NA,NA,NA,NA,NA,"P04635361_01","Trad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-01 14:22:04-03","JBB","HEPH","14427","Extra","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, RC; et al.","1232A,B","1998","07","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Maranhão","Balsas","Agrovila Nova de Carli - Lote 23 Área de Proteção Ambiental","-46.739167","-8.622222",NA,"Walter, BMT","506","506",NA,NA,"-46.739167","-8.622222",NA,"2001","11","29",NA,NA
"86","2020-10-01 14:22:04-03","JBB","HEPH","14427","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Oliveira, RC; et al.","1232A,B","1998","07","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Maranhão","Balsas","Agrovila Nova de Carli - Lote 23 Área de Proteção Ambiental","-46.739167","-8.622222",NA,"Walter, BMT","506","506",NA,NA,"-46.739167","-8.622222",NA,"2001","11","29",NA,NA
"87","2020-10-01 14:22:04-03","JBB","HEPH","19917","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nóbrega, MGG; Oliveira, MS","2057","2003","11","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao Viveiro","-47.85","-15.866667",NA,"Nóbrega, MGG","1025","1025",NA,NA,"-47.85","-15.866667",NA,"2003","11","04",NA,NA
"88","2020-10-01 14:22:04-03","JBB","HEPH","23409","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Chacon, RG; et al.","200","2007","11","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - mata da Caesb","-47.843889","-15.894722",NA,"Chacon, RG","1024","1024",NA,NA,"-47.843889","-15.894722",NA,"2014","05","15",NA,NA
"89","2020-10-01 14:22:04-03","JBB","HEPH","33139","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Chacon, RG; Oliveira, JAS; Mercadante, M","1599A,B","2017","09","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha da Sete Quedas, após o ponto de apoio até o córrego","-47.746667","-14.116111",NA,"Oliveira, JAS","1221","1221",NA,NA,"-47.746667","-14.116111",NA,"2017","10","02",NA,NA
"90","2020-10-01 14:22:04-03","JBB","HEPH","35543","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lemos, HL; Pinto, JRR","107","2016","01","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Tocantins","Mateiros",NA,"-46.205556","-10.632222",NA,NA,"64","64",NA,NA,"-46.205556","-10.632222",NA,NA,NA,NA,NA,NA
"91","2020-10-01 14:22:04-03","JBB","HEPH","35551","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lemos, HL; Rocha, GPE","80","2015","12","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","Saddi","Tocantins","Campos Lindos",NA,"-46.967222","-8.050556",NA,NA,"28","28",NA,NA,"-46.967222","-8.050556",NA,NA,NA,NA,NA,NA
