"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"48","2020-04-22 16:22:21-03","UFPB","JPB","59686","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Amorim, AM","Nusbaumer, L","4182","2014","10","17","Southern America","Brasil","Alagoas","Reserva Biológica da Pedra Talhada, localité de Quebrangulo",NA,"; HABITAT: Forêt ombrophile submontagnarde de pente ouverte, à nombreux arbres tombés naturellement; DESC: arbuste, 6 m, 4 cm DBH. sép. verts en cuillère, duvet roux ext., 4 pét. blanc, ét.nb. beige pâle puis brunes, style dressé, bla","JPB0059686",NA,"-36.444596","-9.228694","Quebrangulo","730",NA,NA,"2014","11","11","-36.444596","-9.228694","730",NA,NA,NA,NA,NA
"49","2020-04-22 16:22:21-03","UFPB","JPB","62659","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Amorim, GS","Rodrigues, MN; Lyra Lemos, RP de; Costa, S; Rocha, S","1324","1998","10","29","Southern America","Brasil","Alagoas",NA,NA,"; DESC: Árvore c/ ca. de 3m de alt.; flor c/ pétalas brancas, estames brancos, botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","07","15",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-04-22 16:22:21-03","UFPB","JPB","63678","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Figueira, M","M.Figueira; B.Schindler","538","2016","12","01","Southern America","Brasil","Alagoas","nas proximidades do AL13A (conglomerado do Inventário Florestal Nacional)",NA,"Arvoreta, alt. ca. de 4 m, sépalas verdes e conspícuas; HABITAT: Floresta Pluvial Tropical do Domínio Atlântico, aprox. 500 m de altitude, área de pastagem","JPB0063678",NA,"-35.911626","-9.180321","Murici",NA,NA,NA,"2018","03",NA,"-35.911626","-9.180321",NA,NA,NA,NA,NA,NA
"51","2020-04-22 16:22:21-03","UFPB","JPB","64299","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Luna, NK","Luna, NK; Bazante, ML; Zelenski, A; Coutinho, TS; Silva, FP","100","2015","08","26","Southern America","Brasil","Pernambuco","RPPN Frei Caneca, Floresta Atlântica submontana, Mata do Jasmin, interior de mata.",NA,"Árvore 8m alt. folhas discolores, cálice verde, pétalas brancas com manchas róseas, botões florais esverdeados.; HABITAT: Mata Atlântica; DESC: Árvore 8m alt. folhas discolores, cálice verde, pétalas brancas com manchas róseas, botões florais esverdeados",NA,NA,"-35.83","-8.715556","Jaqueira",NA,NA,NA,NA,NA,NA,"-35.83","-8.715556",NA,NA,NA,NA,NA,NA
"52","2020-04-22 16:22:21-03","UFPB","JPB","62656","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Figueira, M","Lyra-Lemos, RP; Rodrigues, MN","3949","1998","10","15","Southern America","Brasil","Alagoas","Fazenda São Brás",NA,NA,NA,NA,"-35.5071983337402","-9.40472030639648","Barra de Santo Antônio",NA,"19748","auto","2017","05","25",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-04-22 16:22:21-03","UFPB","JPB","33930","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Figueira, M","Oliveira, CAM de; Grillo, AA","1321","2003","03","12","Southern America","Brasil","Alagoas","Usina Serra Grande, Cerrado da Burra. Área de topo.",NA,"; DESC: Arvore ca. 5 m de alt.; frutos imaturos verdes. Frequente.",NA,NA,"-35.9393997192383","-8.97249984741211","Ibateguara",NA,"16798","auto","2017","05","24",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-04-22 16:22:21-03","UFPB","JPB","53268","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Pontes, RA","Pontes, RA; Vicente, A","831","2012","10","25","Southern America","Brasil","Pernambuco","Fazenda Camarão, Mata da sede da fazenda.",NA,"; DESC: Árvore de pequeno porte com cerca de 3 m de altura. Caule delgado com ramos jovens marrons e robustos. Folhas grandes de 25 à 30 cm de comprimento, membranáceas à cartáceas, glabras, verde-escuras e com nervuras proeminentem","JPB0053268",NA,"-35.5306015014648","-8.70750045776367","Água Preta",NA,"26040","auto","2012","11","28",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-22 16:22:21-03","UFPB","JPB","53291","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O. Berg.","Pontes, RA","Pontes, RA; Vicente, A","854","2012","11","22","Southern America","Brasil","Pernambuco","Fazenda Camarão, Mata da sede da fazenda.",NA,"; HABITAT: Floresta Umbrófila Densa (Floresta Atlântica); DESC: Árvore de pequeno porte com cerca de 3 m de altura. Caule delgado com ramos jovens marrons e robustos. Folhas grandes de 25 à 30 cm de comprimento, membranáceas à cartác","JPB0053291",NA,"-35.5306015014648","-8.70750045776367","Água Preta",NA,"26040","auto","2013","01","02",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-26 10:43:28-03","UDESC","LUSC","7199","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","SOBRAL, M.","E.J. Lucas; et al.","1085","2006","12","06",NA,"Brasil","Bahia","entrada para a estrada de Rio das Pedras.",NA,NA,"LUSC008621","LUSC008621","-39.0752983093262","-15.2932996749878","Una",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 09:31:32-03","UFRRJ","RBR","26185","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","H.C. Rodrigues","s.n.","1994","06","11",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada do Ouro, Linha 3. Reserva Biológica do Tinguá",NA,NA,"RBR00026185","RBR00026185","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 09:31:32-03","UFRRJ","RBR","4643","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","L.S. Sylvestre","1115","1994","12","04",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada entre Reunião e Serra Velha. Reserva Biológica do Tinguá",NA,NA,"RBR00004643","RBR00004643","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 09:31:32-03","UFRRJ","RBR","7612","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","M.V.L. Pereira","602","1993","02","12",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,"RBR00007612","RBR00007612","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:32-03","UFRRJ","RBR","42424","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","347","2016","10","29",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Em frente ao Poço da Ponte Quebrada. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042424","RBR00042424","-42.998611","-22.493611","Guapimirim","372",NA,NA,NA,NA,NA,"42º59'55''W","22º29'37''S","372",NA,NA,NA,NA,NA
"61","2020-06-29 09:31:32-03","UFRRJ","RBR","42425","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","339","2016","10","13",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Margem da estrada Guapimirim x Teresópolis, Vale do Garrafão, próximo ao Mirante da Vista Soberba. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042425","RBR00042425 RBR00042425_1","-42.989722","-22.463611","Guapimirim","964",NA,NA,NA,NA,NA,"42º59'23''W","22º27'49''S","964",NA,NA,NA,NA,NA
"62","2020-06-29 09:31:32-03","UFRRJ","RBR","42426","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","290","2016","07","29",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042426","RBR00042426","-43.001111","-22.451389","Teresópolis","1198",NA,NA,NA,NA,NA,"43º0'4''W","22º27'5''S","1198",NA,NA,NA,NA,NA
"63","2020-06-29 09:31:32-03","UFRRJ","RBR","42427","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","239","2016","01","28",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042427","RBR00042427","-43.001111","-22.451389","Teresópolis","1198",NA,NA,NA,NA,NA,"43º0'4''W","22º27'5''S","1198",NA,NA,NA,NA,NA
"64","2020-06-29 09:31:32-03","UFRRJ","RBR","42428","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","230","2016","01","02",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Estrada da Barragem, próximo a entrada (mais alta) da Trilha da Primavera. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042428","RBR00042428","-42.991667","-22.451944","Teresópolis","1050",NA,NA,NA,NA,NA,"42º59'30''W","22º27'7''S","1050",NA,NA,NA,NA,NA
"65","2020-06-29 09:31:32-03","UFRRJ","RBR","42429","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","L.F. Gonçalves","200","2015","11","29",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Barragem. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042429","RBR00042429","-43.001111","-22.451667","Teresópolis","1198",NA,NA,NA,NA,NA,"43º0'4''W","22º27'6''S","1198",NA,NA,NA,NA,NA
"66","2020-06-18 10:58:07-03","UFRRJ","RBR","46790","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"M.C. Souza; J.F. Baumgratz, B.C. Bandeira, M. Nadruz","1107","2012","10","24",NA,"Brasil","Rio de Janeiro","Alto do Imbé. Cruzeiro.",NA,NA,"RBR00046790","RBR00046790","-41.918889","-22.001944","Santa Maria Madalena","360",NA,NA,NA,NA,NA,"41º55'8''W","22º0'7''S","360",NA,NA,NA,NA,NA
"67","2020-06-29 09:31:32-03","UFRRJ","RBR","8635","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","M.V.L. Pereira-Moura","602","1993","02","12",NA,"Brasil",NA,NA,NA,NA,"RBR00008635","RBR00008635",NA,NA,"Brasil",NA,NA,NA,"2015","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:32-03","UFRRJ","RBR","33052","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","L.F. Gonçalves","T.A. Amorim; M.O. Ribeiro, F.G. Barroso, C.R.P. Silva","76","2008","08","24",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Parnaso. Estrada da Barragem. No estacionamento da barragem",NA,NA,"RBR00033052","RBR00033052","-42.9655990600586","-22.4122009277344","Teresópolis",NA,"38539","auto","2017","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:32-03","UFRRJ","RBR","4659","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","I.M. Silva","419","1995","08","22",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Cachoeira Serra Velha. Reserva Biológica do Tinguá",NA,NA,"RBR00004659","RBR00004659","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:32-03","UFRRJ","RBR","26198","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","H.C. Rodrigues","s.n.","1994","03","30",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada do Ouro, Linha 1. Reserva Biológica do Tinguá",NA,NA,"RBR00026198","RBR00026198","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:31:32-03","UFRRJ","RBR","26188","S","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","M.C. Souza","H.C. Rodrigues","s.n.","1994","06","17",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá, Estrada do Ouro, Linha 4. Reserva Biológica do Tinguá",NA,NA,"RBR00026188","RBR00026188","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto","2006","10","09",NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-04-01 09:17:18-03","IPT","BCTW","19898","S","Plantae","Magnoliophyta",NA,NA,"Eugenia","robusto-venosa","Eugenia robusto-venosa","Kiaersk.","Instituto Plantarum","Lorenzi, H.","179",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"73","2020-12-21 16:36:45-03","MBM","MBM","179323","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Sobral, M.","Pinheiro, R.S.","1829","1972","04","17","Southern America","Brazil","Bahia","7km da Rod. BA-2",NA,NA,"MBM179323","MBM179323","-39.6405982971191","-14.0669002532959","Ibirataia",NA,"23295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:45-03","MBM","MBM","410010","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Silva Neto, S.J.; Pereira-Moura, M.V.; Silva, W. da; Pereira-Moura, M.V.; Silva, W. da","1550","2001","12","11","Southern America","Brazil","Rio de Janeiro","Estrada para Itacolomi, trilha da lagoa.",NA,"Árvore ciófila caída sobre o leito do rio, ca. 8,0 m de altura; folhas discolores cartáceas; botões alvo-esbranquiçados; flores com cálice verde e corola branca.","MBM410010","MBM410010","-43.451099395752","-22.7591991424561","Nova Iguaçu",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2015-11-07 06:16:27-02","MNHN","RECOLNAT_MNHN_P","P01902247","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1876","2","10",NA,"Brésil",NA,"(Rio Jan.) Petropolis, 2me Exposition","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902247' target='other'> <mi>dwc_moreinfo</mi></a>","P01902247","P01902247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","8387",NA,NA
"76","2015-04-01 13:15:19-03","MNHN","RECOLNAT_MNHN_P","P01902248","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","crassiflora","Eugenia crassiflora","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1876","2","10",NA,"Brésil",NA,"(Rio Jan.) Petropolis, 2me Exposition","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902248' target='other'> <mi>dwc_moreinfo</mi></a>","P01902248","P01902248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","8387",NA,NA
"77","2015-11-07 06:50:17-02","MNHN","RECOLNAT_MNHN_P","P01902517","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","magnifolia","Eugenia magnifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1888","2",NA,NA,"Brésil",NA,"(Rio Jan.) Plaines de Therezopolis","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902517' target='other'> <mi>dwc_moreinfo</mi></a>","P01902517","P01902517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","17006 a",NA,NA
"78","2015-11-07 07:31:51-02","MNHN","RECOLNAT_MNHN_P","P01902785","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","robusto-venosa","Eugenia robusto-venosa","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1868","12","7",NA,"Brésil",NA,"Quinta (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902785' target='other'> <mi>dwc_moreinfo</mi></a>","P01902785","P01902785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3008",NA,NA
"79","2015-04-24 16:35:08-03","MNHN","RECOLNAT_MNHN_P","P01902786","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","robusto-venosa","Eugenia robusto-venosa","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1868","12","7",NA,"Brésil",NA,"Quinta (Rio Jan.)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902786' target='other'> <mi>dwc_moreinfo</mi></a>","P01902786","P01902786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","3008",NA,NA
"80","2015-09-05 03:19:57-03","MNHN","RECOLNAT_MNHN_P","P05094937","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","Bedd.",NA,"Glaziou",NA,"1869","1","1",NA,"Brasil","Rio de Janeiro","Serra da Estrela, à Mandioca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094937' target='other'> <mi>dwc_moreinfo</mi></a>","P05094937","P05094937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3008",NA,NA
"81","2015-09-04 22:53:32-03","MNHN","RECOLNAT_MNHN_P","P05321153","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","Bedd.",NA,NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05321153' target='other'> <mi>dwc_moreinfo</mi></a>","P05321153","P05321153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2016-03-09 17:11:53-03","MNHN","RECOLNAT_MNHN_P","P00849594","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta","Marquete, R.|Silva, M.C.|Guimarães, E.F.|George",NA,"2014","2","11",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. PARNA Serra dos Órgãos, lado direito da represa, ca.6m do rio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00849594' target='other'> <mi>dwc_moreinfo</mi></a>","P00849594","P00849594_01","-43.00139","-22.45139","Teresópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4368",NA,NA
"83","2015-04-24 16:32:59-03","MNHN","RECOLNAT_MNHN_P","P01902719","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Mazine-Capelo","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia: Mandiocca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902719' target='other'> <mi>dwc_moreinfo</mi></a>","P01902719","P01902719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"84","2015-09-05 04:32:14-03","MNHN","RECOLNAT_MNHN_P","P04682377","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg","Giaretta","Thomas, W.W.|Amorim, A.M.|Querino, R.N.|Paixão, J.L.|Sant´Ana, S.",NA,"2003","3","15",NA,"Brasil","Bahia","Fazenda Serra do Teimoso. Reserva Serra do Teimoso. near top of mountain, in area near source of the Riberão da Bica.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04682377' target='other'> <mi>dwc_moreinfo</mi></a>","P04682377","P04682377_01","-39.5425","-15.09556","Jussari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13335",NA,NA
"85","2020-12-11 11:39:15-03","UFMG","BHCB","44948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:39:15-03","UFMG","BHCB","44946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:39:15-03","UFMG","BHCB","44947","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:39:15-03","UFMG","BHCB","47343","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:39:15-03","UFMG","BHCB","43539","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:39:15-03","UFMG","BHCB","44893","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:39:15-03","UFMG","BHCB","44894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-11 11:39:15-03","UFMG","BHCB","75908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,"Leoni, LS","4335",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"-42.0297012329102","-20.8083000183105","Faria Lemos",NA,"14353","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-11 11:39:14-03","UFMG","BHCB","109908","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,"Tsuji, R","1566","2007","01","30","Southern America","Brasil","Minas Gerais","Coletado em direção ao bairro Achados, em borda de estrada.",NA,"Árvore, com casca pouco descamante, ca. 7,0-10,0m de alturFlores, A. brancas. Frutos beges.","BHCB010554","BHCB010554","-42.5685997009277","-19.3635997772217","Santana do Paraíso",NA,"17033","auto","2007","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-11 11:39:15-03","UFMG","BHCB","57217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","robustovenosa","Eugenia robustovenosa","Kiaersk.",NA,"Oliveira, PP de","414N","2000","12","14","Southern America","Brasil","Rio de Janeiro","Reserva Biológica União",NA,"Mata atlântica, baixada. Frutos verdes",NA,NA,"-41.9449996948242","-22.5268993377686","Rio das Ostras",NA,"17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-11 11:39:15-03","UFMG","BHCB","125344","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Queiroz, EP; Filho, WRL","2552","2007","12","03","Southern America","Brasil","Pernambuco","Engenho São João, Mata.",NA,"Arvoreta, 5m de altura. Folhas subcoriáceas. Flores esverdeadas, passadas.","BHCB010591","BHCB010591","-34.9725","-8.064444","Recife",NA,NA,NA,"2008",NA,NA,"-34.9725","-8.064444",NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:39:15-03","UFMG","BHCB","128677","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"Freire, SG; Silva, HCH; Fernandes, HMC","38","2002","01","31","Southern America","Brasil","Pernambuco","Usina São José, Engenho D'água. Mata de Piedade. Trilha na área ripária.",NA,"Árvore, 3m de altura, folhas verdes discolores, frutos marrons com sépalas persistentes.","BHCB010592","BHCB010592","-34.358056","-7.848611","Igarassu","20",NA,NA,"2009",NA,NA,"-34.358056","-7.848611","20",NA,NA,NA,NA,NA
"97","2020-12-11 11:39:15-03","UFMG","BHCB","96352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","umbrosa","Eugenia umbrosa","O.Berg",NA,"equipe acaraú","392","2005","07","04","Southern America","Brasil","Santa Catarina","faz. Acaraú",NA,"Árvore, frutos imaturos marrom (ferrugem).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
