"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","individualCount","fieldNumber"
"11","2016-11-01 12:52:00-02","NY","NYBG","783922","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium",NA,NA,"A. F. M. Glaziou","1890","11","17","Brazil","Rio de Janeiro","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"NY00783922","NY00783922_01","Magnoliophyta","Poales",NA,"18628","South America","Nova Friburgo","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-10-28 14:20:00-02","NY","NYBG","00713934","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium",NA,NA,"P. Clausen","1843",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00713934","NY00713934_01","Magnoliophyta","Poales",NA,"225","South America","Capanema [illegible]","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1199618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","783926","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"G. Eiten","1959","12","09","Brazil","São Paulo","Moji-Guaçu","-47.142","-22.242",NA,NA,"575","625","NY00783926","NY00783926_01","Magnoliophyta","Poales",NA,"1545","South America","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. ~6 km. NW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.) 3 km. N of river","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","783921","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"C. E. O. Kuntze","1892","12",NA,"Brazil","Rio de Janeiro",NA,"-44.581244","-22.382006",NA,NA,"1200","1200","NY00783921","NY00783921_01","Magnoliophyta","Poales",NA,"s.n.","South America","Itatiaya","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677905' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","783920","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"C. E. O. Kuntze","1892","12",NA,"Brazil","Rio de Janeiro",NA,"-44.581244","-22.382006",NA,NA,"1200","1200","NY00783920","NY00783920_01","Magnoliophyta","Poales",NA,"s.n.","South America","Itatiaya","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677904' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2016-09-29 17:09:00-03","NY","NYBG","783931","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium",NA,NA,"S. A. Renvoize","1978","01","12","Argentina","Corrientes","Saladas",NA,NA,NA,NA,NA,NA,"NY00783931",NA,"Magnoliophyta","Poales",NA,"3689","South America","Ruta Nacional 117, Saladas - Tabay","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677906' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-11-01 12:52:00-02","NY","NYBG","783923","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium",NA,NA,"A. F. M. Glaziou","1890","11","17","Brazil","Rio de Janeiro","Nova Friburgo","-42.5308","-22.2819",NA,NA,NA,NA,"NY00783923","NY00783923_01","Magnoliophyta","Poales",NA,"18626","South America","Nova Friburgo","sheet","[see NY barcode 783922, Glaziou 18628. It is probably a duplicate of 18626, but the collector number is unclear] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-11-13 09:20:42-03","UFRJ","RFA","10984","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","M.A.P. Accardo Filho","G.G. Hatschbach","1969","04","24","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"RFA30811",NA,NA,NA,NA,"21428",NA,"Ilha do Mel, Farol",NA,NA,"2019","08","09","24916","auto",NA,NA,NA,NA
"19","2021-03-30 12:54:17-03","EAO","IAN","116697","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Rambo, B","1949","05","02","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN116697",NA,"Monocotiledônea",NA,NA,"41390","Southern America","Vasconcellos Jardim Pr. Canoas.",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"20","2021-03-30 12:54:17-03","EAO","IAN","116705","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Rambo, B","1949","07","07","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN116705",NA,"Monocotiledônea",NA,NA,"42451","Southern America","Perecí, px. Montenegro. In dumetosis alte gramiosis.",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:54:17-03","EAO","IAN","62399","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Capanema",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN062399",NA,"Monocotiledônea",NA,NA,"s.n.","Southern America",NA,NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"22","2021-03-30 12:54:17-03","EAO","IAN","62399","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Capanema",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"IAN062399",NA,"Monocotiledônea",NA,NA,"s.n.","Southern America","(Herbário do Jardim Botânico do Rio 5490)",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"23","2021-03-30 12:54:17-03","EAO","IAN","62400","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Kuhlmann","1922","10","02","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"IAN062400",NA,"Monocotiledônea",NA,NA,"s.n.","Southern America","Campo Grande.",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"24","2021-03-30 12:54:17-03","EAO","IAN","62400","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Kuhlmann, JG","1922","10","02","Brasil","São Paulo","Campo Grande",NA,NA,NA,NA,NA,NA,"IAN062400",NA,"Monocotiledônea",NA,NA,"AC56","Southern America","Campo Grande.&nf;(Herbário do Jardim Botânico do Rio 17777)",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:54:17-03","EAO","IAN","62600","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Dutra, J",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN062600",NA,"Monocotiledônea",NA,NA,"135","Southern America","Feitoria Velha.",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:54:17-03","EAO","IAN","62600","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Dutra, J",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN062600",NA,"Monocotiledônea",NA,NA,"135","Southern America","Feitoria Velha.",NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:54:17-03","EAO","IAN","65008","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Canisio",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN065008",NA,"Monocotiledônea",NA,NA,"1008","Southern America",NA,NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"28","2021-03-30 12:54:17-03","EAO","IAN","65008","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","Nascimento, EAP","Padre Camizio",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"IAN065008",NA,"Monocotiledônea",NA,NA,"1008","Southern America",NA,NA,NA,"2015","07","08",NA,NA,NA,NA,NA,NA
"29","2019-12-04 15:26:42-03","PUCPR","HUCP","11840","S","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees.) Trin.","Jaszczerski, JC","Cristo, I","1998","04","14","Brasil","Paraná","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,"HUCP00006495","HUCP00006495","Monocotiledonea",NA,NA,"012",NA,"Pedreira de Calcário",NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA
"30","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261097","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Pedersen TM","1961","11","27","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261097","NL-L1261097",NA,"Poales",NA,NA,"Southern America","Plantae Argentinenses. Estancia,, Las Tres Marias''. Dep Emperado. Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261097 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"31","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261098","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Reitz R","1963","02","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261098","NL-L1261098",NA,"Poales",NA,NA,"Southern America","Plantas de Santa Catarina - Brasil. Passo do Socorro, Lajes. Campo. Erva.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261098 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"32","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261099","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Hatschbach GG","1961","10","05","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261099","NL-L1261099",NA,"Poales",NA,NA,"Southern America","Est. Parana(Brasil), Mun. Cerro Azul. Do campo sujo, dos morros.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261099 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"33","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261100","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Pedersen TM","1956","11","24","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261100","NL-L1261100",NA,"Poales",NA,NA,"Southern America","Plantae Paraguayenses. Estancia,, La Soledad''. Santiago. Dep. Misiones.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261100 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"34","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261101","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Reitz R; Klein RM","1960","12","27","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261101","NL-L1261101",NA,"Poales",NA,NA,"Southern America","Plantas de Santa Catarina- Brasil. Serra da Boa Vista, São José. Capoeira.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"35","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1489334","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees",NA,"Lindeman JC","1980","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1489334","NL-U1489334",NA,"Poales",NA,NA,"Southern America","Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bage.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1489334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"36","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261528","PreservedSpecimen","Plantae","Gramineae","Erianthus","saccharoides","Erianthus saccharoides angustifolius","(Nees) Hack.",NA,"Balansa B","1874","11","19","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1261528","NL-L1261528",NA,"Poales",NA,NA,"Southern America","Caaguazu, Dans les precairies marecageuses.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae","angustifolius",NA,NA
"37","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L 0797552","PreservedSpecimen","Plantae","Gramineae","Erianthus","saccharoides","Erianthus saccharoides biaristatus","Hack.","Henrard JT","Balansa B","1874","11","29","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L0797552",NA,NA,"Poales",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200797552 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1919","08","01",NA,NA,"Magnoliopsidae","biaristatus",NA,NA
"38","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525898","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Lindeman JC","1980","12","29","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1525898","NL-U1525898",NA,"Poales",NA,NA,"Southern America","Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruzes, 10 km SE of Bagé.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525898 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"39","2020-02-08 10:19:57-03","NBC","NL-BOTANY","U.1525913","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Renvoize SA; Wilmot-Dear CM; Saenz A","1978","10","16","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1525913","NL-U1525913",NA,"Poales",NA,NA,"Southern America","Misiones, Apostoles, San Jose, Escuela Agrotecnico Don Bosco.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"40","2021-03-22 17:46:25-03","UFPI","TEPB","28465","PreservedSpecimen","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","G. Davidse","Boris Skvortzov","1963","12","12","Brasil","São Paulo","São Paulo","-46.633333","-23.6","46°38'00W","23°36'00S","820","820",NA,NA,NA,NA,NA,"195",NA,"Parque do Estado, terrenos do Instituto de Botânica",NA,"In sunny place. grass in large clumps.","1979","01","01",NA,NA,NA,NA,NA,NA
"41","2015-07-02 14:55:41-03","JBP","HPL","3194","S","Plantae","Poaceae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","V.C. Souza","H. Lorenzi","2000","04","19","Brasil","PR","Jaguariaíva","-49.7058","-24.2511",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2317",NA,"Coletada em terreno úmido ou seco em campo nativo.",NA,NA,"2012","05","29","44368","auto",NA,NA,NA,NA
"42","2019-08-27 13:25:56-03","IAP","PACA-AGP","48354","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees","J.R. Swallen","Reitz, R.","1948","12","28","Brasil","SC","Bom Retiro p. Figueiredo",NA,NA,NA,NA,"1000","1000","PACA048354",NA,"Magnoliophyta","Cyperales",NA,"3464",NA,NA,NA,"Habitat: in campestribus alte dumetosis Fenofase: flor","1949",NA,NA,NA,NA,"Liliatae",NA,NA,NA
"43","2019-08-27 13:25:56-03","IAP","PACA-AGP","42451","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees","J.R. Swallen","Rambo, B.","1949","07","07","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA042451",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"Pareci",NA,"fr. Habitat: in campestribus alte dumetosis",NA,NA,NA,"21601","auto","Liliatae",NA,NA,NA
"44","2020-12-21 16:36:48-03","IAP","PACA-AGP","7029","PreservedSpecimen","Plantae","Gramineae","Erianthus","angustifolius","Erianthus angustifolius","Nees","J.R. Swallen","Bruxel, A.","1935",NA,NA,"Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"PACA007029",NA,"Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,"Habitat: in campestribus alte dumetosis Fenofase: flor",NA,NA,NA,"70701","auto","Liliatae",NA,NA,NA
"45","2019-08-27 13:26:11-03","IAP","PACA-AGP","109325","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","C.A.D. Welker","2010","01","11","Brasil","RS","Canguçu","-53.105833","-30.913611","53°06'21W","30°54'49S",NA,NA,"PACA109325",NA,"Magnoliophyta","Cyperales",NA,"260",NA,"BR 392, km 145.",NA,"ICN 109325 Habitat: baixada seca, beira de rodovia",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA
"46","2019-08-27 13:26:08-03","IAP","PACA-AGP","103123","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Kerber, K. T. B.","2005","05","26","Brasil","RS","Cambará do Sul","-50.133333","-29.033333","50°08'W","29o02'S",NA,NA,"PACA103123",NA,"Magnoliophyta","Cyperales",NA,"321",NA,"Parque Nacional dos Aparados da Serra.",NA,"HASU s/ No. Hábito: Terrestre","2010","05","13",NA,NA,"Liliatae",NA,NA,NA
"47","2019-08-27 13:26:11-03","IAP","PACA-AGP","104911","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.",NA,"Windisch, P. G.","2005","04","24","Brasil","RS","Cambará do Sul","-50.133333","-29.033333","50°08'W","29°02'S",NA,NA,"PACA104911",NA,"Magnoliophyta","Cyperales",NA,"9957",NA,"acesso aoParque Nacional Aparados da Serra",NA,"Cf. por C.A.D. Welker em 2010. Habitat: Campo, margem da estrada",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA
"48","2019-08-27 13:26:11-03","IAP","PACA-AGP","35765","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Henz, E.","1946","12","20","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA035765",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"Kappesberg",NA,"Habitat: in alte dumetosis Fenofase: fruto","2010","05","13","21601","auto","Liliatae",NA,NA,NA
"49","2019-08-27 13:26:11-03","IAP","PACA-AGP","41388","PreservedSpecimen","Plantae","Gramineae","Saccharum","angustifolium","Saccharum angustifolium","(Nees) Trin.","C.A.D. Welker","Rambo, B.","1949","05","02","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA041388",NA,"Magnoliophyta","Cyperales",NA,NA,NA,"Morretes",NA,"Habitat: in alte dumetosis Fenofase: fruto","2010","05","13","29946","auto","Liliatae",NA,NA,NA
