"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"47","2019-02-15 11:40:51-02","IPA","IPA","9312","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Teixeira, B.C.","1979","05","22","Koscinski, M.","1935","05",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,"IPA0009312",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-02-15 11:40:52-02","IPA","IPA","9314","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Koscinski, M.","1930","07",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,"IPA0009314",NA,"s.n.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:30:39-03","IAP","PACA-AGP","113744","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","A. Quinet","2010","09","15","L. Sevegnani","2010","05","07","Brasil","SC","Blumenau","Parque nacional da Serra do Itajaí.","-49.087778","-27.056667","49°05'16W","27°03'24S","FURB 26000 Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA113744",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:30:39-03","IAP","PACA-AGP","66790","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","I. de Vattimo","1976",NA,NA,"Reitz & Klein","1957","10","05","Brasil","SC",NA,"Tres Barras - Garuva",NA,NA,NA,NA,"15m de altura Habitat: mata Fenofase: fruto Hábito: árvore","PACA066790",NA,"5041",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:30:39-03","IAP","PACA-AGP","66776","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","I. de Vattimo","1976",NA,NA,"Reitz & Klein","1956","04","13","Brasil","SC","Ibirama","Horto Florestal do I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"canela-de-barranco, 6m de altura Habitat: caapoeira Fenofase: flor Hábito: arvoreta","PACA066776",NA,"3129",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"18533","auto",NA,"Magnoliatae",NA,NA,NA,NA,NA
"52","2020-12-20 21:18:03-03","UFV","VIC","33987","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees",NA,NA,NA,NA,"Godoy, J.R.L.; et al.","2009","10","01","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira","-48.5900001525879","-24.5799999237061",NA,NA,"Árvore de 9 m frutos imaturos verdes.","VIC033987",NA,"543",NA,NA,NA,NA,NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-24 17:09:16-03","UFES","SAMES","2876","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Maçaneiro,J.P.","2013","08","22","Maçaneiro,J.P.; Seubert,R.C.","2013","06","30","Brasil","Santa Catarina","Guabiruba","Pomerânea. Travessia Aymoré e Pomerânea.","-48.9810981750488","-27.0858001708984",NA,NA,"Floresta Ombrófila densa; altura: 7 m; hábito: arbórea.","SAMES02876",NA,"50",NA,NA,NA,NA,NA,"90","90",NA,"16046","auto",NA,NA,NA,NA,NA,NA,NA
"54","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0021788","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","H. van der Werff",NA,NA,NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","1988","7","16","Brazil","Minas Gerais",NA,"Rod. BR-367 (mun. São Pedro do Jequitinhonha) Minas Gerais, Brazil Remanescente da mata pluvial do vale do Rio Jequitinhonha.","-41.333333","-16.5",NA,NA,"PMC - SMMA 004; Arvore 6 m, flores alvas, odoríferas.",NA,NA,"52197",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:38:10-03","UFJF","CESJ","22877","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.",NA,NA,NA,NA,"B.B.S. Coelho","1987","09","23","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,NA,"CESJ022877",NA,"s.n.","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-27 13:49:42-03","UFS","ASE","12545","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees et Mart. ex NeesMart.","Baitello, J","1990",NA,NA,"Hatschbach, G; Silva, JM","1989","05","04","Brasil","Paraná","Morretes","Rio Mãe Catira","-48.834167","-25.476944","-48.834167","-25.476944","Árvore, 10 m. Flores alvas. Mata pluvial, vertente atlântica.; Árvore, 10 m. Flores alvas. Mata pluvial, vertente atlântica.","ASE0007099",NA,"52765","Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-27 13:49:42-03","UFS","ASE","40285","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees et Mart. ex NeesMart.","Schwirkowski, P","2017","10","05","Schwirkowski, P","2017","10","05","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, Na trilha de subida para o Morro da Igreja.","-49.155","-26.214","-49.155","-26.214","Árvore, heliófita, flores brancas","ASE0041802",NA,"2438","Southern America",NA,NA,"Magnoliophyta",NA,"300","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:32:27-03","UNICAMP","UEC","143863","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Brotto, ML","2018","09",NA,"Destefani, ACC; Lima, RAF; Vosgueritchian, SB; Jacovac, ACC; Campos-Filho, EM; et al.","2005","03","28","Brazil","Mato Grosso do Sul","Eldorado","Parque Estadual do Jacupiranga, Núcleo Caverna do Diabo.","-48.386111","-24.5675","-48.386111","-24.5675","Árvore com botão esverdeado, corola creme e pedúnculo vinho.","UEC095036",NA,"168",NA,NA,NA,"Magnoliopsida",NA,"400","400","UEC095036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:32:27-03","UNICAMP","UEC","171400","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB","1997","05","22","Garcia, RJF; Pereira, GMP; Ogata, H; Sordi, SJ; Pimentel, CMA","1996","04","30","Brazil","São Paulo","Ferraz de Vasconcelos","Mata das Sete Cruzes, caminho entre Sao Paulo (Cidade Tiradentes) e Suzano (rio Guaió).","-46.381944","-23.405556","-46.381944","-23.405556","Árvore, 15 m de altura, botões verdes, flores brancas.","UEC061587",NA,"840",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061587",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:32:27-03","UNICAMP","UEC","189080","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.",NA,NA,NA,NA,"Silva, BG; Castello, ACD","2015","03","23","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.971389","-24.065278","-47.971389","-24.065278","Árvore, 6 m de altura e 10,2 cm de DAP; Floresta Ombrófila Densa","UEC119432",NA,"307",NA,NA,NA,"Magnoliopsida",NA,"800","800","UEC119432",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:32:27-03","UNICAMP","UEC","73511","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB",NA,NA,NA,"Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1994","04","15","Brazil","São Paulo","Ubatuba","Trilha da Almada.&nf;13 km da Rodovia Rio/Santos.","-44.916667","-23.35","-44.916667","-23.35","Árvore 12 m alt. Flores brancas interna e externamente.; Mata Atlântica.","UEC061618",NA,"1450",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061618",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:32:27-03","UNICAMP","UEC","74997","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB",NA,NA,NA,"Ferreira, VF; Sanches, CD; Bastos, EB; Gorenstein, MR; Hoffmann, JR","1994","09","06","Brazil","São Paulo","Cananéia","Estrada Cananéia - Pariquera-Açu (via ponte), ca. 19 km de Cananéia.","-47.84175","-24.900806","-47.84175","-24.900806","Árvore, ca. 10 m alt. Frutos verdes, cúpula verde.; Extensa área de transição mata de restinga mata atlântica.","UEC061585",NA,"70",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061585",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:32:27-03","UNICAMP","UEC","56829","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB","1990",NA,NA,"Hatschbach, G; Silva, JM","1989","05","04","Brazil","Paraná","Morretes","Rio Mãe Catira.","-48.834400177002","-25.476900100708",NA,NA,"Árvore 10 m, flores alvas.; Mata pluvial, vertente atlântica.","UEC061608",NA,"52765",NA,NA,NA,"Magnoliopsida",NA,"100","100","UEC061608","30514","auto",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:32:27-03","UNICAMP","UEC","57421","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB","1997","02","13","Alvares, SMR","1989","11","18","Brazil","São Paulo","Capão Bonito","Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente).","-48.3400001525879","-24",NA,NA,"Árvore ca. 15 m, frutos imaturos verde claro.","UEC061606",NA,"23333",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061606","39505","auto",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:32:27-03","UNICAMP","UEC","57420","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.",NA,NA,NA,NA,"Alvares, SMR","1989","11","18","Brazil","São Paulo","Capão Bonito","Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente).","-48.3400001525879","-24",NA,NA,"Árvore ca. 12 m. Frutos imaturos verde escuro.","UEC061610",NA,"23332",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061610","39505","auto",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:32:27-03","UNICAMP","UEC","54826","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB","1997","02","13","Alvares, SMR","1989","05","24","Brazil","São Paulo","Capão Bonito","Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente).","-48.3400001525879","-24",NA,NA,"Árvore 15 m, flores de pétalas brancas e botões.","UEC061614",NA,"23308",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061614","39505","auto",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:32:27-03","UNICAMP","UEC","54822","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB",NA,NA,NA,"Alvares, SMR","1989","06","27","Brazil","São Paulo","Capão Bonito","Fazenda Intervales (Fundação Florestal Secr. Meio Ambiente).","-48.3400001525879","-24",NA,NA,"Árvore 15 m, frutos imaturos verde escuro.","UEC061612",NA,"27312",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061612","39505","auto",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:32:27-03","UNICAMP","UEC","172644","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB","1997","05","22","Godoi, JV; Romaniuc; Melo, MMRF; Muniz, CFS","1994","05","04","Brazil","São Paulo","Itariri","Parque Serra Mar.","-47.1699981689453","-24.2800006866455",NA,NA,"Árvore ca. 12,0 m alt. Botões verdes, flores alvas.","UEC061604",NA,"408",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061604","15115","auto",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:32:27-03","UNICAMP","UEC","172643","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Baitello, JB",NA,NA,NA,"Godoi, JV; Romaniuc; Melo, MMRF; Muniz, CFS","1994","05","04","Brazil","São Paulo","Itariri","Parque Serra Mar.","-47.1699981689453","-24.2800006866455",NA,NA,"Árvore ca. 10,0 m alt. Botões castanho-esverdeados, flores alvas.","UEC061616",NA,"405",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC061616","15115","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:32:27-03","UNICAMP","UEC","180957","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Griseb.","Souza, VC","2013",NA,NA,"Souza, VC; Flores, TB","2013","04","30","Brazil","São Paulo","Tapiraí","Área da cia. Votorantim.Estrada entre o alojamento da Barra e a portaria para Tapiraí.","-47.5","-23.9599990844727",NA,NA,"Ávore, ca. 14 m alt. Flores alvas.","UEC081321",NA,"34978",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"UEC081321","41034","auto",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-26 10:43:28-03","UDESC","LUSC","7474","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2013","06","14","Maçaneiro, J.P.; Seubert, R.C.","2013","03","31","Brasil","Santa Catarina","Guabiruba","Zona de amortecimento do Parque Nacional da Serra do Itajaí, Serra do Aymoré.","-48.9810981750488","-27.0858001708984",NA,NA,NA,"LUSC004468",NA,"42",NA,NA,NA,NA,NA,NA,NA,"LUSC004468","16046","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-24 16:38:36-03","FURB","FURB","23733","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Quinet, A","2010","09","15","Stival-Santos, A.; Legal, E. & Silveira, S.","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","Florística IFFSC 467 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira da estrada Habito: arvoreta; flor branca","FURB27090",NA,"2211",NA,NA,NA,NA,NA,"639","639","FURB27090",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-24 16:38:36-03","FURB","FURB","25277","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Quinet, A","2010","09","15","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","05","03","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","Florística IFFSC 584 Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: flor branca","FURB27089",NA,"2669",NA,NA,NA,NA,NA,"60","60","FURB27089",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-24 16:38:36-03","FURB","FURB","26000","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Quinet, A","2010","09","15","Sevegnani, L.","2010","05","07","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,"FURB02014",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB02014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-24 16:38:36-03","FURB","FURB","33955","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M.L. Brotto","2016","12",NA,"Sevegnani, L.","2011","02","09","Brasil","Santa Catarina","Mirim Doce","Volta Grande.","-50.2391666","-27.15","-50.2391666","-27.1500000",NA,"FURB27420",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB27420",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-24 16:38:36-03","FURB","FURB","36708","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M.L. Brotto","2016","12",NA,"Klemz, G.; Doerner, W.","2011","10","24","Brasil","Santa Catarina","Jaraguá do Sul","Ribeirão Manso.","-49.1575","-26.3097222","-49.1575000","-26.3097222",NA,"FURB27068",NA,"12",NA,NA,NA,NA,NA,"518","518","FURB27068",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-24 16:38:36-03","FURB","FURB","40942","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, ML","2013","06","14","Maçaneiro, J.P.; Seubert, R.C.","2013","03","31","Brasil","Santa Catarina","Guabiruba","Zona de amortecimento do Parque Nacional da Serra do Itajaí, Serra do Aymoré.","-49.0433333","-27.0544444","-49.0433333","-27.0544444","Floresta Ombrófila Densa Submontana alterada. Habitat: Floresta Ombrófila Densa Submontana; Habito: arvoreta;","FURB27091",NA,"42",NA,NA,NA,NA,NA,"290","290","FURB27091",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-24 16:38:36-03","FURB","FURB","42041","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Maçaneiro, JP","2013","08","22","Maçaneiro, J.P.; Seubert, R.C.","2013","06","30","Brasil","Santa Catarina","Guabiruba","Pomerânea - Travessia Aymoré e Pomerânea.","-49.0166667","-27.0694445","-49.0166667","-27.0694445",NA,"FURB27087",NA,"50",NA,NA,NA,NA,NA,"90","90","FURB27087",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-24 16:38:36-03","FURB","FURB","45387","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","Tenente.","-49.86","-29.07","-49.8600000","-29.0700000","Fito IFFSC 10 /L/60","FURB27086",NA,"927",NA,NA,NA,NA,NA,"80","80","FURB27086",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-24 16:38:36-03","FURB","FURB","52842","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Uller, H.F.","2015","10","29","Uller, H.F.","2015","10","29","Brasil","Santa Catarina","Guaramirim","Jacu Açu.","-49.0436111","-26.5341666","-49.0436111","-26.5341666","Flores brancas, árvore jovem Habitat: Borda de floresta Habito: Árvore","FURB52842",NA,"705",NA,NA,NA,NA,NA,"270","270","FURB52842",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-24 16:38:36-03","FURB","FURB","55719","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Schwirkowski, P.","2017","10","05","Schwirkowski, P.","2017","10","05","Brasil","Santa Catarina","São Bento do Sul","Rio natal. Na trilha de subida para o Morro da Igreja.","-49.2638889","-26.3611111","-49.2638889","-26.3611111","Flores brancas Habitat: Heliófita Habito: Árvore","FURB55719",NA,"2438",NA,NA,NA,NA,NA,"300","300","FURB55719",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-24 16:38:36-03","FURB","FURB","60567","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Kassner-Filho, A.","2018","09","25","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","09","25","Brasil","Santa Catarina","Apiúna","Ribeirão Vinte.","-49.4108333","-27.09","-49.4108333","-27.0900000","fruto imaturo Habitat: interior do fragmento florestal Habito: árvore","FURB60567",NA,"3451",NA,NA,NA,NA,NA,"333","333","FURB60567",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-24 16:38:36-03","FURB","FURB","7480","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Brotto, M.L.","2017","08","15","Ceolin, L.M.","2008","04","05","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","Coletada na 3º vargem do parque. Habitat: Floresta Ombrófila Densa; Habito: arvoreta;","FURB27092",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB27092",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-24 16:38:36-03","FURB","FURB","5941","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Quinet, A","2010","09","15","Sevegnani, L.","2007","04","30","Brasil","Santa Catarina","Gaspar","Gasparinho.","-48.9589004516602","-26.9314002990723",NA,NA,NA,"FURB27088",NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB27088","19036","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-24 16:38:36-03","FURB","FURB","6219","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","M.L. Brotto","2016","12",NA,"Vieira, F.C.S.","2005","08","21","Brasil","Santa Catarina","Joinville","Sambaqui do Cubatão.","-48.8456001281738","-26.3043994903564",NA,NA,NA,"FURB27203",NA,"1218",NA,NA,NA,NA,NA,"5","5","FURB27203","37150","auto",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:53:04-03","UCS","HUCS","42060","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Maçaneiro, J.P.","2013","08","22","Maçaneiro, J.P.","2013","06","30","Brasil","Santa Catarina","Guabiruba","Pomarênea - Travessia Aynoré e Pomarânea","-49.016628","-27.069325","-49.016628","-27.069325","FURB 42041.; FOD, arbóreaa",NA,NA,"50",NA,NA,NA,"Angiospermae","Lauraceae","90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:53:04-03","UCS","HUCS","8448","PreservedSpecimen","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.","Baitello, J.B.","1990",NA,NA,"Hatschbach, G.","1989","05","04","Brasil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,"árvore 10 m; mata pluvial - vertente atlântica",NA,NA,"52765",NA,NA,NA,"Angiospermae","Lauraceae",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"88","2014-10-14 15:56:43-03","BS","M","M-0111056","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"M0111056","NOTATYPE",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"89","2014-10-14 15:56:43-03","BS","M","M-0111055","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Parà.",NA,NA,NA,NA,NA,"M0111055","TYPE",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"90","2014-10-14 15:56:43-03","BS","M","M-0111057","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat in M. ad V. do Rio de Contas interioris; Provinciae Bah.",NA,NA,NA,NA,NA,"M0111057","NOTATYPE",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"91","2014-10-14 15:56:43-03","BS","M","M-0111058","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees & Mart.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,"Habitat in camporum Tabuleiro ad Salgado; Provinciae M. G.",NA,NA,NA,NA,NA,"M0111058","NOTATYPE",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"92","2019-08-16 08:39:43-03","UTFPR","HCF","22321","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","M.L. Brotto","2016","11","22","J.M. Silva","2016","05","14","Brasil","PR","Adrianópolis","João Surrá","-48.5975","-24.672778","48°35'51 W","24°40'22 S","árvore com 6 m de altura; flores brancas. Vegetação secundária.",NA,NA,"9338",NA,NA,NA,NA,NA,"110","110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:39:43-03","UTFPR","HCF","4212","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","J. Cordeiro & F. Marinero","2006","12",NA,"A.R. Silva","2006","07","29","Brasil","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.473333","-21.116111","45°28'24'' W","21°06'58'' S","Árvore ca. 8m, com flores de cor creme.",NA,NA,"14",NA,NA,NA,NA,NA,"846","846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-16 08:39:43-03","UTFPR","HCF","13435","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","M.L. Brotto","2012","05","02","R.R. Völtz","2012","05","02","Brasil","PR","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,"arvoreta 6 m alt.; flores com tépalas brancas; borda de floresta secundária.",NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:39:43-03","UTFPR","HCF","14225","S","Plantae","Lauraceae","Nectandra","leucantha","Nectandra leucantha","Nees","H. van der Werff","2008",NA,NA,"J.M. Silva","2005","05","11","Brasil","PR","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,"árvore, 8 m, flores alvas. Floresta Atlântica.",NA,NA,"4318",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
