"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","relatedCatalogItem"
"11","2021-03-15 16:37:00-03","NY","NYBG","687229","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"S. C. de Sant'Ana","1067","2003","03","South America","Brazil","Fazenda São José, a 8.8 km de Boa Nova, na estrada para Dario Meira, a 1.4 km do ramal à esq.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=860237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687229",NA,"H. H. van der Werff","07","Bahia","Boa Nova","-40.1544444","-14.4038889","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","540862","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"S. A. Mori","10669","1978","09","South America","Brazil","Rod. BA 284, trecho Prado/Itamaraju, ca. de 65 km a NW de Prado. Folha SE - 24 (17-39c)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540862",NA,"S. R. Madriñán","18","Bahia","Prado","-39.22","-17.35","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","540858","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"G. G. Hatschbach","18272","1968","01","South America","Brazil","Serrinha","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306670' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540858","NY00540858_01","S. R. Madriñán","11","Paraná","Guaraqueçaba","-49.57","-25.7","862","862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","540867","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"A. F. M. Glaziou","12128",NA,NA,"South America","Brazil",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306677' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540867","NY00540867_01","S. R. Madriñán",NA,"Rio de Janeiro","Petrópolis","-43.17","-22.52","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","540872","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"A. F. M. Glaziou","824",NA,NA,"South America","Brazil","Prope Rio Janeiro","sheet","Com. I. Eugen. Warming 1869 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540872","NY00540872_01","S. R. Madriñán",NA,"Rio de Janeiro","Rio de Janeiro","-43.448386","-22.913514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","540868","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"A. F. M. Glaziou","12128","1880","04","South America","Brazil","Petropolís","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306679' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540868","NY00540868_01","S. R. Madriñán","20","Rio de Janeiro","Petrópolis","-43.17","-22.52","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","540870","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"A. F. M. Glaziou","12119","1880","02","South America","Brazil","Petropolis","sheet","donné par Mme Simard, sa fille, en 1907 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540870","NY00540870_01","S. R. Madriñán","02","Rio de Janeiro","Petrópolis","-43.17","-22.52","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","540859","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"G. G. Hatschbach","18272","1968","01","South America","Brazil","Serrinha","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540859",NA,"S. R. Madriñán","11","Paraná","Guaraqueçaba","-49.57","-25.7","862","862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","19014","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Amaral Jr., A.","86","1993","03",NA,"Brasil",NA,NA,"Árvore, frutos verdes.","BOTU019014",NA,NA,"16","São Paulo","Ubatuba",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-11-13 09:20:05-03","UFRJ","RFA","27101","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"A. Quinet","23/79","2001","03",NA,"Brasil","Lumiar, Flôr das Andorinhas.",NA,"Árvore, 5m de altura, 20cm de DAP, folha discolor verde, flor com tépalas verdes.","RFA38707",NA,"A. Quinet","10","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","600","600","42º21'69''W","22º21'70''S","2001","08","07","33190","auto",NA,NA,NA,NA
"21","2020-06-29 11:31:03-03","UFRJ","RFA","6146","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"E. Pereira",NA,"1960",NA,NA,"Brasil",NA,NA,NA,"RFA43296",NA,NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"22","2020-11-13 09:20:05-03","UFRJ","RFA","26495","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"F. B. Pereira","44/63","2001","01",NA,"Brasil","Sítio Serra do Capim.",NA,"Arbusto, 6m de altura, 9cm de DAP, flores brancas, frutos verdes.","RFA38706",NA,"A. Quinet","14","Rio de Janeiro","São José do Vale do Rio Preto","-42.876944","-22.157222","890","890","42º52'37''W","22º9'26''S","2001","08","07",NA,NA,NA,NA,NA,NA
"23","2020-06-29 11:31:03-03","UFRJ","RFA","39568","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Finotti R.; Caruzo J.","155",NA,NA,NA,"Brasil","Interior de fragmento florestal cujo o entorno é ocupado por propriedades particulares pequenas e pela Fazenda Recanto",NA,"Árvore de 3,5 metros de altura e PAP de 22,7 cm","RFA24550",NA,"A. Quinet",NA,"Rio de Janeiro","Cachoeiras de Macacu","-42.6530990600586","-22.4624996185303","50","50",NA,NA,NA,NA,NA,"32671","auto",NA,NA,NA,NA
"24","2020-06-29 11:31:03-03","UFRJ","RFA","4683","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"P. Occhioni","200","1945","02",NA,"Brasil","Estrada do Redentor",NA,"Árvore mediana; flor esverdeada","RFA43324",NA,"A. Quinet","21","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"2006","02","22","57442","auto",NA,NA,NA,NA
"25","2020-06-29 11:31:03-03","UFRJ","RFA","5714","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"E. Pereira","4520","1959","02",NA,"Brasil","Sumaré, torre de TV",NA,"Pequena árvore; flor creme","RFA10293",NA,"A. Quinet","24","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"26","2019-10-09 11:18:16-03","UFBA","ALCB","97941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Hatschbach, G; Cordeiro, J","53737","1990","01","Southern America","Brasil","Estrada para o Parque das Lauráceas",NA,"8 m alt. Flor creme.; margem do rio.","ALCB003629","ALCB003629","Brotto, ML","24","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"2008",NA,NA,"61623","auto",NA,NA,NA,NA
"27","2019-10-09 11:18:16-03","UFBA","ALCB","059984","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Hatschbach, G; Silva, JM","61392","1994","12","Southern America","Brasil","Parque Estadual das Lauráceas",NA,"8m. Flor creme.","ALCB003630","ALCB003630","Werff, H van der; Moraes, PLR de","28","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","500","500",NA,NA,"2009",NA,NA,"61623","auto",NA,NA,NA,NA
"28","2020-11-04 11:12:11-03","ESALQ","ESA","29586","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx",NA,NA,"Ivanauskas, N.M.",NA,"1995","01",NA,"Brasil",NA,NA,NA,"ESA029586",NA,"Brotto, M.L.","01","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"2017","02","02","17990","auto",NA,NA,NA,NA
"29","2020-11-04 11:12:11-03","ESALQ","ESA","29585","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx",NA,NA,"Ivanauskas, N.M.",NA,"1995","01",NA,"Brasil",NA,NA,NA,"ESA029585",NA,"Brotto, M.L.","01","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"2017","02","02","17990","auto",NA,NA,NA,NA
"30","2016-02-02 14:38:25-02","BGBM","B","B 10 0185176","S","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","Rohwer ex Madriñán","holotype","F. Sellow",NA,NA,NA,"Middle and South America","Brazil","Brasilia meridionalis.",NA,"Ex reliquiis Sellowianis, Humboldt ded. 1836; type determination: Goeppertia? macrocalyx? <a href=http://herbarium.bgbm.org/object/B100185176 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100185176","B100185176 B100185176_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-12-20 21:18:05-03","UFV","VIC","11184","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Silva, A.F.","1559","1987","03",NA,"Brasil","Flora da Reserva Florestal da Boa Vista",NA,NA,"VIC011184",NA,NA,"06","São Paulo","São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
"32","2020-12-20 21:18:05-03","UFV","VIC","18464","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Lopes, W.P.","453","1997","10",NA,"Brasil","Parque Estadual do Rio Doce, Região do vinhático",NA,"Árvore P 101 ind 403.","VIC018464",NA,NA,"06","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA
"33","2020-12-20 21:18:05-03","UFV","VIC","11120","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Silva, A.F.; Capellari Júnior, L.","1484","1986","10",NA,"Brasil","Flora da Reserva Florestal da Boa Vista",NA,NA,"VIC011120",NA,NA,"07","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"-45.9375","-23.075",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-24 17:09:16-03","UFES","SAMES","2926","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Cavalcanti,A.C.S.; DeSá,C.F.C.;Colodete,M.F.","289","2008","10",NA,"Brasil","Margem da BR - 101. Direção Rio-Itaúnas.",NA,"Árvore com cerca de 9 metros, com ramos esverdeados; folhas glabras verdes cartáceas de face abaxial verde claro e fosca, abaxial brilhosa e mais escura; flores róseas.","SAMES02926",NA,"Quinet,A.","19","Espírito Santo","Pedro Canário","-40.1506004333496","-18.0303001403809",NA,NA,NA,NA,"2011","02","01","47378","auto",NA,NA,NA,NA
"35","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023858","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madri???ín",NA,"E. Barbosa; J. M. Silva & J. Vaz","923","2004","2",NA,"Brazil","Serra do Aleixo (Mun. Cajati) São Paulo, Brazil",NA,"PMC-DPP 004; Árvore, 8m, flor creme. Encosta do morro. Floresta atlântica.",NA,NA,"H. van der Werff","28","Sao Paulo",NA,"-48.102792","-24.729933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059365","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madri???ín",NA,"G. Hatschbach; J. Cordeiro","53737","1990","1",NA,"Brazil","Estrada para o Parque das Lauráceas (Mun. Bocaiúva do Sul).",NA,"Arvore, 8 m, flor creme.",NA,NA,"M. L. Brotto","24","Parana",NA,"-49.1333","-25.1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-01 16:32:49-03","UNICAMP","UEC","200210","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Padgurschi, MCG; Belinello, R","M348","2009",NA,NA,"Brazil","Parque Estadual da Serra do Mar",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 15 metros de altura. Frequência da espécie na parcela: n=3","UEC177688","UEC177688",NA,NA,"São Paulo","São Luiz do Paraitinga","-45.183333","-23.4","990","1045","-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-08-20 10:16:50-03","UNICAMP","UEC","147777","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Campos, MCR; Belinello, R","890","2006","07",NA,"Brazil","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,"indivíduo E1185, altura 6m","UEC014008","UEC014008","Barbosa, TDM","18","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,"2007","09",NA,NA,NA,NA,NA,NA,NA
"39","2021-03-01 16:32:49-03","UNICAMP","UEC","166997","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Stefani, EJF; Belinello, R; Galvão, JC","315","2011","07",NA,"Brazil","Parque Estadual da Serra do Mar.",NA,"Árvore 12 m.; Mata Atlântica.","UEC014012","UEC014012","Barbosa, TDM","01","São Paulo","Paraibuna","-45.538889","-23.609167","800","900","-45.538889","-23.609167","2011","11",NA,NA,NA,NA,NA,NA,NA
"40","2021-03-01 16:32:49-03","UNICAMP","UEC","171877","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Sant'Ana, SC; Paixão, JL; Fiaschi, P; Querino, R","1067","2003","03",NA,"Brazil","Fazenda São José, a 8.8 Km de Boa Nova, na estrada para Dario Meira, a 1.4 Km do ramal à esquerda.",NA,"Árvore, cerca de 5m de altura. Folhas verdes, discolores. Flores amarronzadas.","UEC045192","UEC045192","Baitello, JB","07","Bahia","Boa Nova","-40.154444","-14.403889","850","850","-40.154444","-14.403889","2014","06","11",NA,NA,NA,NA,NA,NA
"41","2021-03-01 16:32:49-03","UNICAMP","UEC","54364","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Silva, AF; Capellari Jr, L","1483","1986","10",NA,"Brazil",NA,NA,"Árvore de até 8 m, frutos de cúpula vinosa e glande verde, casca e lenho com rápido oxidação para o laranja pouca seiva aquosa, súber liso com poucas verrugas.","UEC014006","UEC014006","Quinet, A","07","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"-45.9375","-23.075","2006","07","25",NA,NA,NA,NA,NA,NA
"42","2021-03-01 16:32:49-03","UNICAMP","UEC","85217","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Romaniuc; Godoi, JV; Melo, MRF; Muniz, CFS","1397","1994","05",NA,"Brazil","Entre os municípios de Mongaguá e Praia Grande.",NA,"Árvore, cerca de 10m de altura; botões róseos, flores creme;estames alvos.; Mata de encosta","UEC132258","UEC132258","Baitello, JB","03","São Paulo",NA,NA,NA,NA,NA,NA,NA,"1997","04","30",NA,NA,NA,NA,NA,NA
"43","2021-03-01 16:32:49-03","UNICAMP","UEC","87955","S","Plantae","Magnoliopsida",NA,"Lauraceae","Rhodostemonodaphne","macrocalyx","Rhodostemonodaphne macrocalyx","(Meisn.) Rohwer ex Madriñán",NA,"Silva, AF","1598","1987","12",NA,"Brazil",NA,NA,"Árvore até 15 m, madeira aromática, casca castanha, lenho amarelo, botões florais verdes ou vinoso-claro.","UEC066975","UEC066975","Moraes, PLR","14","São Paulo","São José dos Campos","-45.9375","-23.075",NA,NA,"-45.9375","-23.075","2003","01","23",NA,NA,NA,NA,NA,NA
