"","taxon_id_flora_do_brasil","taxa_avaliado","categoria","ano","recorte","portaria_mma_443_2014","tipo_avaliacao","selecionar_ultima_avaliacao","scientific_name","family","endemism","taxon_rank","taxonomic_status","nomenclatural_status","fonte"
"25","4892","Ilex friburgensis","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Ilex friburgensis Loes.","Aquifoliaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"26","4911","Ilex virgata","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Ilex virgata Loes.","Aquifoliaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"27","4159","Justicia meyeniana","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Justicia meyeniana (Nees) Lindau","Acanthaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"28","9528","Leandra depauperata","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Leandra depauperata Cogn. ex Kuntze","Melastomataceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"29","9561","Leandra laxa","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Leandra laxa Cogn.","Melastomataceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"30","Taxa avaliado e não encontrado na Flora do Brasil","Leandra saldanhaei","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Taxa avaliado e não encontrado na Flora do Brasil","Taxa avaliado e não encontrado na Flora do Brasil","Taxa avaliado e não encontrado na Flora do Brasil","Não consta na Flora do Brasil","Não consta na Flora do Brasil","Não consta na Flora do Brasil","cncflora_out"
"31","9616","Leandra schwackei","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Leandra schwackei Cogn.","Melastomataceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"32","9618","Leandra sessiliflora","DD","2015","especies_indicadas","ausente","Nova avaliação","1","Leandra sessiliflora Cogn.","Melastomataceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"33","15176","Lippia lasiocalycina","LC","2014","plantas_raras_do_cerrado","ausente","Nova avaliação","1","Lippia lasiocalycina Cham.","Verbenaceae","Não endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"34","603564","Magnolia paranaensis","DD","2015","outros","ausente","Nova avaliação","0","Magnolia paranaensis A.Vázquez","Magnoliaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"35","118171","Marcgravia comosa","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Marcgravia comosa C.Presl","Marcgraviaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"36","10621","Marlierea silvestris","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Marlierea silvestris (Vell.) Mattos","Myrtaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"37","6755","Maytenus dasyclada","LC","2018","floresta_com_araucaria_sociedade_chaua","ausente","Nova avaliação","1","Maytenus dasyclada Mart.","Celastraceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"38","9674","Miconia augusti","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia augusti Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"39","9705","Miconia fluminensis","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia fluminensis Ule","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"40","9707","Miconia gigantea","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia gigantea Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"41","9708","Miconia gilva","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia gilva Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"42","9738","Miconia oblongifolia","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia oblongifolia Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"43","9741","Miconia ovalifolia","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia ovalifolia Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"44","79283","Miconia pseudoeichleri","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia pseudoeichleri Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"45","9756","Miconia rabenii","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Miconia rabenii Cogn.","Melastomataceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"46","5362","Mikania casarettoi","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Mikania casarettoi B.L.Rob.","Asteraceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"47","132894","Mikania pteropoda","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Mikania pteropoda DC.","Asteraceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"48","5445","Mikania vauthieriana","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Mikania vauthieriana Baker","Asteraceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"49","100942","Mimosa bocainae","CR","2017","especies_indicadas","ausente","Nova avaliação","1","Mimosa bocainae Barneby","Fabaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"50","10078","Mollinedia corcovadensis","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Mollinedia corcovadensis Perkins","Monimiaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"51","10708","Myrcia innovans","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Myrcia innovans Kiaersk.","Myrtaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"52","7860","Nematanthus mirabilis","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Nematanthus mirabilis (Handro) Chautems","Gesneriaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"53","38027","Pabstia placanthera","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Pabstia placanthera (Hook.) Garay","Orchidaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"54","48243","Parinari pohlii","EN","2018","especies_indicadas","ausente","Nova avaliação","1","Parinari pohlii Hook.f.","Chrysobalanaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"55","12684","Peperomia papillispica","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Peperomia papillispica C.DC.","Piperaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"56","12817","Piper morisonianum","CR","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Piper morisonianum C.DC.","Piperaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"57","39058","Posoqueria laurifolia","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Posoqueria laurifolia Mart.","Rubiaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"58","10855","Psidium arboreum","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Psidium arboreum Vell.","Myrtaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"59","38236","Sauroglossum odoratum","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Sauroglossum odoratum Robatsch","Orchidaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"60","12205","Sauroglossum organense","DD","2015","outros","ausente","Nova avaliação","1","Sauroglossum organense Szlach.","Orchidaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"61","97098","Sphagnum triporosum","DD","2015","outros","ausente","Nova avaliação","1","Sphagnum triporosum H.A.Crum","Sphagnaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","NOME_LEGITIMO_MAS_INCORRETO","cncflora_out"
"62","8707","Struthanthus dorothyi","CR","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Struthanthus dorothyi Rizzini","Loranthaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"63","105782","Struthanthus harlingianus","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Struthanthus harlingianus Rizzini","Loranthaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"64","8709","Struthanthus involucratus","DD","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Struthanthus involucratus Rizzini","Loranthaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"65","8712","Struthanthus maricensis","CR","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Struthanthus maricensis Rizzini ex Profice","Loranthaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"66","8713","Struthanthus pentamerus","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Struthanthus pentamerus Rizzini","Loranthaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"67","44834","Syagrus weddelliana","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Syagrus weddelliana (H.Wendl.) Becc.","Arecaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"68","14903","Symplocos glandulosomarginata","LC","2018","floresta_com_araucaria_sociedade_chaua","ausente","Nova avaliação","1","Symplocos glandulosomarginata Hoehne","Symplocaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"69","79347","Trichilia luciae","EN","2018","endemicas_rio_de_janeiro","ausente","Nova avaliação","1","Trichilia luciae Barreiros","Meliaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"70","6415","Vriesea agostiniana","EN","2015","especies_indicadas","ausente","Nova avaliação","1","Vriesea agostiniana E.Pereira","Bromeliaceae","Endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
"71","6489","Vriesea joyae","CR","2015","especies_indicadas","ausente","Nova avaliação","1","Vriesea joyae E.Pereira & I.A.Penna","Bromeliaceae","Não consta na Flora do Brasil","ESPECIE","SINONIMO","SEM INFORMAÇÃO","cncflora_out"
"72","14394","Xylosma ciliatifolia","LC","2019","floresta_com_araucaria_sociedade_chaua","ausente","Nova avaliação","1","Xylosma ciliatifolia (Clos) Eichler","Salicaceae","Não endêmica do Brasil","ESPECIE","NOME_ACEITO","NOME_CORRETO","cncflora_out"
