grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas,cat_ameaca_cr_lac,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,cat_ameaca_cncflora,cat_ameaca_sp
Angiospermas,Rutaceae,Andreadoxa flava,NA,NA,Andreadoxa flava,Andreadoxa,flava,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Balfourodendron riedelianum,NA,NA,Balfourodendron riedelianum,Balfourodendron,riedelianum,species,NA,,NA,EN,NA,NA,NT,NA
Angiospermas,Rutaceae,Conchocarpus bellus,NA,NA,Conchocarpus bellus,Conchocarpus,bellus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Conchocarpus cauliflorus,NA,NA,Conchocarpus cauliflorus,Conchocarpus,cauliflorus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Conchocarpus fontanesianus,NA,NA,Conchocarpus fontanesianus,Conchocarpus,fontanesianus,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Rutaceae,Conchocarpus marginatus,NA,NA,Conchocarpus marginatus,Conchocarpus,marginatus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Dictyoloma vandellianum,NA,NA,Dictyoloma vandellianum,Dictyoloma,vandellianum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Esenbeckia grandiflora,NA,NA,Esenbeckia grandiflora,Esenbeckia,grandiflora,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Esenbeckia hieronymi,NA,NA,Esenbeckia hieronymi,Esenbeckia,hieronymi,species,NA,,NA,NA,NA,NA,NT,NA
Angiospermas,Rutaceae,Esenbeckia irwiniana,NA,NA,Esenbeckia irwiniana,Esenbeckia,irwiniana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Rutaceae,Esenbeckia leiocarpa,NA,NA,Esenbeckia leiocarpa,Esenbeckia,leiocarpa,species,NA,,NA,VU,NA,NA,LC,NA
Angiospermas,Rutaceae,Esenbeckia pilocarpoides,NA,NA,Esenbeckia pilocarpoides,Esenbeckia,pilocarpoides,species,NA,,NA,NA,NA,NA,LC,EN
Angiospermas,Rutaceae,Euxylophora paraensis,NA,NA,Euxylophora paraensis,Euxylophora,paraensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Galipea carinata,NA,NA,Galipea carinata,Galipea,carinata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Rutaceae,Galipea jasminiflora,NA,NA,Galipea jasminiflora,Galipea,jasminiflora,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Hortia brasiliana,NA,NA,Hortia brasiliana,Hortia,brasiliana,species,NA,,NA,LC,NA,NA,NT,NA
Angiospermas,Rutaceae,Metrodorea maracasana,NA,NA,Metrodorea maracasana,Metrodorea,maracasana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Rutaceae,Metrodorea nigra,NA,NA,Metrodorea nigra,Metrodorea,nigra,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Metrodorea stipularis,NA,NA,Metrodorea stipularis,Metrodorea,stipularis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Pilocarpus alatus,NA,NA,Pilocarpus alatus,Pilocarpus,alatus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Rutaceae,Pilocarpus giganteus,NA,NA,Pilocarpus giganteus,Pilocarpus,giganteus,species,NA,,NA,NA,NA,NA,NT,EN
Angiospermas,Rutaceae,Pilocarpus jaborandi,NA,NA,Pilocarpus jaborandi,Pilocarpus,jaborandi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Rutaceae,Pilocarpus microphyllus,NA,NA,Pilocarpus microphyllus,Pilocarpus,microphyllus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Rutaceae,Pilocarpus pauciflorus,NA,NA,Pilocarpus pauciflorus,Pilocarpus,pauciflorus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Pilocarpus spicatus,NA,NA,Pilocarpus spicatus,Pilocarpus,spicatus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Pilocarpus trachylophus,NA,NA,Pilocarpus trachylophus,Pilocarpus,trachylophus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Rutaceae,Raulinoa echinata,NA,NA,Raulinoa echinata,Raulinoa,echinata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Rutaceae,Zanthoxylum acuminatum,NA,NA,Zanthoxylum acuminatum,Zanthoxylum,acuminatum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum caribaeum,NA,NA,Zanthoxylum caribaeum,Zanthoxylum,caribaeum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum fagara,NA,NA,Zanthoxylum fagara,Zanthoxylum,fagara,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum monogynum,NA,NA,Zanthoxylum monogynum,Zanthoxylum,monogynum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum petiolare,NA,NA,Zanthoxylum petiolare,Zanthoxylum,petiolare,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Rutaceae,Zanthoxylum rhoifolium,NA,NA,Zanthoxylum rhoifolium,Zanthoxylum,rhoifolium,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum riedelianum,NA,NA,Zanthoxylum riedelianum,Zanthoxylum,riedelianum,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Rutaceae,Zanthoxylum tingoassuiba,NA,NA,Zanthoxylum tingoassuiba,Zanthoxylum,tingoassuiba,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Simaroubaceae,Picrasma crenata,NA,NA,Picrasma crenata,Picrasma,crenata,species,NA,,NA,NA,NA,NA,LC,NA
Angiospermas,Cactaceae,Arrojadoa bahiensis,NA,NA,Arrojadoa bahiensis,Arrojadoa,bahiensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Arthrocereus glaziovii,NA,NA,Arthrocereus glaziovii,Arthrocereus,glaziovii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Arthrocereus melanurus,NA,NA,Arthrocereus melanurus,Arthrocereus,melanurus,species,NA,,NA,VU,NA,EN,NA,NA
Angiospermas,Cactaceae,Arthrocereus melanurus subsp. melanurus,NA,NA,Arthrocereus melanurus subsp. melanurus,Arthrocereus,melanurus,subspecies,melanurus,,NA,NA,NA,EN,EN,NA
Angiospermas,Cactaceae,Arthrocereus rondonianus,NA,NA,Arthrocereus rondonianus,Arthrocereus,rondonianus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Brasilicereus markgrafii,NA,NA,Brasilicereus markgrafii,Brasilicereus,markgrafii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Brasiliopuntia brasiliensis,NA,NA,Brasiliopuntia brasiliensis,Brasiliopuntia,brasiliensis,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Cereus hildmannianus,NA,NA,Cereus hildmannianus,Cereus,hildmannianus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Cereus mirabella,NA,NA,Cereus mirabella,Cereus,mirabella,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Cipocereus bradei,NA,NA,Cipocereus bradei,Cipocereus,bradei,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Cipocereus crassisepalus,NA,NA,Cipocereus crassisepalus,Cipocereus,crassisepalus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Cipocereus laniflorus,NA,NA,Cipocereus laniflorus,Cipocereus,laniflorus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Cipocereus minensis,NA,NA,Cipocereus minensis,Cipocereus,minensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Cipocereus pusilliflorus,NA,NA,Cipocereus pusilliflorus,Cipocereus,pusilliflorus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Coleocephalocereus buxbaumianus,NA,NA,Coleocephalocereus buxbaumianus,Coleocephalocereus,buxbaumianus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Coleocephalocereus fluminensis,NA,NA,Coleocephalocereus fluminensis,Coleocephalocereus,fluminensis,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Coleocephalocereus purpureus,NA,NA,Coleocephalocereus purpureus,Coleocephalocereus,purpureus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Discocactus bahiensis,NA,NA,Discocactus bahiensis,Discocactus,bahiensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Discocactus heptacanthus,NA,NA,Discocactus heptacanthus,Discocactus,heptacanthus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Discocactus horstii,NA,NA,Discocactus horstii,Discocactus,horstii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Discocactus pseudoinsignis,NA,NA,Discocactus pseudoinsignis,Discocactus,pseudoinsignis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Discocactus zehntneri,NA,NA,Discocactus zehntneri,Discocactus,zehntneri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Epiphyllum phyllanthus,NA,NA,Epiphyllum phyllanthus,Epiphyllum,phyllanthus,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Espostoopsis dybowskii,NA,NA,Espostoopsis dybowskii,Espostoopsis,dybowskii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Facheiroa cephaliomelana,NA,NA,Facheiroa cephaliomelana,Facheiroa,cephaliomelana,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Facheiroa ulei,NA,NA,Facheiroa ulei,Facheiroa,ulei,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Frailea castanea,NA,NA,Frailea castanea,Frailea,castanea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Frailea curvispina,NA,NA,Frailea curvispina,Frailea,curvispina,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Frailea mammifera,NA,NA,Frailea mammifera,Frailea,mammifera,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Frailea phaeodisca,NA,NA,Frailea phaeodisca,Frailea,phaeodisca,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Frailea pumila,NA,NA,Frailea pumila,Frailea,pumila,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Frailea pygmaea,NA,NA,Frailea pygmaea,Frailea,pygmaea,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Gymnocalycium denudatum,NA,NA,Gymnocalycium denudatum,Gymnocalycium,denudatum,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Hatiora herminiae,NA,NA,Hatiora herminiae,Hatiora,herminiae,species,NA,,NA,EN,NA,VU,VU,VU
Angiospermas,Cactaceae,Hatiora salicornioides,NA,NA,Hatiora salicornioides,Hatiora,salicornioides,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Lepismium cruciforme,NA,NA,Lepismium cruciforme,Lepismium,cruciforme,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Lepismium houlletianum,NA,NA,Lepismium houlletianum,Lepismium,houlletianum,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Lepismium lumbricoides,NA,NA,Lepismium lumbricoides,Lepismium,lumbricoides,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Lepismium warmingianum,NA,NA,Lepismium warmingianum,Lepismium,warmingianum,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Melocactus azureus,NA,NA,Melocactus azureus,Melocactus,azureus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Melocactus conoideus,NA,NA,Melocactus conoideus,Melocactus,conoideus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Melocactus deinacanthus,NA,NA,Melocactus deinacanthus,Melocactus,deinacanthus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Melocactus glaucescens,NA,NA,Melocactus glaucescens,Melocactus,glaucescens,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Melocactus lanssensianus,NA,NA,Melocactus lanssensianus,Melocactus,lanssensianus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Melocactus pachyacanthus,NA,NA,Melocactus pachyacanthus,Melocactus,pachyacanthus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Melocactus paucispinus,NA,NA,Melocactus paucispinus,Melocactus,paucispinus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Melocactus violaceus,NA,NA,Melocactus violaceus,Melocactus,violaceus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Micranthocereus albicephalus,NA,NA,Micranthocereus albicephalus,Micranthocereus,albicephalus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Micranthocereus auriazureus,NA,NA,Micranthocereus auriazureus,Micranthocereus,auriazureus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Micranthocereus dolichospermaticus,NA,NA,Micranthocereus dolichospermaticus,Micranthocereus,dolichospermaticus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Micranthocereus polyanthus,NA,NA,Micranthocereus polyanthus,Micranthocereus,polyanthus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Micranthocereus streckeri,NA,NA,Micranthocereus streckeri,Micranthocereus,streckeri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Micranthocereus violaciflorus,NA,NA,Micranthocereus violaciflorus,Micranthocereus,violaciflorus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Opuntia arechavaletae,NA,NA,Opuntia monacantha,Opuntia,monacantha,species,NA,Nome original mal escrito/Nome original era sinônimo,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Opuntia monacantha,NA,NA,Opuntia monacantha,Opuntia,monacantha,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Parodia mammulosa,NA,NA,Parodia mammulosa,Parodia,mammulosa,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Pereskia aculeata,NA,NA,Pereskia aculeata,Pereskia,aculeata,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Pereskia aureiflora,NA,NA,Pereskia aureiflora,Pereskia,aureiflora,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Pereskia grandifolia,NA,NA,Pereskia grandifolia,Pereskia,grandifolia,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Pilosocereus aureispinus,NA,NA,Pilosocereus aureispinus,Pilosocereus,aureispinus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Pilosocereus aurisetus,NA,NA,Pilosocereus aurisetus,Pilosocereus,aurisetus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Pilosocereus azulensis,NA,NA,Pilosocereus azulensis,Pilosocereus,azulensis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Pilosocereus floccosus,NA,NA,Pilosocereus floccosus,Pilosocereus,floccosus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Pilosocereus fulvilanatus,NA,NA,Pilosocereus fulvilanatus,Pilosocereus,fulvilanatus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Pilosocereus glaucochrous,NA,NA,Pilosocereus glaucochrous,Pilosocereus,glaucochrous,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Pilosocereus machrisii,NA,NA,Pilosocereus machrisii,Pilosocereus,machrisii,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Pilosocereus magnificus,NA,NA,Pilosocereus magnificus,Pilosocereus,magnificus,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Praecereus euchlorus,NA,NA,Praecereus euchlorus,Praecereus,euchlorus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis agudoensis,NA,NA,Rhipsalis agudoensis,Rhipsalis,agudoensis,species,NA,,NA,DD,NA,NA,DD,NA
Angiospermas,Cactaceae,Rhipsalis burchellii,NA,NA,Rhipsalis burchellii,Rhipsalis,burchellii,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis campos-portoana,NA,NA,Rhipsalis campos-portoana,Rhipsalis,campos-portoana,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis cereoides,NA,NA,Rhipsalis cereoides,Rhipsalis,cereoides,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Rhipsalis cereuscula,NA,NA,Rhipsalis cereuscula,Rhipsalis,cereuscula,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis clavata,NA,NA,Rhipsalis clavata,Rhipsalis,clavata,species,NA,,NA,NT,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis crispata,NA,NA,Rhipsalis crispata,Rhipsalis,crispata,species,NA,,NA,EN,NA,NA,DD,VU
Angiospermas,Cactaceae,Rhipsalis dissimilis,NA,NA,Rhipsalis dissimilis,Rhipsalis,dissimilis,species,NA,,NA,EN,NA,NA,DD,EN
Angiospermas,Cactaceae,Rhipsalis elliptica,NA,NA,Rhipsalis elliptica,Rhipsalis,elliptica,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Rhipsalis floccosa,NA,NA,Rhipsalis floccosa,Rhipsalis,floccosa,species,NA,,NA,LC,NA,NA,LC,NA
Angiospermas,Cactaceae,Rhipsalis grandiflora,NA,NA,Rhipsalis grandiflora,Rhipsalis,grandiflora,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis juengeri,NA,NA,Rhipsalis juengeri,Rhipsalis,juengeri,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis lindbergiana,NA,NA,Rhipsalis lindbergiana,Rhipsalis,lindbergiana,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis neves-armondii,NA,NA,Rhipsalis neves-armondii,Rhipsalis,neves-armondii,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis oblonga,NA,NA,Rhipsalis oblonga,Rhipsalis,oblonga,species,NA,,NA,VU,NA,NA,NT,NA
Angiospermas,Cactaceae,Rhipsalis olivifera,NA,NA,Rhipsalis olivifera,Rhipsalis,olivifera,species,NA,,NA,NT,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis pacheco-leonis,NA,NA,Rhipsalis pacheco-leonis,Rhipsalis,pacheco-leonis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Rhipsalis pachyptera,NA,NA,Rhipsalis pachyptera,Rhipsalis,pachyptera,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis paradoxa,NA,NA,Rhipsalis paradoxa,Rhipsalis,paradoxa,species,NA,,NA,LC,NA,EN,LC,NA
Angiospermas,Cactaceae,Rhipsalis pilocarpa,NA,NA,Rhipsalis pilocarpa,Rhipsalis,pilocarpa,species,NA,,NA,VU,NA,NA,NT,NA
Angiospermas,Cactaceae,Rhipsalis pulchra,NA,NA,Rhipsalis pulchra,Rhipsalis,pulchra,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis puniceodiscus,NA,NA,Rhipsalis puniceodiscus,Rhipsalis,puniceodiscus,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis sulcata,NA,NA,Rhipsalis sulcata,Rhipsalis,sulcata,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Rhipsalis teres,NA,NA,Rhipsalis teres,Rhipsalis,teres,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Rhipsalis trigona,NA,NA,Rhipsalis trigona,Rhipsalis,trigona,species,NA,,NA,LC,NA,NA,NA,NA
Angiospermas,Cactaceae,Schlumbergera kautskyi,NA,NA,Schlumbergera kautskyi,Schlumbergera,kautskyi,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,EN,NA,NA
Angiospermas,Cactaceae,Schlumbergera microsphaerica,NA,NA,Schlumbergera microsphaerica,Schlumbergera,microsphaerica,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Schlumbergera opuntioides,NA,NA,Schlumbergera opuntioides,Schlumbergera,opuntioides,species,NA,,NA,VU,NA,VU,VU,VU
Angiospermas,Cactaceae,Schlumbergera orssichiana,NA,NA,Schlumbergera orssichiana,Schlumbergera,orssichiana,species,NA,,NA,EN,NA,NA,NA,NA
Angiospermas,Cactaceae,Schlumbergera truncata,NA,NA,Schlumbergera truncata,Schlumbergera,truncata,species,NA,,NA,VU,NA,NA,LC,NA
Angiospermas,Cactaceae,Tacinga braunii,NA,NA,Tacinga braunii,Tacinga,braunii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
Angiospermas,Cactaceae,Tacinga funalis,NA,NA,Tacinga funalis,Tacinga,funalis,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Tacinga inamoena,NA,NA,Tacinga inamoena,Tacinga,inamoena,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Tacinga saxatilis subsp. estevesii,NA,NA,Tacinga saxatilis subsp. estevesii,Tacinga,saxatilis,subspecies,estevesii,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Tacinga werneri,NA,NA,Tacinga werneri,Tacinga,werneri,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,NA,DD,NA
Angiospermas,Cactaceae,Uebelmannia buiningii,NA,NA,Uebelmannia buiningii,Uebelmannia,buiningii,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,CR,NA,NA
Angiospermas,Cactaceae,Uebelmannia gummifera,NA,NA,Uebelmannia gummifera,Uebelmannia,gummifera,species,NA,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,NA,NA,NA,VU,NA,NA
