grupo,familia,especie_original,sinonimia,fonte_sinonimia,nome_aceito_correto,genero,epiteto_especifico,taxon_rank,epiteto_infraespecifico,notas_dupl,nota_ocorrencia,nota_nome,nota_taxo,nota_found,nota_checar,nota_sinonimo,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,apta
Angiospermas,Apocynaceae,Oxypetalum lineare,,,Oxypetalum lineare,Oxypetalum,lineare,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Apocynaceae,Oxypetalum regnellii,,,Oxypetalum regnellii,Oxypetalum,regnellii,species,,,,,,,,,,NT,VU,VU,,NT,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Apocynaceae,Oxypetalum strictum,,,Oxypetalum strictum,Oxypetalum,strictum,species,,,,,,,,,,LC,EX,EX,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Apocynaceae,Oxypetalum warmingii,,,Oxypetalum warmingii,Oxypetalum,warmingii,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Petalostelma calcaratum,,,Petalostelma calcaratum,Petalostelma,calcaratum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Apocynaceae,Prestonia bahiensis,,,Prestonia bahiensis,Prestonia,bahiensis,species,,,,,,,,,,LC,EX,EX,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Apocynaceae,Prestonia solanifolia,,,Prestonia solanifolia,Prestonia,solanifolia,species,,,,,,,,,EN,,EX,EX,,EN,,,EN,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Apocynaceae,Prestonia tomentosa,,,Prestonia tomentosa,Prestonia,tomentosa,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Tabernaemontana catharinensis,,,Tabernaemontana catharinensis,Tabernaemontana,catharinensis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Tabernaemontana hystrix,,,Tabernaemontana hystrix,Tabernaemontana,hystrix,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Tabernaemontana laeta,,,Tabernaemontana laeta,Tabernaemontana,laeta,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Apocynaceae,Tassadia obovata,,,Tassadia obovata,Tassadia,obovata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Apocynaceae,Temnadenia violacea,,,Temnadenia violacea,Temnadenia,violacea,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Apocynaceae,Widgrenia corymbosa,,,Widgrenia corymbosa,Widgrenia,corymbosa,species,,,,,,,,,,,EX,EX,,,,EX,,sima-SP_oficial-mpoSP,apta
Angiospermas,Aquifoliaceae,Ilex cerasifolia,,,Ilex cerasifolia,Ilex,cerasifolia,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex grandis,É sinônimo de Ilex integerrima,FB2020,Ilex integerrima,Ilex,integerrima,species,,,,,Nome original era sinônimo,,,,,,,,,VU,VU,,,cncflora_ckan-UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex integerrima,,,Ilex integerrima,Ilex,integerrima,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex loranthoides,,,Ilex loranthoides,Ilex,loranthoides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Aquifoliaceae,Ilex microdonta,,,Ilex microdonta,Ilex,microdonta,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex paraguariensis,,,Ilex paraguariensis,Ilex,paraguariensis,species,,,,,,,,,,,,,,LC,LR/nt,,,cncflora_web-UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex pseudobuxus,,,Ilex pseudobuxus,Ilex,pseudobuxus,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Aquifoliaceae,Ilex taubertiana,,,Ilex taubertiana,Ilex,taubertiana,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araceae,Anthurium ameliae,,,Anthurium ameliae,Anthurium,ameliae,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Araceae,Anthurium bocainense,,,Anthurium bocainense,Anthurium,bocainense,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Araceae,Anthurium fontellanum,,,Anthurium fontellanus,Anthurium,fontellanus,species,,,,Nome original mal escrito,,,,,,DD,,,,,,,,sima,apta
Angiospermas,Araceae,Anthurium fontellanus,,,Anthurium fontellanus,Anthurium,fontellanus,species,,,,,,,,,,,,,,DD,,,,cncflora_web,apta
Angiospermas,Araceae,Anthurium jureianum,,,Anthurium jureianum,Anthurium,jureianum,species,,,,,,,,,VU,,,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Araceae,Anthurium langsdorffii,,,Anthurium langsdorffii,Anthurium,langsdorffii,species,,,,,,,,,EN,,,,,EN,,,EN,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Araceae,Anthurium longifolium,,,Anthurium longifolium,Anthurium,longifolium,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Araceae,Anthurium lucidum,,,Anthurium lucidum,Anthurium,lucidum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Araceae,Anthurium luschnathianum,,,Anthurium luschnathianum,Anthurium,luschnathianum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Araceae,Anthurium organense,,,Anthurium organense,Anthurium,organense,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Araceae,Anthurium parasiticum,,,Anthurium parasiticum,Anthurium,parasiticum,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Araceae,Anthurium parvum,,,Anthurium parvum,Anthurium,parvum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,NT,,,,,,,,sima,
Angiospermas,Araceae,Anthurium radicans,,,Anthurium radicans,Anthurium,radicans,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Araceae,Anthurium sinuatum,,,Anthurium sinuatum,Anthurium,sinuatum,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araceae,Anthurium xanthophylloides,,,Anthurium xanthophylloides,Anthurium,xanthophylloides,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Araceae,Asterostigma cubense,,,Asterostigma cubense,Asterostigma,cubense,species,,,,,,,,,,DD,VU,VU,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Araceae,Asterostigma lividum,,,Asterostigma lividum,Asterostigma,lividum,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Araceae,Asterostigma lombardii,,,Asterostigma lombardii,Asterostigma,lombardii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,VU,VU,,,,,,sima-SP_oficial,
Angiospermas,Araceae,Asterostigma tweedianum,,,Asterostigma tweedianum,Asterostigma,tweedianum,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Araceae,Heteropsis oblongifolia,,,Heteropsis oblongifolia,Heteropsis,oblongifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,VU,VU,,,,,,sima-SP_oficial,
Angiospermas,Araceae,Lemna aequinoctialis,,,Lemna aequinoctialis,Lemna,aequinoctialis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araceae,Lemna valdiviana,,,Lemna valdiviana,Lemna,valdiviana,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Araceae,Philodendron bipennifolium,,,Philodendron bipennifolium,Philodendron,bipennifolium,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,VU,VU,,,,,,sima-SP_oficial,
Angiospermas,Araceae,Philodendron fragile,,,Philodendron fragile,Philodendron,fragile,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Araceae,Philodendron missionum,,,Philodendron missionum,Philodendron,missionum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,,,,,,,,sima,
Angiospermas,Araceae,Philodendron simonianum,,,Philodendron simonianum,Philodendron,simonianum,species,,,,,,,,,,,VU,VU,,,,,,sima-SP_oficial,apta
Angiospermas,Araceae,Philodendron vargealtense,,,Philodendron vargealtense,Philodendron,vargealtense,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Araceae,Pistia stratiotes,,,Pistia stratiotes,Pistia,stratiotes,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araceae,Rhodospatha oblongata,,,Rhodospatha oblongata,Rhodospatha,oblongata,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,VU,VU,,,,,,sima-SP_oficial,
Angiospermas,Araceae,Stenospermation ulei,,,Stenospermation ulei,Stenospermation,ulei,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Araceae,Taccarum peregrinum,,,Taccarum peregrinum,Taccarum,peregrinum,species,,,,,,,,,,LC,VU,VU,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Araliaceae,Aralia warmingiana,,,Aralia warmingiana,Aralia,warmingiana,species,,,,,,,,,,,,,,LC,LC,,,cncflora_web-UICN_API,apta
Angiospermas,Araliaceae,Dendropanax australis,,,Dendropanax australis,Dendropanax,australis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araliaceae,Dendropanax cuneatus,,,Dendropanax cuneatus,Dendropanax,cuneatus,species,,,,,,,,,,,,,,LC,LC,,,cncflora_web-UICN_API,apta
Angiospermas,Araliaceae,Dendropanax denticulatus,,,Dendropanax denticulatus,Dendropanax,denticulatus,species,,,,,,,,,,,,,,EN,EN,,,cncflora_ckan-UICN_API,apta
Angiospermas,Araliaceae,Dendropanax monogynus,,,Dendropanax monogynus,Dendropanax,monogynus,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araliaceae,Dendropanax nebulosus,,,Dendropanax nebulosus,Dendropanax,nebulosus,species,,,,,,,,,,,,,,EN,EN,,,cncflora_ckan-UICN_API,apta
Angiospermas,Araliaceae,Hydrocotyle bonariensis,,,Hydrocotyle bonariensis,Hydrocotyle,bonariensis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araliaceae,Hydrocotyle exigua,,,Hydrocotyle exigua,Hydrocotyle,exigua,species,,,,,,,,,,DD,EN,EN,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Araliaceae,Hydrocotyle langsdorffii,,,Hydrocotyle langsdorffii,Hydrocotyle,langsdorffii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,EX,EX,,,,,EN,sima-SP_oficial-Portaria 443/2014,
Angiospermas,Araliaceae,Hydrocotyle pusilla,,,Hydrocotyle pusilla,Hydrocotyle,pusilla,species,,,,,,,,,,LC,EX,EX,,LC,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Araliaceae,Hydrocotyle ranunculoides,,,Hydrocotyle ranunculoides,Hydrocotyle,ranunculoides,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Araliaceae,Oreopanax capitatus,,,Oreopanax capitatus,Oreopanax,capitatus,species,,,,,,,,,,,,,,LC,LC,,,cncflora_web-UICN_API,apta
Angiospermas,Araliaceae,Oreopanax fulvus,,,Oreopanax fulvus,Oreopanax,fulvus,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Baccharis brevifolia,,,Baccharis brevifolia,Baccharis,brevifolia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Baccharis grandimucronata,,,Baccharis grandimucronata,Baccharis,grandimucronata,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Baccharis hypericifolia,,,Baccharis hypericifolia,Baccharis,hypericifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Baccharis lychnophora,,,Baccharis lychnophora,Baccharis,lychnophora,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Baccharis megapotamica,,,Baccharis megapotamica,Baccharis,megapotamica,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Baccharis xiphophylla,É sinônimo de Baccharis myricifolia,FB2020,Baccharis myricifolia,Baccharis,myricifolia,species,,,,,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Baccharis oreophila,,,Baccharis oreophila,Baccharis,oreophila,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Baccharis punctulata,,,Baccharis punctulata,Baccharis,punctulata,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Baccharis sagittalis,,,Baccharis sagittalis,Baccharis,sagittalis,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Chaptalia cordifolia,,,Chaptalia cordifolia,Chaptalia,cordifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Chaptalia hermogenis,,,Chaptalia hermogenis,Chaptalia,hermogenis,species,,,,,,,,,CR,,,,,CR,,,CR,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Dasyphyllum lanceolatum,,,Dasyphyllum lanceolatum,Dasyphyllum,lanceolatum,species,,,,,,,,,,DD,,,,,,,,sima,apta
Angiospermas,Asteraceae,Dasyphyllum synacanthum,É sinônimo de Dasyphyllum lanceolatum,FB2020,Dasyphyllum lanceolatum,Dasyphyllum,lanceolatum,species,,,,,Nome original era sinônimo,,,,,,,,,DD,,,,cncflora_web,apta
Angiospermas,Asteraceae,Dasyphyllum spinescens,,,Dasyphyllum spinescens,Dasyphyllum,spinescens,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Eremanthus erythropappus,,,Eremanthus erythropappus,Eremanthus,erythropappus,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Hysterionica pinnatiloba,,,Hysterionica pinnatiloba,Hysterionica,pinnatiloba,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Hysterionica pinnatisecta,,,Hysterionica pinnatisecta,Hysterionica,pinnatisecta,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Inulopsis scaposa,,,Inulopsis scaposa,Inulopsis,scaposa,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania additicia,,,Mikania additicia,Mikania,additicia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania biformis,,,Mikania biformis,Mikania,biformis,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania bradei,,,Mikania bradei,Mikania,bradei,species,,,,,,,,,,,EX,EX,,,,,,sima-SP_oficial,apta
Angiospermas,Asteraceae,Mikania chlorolepis,,,Mikania chlorolepis,Mikania,chlorolepis,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania clematidifolia,,,Mikania clematidifolia,Mikania,clematidifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania decumbens,,,Mikania decumbens,Mikania,decumbens,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania dusenii,,,Mikania dusenii,Mikania,dusenii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania firmula,,,Mikania firmula,Mikania,firmula,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,VU,,,,,,,,VU,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania glomerata,,,Mikania glomerata,Mikania,glomerata,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Mikania hastato-cordata,,,Mikania hastato-cordata,Mikania,hastato-cordata,species,,,,,,,,,VU,,,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Mikania lindbergii,,,Mikania lindbergii,Mikania,lindbergii,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania lindleyana,,,Mikania lindleyana,Mikania,lindleyana,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania microdonta,,,Mikania microdonta,Mikania,microdonta,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania mosenii,,,Mikania mosenii,Mikania,mosenii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,DD,,,,,,,,sima,
Angiospermas,Asteraceae,Mikania neurocaula,,,Mikania neurocaula,Mikania,neurocaula,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania oreophila,,,Mikania oreophila,Mikania,oreophila,species,,,,,,,,,EN,,,,,EN,,,EN,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Mikania rufescens,,,Mikania rufescens,Mikania,rufescens,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania smaragdina,,,Mikania smaragdina,Mikania,smaragdina,species,,,,,,,,,,,,,,NT,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania stenomeres,,,Mikania stenomeres,Mikania,stenomeres,species,,,,,,,,,,,EX,EX,,,,,,sima-SP_oficial,apta
Angiospermas,Asteraceae,Mikania trinervis,,,Mikania trinervis,Mikania,trinervis,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania ulei,,,Mikania ulei,Mikania,ulei,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania viminea,,,Mikania viminea,Mikania,viminea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Mikania warmingii,,,Mikania warmingii,Mikania,warmingii,species,,,,,,,,,EN,,,,,EN,,,EN,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Mikania hemisphaerica,,,Mikania hemisphaerica,Mikania,hemisphaerica,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania microptera,,,Mikania microptera,Mikania,microptera,species,,,,,,,,,,NT,,,,NT,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Mikania oblongifolia,,,Mikania oblongifolia,Mikania,oblongifolia,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Mikania ternata,,,Mikania ternata,Mikania,ternata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Noticastrum hatschbachii,,,Noticastrum hatschbachii,Noticastrum,hatschbachii,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Noticastrum malmei,,,Noticastrum malmei,Noticastrum,malmei,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Noticastrum psammophilum,,,Noticastrum psammophilum,Noticastrum,psammophilum,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Piptocarpha axillaris,,,Piptocarpha axillaris,Piptocarpha,axillaris,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Asteraceae,Piptocarpha brasiliana,,,Piptocarpha brasiliana,Piptocarpha,brasiliana,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,VU,VU,,,,,,sima-SP_oficial,
Angiospermas,Asteraceae,Piptocarpha densifolia,,,Piptocarpha densifolia,Piptocarpha,densifolia,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Asteraceae,Piptocarpha macropoda,,,Piptocarpha macropoda,Piptocarpha,macropoda,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Piptocarpha notata,,,Piptocarpha notata,Piptocarpha,notata,species,,,,,,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Asteraceae,Piptocarpha organensis,,,Piptocarpha organensis,Piptocarpha,organensis,species,,,,,,,,,,,,,,LC,LC,,,cncflora_ckan-UICN_API,apta
Angiospermas,Asteraceae,Piptocarpha regnellii,,,Piptocarpha regnellii,Piptocarpha,regnellii,species,,,,,,,,,,,,,,LC,,,,cncflora_ckan,apta
Angiospermas,Asteraceae,Piptocarpha robusta,,,Piptocarpha robusta,Piptocarpha,robusta,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Stifftia chrysantha,,,Stifftia chrysantha,Stifftia,chrysantha,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Asteraceae,Stifftia fruticosa,,,Stifftia fruticosa,Stifftia,fruticosa,species,,,,,,,,,VU,,,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Stifftia parviflora,,,Stifftia parviflora,Stifftia,parviflora,species,,,,,,,,,,DD,,,,DD,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Trichocline catharinensis,,,Trichocline catharinensis,Trichocline,catharinensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,LC,,,,,,,,sima,
Angiospermas,Asteraceae,Trichocline linearifolia,,,Trichocline linearifolia,Trichocline,linearifolia,species,,,,,,,,,VU,,,,,VU,,,VU,sima-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Trichocline macrocephala,,,Trichocline macrocephala,Trichocline,macrocephala,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Asteraceae,Trichogoniopsis adenantha,,,Trichogoniopsis adenantha,Trichogoniopsis,adenantha,species,,,,,,,,,,NE,,,,,,,,sima,apta
Angiospermas,Asteraceae,Trixis glaziovii,,,Trixis glaziovii,Trixis,glaziovii,species,,,,,,,,,VU,,EX,EX,,VU,,,VU,sima-SP_oficial-cncflora_web-Portaria 443/2014,apta
Angiospermas,Asteraceae,Trixis thyrsoidea,,,Trixis thyrsoidea,Trixis,thyrsoidea,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,NT,,,,,,,,sima,
Angiospermas,Asteraceae,Wunderlichia azulensis,,,Wunderlichia azulensis,Wunderlichia,azulensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Asteraceae,Wunderlichia mirabilis,,,Wunderlichia mirabilis,Wunderlichia,mirabilis,species,,,,,,,,,,,,,,,LC,,,UICN_API,apta
Angiospermas,Balanophoraceae,Langsdorffia hypogaea,,,Langsdorffia hypogaea,Langsdorffia,hypogaea,species,,,,,,,,,,LC,,,,LC,,,,sima-cncflora_web,apta
Angiospermas,Balanophoraceae,Lophophytum leandri,,,Lophophytum pyramidale,Lophophytum,pyramidale,species,,,,Nome original mal escrito,Nome original era sinônimo,,,,,,,,,LC,,,,cncflora_web,apta
Angiospermas,Balanophoraceae,Lophophytum pyramidale,,,Lophophytum pyramidale,Lophophytum,pyramidale,species,,,,,,,,,,,,,,,,,,sima,apta
Angiospermas,Begoniaceae,Begonia albidula,,,Begonia albidula,Begonia,albidula,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Begoniaceae,Begonia altamiroi,,,Begonia altamiroi,Begonia,altamiroi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Begoniaceae,Begonia apparicioi,,,Begonia apparicioi,Begonia,apparicioi,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Begoniaceae,Begonia bahiensis,,,Begonia bahiensis,Begonia,bahiensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Begoniaceae,Begonia besleriifolia,,,Begonia besleriifolia,Begonia,besleriifolia,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,EN,,,,,,,,EN,sima-Portaria 443/2014,
Angiospermas,Begoniaceae,Begonia biguassuensis,,,Begonia biguassuensis,Begonia,biguassuensis,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,,,,,,,,,,sima,
Angiospermas,Begoniaceae,Begonia brevilobata,,,Begonia brevilobata,Begonia,brevilobata,species,,,,,,,,,,DD,EX,EX,,DD,,,,sima-SP_oficial-cncflora_web,apta
Angiospermas,Begoniaceae,Begonia crispula,,,Begonia crispula,Begonia,crispula,species,,,A espécie não ocorre no Estado de São Paulo segundo a Flora do Brasil,,,,,,CR,,,,,,,,CR,sima-Portaria 443/2014,
