grupo,family,especie_original,scientific_name,genus,specific_epiteth,taxon_rank,infra_epiteth,cat_ameaca_br_sima,cat_ameaca_cncflora_sima,cat_ameaca_sp_sima,cat_ameaca_sp,cat_ameaca_cr_lac,cat_ameaca_cncflora,cat_ameaca_iucn,cat_ameaca_mpo_sp,cat_ameaca_br,fontes,id,accepted_name,taxon_status,search_str,threat_status,notes,original_search,occurrence,name_status
Angiospermas,Rutaceae,Esenbeckia leiocarpa,Esenbeckia leiocarpa Engl.,Esenbeckia,leiocarpa,species,NA,NA,NA,NA,NA,NA,LC,VU,NA,NA,cncflora_web-UICN_API,601,NA,accepted,Esenbeckia leiocarpa,LC,NA,Esenbeckia leiocarpa,BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Esenbeckia pilocarpoides,Esenbeckia pilocarpoides Kunth,Esenbeckia,pilocarpoides,species,NA,NA,LC,EN,EN,NA,LC,NA,NA,NA,sima-SP_oficial-cncflora_web,607,NA,accepted,Esenbeckia pilocarpoides,LC,NA,Esenbeckia pilocarpoides,BR-AL|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MT|BR-PA|BR-PB|BR-PE|BR-SP,correct
Angiospermas,Rutaceae,Euxylophora paraensis,Euxylophora paraensis Huber,Euxylophora,paraensis,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,621,NA,accepted,Euxylophora paraensis,CR,NA,Euxylophora paraensis,BR-AM|BR-MA|BR-PA|BR-TO,correct
Angiospermas,Rutaceae,Galipea carinata,Galipea carinata Pirani,Galipea,carinata,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,732,NA,accepted,Galipea carinata,CR,NA,Galipea carinata,BR-ES,correct
Angiospermas,Rutaceae,Galipea jasminiflora,Galipea jasminiflora (A.St.-Hil.) Engl.,Galipea,jasminiflora,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,746,NA,accepted,Galipea jasminiflora,NA,NA,Galipea jasminiflora,BR-DF|BR-ES|BR-GO|BR-MG|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Hortia brasiliana,Hortia brasiliana Vand. ex DC.,Hortia,brasiliana,species,NA,NA,NA,NA,NA,NA,NT,LC,NA,NA,cncflora_web-UICN_API,786,NA,accepted,Hortia brasiliana,NT,NA,Hortia brasiliana,BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Metrodorea maracasana,Metrodorea maracasana Kaastra,Metrodorea,maracasana,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,816,NA,accepted,Metrodorea maracasana,VU,NA,Metrodorea maracasana,BR-BA|BR-ES,correct
Angiospermas,Rutaceae,Metrodorea nigra,Metrodorea nigra A.St.-Hil.,Metrodorea,nigra,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,819,NA,accepted,Metrodorea nigra,NA,NA,Metrodorea nigra,BR-BA|BR-ES|BR-MA|BR-MG|BR-PI|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Metrodorea stipularis,Metrodorea stipularis Mart.,Metrodorea,stipularis,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,823,NA,accepted,Metrodorea stipularis,NA,NA,Metrodorea stipularis,BR-DF|BR-ES|BR-GO|BR-MG|BR-MT|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Pilocarpus alatus,Pilocarpus alatus C.J.Joseph ex Skorupa,Pilocarpus,alatus,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,867,NA,accepted,Pilocarpus alatus,VU,NA,Pilocarpus alatus,BR-MA|BR-PA,correct
Angiospermas,Rutaceae,Pilocarpus giganteus,Pilocarpus giganteus Engl.,Pilocarpus,giganteus,species,NA,NA,NT,EN,EN,NA,NT,NA,NA,NA,sima-SP_oficial-cncflora_web,873,NA,accepted,Pilocarpus giganteus,NT,NA,Pilocarpus giganteus,BR-BA|BR-ES|BR-MG|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Pilocarpus jaborandi,Pilocarpus jaborandi Holmes,Pilocarpus,jaborandi,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,876,NA,accepted,Pilocarpus jaborandi,EN,NA,Pilocarpus jaborandi,BR-BA|BR-CE|BR-PE,correct
Angiospermas,Rutaceae,Pilocarpus microphyllus,Pilocarpus microphyllus Stapf ex Wardlew.,Pilocarpus,microphyllus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,882,NA,accepted,Pilocarpus microphyllus,EN,NA,Pilocarpus microphyllus,BR-MA|BR-PA|BR-PI,correct
Angiospermas,Rutaceae,Pilocarpus pauciflorus,Pilocarpus pauciflorus A.St.-Hil.,Pilocarpus,pauciflorus,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,887,NA,accepted,Pilocarpus pauciflorus,NA,NA,Pilocarpus pauciflorus,BR-BA|BR-ES|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Rutaceae,Pilocarpus spicatus,Pilocarpus spicatus A.St.-Hil.,Pilocarpus,spicatus,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,898,NA,accepted,Pilocarpus spicatus,NA,NA,Pilocarpus spicatus,BR-AL|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-PB|BR-PE|BR-PR|BR-RJ|BR-SE|BR-SP,correct
Angiospermas,Rutaceae,Pilocarpus trachylophus,Pilocarpus trachylophus Holmes,Pilocarpus,trachylophus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,908,NA,accepted,Pilocarpus trachylophus,EN,NA,Pilocarpus trachylophus,BR-BA|BR-CE|BR-MA|BR-MG|BR-PI|BR-TO,correct
Angiospermas,Rutaceae,Raulinoa echinata,Raulinoa echinata R.S.Cowan,Raulinoa,echinata,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,958,NA,accepted,Raulinoa echinata,VU,NA,Raulinoa echinata,BR-SC,correct
Angiospermas,Rutaceae,Zanthoxylum acuminatum,Zanthoxylum acuminatum (Sw.) Sw.,Zanthoxylum,acuminatum,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1068,NA,accepted,Zanthoxylum acuminatum,NA,NA,Zanthoxylum acuminatum,BR-AC|BR-BA|BR-CE|BR-ES|BR-MG|BR-MT|BR-PA|BR-RJ|BR-RO|BR-SP,correct
Angiospermas,Rutaceae,Zanthoxylum caribaeum,Zanthoxylum caribaeum Lam.,Zanthoxylum,caribaeum,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1081,NA,accepted,Zanthoxylum caribaeum,NA,NA,Zanthoxylum caribaeum,BR-AC|BR-AL|BR-AM|BR-BA|BR-CE|BR-ES|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP,correct
Angiospermas,Rutaceae,Zanthoxylum fagara,Zanthoxylum fagara (L.) Sarg.,Zanthoxylum,fagara,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1104,NA,accepted,Zanthoxylum fagara,NA,NA,Zanthoxylum fagara,BR-BA|BR-ES|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Rutaceae,Zanthoxylum monogynum,Zanthoxylum monogynum A.St.-Hil.,Zanthoxylum,monogynum,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1133,NA,accepted,Zanthoxylum monogynum,NA,NA,Zanthoxylum monogynum,BR-AL|BR-BA|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Rutaceae,Zanthoxylum petiolare,Zanthoxylum petiolare A.St.-Hil. & Tul.,Zanthoxylum,petiolare,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,1152,NA,accepted,Zanthoxylum petiolare,LC,NA,Zanthoxylum petiolare,BR-BA|BR-CE|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Rutaceae,Zanthoxylum rhoifolium,Zanthoxylum rhoifolium Lam.,Zanthoxylum,rhoifolium,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1162,NA,accepted,Zanthoxylum rhoifolium,NA,NA,Zanthoxylum rhoifolium,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,correct
Angiospermas,Rutaceae,Zanthoxylum riedelianum,Zanthoxylum riedelianum Engl.,Zanthoxylum,riedelianum,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1169,NA,accepted,Zanthoxylum riedelianum,NA,NA,Zanthoxylum riedelianum,BR-AC|BR-AM|BR-BA|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RO|BR-SP|BR-TO,correct
Angiospermas,Rutaceae,Zanthoxylum tingoassuiba,Zanthoxylum tingoassuiba A.St.-Hil.,Zanthoxylum,tingoassuiba,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1186,NA,accepted,Zanthoxylum tingoassuiba,NA,NA,Zanthoxylum tingoassuiba,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SP,correct
Angiospermas,Simaroubaceae,Picrasma crenata,Picrasma crenata (Vell.) Engl.,Picrasma,crenata,species,NA,NA,NA,NA,NA,NA,LC,NA,NA,NA,cncflora_web,1301,NA,accepted,Picrasma crenata,LC,NA,Picrasma crenata,BR-BA|BR-MG|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Arrojadoa bahiensis,Arrojadoa bahiensis (P.J.Braun & Esteves) N.P.Taylor & Eggli,Arrojadoa,bahiensis,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1411,NA,accepted,Arrojadoa bahiensis,EN,NA,Arrojadoa bahiensis,BR-BA,correct
Angiospermas,Cactaceae,Arthrocereus glaziovii,Arthrocereus glaziovii (K.Schum.) N.P.Taylor & Zappi,Arthrocereus,glaziovii,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1418,NA,accepted,Arthrocereus glaziovii,EN,NA,Arthrocereus glaziovii,BR-MG,correct
Angiospermas,Cactaceae,Arthrocereus melanurus,Arthrocereus melanurus (K.Schum.) Diers et al.,Arthrocereus,melanurus,species,NA,EN,NA,NA,NA,NA,NA,VU,NA,NA,sima-UICN_API,1419,NA,accepted,Arthrocereus melanurus,NA,NA,Arthrocereus melanurus,BR-MG|BR-SP,correct
Angiospermas,Cactaceae,Arthrocereus melanurus subsp. melanurus,Arthrocereus melanurus (K.Schum.) Diers et al. subsp. melanurus,Arthrocereus,melanurus,subspecies,melanurus,NA,NA,NA,NA,NA,EN,NA,NA,EN,cncflora_web-Portaria 443/2014,1421,NA,accepted,Arthrocereus melanurus subsp. melanurus,EN,NA,Arthrocereus melanurus subsp. melanurus,BR-MG|BR-SP,correct
Angiospermas,Cactaceae,Arthrocereus rondonianus,Arthrocereus rondonianus Backeb. & Voll,Arthrocereus,rondonianus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1423,NA,accepted,Arthrocereus rondonianus,EN,NA,Arthrocereus rondonianus,BR-MG,correct
Angiospermas,Cactaceae,Brasilicereus markgrafii,Brasilicereus markgrafii Backeb. & Voll,Brasilicereus,markgrafii,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1427,NA,accepted,Brasilicereus markgrafii,EN,NA,Brasilicereus markgrafii,BR-MG,correct
Angiospermas,Cactaceae,Brasiliopuntia brasiliensis,Brasiliopuntia brasiliensis (Willd.) A.Berger,Brasiliopuntia,brasiliensis,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_web-UICN_API,1430,NA,accepted,Brasiliopuntia brasiliensis,LC,NA,Brasiliopuntia brasiliensis,BR-AL|BR-BA|BR-CE|BR-ES|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RS|BR-SC|BR-SE|BR-SP,correct
Angiospermas,Cactaceae,Cereus hildmannianus,Cereus hildmannianus K.Schum.,Cereus,hildmannianus,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1444,NA,accepted,Cereus hildmannianus,NA,NA,Cereus hildmannianus,BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Cereus mirabella,Cereus mirabella N.P.Taylor,Cereus,mirabella,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1455,NA,accepted,Cereus mirabella,VU,NA,Cereus mirabella,BR-BA|BR-DF|BR-GO|BR-MA|BR-MG|BR-TO,correct
Angiospermas,Cactaceae,Cipocereus bradei,Cipocereus bradei (Backeb. & Voll) Zappi & N.P.Taylor,Cipocereus,bradei,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1463,NA,accepted,Cipocereus bradei,VU,NA,Cipocereus bradei,BR-MG,correct
Angiospermas,Cactaceae,Cipocereus crassisepalus,Cipocereus crassisepalus (Buining & Brederoo) Zappi & N.P.Taylor,Cipocereus,crassisepalus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1464,NA,accepted,Cipocereus crassisepalus,EN,NA,Cipocereus crassisepalus,BR-MG,correct
Angiospermas,Cactaceae,Cipocereus laniflorus,Cipocereus laniflorus N.P.Taylor & Zappi,Cipocereus,laniflorus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1465,NA,accepted,Cipocereus laniflorus,EN,NA,Cipocereus laniflorus,BR-MG,correct
Angiospermas,Cactaceae,Cipocereus minensis,Cipocereus minensis (Werderm.) Ritter,Cipocereus,minensis,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1466,NA,accepted,Cipocereus minensis,VU,NA,Cipocereus minensis,BR-MG,correct
Angiospermas,Cactaceae,Cipocereus pusilliflorus,Cipocereus pusilliflorus (Ritter) Zappi & N.P.Taylor,Cipocereus,pusilliflorus,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,1469,NA,accepted,Cipocereus pusilliflorus,CR,NA,Cipocereus pusilliflorus,BR-MG,correct
Angiospermas,Cactaceae,Coleocephalocereus buxbaumianus,Coleocephalocereus buxbaumianus Buining,Coleocephalocereus,buxbaumianus,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,NA,sima,1472,NA,accepted,Coleocephalocereus buxbaumianus,NA,NA,Coleocephalocereus buxbaumianus,BR-BA|BR-ES|BR-MG,correct
Angiospermas,Cactaceae,Coleocephalocereus fluminensis,Coleocephalocereus fluminensis (Miq.) Backeb.,Coleocephalocereus,fluminensis,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1475,NA,accepted,Coleocephalocereus fluminensis,NA,NA,Coleocephalocereus fluminensis,BR-ES|BR-MG|BR-RJ|BR-SP,correct
Angiospermas,Cactaceae,Coleocephalocereus purpureus,Coleocephalocereus purpureus (Buining & Brederoo) Ritter,Coleocephalocereus,purpureus,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1481,NA,accepted,Coleocephalocereus purpureus,EN,NA,Coleocephalocereus purpureus,BR-MG,correct
Angiospermas,Cactaceae,Discocactus bahiensis,Discocactus bahiensis Britton & Rose,Discocactus,bahiensis,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1483,NA,accepted,Discocactus bahiensis,VU,NA,Discocactus bahiensis,BR-BA|BR-CE|BR-PE|BR-PI,correct
Angiospermas,Cactaceae,Discocactus heptacanthus,Discocactus heptacanthus (Rodrigues) Britton & Rose,Discocactus,heptacanthus,species,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,sima,1485,NA,accepted,Discocactus heptacanthus,DD,NA,Discocactus heptacanthus,BR-GO|BR-MS|BR-MT|BR-TO,correct
Angiospermas,Cactaceae,Discocactus horstii,Discocactus horstii Buining & Brederoo,Discocactus,horstii,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,1488,NA,accepted,Discocactus horstii,CR,NA,Discocactus horstii,BR-MG,correct
Angiospermas,Cactaceae,Discocactus pseudoinsignis,Discocactus pseudoinsignis N.P.Taylor & Zappi,Discocactus,pseudoinsignis,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,1493,NA,accepted,Discocactus pseudoinsignis,CR,NA,Discocactus pseudoinsignis,BR-MG,correct
Angiospermas,Cactaceae,Discocactus zehntneri,Discocactus zehntneri Britton & Rose,Discocactus,zehntneri,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1496,NA,accepted,Discocactus zehntneri,VU,NA,Discocactus zehntneri,BR-BA|BR-CE,correct
Angiospermas,Cactaceae,Epiphyllum phyllanthus,Epiphyllum phyllanthus (L.) Haw.,Epiphyllum,phyllanthus,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_web-UICN_API,1512,NA,accepted,Epiphyllum phyllanthus,LC,NA,Epiphyllum phyllanthus,BR-AC|BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,correct
Angiospermas,Cactaceae,Espostoopsis dybowskii,Espostoopsis dybowskii (Rol.-Goss.) Buxb.,Espostoopsis,dybowskii,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1515,NA,accepted,Espostoopsis dybowskii,EN,NA,Espostoopsis dybowskii,BR-BA,correct
Angiospermas,Cactaceae,Facheiroa cephaliomelana,Facheiroa cephaliomelana Buining & Brederoo,Facheiroa,cephaliomelana,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1517,NA,accepted,Facheiroa cephaliomelana,EN,NA,Facheiroa cephaliomelana,BR-BA|BR-MG,correct
Angiospermas,Cactaceae,Facheiroa ulei,Facheiroa ulei (Gürke) Werderm.,Facheiroa,ulei,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1521,NA,accepted,Facheiroa ulei,EN,NA,Facheiroa ulei,BR-BA,correct
Angiospermas,Cactaceae,Frailea castanea,Frailea castanea Backeb.,Frailea,castanea,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1523,NA,accepted,Frailea castanea,EN,NA,Frailea castanea,BR-RS,correct
Angiospermas,Cactaceae,Frailea curvispina,Frailea curvispina Buining & Brederoo,Frailea,curvispina,species,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,sima,1525,NA,accepted,Frailea curvispina,DD,NA,Frailea curvispina,BR-RS,correct
Angiospermas,Cactaceae,Frailea mammifera,Frailea mammifera Buining & Brederoo,Frailea,mammifera,species,NA,CR,NA,NA,NA,NA,NA,NA,NA,CR,sima-Portaria 443/2014,1527,NA,accepted,Frailea mammifera,CR,NA,Frailea mammifera,BR-RS,correct
Angiospermas,Cactaceae,Frailea phaeodisca,Frailea phaeodisca (Speg.) Speg.,Frailea,phaeodisca,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1529,NA,accepted,Frailea phaeodisca,EN,NA,Frailea phaeodisca,BR-RS,correct
Angiospermas,Cactaceae,Frailea pumila,Frailea pumila (Lem.) Britton & Rose,Frailea,pumila,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1530,NA,accepted,Frailea pumila,VU,NA,Frailea pumila,BR-RS,correct
Angiospermas,Cactaceae,Frailea pygmaea,Frailea pygmaea (Speg.) Britton & Rose,Frailea,pygmaea,species,NA,VU,NA,NA,NA,NA,NA,NA,NA,VU,sima-Portaria 443/2014,1531,NA,accepted,Frailea pygmaea,VU,NA,Frailea pygmaea,BR-RS,correct
Angiospermas,Cactaceae,Gymnocalycium denudatum,Gymnocalycium denudatum (Link & Otto) Pfeiff. ex Mittler,Gymnocalycium,denudatum,species,NA,EN,NA,NA,NA,NA,NA,NA,NA,EN,sima-Portaria 443/2014,1533,NA,accepted,Gymnocalycium denudatum,EN,NA,Gymnocalycium denudatum,BR-RS,correct
Angiospermas,Cactaceae,Hatiora herminiae,Hatiora herminiae (Porto & Castell.) Backeb. ex Barthlott,Hatiora,herminiae,species,NA,VU,NA,VU,VU,NA,VU,EN,NA,VU,sima-SP_oficial-cncflora_web-UICN_API-Portaria 443/2014,1545,NA,accepted,Hatiora herminiae,VU,NA,Hatiora herminiae,BR-MG|BR-SP,correct
Angiospermas,Cactaceae,Hatiora salicornioides,Hatiora salicornioides (Haw.) Britton & Rose,Hatiora,salicornioides,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1547,NA,accepted,Hatiora salicornioides,NA,NA,Hatiora salicornioides,BR-BA|BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Lepismium cruciforme,Lepismium cruciforme (Vell.) Miq.,Lepismium,cruciforme,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_web-UICN_API,1554,NA,accepted,Lepismium cruciforme,LC,NA,Lepismium cruciforme,BR-BA|BR-ES|BR-MG|BR-MS|BR-PE|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Lepismium houlletianum,Lepismium houlletianum (Lem.) Barthlott,Lepismium,houlletianum,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_web-UICN_API,1555,NA,accepted,Lepismium houlletianum,LC,NA,Lepismium houlletianum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Lepismium lumbricoides,Lepismium lumbricoides (Lem.) Barthlott,Lepismium,lumbricoides,species,NA,NA,NA,NA,NA,NA,NA,LC,NA,NA,UICN_API,1556,NA,accepted,Lepismium lumbricoides,NA,NA,Lepismium lumbricoides,BR-MG|BR-PR|BR-RS|BR-SC|BR-SP,correct
Angiospermas,Cactaceae,Lepismium warmingianum,Lepismium warmingianum (K.Schum.) Barthlott,Lepismium,warmingianum,species,NA,NA,NA,NA,NA,NA,LC,LC,NA,NA,cncflora_web-UICN_API,1557,NA,accepted,Lepismium warmingianum,LC,NA,Lepismium warmingianum,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,correct
