"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"353","2021-03-01 16:42:57-03","UNICAMP","UEC","154038","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, K; Torres, RB","2001",NA,NA,"Santos, K","628","1999","10","09","Brazil","São Paulo","Campinas","Mata Furnas.","-47","-22.783333","-47","-22.783333",NA,NA,"Árvore decídua, 9m. Zoocórica. com estípulas, margem glandular. Altura do fuste: 7,5m. PAP: 33cm.","UEC046472","UEC046472",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:42:57-03","UNICAMP","UEC","154046","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, K; Torres, RB","2001",NA,NA,"Santos, K","2088","2000","06","14","Brazil","São Paulo","Campinas","Mata Santana do Atalaia","-46.883333","-22.8","-46.883333","-22.8",NA,NA,"Árvore decídua, 15m alt. Zoocórica; altura do fuste: 9m. PAP: 36cm.","UEC046474","UEC046474",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 16:42:57-03","UNICAMP","UEC","154047","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, K; Torres, RB","2001",NA,NA,"Santos, K","3472","2000","08","25","Brazil","São Paulo","Campinas","Mata Malabar II.","-46.85","-22.9","-46.85","-22.9",NA,NA,"Árvore decídua, 11m alt. Zoocórica. Altura do fuste: 9m. PAP: 22cm.","UEC046473","UEC046473",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:42:57-03","UNICAMP","UEC","154074","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, K; Torres, RB","2001",NA,NA,"Santos, K","2764","2000","07","06","Brazil","São Paulo","Campinas","Mata Malabar.","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"Árvore decídua, 9m. Zoocórica. Altura do fuste: 6m. PAP: 44cm.","UEC046470","UEC046470",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:42:57-03","UNICAMP","UEC","154081","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Santos, K; Torres, RB","2001",NA,NA,"Santos, K","829","1999","12","21","Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"Árvore decídua; 19m alt.; zoocórica. Com botões verdes. Altura do fuste: 9m. PAP: 108cm.","UEC046471","UEC046471",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:42:57-03","UNICAMP","UEC","166985","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Stefani, EJF","2011","10",NA,"Stefani, EJF; Belinello, R; Galvão, JC","193","2011","06","28","Brazil","São Paulo","Paraibuna","Parque Estadual da Serra do Mar.","-45.533611","-23.588889","-45.533611","-23.588889","800","900","Árvore com 21m.; Mata Atlântica.","UEC046480","UEC046480",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:42:57-03","UNICAMP","UEC","173163","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1984","03",NA,"Martins, FR; Shepherd, GJ; Rocha, DMS","2165","1984","02","07","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 29m; DAP 78cm. Botões esverdeados.","UEC046446","UEC046446",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 16:42:57-03","UNICAMP","UEC","200490","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2008",NA,NA,"Pereira, LS; Belinello, R","N1414","2008","12","07","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4","-45.183333","-23.4","990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 24 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica","UEC158055","UEC158055",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 16:42:57-03","UNICAMP","UEC","187386","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Verdi, M","2009","03","09","Verdi, M; Hasckel, RP; Klemz, G","1522","2009","01","29","Brazil","Santa Catarina","Anita Garibaldi","centro de anita garibaldi","-51.136667","-27.690833","-51.136667","-27.690833","927","927","floresta ombrófila mista","UEC116899","UEC116899",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"362","2021-03-01 16:42:57-03","UNICAMP","UEC","22216","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1984","10","05","Torres de Assumpção, C","7584","1979","11","27","Brazil","São Paulo","Anhembi","Barreiro Rico.","-48.15","-20.666667","-48.15","-20.666667",NA,NA,"Tree ca. 10m. Some open flowers. Flowers are greenish white and slightly scented.","UEC046475","UEC046475",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 16:42:57-03","UNICAMP","UEC","189093","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Silva, BG","140","2014","03","14","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.999722","-24.067778","-47.999722","-24.067778","800","800","Árvore, 3 m de altura e 3,8 cm de DAP; Floresta Ombrófila Densa","UEC119430","UEC119430",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:42:57-03","UNICAMP","UEC","20656","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2017","09",NA,"Gabrielli, AC; et al.","334","1980","11","04","Brazil","Minas Gerais","Poços de Caldas","Mata da Colina.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore 15m, flores brancas.","UEC046457","UEC046457",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:42:57-03","UNICAMP","UEC","22948","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2017","09",NA,"Stubblebine, WH; et al.","570","1980","12","01","Brazil","Minas Gerais","Poços de Caldas","Campo de Santa Rosalia.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore de 12m, flores brancas.","UEC046444","UEC046444",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:42:57-03","UNICAMP","UEC","23659","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","01",NA,"Shepherd, GJ","12206","1981","01","22","Brazil","Minas Gerais","Andradas","Serra do Caracol","-46.516861","-22.034528","-46.516861","-22.034528",NA,NA,"Árvore de 8m, flores creme.","UEC046443","UEC046443",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:42:57-03","UNICAMP","UEC","23695","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2017","09",NA,"Gouvêa, LSK; et al.","788","1981","01","13","Brazil","Minas Gerais","Poços de Caldas","Campo de Santa Rosalia.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvora de 7m. Flores creme-esverdeadas.","UEC046445","UEC046445",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:42:57-03","UNICAMP","UEC","33358","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2017","09",NA,"Martins, FR","2112","1983","11","29","Brazil","Minas Gerais","Poços de Caldas","Britador da Prefeitura. Estrada para a Mata da Colina.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Britador da Prefeitura. Estrada para a Mata da Colina.","UEC046454","UEC046454",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:42:57-03","UNICAMP","UEC","48480","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2017","09",NA,"Leitão Filho, HF; Leitão, PF","2232","1984","12","11","Brazil","Minas Gerais","Poços de Caldas","Cascata das Antas. Em mata ciliar.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,"Árvore até 6m; flores brancas melíferas.","UEC046435","UEC046435",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 16:42:57-03","UNICAMP","UEC","54452","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","09",NA,"Silva, AF; Capellari Jr, L","1370","1986","01","12","Brazil","São Paulo","São José dos Campos","Mata da Reserva.","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore até 18m, flores brancas aromáticas; suber liso com algum ritidoma, casca fina amarelo-alaranjada, lenho creme.","UEC046450","UEC046450",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 16:42:57-03","UNICAMP","UEC","73158","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","04",NA,"Leitão Filho, HF","33410","1995","02","12","Brazil","São Paulo","Sete Barras","Estrada entre Sete Barras e São Miguel Arcanjo.","-47.9","-25.016667","-47.9","-25.016667",NA,NA,"Árvore 7m, flores esbranquiçadas.","UEC046437","UEC046437",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 16:42:57-03","UNICAMP","UEC","80438","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","09",NA,"Cardoso-Leite, E; Oliveira, A","43","1993","10","26","Brazil","São Paulo","São Roque","Mata da Câmara.","-47.1125","-23.523889","-47.1125","-23.523889",NA,NA,"14m alt.; Mata Mesófila Semidecídua.","UEC046478","UEC046478",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:42:57-03","UNICAMP","UEC","73157","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,"2005","04",NA,"Leitão Filho, HF; et al.","33398","1995","02","12","Brazil","São Paulo","Pariquera-Açu","Estação do IAC.","-47.880417","-24.613889","-47.880417","-24.613889",NA,NA,"Árvore 7m;flores e frutos, sementes com arilo branco.","UEC046477","UEC046477",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 16:42:57-03","UNICAMP","UEC","95649","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,"2005","04",NA,"Ivanauskas, NM","671","1996","01","17","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC.","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"Árvore de 4m. Flores velhas, frutos jovens.","UEC046452","UEC046452",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 16:42:57-03","UNICAMP","UEC","97937","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Rodrigues, RR; Souza, VC","1998","01",NA,"Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; et al.","606","1997","12","13","Brazil","São Paulo","Apiaí","Estrada para Pinhalzinho/ Apiaí, 11km de Bom Sucesso de Itararé.","-49.076944","-24.335278","-49.076944","-24.335278",NA,NA,"Árvore com 12m, flores esbranquiçadas.; Floresta Ombrófila Mista, Interior da Mata.","UEC046451","UEC046451",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 16:42:57-03","UNICAMP","UEC","124932","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2003","01",NA,"Assis, LCS","421","2002","01","03","Brazil","Minas Gerais","Barroso","Mata do Baú.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore, ca. 20m. encontrada no interior da mata, folhas discolores, flores alvas. Frequente.","UEC046464","UEC046464","7934","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 16:42:57-03","UNICAMP","UEC","149708","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","907","2002","11","23","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada da Serra do Lopo.","-46.3182983398438","-22.854700088501",NA,NA,"1435","1435","6m. Flor branco/rosada.; Borda da estrada.","UEC013424","UEC013424","15223","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:42:57-03","UNICAMP","UEC","149713","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","977","2002","12","19","Brazil","Minas Gerais","Extrema","Serra do Lopo, Estrada para Joanópolis. Borda da estrada.","-46.3182983398438","-22.854700088501",NA,NA,"1320","1320","5m. Fruto verde/vermelho. Botão verde.","UEC013417","UEC013417","15223","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:42:57-03","UNICAMP","UEC","149709","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Yamamoto, LF",NA,NA,NA,"Yamamoto, LF","1388","2004","01","28","Brazil","Minas Gerais","Extrema","Serra do Lopo, Trilha Torre da Embratel.","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"Flor amarela/esverdeada pequenas, caída no chão.","UEC013421","UEC013421","15223","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:42:57-03","UNICAMP","UEC","5239","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","01",NA,"Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH; et al.","9587","1978","12","12","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça. Em campo rupestre e matas de altitude.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,"Arbusto até 2m; flores brancacentas.","UEC046447","UEC046447","33136","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 16:42:57-03","UNICAMP","UEC","174620","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Nepomuceno, FAA","2017","03","30","Gil, ASB; Cerqueira, RM","202","2006","03","25","Brazil","Minas Gerais","Serra da Saudade","Fazenda da Serra, mata próxima a sede.","-45.7957992553711","-19.4377994537354",NA,NA,NA,NA,"Inflorescência vinácea.; Mata de encosta (Cerradão).","UEC030550","UEC030550","19623","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 16:42:57-03","UNICAMP","UEC","5229","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","01",NA,"Hatschbach, G","37953","1976","01","15","Brazil","Paraná","Antonina","Cachoeira.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 6m, flor alva, mata secundária.","UEC046449","UEC046449","38300","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 16:42:57-03","UNICAMP","UEC","5231","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","01",NA,"Hatschbach, G","39735","1977","01","25","Brazil","Paraná","Antonina","Rio do Nunes.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 8m, flor alva, mata pluvial.","UEC046448","UEC046448","38300","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:42:57-03","UNICAMP","UEC","63497","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1991",NA,NA,"Hatschbach, G; Silva, JM","54925","1991","01","11","Brazil","Paraná","Antonina","Rio Itaqui.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 8m, flor alvascente. Mata pluvial, margens rio.","UEC046461","UEC046461","38300","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:42:57-03","UNICAMP","UEC","57259","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1986","03",NA,"Silva, JM; Cordeiro, J","97","1986","02","14","Brazil","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore 6m, flor alvascente. Capão de mata.","UEC046453","UEC046453","25180","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:42:57-03","UNICAMP","UEC","75975","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1994",NA,NA,"Kummrow, R; Cordeiro, J","3340","1994","01","20","Brazil","Paraná","Guaratuba","Castelhanos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 5m, flor alva. Mata pluvial.","UEC046459","UEC046459","41937","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 16:42:57-03","UNICAMP","UEC","36767","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1985","03",NA,"Neves, MIOJ; et al.","s.n.","1984","11","21","Brazil","Paraná","Londrina","Parque Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com flores creme.","UEC046460","UEC046460","63728","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:42:57-03","UNICAMP","UEC","75963","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Hatschbach, G","1994",NA,NA,"Roderjan, CV","498","1985","12","03","Brazil","Paraná","Morretes","Poço Preto.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, flores alvas, mata.","UEC046458","UEC046458","30514","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 16:42:57-03","UNICAMP","UEC","53703","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1971","12","20","Krieger, PL","11299","1971","12","20","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore pequena, em mata rala. Flores cremes, folhas brilhantes.","UEC046463","UEC046463","46557","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:42:57-03","UNICAMP","UEC","63801","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","2004","06",NA,"Britez, RM","24927","1987","01","10","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore de 5m com flores brancas; em floresta de araucária.","UEC046456","UEC046456","31353","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:42:57-03","UNICAMP","UEC","62187","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","09",NA,"Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA","21423","1988","01","25","Brazil","São Paulo","Atibaia","Fazenda Grota Funda.","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com 15m, flores com corola branca, estames brancos, cheiro adocicado.","UEC046440","UEC046440","21675","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:42:57-03","UNICAMP","UEC","118346","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Cielo-Filho, R",NA,NA,NA,"Cielo-Filho, R; Cielo-Filho, R","275","2000","11","24","Brazil","São Paulo","Campinas","Distrito de Souzas, Mata Ribeirão da Cachoeira (Condomínio Colinas do Atibaia).","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Árvore de aproximadamente 12m de altura, casca lisa, flores em botão.","UEC046462","UEC046462","23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:42:57-03","UNICAMP","UEC","60841","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4070","1984",NA,NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Voucher indivíduo 4070; Mata","UEC108350","UEC108350","23900","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:42:57-03","UNICAMP","UEC","130193","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Pastore, JA","2000","11",NA,"Arzolla, FARDP; Oliveira, NM; Rodrigues, J","187","2000","11","02","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, região de Águas Claras.","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore, primórdios de botões florais.","UEC046455","UEC046455","15840","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"395","2021-03-01 16:42:57-03","UNICAMP","UEC","72511","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","04",NA,"Bernacci, LC; Andrade, PR; Belinello, R; et al.","984","1995","01","10","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Floresta Baixa.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Arvoreta ca. 4m alt.; flores de cor vinho.","UEC046442","UEC046442","17990","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"396","2021-03-01 16:42:57-03","UNICAMP","UEC","189053","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"Silva, BG","29","2010","09","04","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho. 48º06#?#55#?##?#24º14#?#41#?#s25º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,NA,"800","800","Floresta Ombrófila Densa","UEC119350","UEC119350","27904","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"397","2021-03-01 16:42:57-03","UNICAMP","UEC","82176","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","04",NA,"Garcia, RJF; Neves, LE; Dias, DL","755","1996","01","19","Brazil","São Paulo","São Paulo","Distrito de Marsilac. Sítio na estrada para Marsilac.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, 10m alt. DAP 10cm, Flores brancas com ovário rosado.; Mata.","UEC046441","UEC046441","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"398","2019-08-20 10:28:00-03","UNICAMP","UEC","157430","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB","1987","10","22","Koscinski, M","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"UEC015984","UEC015984","53584","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 16:42:57-03","UNICAMP","UEC","76203","S","Plantae","Vivianiaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Torres, RB; Ramos, E","2005","04",NA,"Miyagi, PH; Souza, JP; Zandoval, JA","452","1995","02","15","Brazil","São Paulo","Sete Barras","Estrada para Reserva Florestal Carlos Botelho. 19km de Sete Barras.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, ca. 3m alt.. Inflorescência creme.; Mata mesófila.","UEC046439","UEC046439","34059","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"400","2020-04-22 16:24:48-03","UFPB","JPB","33499","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.",NA,NA,NA,NA,"F.Chagas e Silva","1609","1992","12","02","Brasil","Paraná","Londrina","Floresta Godoy, margem direita do rio.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"; DESC: Arv. com 15m alt; botão floral e flores creme; duper rugoso, córtex com estrias concêntricas; frequente.",NA,NA,"63728","auto","Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA
"401","2019-11-06 09:57:33-03","UFOP","OUPR","22718","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Teixeira, R.N.C.","2008","12",NA,"Filho, W.H.; Coelho, L.A. & Teixeira, R.N.C.","1506","2008","11","12","Brasil","Minas Gerais","Barão de Cocais","Mina de Baú","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"Árvore, 14m, floresta estacional semidecidual em estágio médio de regeneração.",NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-06 09:57:33-03","UFOP","OUPR","22719","PreservedSpecimen","Plantae","Salicaceae","Casearia","obliqua","Casearia obliqua","Spreng.","Teixeira, R.N.C.","2008","12",NA,"Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","674","2008","11","08","Brasil","Minas Gerais","Barão de Cocais","Mina de Baú","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"Árvore, 8m, floresta estacional semidecidual em estágio avançado de regeneração.",NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
