"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","individualCount"
"172","2021-03-16 17:54:23-03","UCS","HUCS","42999","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Demeda, C.","2014","12","03","Demeda, C.","2014","11","28","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.187056","-29.868806","-50.187056","-29.868806","6","6","erva rizomatosa; margem da lagoa",NA,NA,"10","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-16 17:54:23-03","UCS","HUCS","38379","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Trevisan, R.","2012","05",NA,"Gonzatti, F.","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul","Lagoa do Cipó","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"em dunas úmidas",NA,NA,"285","Angiospermae","Poales",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"174","2019-04-23 11:53:42-03","UNEMAT","HERBAM","18688","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Gonzatti, F.","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,"HERBAM018688",NA,"285",NA,NA,NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA
"175","2021-03-18 10:22:02-03","UTFPR","HCF","16079","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","P. Weber","2014","02","13","P. Weber","2014","02","13","Brasil","SC","Florianópolis","Lagoa Pequena - Ao lado da Serv. Aguiar","-48.476489","-27.652656","48°28'35.36 W","27°39'09.56 S","13","13","Em campo pastejado próximo à Lagoa Pequena e seus banhados contíguos. Comum. Flores e frutos.",NA,NA,"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-21 19:40:15-03","UFC","EAC","52814","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Trevisan, R.","2012","05",NA,"Gonzatti, F.","2011","11","27","Brasil","Rio Grande do Sul","Palmares do Sul","Lago do Cipó","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","Em dunas úmidas.","EAC0052814","EAC0052814","285","Monocotyledon",NA,"Southern America",NA,"31350","auto",NA,NA,NA,NA,NA,NA
"177","2021-01-07 14:11:04-03","UFSM","SMDB","17394","S","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Longhi-Wagner, HM","2007","12",NA,"Longhi-Wagner, HM; Araújo, AC; Welker, C","2007","12","03","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco área 1","-43.632222","-20.505278","-43.632222","-20.505278","1283","1283","encosta para Vila de Itatiana campo graminoso quartzítico . ICN 160995","SMDB017394",NA,"10445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:22:36-03","MBM","MBM","391179","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Delfini, C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Souza, V.C.; Rodrigues, R.R.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Souza, V.C.; Rodrigues, R.R.","2013","04","03","Brazil","São Paulo","Tapiraí","UHE Barra, trilha da Pedreira - Barra","-47.370278","-24.031111","-47.370278","-24.031111","471","471","Erva, ca. de 20cm alt.; espiguetas marrom, anteras amarelas, estigmas brancos.; Floresta Ombrófila Densa com trechos degradados.","MBM391179","MBM391179","1011",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:22:36-03","MBM","MBM","408002","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Demeda, C.","2014","12","03","Demeda, C.","2014","11","28","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","6","6","Erva rizomatosa.; Margem da lagoa.","MBM408002","MBM408002","10",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:22:36-03","MBM","MBM","8171","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada, O.","2000",NA,NA,"Hatschbach, G.","1966","11","06","Brazil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Do brejo","MBM008171","MBM008171","15068",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:22:36-03","MBM","MBM","16560","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada, O.",NA,NA,NA,"Hatschbach, G.","1971","02","01","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM016560","MBM016560","26214",NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:22:36-03","MBM","MBM","13883","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada, O.",NA,NA,NA,"Hatschbach, G.","1970","03","01","Brazil","Paraná","Piraquara","Pinhais","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM013883","MBM013883","23960",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:22:36-03","MBM","MBM","10804","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada, O.",NA,NA,NA,"Hatschbach, G.","1969","03","19","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM010804","MBM010804","21277",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:22:36-03","MBM","MBM","290559","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Strong, M.T.","2004",NA,NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","2003","12","04","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Erete, 30 cm. Alto do morro; solo turfoso e úmido","MBM290559","MBM290559","807",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:22:36-03","MBM","MBM","15706","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada, O.",NA,NA,NA,"Hatschbach, G.","1970","10","21","Brazil","Mato Grosso","Bataguaçu","Porto XV",NA,NA,NA,NA,NA,NA,NA,"MBM015706","MBM015706","24989",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:22:36-03","MBM","MBM","262228","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","López, M.G.",NA,NA,NA,"Arbo, M.M.; et al.; et al.","2000","11","02","Argentina",NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,"MBM262228","MBM262228","8711",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:22:36-03","MBM","MBM","421323","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Campos-Rocha, A.","2019","03","20","Campos-Rocha, A.; Comin, M.; Comin, M.","2018","12","11","Brazil","Minas Gerais","Mariana","Bento Rodrigues","-43.425","-20.230556","-43.425","-20.230556","760","760","Herbácea 0.3m, inflorescência de coloracao castanha.; Campo rupestre","MBM421323",NA,"2019",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:22:36-03","MBM","MBM","39602","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Alves, M.",NA,NA,NA,"Hatschbach, G.","1975","02","15","Brazil","Mato Grosso","Alto Araguaia","Ribeirão Claro","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,NA,"MBM039602","MBM039602","36190",NA,NA,"Southern America",NA,"100273","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:22:36-03","MBM","MBM","394747","PreservedSpecimen","Plantae","Cyperaceae","Scleria","distans","Scleria distans","Poir.","Trevisan, R.","2012","05",NA,"Gonzatti, F.","2011","11","27","Brazil","Rio Grande do Sul","Palmares do Sul","Lagoa do Cipó","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","Em dunas úmidas.","MBM394747","MBM394747","285",NA,NA,"Southern America",NA,"31350","auto",NA,NA,NA,NA,NA,NA
"190","2015-09-03 22:26:01-03","MNHN","RECOLNAT_MNHN_P","P00169705","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Cremers",NA,NA,NA,"Hoff, M.|Cremers, G.","1989","5","26","Guyane",NA,NA,"Savane Mamaribo - R.N.1 - région littorale, 1 km à l'Est sur la R.N.1",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00169705' target='other'> <mi>dwc_moreinfo</mi></a>","P00169705","P00169705_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"5633",NA
"191","2015-09-19 18:40:38-03","MNHN","RECOLNAT_MNHN_P","P00169706","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Feuillet, C.","1985","7","4","Guyane",NA,NA,"Kourou, centre spatial",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00169706' target='other'> <mi>dwc_moreinfo</mi></a>","P00169706","P00169706_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"2355",NA
"192","2015-09-04 08:21:59-03","MNHN","RECOLNAT_MNHN_P","P00274455","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Pinto, P.|Bernal, P.","1971","4","1","Colombie",NA,NA,"Dept. del Meta : Municipio de San Juan de Arama",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274455' target='other'> <mi>dwc_moreinfo</mi></a>","P00274455","P00274455_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1696",NA
"193","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274456","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Kappler, A.","1844","4",NA,"Surinam",NA,NA,"Distr. Para",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274456' target='other'> <mi>dwc_moreinfo</mi></a>","P00274456","P00274456_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1557",NA
"194","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274457","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Schomburgk, R.H.",NA,NA,NA,"Guyane britannique",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274457' target='other'> <mi>dwc_moreinfo</mi></a>","P00274457","P00274457_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"647",NA
"195","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274458","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Triana, J.J.",NA,NA,NA,"Nouvelle-Grenade",NA,NA,"Prov. Bogota, Llano de San Martin",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274458' target='other'> <mi>dwc_moreinfo</mi></a>","P00274458","P00274458_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"400",NA
"196","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274459","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Triana, J.J.",NA,NA,NA,"Nouvelle-Grenade",NA,NA,"Susumuco, prov. Bogota",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274459' target='other'> <mi>dwc_moreinfo</mi></a>","P00274459","P00274459_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"399",NA
"197","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274460","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Goudot, J.","1844","2",NA,"Nouvelle-Grenade",NA,NA,"Ibague",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274460' target='other'> <mi>dwc_moreinfo</mi></a>","P00274460","P00274460_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274461","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Smith, H.H.",NA,"9",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274461' target='other'> <mi>dwc_moreinfo</mi></a>","P00274461","P00274461_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"235",NA
"199","2015-09-04 17:56:12-03","MNHN","RECOLNAT_MNHN_P","P00274462","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Funck, N.","1843",NA,NA,"Colombie",NA,NA,"S. Augustin",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274462' target='other'> <mi>dwc_moreinfo</mi></a>","P00274462","P00274462_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"696",NA
"200","2017-11-30 11:14:57-02","MNHN","RECOLNAT_MNHN_P","P00274463","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.",NA,NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Venezuela]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit in sylva opacissima Javitensi, prope ripam fluminis Tuamini (Prov. Guayanensi)]",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274463' target='other'> <mi>dwc_moreinfo</mi></a>","P00274463","P00274463_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"201","2015-09-04 17:56:12-03","MNHN","RECOLNAT_MNHN_P","P00274464","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Raynal",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Venezuela]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit in sylva opacissima Javitensi, prope ripam fluminis Tuamini (Prov. Guayanensi)]",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274464' target='other'> <mi>dwc_moreinfo</mi></a>","P00274464","P00274464_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"202","2016-02-09 13:58:47-02","MNHN","RECOLNAT_MNHN_P","P00274465","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Ahumada",NA,NA,NA,"Herb. Museum Paris","1842",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274465' target='other'> <mi>dwc_moreinfo</mi></a>","P00274465","P00274465_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"39",NA
"203","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274466","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274466' target='other'> <mi>dwc_moreinfo</mi></a>","P00274466","P00274466_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-09-04 17:56:12-03","MNHN","RECOLNAT_MNHN_P","P00274467","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Crevaux, J.","1877","3",NA,"Guyane française",NA,NA,"Rivière de Kourou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274467' target='other'> <mi>dwc_moreinfo</mi></a>","P00274467","P00274467_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"205","2015-09-03 22:26:34-03","MNHN","RECOLNAT_MNHN_P","P00274468","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Mougeot, J.B.","1850","4","29","Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274468' target='other'> <mi>dwc_moreinfo</mi></a>","P00274468","P00274468_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"206","2015-09-03 22:26:40-03","MNHN","RECOLNAT_MNHN_P","P00274469","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274469' target='other'> <mi>dwc_moreinfo</mi></a>","P00274469","P00274469_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-09-03 22:26:40-03","MNHN","RECOLNAT_MNHN_P","P00274470","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Schnell, R.A.A.","1961",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274470' target='other'> <mi>dwc_moreinfo</mi></a>","P00274470","P00274470_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"11060 bis",NA
"208","2016-02-09 13:58:47-02","MNHN","RECOLNAT_MNHN_P","P00274471","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Veyret, Y.|Cremers, G.","1977","2","25","Guyane française",NA,NA,"Savane Bordelaise, route du Tour de l'Ile, SW Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274471' target='other'> <mi>dwc_moreinfo</mi></a>","P00274471","P00274471_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4355",NA
"209","2015-09-03 22:26:40-03","MNHN","RECOLNAT_MNHN_P","P00274472","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Leprieur, F.M.R.","1840",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274472' target='other'> <mi>dwc_moreinfo</mi></a>","P00274472","P00274472_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-09-03 22:26:40-03","MNHN","RECOLNAT_MNHN_P","P00274473","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Black, G.A.|Klein","1954","10","21","Guyane française",NA,NA,"Campo de Passoura",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274473' target='other'> <mi>dwc_moreinfo</mi></a>","P00274473","P00274473_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"17120",NA
"211","2015-09-04 17:56:12-03","MNHN","RECOLNAT_MNHN_P","P00274474","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Leprieur, F.M.R.",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274474' target='other'> <mi>dwc_moreinfo</mi></a>","P00274474","P00274474_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"212","2015-09-03 22:26:40-03","MNHN","RECOLNAT_MNHN_P","P00274475","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Raynal, A.","1976","3","18","Guyane française",NA,NA,"Savane Matiti, 32 km WNW du bac de Macouria, lieu-dit la Briquetterie",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274475' target='other'> <mi>dwc_moreinfo</mi></a>","P00274475","P00274475_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"18665",NA
"213","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274476","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Raynal, A.","1976","3","18","Guyane française",NA,NA,"Savane Matiti, 32 km WNW du bac de Macouria, lieu-dit la Briquetterie",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274476' target='other'> <mi>dwc_moreinfo</mi></a>","P00274476","P00274476_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"18665",NA
"214","2015-09-04 17:56:12-03","MNHN","RECOLNAT_MNHN_P","P00274477","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Raynal, A.","1978","2","23","Guyane française",NA,NA,"Savane de Corossony sur la piste de St Elie, 4-7 km WSW Sinnamary",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274477' target='other'> <mi>dwc_moreinfo</mi></a>","P00274477","P00274477_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"20097",NA
"215","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274478","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Cremers, G.","1977","12","21","Guyane française",NA,NA,"Savane Bordelaise, route du Tour de l'Ile de Cayenne",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274478' target='other'> <mi>dwc_moreinfo</mi></a>","P00274478","P00274478_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"5192",NA
"216","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274479","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Leprieur, F.M.R.","1834",NA,NA,"Guyane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274479' target='other'> <mi>dwc_moreinfo</mi></a>","P00274479","P00274479_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"228",NA
"217","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274480","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Sastre, C.","1976","4","16","Guyane française",NA,NA,"Savane Changement, à 6 km de Sinnamary",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274480' target='other'> <mi>dwc_moreinfo</mi></a>","P00274480","P00274480_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4774",NA
"218","2015-09-04 17:56:13-03","MNHN","RECOLNAT_MNHN_P","P00274481","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Feuillet, C.","1986","12","27","Guyane française",NA,NA,"Savane de Corossony, piste de St Elie","-53","5.38333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274481' target='other'> <mi>dwc_moreinfo</mi></a>","P00274481","P00274481_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"4054",NA
"219","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274482","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Lemée, A.","1901","2",NA,"Guyane française",NA,NA,"entre Tonate et Macouria, et entre Léandre et Passoura",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274482' target='other'> <mi>dwc_moreinfo</mi></a>","P00274482","P00274482_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274483","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Hatschbach, G.","1967","1","10","Brésil",NA,NA,"Parque S. Marie (mun. Al Tomandare), Parana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274483' target='other'> <mi>dwc_moreinfo</mi></a>","P00274483","P00274483_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"15665",NA
"221","2015-09-03 22:26:41-03","MNHN","RECOLNAT_MNHN_P","P00274484","PreservedSpecimen",NA,"Cyperaceae","Scleria","distans","Scleria distans","Poir.","Camelbeke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274484' target='other'> <mi>dwc_moreinfo</mi></a>","P00274484","P00274484_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"95",NA
